# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
1.91,0.00,0.00,-32.00,-2.20,-33.80,10.50,24.30,35.70
1.98,0.00,0.00,-29.50,0.70,-35.00,10.30,24.40,32.60
2.04,0.00,0.00,-31.20,-2.20,-35.00,10.10,24.80,35.10
2.10,0.00,0.00,-30.90,1.00,-35.00,10.60,23.50,35.50
2.17,0.00,0.00,-30.90,1.00,-35.00,9.90,23.90,35.60
2.23,0.00,0.00,-30.20,0.00,-34.20,10.40,23.80,36.20
2.29,0.00,0.00,-31.80,0.10,-34.40,10.30,24.20,34.40
2.36,0.00,0.00,-30.80,0.10,-34.70,9.80,24.40,37.00
2.42,0.00,0.00,-31.10,0.90,-35.90,10.70,24.50,34.20
2.49,0.00,0.00,-32.70,0.30,-35.60,10.80,23.40,36.10
2.55,0.00,0.00,-30.80,0.10,-35.90,10.50,23.80,31.70
2.61,0.00,0.00,-30.30,-0.40,-35.10,10.60,24.50,36.50
2.68,0.00,0.00,-31.50,1.60,-35.90,10.70,23.70,34.90
2.74,0.00,0.00,-32.00,-0.30,-33.00,10.80,24.50,34.90
2.81,0.00,0.00,-32.30,-0.40,-35.40,10.50,23.70,34.80
2.87,0.00,0.00,-32.40,-0.30,-35.60,10.80,24.00,34.60
2.93,0.00,0.00,-31.20,0.70,-34.20,10.60,23.70,34.30
3.00,0.00,0.00,-32.30,-0.40,-33.90,10.50,23.60,34.40
3.06,0.00,0.00,-31.70,-0.30,-35.60,10.20,23.90,33.90
3.13,0.00,0.00,-31.20,-0.70,-36.30,10.80,24.00,35.70
3.19,0.00,0.00,-30.50,-0.30,-36.00,10.30,24.30,34.30
3.25,0.00,0.00,-31.10,-1.60,-34.70,10.60,23.30,34.00
3.32,0.00,0.00,-31.20,-1.00,-34.20,10.70,24.20,36.90
3.38,0.00,0.00,-31.20,-1.00,-34.20,11.30,23.50,33.80
3.44,0.00,0.00,-30.80,1.20,-35.10,10.40,23.20,35.40
3.51,0.00,0.00,-31.50,1.20,-35.10,11.20,24.10,34.70
3.57,0.00,0.00,-31.50,1.20,-35.10,10.50,23.90,33.60
3.64,0.00,0.00,-30.90,-0.30,-34.50,10.50,23.90,34.90
3.70,0.00,0.00,-30.20,-0.30,-35.60,10.60,24.30,33.60
3.76,0.00,0.00,-31.80,0.40,-35.40,10.40,24.20,35.40
3.83,0.00,0.00,-29.50,-0.70,-34.20,10.70,24.10,35.60
3.89,0.00,0.00,-29.50,-0.70,-34.20,10.90,23.60,35.40
3.95,0.00,0.00,-30.50,1.00,-34.50,10.70,24.50,34.60
4.02,0.00,0.00,-30.50,1.00,-34.50,10.60,24.30,35.20
4.08,0.00,0.00,-31.10,-0.10,-35.40,10.70,24.20,34.60
4.15,0.00,0.00,-31.50,-0.90,-35.10,10.90,24.00,33.10
4.21,0.00,0.00,-31.50,-0.90,-35.10,11.10,23.80,34.10
4.27,0.00,0.00,-32.90,0.10,-33.90,10.80,24.10,35.50
4.34,0.00,0.00,-32.70,-1.50,-35.30,10.50,24.00,34.60
4.40,0.00,0.00,-30.30,-0.10,-34.40,10.70,24.10,33.50
4.46,0.00,0.00,-30.30,-0.10,-34.40,10.90,24.40,33.00
4.53,0.00,0.00,-30.80,-1.20,-33.90,10.20,23.90,33.20
4.59,0.00,0.00,-30.80,-1.20,-33.90,11.00,24.10,34.10
4.66,0.00,0.00,-32.70,-0.30,-34.50,10.70,24.00,34.40
4.72,0.00,0.00,-32.60,-0.10,-34.40,11.30,24.20,33.30
4.78,0.00,0.00,-32.30,1.60,-35.40,10.60,24.50,35.20
4.85,0.00,0.00,-32.30,1.60,-35.40,10.60,24.30,34.70
4.91,0.00,0.00,-30.90,0.30,-33.80,10.70,24.10,36.60
4.98,0.00,0.00,-30.80,-0.10,-35.40,10.60,23.70,34.90
5.04,0.00,0.00,-30.80,-0.10,-35.40,10.80,24.00,34.50
5.10,0.00,0.00,-31.10,-0.90,-36.90,10.40,24.40,36.30
5.17,0.00,0.00,-30.50,-1.50,-35.00,10.30,24.10,35.50
5.23,0.00,0.00,-31.50,-0.40,-34.70,10.90,24.10,34.50
5.29,0.00,0.00,-31.50,-0.40,-34.70,10.50,24.50,34.10
5.36,0.00,0.00,-31.50,0.10,-35.90,10.70,24.30,35.00
5.48,0.00,0.00,-32.60,-0.40,-35.40,10.60,24.30,36.20
5.54,0.00,0.00,-31.10,-0.10,-36.20,10.70,24.10,32.40
5.61,0.00,0.00,-30.90,-0.70,-35.60,10.60,24.00,35.20
5.67,0.00,0.00,-32.30,-0.40,-33.30,10.70,24.10,36.00
5.74,0.00,0.00,-31.10,0.40,-34.70,10.40,23.70,34.80
5.80,0.00,0.00,-32.00,-0.30,-36.00,10.60,23.60,36.10
5.86,0.00,0.00,-30.90,38.00,-34.40,10.40,23.40,34.60
5.93,0.00,0.00,-30.90,-0.30,-34.50,10.60,23.90,33.10
5.99,0.00,0.00,-31.10,-0.10,-33.90,10.70,24.40,36.00
6.05,0.00,0.00,-31.20,-1.00,-34.50,10.30,24.00,35.80
6.12,0.00,0.00,-31.50,-1.20,-33.60,10.50,23.40,34.80
6.18,0.00,0.00,-30.50,-0.70,-35.00,11.20,23.90,35.20
6.25,0.00,0.00,-30.90,0.00,-34.50,10.20,24.00,34.50
6.31,0.00,0.00,-30.80,-0.40,-35.10,10.50,23.80,34.70
6.37,0.00,0.00,-30.80,-0.40,-35.10,10.40,24.00,35.00
6.44,0.00,0.00,-30.80,-0.10,-35.10,10.50,23.60,34.00
6.50,0.00,0.00,-30.80,-0.10,-35.10,11.00,23.50,35.10
6.56,0.00,0.00,-31.50,-0.40,-34.70,10.30,24.00,35.40
6.62,0.00,0.00,-30.50,-2.20,-34.50,10.20,24.30,37.40
6.69,0.00,0.00,-31.80,1.20,-35.40,11.10,23.60,36.10
6.75,0.00,0.00,-30.20,1.00,-33.80,10.20,24.30,34.90
6.81,0.00,0.00,-30.20,1.00,-33.80,10.60,23.60,33.70
6.88,0.00,0.00,-31.50,-0.40,-32.60,10.80,24.20,35.10
6.94,0.00,0.00,-31.10,0.10,-35.10,10.30,23.80,35.10
7.01,0.00,0.00,-32.40,-0.70,-35.30,10.80,23.90,36.70
7.07,0.00,0.00,-32.60,-0.10,-35.10,10.80,23.80,35.20
7.13,0.00,0.00,-29.80,0.00,-35.30,10.40,24.00,35.30
7.20,0.00,0.00,-29.30,1.20,-33.60,10.80,24.40,34.50
7.26,0.00,0.00,-30.90,0.00,-35.30,10.60,24.00,34.70
7.32,0.00,0.00,-31.80,-0.40,-35.90,10.30,24.20,33.20
7.39,0.00,0.00,-31.80,-0.40,-35.90,10.20,23.40,34.80
7.45,0.00,0.00,-30.50,-0.30,-33.80,11.00,23.60,33.20
7.51,0.00,0.00,-31.50,0.90,-33.90,10.40,24.20,31.90
7.58,0.00,0.00,-29.60,-0.90,-34.40,10.40,24.20,33.10
7.64,0.00,0.00,-31.20,1.50,-35.00,10.70,23.50,32.90
7.70,0.00,0.00,-29.50,0.70,-35.00,10.60,23.60,32.30
7.77,0.00,0.00,-31.20,0.70,-33.80,11.10,24.20,31.50
7.83,0.00,0.00,-30.50,-0.30,-35.30,10.80,23.20,32.30
7.90,0.00,0.00,-32.00,0.30,-35.60,10.30,23.90,34.70
7.96,0.00,0.00,-31.10,-0.10,-35.10,11.00,23.80,31.00
8.02,0.00,0.00,-31.20,-0.70,-35.30,10.60,23.40,34.00
8.09,0.00,0.00,-30.20,1.00,-35.00,10.70,23.30,31.50
8.15,0.00,0.00,-31.50,0.90,-34.70,10.30,23.80,34.40
8.21,0.00,0.00,-32.60,0.40,-34.70,10.20,24.30,37.90
8.28,0.00,0.00,-33.20,1.80,-32.70,10.50,24.20,39.70
8.34,0.00,0.00,-32.40,-0.70,-34.50,11.00,23.50,38.70
8.40,0.00,0.00,-31.10,-0.40,-35.90,10.40,24.20,43.40
8.47,0.00,0.00,-30.30,-1.60,-33.90,10.80,23.70,45.10
8.53,0.00,0.00,-30.30,-1.60,-33.90,10.60,23.70,44.60
8.59,0.00,3.00,-31.20,-0.30,-34.50,11.00,24.10,46.50
8.66,1.00,3.00,-31.20,-0.30,-34.50,12.80,25.00,34.50
8.72,1.00,3.00,-30.00,0.10,-32.90,13.90,26.50,32.20
8.78,1.00,3.00,-28.60,-0.10,-36.50,13.70,26.60,30.60
8.85,1.00,4.00,-30.90,-3.00,-37.80,9.80,17.40,73.40
8.91,1.00,1.00,-34.10,-3.10,-41.70,7.80,12.80,73.30
8.97,1.00,1.00,-31.50,-1.60,-43.10,9.80,5.50,37.50
9.04,1.00,1.00,-35.40,-3.70,-42.20,13.60,3.60,38.40
9.10,1.00,4.00,-35.40,-3.70,-42.20,9.70,3.60,36.30
9.16,1.00,4.00,-53.80,1.80,-47.20,7.80,4.20,32.00
9.23,1.00,4.00,-60.40,0.70,-44.70,8.00,4.90,24.00
9.29,1.00,4.00,-60.40,0.70,-44.70,7.90,5.00,23.10
9.36,0.00,4.00,-57.30,1.60,-46.80,11.00,5.70,24.80
9.42,0.00,4.00,-52.00,1.50,-51.70,12.80,7.10,30.00
9.48,1.00,4.00,-52.00,1.50,-51.70,14.10,9.60,29.00
9.55,1.00,4.00,-49.20,7.00,-51.90,13.00,12.10,28.80
9.61,1.00,4.00,-49.00,4.20,-46.60,13.20,11.40,25.00
9.67,1.00,4.00,-51.30,3.70,-48.70,14.30,6.60,19.70
9.73,1.00,4.00,-52.50,0.40,-47.80,14.80,5.90,17.70
9.80,1.00,4.00,-53.70,-2.10,-46.80,14.60,5.10,19.70
9.86,1.00,1.00,-54.60,-10.60,-44.00,8.70,2.60,29.40
9.92,1.00,1.00,-49.80,-7.90,-44.70,13.10,2.90,16.40
9.99,1.00,1.00,-44.30,-4.50,-48.70,14.30,3.10,11.60
10.05,1.00,1.00,-45.10,-3.10,-48.90,13.90,3.30,11.00
10.12,1.00,1.00,-45.10,-3.10,-48.90,13.50,3.00,8.20
10.18,1.00,1.00,-45.10,-3.10,-47.80,13.60,2.80,7.40
10.24,1.00,1.00,-45.10,-3.10,-47.80,13.70,2.90,6.10
10.31,1.00,1.00,-46.50,-4.50,-46.90,13.80,2.90,6.40
10.37,1.00,1.00,-45.40,-3.10,-48.90,13.70,2.60,3.30
10.44,1.00,1.00,-46.80,-5.20,-46.90,14.30,2.60,2.30
10.50,1.00,1.00,-46.00,-3.70,-48.40,13.80,2.50,2.30
10.56,1.00,1.00,-46.00,-3.70,-48.40,14.00,2.50,2.60
10.62,0.00,1.00,-45.70,-2.20,-37.50,14.70,2.80,3.40
10.69,1.00,1.00,-45.70,-2.20,-37.50,16.30,3.30,4.10
10.75,1.00,1.00,-44.70,6.60,-39.20,16.70,5.00,8.40
10.81,1.00,1.00,-44.30,11.10,-37.80,17.00,6.90,8.70
10.88,1.00,1.00,-44.30,11.10,-37.80,17.20,8.40,8.60
10.94,1.00,0.00,-43.80,15.20,-44.00,16.60,10.30,9.20
11.00,1.00,0.00,-43.70,13.50,-47.50,17.10,9.40,8.40
11.07,0.00,1.00,-45.90,13.50,-50.40,17.50,8.70,8.80
11.13,1.00,1.00,-45.00,12.30,-53.10,16.90,7.10,8.20
11.19,1.00,1.00,-45.70,10.60,-52.80,16.90,7.80,8.60
11.26,1.00,1.00,-44.60,10.30,-50.20,16.70,6.70,8.80
11.32,1.00,1.00,-45.00,10.60,-50.50,16.50,7.00,8.50
11.38,1.00,1.00,-44.40,10.00,-48.90,16.30,7.50,9.10
11.45,1.00,1.00,-45.90,11.20,-46.80,16.10,7.50,8.70
11.51,1.00,1.00,-44.70,10.90,-51.90,16.20,6.60,9.00
11.63,1.00,1.00,-43.40,8.50,-51.40,16.10,6.30,7.90
11.70,1.00,1.00,-45.90,9.00,-51.40,15.90,6.90,7.30
11.76,0.00,1.00,-45.90,9.00,-51.40,16.10,6.70,7.70
11.82,0.00,1.00,-46.00,8.70,-52.80,16.10,6.70,9.10
11.89,0.00,1.00,-46.00,8.70,-52.80,16.40,6.30,10.30
11.95,0.00,1.00,-45.00,7.60,-51.70,16.30,6.50,11.00
12.01,0.00,1.00,-45.00,7.60,-51.70,16.00,6.30,13.10
12.08,0.00,1.00,-43.80,9.60,-51.30,16.20,6.80,11.40
12.14,0.00,1.00,-46.50,9.10,-52.80,15.90,6.50,12.70
12.20,0.00,1.00,-48.10,10.00,-51.40,15.90,6.60,10.30
12.27,0.00,1.00,-46.00,8.70,-52.80,16.20,7.00,5.20
12.33,0.00,1.00,-46.00,8.70,-52.80,16.10,6.60,5.70
12.40,0.00,1.00,-45.00,9.60,-52.00,16.10,6.30,6.70
12.46,1.00,1.00,-43.80,6.90,-48.40,14.60,5.40,6.90
12.52,1.00,1.00,-44.40,7.80,-47.80,15.40,5.40,7.20
12.59,1.00,1.00,-44.30,6.10,-48.70,12.70,5.40,6.40
12.65,1.00,1.00,-42.90,8.50,-55.20,4.80,4.20,5.50
12.71,1.00,0.00,-42.20,14.70,-55.20,18.00,2.00,4.60
12.78,1.00,0.00,-42.00,28.30,-46.90,18.10,2.30,4.30
12.84,1.00,0.00,-39.20,32.30,-47.80,16.50,2.90,2.50
12.90,0.00,0.00,-40.20,32.40,-47.70,16.70,2.30,4.50
12.97,0.00,0.00,-41.30,31.70,-49.80,16.40,2.70,4.90
13.03,1.00,0.00,-42.80,28.00,-49.80,17.30,7.60,6.30
13.09,1.00,0.00,-42.60,26.90,-49.30,17.00,12.10,6.20
13.16,1.00,0.00,-42.60,26.90,-49.30,17.30,12.30,5.20
13.22,1.00,0.00,-42.30,28.30,-48.70,17.20,11.90,3.90
13.29,1.00,0.00,-40.70,26.90,-47.50,16.80,11.90,3.40
13.35,1.00,0.00,-42.30,26.30,-49.80,16.40,12.50,22.00
13.41,1.00,0.00,-42.00,26.80,-49.80,17.20,11.80,22.30
13.47,1.00,0.00,-43.50,28.30,-49.80,17.10,11.90,22.10
13.54,1.00,0.00,-41.40,26.90,-50.10,16.80,11.60,22.40
13.60,1.00,0.00,-41.40,26.90,-50.10,17.00,12.10,22.30
13.66,1.00,0.00,-41.90,26.90,-49.30,17.20,12.00,21.00
13.73,1.00,0.00,-41.90,26.90,-49.30,16.60,12.00,12.40
13.79,0.00,0.00,-42.30,26.00,-48.00,17.40,11.90,22.30
13.85,0.00,0.00,-42.90,26.60,-48.90,17.10,12.40,20.90
13.92,0.00,0.00,-40.70,26.60,-48.90,16.90,12.60,13.90
13.98,0.00,0.00,-42.20,26.60,-47.80,17.20,12.50,10.50
14.05,0.00,0.00,-43.40,28.40,-48.90,16.90,11.80,3.60
14.11,0.00,0.00,-42.00,27.10,-48.70,16.90,11.80,3.20
14.17,0.00,0.00,-41.90,25.70,-48.10,17.00,11.70,3.00
14.24,0.00,0.00,-43.40,26.90,-49.30,16.90,12.10,2.90
14.30,1.00,0.00,-43.40,27.70,-46.00,16.90,11.90,2.80
14.36,1.00,0.00,-43.40,27.70,-46.00,17.00,12.30,2.60
14.43,1.00,0.00,-42.90,27.70,-45.30,15.40,13.40,3.80
14.49,1.00,0.00,-41.40,25.70,-49.60,14.10,13.80,3.30
14.55,1.00,0.00,-41.40,25.70,-49.60,13.10,13.10,2.70
14.62,1.00,0.00,-44.70,21.20,-53.40,12.70,11.90,2.40
14.68,1.00,0.00,-47.20,19.40,-53.50,12.40,12.00,2.40
14.74,1.00,0.00,-45.00,14.10,-53.10,12.50,11.10,4.20
14.81,1.00,0.00,-45.00,14.10,-53.10,12.40,11.40,4.10
14.87,1.00,0.00,-50.20,16.10,-54.70,11.00,11.80,2.20
14.93,1.00,0.00,-48.90,16.60,-59.20,10.90,11.70,2.00
15.00,1.00,4.00,-47.40,16.10,-53.40,12.60,10.80,2.40
15.06,1.00,0.00,-48.90,13.20,-64.60,12.10,11.30,4.00
15.12,1.00,4.00,-50.10,16.40,-62.60,12.20,11.00,4.00
15.19,1.00,0.00,-50.10,16.40,-62.60,12.90,11.00,5.70
15.25,1.00,0.00,-48.10,20.50,-58.80,13.60,10.20,6.80
15.32,1.00,0.00,-47.20,17.20,-56.10,14.00,10.40,6.20
15.38,1.00,0.00,-45.90,20.80,-52.20,13.90,10.20,5.80
15.44,1.00,0.00,-45.90,20.80,-52.20,14.00,9.70,6.20
15.51,1.00,0.00,-45.00,20.90,-49.80,13.70,10.00,6.50
15.57,1.00,0.00,-43.70,21.50,-48.60,14.00,9.60,6.30
15.63,1.00,0.00,-43.70,21.50,-48.60,13.50,9.70,6.20
15.70,1.00,0.00,-43.80,19.90,-52.00,13.20,9.30,6.30
15.76,1.00,0.00,-44.60,21.40,-51.00,13.80,9.90,5.90
15.83,1.00,0.00,-43.40,22.00,-49.60,13.10,9.10,6.20
15.89,1.00,0.00,-43.40,22.00,-49.60,13.20,9.40,6.20
15.95,1.00,0.00,-41.90,22.00,-51.90,13.10,8.80,6.10
16.01,1.00,0.00,-41.90,22.00,-51.90,13.00,9.10,5.90
16.08,1.00,0.00,-42.00,21.80,-52.00,12.90,8.90,5.90
16.14,1.00,0.00,-42.00,21.80,-52.00,12.80,8.50,5.50
16.21,1.00,0.00,-42.60,22.70,-51.40,12.70,8.60,5.60
16.27,1.00,0.00,-42.60,22.70,-51.40,12.10,9.20,5.60
16.33,1.00,0.00,-43.50,21.40,-52.00,12.00,8.80,5.70
16.40,1.00,0.00,-41.90,20.50,-52.90,11.20,8.30,5.70
16.46,1.00,0.00,-43.10,22.10,-51.70,10.60,8.30,5.90
16.53,1.00,0.00,-42.20,18.50,-51.90,9.20,8.20,5.90
16.59,1.00,0.00,-44.10,20.00,-52.60,8.40,8.20,5.40
16.65,1.00,0.00,-42.80,19.40,-53.10,7.40,8.70,5.30
16.72,1.00,0.00,-42.80,19.40,-53.10,7.50,8.50,5.70
16.78,1.00,0.00,-44.40,19.60,-52.60,7.30,8.60,5.90
16.84,1.00,0.00,-44.40,19.30,-52.60,6.10,9.10,5.70
16.91,1.00,0.00,-45.30,19.10,-52.80,5.90,9.20,5.50
16.97,1.00,1.00,-45.40,21.20,-52.60,5.40,9.50,5.60
17.03,1.00,3.00,-46.20,17.00,-49.60,5.60,11.40,6.20
17.09,1.00,0.00,-46.00,15.20,-48.70,5.90,12.60,6.30
17.16,1.00,1.00,-44.40,5.10,-49.30,5.60,5.90,8.10
17.22,1.00,1.00,-49.30,-4.90,-46.90,5.10,3.40,11.50
17.28,1.00,1.00,-49.30,-4.90,-46.90,5.80,5.80,5.50
17.35,1.00,1.00,-48.10,6.30,-45.60,5.30,6.80,5.30
17.41,1.00,1.00,-47.70,7.80,-50.10,5.20,5.60,6.80
17.47,1.00,1.00,-48.90,6.30,-48.10,5.50,5.20,7.90
17.54,1.00,1.00,-48.90,6.30,-48.10,5.70,4.90,6.90
17.60,1.00,1.00,-49.60,5.50,-49.30,5.10,5.80,12.00
17.67,1.00,1.00,-47.20,5.20,-48.70,5.20,5.10,120.00
17.73,1.00,1.00,-49.20,5.10,-48.10,5.70,5.40,120.00
17.79,1.00,1.00,-48.40,7.00,-48.90,5.40,4.80,120.00
17.86,1.00,1.00,-49.60,5.50,-50.80,5.50,5.00,120.00
17.92,1.00,1.00,-47.70,7.00,-49.60,5.30,5.10,120.00
17.98,1.00,1.00,-47.70,7.00,-49.60,5.50,4.80,120.00
18.05,0.00,1.00,-49.30,5.70,-50.20,5.30,5.40,120.00
18.11,0.00,1.00,-47.20,6.90,-49.80,5.20,5.10,120.00
18.17,0.00,1.00,-47.20,6.90,-49.80,5.00,4.80,120.00
18.24,0.00,1.00,-48.30,6.90,-46.60,5.60,5.50,120.00
18.30,1.00,4.00,-48.30,6.90,-46.60,5.30,4.90,120.00
18.36,1.00,1.00,-48.40,4.80,-48.90,5.20,4.70,120.00
18.43,1.00,1.00,-48.40,4.80,-48.90,5.50,4.80,120.00
18.49,1.00,1.00,-49.30,4.90,-47.20,6.20,4.80,120.00
18.55,1.00,1.00,-49.30,4.90,-47.20,5.20,5.00,120.00
18.62,1.00,1.00,-50.70,5.10,-47.50,5.70,4.80,120.00
18.68,1.00,4.00,-48.60,4.90,-47.20,5.50,5.10,120.00
18.74,1.00,1.00,-46.00,2.20,-47.20,5.20,3.50,120.00
18.81,1.00,1.00,-48.60,3.40,-47.20,4.90,4.40,120.00
18.87,1.00,1.00,-49.20,2.80,-46.00,4.70,5.30,120.00
18.94,1.00,4.00,-50.10,11.40,-46.20,4.50,9.00,120.00
19.00,1.00,3.00,-50.10,11.40,-46.20,4.70,9.10,120.00
19.06,1.00,0.00,-49.00,14.80,-46.60,5.70,7.70,120.00
19.13,0.00,0.00,-49.00,14.80,-46.60,5.60,7.90,120.00
19.19,0.00,0.00,-49.20,17.30,-47.80,5.00,7.70,120.00
19.25,1.00,0.00,-49.90,17.00,-46.00,5.30,7.10,120.00
19.32,1.00,0.00,-53.20,17.80,-45.00,5.80,7.10,47.70
19.38,1.00,0.00,-53.20,17.80,-45.00,5.30,6.90,46.30
19.44,1.00,0.00,-52.50,18.50,-45.30,5.50,6.70,48.60
19.51,1.00,0.00,-53.10,19.10,-45.40,6.00,6.70,50.80
19.57,1.00,0.00,-53.80,19.40,-44.70,5.80,6.30,49.60
19.63,1.00,0.00,-53.80,19.40,-44.70,6.50,6.20,45.90
19.70,1.00,0.00,-53.80,17.90,-45.40,6.80,6.00,40.40
19.76,1.00,0.00,-54.60,19.40,-43.40,7.50,6.10,40.20
19.82,1.00,0.00,-53.80,19.10,-44.40,7.60,6.00,39.00
19.89,1.00,0.00,-55.60,19.40,-44.00,8.30,5.70,36.60
19.95,1.00,0.00,-55.60,19.40,-44.00,7.80,5.80,38.10
20.01,1.00,0.00,-55.50,19.30,-42.80,8.00,5.40,33.60
20.08,1.00,0.00,-55.50,19.60,-40.50,8.40,5.30,30.70
20.14,1.00,0.00,-55.50,19.60,-40.50,7.90,5.20,32.10
20.20,1.00,0.00,-54.90,20.60,-40.40,8.30,5.20,31.30
20.27,1.00,0.00,-54.90,20.60,-40.40,9.00,5.40,27.80
20.33,1.00,0.00,-53.80,20.90,-39.30,8.70,4.70,32.30
20.39,1.00,0.00,-54.10,19.90,-38.60,10.00,5.10,40.60
20.46,1.00,0.00,-54.10,19.90,-38.60,11.20,5.40,34.50
20.52,1.00,0.00,-54.40,19.60,-39.50,11.00,5.20,37.80
20.59,1.00,0.00,-53.10,17.20,-38.90,11.40,5.70,38.30
20.65,1.00,0.00,-53.80,16.70,-37.80,12.60,5.70,38.20
20.71,1.00,0.00,-51.70,17.80,-37.20,13.10,5.80,38.60
20.78,1.00,0.00,-52.90,17.30,-39.20,14.00,6.30,39.40
20.84,1.00,0.00,-52.50,18.10,-40.50,14.90,6.50,40.70
20.90,1.00,0.00,-51.70,15.80,-37.70,17.40,6.70,36.10
20.97,1.00,0.00,-50.10,13.30,-37.80,18.50,7.30,40.30
21.03,1.00,0.00,-50.50,14.80,-36.80,18.90,7.50,34.00
21.09,1.00,0.00,-50.50,14.80,-36.80,16.40,8.40,33.60
21.16,1.00,0.00,-50.50,12.60,-38.10,16.40,8.50,32.90
21.22,1.00,0.00,-50.70,10.90,-37.70,26.40,9.70,31.20
21.29,1.00,0.00,-50.20,10.00,-36.50,27.40,10.10,27.90
21.35,1.00,0.00,-49.20,9.30,-35.40,27.70,11.20,24.60
21.41,1.00,0.00,-49.80,8.40,-35.00,27.00,11.80,25.00
21.48,1.00,0.00,-49.20,7.00,-35.90,25.00,15.20,23.70
21.54,1.00,0.00,-49.20,7.00,-35.90,25.70,17.00,23.50
21.60,1.00,0.00,-46.60,3.90,-35.40,25.20,18.80,28.30
21.67,1.00,0.00,-44.30,2.50,-35.00,20.90,21.70,25.00
21.73,1.00,0.00,-44.30,2.50,-35.00,18.40,21.10,27.10
21.80,1.00,0.00,-44.60,1.80,-33.80,12.50,22.70,23.90
21.86,1.00,0.00,-44.30,0.00,-33.80,10.40,23.50,25.10
21.92,1.00,0.00,-44.30,0.00,-33.80,9.10,25.70,22.60
21.99,1.00,0.00,-41.60,-1.00,-34.50,8.70,26.20,23.30
22.05,1.00,0.00,-40.50,-2.50,-34.20,7.20,25.30,21.80
22.11,1.00,0.00,-40.50,-2.50,-34.20,6.80,23.50,22.60
22.18,1.00,0.00,-41.30,-1.80,-33.80,6.80,16.50,21.00
22.24,1.00,0.00,-38.90,-0.90,-33.60,6.50,13.90,21.30
22.30,1.00,0.00,-39.60,-2.10,-34.70,8.00,11.30,20.50
22.37,1.00,0.00,-39.60,-2.10,-34.70,7.70,10.30,20.20
22.43,1.00,0.00,-37.40,-2.40,-33.90,8.80,9.50,19.90
22.50,1.00,0.00,-37.20,-1.80,-32.00,7.40,6.80,20.00
22.56,1.00,0.00,-37.20,-1.80,-32.00,7.50,5.90,19.20
22.62,1.00,0.00,-37.40,-1.20,-32.10,6.80,5.70,19.70
22.75,1.00,0.00,-36.80,-1.80,-31.70,7.00,5.80,19.00
22.82,1.00,0.00,-36.50,-1.00,-32.30,6.90,4.20,17.50
22.88,1.00,0.00,-36.50,-0.70,-31.20,6.80,4.70,16.70
22.94,1.00,0.00,-36.80,-1.00,-33.00,6.20,5.10,17.00
23.01,1.00,0.00,-36.80,-1.00,-33.00,7.10,5.20,17.20
23.07,1.00,0.00,-34.40,-2.10,-31.80,8.60,7.80,17.30
23.13,1.00,0.00,-31.80,-2.40,-32.10,8.90,22.50,17.70
