# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
2.34,0.00,0.00,-50.10,22.60,-36.00,3.50,3.10,15.60
2.40,0.00,0.00,-49.30,22.10,-37.10,4.20,2.80,15.70
2.47,0.00,0.00,-49.30,22.10,-37.10,3.80,3.10,15.30
2.53,0.00,0.00,-49.00,23.60,-36.30,3.50,2.50,15.20
2.59,0.00,0.00,-48.60,22.10,-35.60,4.10,3.00,15.70
2.66,1.00,0.00,-48.60,22.10,-35.60,4.10,2.90,15.30
2.72,1.00,0.00,-48.90,20.50,-35.10,4.00,3.40,16.00
2.78,1.00,0.00,-48.90,20.80,-35.90,4.80,3.50,16.10
2.85,1.00,0.00,-50.10,21.40,-35.30,3.80,3.20,15.40
2.91,0.00,0.00,-49.90,20.50,-35.90,4.40,2.60,15.40
2.97,0.00,0.00,-49.80,21.40,-35.60,4.50,3.00,14.80
3.04,0.00,0.00,-49.30,20.90,-35.60,4.40,3.20,15.30
3.10,1.00,0.00,-50.20,22.30,-34.70,4.70,3.00,14.90
3.16,1.00,0.00,-48.60,21.80,-34.50,4.30,2.80,14.70
3.23,1.00,0.00,-47.80,20.60,-34.20,4.50,2.60,14.30
3.29,1.00,0.00,-47.80,20.60,-34.20,3.70,3.10,14.00
3.35,1.00,0.00,-50.80,20.90,-34.50,3.90,3.20,14.10
3.42,1.00,0.00,-49.60,20.80,-34.40,4.40,3.00,14.40
3.48,1.00,0.00,-49.30,21.40,-34.20,4.40,3.00,13.80
3.54,1.00,0.00,-49.90,20.00,-34.40,4.10,3.20,13.40
3.61,1.00,0.00,-50.10,21.40,-35.00,4.20,3.10,14.00
3.67,0.00,0.00,-49.90,23.20,-35.90,3.80,3.20,13.30
3.74,0.00,0.00,-50.10,21.40,-33.80,4.00,2.40,13.20
3.80,0.00,0.00,-49.00,18.70,-35.30,4.10,3.10,13.60
3.86,0.00,0.00,-48.40,19.60,-32.90,4.50,3.30,13.30
3.93,0.00,0.00,-50.10,20.60,-35.00,4.10,3.10,12.80
3.99,0.00,0.00,-48.60,22.10,-33.80,3.90,3.20,13.40
4.05,1.00,0.00,-50.20,20.00,-33.90,4.00,3.40,13.00
4.18,1.00,0.00,-50.20,19.30,-35.90,4.00,2.90,12.80
4.24,0.00,0.00,-46.80,20.20,-34.20,3.50,3.10,12.70
4.31,1.00,0.00,-46.80,20.20,-34.20,4.00,3.00,12.90
4.37,0.00,0.00,-50.10,20.90,-34.50,4.10,3.20,12.90
4.43,0.00,0.00,-50.10,20.90,-35.60,4.30,3.10,12.80
4.50,1.00,0.00,-50.50,22.10,-34.50,3.70,3.30,13.30
4.56,0.00,0.00,-47.80,21.80,-33.00,4.00,3.10,13.00
4.62,1.00,0.00,-47.80,21.80,-34.50,4.60,3.00,13.00
4.69,1.00,0.00,-48.10,20.80,-35.40,4.20,3.20,12.80
4.75,0.00,0.00,-48.60,19.90,-35.30,4.20,3.10,12.90
4.82,0.00,0.00,-48.40,20.80,-33.30,3.90,3.50,12.70
4.88,0.00,0.00,-49.20,20.80,-33.60,4.60,2.90,12.40
4.94,0.00,0.00,-47.70,22.30,-35.10,4.00,3.10,12.70
5.01,0.00,0.00,-49.60,20.00,-32.90,4.30,2.80,12.30
5.07,0.00,0.00,-47.70,19.60,-33.90,4.10,3.10,11.80
5.13,0.00,0.00,-49.60,21.20,-34.40,4.40,3.20,12.40
5.20,1.00,0.00,-48.30,19.90,-33.00,5.00,3.00,11.80
5.26,1.00,0.00,-49.20,22.30,-33.30,5.10,3.10,12.50
5.33,1.00,0.00,-48.60,23.60,-32.70,4.60,2.90,11.40
5.39,1.00,0.00,-48.10,23.50,-33.60,4.70,3.00,11.00
5.45,1.00,0.00,-48.30,21.40,-32.70,4.70,2.80,11.00
5.52,1.00,0.00,-49.00,22.60,-34.20,4.40,3.60,10.20
5.58,1.00,0.00,-49.00,22.60,-34.20,4.80,2.90,10.40
5.65,1.00,0.00,-49.90,22.00,-32.60,4.50,2.70,10.80
5.71,1.00,0.00,-50.10,22.90,-34.50,4.90,2.80,10.70
5.77,1.00,0.00,-50.50,23.60,-32.30,4.70,3.00,11.00
5.84,1.00,0.00,-50.50,23.60,-32.30,4.80,3.40,10.40
5.90,1.00,0.00,-49.60,21.50,-32.60,4.70,3.10,10.80
5.96,1.00,0.00,-49.80,23.30,-33.80,5.20,3.10,10.90
6.03,1.00,0.00,-48.60,22.90,-33.50,5.00,3.00,10.30
6.09,1.00,0.00,-51.40,20.80,-33.30,4.90,2.90,11.00
6.15,1.00,0.00,-48.90,22.30,-33.90,5.00,3.10,11.00
6.22,1.00,0.00,-48.30,21.80,-32.00,5.20,3.20,10.80
6.28,0.00,0.00,-49.80,22.10,-33.80,4.90,3.40,10.30
6.35,0.00,0.00,-50.20,21.50,-33.90,4.50,3.50,10.30
6.41,0.00,0.00,-50.20,21.50,-33.90,4.40,3.40,10.20
6.47,0.00,0.00,-48.40,23.50,-32.90,4.30,3.30,9.90
6.54,0.00,0.00,-50.10,20.60,-33.50,4.40,3.20,10.10
6.60,1.00,0.00,-51.30,21.40,-32.00,5.10,3.30,9.80
6.66,1.00,0.00,-51.30,21.40,-32.00,5.10,2.80,9.90
6.73,1.00,0.00,-48.90,21.50,-32.60,5.60,2.60,9.50
6.79,1.00,0.00,-50.20,23.20,-34.70,5.30,3.40,9.30
6.85,0.00,0.00,-50.20,23.20,-34.70,5.40,3.50,9.10
6.92,1.00,0.00,-49.20,21.50,-33.30,5.20,3.20,8.60
6.98,0.00,0.00,-48.60,21.80,-32.00,5.30,3.30,8.20
7.04,0.00,0.00,-49.20,22.30,-32.90,4.50,3.90,8.00
7.11,0.00,0.00,-48.60,21.40,-32.70,5.00,2.60,8.10
7.17,0.00,0.00,-48.60,23.30,-33.50,5.00,3.50,8.30
7.24,0.00,0.00,-48.60,23.30,-33.50,5.90,3.60,8.20
7.30,1.00,0.00,-48.60,23.30,-33.50,6.10,3.50,7.90
7.36,1.00,0.00,-49.20,23.50,-32.10,6.30,3.30,7.70
7.43,1.00,0.00,-48.10,23.20,-31.80,6.00,3.80,7.90
7.49,1.00,0.00,-48.10,23.20,-31.80,6.30,3.40,7.40
7.55,1.00,0.00,-50.20,22.30,-32.60,6.40,3.20,7.60
7.62,1.00,0.00,-49.00,21.80,-32.30,5.50,3.40,7.30
7.68,1.00,0.00,-49.30,22.90,-32.30,5.00,3.50,7.20
7.75,1.00,0.00,-48.10,21.50,-31.10,4.70,3.50,6.90
7.81,1.00,0.00,-48.30,22.60,-32.00,5.00,3.30,7.20
7.87,1.00,0.00,-48.60,22.60,-32.00,5.40,3.40,6.90
7.94,1.00,0.00,-48.10,22.70,-32.90,5.10,3.70,8.20
8.00,1.00,0.00,-48.90,22.30,-33.90,4.70,3.00,7.50
8.07,1.00,0.00,-50.10,22.90,-32.70,4.80,3.20,7.40
8.13,1.00,0.00,-48.40,21.50,-32.90,4.70,3.40,7.80
8.19,1.00,0.00,-49.20,23.20,-31.10,4.70,3.60,8.30
8.26,0.00,0.00,-51.40,23.20,-31.40,4.60,3.50,7.70
8.39,0.00,0.00,-51.40,23.20,-31.40,4.40,3.00,7.70
8.45,1.00,0.00,-49.90,24.70,-32.90,5.20,3.20,8.80
8.51,1.00,0.00,-49.90,24.70,-32.90,5.80,2.80,8.00
8.58,1.00,0.00,-50.20,21.20,-32.90,5.30,3.00,8.40
8.64,1.00,0.00,-49.20,22.30,-35.40,5.70,3.20,9.00
8.70,1.00,0.00,-49.00,23.60,-34.50,5.60,3.00,9.20
8.77,1.00,0.00,-48.90,23.90,-34.40,5.70,3.40,9.20
8.83,1.00,0.00,-50.10,22.10,-33.80,5.60,3.40,8.20
8.90,1.00,0.00,-49.20,23.20,-34.40,5.40,2.90,8.60
8.96,1.00,0.00,-51.30,21.40,-35.00,7.20,3.10,9.50
9.02,1.00,0.00,-50.10,23.30,-33.50,7.00,3.60,10.80
9.09,1.00,0.00,-51.00,21.50,-34.40,5.40,2.90,10.90
9.15,1.00,0.00,-49.20,22.00,-36.90,5.60,3.40,11.10
9.21,1.00,0.00,-49.90,19.60,-36.50,6.10,4.00,11.20
9.28,1.00,0.00,-49.80,21.40,-35.60,6.20,3.30,11.30
9.34,0.00,0.00,-49.60,19.30,-36.20,5.80,3.30,10.90
9.40,1.00,0.00,-50.20,19.60,-35.90,6.00,3.80,10.90
9.47,1.00,0.00,-47.20,21.40,-35.30,5.50,3.70,11.20
9.53,1.00,0.00,-49.20,21.20,-34.70,5.00,3.70,10.70
9.59,0.00,0.00,-48.40,21.20,-35.40,5.30,3.90,10.80
9.66,0.00,0.00,-48.90,21.20,-33.90,5.70,3.40,10.40
9.72,1.00,0.00,-49.20,22.30,-35.90,5.50,3.70,11.30
9.79,1.00,0.00,-49.60,21.50,-35.40,5.70,3.40,10.70
9.85,1.00,0.00,-48.30,21.80,-35.30,5.80,3.30,10.90
9.91,1.00,0.00,-49.90,20.80,-35.10,5.50,4.00,10.70
9.98,1.00,0.00,-49.20,22.00,-34.40,5.30,3.30,10.70
10.04,1.00,0.00,-50.50,21.40,-33.80,4.90,3.50,10.00
10.10,1.00,0.00,-49.60,20.50,-38.00,5.00,3.80,10.50
10.17,1.00,0.00,-49.60,19.30,-37.70,4.40,3.40,11.40
10.23,1.00,0.00,-49.00,19.90,-38.90,4.60,3.70,11.40
10.29,1.00,0.00,-50.10,19.40,-37.10,5.10,3.70,11.70
10.36,1.00,0.00,-48.10,20.00,-39.20,4.80,3.70,12.30
10.42,0.00,0.00,-50.70,18.10,-41.30,4.70,4.00,13.10
10.48,1.00,0.00,-48.30,18.70,-41.40,4.50,4.90,12.90
10.55,1.00,0.00,-48.90,19.30,-41.70,4.60,3.50,12.50
10.61,1.00,0.00,-48.90,19.30,-41.70,4.50,4.10,12.00
10.67,1.00,0.00,-46.90,18.50,-42.30,4.50,4.30,11.50
10.74,1.00,0.00,-46.20,20.50,-43.80,4.50,4.80,10.10
10.80,1.00,0.00,-46.20,20.50,-43.80,4.80,4.60,9.00
10.87,1.00,0.00,-47.40,19.30,-41.70,4.50,5.10,7.20
10.93,1.00,0.00,-45.90,21.50,-42.80,5.40,6.10,6.70
10.99,1.00,0.00,-46.90,20.50,-44.30,5.20,6.20,6.00
11.06,1.00,2.00,-45.40,21.20,-42.30,5.60,6.40,6.80
11.12,1.00,0.00,-44.60,21.40,-39.60,5.20,6.70,6.10
11.18,1.00,0.00,-44.60,21.40,-39.60,5.40,6.60,5.80
11.25,1.00,2.00,-45.90,22.30,-40.20,5.70,6.80,6.60
11.31,1.00,2.00,-46.00,22.60,-40.10,5.50,6.90,6.20
11.37,1.00,0.00,-45.30,21.40,-41.90,5.20,7.20,5.70
11.44,1.00,0.00,-45.30,21.40,-41.90,6.30,7.10,5.30
11.50,1.00,0.00,-45.00,20.20,-45.40,5.70,7.50,3.10
11.56,1.00,0.00,-48.10,18.10,-44.30,5.80,7.80,3.30
11.63,1.00,0.00,-46.20,18.80,-43.50,5.10,7.20,3.30
11.69,1.00,0.00,-46.60,18.10,-46.00,5.40,7.30,2.00
11.76,1.00,0.00,-45.30,15.20,-47.20,4.90,7.40,2.40
11.82,1.00,0.00,-43.10,15.20,-46.60,4.90,7.30,2.10
11.88,1.00,0.00,-43.10,15.20,-46.60,5.30,7.00,2.60
11.95,1.00,0.00,-45.30,14.10,-45.90,5.40,7.00,2.50
12.01,1.00,0.00,-44.40,13.90,-46.30,5.20,7.50,2.20
12.07,1.00,0.00,-44.40,13.90,-46.30,5.50,7.30,2.70
12.14,1.00,0.00,-45.00,14.80,-43.40,5.00,6.30,2.50
12.20,1.00,0.00,-45.90,14.70,-42.30,5.20,5.90,3.10
12.27,1.00,0.00,-45.90,14.70,-42.30,5.00,5.50,2.80
12.33,1.00,0.00,-46.00,15.20,-41.40,5.00,4.90,3.10
12.39,1.00,0.00,-45.70,13.30,-40.80,5.30,4.80,2.60
12.46,1.00,0.00,-45.30,15.70,-43.40,4.60,4.80,2.30
12.52,1.00,0.00,-46.60,15.10,-41.30,5.10,5.10,2.80
12.58,1.00,0.00,-46.60,12.70,-40.50,4.70,4.50,2.80
12.65,1.00,0.00,-46.80,13.30,-40.80,5.00,4.50,2.60
12.71,1.00,0.00,-46.80,13.30,-40.80,5.10,4.40,2.40
12.78,1.00,0.00,-45.90,13.50,-40.50,5.50,4.60,2.60
12.84,1.00,0.00,-45.00,14.10,-41.40,5.40,4.10,2.90
12.90,1.00,0.00,-45.00,14.10,-41.40,5.20,4.60,3.00
12.97,0.00,0.00,-46.60,15.10,-42.30,5.20,4.30,2.60
13.03,0.00,0.00,-45.30,13.80,-41.10,5.60,4.00,2.70
13.09,1.00,0.00,-45.00,14.10,-40.40,5.50,4.10,2.20
13.16,1.00,0.00,-43.70,15.10,-40.20,5.80,4.40,2.80
13.22,0.00,0.00,-44.60,14.50,-40.10,5.40,4.20,2.70
13.29,1.00,0.00,-43.40,12.40,-41.00,5.40,4.30,2.40
13.35,1.00,0.00,-46.20,14.40,-38.70,5.60,3.50,2.50
13.41,1.00,0.00,-43.10,12.30,-39.30,6.20,3.90,2.50
13.48,1.00,0.00,-43.10,12.30,-39.30,6.00,4.10,2.60
13.54,1.00,0.00,-44.70,12.70,-39.50,6.10,3.80,2.00
13.60,1.00,0.00,-41.90,13.20,-39.80,6.10,3.90,2.00
13.67,1.00,0.00,-41.10,14.70,-38.70,5.90,3.80,2.60
13.73,1.00,0.00,-41.10,14.70,-38.70,6.40,3.80,2.20
13.80,1.00,0.00,-42.20,14.70,-39.80,6.30,3.70,2.00
13.86,1.00,0.00,-41.00,13.80,-44.00,6.10,3.60,2.50
13.92,1.00,0.00,-42.90,13.20,-41.70,6.30,3.40,2.40
13.99,1.00,0.00,-41.60,14.80,-40.80,7.10,3.70,2.50
14.05,1.00,0.00,-40.40,13.20,-42.80,7.60,3.70,2.40
14.11,1.00,0.00,-39.90,13.20,-42.00,7.70,4.30,2.70
14.18,1.00,0.00,-42.80,14.80,-38.90,7.90,3.50,2.70
14.24,1.00,0.00,-39.60,12.00,-40.20,7.60,3.30,3.10
14.30,1.00,0.00,-39.60,12.00,-40.20,8.10,4.00,2.60
14.37,1.00,0.00,-38.90,14.40,-39.20,7.90,3.50,3.00
14.43,1.00,0.00,-37.80,13.90,-41.00,7.70,2.90,3.00
14.50,1.00,0.00,-38.70,12.60,-40.10,7.80,3.20,2.80
14.56,0.00,0.00,-38.70,12.60,-40.10,8.90,3.60,2.60
14.62,1.00,0.00,-37.80,12.00,-41.00,7.90,3.70,2.60
14.69,1.00,0.00,-39.00,13.00,-41.90,7.70,3.30,2.60
14.75,1.00,0.00,-39.00,11.80,-40.80,8.60,3.20,2.70
14.81,1.00,0.00,-39.00,13.30,-41.10,8.10,3.10,3.20
14.88,1.00,0.00,-40.40,13.20,-41.70,8.00,3.40,2.70
14.94,1.00,0.00,-38.40,15.40,-41.30,8.00,3.60,2.80
15.01,1.00,0.00,-40.40,14.40,-40.20,8.30,3.50,2.80
15.07,1.00,0.00,-39.50,15.20,-40.80,7.90,3.00,3.40
15.13,1.00,0.00,-40.20,14.10,-38.60,7.90,3.50,2.50
15.20,1.00,0.00,-38.00,14.10,-40.10,9.20,3.20,3.10
15.26,1.00,0.00,-38.30,13.80,-38.90,9.20,3.30,2.90
15.33,1.00,0.00,-38.30,15.70,-37.80,9.40,3.60,2.30
15.39,1.00,0.00,-39.80,16.70,-33.00,10.10,3.80,2.70
15.45,1.00,0.00,-40.20,17.20,-33.00,9.50,3.70,3.10
15.52,1.00,0.00,-40.20,17.20,-33.00,9.90,4.40,2.60
15.58,1.00,0.00,-39.00,19.90,-34.50,11.50,4.40,2.40
15.64,1.00,0.00,-39.00,19.90,-34.50,12.90,4.30,2.40
15.71,1.00,0.00,-37.20,16.40,-35.00,12.80,4.00,2.60
15.77,1.00,0.00,-38.00,15.70,-34.20,11.90,4.10,2.20
15.83,1.00,0.00,-38.00,15.70,-34.20,12.90,4.00,2.60
15.90,1.00,0.00,-37.50,15.70,-36.30,12.00,3.60,3.00
15.96,1.00,0.00,-39.60,17.30,-33.90,11.30,3.90,2.50
16.03,1.00,0.00,-39.60,17.30,-33.90,10.90,3.20,2.40
16.09,1.00,0.00,-38.30,15.20,-35.30,10.60,3.10,2.40
16.15,1.00,0.00,-36.80,16.00,-36.30,9.80,3.00,2.40
16.22,1.00,0.00,-37.20,17.20,-38.90,10.70,3.30,2.60
16.34,1.00,0.00,-35.90,15.10,-36.50,10.40,3.70,2.50
16.40,1.00,0.00,-37.80,14.40,-34.40,9.50,3.30,2.90
16.53,1.00,0.00,-36.50,12.30,-36.80,9.70,3.70,2.80
16.59,1.00,0.00,-35.60,14.40,-38.40,10.90,4.30,2.60
16.72,1.00,0.00,-37.10,15.80,-34.40,10.20,4.10,2.40
16.78,1.00,0.00,-37.50,12.30,-38.90,10.30,3.90,2.70
16.85,1.00,0.00,-36.00,13.00,-38.90,10.00,3.90,2.50
16.91,1.00,0.00,-36.00,13.00,-38.90,10.20,3.50,2.70
16.97,1.00,0.00,-36.00,14.10,-36.80,9.10,3.50,3.00
17.04,1.00,0.00,-36.80,12.60,-37.80,7.30,3.90,2.60
17.10,1.00,0.00,-36.30,11.20,-36.90,8.00,4.00,2.90
17.16,1.00,0.00,-36.80,11.40,-38.60,7.90,2.90,2.80
17.23,1.00,0.00,-35.70,9.10,-40.10,8.10,3.40,2.80
17.29,1.00,0.00,-35.70,9.10,-40.10,7.60,4.40,2.90
17.35,1.00,0.00,-35.40,11.40,-37.10,7.90,3.70,2.60
17.42,1.00,0.00,-35.60,12.70,-35.90,8.50,4.40,2.70
17.48,1.00,0.00,-35.10,10.50,-37.70,8.40,3.60,2.40
17.61,1.00,0.00,-34.20,12.60,-37.80,8.90,4.10,2.70
17.67,1.00,0.00,-34.80,11.20,-36.20,9.00,3.70,3.00
17.73,1.00,0.00,-35.60,12.00,-37.20,8.90,3.70,2.60
17.80,1.00,0.00,-33.90,13.00,-36.80,8.70,3.60,2.80
17.86,1.00,0.00,-34.70,11.10,-35.00,8.70,3.60,2.80
17.92,1.00,0.00,-34.70,11.10,-35.00,7.50,3.80,2.60
17.99,1.00,0.00,-33.60,12.70,-36.20,8.30,4.20,2.40
18.05,1.00,0.00,-32.90,11.70,-38.40,8.00,3.70,3.00
18.12,1.00,0.00,-33.60,9.30,-38.70,7.90,3.20,2.40
18.18,1.00,0.00,-33.60,9.30,-38.70,7.70,3.50,3.00
18.24,1.00,0.00,-33.30,9.00,-36.50,7.60,3.20,3.30
18.31,1.00,0.00,-32.40,10.60,-37.10,7.40,3.20,2.90
18.37,1.00,0.00,-32.60,9.30,-35.40,8.00,3.20,2.80
18.43,1.00,0.00,-32.60,9.30,-35.40,7.30,3.30,2.60
18.49,1.00,0.00,-32.90,10.90,-35.10,8.00,3.10,2.60
18.56,1.00,0.00,-33.50,8.70,-37.50,7.40,3.50,3.00
18.62,1.00,0.00,-32.90,8.20,-37.70,7.20,3.20,2.60
18.68,1.00,0.00,-30.50,9.60,-36.30,7.20,3.40,2.50
18.75,1.00,0.00,-30.50,9.60,-36.30,7.00,3.40,2.40
18.81,1.00,0.00,-32.90,7.80,-34.70,6.80,3.70,2.60
18.87,1.00,0.00,-32.30,7.80,-33.60,7.10,3.00,2.80
18.94,1.00,0.00,-32.00,5.70,-36.30,5.80,3.40,2.90
19.00,1.00,0.00,-32.00,5.70,-36.30,6.30,3.80,2.40
19.07,1.00,0.00,-31.20,9.90,-37.10,5.70,3.10,2.60
19.13,1.00,0.00,-31.80,7.80,-35.10,6.60,3.10,3.00
19.19,1.00,0.00,-30.90,7.20,-34.50,7.00,3.50,2.60
19.26,1.00,0.00,-30.80,4.80,-36.50,6.10,3.30,2.80
19.32,1.00,0.00,-30.30,5.80,-35.90,6.20,3.40,3.00
19.38,1.00,0.00,-30.00,6.30,-36.90,6.10,2.80,2.70
19.45,1.00,0.00,-31.10,7.30,-33.90,5.60,3.10,3.00
19.51,1.00,0.00,-32.30,7.00,-35.40,5.30,3.30,2.40
19.57,1.00,0.00,-32.30,7.00,-35.40,6.50,3.10,2.60
19.64,1.00,0.00,-31.10,4.80,-35.90,5.30,3.70,2.70
19.70,1.00,0.00,-31.10,4.80,-35.90,5.90,3.30,2.70
19.76,1.00,0.00,-29.80,5.70,-33.00,6.00,3.60,2.90
19.83,1.00,0.00,-30.80,5.80,-34.70,6.30,2.80,3.00
19.89,1.00,0.00,-30.50,6.40,-34.20,6.40,3.10,3.00
19.96,1.00,0.00,-30.30,5.50,-32.60,6.70,3.30,3.10
20.02,1.00,0.00,-28.60,5.50,-32.90,6.20,3.10,2.70
20.08,1.00,0.00,-29.80,5.70,-35.00,6.10,3.20,2.40
20.15,1.00,0.00,-29.80,3.40,-33.50,6.60,3.10,2.80
20.21,0.00,0.00,-29.50,6.40,-34.20,6.80,3.40,3.20
20.27,1.00,0.00,-28.90,5.10,-33.90,6.70,3.30,2.60
20.33,0.00,0.00,-30.00,5.50,-34.40,6.70,3.40,3.10
20.40,1.00,0.00,-28.40,5.20,-32.30,6.60,3.40,3.20
20.46,0.00,0.00,-30.20,4.50,-33.50,6.10,3.70,3.00
20.53,0.00,0.00,-29.50,4.50,-32.30,6.80,3.20,2.50
20.59,1.00,0.00,-30.20,4.50,-33.00,6.00,3.30,2.90
20.65,1.00,0.00,-29.60,3.90,-33.60,6.30,3.40,2.90
20.72,1.00,0.00,-29.20,4.50,-33.80,6.00,3.40,3.00
20.78,1.00,0.00,-29.20,4.50,-33.80,5.80,3.50,2.70
20.84,1.00,0.00,-28.90,4.30,-32.90,5.60,3.00,2.60
20.91,1.00,0.00,-28.90,4.30,-32.90,5.40,3.60,2.90
20.97,1.00,0.00,-26.20,3.40,-33.50,5.40,3.30,2.90
21.03,1.00,0.00,-28.00,3.70,-31.70,6.10,3.70,2.30
21.10,1.00,0.00,-28.00,3.70,-31.70,4.90,3.10,2.50
21.16,1.00,0.00,-27.80,3.60,-30.60,4.60,3.10,2.90
21.22,1.00,0.00,-29.80,1.50,-34.50,3.90,3.90,2.50
21.29,1.00,0.00,-29.80,1.50,-34.50,3.80,3.20,2.60
21.35,1.00,0.00,-29.30,2.80,-30.60,3.70,3.50,2.40
21.42,1.00,0.00,-28.70,2.50,-29.80,3.90,2.80,2.60
