# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
3.51,1.00,5.00,-32.70,1.80,-30.50,4.70,2.70,14.90
3.57,1.00,5.00,-33.20,2.20,-29.80,3.90,3.40,14.30
3.64,0.00,5.00,-32.60,2.10,-30.60,3.60,2.80,13.60
3.70,0.00,5.00,-32.00,0.30,-28.70,4.70,3.00,13.10
3.76,0.00,5.00,-32.30,1.60,-29.30,5.00,3.00,11.60
3.83,0.00,5.00,-33.30,0.40,-29.60,5.60,3.40,12.00
3.89,1.00,5.00,-31.10,0.90,-30.60,4.80,3.40,11.90
3.96,1.00,5.00,-32.60,1.60,-31.40,5.50,3.70,12.00
4.02,1.00,5.00,-32.00,2.20,-35.30,5.70,2.50,13.20
4.08,1.00,5.00,-31.80,2.10,-32.60,2.80,3.00,13.50
4.15,1.00,5.00,-31.80,2.10,-32.60,3.60,2.90,13.80
4.21,1.00,5.00,-32.40,2.20,-31.70,5.90,2.90,12.90
4.27,1.00,5.00,-32.00,2.50,-30.20,2.70,2.70,12.30
4.34,0.00,5.00,-32.40,0.70,-30.50,5.10,3.00,11.60
4.40,0.00,5.00,-32.40,0.70,-30.50,5.70,3.50,10.60
4.47,0.00,5.00,-31.20,1.00,-29.80,4.80,3.40,11.00
4.53,0.00,5.00,-31.20,1.00,-29.80,6.10,3.70,10.60
4.59,0.00,5.00,-32.70,0.00,-32.30,4.10,2.90,11.20
4.66,0.00,5.00,-32.00,-0.30,-32.00,4.10,3.80,11.10
4.72,0.00,5.00,-31.80,0.90,-31.40,5.90,2.90,11.30
4.78,0.00,5.00,-32.00,2.20,-30.90,5.10,3.30,11.30
4.85,1.00,5.00,-33.60,0.90,-32.10,6.00,3.50,11.30
4.91,1.00,5.00,-31.10,1.20,-31.40,2.10,3.40,11.50
4.98,0.00,5.00,-32.60,-0.90,-29.60,4.90,3.90,11.20
5.10,1.00,5.00,-30.30,0.90,-33.30,7.70,3.20,10.90
5.17,0.00,5.00,-30.30,0.90,-33.30,3.60,3.90,10.70
5.23,0.00,5.00,-32.40,0.00,-31.20,5.60,4.20,11.10
5.29,1.00,5.00,-32.30,0.10,-30.60,3.20,4.00,11.10
5.36,1.00,5.00,-32.70,1.50,-24.40,4.10,5.20,10.40
5.42,1.00,5.00,-32.70,1.50,-24.40,7.30,5.20,10.50
5.48,1.00,5.00,-33.30,-0.10,-24.80,5.10,4.70,10.80
5.55,0.00,5.00,-33.30,-0.10,-24.80,6.90,4.70,10.30
5.61,1.00,5.00,-32.90,0.40,-26.30,5.50,4.90,10.90
5.68,1.00,5.00,-31.70,-0.30,-28.70,6.70,5.40,10.90
5.74,1.00,5.00,-32.70,0.00,-30.20,8.10,4.70,12.10
5.80,1.00,5.00,-32.70,0.00,-30.20,8.70,4.80,13.10
5.87,1.00,5.00,-32.40,-1.00,-31.70,7.60,3.70,13.10
5.93,1.00,5.00,-32.00,-1.00,-28.00,7.50,3.30,13.70
5.99,1.00,5.00,-30.80,-1.20,-26.80,7.80,2.50,14.20
6.06,1.00,5.00,-35.10,-1.20,-22.70,5.70,2.80,15.50
6.12,1.00,5.00,-32.60,-2.40,-26.30,7.50,3.00,15.90
6.19,1.00,5.00,-31.50,-3.10,-30.60,8.40,3.30,14.70
6.25,1.00,5.00,-33.50,-2.50,-30.90,7.30,3.40,13.30
6.31,1.00,5.00,-33.50,-2.50,-30.90,8.20,3.30,14.50
6.38,0.00,5.00,-34.80,-1.20,-27.80,7.90,3.00,14.00
6.44,0.00,5.00,-33.60,-1.20,-26.80,7.40,3.40,14.10
6.50,1.00,5.00,-32.70,-3.00,-26.50,8.50,3.80,13.50
6.57,1.00,5.00,-35.40,-2.50,-26.20,7.30,3.70,13.30
6.63,1.00,5.00,-30.80,-2.80,-27.50,7.50,3.90,13.10
6.70,1.00,5.00,-33.30,-2.40,-27.50,7.80,4.10,12.30
6.76,1.00,5.00,-33.20,-1.80,-28.40,7.70,4.00,13.20
6.82,1.00,5.00,-32.00,-1.50,-32.00,7.20,3.00,13.80
6.89,0.00,5.00,-32.00,-1.50,-32.00,7.80,3.00,13.70
6.95,0.00,5.00,-31.70,-2.50,-36.00,7.90,3.10,15.30
7.02,0.00,5.00,-33.50,-2.20,-31.70,7.70,3.30,14.80
7.08,0.00,5.00,-33.30,-2.40,-27.50,7.40,3.60,14.90
7.14,0.00,5.00,-33.60,-3.10,-22.30,7.90,2.70,13.50
7.21,1.00,5.00,-33.60,-3.10,-22.30,8.60,2.90,13.60
7.27,1.00,5.00,-32.90,-4.30,-24.80,7.20,2.90,13.10
7.33,1.00,5.00,-32.90,-4.30,-24.80,7.50,3.10,12.60
7.40,1.00,5.00,-32.90,-3.10,-26.30,7.40,3.20,13.00
7.46,1.00,5.00,-32.90,-3.10,-26.30,7.10,2.90,12.60
7.53,1.00,5.00,-32.00,-2.50,-28.70,7.30,2.80,11.80
7.59,1.00,5.00,-35.10,-3.60,-28.10,7.00,2.60,12.20
7.65,1.00,5.00,-32.40,-4.20,-29.50,8.30,2.90,11.50
7.72,1.00,5.00,-32.40,-4.20,-29.50,8.20,2.90,11.50
7.78,1.00,5.00,-33.30,-5.50,-27.80,7.70,2.60,11.80
7.85,1.00,5.00,-33.30,-3.60,-24.50,7.60,2.90,11.80
7.91,1.00,5.00,-32.90,-3.10,-26.30,7.30,3.20,12.60
7.97,1.00,5.00,-32.90,-3.10,-26.30,7.40,2.60,12.10
8.04,1.00,5.00,-33.30,-5.80,-26.30,7.50,2.60,12.00
8.10,1.00,5.00,-31.20,-3.00,-25.40,7.30,2.70,11.40
8.17,1.00,5.00,-31.10,-3.60,-23.50,8.50,3.00,11.10
8.23,1.00,5.00,-32.30,-3.60,-23.00,7.90,3.00,11.10
8.29,1.00,5.00,-32.60,-3.10,-21.70,8.30,2.80,11.70
8.36,1.00,5.00,-32.60,-3.10,-21.70,8.10,2.40,10.80
8.42,0.00,5.00,-32.30,-4.80,-19.70,8.50,2.40,11.10
8.48,1.00,5.00,-31.20,-4.50,-19.60,7.90,2.70,11.50
8.55,1.00,5.00,-31.20,-4.50,-19.60,8.70,2.20,11.60
8.61,1.00,5.00,-30.80,-4.80,-20.50,8.70,2.20,11.20
8.67,1.00,5.00,-31.80,-4.80,-20.50,7.70,2.30,11.30
8.74,1.00,5.00,-32.00,-4.50,-21.80,8.70,2.20,11.50
8.80,1.00,5.00,-32.00,-4.50,-21.80,8.00,2.50,11.00
8.87,1.00,5.00,-32.40,-5.20,-19.60,8.20,2.50,11.50
8.93,1.00,5.00,-33.20,-3.70,-21.10,8.70,2.60,11.10
8.99,1.00,5.00,-33.20,-3.70,-21.10,8.10,2.90,11.20
9.06,0.00,5.00,-31.70,-5.20,-21.80,8.70,2.20,10.90
9.12,1.00,5.00,-32.90,-4.30,-20.50,8.00,2.60,11.40
9.19,1.00,5.00,-31.80,-5.10,-21.20,8.60,2.50,11.70
9.25,1.00,5.00,-32.70,-4.50,-18.80,8.30,2.50,11.60
9.31,1.00,5.00,-32.70,-4.50,-18.80,8.70,2.50,11.10
9.38,1.00,5.00,-31.80,-6.30,-19.70,8.70,2.70,10.90
9.44,0.00,5.00,-31.80,-5.50,-19.00,8.80,2.40,11.40
9.51,0.00,5.00,-31.80,-3.90,-25.60,8.10,2.60,11.90
9.57,1.00,5.00,-31.80,-3.90,-25.60,8.60,3.00,12.50
9.63,1.00,5.00,-30.50,-6.40,-26.20,9.20,2.90,13.00
9.70,1.00,5.00,-33.20,-7.20,-21.10,8.50,2.70,12.20
9.76,1.00,5.00,-31.50,-7.00,-18.70,8.70,2.50,11.00
9.82,0.00,5.00,-31.50,-7.00,-18.70,8.20,2.90,11.30
9.89,0.00,5.00,-29.50,-6.10,-20.60,8.50,2.70,11.10
9.95,0.00,5.00,-32.40,-5.70,-21.80,8.70,2.60,10.60
10.02,0.00,5.00,-31.70,-6.10,-22.10,8.30,2.40,11.70
10.08,0.00,5.00,-31.70,-6.10,-22.10,7.90,2.40,11.20
10.14,0.00,5.00,-30.30,-7.30,-25.30,9.10,2.80,12.60
10.21,1.00,5.00,-31.20,-6.10,-24.70,8.10,2.40,11.50
10.27,1.00,5.00,-31.80,-7.30,-22.30,8.50,2.50,11.00
10.34,1.00,5.00,-31.70,-7.20,-16.00,8.70,2.20,11.40
10.40,1.00,5.00,-32.60,-6.30,-16.40,7.60,2.80,10.70
10.46,1.00,5.00,-32.30,-5.50,-17.20,7.90,2.30,10.50
10.53,0.00,5.00,-31.70,-6.90,-20.30,8.40,2.80,11.10
10.59,0.00,5.00,-30.30,-7.80,-21.20,8.30,2.40,10.60
10.65,0.00,5.00,-32.30,-6.60,-21.20,7.90,2.90,11.50
10.72,0.00,5.00,-31.10,-8.20,-19.40,7.00,2.10,11.40
10.78,0.00,5.00,-31.10,-8.20,-19.40,7.10,2.80,11.80
10.85,0.00,5.00,-32.60,-7.80,-16.10,5.20,2.00,11.00
10.91,1.00,5.00,-32.60,-6.30,-15.10,5.90,2.00,11.40
10.97,1.00,5.00,-32.00,-7.60,-17.80,5.10,2.30,11.60
11.04,1.00,5.00,-32.00,-7.60,-17.80,6.50,2.40,11.70
11.10,1.00,5.00,-32.70,-8.40,-18.10,6.30,2.30,11.70
11.17,1.00,5.00,-33.50,-7.90,-17.80,6.40,2.60,12.50
11.23,1.00,5.00,-33.20,-8.70,-17.00,5.10,2.10,12.00
11.29,1.00,5.00,-33.20,-8.70,-17.00,5.20,2.30,12.40
11.36,1.00,5.00,-32.00,-6.90,-12.00,5.80,1.80,12.00
11.42,1.00,5.00,-32.60,-7.00,-12.60,2.00,2.40,12.10
11.49,1.00,5.00,-31.50,-10.00,-14.40,4.90,2.40,11.60
11.55,1.00,5.00,-31.50,-10.00,-14.40,5.90,2.10,12.30
11.61,1.00,5.00,-33.90,-7.20,-13.80,4.80,2.40,12.80
11.68,1.00,5.00,-33.90,-7.60,-15.50,7.70,2.40,12.30
11.74,1.00,5.00,-32.30,-7.30,-15.40,6.70,2.20,13.00
11.80,1.00,5.00,-32.60,-8.50,-14.70,4.30,2.40,12.70
11.87,1.00,5.00,-31.70,-8.40,-13.80,5.50,2.30,12.80
11.93,1.00,5.00,-31.70,-8.40,-13.80,6.60,2.70,11.80
12.00,1.00,5.00,-32.60,-6.60,-12.10,2.90,2.10,11.30
12.06,1.00,5.00,-29.80,-6.40,-13.80,5.30,2.80,12.10
12.12,1.00,5.00,-29.80,-6.40,-13.80,4.60,1.90,12.40
12.19,1.00,5.00,-31.50,-9.30,-15.40,2.10,2.50,12.40
12.25,0.00,5.00,-32.00,-9.10,-20.30,3.20,2.80,13.40
12.31,1.00,5.00,-31.10,-10.50,-19.40,3.50,2.60,13.80
12.38,1.00,5.00,-31.20,-11.10,-16.30,2.80,2.20,12.90
12.44,1.00,5.00,-31.70,-8.70,-11.70,7.60,1.90,11.60
12.51,1.00,5.00,-31.50,-9.70,-12.90,3.70,2.80,11.90
12.57,0.00,5.00,-32.60,-10.00,-14.70,2.70,2.20,12.50
12.63,1.00,5.00,-31.50,-10.90,-15.80,7.50,2.40,12.30
12.70,1.00,5.00,-32.70,-10.60,-15.50,4.60,2.40,12.20
12.76,1.00,5.00,-32.30,-10.50,-11.10,2.90,2.70,12.90
12.82,1.00,5.00,-31.50,-11.20,-9.30,3.60,2.50,12.20
12.89,1.00,5.00,-34.10,-10.90,-8.80,3.20,2.30,12.20
12.95,1.00,5.00,-34.10,-10.90,-8.80,0.00,2.60,12.30
13.02,0.00,5.00,-32.90,-8.20,-10.30,5.70,2.70,11.60
13.08,0.00,5.00,-31.70,-9.10,-10.90,4.30,2.50,12.60
13.14,1.00,5.00,-31.10,-9.30,-14.40,3.90,2.50,11.20
13.21,1.00,5.00,-31.10,-9.30,-14.40,4.00,2.40,11.20
13.27,1.00,5.00,-31.10,-9.70,-15.80,5.00,2.80,11.90
13.33,1.00,5.00,-31.10,-11.70,-18.40,4.50,2.30,12.30
13.40,0.00,5.00,-31.10,-11.70,-18.40,3.10,1.90,12.40
13.46,1.00,5.00,-31.50,-11.70,-12.60,5.10,2.20,12.50
13.53,1.00,5.00,-33.20,-7.20,-11.20,3.00,2.40,11.90
13.59,1.00,5.00,-33.20,-7.20,-11.20,6.70,2.20,11.70
13.65,1.00,5.00,-33.20,-9.60,-10.90,0.50,2.70,11.00
13.72,1.00,5.00,-33.20,-11.10,-10.20,4.80,3.00,11.70
13.78,1.00,5.00,-33.20,-11.10,-10.20,3.00,2.50,11.00
13.84,1.00,5.00,-32.00,-9.90,-7.90,1.80,2.20,10.90
13.91,1.00,5.00,-32.90,-9.30,-8.10,4.10,2.30,10.40
13.97,0.00,5.00,-30.80,-10.90,-11.80,2.50,2.60,11.90
14.04,0.00,5.00,-30.80,-10.90,-11.80,5.70,2.10,12.30
14.10,0.00,5.00,-31.50,-11.20,-12.90,3.40,2.30,11.90
14.16,0.00,5.00,-30.90,-10.60,-12.30,5.50,2.60,11.90
14.23,0.00,5.00,-32.90,-11.20,-10.60,0.00,2.60,12.20
14.29,0.00,5.00,-33.30,-10.00,-11.80,1.90,2.20,11.80
14.35,0.00,5.00,-32.00,-9.90,-9.40,3.30,2.60,11.30
14.42,0.00,5.00,-32.00,-9.90,-9.40,1.20,2.70,11.20
14.48,0.00,5.00,-31.50,-9.70,-10.00,3.20,1.90,11.70
14.54,1.00,5.00,-31.50,-9.70,-10.00,2.30,2.30,11.90
14.61,1.00,5.00,-34.40,-11.70,-10.30,4.60,2.30,12.20
14.67,1.00,5.00,-33.60,-11.20,-10.60,0.00,2.10,12.60
14.73,1.00,5.00,-32.60,-10.50,-9.30,8.40,2.20,12.10
14.80,1.00,5.00,-32.90,-12.00,-10.60,0.00,2.30,12.70
14.86,0.00,5.00,-32.90,-12.00,-10.60,7.20,1.90,11.30
14.93,1.00,5.00,-32.60,-12.40,-11.10,1.70,2.40,11.40
14.99,1.00,5.00,-32.40,-11.10,-11.20,1.90,2.50,12.20
15.05,1.00,5.00,-32.40,-11.10,-11.20,1.20,2.30,12.30
15.12,1.00,5.00,-32.30,-12.00,-12.60,2.10,2.00,12.20
15.18,0.00,5.00,-32.90,-12.00,-11.40,1.50,2.50,12.40
15.25,1.00,5.00,-33.50,-11.80,-10.20,7.10,2.60,11.30
15.31,1.00,5.00,-33.60,-12.00,-9.30,2.60,2.40,10.60
15.37,1.00,5.00,-32.30,-10.90,-8.10,0.70,2.30,11.50
15.44,1.00,5.00,-32.30,-10.90,-8.10,2.00,2.40,11.20
15.50,0.00,5.00,-32.40,-11.80,-9.40,0.60,3.00,11.20
15.56,1.00,5.00,-33.30,-10.90,-9.60,0.00,2.30,10.70
15.63,1.00,5.00,-33.60,-10.90,-10.30,0.70,2.20,11.30
15.69,1.00,5.00,-33.60,-10.90,-10.30,2.80,2.60,11.10
15.75,1.00,5.00,-31.20,-11.40,-12.00,4.00,2.40,11.20
15.82,1.00,5.00,-31.80,-10.90,-8.80,4.30,2.40,11.50
15.88,1.00,5.00,-32.70,-11.10,-9.40,1.60,2.80,11.70
15.95,1.00,5.00,-32.70,-11.10,-9.40,4.40,2.30,11.50
16.01,0.00,5.00,-32.30,-12.40,-9.30,7.90,2.70,11.30
16.07,0.00,5.00,-32.90,-12.70,-10.00,5.20,2.60,11.70
16.14,1.00,5.00,-32.00,-12.30,-10.50,5.80,2.40,12.00
16.20,0.00,5.00,-32.00,-12.30,-10.50,1.80,2.40,11.50
16.27,1.00,5.00,-33.50,-14.50,-10.20,1.20,2.30,11.20
16.33,1.00,5.00,-33.90,-13.80,-8.40,1.70,2.20,11.70
16.39,0.00,5.00,-33.50,-13.00,-10.20,0.40,2.40,11.70
16.46,0.00,5.00,-32.60,-12.70,-8.80,0.80,2.30,11.40
16.52,0.00,5.00,-32.60,-12.70,-8.80,6.10,1.90,11.10
16.58,0.00,5.00,-34.40,-11.20,-11.10,3.70,2.80,11.70
16.65,0.00,5.00,-34.40,-11.20,-11.10,5.40,2.30,11.10
16.71,0.00,5.00,-32.60,-11.70,-10.60,0.10,2.50,11.50
16.78,0.00,5.00,-33.20,-12.60,-8.70,1.60,2.50,11.10
16.84,0.00,5.00,-33.20,-13.00,-8.70,1.90,2.50,11.40
16.90,0.00,5.00,-33.20,-13.00,-8.70,1.20,2.50,10.50
16.97,0.00,5.00,-32.90,-12.70,-8.80,5.20,2.70,11.10
17.03,1.00,5.00,-34.80,-12.40,-12.10,0.00,2.60,11.20
17.09,0.00,5.00,-33.30,-13.20,-14.40,3.90,3.00,11.20
17.16,0.00,5.00,-33.30,-13.20,-14.40,0.50,2.40,11.20
17.22,1.00,5.00,-33.30,-13.50,-12.10,2.30,2.70,11.50
17.29,0.00,5.00,-33.30,-13.50,-10.30,0.90,2.30,11.30
17.35,0.00,5.00,-33.30,-13.50,-10.30,0.00,2.80,11.10
17.41,1.00,5.00,-34.10,-13.90,-9.30,2.60,2.40,10.80
17.48,1.00,5.00,-33.50,-13.00,-8.40,0.00,2.50,11.00
17.54,1.00,5.00,-33.50,-13.00,-8.40,3.10,2.70,10.70
17.60,1.00,5.00,-34.40,-12.70,-11.40,3.80,2.70,11.00
17.67,1.00,5.00,-33.20,-15.70,-13.50,3.60,2.60,11.70
17.73,0.00,5.00,-32.30,-14.40,-13.60,1.30,2.70,11.60
17.80,0.00,5.00,-32.40,-13.00,-13.00,4.80,2.30,11.20
17.86,0.00,5.00,-33.60,-13.50,-11.10,4.50,2.40,11.70
17.92,1.00,5.00,-34.70,-13.80,-10.50,4.20,2.20,10.80
17.99,0.00,5.00,-33.90,-13.30,-7.90,4.00,2.40,10.80
18.05,0.00,5.00,-33.50,-12.30,-10.90,6.10,2.40,11.20
18.11,1.00,5.00,-32.30,-12.40,-11.40,6.40,2.30,10.90
18.18,0.00,5.00,-32.30,-13.90,-11.10,0.00,2.40,11.10
18.24,0.00,5.00,-32.00,-13.80,-13.00,2.30,3.00,11.70
18.31,1.00,5.00,-33.60,-15.10,-11.80,4.20,2.70,11.60
18.37,1.00,5.00,-33.30,-13.90,-11.40,6.50,2.80,11.60
18.43,0.00,5.00,-31.80,-13.90,-10.30,6.50,2.60,11.70
18.50,0.00,5.00,-33.20,-13.00,-9.70,4.30,2.30,11.60
18.56,1.00,5.00,-32.90,-12.40,-7.00,5.90,2.90,10.60
18.63,0.00,5.00,-32.90,-12.40,-7.00,3.00,2.30,11.00
18.69,1.00,5.00,-33.30,-13.90,-8.10,0.90,2.50,10.50
18.75,1.00,5.00,-32.30,-13.20,-7.80,0.00,2.10,10.10
18.82,1.00,5.00,-34.20,-14.10,-8.40,4.50,2.70,10.90
18.88,1.00,5.00,-32.00,-14.50,-10.20,4.10,2.70,10.90
18.94,1.00,5.00,-32.60,-13.50,-11.40,0.00,2.70,11.60
19.01,0.00,5.00,-32.60,-13.50,-11.40,4.20,3.00,11.00
19.07,0.00,5.00,-32.90,-14.40,-8.80,3.30,2.70,10.80
19.14,1.00,5.00,-32.90,-14.70,-7.80,3.30,2.50,10.90
19.20,0.00,5.00,-32.30,-14.40,-7.80,1.10,2.40,10.60
19.26,0.00,5.00,-32.30,-14.40,-7.80,6.10,2.90,11.00
19.33,0.00,5.00,-32.90,-15.40,-7.00,3.50,2.30,10.70
19.39,0.00,5.00,-33.90,-15.20,-8.40,0.00,2.60,11.10
19.46,1.00,5.00,-32.70,-16.70,-8.70,3.40,2.90,10.70
19.52,1.00,5.00,-32.70,-16.70,-8.70,0.00,2.70,10.60
19.58,1.00,5.00,-33.90,-14.50,-1.80,4.00,2.60,9.90
19.65,1.00,5.00,-33.90,-14.50,-1.80,1.10,2.10,10.40
19.71,1.00,5.00,-34.20,-14.10,-5.10,1.50,2.30,10.20
19.78,1.00,5.00,-34.20,-14.10,-5.10,0.60,2.30,10.30
19.84,0.00,5.00,-35.90,-16.10,-5.50,2.90,2.70,10.20
19.90,1.00,5.00,-34.80,-13.90,-5.50,0.60,2.30,10.50
19.97,1.00,5.00,-36.30,-15.10,-8.10,3.10,2.60,11.00
20.03,1.00,5.00,-37.10,-15.10,-8.50,4.60,2.70,10.70
20.09,1.00,5.00,-37.10,-15.10,-8.50,6.50,1.80,10.80
20.16,1.00,5.00,-36.30,-15.80,-5.20,3.80,2.90,11.50
20.22,1.00,5.00,-35.10,-15.80,-3.70,2.30,2.60,11.20
20.28,0.00,5.00,-35.10,-15.80,-3.70,2.00,2.10,11.80
20.35,0.00,5.00,-36.00,-15.20,-3.90,2.40,2.90,11.90
20.41,1.00,5.00,-36.60,-17.30,-4.50,0.20,2.20,12.40
20.48,0.00,5.00,-36.60,-17.30,-4.50,4.20,2.40,12.10
20.54,0.00,5.00,-36.00,-16.70,-6.40,2.10,3.00,12.30
20.60,1.00,5.00,-36.00,-16.70,-6.40,1.60,2.30,12.30
20.67,1.00,5.00,-34.40,-15.80,-7.00,6.40,2.50,11.40
20.73,1.00,5.00,-34.40,-15.80,-7.00,0.00,2.80,10.60
20.80,1.00,5.00,-34.20,-16.70,-10.20,5.30,2.50,10.70
20.86,1.00,5.00,-32.00,-15.70,-9.00,5.80,3.70,10.80
20.92,1.00,5.00,-33.90,-16.00,-7.90,5.40,4.00,11.40
20.99,1.00,5.00,-34.40,-15.80,-8.10,4.60,4.40,11.20
21.05,1.00,5.00,-35.00,-14.50,-7.60,6.00,5.00,11.20
21.12,1.00,5.00,-35.00,-14.50,-7.60,4.60,4.70,10.40
21.18,1.00,5.00,-32.60,-14.40,-7.80,4.30,4.10,10.00
21.24,1.00,5.00,-33.50,-13.80,-7.90,3.00,4.50,10.10
21.31,1.00,5.00,-32.30,-14.40,-10.00,3.90,5.10,10.00
21.37,1.00,5.00,-32.90,-14.70,-7.80,6.90,5.10,10.30
21.43,1.00,5.00,-32.70,-14.50,-9.40,7.80,5.40,11.20
21.50,1.00,5.00,-31.50,-17.00,-12.10,8.40,5.20,13.80
21.56,1.00,5.00,-31.50,-17.00,-12.10,8.60,6.40,14.60
21.62,1.00,5.00,-32.30,-18.10,-13.20,7.90,5.80,17.30
21.69,1.00,5.00,-32.70,-17.20,-10.50,8.50,6.00,16.80
21.75,1.00,5.00,-33.50,-15.70,-11.20,5.40,5.40,13.60
21.82,1.00,5.00,-32.40,-16.70,-9.70,3.10,5.50,12.50
21.88,1.00,5.00,-32.40,-15.20,-6.40,3.60,5.00,12.50
21.94,1.00,5.00,-32.40,-15.20,-6.40,4.50,4.90,12.30
22.01,1.00,5.00,-34.40,-16.10,-6.00,5.80,4.50,12.60
22.07,1.00,5.00,-34.40,-16.10,-6.00,5.30,4.70,12.80
22.14,1.00,5.00,-33.30,-15.80,-6.70,7.90,4.90,13.20
22.20,1.00,5.00,-33.60,-17.00,-7.00,6.00,4.50,13.30
22.26,1.00,5.00,-32.90,-16.10,-8.50,7.70,4.60,14.20
22.33,1.00,5.00,-33.20,-17.50,-8.40,5.00,4.10,17.70
22.39,1.00,5.00,-33.20,-17.50,-8.40,2.80,4.50,17.00
22.45,1.00,5.00,-32.30,-17.00,-9.30,2.80,4.60,18.30
22.52,1.00,5.00,-32.40,-16.40,-7.90,5.90,4.10,18.30
22.58,1.00,5.00,-32.40,-16.40,-7.90,4.80,4.80,19.30
22.65,1.00,5.00,-32.40,-15.70,-8.70,6.60,4.70,19.30
22.71,1.00,5.00,-32.60,-16.60,-4.80,3.90,4.10,19.30
22.77,1.00,5.00,-32.00,-16.70,-5.80,4.50,4.80,19.20
