# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
2.80,1.00,0.00,-44.70,26.20,-46.30,9.00,13.80,21.50
2.86,1.00,0.00,-46.50,23.30,-45.90,9.30,14.20,21.50
2.93,1.00,0.00,-46.50,23.60,-46.90,9.00,14.60,21.40
2.99,1.00,0.00,-46.50,23.60,-46.90,8.80,14.20,21.20
3.05,1.00,0.00,-44.10,25.00,-47.50,8.70,14.70,20.40
3.12,1.00,0.00,-45.70,24.50,-46.60,9.30,15.70,19.60
3.18,1.00,0.00,-45.70,24.50,-46.60,9.40,15.70,19.50
3.24,1.00,0.00,-46.00,23.60,-44.40,9.00,15.70,20.80
3.31,1.00,0.00,-46.90,22.30,-46.30,8.90,15.50,22.20
3.37,1.00,0.00,-46.90,22.30,-45.60,8.80,15.20,23.20
3.44,1.00,0.00,-46.60,23.90,-47.10,8.90,15.10,23.30
3.50,1.00,0.00,-46.90,23.90,-45.60,9.10,15.20,23.00
3.56,1.00,0.00,-46.90,23.90,-45.60,8.80,15.10,23.90
3.63,1.00,0.00,-48.30,23.60,-48.70,8.40,15.30,23.10
3.69,1.00,0.00,-48.10,24.20,-45.30,8.50,15.30,21.10
3.76,1.00,0.00,-45.40,23.90,-46.80,8.10,16.30,19.90
3.82,1.00,0.00,-47.70,23.20,-47.50,8.60,15.80,21.50
3.88,1.00,0.00,-46.60,22.70,-47.50,8.20,15.80,21.10
3.95,1.00,0.00,-46.00,22.10,-48.40,8.50,15.50,24.80
4.01,1.00,0.00,-46.00,22.10,-48.40,8.20,15.50,25.30
4.08,1.00,0.00,-46.80,21.40,-46.60,8.60,16.10,25.00
4.14,1.00,0.00,-47.40,20.80,-46.30,8.20,15.40,23.40
4.20,1.00,0.00,-47.20,21.40,-46.90,8.50,15.30,24.00
4.27,1.00,0.00,-47.40,22.70,-47.10,8.00,16.30,24.00
4.33,1.00,0.00,-48.30,22.60,-47.70,8.30,16.10,22.50
4.39,1.00,0.00,-48.30,22.60,-47.70,8.50,16.20,22.10
4.46,1.00,0.00,-48.60,21.80,-46.20,8.80,16.40,20.90
4.52,1.00,0.00,-48.30,23.30,-46.90,8.40,16.90,20.70
4.59,1.00,0.00,-45.90,23.90,-47.10,8.00,17.00,20.10
4.65,1.00,0.00,-45.90,23.90,-47.10,8.30,17.30,20.20
4.71,0.00,0.00,-45.90,23.50,-47.80,8.60,17.30,20.20
4.78,1.00,0.00,-47.20,24.10,-45.90,8.20,17.50,20.50
4.84,1.00,0.00,-47.20,24.10,-45.90,8.90,17.10,20.00
4.90,1.00,0.00,-46.80,24.10,-46.60,8.70,17.80,18.90
4.97,1.00,0.00,-46.80,24.10,-46.60,8.40,18.30,18.90
5.03,1.00,0.00,-47.50,21.80,-45.90,7.80,18.80,17.50
5.09,1.00,0.00,-47.70,23.20,-45.60,8.00,18.20,18.60
5.16,1.00,0.00,-46.60,21.20,-47.10,7.50,18.70,19.60
5.22,1.00,0.00,-46.60,21.20,-47.10,7.80,17.90,18.80
5.28,1.00,0.00,-46.00,20.90,-46.20,7.60,17.80,18.60
5.35,0.00,0.00,-47.70,23.20,-46.30,7.90,18.00,18.80
5.41,1.00,0.00,-46.00,23.30,-45.90,8.10,18.50,19.10
5.48,1.00,0.00,-46.00,23.30,-45.90,7.70,17.90,18.30
5.54,1.00,0.00,-45.40,22.30,-48.10,8.00,18.50,18.10
5.60,1.00,0.00,-48.40,22.70,-47.10,7.80,18.10,17.40
5.67,1.00,0.00,-45.70,22.90,-47.20,9.00,17.50,15.30
5.73,1.00,0.00,-45.70,22.90,-47.20,10.20,17.50,15.40
5.80,1.00,0.00,-48.40,26.60,-45.00,11.20,17.70,16.40
5.86,1.00,0.00,-48.10,28.10,-43.10,14.30,21.50,17.20
5.92,1.00,0.00,-48.30,27.10,-44.40,15.70,20.40,18.50
5.99,1.00,0.00,-46.80,27.50,-44.00,16.60,18.50,19.10
6.05,1.00,0.00,-46.20,28.40,-44.30,17.50,18.40,19.80
6.11,1.00,0.00,-46.20,28.40,-44.60,11.10,20.40,19.60
6.18,1.00,0.00,-45.00,27.10,-43.70,15.20,23.00,19.20
6.24,1.00,0.00,-41.90,25.40,-44.60,12.40,19.50,19.90
6.30,1.00,0.00,-41.90,25.40,-44.60,11.00,20.60,19.60
6.37,1.00,0.00,-41.30,25.60,-47.20,9.20,18.20,19.40
6.43,1.00,0.00,-42.90,26.60,-46.80,9.30,18.60,19.30
6.49,1.00,0.00,-43.50,26.80,-50.20,9.70,16.00,19.90
6.56,1.00,0.00,-43.50,26.80,-50.20,9.20,14.60,20.20
6.62,1.00,0.00,-42.60,25.70,-48.10,8.90,15.10,19.30
6.69,1.00,0.00,-41.30,24.10,-49.80,8.00,14.90,19.40
6.75,1.00,0.00,-43.40,22.30,-50.10,7.70,15.40,18.10
6.81,1.00,0.00,-43.40,22.30,-50.10,6.60,16.40,17.70
6.87,1.00,0.00,-41.90,21.20,-48.10,7.20,17.20,17.40
6.94,1.00,0.00,-39.50,21.80,-47.70,7.00,18.40,17.50
7.00,1.00,0.00,-39.80,21.40,-47.20,6.20,17.30,17.50
7.06,1.00,0.00,-41.10,22.00,-48.60,6.30,16.40,17.30
7.13,1.00,0.00,-39.80,20.90,-48.40,6.30,15.50,17.20
7.19,1.00,0.00,-39.20,20.50,-48.10,5.70,16.20,17.50
7.26,1.00,0.00,-39.60,18.10,-48.60,5.70,17.20,17.70
7.32,1.00,0.00,-37.80,17.30,-48.10,5.60,18.00,17.40
7.38,1.00,0.00,-37.80,17.30,-48.10,4.80,18.40,18.40
7.45,1.00,0.00,-38.70,18.40,-48.70,4.70,18.90,18.20
7.51,1.00,0.00,-38.70,18.40,-48.70,4.80,18.20,17.80
7.57,1.00,0.00,-42.30,19.40,-48.70,4.60,15.10,18.70
7.64,1.00,0.00,-41.60,19.40,-48.40,5.00,13.20,19.30
7.70,1.00,0.00,-43.40,22.00,-48.60,3.80,10.00,19.30
7.76,1.00,0.00,-43.40,22.00,-48.60,3.80,7.80,19.00
7.83,1.00,0.00,-45.00,22.60,-51.70,3.70,6.20,19.80
7.89,1.00,0.00,-46.00,23.60,-49.50,3.50,5.50,19.80
7.95,1.00,0.00,-44.60,24.10,-49.20,3.50,5.70,20.10
8.02,1.00,0.00,-44.60,24.10,-49.20,3.50,6.40,20.10
8.08,1.00,0.00,-44.10,22.70,-49.30,4.30,5.90,19.40
8.14,1.00,0.00,-45.00,22.10,-49.20,4.10,6.30,19.10
8.21,1.00,0.00,-45.00,22.10,-49.20,4.90,6.20,19.10
8.27,1.00,0.00,-45.90,23.50,-48.90,4.70,6.10,19.80
8.40,1.00,0.00,-44.30,26.80,-48.00,4.60,6.10,18.70
8.46,1.00,0.00,-44.60,22.60,-49.20,4.40,6.40,18.70
8.52,1.00,0.00,-42.80,22.90,-47.70,4.70,7.10,18.80
8.59,1.00,0.00,-41.60,19.90,-48.00,4.60,7.70,18.30
8.65,1.00,0.00,-41.60,19.90,-48.00,4.50,7.60,17.90
8.71,1.00,0.00,-40.70,22.70,-49.30,5.00,6.50,18.40
8.78,1.00,0.00,-42.00,22.10,-49.50,4.70,6.80,19.30
8.84,1.00,0.00,-42.00,22.10,-49.50,5.10,6.40,19.30
8.91,1.00,0.00,-42.00,25.60,-48.70,4.90,5.60,19.20
8.97,1.00,0.00,-43.70,25.40,-50.10,5.40,5.80,19.80
9.03,1.00,0.00,-43.50,25.30,-49.50,5.30,6.60,19.40
9.10,1.00,0.00,-43.50,25.30,-49.50,4.80,6.00,18.80
9.16,1.00,0.00,-41.90,20.80,-49.30,5.30,6.10,19.00
9.22,1.00,0.00,-39.90,19.60,-48.10,4.60,6.20,18.20
9.29,1.00,0.00,-40.70,21.20,-48.60,5.10,5.50,18.70
9.35,1.00,0.00,-40.70,21.20,-48.60,5.30,5.50,19.60
9.41,1.00,0.00,-42.90,22.30,-49.30,5.40,5.30,20.20
9.48,1.00,0.00,-42.60,22.30,-47.80,5.50,5.30,19.60
9.54,1.00,0.00,-43.10,22.60,-48.40,5.90,5.50,20.70
9.60,1.00,0.00,-42.00,24.10,-48.40,6.00,5.20,20.60
9.67,1.00,0.00,-43.10,23.60,-49.20,6.10,5.20,20.30
9.73,1.00,0.00,-42.60,23.90,-48.90,6.40,4.40,20.70
9.79,1.00,0.00,-42.60,23.50,-48.60,5.60,5.70,19.40
9.86,1.00,0.00,-41.60,21.40,-49.80,5.60,5.10,18.90
9.92,1.00,0.00,-41.60,21.40,-49.80,5.50,5.30,19.20
9.98,1.00,0.00,-42.60,22.70,-48.10,6.50,5.20,19.10
10.05,1.00,0.00,-42.00,22.60,-48.40,6.30,4.80,19.80
10.11,1.00,0.00,-43.10,23.30,-49.50,6.70,5.40,20.70
10.18,1.00,0.00,-43.10,23.30,-49.50,7.50,5.00,20.20
10.24,1.00,0.00,-43.40,23.90,-47.50,8.20,5.00,20.90
10.30,1.00,0.00,-42.80,24.50,-47.70,7.80,5.20,20.40
10.37,1.00,0.00,-42.80,24.50,-47.70,7.90,5.00,19.60
10.43,1.00,0.00,-41.30,21.80,-47.70,7.20,5.70,18.70
10.49,0.00,0.00,-41.30,21.80,-47.70,6.30,5.40,18.00
10.56,0.00,0.00,-40.50,20.20,-48.40,7.00,5.70,18.60
10.62,0.00,0.00,-40.50,20.20,-48.40,7.70,5.30,19.00
10.68,0.00,0.00,-40.40,23.20,-46.80,8.80,5.70,19.80
10.75,1.00,0.00,-41.10,23.90,-47.10,9.60,5.70,20.40
10.81,1.00,0.00,-42.90,26.20,-45.60,10.20,5.70,20.30
10.88,1.00,0.00,-41.00,22.60,-48.00,9.00,5.50,19.40
11.00,1.00,0.00,-40.70,23.50,-48.10,7.70,5.60,18.40
11.07,1.00,0.00,-41.30,21.40,-48.40,7.90,5.60,18.10
11.13,1.00,0.00,-41.30,21.40,-48.40,7.90,5.70,18.70
11.19,1.00,0.00,-41.30,22.60,-48.00,8.70,5.80,17.70
11.26,1.00,0.00,-40.70,23.20,-47.50,9.10,5.50,17.40
11.32,1.00,0.00,-41.30,25.60,-46.60,10.30,5.30,17.90
11.39,1.00,0.00,-41.30,25.60,-46.60,10.50,5.80,17.80
11.45,1.00,0.00,-39.50,25.60,-45.90,9.60,5.80,17.40
11.51,1.00,0.00,-40.50,24.50,-48.40,9.50,5.70,16.80
11.58,1.00,0.00,-40.70,21.50,-47.80,9.10,6.00,16.80
11.64,1.00,0.00,-40.70,21.50,-47.80,10.20,5.50,17.40
11.71,1.00,0.00,-39.50,24.10,-45.40,10.50,5.70,18.40
11.77,1.00,0.00,-41.10,25.40,-46.80,10.90,5.90,18.40
11.83,1.00,0.00,-40.40,26.60,-45.60,10.70,5.90,18.70
11.90,1.00,0.00,-39.20,23.90,-47.80,10.70,5.30,19.40
11.96,1.00,0.00,-39.90,22.70,-46.30,10.90,5.50,18.50
12.02,1.00,0.00,-41.90,23.20,-47.10,10.20,5.50,22.00
12.09,1.00,0.00,-40.40,26.20,-48.60,9.60,5.90,22.10
12.15,1.00,0.00,-43.50,27.10,-46.90,9.50,5.40,21.40
12.22,1.00,0.00,-41.40,25.00,-46.00,8.70,5.70,22.50
12.28,0.00,0.00,-40.40,25.00,-47.80,9.90,5.90,19.50
12.34,0.00,0.00,-40.40,25.00,-47.80,9.20,6.00,20.80
12.41,0.00,0.00,-41.00,26.00,-46.20,8.70,5.60,21.90
12.47,1.00,0.00,-39.80,25.60,-46.60,8.60,6.10,21.20
12.54,1.00,0.00,-41.60,28.00,-46.90,7.60,6.20,24.00
12.60,1.00,0.00,-41.60,28.00,-46.90,7.90,6.40,26.00
12.66,1.00,0.00,-41.10,27.40,-48.10,8.10,5.90,28.90
12.73,1.00,0.00,-41.90,25.40,-45.30,8.60,6.10,27.60
12.79,1.00,0.00,-41.60,26.00,-45.90,7.80,6.60,27.60
12.85,1.00,0.00,-41.60,26.00,-45.90,8.20,6.80,27.50
12.92,1.00,0.00,-40.70,26.60,-48.10,7.80,6.20,25.80
12.98,1.00,0.00,-40.40,25.70,-46.80,7.80,6.30,23.10
13.04,1.00,0.00,-41.00,24.80,-48.00,8.20,6.30,20.70
13.11,0.00,0.00,-43.80,25.30,-46.20,7.30,6.70,23.20
13.17,1.00,0.00,-43.10,26.00,-46.60,8.60,7.00,23.00
13.23,1.00,0.00,-41.60,25.60,-45.40,7.40,7.10,23.70
13.30,1.00,0.00,-42.00,24.80,-47.20,6.80,7.60,26.80
13.36,1.00,0.00,-42.90,26.60,-46.00,6.30,7.50,28.60
13.43,1.00,0.00,-42.80,26.80,-45.90,6.10,7.80,28.00
13.49,1.00,0.00,-42.80,27.10,-48.00,6.10,7.70,28.10
13.55,1.00,0.00,-43.50,28.00,-46.60,6.50,8.10,28.10
13.62,1.00,0.00,-43.10,27.10,-46.60,5.80,8.10,28.30
13.68,1.00,0.00,-40.70,25.40,-45.30,6.00,8.00,24.80
13.75,1.00,0.00,-42.60,26.60,-46.30,6.40,8.40,23.40
13.81,1.00,0.00,-42.60,26.60,-46.30,5.80,8.50,18.70
13.87,1.00,0.00,-40.40,26.90,-46.00,6.60,8.70,18.20
13.94,1.00,0.00,-42.00,26.80,-46.60,5.80,8.80,19.70
14.00,1.00,0.00,-41.00,28.70,-45.90,6.30,8.90,20.50
14.07,1.00,0.00,-41.40,26.60,-46.30,6.30,9.10,20.50
14.13,1.00,0.00,-41.00,26.00,-46.90,5.90,9.40,21.60
14.19,1.00,0.00,-41.60,28.30,-45.40,6.00,9.60,25.20
14.26,1.00,0.00,-41.40,27.70,-45.30,5.40,9.30,29.40
14.32,1.00,0.00,-40.20,26.30,-46.20,5.50,8.90,32.80
14.38,1.00,0.00,-41.60,26.30,-46.90,5.30,8.80,32.20
14.45,1.00,0.00,-43.10,26.00,-46.20,5.20,9.40,30.60
14.51,1.00,0.00,-43.50,27.10,-44.70,5.50,9.10,29.20
14.57,1.00,0.00,-42.80,27.50,-46.60,4.90,9.20,28.50
14.64,1.00,0.00,-42.90,28.40,-45.60,5.50,9.80,24.60
14.70,1.00,0.00,-42.90,28.40,-45.60,6.00,9.90,22.60
14.77,1.00,0.00,-41.60,26.30,-45.40,6.10,9.70,20.50
14.83,1.00,0.00,-41.90,26.60,-46.30,5.50,9.60,19.40
14.89,1.00,0.00,-39.20,24.70,-45.30,5.90,9.70,18.30
14.96,1.00,0.00,-39.60,25.70,-46.80,5.60,10.20,16.70
15.02,1.00,0.00,-41.10,25.70,-46.80,5.80,10.30,18.30
15.08,1.00,0.00,-41.10,25.40,-46.00,5.80,11.00,20.40
15.14,1.00,0.00,-41.00,26.00,-45.90,5.90,11.10,19.20
15.21,1.00,0.00,-40.20,26.00,-46.20,5.40,11.40,15.70
15.27,1.00,0.00,-39.50,25.30,-45.10,6.30,12.10,13.80
15.33,1.00,0.00,-39.50,25.30,-45.10,6.80,12.60,13.50
15.40,1.00,0.00,-38.90,23.50,-47.50,6.20,12.40,11.30
15.46,1.00,0.00,-39.50,24.50,-46.60,6.10,12.60,11.00
15.52,1.00,0.00,-39.50,24.50,-46.60,6.00,12.80,10.80
15.59,1.00,0.00,-39.20,22.30,-46.80,5.20,13.10,11.10
15.65,1.00,0.00,-38.40,23.90,-45.30,5.80,13.30,10.40
15.71,1.00,0.00,-38.00,24.50,-45.90,6.10,13.30,9.80
15.78,1.00,0.00,-38.00,24.50,-45.90,5.70,13.40,9.50
15.84,0.00,0.00,-39.00,24.50,-45.90,5.70,13.50,9.70
15.91,1.00,0.00,-37.40,22.70,-44.30,5.30,13.50,10.30
15.97,1.00,0.00,-39.60,23.50,-47.50,5.30,12.90,11.00
16.03,1.00,0.00,-39.90,22.70,-45.60,5.30,13.30,11.40
16.10,1.00,0.00,-40.40,21.50,-46.80,5.50,12.70,11.20
16.16,1.00,0.00,-40.40,21.50,-46.80,5.40,13.10,11.20
16.22,1.00,0.00,-40.20,20.60,-47.20,4.70,13.20,12.60
16.29,1.00,0.00,-37.80,22.70,-47.50,4.60,12.30,12.80
16.35,1.00,0.00,-37.80,22.70,-47.50,5.20,12.60,13.70
16.41,1.00,0.00,-40.40,20.80,-46.30,4.50,12.20,13.60
16.48,1.00,0.00,-39.50,19.90,-46.90,5.10,12.80,12.10
16.54,1.00,0.00,-39.50,21.80,-47.20,4.70,13.00,11.20
16.61,1.00,0.00,-39.50,21.80,-47.20,5.00,13.10,10.90
16.67,1.00,0.00,-37.10,22.30,-47.80,5.20,13.80,10.80
16.73,1.00,0.00,-38.30,22.10,-46.60,5.30,14.20,10.10
16.80,1.00,0.00,-38.40,20.80,-46.80,4.70,14.50,10.70
16.86,0.00,0.00,-38.40,20.80,-46.80,4.90,14.80,10.60
16.93,1.00,0.00,-39.00,21.40,-47.20,5.20,15.60,9.50
16.99,0.00,0.00,-39.00,21.40,-47.20,5.10,16.00,10.70
17.05,0.00,0.00,-41.10,22.00,-46.30,5.10,15.90,10.20
17.12,0.00,0.00,-39.00,20.60,-47.70,5.00,15.70,9.70
17.18,0.00,0.00,-40.70,20.00,-45.60,4.70,16.10,10.00
17.25,0.00,0.00,-40.20,19.10,-47.70,5.10,17.00,10.00
17.31,1.00,0.00,-39.50,20.90,-46.90,5.10,16.50,9.40
17.37,1.00,0.00,-38.40,20.00,-47.50,4.80,16.70,9.90
17.44,0.00,0.00,-41.30,19.90,-46.20,4.60,17.40,10.30
17.50,1.00,0.00,-39.50,20.90,-48.40,5.10,16.60,9.40
17.56,0.00,0.00,-39.50,20.90,-48.40,4.60,17.00,9.90
17.63,1.00,0.00,-39.00,20.20,-45.40,4.70,17.30,9.10
17.69,1.00,0.00,-39.90,21.50,-47.50,4.40,17.90,8.30
17.76,1.00,0.00,-39.20,20.50,-47.50,4.40,18.10,8.90
17.82,1.00,0.00,-39.20,20.50,-47.50,4.80,18.10,8.00
17.88,0.00,0.00,-38.90,19.60,-46.00,4.90,18.00,8.50
17.95,0.00,0.00,-41.30,19.40,-47.70,4.60,18.10,8.10
18.01,0.00,0.00,-39.50,20.60,-46.90,4.40,18.40,8.30
18.07,0.00,0.00,-39.50,20.60,-46.90,4.50,17.80,8.20
18.14,0.00,0.00,-39.20,21.50,-45.60,4.60,18.40,8.10
18.20,0.00,0.00,-41.40,20.80,-47.50,3.90,18.80,8.60
18.27,1.00,0.00,-39.80,20.20,-45.40,4.60,18.60,8.20
18.33,1.00,0.00,-39.80,20.20,-45.40,4.70,18.60,7.60
18.39,1.00,0.00,-41.00,19.10,-45.90,4.60,19.00,7.10
18.46,1.00,0.00,-38.90,19.60,-46.30,4.50,18.90,6.80
18.52,1.00,0.00,-40.40,18.10,-47.80,4.40,19.40,7.20
18.59,0.00,0.00,-38.90,20.00,-46.80,4.70,19.40,7.00
18.65,0.00,0.00,-39.00,19.90,-47.20,4.40,19.80,7.00
18.71,1.00,0.00,-38.00,19.90,-47.70,4.10,19.70,6.90
18.78,1.00,0.00,-41.40,19.30,-47.10,4.30,19.30,7.50
18.84,1.00,0.00,-40.20,18.40,-48.40,4.10,19.40,8.00
18.90,1.00,0.00,-40.20,18.40,-48.40,4.40,19.00,8.40
18.97,1.00,0.00,-40.70,19.30,-47.50,4.60,19.40,8.30
19.03,0.00,0.00,-40.70,19.30,-47.50,4.40,20.10,7.20
19.09,0.00,0.00,-41.60,19.10,-46.20,4.30,19.60,7.50
19.16,0.00,0.00,-41.60,19.10,-46.20,4.50,20.60,7.20
19.22,0.00,0.00,-39.60,20.00,-45.30,4.10,20.30,7.20
19.28,0.00,0.00,-39.80,17.50,-46.90,4.80,20.20,7.20
19.35,0.00,0.00,-41.10,19.60,-46.30,4.30,21.50,7.20
19.41,0.00,0.00,-41.10,19.60,-46.30,4.60,20.90,6.70
19.47,1.00,0.00,-43.10,17.50,-48.00,4.30,20.60,7.20
19.54,1.00,0.00,-40.50,17.90,-48.40,4.10,21.70,6.90
19.60,1.00,0.00,-40.50,17.20,-48.00,4.10,21.40,7.20
19.66,1.00,0.00,-39.90,18.50,-46.80,4.20,21.10,6.80
19.73,0.00,0.00,-39.90,18.50,-46.80,4.00,21.20,6.70
19.79,1.00,0.00,-42.20,20.00,-43.80,4.40,20.90,8.20
19.85,1.00,0.00,-40.20,24.10,-45.40,3.90,21.90,8.20
19.92,1.00,0.00,-40.20,24.10,-45.40,3.60,21.10,8.70
19.98,1.00,0.00,-41.60,21.40,-45.40,4.10,21.10,8.10
20.04,1.00,0.00,-39.90,20.80,-46.80,3.90,21.40,7.20
20.11,1.00,0.00,-40.40,19.30,-45.60,4.40,20.20,7.10
20.17,1.00,0.00,-40.50,19.90,-45.40,4.20,20.80,7.20
20.23,1.00,0.00,-40.70,18.80,-47.10,4.40,21.00,6.90
20.30,1.00,0.00,-40.50,19.90,-45.90,4.30,20.90,7.10
20.43,1.00,0.00,-40.50,19.90,-45.90,4.50,19.90,7.10
20.49,1.00,0.00,-41.60,19.90,-47.70,4.40,19.50,6.20
20.55,1.00,0.00,-39.90,20.80,-47.10,3.90,19.30,7.00
20.62,1.00,0.00,-39.90,20.80,-47.10,4.10,19.80,6.20
20.68,1.00,0.00,-41.90,20.00,-47.10,4.40,19.80,6.40
20.74,1.00,0.00,-42.30,20.60,-47.70,4.50,19.50,6.90
20.81,1.00,0.00,-39.80,18.70,-45.90,4.70,19.10,6.50
20.87,1.00,0.00,-39.80,20.20,-45.10,5.10,19.30,7.30
20.94,1.00,0.00,-39.80,20.20,-46.60,5.30,19.30,6.80
21.00,1.00,0.00,-41.40,18.50,-46.00,5.60,19.30,6.30
21.06,1.00,0.00,-41.90,18.10,-47.80,5.90,19.10,6.70
21.13,1.00,0.00,-39.90,17.00,-47.80,5.70,19.00,6.30
21.19,1.00,0.00,-39.90,20.00,-47.50,5.20,18.20,6.90
21.26,1.00,0.00,-39.90,20.00,-47.50,5.00,18.20,6.70
21.32,1.00,0.00,-39.60,22.70,-46.80,5.10,17.50,7.10
21.38,1.00,0.00,-41.00,21.80,-45.90,4.90,17.20,7.20
21.45,1.00,0.00,-41.00,21.80,-45.90,5.60,16.90,7.70
21.51,1.00,0.00,-38.30,22.60,-47.20,5.50,16.50,7.60
21.57,1.00,0.00,-39.90,20.50,-46.80,5.90,17.50,7.50
21.64,1.00,0.00,-39.20,19.60,-47.10,6.50,17.20,7.10
21.70,1.00,0.00,-39.60,18.80,-46.00,6.70,17.10,7.10
21.76,1.00,0.00,-39.20,20.00,-46.30,5.90,17.50,7.00
21.83,1.00,0.00,-39.60,21.20,-47.80,6.20,17.00,6.90
21.89,1.00,0.00,-39.60,21.50,-46.80,5.60,16.50,7.00
21.96,1.00,0.00,-39.00,21.40,-46.60,6.50,16.40,6.70
22.02,1.00,0.00,-37.40,18.50,-47.10,6.30,16.60,7.20
22.08,0.00,0.00,-37.40,18.50,-47.10,6.30,16.90,7.20
22.15,0.00,0.00,-38.10,20.80,-45.60,7.00,16.50,6.70
22.21,0.00,0.00,-37.50,20.20,-46.90,6.80,16.90,6.70
22.28,1.00,0.00,-37.50,20.20,-46.90,6.10,15.80,6.60
22.34,1.00,0.00,-40.70,21.50,-46.80,5.90,15.70,7.00
22.40,1.00,0.00,-39.60,22.70,-46.30,6.20,15.10,6.90
22.47,1.00,0.00,-39.60,21.50,-47.80,6.60,15.20,7.50
22.53,1.00,0.00,-39.60,21.50,-47.80,7.10,15.30,7.30
22.59,1.00,0.00,-39.00,19.40,-48.70,6.80,15.20,7.70
22.66,1.00,0.00,-40.20,24.50,-46.60,6.80,13.60,7.30
22.72,1.00,0.00,-39.80,24.50,-45.10,6.50,14.00,8.20
22.79,1.00,0.00,-39.80,24.50,-45.10,6.50,13.60,8.40
22.85,1.00,0.00,-40.20,25.60,-46.60,6.80,14.10,8.10
22.91,1.00,0.00,-40.40,24.20,-47.50,6.50,14.00,7.70
22.98,1.00,0.00,-40.50,23.60,-47.20,7.10,13.50,7.70
23.04,1.00,0.00,-37.80,23.50,-47.50,7.70,13.60,8.20
23.10,1.00,0.00,-38.40,23.20,-46.00,7.40,13.10,7.90
23.17,1.00,0.00,-40.70,24.70,-47.10,7.30,12.20,7.90
23.23,1.00,0.00,-40.70,24.20,-46.00,6.50,11.90,8.80
23.30,1.00,0.00,-43.80,30.60,-45.40,5.60,11.90,8.30
23.36,1.00,0.00,-44.10,31.80,-45.00,6.50,11.50,8.50
