# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
57.34,1.00,3.00,-35.90,-2.80,-16.40,120.00,30.40,120.00,24.20,28.50,32.30
57.41,1.00,3.00,-35.90,-2.80,-16.40,120.00,32.10,120.00,24.10,28.40,30.62
57.47,1.00,3.00,-35.60,-2.80,-15.40,120.00,33.80,120.00,15.60,28.70,34.80
57.53,1.00,3.00,-36.50,-2.50,-17.50,120.00,35.20,120.00,24.20,28.40,33.74
57.59,1.00,3.00,-36.50,-2.50,-17.50,120.00,34.20,120.00,24.30,28.40,29.25
57.66,1.00,3.00,-36.60,-4.80,-16.40,120.00,33.40,120.00,24.30,28.50,30.07
57.72,1.00,3.00,-36.60,-4.80,-16.40,120.00,31.10,120.00,24.50,28.40,25.39
57.78,1.00,3.00,-34.70,-3.40,-15.50,105.60,31.90,120.00,24.60,28.40,21.05
57.85,1.00,3.00,-36.00,-3.40,-13.80,120.00,31.80,120.00,24.50,28.50,23.69
57.91,1.00,3.00,-34.40,-3.60,-13.90,108.20,27.60,120.00,24.50,28.50,22.85
57.97,1.00,3.00,-35.60,-2.10,-12.90,120.00,26.00,120.00,24.60,28.40,21.15
58.03,1.00,3.00,-34.70,-2.20,-14.80,120.00,29.50,120.00,24.70,28.20,30.49
58.10,1.00,3.00,-35.40,-2.20,-14.20,120.00,28.70,120.00,24.60,28.30,30.59
58.16,1.00,3.00,-35.90,-1.60,-13.20,120.00,27.20,0.00,24.60,28.50,28.52
58.22,1.00,3.00,-35.90,-1.60,-13.20,120.00,27.90,120.00,24.60,28.40,23.23
58.29,1.00,3.00,-34.80,-1.60,-13.20,57.40,28.70,120.00,24.50,28.50,25.67
58.35,1.00,3.00,-34.70,-2.50,-14.80,120.00,30.40,120.00,24.20,28.50,20.69
58.41,1.00,3.00,-34.20,-0.70,-14.80,60.10,32.10,120.00,24.30,28.50,24.48
58.48,1.00,3.00,-33.90,-1.80,-14.50,120.00,29.70,120.00,24.10,28.60,24.50
58.54,1.00,3.00,-34.40,-2.10,-16.40,120.00,33.10,120.00,24.10,28.60,21.53
58.60,1.00,3.00,-32.60,-1.60,-13.90,120.00,29.40,120.00,23.90,28.70,22.13
58.66,1.00,3.00,-33.90,-3.00,-13.50,120.00,30.00,120.00,11.40,29.10,20.86
58.73,1.00,3.00,-32.30,-0.90,-17.90,120.00,35.50,120.00,11.20,29.10,22.63
58.79,1.00,3.00,-33.90,0.00,-16.30,120.00,35.50,120.00,23.80,28.60,22.55
58.85,1.00,3.00,-33.90,0.00,-16.30,120.00,40.00,120.00,59.10,-22.00,21.23
58.91,1.00,3.00,-33.20,1.00,-18.80,120.00,38.70,120.00,24.00,28.60,27.30
58.98,1.00,3.00,-32.30,0.40,-16.40,120.00,41.20,120.00,24.10,28.60,26.75
59.04,1.00,3.00,-32.30,0.40,-16.40,8.10,35.80,120.00,24.00,28.70,20.84
59.17,1.00,3.00,-33.20,-1.00,-16.70,120.00,37.30,0.00,24.00,28.70,24.00
59.23,1.00,3.00,-32.30,-1.20,-15.40,120.00,36.20,120.00,24.10,28.80,23.43
59.29,1.00,3.00,-32.30,-1.20,-15.40,120.00,35.90,120.00,24.00,28.70,20.04
59.35,1.00,3.00,-33.50,-1.50,-16.30,120.00,36.10,120.00,24.10,28.70,16.95
59.42,1.00,3.00,-33.50,0.70,-16.30,120.00,38.00,120.00,24.00,28.70,16.61
59.48,1.00,3.00,-33.50,0.70,-16.30,120.00,35.20,120.00,23.80,28.70,12.70
59.54,1.00,3.00,-34.20,1.00,-16.30,120.00,34.20,120.00,23.90,28.80,19.19
59.61,1.00,3.00,-31.10,-0.10,-16.10,120.00,33.60,120.00,24.00,28.80,19.41
59.67,0.00,3.00,-31.70,2.20,-17.00,120.00,39.10,120.00,23.80,28.90,15.75
59.73,0.00,3.00,-31.80,2.80,-15.40,120.00,37.50,120.00,23.90,28.60,12.89
59.79,1.00,3.00,-29.30,3.60,-16.90,120.00,36.80,18.10,24.00,28.60,12.58
59.85,1.00,3.00,-32.40,0.00,-17.80,120.00,36.80,120.00,23.80,28.70,9.32
59.92,1.00,3.00,-32.30,-0.10,-16.10,120.00,33.00,120.00,23.80,28.80,15.50
59.98,1.00,3.00,-32.30,-0.10,-16.10,120.00,32.80,120.00,24.00,28.70,6.48
60.04,1.00,3.00,-30.80,2.80,-15.10,120.00,35.90,27.70,23.70,28.80,8.50
60.11,1.00,3.00,-30.80,2.80,-15.10,120.00,39.10,120.00,23.90,28.70,18.78
60.17,1.00,3.00,-30.80,2.80,-15.10,120.00,40.40,32.10,23.70,28.90,21.21
60.23,1.00,3.00,-32.00,3.40,-17.00,120.00,34.50,61.10,23.60,29.10,4.87
60.30,1.00,3.00,-32.00,3.40,-17.00,120.00,35.80,120.00,23.70,29.20,5.80
60.36,1.00,5.00,-30.50,5.20,-14.20,120.00,37.50,48.70,-76.40,172.90,-4.61
60.42,1.00,3.00,-29.60,3.60,-13.60,120.00,40.30,21.30,24.00,29.30,11.42
60.49,1.00,3.00,-29.60,3.10,-12.60,120.00,36.80,32.80,24.20,29.30,17.67
60.55,1.00,3.00,-29.60,3.10,-12.60,120.00,32.90,120.00,24.20,29.10,20.38
60.61,1.00,3.00,-30.50,3.00,-13.80,120.00,36.20,120.00,24.00,29.10,22.96
60.68,1.00,3.00,-32.00,4.20,-16.00,120.00,38.80,39.90,24.00,29.10,22.11
60.75,1.00,3.00,-32.00,4.20,-16.00,120.00,33.10,120.00,24.00,29.10,20.95
60.82,1.00,3.00,-32.30,0.40,-15.40,62.60,32.90,120.00,24.10,29.10,18.84
60.88,1.00,3.00,-32.00,0.70,-15.20,120.00,35.30,120.00,24.10,29.10,12.40
60.94,1.00,3.00,-33.50,0.70,-15.50,120.00,36.20,120.00,24.20,29.30,14.20
61.00,1.00,3.00,-31.80,0.40,-16.90,120.00,35.90,120.00,24.20,29.30,10.97
61.07,1.00,3.00,-32.90,1.20,-15.40,120.00,37.10,120.00,24.10,29.30,12.77
61.13,1.00,3.00,-32.90,1.20,-15.40,120.00,35.50,120.00,24.20,29.30,8.01
61.19,1.00,3.00,-32.40,0.70,-16.70,120.00,34.80,18.50,24.10,29.30,8.85
61.26,1.00,3.00,-32.60,1.20,-14.70,120.00,35.70,25.10,24.10,29.30,10.18
61.32,1.00,3.00,-31.50,5.80,-16.90,92.00,39.80,120.00,24.00,29.30,9.92
61.38,1.00,3.00,-31.50,5.80,-16.90,120.00,41.60,29.50,23.90,29.30,9.78
61.51,1.00,3.00,-30.50,6.10,-16.00,120.00,44.80,32.70,12.80,29.70,13.37
61.57,1.00,3.00,-30.50,6.10,-16.00,120.00,40.80,35.40,24.10,29.20,8.26
61.64,1.00,3.00,-31.10,4.80,-16.10,120.00,45.60,29.20,24.50,29.00,11.49
61.70,1.00,3.00,-31.20,5.70,-18.50,120.00,47.70,25.20,24.30,28.70,13.36
61.76,1.00,3.00,-32.90,1.20,-18.40,79.30,36.90,8.60,24.10,28.90,23.01
61.82,1.00,3.00,-32.90,1.20,-18.40,120.00,32.70,120.00,24.20,29.10,18.50
61.89,1.00,3.00,-33.50,-1.50,-15.20,120.00,29.60,120.00,24.10,29.20,25.07
61.95,1.00,3.00,-32.90,-1.60,-15.40,120.00,33.70,120.00,24.20,29.00,21.60
62.01,1.00,3.00,-33.50,0.00,-15.20,120.00,34.50,120.00,24.30,29.00,19.54
62.08,1.00,3.00,-30.90,-0.30,-18.50,120.00,40.50,120.00,24.50,28.80,20.07
62.14,1.00,3.00,-33.50,1.00,-17.80,120.00,36.20,120.00,24.60,28.80,23.79
62.20,1.00,3.00,-34.80,-0.10,-16.10,120.00,34.00,120.00,24.60,28.90,29.56
62.27,1.00,3.00,-34.80,-0.10,-16.10,120.00,31.00,120.00,24.70,28.70,-38.37
62.33,1.00,3.00,-35.70,-1.00,-14.20,120.00,31.70,120.00,24.80,29.20,24.35
62.39,1.00,3.00,-35.70,-3.00,-13.50,120.00,32.60,120.00,24.90,29.20,25.70
62.45,1.00,3.00,-35.70,-3.00,-13.50,120.00,39.90,44.80,13.60,29.60,24.98
62.52,1.00,3.00,-34.70,-1.80,-16.30,120.00,33.80,120.00,24.90,29.10,28.86
62.58,1.00,3.00,-35.60,-2.80,-16.90,120.00,35.70,120.00,25.20,29.00,38.44
62.64,1.00,3.00,-35.60,-2.80,-16.90,0.00,34.40,120.00,25.70,29.00,38.91
62.72,1.00,3.00,-34.20,-0.30,-16.00,120.00,34.10,120.00,25.90,28.80,39.14
62.79,1.00,3.00,-38.10,-4.80,-16.10,120.00,30.60,120.00,25.90,28.90,51.42
62.85,1.00,3.00,-39.20,-5.50,-15.80,120.00,22.90,120.00,26.40,28.90,47.59
62.91,1.00,3.00,-39.20,-5.50,-15.80,120.00,22.30,120.00,27.00,28.90,46.54
62.98,1.00,3.00,-45.00,-8.70,-15.50,120.00,21.00,120.00,27.10,29.20,46.54
63.04,1.00,3.00,-45.90,-9.70,-15.80,120.00,20.10,120.00,27.40,29.10,42.14
63.10,1.00,3.00,-43.70,-8.20,-15.10,120.00,15.90,120.00,27.50,28.90,40.92
63.16,1.00,3.00,-46.80,-9.10,-13.50,120.00,18.50,120.00,27.70,28.80,39.94
63.23,1.00,3.00,-42.60,-6.60,-17.90,120.00,22.70,120.00,27.80,29.00,36.42
63.29,1.00,3.00,-42.60,-6.60,-17.90,120.00,20.00,120.00,28.10,29.00,30.90
63.35,1.00,3.00,-42.00,-7.90,-17.00,120.00,19.20,120.00,28.60,28.90,25.07
63.42,1.00,3.00,-40.70,-6.30,-15.80,120.00,20.90,120.00,28.80,28.90,26.06
63.48,1.00,3.00,-42.00,-8.40,-16.00,120.00,20.90,120.00,28.80,29.00,32.37
63.54,1.00,3.00,-38.70,-4.90,-14.50,120.00,18.60,120.00,28.80,29.00,31.02
63.61,1.00,3.00,-39.20,-4.30,-14.40,120.00,18.60,120.00,28.90,29.00,28.56
63.67,1.00,3.00,-38.40,-5.50,-14.40,120.00,21.90,120.00,29.20,29.00,22.93
63.73,1.00,3.00,-38.40,-5.50,-14.40,120.00,20.50,120.00,29.50,29.20,18.16
63.79,1.00,3.00,-39.60,-3.60,-13.90,120.00,19.30,120.00,29.60,29.30,18.04
63.86,1.00,3.00,-39.60,-3.60,-13.90,120.00,20.30,120.00,29.50,29.30,14.92
63.92,1.00,3.00,-37.50,-3.70,-14.20,120.00,21.10,120.00,29.90,29.30,6.95
63.98,1.00,3.00,-34.70,-2.50,-15.20,120.00,21.40,120.00,30.00,29.30,8.15
64.05,1.00,3.00,-35.40,-2.50,-15.50,120.00,21.40,120.00,30.00,29.30,7.17
64.11,1.00,3.00,-33.60,-1.20,-16.40,120.00,21.80,120.00,30.20,29.30,5.45
64.17,1.00,3.00,-33.50,-1.80,-14.50,120.00,20.90,120.00,30.20,29.30,5.56
64.24,1.00,3.00,-33.60,-0.10,-13.20,120.00,22.90,120.00,30.50,29.20,2.55
64.30,1.00,3.00,-33.60,-0.10,-13.20,120.00,18.10,120.00,30.50,29.40,2.90
64.36,1.00,3.00,-33.60,-1.20,-10.30,120.00,18.20,120.00,30.60,29.60,-3.58
64.43,1.00,3.00,-35.70,-0.30,-10.20,120.00,15.90,120.00,23.70,30.00,-1.60
64.49,1.00,3.00,-33.30,0.40,-12.10,120.00,20.10,88.60,36.30,29.60,12.19
64.55,1.00,3.00,-33.30,0.40,-12.10,120.00,21.40,120.00,18.30,30.70,-7.21
64.62,1.00,3.00,-31.70,3.40,-12.00,120.00,21.40,71.10,31.10,30.00,-4.33
64.68,1.00,3.00,-29.30,2.40,-12.90,120.00,20.90,120.00,31.20,30.20,-7.91
64.74,1.00,3.00,-32.00,3.40,-12.30,120.00,20.60,120.00,31.40,30.30,-9.76
64.82,1.00,3.00,-31.20,4.20,-13.00,120.00,21.20,120.00,18.90,31.10,-14.46
64.88,1.00,3.00,-31.10,5.10,-14.40,120.00,21.50,120.00,20.50,31.20,-17.05
64.95,1.00,3.00,-31.70,4.20,-12.70,120.00,21.20,22.20,32.00,31.00,-21.58
65.01,1.00,3.00,-31.70,4.20,-12.70,120.00,21.30,25.70,20.10,31.80,-21.58
65.07,1.00,3.00,-28.00,7.60,-13.00,50.90,22.10,120.00,21.30,31.70,-22.33
65.14,1.00,3.00,-28.00,7.60,-13.00,120.00,18.40,120.00,23.60,31.70,-24.09
65.20,1.00,3.00,-28.60,10.00,-11.40,120.00,19.00,120.00,23.90,31.60,-19.67
65.26,1.00,3.00,-29.30,10.90,-12.90,120.00,20.50,120.00,32.20,31.10,-18.55
65.32,1.00,3.00,-28.70,11.40,-13.00,120.00,20.70,120.00,19.10,31.80,-16.11
65.39,1.00,3.00,-29.50,12.30,-14.80,69.10,21.40,120.00,32.60,31.20,-17.39
65.45,1.00,3.00,-29.50,12.30,-14.80,120.00,20.50,120.00,20.40,32.10,-18.45
65.51,1.00,3.00,-30.30,7.80,-11.10,120.00,19.10,120.00,22.50,32.30,-16.60
65.57,1.00,3.00,-29.30,6.30,-7.80,120.00,16.50,120.00,19.30,32.40,-15.96
65.64,1.00,3.00,-29.60,6.60,-8.10,120.00,15.70,120.00,20.30,32.50,-15.21
65.70,1.00,3.00,-29.20,9.60,-7.90,120.00,19.40,120.00,33.00,32.00,-8.42
65.76,1.00,3.00,-28.70,6.40,-10.90,120.00,19.90,0.00,33.00,32.20,-21.14
65.82,1.00,3.00,-29.30,8.50,-12.10,120.00,19.90,120.00,32.80,32.00,-14.89
65.88,1.00,3.00,-28.90,7.00,-12.60,120.00,20.40,120.00,32.90,32.10,-15.66
65.94,1.00,3.00,-28.40,9.90,-13.80,120.00,19.70,31.00,24.50,32.70,-16.26
66.01,1.00,3.00,-28.00,8.40,-12.30,120.00,21.00,120.00,32.80,32.20,-11.88
66.07,1.00,3.00,-29.50,9.10,-13.50,120.00,20.90,0.00,32.90,32.10,-8.86
66.13,1.00,3.00,-27.70,9.90,-14.80,51.80,20.70,120.00,32.40,31.70,56.34
66.20,1.00,3.00,-27.70,8.40,-13.00,120.00,19.60,120.00,21.40,33.10,-16.54
66.28,1.00,3.00,-28.10,9.70,-13.20,120.00,19.50,120.00,20.40,33.30,-17.69
66.34,1.00,3.00,-27.10,10.90,-13.20,120.00,19.60,48.10,24.80,33.30,-10.76
66.40,1.00,3.00,-27.10,10.90,-13.20,120.00,19.70,120.00,33.80,33.00,-7.81
66.48,1.00,3.00,-29.20,9.60,-9.40,42.80,17.80,120.00,33.70,33.10,-13.05
66.54,1.00,3.00,-29.30,6.60,-10.00,120.00,17.60,120.00,34.00,33.20,-7.08
66.60,1.00,3.00,-28.00,7.90,-16.00,120.00,18.30,120.00,34.10,33.50,-7.54
66.67,1.00,3.00,-27.80,7.00,-13.20,120.00,17.80,120.00,34.20,33.60,-2.79
66.74,1.00,3.00,-27.80,7.00,-13.20,25.50,19.10,120.00,34.50,33.60,-2.87
66.80,1.00,3.00,-27.70,7.60,-16.00,120.00,19.30,30.20,34.60,33.80,-2.67
66.87,1.00,3.00,-27.70,7.60,-16.00,120.00,18.90,10.60,34.60,33.80,-5.91
66.94,1.00,3.00,-28.60,6.30,-13.60,120.00,15.10,14.80,34.60,34.20,-12.46
67.01,1.00,3.00,-28.10,5.80,-12.10,120.00,16.10,120.00,35.70,35.20,-8.57
67.07,1.00,3.00,-27.80,9.70,-14.40,120.00,18.90,120.00,36.10,35.40,-9.23
67.13,1.00,3.00,-27.10,9.70,-15.80,120.00,18.50,120.00,36.30,35.60,-8.98
67.19,1.00,3.00,-27.10,5.50,-15.40,120.00,16.80,120.00,36.60,35.80,-1.59
67.26,1.00,1.00,-28.10,9.00,-16.90,120.00,14.40,120.00,36.50,36.20,-2.95
67.32,1.00,3.00,-28.10,9.00,-16.90,120.00,14.50,7.50,81.10,-17.30,-4.44
67.38,1.00,3.00,-25.60,8.50,-14.40,120.00,13.10,120.00,36.80,36.70,-7.31
67.45,1.00,3.00,-27.70,7.60,-14.50,120.00,12.00,120.00,36.90,36.90,-23.88
67.51,1.00,3.00,-27.10,6.60,-12.90,120.00,15.70,120.00,37.30,37.00,-10.73
67.57,1.00,3.00,-27.20,9.60,-17.00,42.10,15.90,15.80,37.90,37.50,-10.17
67.63,1.00,3.00,-26.30,8.50,-16.10,0.00,15.80,15.30,37.50,37.70,-9.87
67.70,1.00,3.00,-26.90,8.70,-13.50,44.50,15.80,120.00,37.70,37.90,-10.47
67.76,1.00,3.00,-26.90,8.70,-13.50,120.00,15.50,11.60,37.80,38.10,-21.83
67.82,1.00,3.00,-27.20,11.40,-13.80,120.00,11.80,120.00,38.20,38.40,-6.61
67.89,1.00,3.00,-25.40,11.40,-13.50,120.00,15.30,17.50,38.30,38.70,-14.94
67.95,1.00,3.00,-25.40,11.40,-13.50,120.00,15.10,13.60,38.50,39.00,-16.15
68.01,1.00,3.00,-25.60,12.00,-11.40,120.00,15.00,14.60,38.50,39.10,-16.99
68.08,1.00,3.00,-25.60,12.40,-11.80,120.00,14.50,7.70,38.50,39.50,-13.64
68.14,1.00,3.00,-24.20,11.40,-12.70,120.00,14.70,120.00,38.70,39.80,-13.58
68.20,1.00,3.00,-24.20,11.40,-12.70,120.00,14.70,9.40,38.80,39.80,-11.19
68.26,1.00,3.00,-24.50,15.40,-11.80,120.00,15.70,16.80,38.80,39.90,-8.33
68.32,1.00,3.00,-24.50,15.40,-11.80,120.00,15.30,17.00,38.90,40.10,-9.27
68.39,1.00,3.00,-24.70,15.20,-15.20,120.00,14.60,14.40,38.80,40.30,-14.46
68.45,1.00,3.00,-24.70,15.20,-15.20,120.00,14.40,20.10,38.80,40.70,-15.99
68.45,1.00,3.00,-26.90,11.40,-9.40,120.00,13.90,120.00,38.70,41.10,-19.45
68.53,1.00,3.00,-26.90,11.40,-9.40,120.00,13.60,17.80,38.90,41.50,-11.90
68.59,1.00,3.00,-24.80,15.40,-13.90,120.00,13.90,16.20,39.20,41.80,-6.31
68.65,1.00,3.00,-24.80,13.50,-13.90,120.00,14.60,15.60,39.30,42.40,-4.15
68.72,1.00,0.00,-24.80,13.50,-13.90,120.00,14.10,16.60,39.20,43.20,-1.87
68.89,1.00,3.00,-22.40,14.80,-15.50,120.00,14.30,18.00,39.20,43.20,-1.87
69.00,1.00,0.00,-25.60,11.70,-15.40,34.60,12.90,14.50,-74.90,170.60,-4.46
69.06,1.00,0.00,-24.80,14.70,-15.40,31.00,13.00,17.10,44.10,39.90,-9.54
69.12,1.00,0.00,-25.30,15.10,-16.40,27.60,13.00,15.50,38.90,47.00,-17.51
69.19,1.00,3.00,-22.40,14.80,-14.50,35.10,13.50,16.20,39.30,47.70,-17.62
69.25,1.00,3.00,-24.50,15.80,-15.80,27.90,13.80,120.00,39.50,47.80,-14.47
69.31,1.00,0.00,-24.50,15.80,-15.80,25.70,14.60,19.30,39.40,47.80,-14.42
69.37,1.00,4.00,-23.20,19.90,-21.10,21.30,14.80,21.30,39.10,47.90,-16.80
69.47,1.00,4.00,-23.20,19.90,-21.10,24.10,13.70,120.00,38.90,48.40,-16.32
69.53,1.00,3.00,-23.20,17.50,-12.00,29.00,13.90,120.00,38.80,48.40,-14.93
69.59,1.00,0.00,-23.20,17.50,-12.00,30.30,14.30,18.80,38.60,48.50,-14.77
69.65,1.00,0.00,-22.40,19.10,-12.00,27.50,15.70,19.60,38.80,48.60,-15.04
69.71,1.00,0.00,-23.30,20.50,-13.90,34.10,16.00,18.50,38.90,48.80,-15.30
69.78,1.00,3.00,-22.60,21.50,-10.00,46.80,17.40,18.70,38.70,49.00,-11.76
69.84,1.00,3.00,-21.70,20.90,-7.20,120.00,17.80,20.60,38.50,49.10,-6.30
69.90,1.00,3.00,-21.70,20.90,-7.20,120.00,16.20,18.00,38.30,49.00,-14.64
69.97,1.00,3.00,-22.10,19.40,-6.10,120.00,16.10,21.70,38.20,49.10,-18.77
70.03,1.00,3.00,-21.50,18.80,-5.50,120.00,16.40,18.90,38.20,49.40,-13.11
70.09,1.00,3.00,-22.30,19.30,-8.80,120.00,19.80,17.00,38.30,49.50,-12.98
70.15,1.00,3.00,-23.20,21.40,-4.60,120.00,27.70,15.90,38.30,49.50,-10.00
70.22,1.00,3.00,-23.30,18.80,-6.30,120.00,32.90,14.70,38.40,49.60,-9.90
70.28,1.00,2.00,-22.60,20.50,-4.80,120.00,120.00,12.90,38.50,49.80,-7.27
70.34,1.00,3.00,-23.60,19.10,-2.50,120.00,120.00,13.40,38.60,49.90,-4.89
70.41,1.00,3.00,-25.30,17.30,-2.70,120.00,120.00,14.70,38.50,50.20,-2.86
70.47,1.00,3.00,-25.30,17.30,-2.70,120.00,34.00,16.10,38.60,50.40,0.43
70.53,1.00,3.00,-24.70,16.00,-1.00,120.00,26.30,16.60,38.90,50.40,3.73
70.60,1.00,3.00,-24.70,16.00,-1.00,120.00,27.40,18.20,38.80,50.50,-0.44
70.66,1.00,3.00,-24.10,13.20,0.40,120.00,120.00,15.00,38.90,50.60,6.67
70.72,1.00,3.00,-24.10,13.20,0.40,120.00,120.00,15.40,38.80,50.60,10.55
70.78,1.00,3.00,-26.20,14.50,1.80,120.00,101.80,15.40,38.80,50.80,-2.18
70.84,1.00,3.00,-26.50,11.80,4.60,120.00,120.00,19.50,38.80,51.00,16.59
70.84,1.00,5.00,-28.60,11.70,5.50,120.00,41.50,23.20,26.60,53.40,11.02
70.92,1.00,5.00,-28.40,8.70,5.80,120.00,24.20,21.30,-74.90,170.70,-5.86
70.98,1.00,5.00,-28.60,5.50,6.70,120.00,21.90,36.90,-75.00,170.60,-8.50
71.05,1.00,5.00,-28.60,5.50,6.70,120.00,21.30,38.80,150.10,-64.00,40.22
71.11,1.00,5.00,-28.60,3.90,3.40,120.00,30.20,33.40,38.70,52.40,24.78
71.17,1.00,5.00,-28.70,4.20,2.80,120.00,36.40,33.70,38.60,52.50,31.23
71.23,1.00,3.00,-29.30,2.40,1.20,120.00,120.00,25.30,43.20,50.90,-36.69
71.30,1.00,3.00,-28.00,-1.50,-2.50,120.00,54.10,31.60,38.80,52.80,29.93
71.36,1.00,3.00,-28.90,-2.10,-0.40,120.00,35.40,31.90,39.00,53.20,29.85
71.42,1.00,3.00,-28.40,-2.20,-1.30,6.00,33.60,120.00,39.00,53.60,30.73
71.49,1.00,3.00,-28.10,-3.60,-0.10,120.00,35.90,39.90,39.20,53.90,36.23
71.55,1.00,3.00,-30.80,-1.20,-2.70,120.00,34.50,34.50,39.50,54.10,31.61
71.61,1.00,3.00,-29.50,-1.80,-4.60,120.00,120.00,34.70,39.60,54.30,31.76
71.68,1.00,3.00,-29.50,-1.80,-4.60,120.00,120.00,28.40,39.60,54.50,31.33
71.74,1.00,3.00,-28.90,-3.90,-6.30,28.30,120.00,30.20,39.60,54.50,27.16
71.80,1.00,3.00,-28.10,-4.30,-6.70,120.00,48.00,28.10,39.60,54.60,23.90
71.86,1.00,3.00,-27.70,-3.70,-9.40,120.00,120.00,27.70,39.70,54.80,21.35
71.93,1.00,3.00,-27.20,-5.20,-9.40,120.00,120.00,26.10,39.80,55.10,23.25
71.99,1.00,3.00,-27.20,-5.20,-9.40,120.00,120.00,28.50,39.80,55.10,20.71
72.05,1.00,3.00,-26.60,-3.10,-6.30,120.00,34.30,30.60,39.60,55.10,19.10
72.11,1.00,3.00,-26.60,-3.10,-6.30,120.00,32.60,30.80,39.70,55.00,13.71
72.18,1.00,0.00,-25.40,-2.20,-8.70,38.90,30.20,33.50,39.70,55.00,13.14
72.24,1.00,0.00,-25.00,-2.20,-7.90,32.30,29.20,30.40,39.70,55.30,8.69
72.30,1.00,0.00,-24.20,1.50,-10.90,26.90,40.90,29.30,39.60,55.60,1.69
72.36,1.00,0.00,-23.60,3.40,-7.90,30.40,35.50,30.70,39.80,55.80,0.19
72.43,1.00,0.00,-20.80,7.30,-10.30,26.50,36.90,36.60,39.80,55.90,-3.03
72.49,1.00,0.00,-22.60,8.20,-10.30,21.00,27.80,33.10,39.80,55.90,-8.91
72.55,1.00,0.00,-22.10,11.40,-13.00,13.60,29.10,120.00,39.60,56.20,-10.40
72.61,1.00,0.00,-19.90,10.60,-13.00,11.90,26.50,33.10,39.30,56.70,-11.30
72.68,1.00,0.00,-18.50,16.10,-13.90,12.10,26.80,40.80,38.30,57.30,-3.45
72.74,1.00,0.00,-18.50,16.10,-13.90,11.90,26.00,37.60,35.50,58.30,8.05
72.80,1.00,0.00,-19.40,19.40,-13.80,10.60,29.50,31.50,40.70,58.00,37.19
72.94,1.00,0.00,-20.80,17.80,-17.60,9.90,28.10,29.20,40.70,58.00,37.19
72.94,1.00,4.00,-20.80,18.10,-16.10,8.80,25.20,38.80,37.20,58.90,-7.75
73.10,1.00,4.00,-19.40,21.40,-16.70,8.30,27.20,38.20,37.20,58.70,0.63
73.16,1.00,0.00,-19.40,20.60,-13.80,8.70,28.20,28.30,37.30,58.80,3.83
73.22,1.00,4.00,-19.40,20.60,-13.80,7.60,120.00,20.80,37.50,58.90,-1.50
73.29,1.00,2.00,-18.70,15.70,-17.50,7.10,120.00,17.30,37.40,59.20,-2.05
73.35,1.00,0.00,-17.80,12.00,-12.10,7.40,120.00,19.90,37.40,59.70,-0.60
73.42,1.00,0.00,-17.80,12.00,-12.10,6.90,120.00,22.10,37.50,59.90,-2.35
73.48,1.00,0.00,-18.70,13.30,-9.40,6.80,120.00,23.00,37.60,60.00,-8.45
73.54,1.00,0.00,-19.00,12.00,-10.00,6.10,120.00,21.70,37.20,60.10,1.75
73.60,1.00,0.00,-19.00,12.00,-10.00,5.80,120.00,20.60,36.60,60.80,0.37
73.67,1.00,0.00,-18.70,13.80,-13.80,6.20,32.90,26.60,35.90,61.70,-2.07
73.73,1.00,0.00,-17.90,11.80,-14.20,6.20,24.90,25.60,35.60,61.80,2.19
73.79,1.00,0.00,-16.90,11.80,-14.50,5.90,120.00,19.00,35.90,61.70,5.30
73.86,1.00,4.00,-16.90,11.80,-14.50,4.70,120.00,15.00,36.10,61.70,6.50
73.92,1.00,2.00,-17.80,10.50,-22.70,4.70,120.00,12.30,36.40,62.00,8.18
73.98,1.00,0.00,-16.90,6.10,-17.50,4.80,120.00,13.90,36.30,62.60,9.45
74.04,1.00,2.00,-16.90,6.10,-17.50,5.50,120.00,13.30,36.60,63.30,15.63
74.10,1.00,0.00,-17.80,5.80,-16.40,4.60,120.00,14.60,-129.50,223.20,9.19
74.17,1.00,2.00,-17.90,4.50,-18.80,4.40,120.00,14.00,36.80,64.20,22.49
74.23,1.00,0.00,-18.50,0.40,-18.70,4.10,120.00,13.80,37.10,64.30,25.75
74.29,1.00,0.00,-18.50,0.40,-18.70,3.20,28.80,12.00,37.20,64.10,31.15
74.35,1.00,0.00,-19.10,-5.70,-15.50,3.80,30.60,10.40,37.50,63.70,56.53
74.42,1.00,0.00,-19.10,-5.70,-15.50,3.80,26.00,9.70,37.20,64.10,30.50
74.48,1.00,0.00,-18.20,-5.80,-11.40,3.50,25.00,9.80,37.20,64.20,31.68
74.55,1.00,0.00,-22.30,-6.60,-5.50,3.40,21.70,10.20,37.20,64.40,35.76
74.61,1.00,0.00,-22.30,-6.60,-5.50,3.40,19.30,9.80,37.20,64.30,35.60
74.67,0.00,0.00,-23.60,-8.70,0.60,3.60,19.70,10.30,36.90,64.40,41.25
74.73,1.00,0.00,-25.30,-10.00,-3.40,3.40,18.90,9.30,37.00,64.20,36.20
74.80,1.00,0.00,-25.00,-8.70,-1.80,3.30,19.00,9.10,36.70,64.30,39.36
74.86,1.00,0.00,-26.60,-12.40,0.40,3.20,18.60,9.70,36.70,64.40,41.31
74.92,1.00,0.00,-25.60,-10.00,0.10,3.80,18.70,9.80,37.20,64.40,38.54
74.99,1.00,3.00,-27.80,-10.00,4.20,3.80,18.40,10.30,37.00,64.50,41.11
