# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
4.61,1,5,-33.2,27.1,-36.3,4.9,4.6,12.1
4.67,1,5,-31.5,23.5,-35.1,4.6,4.9,12.1
4.73,1,5,-29.3,22.7,-34.4,5.3,4.9,12.4
4.8,1,5,-28.1,23.5,-32.6,4.8,5.5,12.9
4.86,1,5,-28.1,23.5,-32.6,3.7,5.1,12.4
4.92,1,5,-30.9,26,-33.8,4.5,4.5,14.8
4.98,1,3,-32.4,26.3,-35.6,4.9,4.1,14.4
5.05,1,5,-36,30.9,-35,4.3,4.9,13.8
5.11,1,5,-36,30.9,-35,3.7,5.2,14.1
5.17,1,1,-40.5,24.8,-45.1,3.4,3.7,39.4
5.23,1,5,-40.5,24.8,-45.1,4.1,4.7,20.7
5.29,1,5,-34.2,30.9,-32.7,4,4.3,21
5.36,1,5,-35.6,29.3,-35.1,4.5,4.8,15.7
5.43,1,5,-30.9,25.6,-30.5,4.6,5.2,13.5
5.5,1,5,-27.2,19.1,-33.8,6.3,7.2,10
5.56,1,0,-26.9,19.4,-33.8,5.4,5,10.6
5.62,1,5,-26.9,19.4,-33.8,4.5,4.9,11.9
5.69,1,5,-30.5,31.7,-29.8,4.4,4.5,12.9
5.75,1,5,-33.3,28.4,-35.4,4.3,4.3,13.5
5.81,1,5,-28.9,28.4,-29.3,5.4,5.4,12.7
5.89,1,5,-29.5,20.9,-33.8,4.7,4.8,12.3
6.11,1,5,-29.5,20.9,-33.8,6.1,5.4,11.6
6.17,1,3,-27.1,15.4,-33.9,6.3,5.8,10.2
6.23,1,5,-28,23.6,-31.7,5.2,7.1,9.8
6.29,1,5,-31.5,30.3,-30,4,6.9,10.3
6.37,1,5,-28.1,25.7,-33.3,6.4,6.9,10.6
6.37,1,5,-37.8,26.9,-42.3,4.3,5.4,12.3
6.51,1,0,-43.7,27.7,-42.3,3.4,4.8,17
6.57,1,3,-44.7,31.8,-43.8,3.5,4.2,120
6.64,1,3,-44.3,17.9,-51.3,3.8,3.2,120
6.7,1,3,-44.1,21.2,-49.6,3.2,4,120
6.76,1,0,-43.7,24.7,-48.6,3.8,3.6,120
6.83,1,3,-45.7,21.4,-49.5,4.5,6.6,120
6.89,1,3,-52.3,20.6,-50.5,5.8,5.3,120
6.95,1,0,-61,26.6,-50.1,4.6,4.3,23.3
7.11,1,4,-68.6,22.1,-44.4,3.1,4.5,120
7.17,0,0,-66.7,23.6,-47.7,4.5,4.4,120
7.23,0,0,-59.5,26.2,-48.6,4.1,5,31.4
7.31,1,3,-56.5,22,-49.3,4.6,4.8,120
7.44,1,0,-65.5,22.7,-48.1,8.1,4.3,24.2
7.6,1,0,-67.1,18.7,-47.2,8.5,4.1,26.8
7.66,1,0,-70.9,17.9,-46.9,37.6,4.5,18.1
7.72,1,3,-62.6,1,-49.8,120,3.9,120
7.79,1,3,-62.6,1,-49.8,120,4.3,120
7.85,1,3,-59.2,0.9,-51.1,78.6,5.3,120
7.91,1,3,-64,3.9,-48.1,50.5,4.5,120
7.97,1,0,-65.5,1.2,-46.3,49.3,5.7,40.9
8.04,1,3,-65.5,1.2,-46.3,52.9,6.7,120
8.16,1,0,-69.8,6.3,-44.3,31.6,7.3,23.7
8.22,1,0,-71.9,9.1,-43.4,23,8.6,18.3
8.29,1,0,-70.1,10.3,-43.7,32.6,8,18.9
8.35,1,0,-60.1,9.1,-46.2,46.5,8.6,18.4
8.41,1,0,-59.5,6.3,-47.1,44.5,8.3,19
8.48,1,0,-59.9,10.9,-46.8,55.3,8.6,17
8.54,1,0,-55.9,9.7,-47.8,44.5,9.4,17.3
8.6,1,0,-64.3,8.5,-42.8,39.3,9.9,17.8
8.66,1,0,-63.1,9.1,-44,31.2,12.5,15.6
8.73,1,0,-65,9,-43.5,33.3,12.9,16.5
8.79,1,0,-60.8,6.9,-42.6,40.8,11.4,16.6
8.85,1,0,-57,3.9,-43.1,44.7,11.1,18.1
8.91,1,3,-59.9,-0.9,-41,30.7,11.6,18
8.98,1,4,-65.8,-0.1,-40.2,18.5,12.4,23
9.04,1,0,-65.8,-0.1,-40.2,18.1,13.1,16.9
9.1,1,0,-65.6,4.9,-39.6,23,13.3,17.3
9.16,1,0,-61.1,0.7,-41.1,26.5,13.9,17.3
9.22,1,0,-61.1,0.7,-41.1,25.5,15,14.9
9.29,1,0,-61.1,0.7,-41.1,27.6,13.3,17.9
9.35,1,0,-59.9,0.4,-39.5,27.4,12.8,20.4
9.41,1,3,-55.5,-0.9,-38.7,29.6,14.1,24.7
9.47,1,0,-55.5,-0.9,-38.7,25.4,16.7,21.3
9.54,1,0,-56.5,-1.2,-36.5,26.7,15.4,23.7
9.6,1,4,-56.5,-5.5,-35.1,27.1,11.9,120
9.66,1,0,-51.4,-0.1,-37.2,29.3,16.4,19
9.72,1,0,-51.4,-0.1,-37.2,25,18.9,17.1
9.78,1,0,-56.8,2.5,-38.1,23,18.3,15.5
9.85,1,0,-56.8,-3.7,-35.6,21.3,15.8,18.5
9.91,1,3,-54,-5.5,-35.1,23,15.3,120
9.97,1,0,-54,-5.5,-35.1,21,13.7,20.9
10.04,1,0,-55.3,-4.5,-35,21.3,10.9,21.4
10.1,1,4,-54.7,-6.6,-32.1,21,12,25.8
10.16,1,4,-54.7,-6.6,-32.1,20.8,13.7,120
10.23,1,0,-53.1,-4.5,-33.8,22.4,32.3,13
10.29,1,0,-51,-2.4,-34.7,27,27,17.6
10.35,1,0,-46.5,-3.4,-32,30.9,21.2,15.3
10.42,1,3,-44.4,-3.6,-31.8,41.6,22.9,23
10.48,1,3,-44.4,-3.6,-31.8,120,27,22.2
10.54,1,3,-41.3,-1.8,-30.5,120,14.9,120
10.6,1,0,-39.8,3.4,-32.3,42.5,14.8,29.1
10.67,1,3,-39.8,3.4,-32.3,120,14.8,24.8
10.73,1,3,-37.2,5.2,-30.2,120,16.1,21.8
10.79,1,5,-37.5,1,-28.4,120,15.4,120
10.85,1,3,-36.5,1,-26.5,120,14,2.4
10.92,1,3,-37.1,-1.6,-26.3,120,14.2,120
10.98,1,3,-37.1,-1.6,-26.3,120,13.9,120
11.04,1,4,-39.2,2.8,-27.8,45.8,13.9,22.9
11.11,1,0,-39,3,-30.9,47.4,13.4,17.5
11.17,1,0,-37.4,1.2,-27.5,52.7,13.6,26.1
11.23,1,3,-37.4,1.2,-27.5,50.1,13.3,120
11.3,1,0,-37.5,0.3,-26.9,120,13.2,16.8
11.36,1,3,-37.4,0.4,-27.5,120,12.9,16.7
11.42,1,3,-34.2,4.2,-25.9,56.5,13.6,120
11.48,1,0,-35.1,5.1,-28.6,46.2,13.6,23.5
11.55,1,0,-35,6.4,-29.2,42.1,12.9,16.4
11.67,1,3,-35.1,6.6,-27.8,120,12.2,26.1
11.74,1,0,-33.9,3.7,-24.7,45.2,11.3,13.4
11.8,1,3,-34.8,-2.4,-20.5,52.2,11.4,22
11.86,1,3,-34.8,-2.4,-20.5,120,10.8,24.1
11.92,1,3,-32,0.7,-17.5,120,10.4,120
11.98,1,3,-32.3,3.6,-23.5,120,10.9,15.3
12.05,1,0,-32.7,2.5,-25.1,41.9,10.3,13.1
12.11,1,0,-32.7,2.5,-25.1,45.9,11.6,16.5
12.17,1,3,-32.7,5.7,-22.9,35.8,10.7,17
12.24,1,0,-31.1,3.1,-23.8,38,9.9,19.3
12.3,1,3,-31.8,0.9,-20.9,45.8,9.8,16
12.36,1,0,-31.8,0.9,-20.9,49.5,9.5,13.3
12.43,1,0,-29.3,8.5,-21.7,38,10.4,16.6
12.49,1,0,-29.5,9.1,-21.8,35.4,10.4,17.6
12.55,1,0,-29.5,9.1,-21.8,27.9,11.3,14.5
12.61,1,0,-30.5,15.7,-25.1,32.3,17.6,11.9
12.68,0,0,-31.5,16.1,-20.2,33.2,15,11.9
12.74,1,0,-30,14.7,-22,39.7,11.9,15.5
12.8,1,0,-30,14.7,-22,30.8,11.9,15
12.86,1,3,-27.7,17.2,-17.5,120,12.3,14.1
12.93,1,0,-27.7,17.2,-17.5,31.7,11.8,15.3
12.99,1,0,-28,14.8,-21.8,27.1,11.9,14.5
13.05,1,0,-28,14.8,-21.8,27.9,12.6,14.6
13.11,1,0,-28.7,13.8,-23.3,15.6,12.5,15.1
13.17,1,0,-28.7,13.8,-23.3,10.9,12.2,15.9
13.24,1,0,-27.4,9,-19.4,9.7,10.9,16.6
13.3,1,0,-27.2,11.4,-18.8,15.2,10.9,13.7
13.36,1,3,-25.6,13.9,-15.4,32.6,12,15
13.43,1,0,-25,13,-16,23.9,11.6,17.8
13.49,1,4,-25.3,10,-18.4,11.8,10.7,120
13.55,1,0,-25.3,10,-18.4,21.7,10.4,22.9
13.62,1,0,-27.7,9.6,-12.3,32,14.3,17.1
13.68,1,3,-26.6,2.4,-8.8,120,11.5,27.2
13.74,1,3,-28.7,-0.3,-8.4,31.9,9.2,14.7
13.81,1,0,-27.7,-2.2,-12.7,30.3,9.3,11.6
13.87,1,0,-28.1,-7.3,-13.2,35.6,9.6,11.9
13.93,1,3,-32.3,-9.7,-12.6,120,9.3,10
13.99,1,0,-32.3,-9.7,-12.6,20.3,7.7,11
14.06,1,0,-27.4,-7.8,-12.6,34.6,7.2,12.7
14.12,1,0,-29.2,-9.1,-11.2,29.5,6.7,14.6
14.18,1,0,-29.2,-7.9,-10.5,29.4,5.6,5.7
14.25,1,0,-29.2,-7.9,-10.5,29.4,5,120
14.31,1,0,-25,-0.3,-9.4,27.1,5.5,14.3
14.37,1,0,-22.6,3.1,-10.3,18.4,5.5,13.1
14.58,1,0,-21.8,10,-16.9,11,19.1,11.6
14.58,1,4,-20.6,11.4,-21.1,8.4,20,12.9
14.86,1,0,-19,12.7,-7,7.5,19.8,14.3
14.92,1,0,-20.5,16.6,-6.7,6.7,20.9,15.6
14.98,1,0,-20.2,19.4,-3.1,6,20,20.5
15.04,1,3,-21.7,14.1,2.5,5.3,19.4,22.6
15.1,1,5,-21.7,14.1,2.5,5.5,19.9,29.4
15.17,1,5,-23.6,1.8,5.1,3.5,21.1,17.4
15.23,1,0,-22.3,5.5,3.7,3.6,19.1,16.8
15.29,1,0,-20.6,4.9,5.1,3.3,19.3,20.4
15.35,1,3,-24.5,8.2,7.3,3.8,20.3,18.3
15.42,1,5,-25,5.7,9,4,20.8,19.8
15.48,1,5,-23.8,4.8,8.8,4.1,21.1,17.3
15.54,1,5,-23.8,4.8,8.8,3.6,23.9,15.3
15.61,0,5,-27.1,-2.4,11.8,3.5,21.5,15.4
15.67,0,5,-28.7,-1.8,13,3.8,20.4,15.3
15.73,1,5,-28.6,-0.4,13.9,4.8,19.6,16.1
15.79,1,3,-31.8,1.2,18.4,120,16.6,15.8
15.85,1,3,-27.1,-1.2,15.1,20.2,10.4,11.2
15.91,1,3,-24.2,0.3,12.3,19.9,14,11.7
15.98,1,3,-28.4,-6.1,11.7,20,19.4,10.8
16.04,1,3,-31.2,-7.9,12.7,29.7,14,11.1
16.1,1,0,-31.2,-7.9,12.7,120,19.2,8.9
16.16,1,3,-31.1,-18.8,1.9,17.6,21.8,8.8
16.22,1,3,-34.8,-16.1,9.3,120,20.1,8.8
16.29,1,0,-34.8,-16.1,9.3,17.9,19.3,9.3
16.35,1,5,-32.9,-14.4,11.8,18.4,19,9.3
16.41,1,0,-26,-15.4,2.7,14.5,21.9,9.6
16.48,1,0,-26,-15.4,2.7,15.4,21.3,9.8
16.54,1,5,-31.7,-16.7,6.4,17.7,21,11.2
16.6,1,3,-31.2,-17.5,6.4,16.3,19.2,11.7
16.66,1,5,-28.6,-17.8,4.2,33.6,23.3,12.6
16.73,1,3,-28.6,-17.8,4.2,120,21.9,19.1
16.79,1,3,-33.2,-19.9,6.4,120,18.2,22.2
16.91,1,2,-33.6,-24.2,1.9,108.5,20.5,21.3
17.1,1,3,-33.6,-23.5,3,120,17.3,19.7
17.16,1,0,-38,-27.5,5.4,12.3,16.3,17.2
17.23,1,0,-38,-27.5,5.4,7.6,18.7,16.5
17.29,1,0,-40.5,-32.1,-1.8,7.3,19.2,15.7
17.35,1,5,-44.7,-31.1,4.8,6.7,15.6,16.3
17.41,1,0,-44.7,-31.1,4.8,5.4,13.6,15.9
17.48,1,0,-44.7,-31.1,4.8,4.2,10.7,15.7
17.54,1,0,-43.1,-28.7,12,4.1,8.8,15.9
17.6,1,0,-43.1,-28.7,12,3.9,7.4,16.2
17.67,1,1,-40.7,-28.4,13.2,3.2,5.2,16.4
17.73,1,0,-25,-18.7,9,41.3,4.3,17
17.79,1,0,-26.3,-15.1,15.4,120,4.7,16.4
17.85,1,0,-26.3,-15.1,15.4,69,5.1,16.2
17.92,1,0,-23.8,-15.1,11.4,63.3,4.3,15
17.98,1,3,-24.2,-13,16,66.9,4,16.3
18.04,1,0,-20.9,-7.9,16,48.8,10.6,13.4
18.11,1,4,-15.8,1.8,16,18,120,10.1
18.16,1,0,-13,2.4,13.2,20.8,27.1,8.9
18.23,1,0,-15.8,-1,18.8,44.5,27.3,9.1
18.29,1,3,-19,-0.4,23,120,120,8.2
18.35,1,3,-20.6,1.8,25.1,120,120,8.5
18.42,1,3,-28.9,1.2,31.8,120,120,8.4
18.48,1,0,-28.9,1.2,31.8,3.6,120,7.9
18.54,1,3,-28.7,3.4,34.2,120,61.2,9.2
18.6,1,3,-30.2,5.7,35,120,33.7,9.4
18.66,1,3,-28.9,0.9,34.4,120,120,10.2
18.73,1,3,-36,-0.3,35,120,120,11.5
18.79,1,3,-37.4,-2.4,35.1,120,120,120
18.85,1,3,-30.9,-6.4,31.7,120,120,18
18.91,1,3,-32.9,-6.6,34.7,24.8,120,29.3
18.98,1,3,-35.1,-8.5,33.9,120,26.5,23.4
19.04,1,3,-38.1,-5.8,34.4,120,43.8,120
19.1,1,0,-31.5,-20.8,30,38.4,120,18.1
19.16,1,4,-26.3,-25.4,18.4,29.7,120,15.3
19.23,1,2,-31.8,-27.7,23.5,120,120,15.7
19.29,1,3,-32.9,-30.3,20.2,49.4,120,14.3
19.35,1,3,-37.2,-28,25.4,76.1,120,16.2
19.42,1,3,-36.5,-29.8,26.5,48.2,120,14.6
19.48,1,0,-29.3,-26.9,24.8,52.3,120,19.2
19.54,1,0,-29.3,-26.9,24.8,17.2,31.6,21.9
19.6,1,2,-46.2,-27.7,30.6,120,120,17.6
19.66,1,0,-47.2,-27.5,32.3,42.5,120,18.8
19.73,1,0,-47.5,-28,31.2,51.2,120,17.1
19.79,1,3,-50.8,-26.8,33,120,45.6,21.2
19.85,1,5,-58,-18.5,39.8,120,36.7,120
19.92,1,3,-58,-18.5,39.8,124.8,33.6,120
19.98,1,3,-60.2,-15.4,41,120,39.6,27.8
20.04,1,3,-58.3,-27.5,34.5,120,120,20.6
20.11,1,3,-59.2,-21.2,38.4,120,120,23.6
20.17,1,3,-59.2,-21.2,38.4,120,41.2,20.6
20.23,1,3,-58.3,-21.4,38.6,120,37.7,29.9
20.29,1,0,-57.9,-22.6,39.6,120,54,22.4
20.35,1,3,-54.7,-25.7,35.1,120,120,20.4
20.41,1,3,-54.7,-25.7,35.1,120,48.8,26.7
20.48,1,3,-68.3,-18.5,38,120,41.2,30.6
20.54,1,3,-62.3,-15.2,41.9,120,40.2,39.6
20.6,1,0,-62.3,-15.2,41.9,120,39.1,31.4
20.67,1,3,-64.3,-24.2,35.9,120,40.6,22.6
20.73,1,3,-67.1,-18.7,37.8,120,42.4,38
20.79,1,3,-61.9,-13.3,41.9,120,39.7,42.3
20.86,1,3,-63.5,-18.1,41.7,120,36.6,28.6
20.92,1,3,-67.4,-7.6,42.2,120,29.6,33.7
20.98,1,3,-59.1,-17.2,40.4,120,42.1,28.5
21.04,1,3,-63.2,-23.5,37.2,120,47.8,21.1
21.11,1,3,-63.2,-23.5,37.2,120,36.9,120
