# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
3.21,1,2,-25.3,14.7,-39.8,3.3,120,5.6
3.27,1,3,-23.6,9.1,-39.6,3.9,120,6.1
3.33,1,3,-23.3,2.1,-33.3,3.7,41.8,7.6
3.39,1,3,-23.3,2.1,-33.3,4.1,26.2,8.4
3.46,1,3,-23.6,-3.4,-30.9,4.6,27.7,8.5
3.52,1,5,-24.2,-4.5,-34.5,5,23.8,9
3.58,1,3,-26,-10.9,-33.3,5.4,13.3,12
3.65,1,3,-24.7,-12.3,-28.4,4.5,12.7,13.3
3.71,1,3,-26.5,-11.1,-31.2,4.4,11.8,13.8
3.77,1,3,-30.3,-15.8,-36.5,4.2,9.5,12.9
3.83,1,3,-28.1,-4.3,-38.7,4.3,26.2,10
3.9,1,5,-25,2.5,-37.8,4.8,22.7,5
3.96,1,1,-36.3,-16.1,-39.5,4.3,10.9,3.5
4.02,1,3,-33.3,-17,-37.7,6.8,8.5,5.1
4.09,1,3,-33.2,-17.2,-38.1,5.9,9.2,4.6
4.15,1,3,-32.3,-16.6,-38.4,5.7,7.6,5.8
4.21,1,1,-33.9,-17.9,-38.1,5.2,10.3,5.6
4.27,1,3,-32.9,-17,-33.3,6.3,8.6,5.3
4.34,1,3,-33.9,-17.5,-38.1,7,8.1,3.8
4.4,1,3,-33.9,-17.5,-38.1,13.4,7.1,3.4
4.46,1,1,-33.9,-17.5,-38.1,11.3,8.5,3.3
4.52,1,3,-35.7,-17.2,-38.9,13.7,9.2,3.3
4.59,1,3,-35.9,-15.4,-41.3,12.6,11,3
4.65,1,3,-34.7,-12.6,-42.2,10.3,14.8,3.1
4.77,1,3,-35.6,-12.4,-43.8,15.9,17.9,2.4
4.84,1,3,-36,-11.8,-42.2,14.1,19.8,2.2
4.9,1,3,-36,-13,-43.4,120,18.5,2.8
4.96,1,3,-34.4,-14.7,-43.5,120,17.3,3.3
5.02,1,3,-34.4,-14.7,-43.5,120,12.8,3.8
5.09,1,3,-35.9,-16.1,-39.8,120,10.2,4
5.15,1,3,-35.9,-15.8,-39.8,120,8.5,3.6
5.21,1,3,-35,-17.2,-37.5,120,10.3,4
5.27,1,0,-39,-11.8,-44.7,19.1,32.2,2.9
5.34,1,0,-43.7,-9.7,-48.9,17.3,23.1,3.7
5.4,0,0,-44.4,-17,-42.8,16.4,8.9,4.8
5.46,1,1,-44.4,-17,-42.8,18.5,7.4,4.7
5.53,1,3,-44.4,-17,-42.8,120,5.3,5.9
5.59,1,1,-39,-21.8,-35,23.8,4.6,6.8
5.65,0,3,-33.5,-17.5,-37.1,120,6.2,5.4
5.72,1,3,-31.7,-9.1,-39.3,11.2,9.8,4.4
5.78,1,3,-31.7,-9.1,-39.3,5.6,12.4,3
5.84,1,1,-33.2,-7.9,-43.7,5,11.2,2.8
5.9,1,0,-30.5,9.6,-39.6,3.7,19.4,2.7
5.96,1,3,-23.9,6.1,-40.1,6.4,15.5,2.3
6.03,1,3,-23.9,6.1,-40.1,7.5,15.5,2.5
6.09,1,3,-23.9,-3,-36.8,8.7,13.1,3.1
6.15,1,3,-23.9,-3,-36.8,9.2,12.5,2.6
6.22,1,3,-25,-8.4,-30.5,13.2,8.5,3.5
6.28,1,1,-25,-8.4,-30.5,13.9,7.4,3
6.34,1,1,-27.7,-10.6,-33,4.3,9.8,3.1
6.41,1,3,-27.7,-10.6,-33,120,10.8,3.8
6.47,1,3,-29.6,-13.5,-32.6,120,8.4,4
6.53,1,3,-29.5,-15.7,-32.7,120,8,4
6.59,1,3,-28,-14.1,-33.5,120,8.6,3.6
6.66,1,3,-25,-10.3,-31.7,120,9.2,3.8
6.72,1,3,-24.7,-7.9,-31.2,120,11.2,3.5
6.78,1,3,-24.7,-7.9,-31.2,120,13.4,2.3
6.84,1,0,-28.7,-2.5,-42.2,10.4,14.9,2.3
6.91,1,0,-26.5,-3.7,-37.1,10.3,8.7,3.8
6.97,1,3,-24.8,-8.5,-32.1,10.7,5.6,5
7.03,1,1,-24.8,-8.5,-32.1,8.3,6.2,4.6
7.1,1,1,-24.2,-5.7,-32.7,8.5,8.7,2.7
7.16,1,0,-22.1,-1.5,-35.6,7.4,11.4,2.3
7.22,1,1,-24.2,-4.2,-33,5.8,11.1,2.8
7.28,1,0,-27.7,1.5,-40.8,6.8,12.2,2.3
7.35,1,0,-27.7,1.5,-40.8,8.3,10.8,3
7.41,1,3,-26.6,-2.4,-36.9,7.7,8.7,2.9
7.47,1,0,-25,-0.7,-35.3,6,11,3
7.53,1,3,-22.1,1,-32.3,7.2,12.4,2.9
7.6,1,3,-22.1,1,-32.3,6.2,13.4,2.3
7.66,1,3,-20.2,1,-33,6.5,13.7,2.7
7.72,1,3,-21.7,1.8,-32,8.2,13.7,3.2
7.79,1,3,-20.6,0,-25.4,11.8,12.9,2.8
7.85,1,3,-20.6,0,-25.4,8.6,13.9,2.6
7.91,1,5,-20.5,0.9,-27.1,10.5,16.5,2.1
7.97,1,3,-19.3,-0.9,-27.1,11.4,16.4,2
8.03,1,3,-19,0.9,-25.3,9.8,17.8,2.5
8.1,1,5,-19,0.9,-25.3,9.1,17.2,2.1
8.16,1,5,-19,2.1,-23.8,9,18.4,2.1
8.22,1,5,-18.5,4.3,-23,7.8,18,2.4
8.29,1,3,-19.1,4.5,-27.7,6,120,2.6
8.35,1,3,-19.1,4.5,-27.7,5.2,120,2.8
8.41,1,3,-20.8,7.8,-31.8,5.6,120,2.9
8.47,1,5,-20.8,7.8,-30.6,4.8,20,2.4
8.53,1,2,-19,7.3,-25.6,5.9,20.6,2.2
8.6,1,3,-19,2.4,-24.2,9.3,16.3,2.4
8.66,1,5,-18.5,7.8,-20.9,6.8,21.4,2.9
8.72,1,3,-19.1,4.5,-25.1,6.7,16.9,2.3
8.78,1,3,-17.8,4.3,-24.8,7.7,15.8,2.3
8.85,1,3,-18.7,3,-22.6,7.6,15.6,2.7
8.91,1,5,-17.3,4.9,-21.1,8.1,16.8,2.5
8.97,1,3,-18.2,1.6,-19,120,16.6,2.7
9.04,1,3,-18.4,3,-20,120,15.6,2.3
9.1,1,3,-17.5,3.6,-18.7,120,16.7,2.1
9.16,1,3,-17.5,3.6,-18.7,120,17.7,2.4
9.22,1,3,-16.7,3.6,-21.7,120,21.5,2.4
9.29,1,5,-18.7,3.7,-17.8,1.4,24.6,2.4
9.35,1,5,-16.7,3.9,-20.9,10.4,19.8,2.3
9.41,1,5,-16.7,3.9,-20.9,0,19.5,2.5
9.48,1,3,-19.1,3.7,-18.5,120,22.7,2.3
9.54,1,3,-18.5,3.9,-16.4,120,26.7,2.6
9.6,1,5,-18.5,3.9,-16.4,120,21.2,2.5
9.66,1,3,-19.3,2.1,-14.7,120,20.7,2.4
9.73,1,5,-18.7,1.8,-17.8,120,39.2,3.1
9.79,1,5,-20.5,0.9,-13.6,120,18.7,2.7
9.85,1,3,-20.5,0.9,-13.6,120,19.2,3.2
9.92,1,5,-23.9,-1.8,-8.4,120,19,3.2
9.98,1,5,-23.9,-1.8,-8.4,120,18,2.9
10.04,1,5,-23.8,-3.1,-7,120,16.8,3.3
10.11,1,5,-25.3,-2.4,-1.9,120,16.6,3
10.17,1,5,-26.2,-4.5,-1.8,120,17.2,3.3
10.23,1,5,-26.2,-4.5,-1.8,120,16.2,3.3
10.3,1,5,-28.4,-5.7,-0.6,120,14,4.4
10.36,1,5,-31.5,-7.8,2.7,120,11.4,4.4
10.42,1,5,-31.7,-7.2,5.1,120,9.9,5.1
10.49,1,5,-32.7,-6.9,6.9,120,9,5
10.55,1,5,-32.7,-6.9,6.9,120,9.3,5.6
10.61,1,5,-32.7,-6.9,6.9,120,9.6,5.2
10.68,1,5,-31.7,-8.7,2.8,120,9.6,5.8
10.74,1,5,-30.9,-9.6,3.1,120,9.1,6
10.8,1,5,-30.9,-9.6,3.1,38.9,8.8,6.4
10.87,1,5,-33.5,-11.4,1,120,7.7,17.1
10.93,1,5,-35.6,-12.4,1.9,120,7,51.5
10.99,1,5,-36.5,-14.1,0.3,120,7.4,53.9
11.05,1,5,-36.5,-14.1,0.3,120,6.9,52.1
11.12,1,5,-37.4,-15.4,0.9,120,7.8,56.2
11.18,1,3,-38.9,-20.5,-2.2,120,8,120
11.24,1,3,-38.9,-20.5,-2.2,120,6.4,120
11.31,1,3,-38.9,-20.5,-2.2,120,6.4,120
11.37,1,3,-48.9,-25.4,-3,120,6.7,120
11.43,1,3,-47.5,-24.8,-2.8,120,6.5,120
11.5,1,3,-46.6,-23.2,-4.5,120,7,120
11.56,1,3,-46.6,-23.2,-4.5,120,6.3,120
11.62,1,3,-42.9,-21.5,-3.7,120,6.7,120
11.68,1,3,-41.6,-21.8,-2.8,120,7.1,120
11.75,1,3,-36.5,-19.4,-7.2,120,7.1,120
11.81,1,3,-34.4,-18.8,-10,120,9.3,114.2
11.87,1,3,-34.4,-18.8,-10,120,9.3,120
11.94,1,3,-30.8,-17,-10.3,120,9.4,100
12,1,3,-30,-15.4,-12.1,120,9.7,120
12.06,1,3,-30.3,-16.1,-11.4,120,10,120
12.13,1,3,-28.1,-13.9,-13.2,120,11,120
12.19,1,3,-26.9,-12.3,-17,120,11.7,96.7
12.25,1,3,-26.9,-12.3,-17,120,13.1,120
12.32,1,3,-25.4,-8.7,-21.8,120,15.7,11.1
12.38,1,3,-26.9,-7.9,-27.2,42.3,15.9,8.3
12.44,0,4,-49.3,-5.2,-49.8,5.1,16.8,7.6
12.51,0,4,-49.3,-5.2,-49.8,4.4,13.5,8.2
12.57,0,4,-49.3,-5.2,-49.8,4.1,13.8,8.1
12.63,1,4,-47.8,-6.1,-51.3,5.5,18.5,6.1
12.69,1,4,-49.9,-4.8,-51.4,3.9,17.3,6.6
12.76,1,4,-49.9,-4.8,-51.4,2.6,14.8,6.9
12.82,1,4,-59.9,-0.4,-52.9,2.4,120,5.6
12.88,0,4,-60.7,8.5,-53.7,2.1,82.4,2
12.94,0,2,-64.6,19.9,-52.5,1.6,120,1.6
13.01,0,2,-68.6,23.3,-48.7,1.8,120,2
13.07,0,2,-69.4,23.6,-45.9,0.7,120,2.1
13.13,0,2,-69.5,22.3,-49.6,1.6,120,2.7
13.2,1,2,-69.4,24.5,-46.6,1.5,120,2.9
13.26,1,2,-69.7,23.3,-48.7,1.3,120,2.5
13.32,1,2,-70.6,22.3,-48.1,1.5,120,2.3
13.39,1,2,-68.9,23.6,-46.6,1.4,120,2.6
13.45,1,2,-69.1,23.9,-47.8,1.9,120,2.2
13.51,1,2,-69.8,23.9,-48.1,1.3,120,3
13.57,1,2,-69.8,23.9,-48.1,1.8,120,2.8
13.64,1,2,-70.1,23.3,-50.5,2.3,120,2.6
13.7,1,2,-70.1,22.6,-49.2,1.1,120,2.9
13.76,1,2,-70.1,22.6,-49.2,1.3,120,2.7
13.83,1,2,-71,23.5,-48.1,2.3,120,2.2
13.89,1,2,-70.1,22.9,-49.2,1.7,120,2.2
13.95,1,2,-70.6,23.9,-48.9,1.8,120,2
14.02,1,2,-70.6,23.9,-48.9,2.1,120,2.2
14.08,1,2,-69.5,25,-48.1,1.3,120,2.3
14.14,1,2,-70.3,23.5,-49.6,2.7,120,2.1
14.21,1,2,-69.5,25.4,-47.8,2.5,0,1.7
14.27,1,2,-69.5,25.4,-47.8,2.8,120,2.2
14.33,0,2,-70.4,22.9,-49.2,2.4,120,2.1
14.4,0,2,-69.1,23.9,-48.1,2.1,120,2.6
14.46,0,2,-71.3,23.9,-46.3,2.5,120,2.2
14.52,1,2,-71.3,23.9,-46.3,2.1,120,2
14.58,1,2,-54.9,-5.7,-55.6,4.8,120,2.1
14.65,1,2,-54.9,-5.7,-55.6,5,120,3.4
14.71,1,0,-52.9,-9,-54,15,120,9.1
14.77,0,0,-47.7,-20.8,-42,35.6,6.9,11.9
14.84,0,0,-43.5,-26.8,-35.3,120,4.4,9.3
14.9,0,3,-37.1,-22.3,-32.9,120,6.6,8.3
14.96,0,3,-33.3,-23.5,-28.1,120,7.5,8
15.02,0,3,-33.3,-23.5,-27.1,102.6,6.9,8.1
15.08,0,3,-32.6,-23.9,-24.8,120,8.3,8.1
15.15,0,3,-32,-23.3,-28.7,120,10.3,8.7
15.21,1,0,-35.1,-23.2,-31.1,120,11.1,9.3
15.27,1,0,-38,-23.2,-31.1,42.4,9.9,10.1
15.33,1,3,-38.1,-18.8,-38,120,120,10.4
15.4,1,3,-42.9,-28.4,-29.6,120,7,13.3
15.46,1,3,-42.9,-28.4,-29.6,120,8.9,11.3
15.52,1,3,-36.5,-26,-31.7,120,10.1,11.2
15.59,1,3,-36.5,-26.8,-28,120,10,11.8
15.65,1,3,-35.7,-26.3,-25.1,120,9.6,11.4
15.71,1,3,-35.7,-26.3,-25.1,120,9.1,11.6
15.77,1,3,-31.8,-25.4,-21.7,119,8.6,12.9
15.84,1,3,-30.9,-22.6,-21.4,120,11.4,11.1
15.96,1,0,-31.5,-18.1,-29.6,120,12.8,11.3
16.03,1,3,-31.5,-20,-27.8,120,12.5,12.1
16.09,1,3,-31.8,-21.2,-28.6,120,12.5,12.4
16.15,1,3,-32,-20.6,-28.4,120,13.2,12
16.22,1,3,-32,-20.6,-28.4,120,12.5,12.5
16.28,1,0,-32,-22.1,-26.9,48,12.6,12.1
16.34,1,0,-27.7,-19.1,-25.4,46.8,15.3,12
16.4,1,3,-25.3,-18.8,-21.2,29.6,19.4,11
16.47,1,0,-25.3,-18.8,-21.2,20.8,48.3,10.5
16.53,1,0,-20.2,-12.3,-23.3,23.6,40.2,10.4
16.6,1,3,-21.4,-16,-20.3,120,32.3,11
16.65,1,3,-20.8,-15.4,-20.5,120,27.2,10.1
16.72,1,3,-20.8,-15.4,-20.5,120,30.3,9.9
16.78,1,3,-20.9,-10.3,-18.5,120,35.4,9.8
16.84,1,0,-15.8,-5.7,-20,6.5,34.4,9.7
16.91,1,0,-14.8,-7.3,-18.7,5.8,36.4,9.9
16.97,1,0,-15.8,-4.5,-16.7,5,44.6,9.5
17.03,1,3,-13.9,-6.1,-12.3,11.6,30.4,9.9
17.1,1,3,-14.2,-8.5,-13.2,15.3,28.9,10.3
17.16,1,3,-14.5,-6.6,-9.3,120,30.5,10.3
17.22,1,3,-14.5,-6.6,-9.3,120,32.5,10.3
17.28,1,3,-14.7,-1.8,-8.7,9.3,19.8,11.3
17.35,1,3,-12.3,6.6,-8.5,5.6,23.5,11.6
17.41,1,3,-14.2,16.1,-9.6,4.9,17,14.6
17.47,1,3,-14.2,16.1,-9.6,120,2.5,15.8
17.53,1,5,-19.7,28.4,-10.3,11.1,3.1,14.1
17.6,1,5,-18.2,28.4,-10.3,10.4,2.4,14.1
17.66,1,0,-18.2,28.4,-10.3,8.9,3.1,14
17.72,1,0,-18.2,29.3,-9.3,8.7,2.6,12.4
17.78,1,5,-20.2,26.3,-5.4,8.6,4.2,10.8
17.85,1,3,-15.8,25.3,-8.4,12,3.9,9.8
17.91,1,0,-15.8,25.3,-8.4,13.7,4,9.6
17.97,1,5,-13.9,16,-7.6,14,3.4,9.1
18.04,1,5,-14.5,17,-7.8,13.2,3.4,9.9
18.1,1,0,-13,18.1,-9.3,11.6,2.9,9.5
18.16,1,5,-13,18.1,-9.3,11.3,3.4,9.9
18.22,1,0,-13.5,18.1,-10,11.4,3.4,9.4
18.29,1,0,-12.9,18.7,-9.4,11.2,3.8,9.8
18.35,1,0,-13.9,20.6,-8.7,11,3.5,9.2
18.41,1,5,-12,19.6,-8.5,10.6,2.7,9.4
18.47,1,5,-13.5,18.8,-7.3,11.6,2.7,9.5
18.54,1,5,-14.2,19.3,-7.8,10.1,3.2,9.6
18.6,1,5,-13.5,20.5,-8.1,9.2,3,8.9
18.66,1,0,-12.7,23.9,-7,8.9,2.7,9.4
18.72,1,0,-14.4,24.1,-11.2,8.8,2.6,8.9
18.79,1,5,-14.5,23.2,-12.1,8.7,2.8,8.6
18.85,1,0,-12.9,22.9,-13.5,7.9,2.5,8
18.91,1,0,-12.9,22.1,-12.7,7.9,2.4,7.7
18.97,1,0,-13.5,22.7,-12.1,8.4,2.9,7.6
19.04,1,0,-12.9,25.3,-12.7,7.7,2.6,7.9
19.04,1,0,-12.9,25.3,-12.7,7.7,3.4,8.5
19.16,1,5,-15.2,23.2,-11.1,8,2.4,7.8
19.23,1,5,-11.4,19.4,-10.2,9.2,2.6,6.3
19.29,1,0,-10.3,12.3,-12.3,12.5,3,4.8
19.35,1,0,-9,0.4,-10,13.5,2.3,4.8
19.42,1,0,-10.5,-3.6,-12.9,19.3,3.4,4.8
19.48,1,0,-10.8,-4.3,-13.6,21.8,3.4,4.4
19.54,1,0,-10.5,-9.3,-12.9,23.2,2.7,4.4
19.61,1,0,-10.5,-9.3,-12.9,22.5,2.9,4
19.67,1,3,-11.8,-14.8,-10.9,23.8,2.9,4
19.73,1,5,-11.8,-14.8,-13,20.1,3.6,4.1
19.79,1,3,-14.7,-21.8,-16.3,17.3,2.6,4.9
19.85,1,0,-15.4,-20.2,-12.3,16.6,3.9,4.3
19.92,1,0,-15.1,-20.9,-15.2,16.8,4.8,4.7
19.98,1,0,-13.6,-18.7,-9.4,15.8,4.3,4.9
20.04,1,0,-13.6,-18.7,-9.4,15.7,5.4,4.4
20.1,1,0,-11.1,-13,-7.9,15.3,7.2,3.2
20.17,1,0,-11.2,-16.1,-6.7,14.3,7.1,3.6
20.23,1,0,-11.2,-16.1,-6.7,13.8,7.4,4.6
20.29,1,3,-11.2,-16.6,-5.5,15.6,4.6,5.2
20.36,1,3,-20,-25.7,-3.7,16,3.6,6.6
20.42,1,3,-22.3,-28.9,-1.9,17.2,3.4,6.2
20.48,1,3,-26,-31.5,-1.9,16.1,3.3,7.6
20.54,1,3,-26,-31.5,-1.9,15.4,4.2,7.5
20.61,1,0,-26.3,-34.5,-8.5,14.4,4.9,8.3
20.67,1,0,-26.3,-34.5,-8.5,14.3,4.4,8.7
20.73,1,0,-27.7,-34.8,1,12.6,3.8,8.8
20.8,1,0,-27.7,-34.8,1,12.9,2.9,8.9
20.86,1,0,-30.5,-34.8,0,12.2,2.9,10.1
20.92,1,3,-26.3,-32.7,3.4,11.5,4.2,9.5
20.98,1,3,-28.6,-33.5,3.7,11.1,4.8,10.2
21.04,1,3,-28.6,-33.5,3.7,10.5,5.4,10.1
21.11,1,3,-27.2,-30.6,5.8,9.8,7.4,10
21.17,1,3,-28.7,-31.4,5.1,9.9,8.5,10.2
21.23,1,0,-18.4,-28.3,1.3,6.2,16.9,10.4
21.3,1,0,-19.4,-21.4,7.9,5.1,24.7,9.6
21.36,1,3,-18.5,-23.2,6.7,4.6,26.7,9.4
21.42,1,0,-11.5,-17.8,5.5,3.3,26.5,9.1
21.48,1,3,-11.5,-17.8,5.5,3.8,40.7,9.1
21.55,1,3,-15.5,-13.9,13.9,3,42.4,8.8
21.61,1,3,-16.7,-12.4,15.4,2.9,42.6,8.9
21.67,1,3,-17.9,-13,17,3.5,36.2,8.7
21.74,1,3,-17.9,-13,17,3.6,40.7,9
21.8,1,3,-20.9,-16,18.1,3.9,43.4,9.3
21.86,1,3,-23.2,-16.4,19.6,4.1,41.6,9.4
21.93,1,3,-23.2,-16.4,19.6,3.9,29.1,10.1
21.99,1,3,-25.6,-17,22.3,3.7,21.6,10.6
22.05,1,3,-33.2,-13.8,26.5,5,12.4,11.3
22.11,1,3,-33.2,-13.8,26.5,3.9,10.9,12.3
22.18,1,3,-34.7,-11.4,26.9,4.4,9.6,12.7
22.24,1,3,-34.8,-7,28.6,4.4,9,13.5
22.3,1,3,-35.6,-9,30.6,4.6,8.8,15.4
22.36,1,3,-34.7,-8.4,30.5,4.5,8.4,17.6
22.43,1,3,-40.2,-8.4,30.9,4.4,8.3,16.7
22.49,1,3,-39.5,-11.4,29.8,4.6,8.4,18.6
22.55,1,3,-39.5,-11.4,29.8,4.6,8.1,19
22.62,1,3,-41.9,-11.2,31.1,5.5,6.9,40.7
22.68,1,3,-45,-3.4,33.5,5.5,6,120
22.74,1,3,-46.2,-4.3,33.9,5,5.5,96.9
22.8,1,3,-45.7,-3,33.5,5.2,6.1,120
22.87,1,3,-47.5,-4.2,33,6.2,5.6,120
22.93,1,3,-47.5,-4.2,33,5.9,5.4,120
22.99,1,3,-50.7,-5.8,32.1,7,5.4,120
23.05,1,3,-50.7,-5.8,32.1,7.2,4.9,120
23.12,1,1,-55.9,2.1,34.4,10.8,3.2,120
23.18,1,1,-55.9,2.1,34.4,9.3,2.4,120
23.24,1,1,-50.7,16.6,30.6,10.2,3,120
23.3,1,1,-50.7,16.6,30.6,3.3,2.9,120
23.37,1,1,-58,38,23.5,3.3,2.8,120
23.43,1,1,-54.1,32.9,28,3.8,2.6,120
23.49,1,1,-56.8,34.1,26.5,3.6,3.3,120
23.56,1,1,-56.8,34.1,26.5,3.5,3,120
23.62,1,1,-54.1,30.9,27.2,3,3,120
23.68,1,1,-55.2,34.2,28.9,3.5,3.6,120
23.74,1,1,-57.7,34.5,24.2,3.5,3.9,120
23.81,1,1,-57.7,34.5,24.2,3.5,4.9,120
23.87,1,1,-55.9,35.4,24.2,4,3.3,120
23.93,1,1,-53.8,35.6,25.4,3.6,4.2,120
24,1,1,-53.8,35.6,25.4,3,2.9,120
24.06,1,1,-56.8,34.1,25.4,3.4,2.5,120
24.12,1,1,-58.6,34.1,23.3,3.4,2.7,120
24.18,1,1,-58.3,36.3,26.9,2.9,2.8,120
24.25,1,1,-58.3,36.3,26.9,3.6,3.4,120
24.31,1,1,-55.3,36.3,26.5,3.5,2.7,120
24.37,1,1,-55.3,34.4,24.4,3.3,3.1,120
24.43,1,1,-57.1,37.1,24.4,3.3,2.3,120
24.5,1,1,-57.1,37.1,24.4,3.2,2.1,120
24.56,1,1,-64.7,37.2,22,9,1.5,120
24.62,1,1,-69.1,36.5,19,10.2,2.3,8.7
24.69,1,1,-69.1,36.5,19,10.3,2.7,10.6
24.75,1,1,-68.8,38.9,20.5,7.8,2.8,10.8
24.81,1,1,-70.9,36.8,19.3,9.8,2.5,11.3
24.88,1,1,-71.8,35.4,19.7,6.2,2.7,10.6
24.94,1,1,-71.8,35.4,19.7,9.4,2.7,8.2
25,1,1,-73.9,35.7,19.4,7.1,2.6,11.7
25.06,1,1,-73.3,34.5,17.9,6.8,2.4,10.6
25.13,1,1,-75,33.8,18.7,5.2,2.6,9.7
25.19,1,1,-75,33.8,18.7,5,2.4,9.1
25.25,1,1,-79.7,34.4,16.7,7.1,3.1,9.5
25.32,1,1,-79.7,34.4,16.7,3.9,4.9,9.6
25.38,0,1,-79.2,32.9,16.7,3.3,6,8.9
25.44,1,1,-81.5,32.4,18.1,7.5,1.9,10.9
25.5,1,1,-80.1,33,16.1,5.2,4.2,9
25.56,1,1,-81.6,32.3,16.4,4.4,2.1,8.9
25.63,1,1,-83.9,30,14.7,6,1.6,11.9
25.69,1,1,-83,33.2,13.8,3.4,3.6,10
25.75,1,1,-85.7,33,14.4,2.9,3.2,10.9
25.81,1,1,-85.7,30.8,12.1,2.9,5.1,9.7
25.87,1,1,-84,30.9,12.7,2.9,4,12
25.94,1,1,-84,30.9,12.7,1.9,2.6,12.7
26,1,1,-88.4,30,9.6,2.6,3.4,10.8
26.06,1,1,-88.4,30,9.6,2.5,3.2,6.7
26.12,1,1,-85.7,30.8,12.9,2.5,3.1,10.8
26.25,1,1,-86.1,28.9,14.4,2.4,3.1,120
26.31,0,1,-86.7,29.8,13,2.7,4,12.1
26.37,0,1,-85.5,28.7,12.3,2.8,4.3,11.4
26.43,1,1,-85.4,30.3,11.4,3.6,4.3,20.6
26.5,1,1,-86.3,26.3,13.5,4,3.1,120
26.56,1,1,-85.4,28.4,16.1,4.5,2,120
26.62,1,1,-86,26.8,13.8,4.4,3.3,120
26.68,1,1,-85.7,28.1,15.4,3.2,3.6,120
26.75,1,1,-86.1,26.2,11.8,7.9,2.3,120
26.81,1,1,-88.5,23.3,14.8,6.1,1.9,120
26.87,1,1,-87.6,28.4,13.9,5.8,2,120
26.94,1,1,-86.4,25,13.6,5.3,2.2,13.9
27,1,1,-88.4,21.5,16.1,7.2,1.8,120
27.06,1,1,-89.3,22.6,12.7,7.4,1.6,120
27.12,1,1,-87.2,24.2,14.4,6.8,1.7,120
27.19,1,1,-88.5,22.6,14.2,7,2.5,120
27.25,1,1,-88.5,22.6,14.2,5.8,2.2,120
27.31,1,1,-88.8,26.3,11.7,6.5,2.4,120
27.37,1,1,-87.2,23.2,14.7,7.1,2.8,120
