# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
0,1,3,-34.1,31.8,-42,9.5,15.1,2.6
0.06,1,3,-33.9,30.6,-42.9,11.6,16.8,2.7
0.12,1,3,-31.7,28.7,-42.6,13.3,17.8,11.3
0.18,1,0,-35.1,30.8,-43.8,10.4,20.4,9.6
0.25,1,0,-35.6,31.1,-43.8,10.1,23.9,11.2
0.31,1,0,-34.1,29.3,-43.8,9.3,21.3,10
0.37,1,3,-32.7,27.5,-44,9.3,27.4,10.9
0.44,1,3,-32.3,25,-42.8,8,120,10.3
0.5,1,0,-34.4,21.2,-43.5,7.7,29.2,9.7
0.56,1,0,-32.3,22,-43.5,7.5,35.7,10.2
0.62,1,0,-33.5,20.9,-42.9,7.6,26.5,10.2
0.69,1,0,-33.3,20,-43.8,8.4,25.5,10.7
0.75,1,0,-34.1,23.2,-43.8,8.7,24.5,11.4
0.81,1,3,-32.4,20.6,-43.7,8.7,23,11.1
0.87,1,3,-32.9,22,-43.5,8.9,25.6,11.2
0.94,1,3,-32.9,22,-43.5,8.5,26.9,11.3
1,1,0,-34.2,22.9,-45.1,8.7,26,10.8
1.06,1,3,-32.6,23.9,-44.3,8.5,23.3,11.1
1.12,1,3,-32.6,23.9,-44.3,8.8,31.2,10.9
1.19,1,3,-33.3,25.7,-43.5,9.5,24.1,11
1.25,1,0,-32.6,25,-43.1,9.7,24.8,10.9
1.31,1,3,-31.1,25.4,-43.8,9.5,20.9,10.9
1.38,1,3,-31.1,25.4,-43.8,9.5,26.4,11.6
1.44,1,3,-33.5,24.5,-43.4,9.2,24.4,10.7
1.5,1,0,-33.6,25.7,-45,9.3,29.1,10.7
1.56,1,3,-33.2,25.3,-43.4,9.3,120,10.5
1.63,1,3,-33.2,25.3,-43.4,9.4,27.6,10.4
1.69,1,3,-32.6,23.9,-43.5,9.5,25.8,10.6
1.75,1,3,-33.9,24.5,-43.7,9.6,34,11
1.9,1,3,-29.6,23.5,-42.8,9.8,34.7,10.6
1.95,1,3,-29.6,23.5,-42.8,9.7,43.5,10.2
2.02,1,3,-31.5,26.2,-42.3,9.2,120,9.3
2.08,1,3,-31.5,26.2,-42.3,10,120,9.6
2.14,1,3,-31.1,25,-41.7,9.7,37.2,10.8
2.2,1,3,-29.5,22.6,-40.4,9.7,32.9,11.8
2.27,1,3,-28.9,22,-41.3,10.8,24.1,11.2
2.33,1,3,-29.8,19.4,-39.6,11.4,20.7,12.2
2.39,1,3,-29.3,19.6,-41,11.2,24.1,11.9
2.45,1,3,-28.7,19.1,-41.1,13.2,22.7,13.4
2.51,1,3,-29.8,17.5,-41.4,14,20.5,14
2.58,1,3,-28.4,17.9,-42.2,12.4,19.9,14.2
2.64,1,0,-32.6,20.8,-43.1,10.3,25.8,13.9
2.7,1,0,-31.2,19.1,-43.4,11,24.8,15.1
2.77,1,3,-30.8,13.9,-43.1,13.5,18.7,15.1
2.83,1,3,-30.8,13.9,-43.1,12.7,18.3,15.8
2.89,1,0,-34.2,17.5,-44.4,10.4,18.7,14.6
2.96,1,0,-32.9,19.3,-45.6,10.9,20.2,15.3
3.02,1,3,-31.2,16.7,-41.1,10.2,18.8,15.3
3.08,1,3,-30,14.4,-40.5,11.9,17,14.2
3.15,1,3,-30,14.4,-40.5,12,17.7,11.9
3.22,1,3,-31.1,13.5,-41.3,12.2,120,9.4
3.52,1,3,-31.7,11.1,-41.1,13.4,18.6,8.9
3.73,1,0,-36.8,13.3,-45.1,13,21.8,7.9
3.73,1,0,-36.8,13.3,-45.1,11.8,20.2,8
3.92,1,3,-34.4,12.7,-43.5,13.2,32.7,7.5
4.09,1,3,-29.6,8.5,-41,11.5,13.6,6.7
4.15,1,3,-30.2,9.6,-41.4,10,14.4,5.6
4.21,1,0,-29.8,11.8,-41.9,9.9,16.3,5.8
4.28,1,3,-29.5,13.8,-40.8,7.9,18,6.6
4.34,1,3,-27.4,14.7,-39.8,7.6,17.5,6.8
4.4,1,3,-27.7,16.4,-40.4,7.8,17.8,6.7
4.47,1,3,-28.1,16.1,-38.7,8,18.5,6.8
4.53,1,3,-26.9,16.4,-37.8,7.6,17,8.7
4.59,1,3,-26.2,17.5,-39.3,6.9,18.6,8.3
4.66,1,3,-26.2,19.4,-38.9,6,22.3,9.1
4.72,1,3,-26.2,19.4,-38.9,5.7,21.8,9.6
4.78,1,3,-25.4,19.9,-37.8,6.6,19.4,8.5
4.84,1,3,-28,20.9,-39.3,6.4,19.2,9.3
4.91,1,3,-26.3,19.3,-37.7,6.3,18.3,9
4.97,1,3,-27.2,17.5,-38.1,6.4,17.2,9.5
5.03,1,3,-27.2,17.5,-38.1,6.2,16,7.9
5.1,1,3,-28.6,15.4,-39.8,6.5,15.2,6.8
5.16,1,3,-28.4,15.2,-39.6,6.9,15.2,7.6
5.22,1,3,-28.4,15.2,-39.6,7.5,13,8.2
5.29,1,3,-26.9,11.1,-38.1,8.3,12.2,8.5
5.35,1,3,-26,12,-36.2,9.9,12.6,7.8
5.41,1,3,-26,12,-36.2,9.6,13.3,7.3
5.48,1,3,-26,14.4,-40.2,8,17.5,5.5
5.62,1,3,-28,13,-39.3,8.7,16.6,5.1
5.62,1,3,-28.1,15.1,-39.5,8,17.6,5.2
5.92,1,3,-27.2,11.4,-39.6,7.7,14.6,3.8
6.03,1,0,-26.9,12.3,-40.1,8.5,15.6,3.7
6.09,1,3,-26.9,12.3,-40.1,9.3,14.4,3.7
6.15,1,3,-27.4,9.3,-39.2,10.9,14.1,3.6
6.21,1,3,-24.5,8.2,-34.7,13.3,12.8,3.7
6.28,1,3,-26.3,8.5,-36.9,11.8,15.4,3.2
6.36,1,3,-26.3,8.5,-36.9,11.2,14.4,3.8
6.45,1,3,-24.7,13.3,-33.8,8.3,14.3,3.2
6.51,1,0,-24.8,14.4,-35.1,6.2,15.3,3.2
6.58,1,3,-23.6,12.3,-34.5,8.3,14.5,3.4
6.64,1,3,-23.6,12.3,-34.5,10.7,12.5,3.7
6.7,1,3,-28.4,7.6,-34.5,12.6,12.5,3.4
6.77,1,3,-28.4,7.6,-34.5,11.6,14.1,3.1
6.83,1,3,-25.7,9.6,-34.5,9.1,12.8,3.2
6.89,1,3,-25.7,9.6,-34.5,10.1,13,3
7.05,1,0,-24.7,8.7,-38.6,11.4,14.8,2.1
7.11,1,3,-22.9,8.4,-36.3,10.6,14.4,2.5
7.18,1,3,-24.5,7,-34.4,13.8,12.3,2.8
7.24,1,3,-23.6,5.7,-31.2,12.4,11.7,3.1
7.3,1,3,-22.1,5.2,-28.7,120,11.2,3.2
7.37,1,3,-22.4,5.7,-30.2,120,11.7,3.6
7.43,1,3,-22.4,5.7,-30.2,120,11.3,3.2
7.52,1,3,-23.6,6.1,-27.7,120,12.3,3.4
7.57,1,3,-21.5,7.8,-28.6,16.6,14.9,2
7.64,1,3,-21.5,12,-28.1,12,14.9,2.5
7.7,1,3,-22.1,8.7,-26.9,20.9,13.6,3.3
7.87,1,3,-21.4,10.3,-26.9,7.6,15.8,2.7
7.93,1,0,-20.8,16.1,-28.6,5.3,18,2.5
7.93,1,3,-17.9,19.9,-27.2,5.7,18.3,3.2
8.06,1,3,-18.7,18.7,-25.4,7,16.5,3.1
8.12,1,3,-19.9,17.5,-23.9,6.7,17.3,2.8
8.19,1,3,-18.2,20,-23,5.7,18.4,3.5
8.25,1,3,-18.2,20,-23,5.4,17.2,3.1
8.33,1,3,-20.9,18.4,-23.3,7.2,15.1,3.5
8.33,1,3,-19.1,16,-21.4,8.1,14.1,2.9
8.56,1,3,-17.3,18.4,-17.8,10.3,10.7,3.6
8.63,1,3,-17.8,17.3,-16.9,8.8,7.2,3.1
8.71,1,3,-17.8,17.3,-16.9,7,7.4,3.9
8.93,1,3,-17.3,17.2,-20,10.9,11.8,3.7
8.99,1,3,-17.6,20.2,-16.7,13.3,8,4.1
9.05,1,5,-18.2,22,-17.2,10,7.1,4.2
9.12,1,3,-18.2,22,-17.2,120,7.4,3.9
9.18,1,3,-19,20,-14.4,120,8.5,4.2
9.24,1,3,-17.8,19.6,-13.9,120,9.1,4.2
9.31,1,3,-19,18.8,-13.9,120,9.7,3.9
9.45,1,5,-19,18.8,-13.9,0,10.4,4
9.45,1,3,-20.8,17.8,-14.7,120,13.4,3.8
9.68,1,3,-17.5,19.3,-14.4,120,14.1,3.7
9.86,1,5,-20,18.8,-22,10.8,17,3.6
9.93,1,5,-18.2,18.5,-20.9,9.2,18,3.3
9.93,1,5,-18.2,18.5,-20.9,8.2,17.8,3
10.2,1,5,-19.4,17.9,-21.1,7.9,20.2,2.7
10.41,1,3,-17.6,19.1,-21.8,8.1,20.3,2.3
10.66,1,5,-19.3,18.5,-24.2,11.2,18.9,2.2
10.95,1,3,-20.5,13.9,-23.5,11.3,16.3,2.7
10.95,1,3,-19.9,12.6,-26.5,120,17,2.8
11.21,1,3,-21.4,7.6,-25.1,120,15,3.7
11.21,1,3,-24.7,3.7,-30.5,120,19,4.5
11.37,1,3,-35.7,-5.2,-33.5,120,43.1,2.7
11.43,1,3,-40.7,-8.2,-34.7,120,41.3,3.9
11.64,1,3,-43.4,-8.2,-35.9,120,40.1,3.7
11.7,1,3,-42.8,-7.6,-35.3,120,42.5,3.5
11.78,1,3,-39.6,-5.8,-38.7,120,43.5,3
12.1,1,3,-40.4,-7.8,-36.9,120,42.8,3.1
12.1,1,3,-31.1,-2.1,-30,120,43.9,3.7
12.27,1,3,-32,-1.5,-28.7,120,66.5,3.1
12.33,1,3,-32,-1.5,-28.7,120,46.6,3.6
12.4,1,3,-33.3,-5.1,-26,120,32.9,6.3
12.46,1,3,-31.2,-5.7,-18.5,120,7.9,11.4
12.52,1,3,-31.2,-5.7,-18.5,120,5.4,12.8
12.58,1,3,-30.2,-4.5,-13.8,120,4.6,21.6
12.65,1,3,-32.4,-7.2,-13.8,120,4.8,26.7
12.71,1,3,-36.3,-9,-15.8,120,4.9,35.5
12.77,1,3,-36.3,-9,-15.8,120,5.2,27
12.84,1,3,-35.4,-7.9,-13,120,5,21.7
12.9,1,3,-32.6,-7.8,-12.6,120,6,24.5
12.96,1,3,-33.6,-7.8,-14.4,120,5,30.1
13.03,1,3,-33.6,-7.8,-14.4,120,4.6,120
13.09,1,3,-34.1,-7,-16.4,120,4,120
13.33,1,3,-34.1,-7,-16.4,120,3.5,120
13.33,1,3,-34.2,-6.4,-20,120,3.7,56.5
13.6,1,0,-34.2,-6.4,-20,47.9,4.2,16.1
13.77,1,0,-30.8,-1.6,-28.1,45.7,5,14.6
13.98,0,0,-29.6,0.1,-29.6,43.4,5.4,13.1
13.98,0,0,-28.4,1.8,-28.7,67.1,7,13.3
14.31,1,0,-28.9,3.1,-30.6,42.3,7.8,12.9
14.31,1,3,-25.4,9.9,-28.7,120,120,11.5
14.56,1,3,-24.5,12.4,-30,120,97.4,11.5
14.79,1,3,-17.9,16.4,-24.7,34.1,120,11
14.79,1,3,-17.9,16.4,-24.7,36.5,120,11
15.11,1,3,-16.7,19.6,-19.4,29.9,120,10.6
15.11,1,3,-16.3,22.7,-19.7,18.8,120,11
15.41,1,0,-17.3,26,-22.6,17.6,120,10.8
15.64,1,3,-17.5,18.5,-19,120,53.1,10.9
15.64,1,0,-15.5,11.7,-19.4,22.5,45.7,11.3
15.9,1,3,-23.2,-3,-17.8,36.5,15.5,12.3
16.17,1,3,-22.3,-0.9,-20.2,120,120,12.3
16.42,1,2,-19,2.1,-26.8,12.3,120,10.7
16.42,1,0,-20.6,-2.2,-19.6,17.1,44.2,12.3
16.69,1,3,-17.6,2.2,-17.5,17.4,49.6,11
16.69,1,3,-17,4.8,-13.2,14.9,42.3,12.1
16.97,1,3,-16.9,2.5,-12.3,16.6,43.2,11.9
17.19,1,3,-20.8,-3.9,-12.6,120,50.4,13.6
17.33,1,3,-18.7,-2.2,-17.8,13.4,120,9.9
17.6,1,0,-16.7,2.1,-16.1,9.3,32.7,2
17.8,1,0,-18.2,0.1,-17.6,6.5,44.2,2
17.8,1,3,-21.1,-7.3,-13.9,7.6,35.9,4.5
18.13,1,3,-26.2,-12.3,-16,8.3,36.9,3.6
18.4,1,3,-20.5,-7,-13.6,7.8,44.5,4.1
18.68,1,3,-17.6,0.7,-11.2,8.3,34.7,5.5
18.68,1,3,-15.5,2.8,-10.3,6.5,36.2,5.6
18.92,1,0,-14.5,8.5,-9.6,4.3,35.6,2.6
19.08,1,3,-14.4,11.8,-5.1,3.3,32,1.9
19.14,1,3,-14.4,11.8,-5.1,2.7,26.8,1.7
19.2,1,3,-15.1,14.1,-1.3,3.1,18,5.1
19.26,1,3,-15.2,15.4,0.9,2.4,15.5,8.9
19.33,1,3,-16.1,18.7,1.8,3.2,11.8,4.3
19.39,1,3,-16.6,18.7,0.6,3.2,13,3.9
19.45,1,3,-16.7,18.8,1.5,5.1,16.5,4
19.52,1,3,-16.1,18.7,4.3,5.8,16.3,3.6
19.58,1,3,-16.6,21.4,3.1,7,11.8,4.8
19.64,1,3,-17,21.2,6,6.9,11.1,2.9
19.7,1,5,-17.5,20.5,4.8,5.7,10,2.6
19.77,1,5,-17.5,20.5,4.8,6.1,11.5,2.1
19.83,1,5,-19.1,19.1,4.6,5,11.4,2.2
19.91,1,5,-15.5,19.6,3,3.4,10.9,1.9
20.1,1,5,-15.5,23.2,1.9,2.8,9.5,2.1
20.16,1,5,-15.2,26.9,2.7,3.8,7,1.8
20.22,1,5,-15.2,26.9,2.7,3.3,7.3,1.9
20.29,1,5,-17.3,25.3,1.8,3.3,8.6,2.6
20.35,1,3,-15.4,23.3,1.8,2.7,8.7,2.7
20.43,1,3,-13.9,24.1,2.1,2,8.7,3.8
20.43,1,3,-13,22.7,1.5,2.3,9.7,5.5
20.69,1,3,-13.6,17.9,-3.6,3.1,12.3,1.4
20.98,1,3,-14.8,5.5,-3,3.8,43.5,1.7
20.98,1,3,-15.8,2.5,-2.5,3.6,30.1,3.2
21.23,1,3,-21.1,-7.3,-6.3,3.5,27.9,7.3
21.23,1,3,-31.1,-14.4,-1.2,3.9,17.1,3.8
21.56,1,3,-35.6,-19.6,-7.8,3.9,17.9,2.4
21.62,1,3,-38.4,-18.8,-7.8,4.3,17.2,2.6
21.68,1,3,-38.9,-20.5,-6.3,4.6,15.6,3.1
21.75,1,3,-39.8,-19.4,-3.1,5,15.2,2.3
21.93,1,3,-39.5,-21.4,-3.1,5.6,13.7,3.1
22.01,1,3,-38.7,-19.9,-1,5.3,14.6,2.6
22.08,1,3,-38.7,-19.9,-1,5.5,14.2,3.3
22.14,1,3,-38.7,-19.9,-1,7.2,12.8,3.6
22.2,1,3,-39.5,-15.2,5.8,10.5,9.9,4.5
22.27,1,3,-38.1,-14.7,4.8,120,10.5,5.1
22.33,1,3,-38.9,-15.1,8.5,120,10.9,7.1
22.39,1,3,-39.5,-13.8,7.2,120,9.5,8
22.45,1,3,-40.2,-14.8,9.4,120,9.4,9.1
22.52,1,3,-40.2,-14.8,9.4,120,9,11.2
22.58,1,3,-38.9,-10.9,10,120,8.6,11.9
22.64,1,3,-40.4,-10,12.6,120,8.1,120
22.71,1,3,-40.4,-10,12.6,120,7.5,120
22.77,1,3,-41,-12.3,10.9,120,6.9,120
22.83,1,3,-40.7,-12.7,11.1,120,7,9.3
22.89,1,3,-39.8,-12.3,10.2,120,7.5,8.8
22.96,1,3,-39.8,-12.3,10.2,120,8.1,8.7
23.02,1,3,-41.3,-10.6,11.2,120,8.4,9.1
23.08,1,3,-39.5,-10.6,12,120,8.3,9.5
23.15,1,3,-41.9,-10.9,13.6,120,7.7,37.1
23.21,1,3,-43.1,-8.7,14.2,120,6.3,107.4
23.27,1,3,-42.9,-12,14.4,120,6.6,120
23.34,1,3,-42.9,-12,14.4,120,6.2,120
23.4,1,3,-46,-10.6,13.8,120,5.9,120
23.46,1,3,-49.9,-9.7,15.1,120,5.6,120
23.53,1,3,-52.2,-11.2,14.4,120,5.7,120
23.59,1,3,-52.2,-11.2,14.4,120,5.5,8.3
23.65,1,3,-50.8,-13,13.5,120,5.6,8.4
23.72,1,3,-49.9,-14.7,11.4,120,5.3,7.4
23.78,1,3,-49.9,-14.7,11.4,120,5.4,6.9
23.84,0,3,-52.3,-14.8,10.2,120,5.2,6.6
23.91,1,3,-52.2,-13.5,12.1,120,4.9,6.6
23.97,1,3,-52.2,-13.5,12.1,37.8,4.6,6.7
24.03,1,3,-53.4,-16,11.7,25.2,5.2,5.9
24.09,1,3,-53.8,-14.5,8.4,120,5.1,3.7
24.16,1,3,-54.6,-17.2,7.6,120,5.5,4.2
24.22,1,3,-57.6,-17.9,6.9,0,4.8,3.2
24.28,1,3,-56.2,-17.3,6,120,4.8,3.2
24.35,1,3,-57.3,-21.2,2.2,120,5.5,3.4
24.41,1,3,-57.3,-21.2,2.2,120,6.8,3.5
24.47,1,3,-54.9,-20.9,-0.3,120,8.1,3.5
24.54,1,3,-53.1,-22.9,-6.9,11.9,11.7,2.5
24.6,1,3,-53.1,-22.9,-6.9,10.6,12.8,2.2
24.66,1,3,-53.2,-22.7,-8.8,11.7,12.2,2.5
24.73,1,1,-52.5,-23.2,-7.8,9.5,11.9,2.2
24.79,1,3,-52.5,-23.2,-7.8,9.9,13.2,1.9
24.79,1,3,-52.8,-24.1,-7.2,9.2,15.1,2.2
25.04,1,0,-46.2,-22.7,-19.7,3.9,25,2.4
25.24,1,3,-46,-22.9,-16.3,5.2,21.6,2.6
25.33,1,3,-48.1,-22.3,-11.1,5.5,17,2.1
25.4,1,3,-45.7,-21.4,-10.2,6.5,16.9,2.6
25.46,1,3,-46.6,-21.5,-4.2,10.4,14.9,2.7
25.52,1,3,-46.6,-21.5,-4.2,120,12.4,3.1
25.58,1,3,-46.5,-19.9,0.3,120,8.6,3.5
25.65,1,3,-46.5,-19.9,0.3,11.4,6.9,3.5
25.71,1,3,-47.2,-15.7,6.1,120,7.4,4
25.77,1,3,-45.4,-15.4,8.1,97.5,7.9,4
25.84,1,3,-45.7,-15.7,7.2,120,8.2,3.2
25.9,1,3,-45.9,-14.7,7.3,120,7.7,3.7
25.96,1,3,-47.2,-12.6,10.9,120,7.3,3.9
26.03,1,3,-48.4,-12.4,11.1,120,7,5.8
26.09,1,3,-49.2,-11.2,12.6,120,6.8,5.7
26.15,1,3,-50.1,-10.6,12,120,6,6.8
26.22,1,3,-52.8,-11.1,12,120,6,6.9
26.28,1,3,-52.5,-11.7,12.6,120,5,5.3
26.34,1,3,-52.5,-11.7,12.6,120,5.2,4.3
26.41,1,3,-55.2,-15.1,7.3,120,4.8,3.2
26.47,1,3,-59.1,-17.2,0.3,120,5.7,3.5
26.53,1,3,-59.1,-17.2,0.3,120,6.9,3.4
26.59,1,3,-56.2,-20.8,-4.8,120,9.6,3.2
26.66,1,3,-56.2,-20.8,-4.8,120,9.3,3.3
26.72,1,3,-58.8,-20.8,-7.8,120,10,3.3
26.78,1,3,-57.9,-21.8,-7.6,120,10.3,3.2
26.85,1,3,-58.5,-20.8,-8.1,120,10.6,3.2
26.91,1,3,-59.9,-22.3,-16.1,120,14.9,2.9
26.97,1,3,-62.3,-22.1,-14.5,120,13.2,3.8
27.04,1,0,-62.5,-22,-15.8,40.4,14.1,3.8
27.1,1,3,-59.2,-22,-16.4,41.9,15.4,3.3
