# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
0.07,1,0,-42,17.5,-50.2,8.7,3.6,7.7
0.13,1,0,-41.1,15.8,-52.2,8.3,23.3,14.9
0.21,1,0,-40.7,16.1,-51.1,8.1,23.8,14.8
0.3,1,0,-41.9,17.3,-51.1,8.5,24,15.3
0.36,1,0,-39.5,14.1,-50.2,8.3,25.7,15.3
0.43,1,3,-39.5,14.1,-50.2,8.1,24.1,14.7
0.49,1,0,-42.2,13.2,-52.2,7.3,21,14.9
0.6,1,0,-42.2,13.2,-52.2,7.5,20,14.5
0.6,1,0,-41.6,13.8,-52.5,7.9,17.2,15.3
0.85,1,0,-41.6,13.8,-52.5,8.3,17.3,14.8
1.11,1,0,-41.4,14.4,-53.7,8.3,17.1,15.3
1.19,1,0,-45.4,21.5,-51.9,7.4,8.8,26.7
1.26,1,0,-45.4,21.5,-51.9,7.3,8.9,23.3
1.32,1,3,-45.3,20.6,-53.5,6.7,9,120
1.38,1,0,-46.9,21.2,-53.7,6.7,9,41.9
1.44,1,3,-47.5,21.4,-54.6,6.6,8.8,16.9
1.5,1,3,-48.6,19.9,-56.8,5.9,9.1,48.6
1.57,1,0,-52.3,23.3,-56.1,6.3,9.8,120
1.63,1,0,-52.3,23.3,-56.1,6.9,10.3,32.5
1.69,1,3,-52.2,19.6,-55.9,6.7,10.4,120
1.75,1,0,-55.2,21.2,-55.2,5.8,9.9,50.6
1.81,1,0,-56.1,20.6,-54.6,6,10.6,43.1
1.88,1,0,-58,22.3,-57,6.4,10.3,41.4
1.94,1,0,-56.5,19.6,-55.9,6.1,10.4,40.8
2,1,0,-57,19.6,-54.4,6.9,10.9,48.3
2.06,1,0,-59.1,22.1,-54.6,7.9,10.9,32.1
2.12,1,0,-57.6,21.8,-55.6,8.2,11.3,30.8
2.19,1,0,-59.1,19.4,-55.3,8.4,10.9,120
2.25,1,3,-58.5,15.8,-55.9,10.3,12.7,27.2
2.31,1,3,-59.7,12.6,-58.3,10.3,12.3,120
2.38,1,0,-59.7,12.6,-58.3,12.5,11.3,120
2.44,1,0,-62.8,12.4,-56.2,14.9,10.9,26.1
2.5,1,0,-64,10.9,-55.9,17.7,9.3,19.2
2.57,1,0,-64.7,11.7,-54.7,18.5,9.5,28.5
2.63,1,0,-64.9,8.4,-55.6,31.7,8.7,120
2.69,1,3,-65.8,0.4,-55.5,37.2,8,120
2.76,1,3,-65.8,0.4,-55.5,120,7.5,120
2.82,1,3,-64.3,1.6,-55.9,120,8.5,120
2.88,1,0,-64.6,0,-53.5,120,10,120
2.95,1,0,-64.6,0,-53.5,120,10.3,24.7
3.01,1,3,-60.1,-1,-56.4,120,12.5,23.8
3.07,1,0,-60.8,-1,-53.1,120,13.7,21.8
3.13,1,3,-59.7,-6.1,-52,120,14.6,20.7
3.2,1,3,-59.7,-6.1,-52,120,14,19.2
3.26,1,3,-63.2,-10.5,-48.6,16.6,14.2,20.5
3.32,1,4,-67.1,-2.5,-52.5,9.4,29,18
3.39,1,4,-67.1,-2.5,-52.5,11.8,44,16.6
3.45,0,0,-58.3,-3,-51.7,24.8,40.1,17
3.52,1,0,-58.3,-3,-51.7,38.1,42.5,16.9
3.58,1,3,-52,-1.5,-54.6,72.2,53.8,16.3
3.64,1,3,-49.9,1.2,-53.7,120,53.4,16.4
3.7,1,0,-49.2,0.1,-52.9,59.7,55.7,15.7
3.77,1,0,-47.5,0,-52,120,49.5,16.1
3.83,1,3,-44.6,0.3,-50.2,26.1,55.2,15.9
3.89,1,0,-50.1,9.9,-55.6,18,120,14.8
3.95,1,2,-49.3,18.4,-53.5,20.6,120,11.9
4.02,1,2,-49.3,18.4,-53.5,21.7,120,12.7
4.08,1,3,-40.2,4.5,-51,120,82.7,13.6
4.14,1,3,-39.8,8.4,-49.8,17.1,120,13.1
4.21,1,3,-39.8,8.4,-50.2,24.2,120,12.6
4.27,1,3,-39.8,8.4,-50.2,32.1,120,12.6
4.34,1,0,-38.4,8.2,-47.8,17.8,45.3,12.8
4.4,1,0,-36,7.9,-47.2,16.3,32.1,13.5
4.46,1,3,-36.6,6.3,-47.8,13.5,16.4,13.7
4.52,1,0,-40.2,7.9,-50.5,10.9,16.1,13.9
4.59,1,3,-40.2,7.9,-50.5,13.9,17.5,13.6
4.65,1,3,-37.4,7,-50.1,15.4,20.3,12.4
4.71,1,0,-38.4,6.3,-49.3,15.4,24.4,11.4
4.77,1,0,-43.1,6.1,-50.5,13.4,17.2,11.1
4.84,1,0,-39.9,4.8,-49.3,12.8,18.4,11
4.9,1,0,-38.3,6.4,-49.5,13.1,16.2,11.2
4.96,1,0,-35.4,6.1,-46.2,12,19.4,11.4
5.02,1,0,-37.4,5.5,-49.3,14.2,18.8,10.6
5.09,1,0,-37.1,0.4,-44.6,15.3,15.5,11.1
5.15,1,0,-35.6,2.4,-46,12.4,15.1,10.8
5.21,1,0,-39.5,7.6,-51,8,14.4,10.4
5.28,1,4,-42.3,9.9,-52,5.2,10.3,10.5
5.34,1,0,-45.7,4.5,-52.8,5.3,10.7,10.7
5.4,1,0,-38.9,13.5,-48.6,3.9,11.9,10.7
5.46,1,0,-41,15.7,-51.3,3.5,14.2,10.2
5.52,1,0,-41,15.7,-51.3,3.6,23,9.3
5.58,1,1,-39.2,7,-50.1,4.3,10.6,9.5
5.69,1,1,-39.2,7,-50.1,5.1,6.9,9.9
5.75,1,1,-35.4,-0.3,-48.4,5,8.6,9.1
5.82,1,1,-35.9,2.4,-46.3,5.1,11.1,8.8
5.82,1,3,-26.9,11.8,-40.8,5.1,9.1,12.8
