# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
0.06,1,0,-35.1,25,-45.6,7.7,11,11
0.12,1,0,-36.3,25.7,-45,7.5,10.1,11.3
0.18,1,0,-36.3,25.7,-45,7.2,10.5,11.9
0.24,1,0,-38,24.8,-46.6,7.7,10.1,11.5
0.31,1,0,-38.1,25.7,-45,6.8,10.1,11.4
0.37,1,0,-38.1,25.7,-45,7,9.6,11.8
0.43,1,0,-38.1,25.7,-45,7.3,9.5,12.7
0.49,1,0,-35.4,20.9,-45.1,6.6,8.9,14.5
0.56,1,0,-36.5,20.9,-45.9,7.2,8.5,15.9
0.62,1,0,-36.5,20.9,-45.9,7.3,8.3,17.2
0.62,1,0,-37.4,21.2,-46.3,6.5,8.6,16.6
0.74,1,0,-36.6,21.2,-45.6,7.4,8.2,16.4
0.81,1,0,-37.8,21.2,-46,7.1,8.2,19
0.87,1,0,-37.8,21.2,-46,7.6,8.5,19.1
0.93,1,3,-38,19.4,-48.4,7.2,8.1,32.2
1,1,3,-38,19.4,-48.4,6.7,8.2,56.6
1.06,1,3,-37.2,24.1,-46.6,7.1,8.4,51.7
1.12,1,3,-37.2,24.1,-46.6,6.9,8.5,48.2
1.18,1,3,-38.3,24.5,-46.2,6.8,8.6,43.2
1.25,1,3,-38.3,24.5,-46.2,6.5,8.8,47.7
1.31,1,3,-39.8,25.6,-48,6.3,8.7,56.4
1.37,1,0,-43.1,26.8,-45.9,6,8.6,48.2
1.43,1,0,-44.6,26.8,-46.6,6.3,9,38.6
1.5,1,0,-42.2,27.7,-46.3,6.2,9.1,37.8
1.56,1,0,-41,28.3,-45.4,6.8,9,38.3
1.63,1,0,-42.9,29.3,-45.6,6.7,9,38.4
1.69,1,0,-41.6,27.5,-46.6,6.8,9.1,35.4
1.75,1,0,-41.6,29,-44.7,6.1,8.9,36.8
1.81,1,0,-42,28.3,-46.2,6.3,8.8,38.2
1.88,1,0,-43.4,27.7,-46.8,6.4,9.2,35.4
1.94,1,0,-44.7,30.3,-46,6.4,9.5,32.6
2,1,0,-44.7,28.4,-45,6.3,9.2,31.6
2.07,1,0,-43.8,31.4,-45.1,6.2,9.3,31.7
2.13,1,0,-43.8,31.4,-45.1,5.9,9.3,31.7
2.19,0,0,-43.8,30.2,-43.7,6.2,9,32.7
2.25,0,0,-44.6,30.9,-46.2,6,9.2,32.7
2.32,0,0,-45,28.7,-46.9,6.4,9.4,35.4
2.38,0,0,-45.3,28,-45.9,5.9,8.8,36.2
2.44,0,0,-44.7,28.9,-48.1,6.5,9.1,37.4
2.51,0,0,-43.7,29.3,-45,6.7,9.4,38.1
2.57,1,0,-43.7,29.3,-45,7,8.9,41.4
2.63,1,0,-45.3,28.7,-46.9,6.8,8.9,44.2
2.7,1,0,-45.3,28.7,-46.9,6.5,9.4,45.2
2.76,1,0,-44.1,28.9,-46.8,6.4,9.1,42.7
2.82,1,0,-44.6,28.7,-46.9,6.7,8.8,44.3
2.88,0,0,-44.7,27.7,-46.8,7.1,8.9,46
2.94,0,0,-46.2,26.9,-47.5,7.1,9.5,46.9
3.01,0,0,-44.7,27.7,-47.1,7.3,9.6,46.9
3.07,1,0,-47.2,29.5,-46.6,7.1,9.4,40.9
3.13,1,0,-47.2,29.5,-46.6,6.7,9.4,42.9
3.19,1,0,-45.1,28.4,-46,6.9,9.3,44.1
3.25,1,0,-45,29,-47.2,7.1,9.3,43.1
3.31,1,0,-45.3,30.9,-46.6,6.8,9.4,35.9
3.38,1,0,-44.6,29.5,-45.1,6.6,9.8,32.9
3.44,1,0,-45.9,30.3,-46,6.6,9.4,32.7
3.5,0,0,-45.3,30.9,-45.9,6.8,9.3,33.5
3.57,0,0,-45.3,29.5,-45.9,6.9,9.3,35.9
3.63,0,0,-45.3,29,-46.2,6.5,9.2,37.2
3.69,0,0,-45.7,28.7,-45.9,7.1,8.8,37.4
3.76,0,0,-44.7,28.1,-46,6.8,9.2,39
3.82,0,0,-44.7,28.1,-46,6.2,8.9,41.1
3.88,0,0,-43.4,26.9,-48.6,6.8,9.2,42.1
3.95,1,0,-43.4,26.9,-48.6,6.9,9.3,40.7
4.01,1,0,-45.1,26.6,-47.8,7.1,9.1,48
4.07,0,0,-44.4,26.9,-46.8,7,9.4,45.5
4.13,0,0,-44.4,26.9,-46.8,7.2,9.3,48.6
4.2,0,0,-44.1,26.6,-48.1,6.6,9.2,49.4
4.26,0,0,-45.1,26.9,-46.8,7.3,8.8,48.7
4.32,0,0,-45.3,26.8,-46.9,7.1,9,51.2
4.39,0,0,-45.3,26.8,-46.9,7.1,9.2,49.2
4.45,0,0,-45.4,26.2,-47.5,7.1,8.8,47.2
4.51,0,0,-45.9,27.4,-47.1,7.1,8.9,47.1
4.57,0,0,-45.9,27.4,-47.1,7.4,9.2,47.3
4.63,0,0,-45.1,25.4,-48.1,6.9,9,46.3
4.7,0,0,-45.3,27.5,-46.9,6.7,9,44.5
4.76,0,0,-45.3,27.5,-46.9,7,8.9,48.4
4.82,0,0,-45.7,24.8,-45.9,7.2,9.3,47.6
4.88,0,0,-45.7,26,-48,7.2,8.9,46.7
4.95,0,0,-46.9,25,-47.1,6.9,8.9,45.7
5.01,0,0,-46.8,26,-47.2,7.2,9.2,44.7
5.07,0,0,-45.1,25.4,-46,7.6,8.9,44.9
5.13,0,0,-45.7,27.5,-48.7,7.3,9.2,46.7
5.19,0,0,-45.7,24.8,-48,7.2,8.8,42
5.26,1,0,-45.7,24.8,-48,7.2,8.9,44.3
5.32,1,0,-44.6,24.8,-48.4,6.9,9.2,42.8
5.38,1,0,-44.6,24.8,-48.4,7.4,9.2,46.3
5.45,1,0,-44.6,25.3,-48,7.4,9.3,46.7
5.51,0,0,-44.6,25.3,-48,7.1,9.1,44.4
5.57,0,0,-44.7,25.7,-48.9,7.5,9.2,46.8
5.64,0,0,-46,26.8,-48.7,7.5,9,45.9
5.7,0,0,-45.4,24.7,-48.6,7.7,8.5,44.7
5.76,0,0,-46,25.6,-47.2,7.4,9.2,51
5.82,0,0,-46,25.6,-47.2,7.6,8.9,47
5.89,0,0,-46.6,24.7,-48.6,7.2,9.1,45.7
5.95,0,0,-46.5,25.3,-46.6,7.2,8.7,48.5
6.02,0,0,-47.2,24.8,-46.9,7.5,8.4,48.3
6.08,0,0,-46,24.1,-48.7,7.5,8.7,47.5
6.14,0,0,-44.7,25.4,-49.3,7.6,9.3,49.7
