# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
11.04,1,0,-32.6,-12.4,-14.4,19.7,4.6,15.2
11.1,1,0,-37.1,-17.3,-15.8,21.8,4.1,15.2
11.17,1,0,-36,-15.7,-15.2,22.1,4.4,14.1
11.23,1,0,-31.8,-13.5,-12.6,27.4,5.8,15.3
11.29,1,0,-31.5,-12,-6,29.6,15.6,18.3
11.36,1,0,-31.5,-12,-6,23.7,15.1,19.4
11.42,1,0,-29.3,-9,-4.2,21.6,15.4,15.1
11.48,1,3,-29.3,-9,-4.2,20.5,15.2,16.7
11.55,1,0,-25.4,-2.5,-7.2,18.5,14.4,13.6
11.61,1,0,-23.9,-1,-9.4,17,14.2,16.3
11.67,1,0,-23.3,7,-6.3,16.1,13.3,43.4
11.73,1,0,-23.3,12.4,-4.5,16.1,14.6,44.8
11.8,1,0,-23,17.3,-0.9,15.2,15.7,52.4
11.86,1,4,-23,21.2,-6,14.4,13.5,120
11.92,1,0,-23,21.2,-6,13.7,14.4,7.5
11.99,1,0,-22.6,20.5,-5.5,14,15.7,5.3
12.05,1,0,-22.9,19.9,-3.1,13,14.8,4
12.11,1,0,-23.8,17.3,-0.1,12.8,13.8,4.3
12.18,1,3,-23.2,15.2,-1.8,12.6,13.4,3.9
12.24,1,0,-22.1,13.3,-1,11.3,13,4.3
12.3,1,0,-23,13.9,-1.2,10.9,13,3.7
12.36,1,1,-23,13.9,-1.2,10.4,12.9,6.9
12.43,1,4,-20.6,14.1,-2.1,9.3,10.4,120
12.49,1,0,-20.6,14.1,-2.1,8,14,46.9
12.55,1,0,-19.3,9,-4.5,8.6,13.8,47.8
12.62,1,4,-19.1,7.9,-6.1,7.8,17.6,13.7
12.74,1,0,-17.5,1.6,-0.9,7,120,10.4
12.81,1,3,-23.2,1,5.8,6.8,120,19.1
12.87,1,0,-22.9,3.7,7.6,6.1,17,23.7
12.93,1,0,-22.9,3.7,7.6,5.4,17.1,21.7
13,1,0,-22.9,7.6,9.4,5.7,120,14.8
13.06,1,0,-23.8,2.4,10.3,5,24.4,13.1
13.12,1,0,-27.2,-2.5,13,5.4,15.6,21.5
13.18,1,0,-23.8,-3.9,12.1,4.4,15.3,16.9
13.25,1,0,-26,-4.3,13.6,4.5,14.8,18
13.31,1,0,-27.8,-3.1,16.4,3.9,14.7,17.4
13.37,1,0,-27.8,-3.1,16.4,3.6,14.9,15.7
13.44,1,3,-36.5,-7.6,22.9,3.9,15.2,9.4
13.5,1,0,-36.5,-7.6,22.9,4.3,14.9,8
13.56,1,3,-42,-5.2,24.4,5.7,14.5,6.6
13.62,1,1,-44.3,-6.1,26.2,5.3,12.9,5.1
13.69,1,3,-45.1,-9.7,25.6,5.1,13.7,5.2
13.75,1,3,-44.1,-11.2,24.5,5.5,14.3,4.9
13.81,1,3,-44.1,-11.2,24.5,5.5,13.2,4.6
13.88,1,3,-46.5,-15.2,27.7,6.9,9.2,4.5
13.94,1,0,-46.5,-15.2,27.7,120,6.3,4
14,1,1,-50.1,-8.7,28.7,0,6.9,4.3
14.06,1,3,-50.8,-10.3,29.8,61.1,7.5,3.6
14.13,1,0,-57.9,-17.5,25.4,120,9.3,3.7
14.19,1,0,-59.2,-12.7,27.8,120,8,4.2
14.25,1,3,-59.2,-12.7,27.8,120,11.7,3.5
14.32,1,0,-46,-28.3,14.2,60.1,16,3.5
14.38,1,2,-48.1,-32.3,10.3,120,120,3
14.51,0,0,-50.7,-38.9,1.5,14.9,49.6,6.1
14.57,0,0,-49.6,-39.6,-8.5,12.3,120,3.5
14.63,1,2,-49.2,-41.9,-11.8,12.9,120,3.8
14.7,1,0,-53.8,-41,-5.4,29.7,120,13.4
14.76,1,0,-73.4,-34.1,5.4,9.9,28.9,23.6
14.82,1,0,-74.2,-35.9,5.1,9.7,0.6,13
14.89,1,0,-76.8,-36.9,2.7,6.5,120,17.8
14.95,1,0,-78.2,-34.1,4.3,6.1,24.5,26.1
15.01,1,0,-79.8,-33.5,3,3.9,120,17
15.07,1,0,-79.8,-33.5,3,3.2,120,12.3
15.14,1,0,-79.2,-33.6,3.6,2.4,120,14.7
15.2,1,0,-80.7,-29,7.9,2.6,22.5,30.5
15.26,1,3,-80.6,-28.9,8.1,2.5,24.6,63.7
15.33,1,3,-79.1,-31.5,8.1,4.9,31.1,42.6
15.39,1,0,-67.1,-34.4,9.7,16.8,120,38.3
15.45,1,4,-61.1,-31.7,13,38.8,21.7,43.8
15.52,1,0,-53.4,-34.4,10.2,24.5,4.2,27.3
15.58,1,0,-52.9,-32.7,13.2,120,4.2,35.2
15.64,1,0,-44.6,-24.8,17.5,1.4,4.5,24.7
15.71,1,3,-43.7,-17.8,24.5,120,4.8,7.1
15.77,1,3,-42.2,-8.5,25.3,120,5.4,6
15.83,1,3,-38.3,-12.3,25.9,120,6.6,6.1
15.9,1,3,-40.4,-9.7,29.3,120,11,6.5
15.96,1,0,-39,-8.4,27.2,120,16.6,7.5
16.02,1,3,-39,-8.4,27.2,120,18.8,7
16.08,1,3,-36.6,-5.1,26.8,120,31.4,6.4
16.15,1,3,-36.6,-5.1,26.8,120,43.1,7.5
16.21,1,3,-41.3,-18.4,24.4,120,28.4,74.6
16.27,1,3,-41.3,-18.4,24.4,120,25.7,120
16.34,1,0,-32.4,-9.1,26.9,120,25.1,120
16.4,1,3,-34.7,-5.2,28.7,120,21.4,127.7
16.46,1,4,-32.4,-6.4,24.7,120,120,58.4
16.53,1,3,-34.8,-9,27.8,120,120,33.2
16.61,1,0,-31.8,-22.3,12.6,12.2,0,6.7
16.7,1,2,-30.9,-32.9,0,120,120,2.7
16.76,1,2,-30.9,-32.9,0,55.5,120,3.3
16.83,0,2,-23.8,-28.1,2.2,46.9,45.9,2.9
16.89,0,2,-23.8,-28.1,2.2,44,120,3.4
16.95,1,3,-32.4,-20.2,17.5,120,57.9,67.1
17.01,1,3,-34.8,-8.2,26.3,120,34.3,67
17.08,1,3,-31.5,-4.8,26.8,120,120,62
17.14,0,3,-32.3,-10,26,18.3,33.4,120
17.2,0,4,-32.3,-10,26,35.2,21.8,120
17.26,0,0,-32.7,-0.7,29.2,120,21.6,120
17.33,0,0,-34.1,3.6,31.1,120,36.9,120
17.39,1,3,-37.2,-5.2,32,120,107,66.3
17.45,1,3,-40.5,-1.5,35,120,120,46.1
17.52,1,3,-43.5,6.9,36.3,120,120,43
17.58,1,5,-43.5,6.9,36.3,0,21.4,38.2
17.7,1,0,-32.4,9.6,33.5,38.1,120,29.8
17.76,1,0,-28.1,4.8,30,33.5,120,21.6
17.83,1,0,-28.1,4.8,30,31.2,120,25.6
