# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
3.61,1,0,-55.5,11.2,-45.6,54.1,12.4,20.9
3.68,1,4,-64,9.7,-45,25.2,14.1,19.8
3.74,1,0,-62.6,11.1,-44,33,14.3,17.1
3.8,1,4,-62.6,11.1,-44,33.3,13,18
3.86,1,4,-59.2,-0.1,-41,41.7,12.6,120
3.93,1,3,-53.4,4.5,-42.9,54.2,14.5,120
3.99,1,3,-54,9.3,-44.6,120,16,19.3
4.05,1,3,-54,9.3,-44.6,120,16.5,17.6
4.12,1,4,-54.7,7.3,-43.8,14.2,16,25.9
4.18,1,0,-57.7,6.3,-41,35.5,17.6,12.4
4.24,1,0,-57.7,6.3,-41,44.8,16.2,19
4.3,1,0,-52.8,3.7,-41.4,71.4,15,17.4
4.37,1,0,-52.8,3.7,-41.4,120,15.9,21.7
4.43,1,3,-52.8,3.7,-41.4,120,16,19.4
4.49,1,3,-48.6,5.7,-39.6,120,16.9,21.7
4.56,1,3,-52.5,0.9,-37.2,36.9,16.3,14.9
4.62,1,0,-57.3,1.2,-39.5,30.9,16.1,18.5
4.68,1,0,-57.3,1.2,-39.5,27.5,16.6,16.2
4.74,1,4,-55.2,-0.4,-36.5,32.1,12,120
4.81,1,3,-51.4,-1.6,-37.7,38.7,14.9,21.8
4.87,1,0,-52,3.4,-39.3,40.6,17.9,15.7
4.93,1,0,-53.8,0.3,-37.1,33.2,16.2,18.6
5,1,0,-51.7,4.3,-38.7,44.1,16.9,18.2
5.06,1,3,-51.7,4.3,-38.7,39.2,17.4,25.8
5.12,1,4,-55.9,-0.4,-34.4,21.9,15.2,19.5
5.18,1,4,-59.1,1,-33.5,23.8,15.2,22.6
5.24,1,0,-52.9,4.8,-35.9,27.7,18.6,18.7
5.31,1,0,-52.9,4.8,-35.9,24.1,17.9,18.2
5.37,1,0,-56.5,3.1,-36.2,20.3,17.2,19.1
5.43,1,0,-54,2.1,-34.4,23.9,17.5,17.3
5.5,1,3,-53.4,3.7,-35.6,28.3,18.6,20
5.56,1,0,-53.1,3,-34.2,17.2,17.1,21.2
5.62,1,0,-57.6,1,-34.2,14.7,16.7,18.3
5.69,1,4,-61.6,6.4,-33.5,16,16.3,120
5.75,1,4,-59.1,-0.3,-33.8,16.6,15.1,120
5.81,1,0,-55.2,5.1,-33.9,13.6,16.8,22.6
5.87,1,0,-55.2,5.1,-33.9,13.8,18,21.3
5.94,1,0,-55.6,5.7,-36.3,13.3,18.3,20.6
6,1,0,-52.2,6.3,-35.4,13.6,18.8,21.4
6.06,1,0,-54,7,-37.7,12.1,19.1,17.3
6.12,1,0,-54,7,-37.7,11,19,21.2
6.19,1,0,-53.4,7.6,-36.8,12.1,19.5,26.2
6.25,1,5,-51.6,9.6,-37.5,17.7,19.3,19.4
6.31,1,0,-52,9.9,-37.5,13.8,18.9,27.4
6.37,1,0,-52,9.9,-37.5,11.9,19.1,22
6.44,1,0,-53.8,9.9,-36.8,11.8,19.1,22.7
6.5,1,0,-55.6,11.4,-37.5,10.9,19,21.9
6.56,1,0,-54.1,10.3,-35.6,12.3,19.3,26.1
6.63,1,0,-53.2,10,-36.5,18.7,19.6,25.2
6.69,1,0,-53.2,10.9,-36.5,26.6,19.3,19.4
6.75,1,3,-56.1,9.9,-36.8,27.2,19.3,26.9
6.82,1,3,-53.2,11.2,-36.2,30.2,19.5,23.9
6.94,1,3,-55.9,12,-36.2,24.8,18.8,22.6
7.01,1,0,-55.2,10,-35.4,24.9,18.1,16.2
7.07,1,0,-57.7,13.9,-36.5,22.7,13.2,17.7
7.13,1,0,-61.4,14.7,-33.6,23.6,7.4,17.5
7.19,1,0,-61.4,14.7,-33.6,22.9,7.5,16.8
7.26,1,0,-59.2,17.3,-35.1,22.4,5.5,15.4
7.32,1,0,-59.9,13.9,-35.4,21.7,4.7,14.1
7.38,1,0,-59.9,13.9,-35.4,21,5.1,14.1
7.45,1,0,-56.2,15.4,-34.7,20.8,5.2,13.4
7.51,1,0,-56.1,14.1,-33.5,20,6.1,13.2
7.57,1,0,-56.1,14.1,-33.5,18.9,12,12.5
7.63,1,0,-59.9,10,-34.7,16,12.9,13.1
7.69,1,0,-59.9,10,-34.7,15.5,12.5,12.9
7.76,1,3,-52.9,13.5,-35.9,15.9,13.1,12.8
7.82,1,5,-52.9,13.5,-35.9,15.8,14.2,12.3
7.88,1,3,-50.8,11.1,-34.5,16.4,12.5,12.2
7.95,1,3,-52,7.6,-32.3,15.1,12.2,12.2
8.01,1,0,-54.1,8.7,-33.5,13.3,12.3,11.9
8.07,1,0,-55.9,11.2,-33.6,12.2,12,11.7
8.14,1,0,-49.6,9.7,-34.4,12.7,12.6,10.9
8.2,1,0,-51.6,9.9,-35.3,12.6,12.7,11.5
8.26,1,5,-47.8,8.4,-31.2,12.7,12.3,11.3
8.32,1,5,-49.8,10.3,-33.5,13.3,12.6,11.1
8.38,1,3,-51.4,10,-33.6,11.6,12.9,11.5
8.45,1,0,-51.4,10,-33.6,11.3,13.2,10.9
8.51,1,0,-53.8,8.4,-33.5,10.4,13.9,11
8.57,1,0,-51.3,9.6,-35.6,9.9,14,10.8
8.64,1,0,-52.5,11.2,-34.4,9.4,13.3,20.4
8.7,1,0,-52.5,11.2,-34.4,9.2,13.3,17.7
8.76,1,5,-51.3,11.4,-33,8.9,13.7,22.2
8.82,1,5,-51.3,11.4,-33,10,13.5,20.1
8.89,1,5,-51.3,10.6,-33.8,8,13.5,21.7
8.95,1,5,-51.3,10.6,-35,7.6,13.2,29.5
9.01,1,3,-51.7,11.7,-32.6,7.3,13.3,21.6
9.08,1,0,-51.4,11.2,-35.9,5.9,13.9,22.4
9.14,1,5,-51.4,11.2,-35.9,6.2,14.9,18.5
9.2,1,0,-55.5,12.7,-33.3,5.9,13.5,17.7
9.26,1,0,-55.5,12.7,-33.3,5.5,13.9,17.1
9.32,1,0,-55.6,13.3,-34.2,5.1,13.8,16
9.39,1,3,-56.2,12.4,-33.3,5.6,13.1,16.8
9.45,1,0,-56.1,12.6,-32.7,5.3,12.6,16.1
9.51,1,0,-56.1,12.6,-32.7,4.3,12.6,14.6
9.57,1,0,-57,13.2,-34.4,4,11.2,13.8
9.64,1,0,-56.8,12.3,-34.5,3.9,11.8,14.6
9.7,1,0,-55.6,12.6,-34.2,4.4,11.6,14.8
9.89,1,3,-51,9.7,-31.8,3.6,11.5,13.5
9.95,1,5,-50.8,10.6,-32.3,3.9,11.3,13
10.01,1,3,-50.8,11.1,-32.3,3.6,11.7,13.1
10.07,1,3,-51.4,12,-32.9,3.6,11.4,12.9
10.14,1,3,-51.4,12,-32.9,4,11.9,13.6
10.2,1,5,-49,15.2,-32.3,4.4,11.8,15
10.26,1,5,-49,15.2,-32.3,4,12.4,16.5
10.32,1,5,-50.1,10.3,-32.7,3.9,11.3,15
10.39,1,5,-46.5,11.8,-32,4.7,10.9,17.2
10.45,1,5,-44.6,12.6,-30.9,4.7,11.3,17.1
10.51,1,5,-44.1,13.5,-31.4,4.9,11.6,20.2
10.58,1,5,-45.7,14.1,-32,4.6,11.9,17.8
10.64,1,5,-44.3,14.5,-30.5,4.4,11.1,19.9
10.73,1,5,-44.7,13.2,-30.3,4.5,10.9,20.4
10.73,1,5,-43.1,15.2,-29.8,4.9,12.5,18.8
10.95,1,5,-42.6,17.8,-31.8,4.4,16.5,16.5
11.02,1,5,-43.8,15.7,-30.2,4.9,13.9,17.9
11.08,1,5,-43.7,12,-30.6,4.3,12.1,25.7
11.14,1,5,-43.7,12,-30.6,4.4,11.3,31.3
11.2,1,5,-43.1,10.6,-30.9,3.6,11.8,23.4
11.27,1,5,-45.7,12.3,-30.2,4,11.6,28.8
11.33,1,5,-44.3,11.1,-29.5,4.1,11.8,28.1
11.39,1,5,-43.7,12,-30.6,4,11.5,18
11.49,1,5,-44.4,11.7,-30,4.4,11.6,27.4
11.55,1,5,-43.1,10.3,-29.8,4.8,11.9,21.3
11.61,1,5,-42.8,9.9,-30.2,4.2,11.7,30.1
11.67,1,5,-43.7,10.9,-28.9,4.1,12,26.5
11.73,0,5,-42.9,12.7,-31.4,4.5,12.9,24.5
11.79,1,5,-42.9,12.7,-31.4,4.5,13.1,21.1
11.87,1,5,-44.4,10.5,-31.8,5,13.7,20.6
11.98,1,5,-43.8,14.5,-30.5,4.5,13.8,19.1
12.05,1,5,-42.8,11.4,-30.2,4.8,12.6,21.6
12.13,1,5,-43.5,8.7,-28.7,4.2,9.2,20.9
12.19,1,5,-39.2,10.5,-28.6,5.2,8.8,21.2
12.25,1,5,-39.2,10.5,-28.6,5.8,8.8,19.1
12.31,1,5,-41.3,11.8,-30.5,5.2,8.3,19.2
12.37,1,5,-41.3,11.8,-30.5,5.1,8.7,20.1
12.44,1,5,-42.3,14.8,-29.5,5.7,5.5,18.8
12.5,1,5,-42.8,15.2,-31.2,6.2,5.8,15.1
12.56,1,2,-42.8,15.2,-31.2,5.5,4.4,15.9
12.62,1,5,-41.3,13,-29.8,5.5,4.2,16.4
12.69,1,5,-39.8,13.8,-29.8,7.1,3.9,16.1
12.76,1,5,-39.5,15.7,-29.5,8.3,4.3,14.9
12.87,1,5,-39.5,14.5,-29.2,10.8,4.8,15
12.96,1,0,-39.6,15.1,-30,12,5,14.7
13.09,1,2,-40.5,14.8,-31.2,120,4.2,13.8
13.15,1,0,-41.9,15.1,-31.8,39.1,4,14.5
13.22,1,0,-41.9,15.1,-31.8,58.6,4,13.7
13.29,1,0,-39.8,14.8,-29.8,120,4.5,13.6
13.48,1,5,-37.8,14.4,-27.8,40.8,4.4,13.2
13.55,1,0,-41.9,12.4,-31.8,45.3,4.5,13.2
13.61,1,4,-42.2,13.9,-33.3,24,4.8,12.6
13.67,1,0,-42.2,13.9,-33.3,43,3.9,12.6
13.74,1,0,-42.2,13.9,-33.3,40.4,4.3,12.4
13.8,1,0,-39.5,12.3,-31.2,36.4,4.1,12.1
13.86,1,0,-41.3,7.9,-31.2,23.7,4.2,12.5
13.92,1,0,-37.5,9.6,-29.5,18.5,6,11.2
13.99,1,0,-35.1,10.5,-30.3,17.5,5.9,11.8
14.05,1,0,-35.9,9.3,-27.1,14.3,4.8,12.7
14.14,1,0,-37.4,6.6,-30.3,20.7,4.6,12.4
14.14,1,0,-38,10.6,-31.2,24.8,4.6,12.3
14.44,1,0,-33.6,7.3,-24.5,11,4.3,13.5
14.5,1,5,-31.8,5.8,-22,7.1,3.9,14.7
14.56,1,0,-32.7,4.2,-22.9,5.3,3.8,15.6
14.63,1,0,-33.6,2.4,-22,4.8,3.8,15.2
14.69,1,5,-30,9.3,-24.2,7.7,4.1,15.6
14.75,1,0,-30,9.3,-24.2,10.1,4.3,14.2
14.99,1,0,-30.8,13.2,-27.1,11.8,4.4,13.9
14.99,1,0,-30.9,9.6,-26.5,9.4,3.8,14.6
15.29,1,0,-31.2,6.9,-25.1,7.2,4.3,14.8
15.29,1,0,-29.2,7.9,-20.3,8.8,3.8,14.8
15.47,1,5,-28.7,7.2,-17.5,7.4,4.3,14.9
15.6,1,5,-28.9,5.5,-17.9,7.5,4.5,15.2
15.91,1,5,-28.7,7.6,-17.5,8.6,4.4,14.6
15.91,1,5,-28.7,7.6,-17.5,9.6,4.5,14.1
16.22,1,0,-27.1,9,-16.9,13.6,4.2,14.3
16.29,1,3,-24.7,12.6,-13.8,120,4.2,13.6
16.35,1,3,-26.9,15.7,-15.2,120,4.1,14.3
16.41,1,3,-26,17,-13.9,120,3.2,13.8
16.47,1,3,-26,17,-13.9,120,4.1,13.8
16.54,1,0,-26.5,18.7,-16,120,3.9,13.9
16.6,1,3,-26.5,18.7,-16,120,3.3,14.4
16.66,1,3,-26.5,18.7,-16,120,4.1,14.3
16.73,1,3,-25.7,15.2,-14.5,49.7,3.2,14.4
16.79,1,0,-24.5,15.4,-16.4,39.1,2.1,14.1
16.85,1,0,-24.5,15.4,-16.4,120,3.3,14.1
16.91,1,3,-25.3,15.8,-13.6,36.3,2.4,14.2
16.98,1,3,-25,14.8,-10.2,120,1.3,13.9
17.04,1,3,-26.2,13.8,-7.2,12.7,4.6,14.2
17.1,1,0,-26.2,13.8,-7.2,21.7,4.3,14
17.16,1,0,-24.8,12,-18.7,38.9,4.5,14.4
17.16,1,0,-22.6,9.3,-12.6,15.6,4.3,14.1
17.48,1,0,-25.6,5.1,-14.7,8.6,4.4,14.8
17.56,1,0,-23.2,6.9,-9,7,4,15.2
17.62,1,0,-23.3,6.6,-8.5,7,3.4,15
17.7,1,0,-23,7,-11.1,5.6,3.6,15.6
17.7,1,0,-24.2,4.2,-14.8,4.8,3.6,15.1
17.99,1,3,-24.8,3.6,-3.4,6.3,4,14.7
18.05,1,5,-25.6,2.8,-4.2,6.7,4,14.5
18.15,1,0,-24.2,5.7,-4.6,10.4,4.6,14.2
18.15,1,0,-23.8,7,-0.1,9.7,4.7,14.3
18.4,1,5,-21.7,9.1,-2.1,11.6,4.3,14.2
18.63,1,0,-21.1,12.4,-4.8,9.1,4.1,14.5
18.73,1,0,-21.1,11.2,-2.2,16,4.4,13.7
18.79,1,0,-21.1,11.2,-2.2,6.3,4.1,13.9
18.85,1,3,-22.6,8.2,1.5,6.6,3.6,15
18.91,1,5,-21.1,9.7,-0.1,14,4.6,13.7
18.97,1,5,-21.1,9.7,-0.1,19.2,4,14
19.04,1,0,-18.7,9.1,-1,12,4.4,14.1
19.1,1,0,-21.5,4.8,-0.4,5.6,3.8,18
19.16,1,0,-23.9,4.5,-0.6,6.9,4.3,19.9
19.23,1,5,-22.9,1,0.3,8.2,4.7,18.2
19.29,1,5,-23.8,2.1,1.5,12.3,4.2,19.3
19.35,1,5,-21.7,5.7,3.1,13.5,4.4,17.6
19.42,1,5,-20.6,3.4,-0.6,11.7,4.2,16.9
19.65,1,0,-22.1,3,1.8,10.1,4.2,18.1
19.71,1,5,-23.9,3,3.1,8.9,4.2,19.6
19.78,1,5,-23.9,3,3.1,9.8,4.3,18.7
19.84,1,5,-22.9,0.3,3.9,11.5,4.6,17
19.9,1,5,-22.9,0.3,3.9,12,4.9,17.1
19.96,1,0,-23,0.9,3.7,10.6,3.9,16.5
20.03,1,5,-23.2,-1.8,3.6,10.8,4.4,15.2
20.09,1,5,-24.2,-0.7,3.6,10.4,3.7,16.5
20.15,1,5,-25.3,-3.6,4.2,10.8,4,15
20.22,1,5,-25.3,-3.6,4.2,9.9,4.2,13.7
20.28,1,5,-24.5,-1.2,4.2,9.4,4.2,16.5
20.34,1,5,-27.2,-3.4,6.1,10.4,3.9,16.8
20.47,1,5,-24.7,-2.2,7.6,14.3,3.8,16.1
20.53,1,5,-26.5,-2.5,7.6,12,3.5,16.9
20.59,1,5,-25.6,-4.3,6.7,10.7,3.5,16.3
20.66,1,5,-27.4,-5.5,3.4,9,4.4,14.8
20.72,1,5,-26.5,-6.1,2.8,9.4,4.4,14.6
20.78,1,5,-26.9,-6.1,1.8,9.9,4.3,14.9
20.84,1,5,-25.6,-8.2,0.4,10.6,4.4,13.7
20.91,1,5,-24.8,-6.3,2.2,10.7,3.5,13.4
20.97,1,5,-22.9,-3.4,1,13.9,4.1,12.8
21.03,1,5,-21.7,-4.2,4.3,11.8,3.8,14.1
21.03,1,0,-20.2,1.5,1.3,6.5,3.3,20.7
21.26,1,0,-18.5,10,4.2,11.3,4.2,21.3
21.32,0,0,-17.5,10.9,4.5,17.7,4.6,25.4
21.39,0,0,-20,11.2,5.5,18.7,3.4,23.7
21.39,1,0,-18.5,15.4,4.2,18.1,4,21.3
21.39,1,0,-18.4,16.7,6.9,21.9,3.7,19.7
21.67,1,0,-18.5,15.1,8.5,16.8,4.6,23.9
21.83,1,0,-18.7,11.1,10.9,12.4,4,22.5
21.83,1,5,-19.9,8.4,8.4,14.6,4.5,20.1
22.08,1,0,-18.4,8.4,8.4,10.2,3.6,23.2
22.18,1,3,-17.9,10.3,11.2,5.1,3.2,23.8
22.24,1,0,-22.4,10.6,15.5,4.8,3.1,22.9
22.31,1,5,-22.4,10.6,15.5,5.8,3.2,24.7
22.37,1,0,-20.5,11.2,16.1,10.2,3.7,21.7
22.43,1,0,-20,10.9,15.8,8.2,3.4,21.6
22.49,1,0,-20.8,9.7,17.2,7,3.2,24
22.56,1,5,-20.8,9.7,17.2,7.2,3.4,25.4
22.62,1,0,-20.6,7.9,14.8,8.9,3.5,22
22.68,1,0,-20.8,3.9,13.9,8.7,3.9,25
22.74,1,0,-20.8,3.9,13.9,7.3,3.9,19.2
22.81,1,0,-19.9,7.9,15.2,4.6,3.2,25.4
22.87,1,3,-16.6,11.8,14.5,6.9,3.2,25.3
22.98,1,0,-14.7,20.9,9.4,19.3,3.7,20.2
23.21,1,0,-13.8,20.8,10.6,120,3.5,23.4
23.21,1,0,-14.4,20.2,12.3,120,4.1,23.7
23.56,1,4,-11.8,19.1,7.2,27.3,3.6,31.5
23.79,1,0,-11.8,20.9,9.4,49.9,3.8,22.4
24.03,1,0,-12.9,16.4,9.4,46.1,3.7,24.8
24.03,1,0,-13.6,16.7,16.7,120,3.5,27.6
24.29,1,3,-17.3,19.1,19.3,120,3.6,19.9
24.47,1,0,-14.8,20,17.6,120,11.1,26.5
24.47,1,0,-13.8,16.6,20.5,36.4,120,22.3
24.47,1,3,-14.4,12.6,21.1,120,120,20
24.75,1,3,-19.1,9.1,23.6,120,16,22.7
24.9,1,3,-21.1,2.8,25.3,120,5.5,14.6
24.97,1,0,-21.8,-6.3,23,120,4.1,13.1
24.97,1,0,-22.6,-6.6,20.2,120,4.6,13
25.22,1,0,-26.2,-10.3,22.6,120,4.8,14.1
25.22,1,0,-28.6,-12.7,23,120,4.6,15.2
25.43,1,0,-29.2,-11.4,26.2,10.3,26.2,14.6
25.7,1,3,-33.6,-15.1,26,120,29.4,16.4
25.7,1,3,-33.3,-12.7,28.6,120,27.6,18.6
25.99,1,3,-35.1,-19.3,25.6,120,28,22.4
25.99,1,3,-37.2,-17.5,29.2,120,28.5,19
