# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
0.06,1,0,-35,23.6,-47.7,4.1,3.9,10.2
0.12,1,0,-35.9,25.4,-48.9,3.8,3.4,10.8
0.18,1,0,-35.9,25.4,-48.9,4.3,3.7,10.5
0.25,1,0,-35.9,24.7,-48.6,4.3,3.9,11.1
0.31,1,0,-36.5,26.8,-47.2,5.1,3.6,11
0.37,1,0,-38.4,26.2,-47.5,5.2,3.8,10.7
0.44,1,0,-36.6,27.4,-48.6,4.9,3.8,11
0.5,1,0,-38.1,26.2,-47.5,5.5,4.2,10.8
0.56,1,0,-38.1,26.2,-47.5,5.5,3.9,12.7
0.63,1,0,-40.7,24.7,-50.8,7.1,4.1,23.5
0.69,1,0,-41.9,18.5,-53.7,6.7,3.8,26.2
0.75,1,5,-38.7,18.4,-52.8,7.6,4.3,37.8
0.81,1,0,-42.2,23.5,-49.6,6.6,4.3,42.5
0.88,1,0,-42.2,23.5,-49.6,6.7,3.9,51.4
0.94,1,0,-43.7,24.7,-51.4,6.7,4.6,51.3
1,1,0,-43.7,24.7,-51.4,6.6,4.3,56.2
1.07,1,0,-43.4,21.5,-51.4,7,3.5,67.5
1.13,1,5,-45.7,19.9,-53.5,7.9,4.5,51.4
1.19,1,0,-45.7,19.9,-53.5,9.3,6.1,41.5
1.25,1,0,-56.2,20.5,-52.6,11.4,8.6,26.8
1.32,1,0,-57.3,16.6,-54.7,12.5,9.4,25.6
1.38,1,0,-57.3,16.6,-54.7,12.6,9.4,25.5
1.45,1,0,-59.2,18.1,-52.9,11.2,9.7,24.5
1.51,1,0,-59.5,21.2,-51.9,11.8,9.6,21
1.57,1,0,-61.6,17.9,-52.5,15.6,8.9,23.1
1.63,1,0,-61.6,17.9,-52.5,21.8,9.5,21.3
1.7,1,0,-66.4,9.1,-52.5,49.4,8.5,34.4
1.76,1,0,-64.7,5.1,-52.9,47.4,10.3,23
1.82,1,0,-64.7,5.1,-52.9,49.2,9.9,21.8
1.89,1,0,-64.6,1,-51,52.6,9.9,23.4
1.95,1,0,-61.6,4.2,-53.1,51.4,10.8,26.7
2.01,1,0,-62.6,3.7,-53.8,51.6,10,27.6
2.08,1,0,-65,7.3,-52.6,51.4,10.1,29.9
2.14,1,0,-71.9,20.9,-46.2,15.6,11.9,8.5
2.21,1,0,-71.9,20.9,-46.2,11.6,13,7.1
2.27,1,4,-70.1,23.6,-46.6,10.3,11.9,17.8
2.33,1,4,-71.3,12.4,-48.9,12.7,12.8,120
2.4,1,0,-60.4,16,-52.5,12.9,13.3,23.6
2.46,1,0,-57.7,16.1,-54.4,13.4,13.2,24.3
2.52,1,3,-56.5,15.8,-52.9,11.8,13.6,26.3
2.58,1,0,-57.6,16.4,-53.8,10.5,12.7,23.9
2.65,1,4,-57.6,16.4,-53.8,6.4,10.1,22.4
2.71,1,4,-67,12,-50.8,11.7,8.1,27.1
2.77,1,0,-61.9,13.3,-52,17.5,8.1,21.9
2.83,1,0,-60.4,13.3,-51.3,14.6,8.1,22.1
2.9,1,0,-60.4,13.3,-51.3,11.8,7.3,27.7
2.96,1,0,-58,14.4,-52.9,10,8.3,25
3.02,1,0,-58.5,17.3,-51.1,11.5,8,19.5
3.08,1,0,-58.5,17.3,-51.1,21,7.4,21.5
3.15,1,3,-57.1,8.7,-53.8,33.8,7,24.3
3.21,1,0,-57.1,11.8,-54.3,66.4,7.6,19.1
3.27,1,0,-57.1,11.8,-54.3,64.8,8.3,14.8
3.33,1,3,-56.5,14.7,-52.2,120,7.6,14.6
3.39,1,3,-54.9,11.8,-53.8,120,7.9,15.4
3.46,1,3,-54.9,9.9,-52.8,120,7.3,21.5
3.52,1,3,-54,9.3,-51.9,41.2,7.1,19.8
3.58,1,4,-60.1,9.9,-52.5,16.3,7.4,15.6
3.65,1,0,-65.9,13.3,-48.4,14.6,7.5,14.5
