# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
7.98,1,4,-40.4,-25.7,-38.4,8.5,4.4,8.2
8.04,1,1,-39.6,-25,-37.7,14.6,5.5,7.9
8.14,1,0,-34.1,-17.8,-37.7,25.1,7.3,6.8
8.21,1,1,-30.8,-17.8,-31.1,34.7,6.5,7.6
8.29,1,1,-27.2,-11.8,-36,14.8,10.8,5.7
8.35,1,0,-26,-9.3,-34.7,11.9,12.1,6.3
8.42,1,0,-24.2,-7.6,-32.3,7.6,23.2,5.7
8.48,1,0,-24.2,-7.6,-32.3,6.6,24.8,6.1
8.54,0,3,-21.1,-2.1,-31.8,6.9,16.6,5.9
8.65,1,0,-20,-2.1,-29.6,6.4,22.2,5.8
8.71,1,3,-23.8,-3.9,-31.1,7.2,14.5,6.5
8.77,1,1,-24.7,0.3,-36,5.6,19.1,6.6
8.84,1,0,-22.4,0.7,-37.1,5,35.3,6.3
8.84,1,0,-20.5,-0.4,-33.6,6,56.8,6.1
9.01,1,0,-19.4,-5.2,-32.3,8.4,40.6,5.9
9.09,1,3,-21.5,0.9,-33.6,5.4,59.3,5.7
9.29,1,0,-21.5,0.9,-33.6,4.6,120,6
9.54,1,0,-20.5,-2.8,-35.1,5.3,120,6.4
9.75,1,3,-22.1,-5.2,-26.9,8.3,120,6.2
9.81,1,0,-19,-9.3,-27.5,21.4,40.6,5.6
9.87,1,0,-17.9,-11.8,-23.6,22.7,23,6
9.93,1,0,-20.6,-18.4,-26.5,22.7,36.8,5.7
9.99,1,0,-25,-25.3,-27.2,22.6,120,7.1
10.06,1,0,-26,-24.7,-27.1,22.5,52,7.6
10.18,1,0,-23.8,-24.7,-23.5,21.1,4.2,8.1
10.24,1,0,-23.6,-24.1,-27.2,18.8,5.2,7.9
10.31,1,0,-23.6,-25.6,-23.6,18.6,4.5,8.2
10.37,1,0,-20.8,-24.7,-20.5,18.9,3.8,8.3
10.44,1,0,-20.8,-24.7,-20.5,19.5,3.6,8.6
10.5,1,0,-19,-17.8,-19.4,17.7,4,8.2
10.56,1,0,-16,-11.7,-20.2,17.1,5,7.8
10.63,1,0,-16,-11.7,-20.2,16.8,4.1,8.8
10.69,1,0,-14.4,-14.5,-18.8,16.1,3.5,9.4
10.75,1,0,-16.6,-16.4,-13,15.8,3.4,9.3
10.81,1,0,-18.4,-17.2,-11.7,15,5.1,9.3
10.88,1,0,-16.9,-14.1,-14.2,15.1,5.4,8.8
10.94,1,0,-14.8,-13.2,-11.4,14.4,6.3,8.6
11,1,0,-13.5,-11.2,-13.2,13.7,5.9,8.8
11.06,1,3,-17.3,-14.8,-8.4,13.1,4.7,9.6
11.13,1,0,-16.3,-13.9,-8.1,11.8,5.5,8.7
11.19,1,0,-12.7,-13.2,-9.6,10.6,120,8
11.25,1,0,-11.5,-13.9,-7.8,9.2,47.4,8.4
11.32,1,0,-13.6,-10.3,-3.9,8.4,31.8,8.8
11.38,1,0,-12.4,-8.4,-2.5,7.3,30.6,8.3
11.52,1,0,-12.4,-8.4,-2.5,7.4,33.6,8.4
11.7,1,0,-10.3,-11.1,-2.8,5.9,37.4,8.5
11.92,1,0,-11.8,-7.6,1.8,5.9,17,8.6
12.05,1,0,-15.4,7.6,12,4.6,6.1,6.5
12.11,1,0,-16.7,5.8,15.4,4.3,6.6,6.6
12.19,1,5,-17.5,4.8,14.7,3.7,6.6,6.4
12.44,1,0,-17.5,4.8,14.7,4.1,6.3,6.5
12.44,1,5,-17.5,4.8,14.7,5,6.5,6.4
12.64,1,5,-20.2,-4.9,16.7,5.8,10.4,6.2
12.83,1,5,-26.9,-11.4,22.9,5.5,11.3,6.1
12.89,0,5,-26.9,-12.6,21.4,6.5,12.8,6
12.96,0,5,-28.1,-11.7,20.5,6.7,13.2,6.6
13.02,1,5,-34.4,-10.9,25.3,6,14.5,7.2
13.08,1,5,-37.8,-9.7,26.3,5.2,16.1,7.4
13.08,1,5,-41.4,-14.4,27.8,5.5,21,6.7
13.29,1,5,-41,-14.8,26.2,5.5,15.4,7.2
13.35,1,5,-41,-14.8,26.2,5.6,29.9,6.8
13.45,1,5,-44.4,-14.4,25.6,6,29.8,7.1
13.6,1,5,-47.5,-10.3,27.7,6.6,18.3,7.6
13.66,1,5,-45.9,-9.7,28.1,6.6,17.6,7.4
13.73,1,5,-47.8,-11.4,27.7,7.4,120,7.5
13.79,1,5,-49.3,-10.3,29.2,8.2,21,7.4
13.85,1,5,-51,-13.9,28.9,9.9,21.1,6.6
13.92,1,5,-52.3,-17.5,28.7,10.8,120,6.7
13.98,1,5,-51.3,-15.7,29.2,9.4,33.1,7
14.21,1,5,-53.2,-18.1,26,8.6,120,6.9
14.42,1,5,-57.3,-14.4,29.6,120,35,7.3
14.42,1,5,-56.8,-13.8,29.5,120,30.6,7.4
14.67,1,5,-58.6,-15.7,29.8,120,45.3,7.4
14.86,1,5,-65.8,-14.4,29.3,0,47.7,7.3
14.86,1,5,-65.8,-14.7,27.5,120,43.1,7.5
15.15,1,5,-65.5,-15.1,28.6,120,40.3,7.6
15.37,1,5,-68.9,-16,28,120,26.5,7.5
15.55,1,5,-75,-16.6,26.8,120,20.1,8.6
15.7,1,5,-73.7,-17.5,23.9,120,20.6,8.4
15.7,1,5,-73.4,-19.1,25.9,120,20.2,8.6
15.95,1,5,-75,-18.8,27.5,120,16.3,9.1
15.95,1,5,-74.3,-17.8,28.1,40.4,15.7,9.3
16.18,1,5,-77.4,-13,28.4,120,11.9,10.5
16.18,1,3,-75.9,-6.4,28.4,120,8.3,12.6
16.54,1,3,-75.9,-3.4,29.2,120,6.5,11.7
16.78,1,1,-63.2,33,24.5,6.7,4.5,120
17.06,1,1,-62.8,30.3,24.5,3.8,4.5,21.2
17.31,0,1,-59.2,33.8,22.7,5.1,3.7,120
17.31,1,1,-66.2,36.5,20.2,5.6,4,120
17.5,1,1,-64.9,33.2,21.8,7.2,3.5,120
17.5,1,1,-65,38.9,17.2,5.6,3.2,120
17.94,1,1,-66.4,34.4,22.1,5.4,3.3,120
17.94,1,1,-63.8,34.8,21.1,4.9,3.3,120
18.33,1,1,-62.8,40.7,17.2,5,4,120
18.33,1,1,-61.4,31.5,24.8,4.4,4.3,120
18.53,1,1,-61.9,37.8,19.6,4.1,4.3,1.5
18.53,1,1,-61.6,30.9,24.7,4.6,2.8,120
18.78,1,1,-65,31.5,24.2,7.4,3.6,120
18.96,1,1,-67.3,35.7,21.2,5.8,3,120
18.96,1,1,-68.3,37.2,19.4,7.5,3.6,120
19.23,1,1,-71.3,35.4,20.5,8.3,3.3,120
19.23,1,1,-71.3,35.4,20.5,8.4,3.3,0
19.74,1,1,-68.3,32.3,22,7.5,2.9,120
19.74,1,1,-78.5,34.8,19.3,4.4,3.5,10.9
19.92,1,1,-78.5,38.3,13.8,4.3,3.9,19.7
20.13,1,1,-87.9,40.7,4.5,3.7,3.5,11.9
20.13,1,1,-97.8,35.1,-1,1.9,2.9,13.1
20.43,1,1,-100,35.6,-2.1,2.4,3,10.9
20.68,1,1,-103.8,28.9,-8.1,4,3.8,12
20.68,1,1,-106.9,24.5,-15.2,2.5,3.3,120
20.91,1,1,-108.8,20.2,-16,2.9,2.7,120
20.91,1,1,-107.6,25.6,-16,2.8,4.3,120
21.22,1,1,-108.7,25.7,-15.8,2.6,4.8,120
21.46,1,1,-108.7,24.7,-16.1,1.8,2.8,120
21.46,1,1,-107.2,25,-15.4,2.6,2.5,120
21.75,1,1,-107.6,24.5,-17,3,3.4,120
21.93,1,1,-108.4,23.3,-15.2,3,2.6,120
21.93,1,1,-107.5,23.5,-13.9,2.6,1.9,120
22.2,1,1,-106.7,24.7,-14.7,2.1,2.3,120
22.2,1,1,-108.8,24.1,-16,2.8,3.2,120
22.62,1,1,-108.1,23.3,-14.8,2.9,2.8,14.9
22.84,1,1,-109,21.5,-19,3.4,3.5,120
23.07,1,1,-108.2,19.3,-17.6,2.3,2.4,120
23.07,1,1,-109.6,21.4,-18.5,2.6,3.9,120
23.35,1,1,-107.6,23.3,-15.5,3.4,3.6,120
23.35,1,1,-109.6,25.3,-17.5,2.3,3.8,120
23.62,1,1,-107.9,23.9,-18.4,2.7,5.1,120
23.87,1,1,-108.4,23.6,-19.6,2.5,2.4,120
23.87,1,1,-109.3,22.3,-22,1.9,3.9,120
24.06,1,1,-108.8,18.4,-23.6,3.4,2.7,120
24.34,1,1,-111.4,9.1,-23.9,5,2.6,66.7
24.59,1,1,-111.4,8.4,-22.9,4.9,2.4,120
24.59,1,1,-111.2,7,-26.3,4.7,3.3,120
24.84,1,1,-111.5,10,-26.3,4.8,4.5,120
24.84,1,1,-112,8.2,-28.9,5.3,4.4,120
25.22,1,1,-111.5,9.3,-27.1,4.3,3.8,120
25.22,1,1,-112,9.3,-27.8,5.2,4.1,120
25.51,1,1,-111.4,8.4,-28.7,5.7,5.2,120
25.71,1,1,-111.1,5.7,-27.7,4.7,2.9,54.3
25.71,1,1,-111.5,-3.1,-21.7,6.1,3.1,120
25.9,1,3,-106.9,-13.8,-23.6,120,12.9,11.6
26.21,1,3,-103.6,-20.6,-14.8,10.8,12.1,10.9
26.21,0,5,-95.1,-33.2,-25.1,2,7.2,9.6
26.48,0,3,-87.6,-39.6,-13.9,120,6.7,9.2
26.6,0,3,-81.2,-42.5,-7.9,25.3,6.1,9.1
26.7,1,3,-78.5,-43.2,-7.2,120,6.5,8.8
26.7,1,3,-66.7,-45.4,1.3,16.5,7.7,9.6
26.98,1,3,-63.5,-39.2,9.3,13.3,8.8,11.1
27.04,1,3,-57.1,-39.3,8.7,8.8,11,10.2
27.1,1,3,-57.1,-39.3,8.7,7.5,11.2,10.1
27.17,1,3,-51.4,-42.3,5.2,6.5,10.8,8.8
27.23,1,5,-52.2,-41.1,5.2,6.9,11.4,8.6
27.29,1,3,-52.2,-41.1,5.2,6.2,11.6,8.6
27.35,1,3,-55.3,-37.5,11.7,7.4,10.6,8.1
27.42,1,3,-60.8,-42.9,2.8,8.2,9.5,8
27.42,1,3,-65.2,-43.2,1.3,9.4,9.9,8
27.54,1,0,-59.5,-40.7,6,6.7,10.6,7.8
27.61,1,3,-58,-41.6,6.3,6.6,10.8,8.1
27.61,1,0,-54.6,-46.3,-7.2,5.9,10.2,7
27.9,1,0,-68.3,-41.1,-0.4,23.3,8.5,6.2
28.07,0,0,-69.7,-45.9,-7.9,19,8.1,6.8
28.07,1,0,-62.8,-45.3,-8.8,7.5,10.3,5.1
28.28,1,3,-62.6,-44,-2.1,9.9,9.5,6.4
28.34,1,0,-57.6,-44,-3.9,7.1,10.2,5.2
28.41,1,0,-57.6,-44,-3.9,7.6,9.9,5.6
28.47,1,0,-51.6,-41.7,-3.9,5.6,10.3,6.2
28.53,1,0,-51.6,-41.7,-3.9,5.2,10.5,6.1
28.59,1,0,-47.7,-38.9,1.5,6,9.3,5.9
28.66,1,0,-52.5,-41.1,-0.1,6.4,10.2,5.9
28.72,1,0,-55.6,-40.5,-1,9.4,9.4,6.5
28.78,1,0,-59.7,-43.2,-5.4,11.9,9.1,6.3
28.84,1,0,-57,-40.7,-4.5,9.3,9.4,6.2
28.91,1,0,-57,-40.7,-4.5,12.7,8.6,5.8
28.98,1,0,-54.9,-44.7,-9.4,6.4,9.9,5.2
29.08,1,0,-54.1,-44,-10.2,4.6,10.5,5
29.14,1,0,-51.6,-45.1,-6.4,6,9.9,5.4
29.2,1,0,-52.3,-44,-9,4.5,9.7,4.9
29.27,1,3,-48.3,-42.9,-4.6,6.2,9.4,6.1
29.35,1,3,-50.8,-37.8,3.6,5.3,9.6,6.4
29.35,1,3,-53.8,-41.3,0,6.4,9.8,5.8
29.57,1,3,-58.6,-37.1,6.1,11.3,8.9,7.2
29.63,1,0,-56.8,-35.9,7.2,7.4,8.8,6.2
29.7,1,0,-52.9,-39.6,0.4,5.7,9.7,6.1
29.76,1,0,-51.3,-41.3,-1,6.1,9.6,5.6
29.82,1,0,-52.2,-40.4,-3.7,6.6,9.3,5.8
29.89,1,0,-54.7,-43.8,-3.7,8.2,9.2,5.9
29.95,1,0,-53.2,-39.6,2.7,9,9.2,6
30.01,1,0,-51.7,-41.9,1.5,5.8,9.7,5.2
30.07,1,0,-51.7,-41.9,1.5,6.5,9.9,5.1
30.14,1,0,-51.4,-39.6,1.5,7.1,9.2,6.3
30.2,1,3,-50.7,-37.7,2.7,6.6,9.2,6.4
30.27,1,0,-46.6,-40.4,0.1,5.4,9.8,5.9
30.33,1,0,-48.4,-38,5.2,5.7,9.6,5.7
30.39,1,0,-49,-39,2.5,6.9,9.5,6.1
30.45,1,0,-51.4,-37.2,2.7,7.6,9,6.3
30.52,1,3,-51.6,-37.8,6.1,7.1,8.9,6.4
30.58,1,0,-54.6,-41.3,0.3,9.9,8.9,5.6
30.64,1,0,-55.9,-42.6,-0.1,9.8,8.6,5.7
30.71,1,0,-56.5,-43.1,-0.1,6.1,9.2,5.5
30.77,1,0,-56.5,-43.1,-0.1,6.3,9.2,5.8
30.83,1,3,-55.3,-38.6,6.4,9.6,8.4,5.9
30.9,1,0,-51,-39.6,5.5,7.4,9.5,5.7
30.96,1,0,-51,-39.6,5.5,6.5,9.4,5.9
31.02,1,0,-50.8,-35.1,7.6,6.3,8.8,5.7
31.08,1,0,-46.5,-36.3,6.1,5.7,9.6,6
31.15,1,0,-45.3,-37.5,3.9,5.2,11.1,5.8
31.21,1,0,-46.9,-37.2,7.3,6,10.4,5.4
31.27,1,0,-46.9,-37.2,7.3,7.1,10.5,5.6
31.34,1,4,-45,-37.5,3.6,4.5,28,4.8
31.4,1,0,-41.4,-40.7,1.2,4,30.3,5.4
31.46,1,0,-42.9,-39.9,-4.2,3.9,120,5.5
31.53,1,0,-42.9,-39.9,-4.2,4.5,120,5
31.59,1,0,-51.6,-39.3,4.6,6.4,23.8,5.4
31.65,1,0,-55.3,-43.2,0.6,6.2,35,4.9
31.72,1,0,-53.2,-39.9,4.2,7,24.4,5.5
31.78,1,3,-52.9,-42.3,1.5,5.7,120,6
31.84,1,0,-52.9,-42.3,1.5,4.7,120,5.5
31.9,1,3,-52.8,-45.9,-2.1,4.7,120,5.2
31.97,1,0,-52.8,-45.9,-2.1,6.3,23.3,5.6
32.03,1,3,-53.7,-35.7,10.6,8.4,26.6,6.7
32.09,1,3,-57.6,-35.6,10.2,8.1,31,5.8
32.15,1,0,-58,-39.9,8.1,8.7,120,5.9
32.22,1,3,-58,-39.9,8.1,7.7,29.4,6
32.28,1,3,-54.9,-34.8,11.2,5.2,25.6,6.7
32.34,1,3,-54.9,-34.8,11.2,5.3,24.3,6.2
32.4,1,3,-56.1,-36.8,9.4,6.7,26.1,6.1
32.47,1,3,-58,-36.5,9.6,8,31.4,6.3
32.53,1,3,-51.3,-39,9,120,26.4,5.9
32.59,1,0,-51.3,-39,9,120,30.1,6.7
32.66,1,0,-44.3,-41.3,3.9,40.4,17.8,5.9
32.72,1,3,-44.3,-41.3,3.9,91.3,120,5.3
32.78,1,0,-45.3,-40.2,3.1,120,15.6,5.7
32.84,1,0,-42.8,-38.6,6.4,120,14.4,5.3
32.9,1,3,-45,-40.5,5.1,120,13,5.2
32.97,1,3,-40.2,-37.1,7.2,120,10.5,5.4
33.03,1,0,-39.9,-38,7.8,73.2,8.2,6.6
33.09,1,0,-40.2,-33.6,12,120,7,7.7
33.16,1,0,-39.6,-33.8,13.6,120,7.4,8.3
33.22,1,3,-42.8,-32.1,13,120,6.4,8.6
33.28,1,0,-42.8,-32.1,13,13.3,6.2,10.3
33.34,1,0,-45.4,-25.7,19,120,6.8,120
33.41,1,3,-45.9,-28.1,22,120,6.8,18.8
33.47,1,3,-47.7,-25.7,22,120,6.9,6.9
33.53,1,3,-47.5,-26,22.1,120,7.4,120
33.59,1,3,-48.1,-27.7,23,120,7.7,120
33.66,1,3,-48.1,-27.7,23,120,9.3,120
33.72,1,0,-44.6,-24.5,25.1,120,20.6,120
33.78,1,3,-44.6,-24.5,25.1,120,22.1,120
33.85,1,3,-46.8,-22.6,25.4,120,26.6,120
33.97,1,5,-42,-23.6,25.9,120,32.4,120
34.03,1,3,-42.8,-22.6,24.7,120,39.5,9.9
34.1,1,3,-41.6,-25.6,23.3,120,44.6,16.9
34.16,1,3,-42.9,-25.4,24.5,120,120,120
34.22,1,3,-38.1,-19.6,24.2,120,120,120
34.28,1,3,-36.3,-20.8,24.8,120,120,21.2
34.35,1,3,-36,-20.9,25.9,120,120,20.6
34.41,1,3,-36,-21.4,22.9,120,120,19.7
34.47,1,3,-32.9,-15.4,27.1,84.4,120,22.6
34.53,1,3,-32.9,-15.4,27.1,120,120,120
34.59,1,3,-36.8,-9.9,30.2,120,120,120
34.66,1,3,-36.6,-9.7,31.1,120,120,120
34.73,1,3,-36.6,-9.7,31.1,120,120,120
34.8,1,2,-34.7,-12.3,30.9,120,120,18.7
34.86,1,3,-35.4,-11.8,31.7,120,120,120
34.92,1,3,-37.8,-9.3,32.1,120,120,25.2
34.98,1,3,-35.7,-8.4,32,120,120,120
35.05,1,3,-36.5,-9.6,31.7,120,120,120
35.11,1,3,-38.1,-10,33.6,120,120,20.5
35.17,1,0,-38.1,-10,33.6,65.5,120,21.7
35.24,1,0,-38.1,-11.2,31.4,33.5,120,16
35.3,1,0,-37.2,-11.8,35.3,36.6,120,18.8
35.37,1,0,-38.9,-12,35.4,36,120,17.7
35.37,1,0,-38.9,-12,35.4,36.8,120,15.8
35.49,1,0,-36.3,-17.8,32.1,34.9,120,15.4
35.56,1,0,-38.9,-18.5,32.1,38,120,17.3
35.62,1,0,-38.9,-18.5,32.1,36.5,120,14.4
