# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
11.43,1,4,-46.2,-0.9,-48.1,1.7,3.9,6.1
11.43,1,4,-46.9,-17.8,-35.9,2.4,2.7,12.3
11.73,1,4,-46.9,-17.8,-35.9,2.5,3.1,12.4
11.73,0,1,-36.6,-3.9,-45.3,5.2,2.8,40.1
12.08,0,1,-35,0,-46.6,6.8,3.6,122.6
12.08,0,1,-33.2,7.2,-47.2,6.4,3.5,120
12.35,1,1,-32.9,7,-46.8,5.6,3.8,120
12.57,1,1,-31.5,10,-45.6,6.4,3.7,120
12.79,1,1,-31.7,9.9,-46.9,5.7,3.6,120
12.79,1,1,-31.1,7,-45.6,5.8,3.7,120
12.98,1,1,-31.2,12.6,-43.7,5,4.1,120
12.98,1,1,-31.2,12.6,-43.7,4.6,4.2,120
13.31,1,1,-34.1,4.3,-45,4.8,3.4,120
13.31,1,1,-35.1,4.3,-47.8,3.7,3.3,111.6
13.66,1,1,-33.9,8.7,-47.7,4,3.1,120
13.9,1,1,-33.9,8.7,-47.7,3.8,3.8,120
13.9,1,1,-30.2,11.4,-45.1,4.2,3.8,56.5
14.26,1,1,-28.6,15.1,-42.8,4.6,4.3,120
14.42,1,1,-30,17.8,-44.3,4.4,4.2,120
14.42,1,1,-27.7,14.8,-45.4,4.2,4,120
14.69,1,1,-32.6,17,-46.8,3.4,5,120
14.95,1,1,-31.7,16.4,-45.1,3.9,4.9,120
14.95,1,1,-36.5,15.7,-49.8,3.9,4.2,120
15.31,1,1,-35.1,15.4,-48.6,3.1,4.1,120
15.31,1,1,-35.4,15.2,-47.2,3.5,4.2,120
15.56,1,1,-39.8,12.3,-50.2,2.8,3.9,120
15.64,1,1,-36.3,14.7,-49.3,3.7,4.2,120
15.7,1,1,-34.8,15.4,-46,3.9,4.3,120
15.77,1,1,-34.1,15.8,-46.3,4.2,4.3,120
15.84,1,1,-33.6,15.4,-46.8,4.4,4.3,120
15.84,1,3,-34.2,13.8,-47.2,4.4,4.2,120
16.16,1,3,-31.7,12.6,-44.7,4.1,4.2,120
16.16,1,1,-38.3,4.9,-49.2,3.6,2.9,96.3
16.59,1,1,-36.5,6.1,-48.7,3.6,3.3,120
16.59,1,1,-34.4,10.9,-47.5,3.5,3.5,62.4
16.87,1,1,-39.6,6.3,-48.6,3.8,3.1,120
16.87,1,1,-38.9,8.5,-48.6,4.5,3.6,120
17.25,1,1,-36.5,13,-47.7,5,3.9,120
17.25,1,3,-31.7,15.2,-45.9,5.7,4.6,120
17.48,1,1,-33.2,6.9,-45.1,5,3.1,120
17.71,1,1,-36.3,1.2,-46.8,4.2,2.6,109.3
17.71,1,1,-33.3,1.6,-45.6,4.3,3.2,120
17.91,1,1,-35.9,2.1,-46.3,4.1,3.2,120
18.2,1,1,-37.5,3.7,-47.2,3.7,3.4,42.6
18.47,1,1,-36,4.2,-45.4,4.5,3.1,120
18.47,1,1,-36,4.2,-45.4,4.8,4,120
18.73,1,1,-35,4.2,-44.7,4.8,4,120
18.73,1,3,-34.2,7.6,-43.7,5.8,3.7,120
19.08,1,3,-35.1,2.4,-46.3,5.2,4.3,120
19.3,1,1,-40.5,-0.7,-51.3,2.4,3.3,120
19.3,1,1,-39.2,-3.9,-46,2.9,3,99.7
19.57,1,1,-37.1,0.1,-47.5,2.8,2.8,120
19.57,1,1,-34.2,6.9,-46.9,2.5,3.1,120
19.81,1,1,-39.2,6.3,-48.6,3.6,4,120
19.88,1,3,-39.2,6.3,-48.6,3.7,4,83.5
19.94,1,3,-38,6.9,-47.7,2.6,4.7,120
20.02,1,3,-35,7.6,-47.2,3.6,4.3,120
20.02,1,3,-35.1,7.3,-46.8,2.8,4.5,120
20.33,1,3,-31.7,7.9,-42.6,1.9,3.6,120
20.33,1,3,-36.8,7.9,-46.9,3.2,3.8,120
20.63,1,3,-36.8,7.9,-46.9,2.6,3.6,120
20.63,1,1,-41.3,-3.4,-48,2.9,3.9,120
20.97,1,3,-38.3,-1,-44.7,3.7,3,120
20.97,1,3,-41,-1,-47.2,2.9,4,120
21.28,1,3,-39.8,-1,-44.7,3.5,3.6,120
21.56,1,3,-34.7,3.7,-46.6,8.7,3.6,120
21.56,1,5,-31.5,1.2,-43.8,120,3.7,120
21.56,1,5,-34.8,7.8,-45.6,120,3.9,60.9
21.95,1,5,-33.2,6.1,-44.4,120,4.8,38.7
21.95,1,5,-35,9.6,-47.2,120,5.4,26.9
22.22,1,5,-33.6,5.1,-44.3,120,6.4,18.4
22.52,1,5,-36.3,8.2,-44.6,120,12.4,14.9
22.52,1,5,-42.8,6.9,-48,120,64.2,18.4
22.81,1,5,-39.5,7.6,-46.6,120,61.3,13.1
22.99,1,5,-35.6,7,-47.8,120,64.4,11.1
22.99,1,5,-39,10.3,-46.6,120,120,8.8
23.32,1,5,-43.7,13.2,-47.8,120,120,7.2
23.39,1,5,-49.3,13,-48,120,120,8
23.45,1,5,-51.7,12,-48.1,120,120,8.5
23.51,1,2,-55.5,11.7,-46.3,120,120,7.6
23.58,1,3,-55.5,11.7,-46.3,120,120,7.9
23.64,1,2,-56.8,10.6,-46.6,120,120,7.7
23.7,1,2,-56.8,10.6,-46.6,120,120,7.8
23.76,1,2,-61.1,4.2,-46.2,30.1,120,9
23.83,1,2,-61.1,4.2,-46.2,16.6,120,8.2
23.89,1,2,-62,4.3,-41,28.9,120,8.4
23.95,1,2,-59.5,3.9,-43.5,63.4,109.9,9
24.01,1,2,-57,5.1,-43.8,120,120,8.4
24.14,1,2,-58.5,-0.4,-41,23.9,120,9.6
24.2,1,2,-58.5,-0.4,-41,10.2,120,10.4
24.27,1,4,-64.3,-4.3,-38.4,5.2,120,9.6
24.33,1,4,-64.3,-4.3,-38.4,5.2,120,8.8
24.39,1,2,-62.6,-2.2,-41.1,5.5,120,6.6
24.45,1,2,-61,0.4,-42.3,6.6,120,6.6
24.52,1,2,-61.6,-0.7,-43.7,7.2,120,7.2
24.58,1,2,-61.6,-0.7,-43.7,8.5,120,7.8
24.64,1,2,-57.1,-2.2,-44.4,10.7,120,7.2
24.71,1,2,-52,-0.3,-47.2,18.7,120,7
24.79,1,2,-52,-0.3,-47.2,32.2,120,7.6
24.79,1,2,-47.8,1,-45.9,46.7,120,5.9
25.07,1,2,-51,0.4,-46.8,52,120,5.6
25.35,1,2,-47.2,-0.7,-46.9,120,120,6.6
25.35,1,2,-45.3,-0.3,-45.1,120,120,6.9
25.56,1,2,-47.8,-3.4,-45.9,29,120,7.3
25.62,1,2,-48.6,-3,-44.7,127.8,120,7.7
25.69,1,2,-48.6,-3,-44.7,120,120,8.4
25.75,1,2,-50.7,-5.5,-44.6,120,120,9
25.81,1,2,-51.4,-7.3,-44.3,120,120,10.3
25.88,1,2,-51.4,-7.3,-44.3,120,120,11.4
25.94,1,3,-53.4,-9.9,-43.4,120,120,15
26,1,3,-51.4,-10.9,-41.3,120,120,19.3
26.06,1,3,-51.6,-11.4,-37.8,120,120,24.4
26.13,1,3,-51.6,-11.4,-37.8,120,120,25.1
26.19,1,3,-50.8,-11.8,-40.4,120,120,25.2
26.25,1,3,-50.1,-12.3,-39.3,120,120,24.7
26.31,1,3,-49.8,-13.3,-41.1,120,120,25.5
26.38,1,3,-49.8,-13.3,-41.1,120,120,27
26.44,1,3,-51.7,-15.4,-37.7,120,48.7,28.5
26.5,1,3,-51.7,-15.4,-37.7,120,38.2,29
26.57,1,3,-50.8,-15.7,-38.1,120,45.2,29.4
26.63,1,3,-50.8,-15.7,-38.1,120,43.2,28.5
26.69,1,3,-48.9,-14.4,-38,120,48.9,27.9
26.75,1,3,-48.9,-13.5,-38,120,45.5,27.6
26.82,1,3,-48.9,-13.5,-38,120,46.6,28.1
26.88,1,3,-51.3,-13,-37.5,120,43.3,28.4
26.94,1,3,-51.3,-13,-37.5,120,45.4,28.3
27.01,1,3,-49.2,-13.9,-37.2,120,45.1,26.8
27.07,1,3,-49.2,-13.9,-37.2,120,31,25.6
27.13,1,3,-49,-13.8,-37.8,120,120,25.2
27.19,1,3,-47.5,-13.3,-38.6,120,120,25.1
27.26,1,3,-46.9,-15.4,-38,120,120,25.2
27.32,1,3,-46.9,-15.4,-38,120,117.2,24.8
27.39,1,3,-46.2,-13.5,-39.2,120,120,22.6
27.45,1,3,-42.9,-11.7,-39.2,120,120,19.3
27.51,1,3,-42.2,-12.4,-38.4,120,120,16.8
27.57,1,3,-42.2,-12.4,-38.4,120,120,16.7
27.64,1,3,-42.6,-12,-37.7,120,120,17.5
27.7,1,3,-43.4,-10.9,-38,120,120,16.8
27.77,1,3,-43.4,-10.9,-38,119.8,120,22.4
27.83,1,3,-43.5,-16,-35.6,120,120,22.3
27.89,1,3,-43.4,-13.5,-38.7,120,120,21.7
27.95,1,3,-41.4,-13.5,-39.2,120,120,19.9
28.02,1,3,-41.4,-13.5,-39.2,120,120,19.6
28.08,1,3,-42.6,-11.7,-38.7,120,120,19
28.14,1,3,-41.4,-13.5,-36.9,120,120,20
28.21,1,3,-41.4,-13.5,-36.9,120,120,23.3
28.27,1,3,-41.3,-14.8,-35.3,120,120,23.3
28.33,1,3,-42.2,-15.4,-34.7,120,120,21.5
28.39,1,3,-41.6,-14.5,-35,120,120,21.3
28.46,1,3,-41.6,-14.5,-35,120,120,22.3
28.52,1,3,-41.3,-15.2,-35,120,120,23
28.58,1,3,-41.3,-14.1,-35.6,120,120,23
28.65,1,3,-41.3,-14.1,-35.6,120,120,21.2
28.71,1,3,-41.9,-12.4,-37.7,120,120,21.4
28.77,1,3,-44.7,-11.2,-36.2,120,120,22.6
28.84,1,3,-45.9,-14.4,-36.5,120,120,24.3
28.9,1,3,-45.9,-14.4,-36.5,120,120,24.8
28.96,1,3,-46,-14.5,-34.5,120,120,23.9
29.02,1,3,-48.3,-15.7,-36.8,120,120,23.1
29.1,1,3,-48.3,-15.7,-36.8,120,120,22.7
29.2,1,3,-44.3,-13,-37.5,120,120,22.7
29.26,1,3,-44.3,-13,-37.5,120,120,22.5
29.33,1,3,-44.6,-11.8,-37.8,120,120,22.7
29.39,1,3,-45.9,-12,-36.5,120,120,22
29.45,1,3,-43.1,-11.8,-36.3,120,120,22.4
29.52,1,3,-43.8,-14.1,-35.6,120,120,22.7
29.58,1,3,-42.9,-13.5,-33.9,120,120,20
29.64,1,3,-40.4,-13.2,-35.9,50.5,120,20
29.7,1,3,-42.8,-14.5,-36,101.4,120,20.7
29.77,1,3,-42.3,-13.3,-34.5,120,120,20.7
29.83,1,3,-42.9,-13.9,-36.5,120,120,20.2
29.89,1,5,-41.1,-11.7,-37.7,120,15.5,21.6
29.96,1,3,-41.3,-13.3,-35.3,120,120,22.6
30.02,1,3,-42.6,-14.4,-34.4,120,120,23.3
30.08,1,3,-43.1,-15.2,-33.8,120,3,22.7
30.15,1,3,-41.1,-15.1,-34.4,120,120,23.1
30.21,1,3,-43.8,-14.8,-32.3,120,120,23.3
30.27,1,3,-42.6,-14.7,-32.6,120,120,21.6
30.33,1,3,-39.2,-13.9,-34.4,120,120,21.1
30.39,1,3,-41.3,-14.1,-32.7,120,120,21.2
30.45,1,3,-39.6,-12.4,-34.7,120,120,18.1
30.45,1,3,-41.1,-13.5,-35.1,120,120,17.1
30.58,1,3,-40.4,-12.4,-36.2,120,120,21.1
30.64,1,3,-41.1,-15.4,-32.9,120,120,22.1
30.71,1,3,-41.1,-15.4,-32.9,120,120,21.9
30.77,1,3,-39.8,-15.7,-30.9,120,120,23.8
30.83,1,3,-40.7,-17,-28.1,120,13,25.3
30.89,1,3,-41,-16.4,-28.7,120,120,22.6
30.95,1,3,-40.5,-17.2,-31.2,120,120,21.7
31.02,1,3,-37.2,-14.8,-29.8,120,120,22.3
31.02,1,3,-41.3,-14.8,-31.7,120,120,22.5
31.14,1,3,-41,-14.5,-31.2,120,120,20.8
31.2,1,3,-41,-14.5,-31.2,0,120,21.5
31.27,1,0,-39,-16.4,-29.8,120,6.3,22
31.33,1,2,-37.8,-14.7,-32.6,120,120,18.6
31.39,1,2,-36,-13.8,-32.3,120,120,17.3
31.46,1,2,-36.6,-12.4,-33.9,120,120,17
31.52,1,0,-33.9,-13,-29.8,53.8,120,18
31.58,1,3,-32.7,-12.6,-29.5,39.9,120,17.2
31.64,1,0,-32.7,-12.6,-29.5,31.9,120,16.4
31.71,1,0,-34.2,-13.3,-32.7,38.3,120,16.3
31.77,1,0,-33.9,-13,-32.7,33.7,120,14.9
31.83,1,3,-33.9,-13,-32.7,43.6,120,16.9
31.9,1,3,-33.5,-12.3,-30.2,44.7,120,18
31.96,1,3,-31.2,-13,-28.7,35.5,120,18.9
32.02,1,0,-31.2,-13,-28.7,35.2,120,18.7
32.09,1,3,-34.2,-16,-28,44.8,120,20.2
32.15,1,3,-32.3,-15.8,-25.6,120,120,19.9
32.21,1,3,-33.2,-15.7,-28.4,36,120,19.2
32.28,1,0,-33.2,-15.7,-28.4,42.7,120,19.1
32.34,1,3,-33.6,-15.8,-28.1,21.4,120,19.5
32.4,1,3,-32.6,-15.4,-27.1,39.8,120,18.5
32.46,1,3,-32.6,-15.4,-27.1,39.7,120,18.2
32.53,1,0,-34.8,-17,-27.8,27.5,120,18.3
32.59,1,3,-35.7,-19.1,-25.4,32.2,120,17.9
32.65,1,3,-37.2,-17.9,-26.5,120,120,17.5
32.72,1,3,-37.2,-17.9,-26.5,120,120,17.3
32.78,1,0,-35.6,-19.3,-24.5,120,0,17.1
32.84,1,3,-34.2,-17.2,-25.4,120,120,16.8
32.9,1,3,-34.2,-17.2,-25.4,120,120,17.2
32.97,1,3,-35.7,-20.2,-24.4,120,120,17.2
33.03,1,3,-38.1,-19.3,-26,120,120,16.1
33.09,1,3,-36.6,-21.2,-23,120,120,15.4
33.16,1,3,-36.6,-21.2,-23,120,120,16.2
33.22,1,3,-37.4,-21.2,-21.7,120,120,15.4
33.28,1,3,-37.4,-20.5,-22.3,120,120,15.9
33.35,1,3,-37.4,-20.5,-22.3,120,48.9,15.9
33.41,1,0,-36.8,-20.6,-18.8,20.2,120,15.8
33.47,1,3,-37.2,-21.4,-18.5,120,73.3,15.4
33.54,1,3,-37.2,-21.4,-18.5,120,64.9,15.7
33.6,1,3,-34.1,-20,-17.9,120,120,15.4
33.67,1,0,-31.5,-20,-18.4,23.9,59.4,16.1
33.73,1,0,-31.2,-19.9,-16.7,21.8,41.5,17.5
33.79,1,0,-31.2,-19.9,-16.7,23.7,32.2,18.8
33.85,1,3,-31.5,-20,-16.9,120,35.4,15.7
33.92,1,0,-32.7,-21.8,-14.8,27.4,33.2,15.7
33.98,1,0,-32.7,-21.8,-14.8,25.3,31.7,17.2
34.04,1,0,-30.8,-20.5,-14.4,20.3,120,16.2
34.1,1,0,-27.4,-16.1,-11.1,16.5,14.7,18.3
34.17,1,0,-25.4,-15.2,-12.7,15.7,9.7,20.9
34.23,1,0,-25.4,-15.2,-12.7,14.5,7.5,21.9
34.29,1,0,-22.1,-13.3,-13,13.9,6.9,23.2
34.35,1,0,-21.1,-10.5,-12.1,11.6,7.2,120
34.42,1,0,-21.1,-10.5,-12.1,10.6,7.5,29.3
34.48,1,0,-16.3,-5.5,-12.9,9.7,6.7,33.1
34.54,1,0,-16.6,-5.2,-12.7,10,6.7,33.7
34.61,1,0,-16.6,-5.2,-12.7,9.9,6.3,35.6
34.67,1,0,-17,-3.6,-11.1,9,7.7,32.3
34.73,1,0,-14.7,-1,-9.7,9,12.4,34.7
34.8,1,0,-16.3,-3.6,-8.1,9.1,13.3,34.8
34.86,1,3,-17.5,-5.1,-8.1,9.2,8.6,120
34.92,1,0,-17.5,-5.1,-8.1,8.6,10.2,34.3
34.98,1,0,-15.5,-3.9,-8.1,7.8,17.6,32.5
35.05,1,0,-15.5,-3.9,-8.1,8.6,19.4,30.4
35.11,1,0,-14.2,-1.6,-8.8,7.6,23.2,24.2
35.17,1,0,-14.8,-2.8,-8.5,7.3,26.7,24
35.24,1,0,-14.8,-2.8,-8.5,6.9,27.8,21.2
35.3,1,0,-13.9,0,-11.7,6.5,30.8,19.8
35.36,1,0,-13.9,0,-11.7,6.5,27,20.2
35.43,1,0,-14.7,0,-10.5,5.8,30.3,23.1
35.49,1,0,-14.7,0,-10.5,5.9,33.6,20.3
35.55,1,0,-12.4,1.5,-10.9,5.6,31.2,19.4
35.61,1,0,-13.8,0.1,-9.6,5,32.5,18.8
35.68,1,0,-12.7,2.1,-8.1,4,31.9,13.3
35.74,1,0,-12.1,1.8,-10.5,4.3,35.1,13.7
35.8,1,0,-14.2,0.4,-6.7,4.1,32.4,14.3
35.87,1,0,-14.2,0.4,-6.7,4.3,32,12.6
35.93,1,0,-13.9,-3,-4.3,3.8,29.7,9.2
35.99,1,3,-13.9,-3,-4.3,3.4,30.4,9.2
