# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
2.16,0.00,0.00,-23.00,6.60,-28.60,16.10,120.00,34.00
2.22,0.00,0.00,-22.90,6.40,-29.20,14.00,93.80,32.30
2.29,0.00,0.00,-22.90,6.10,-29.50,13.20,120.00,31.90
2.35,0.00,0.00,-22.90,6.10,-29.50,12.00,120.00,33.70
2.41,0.00,0.00,-22.60,6.60,-30.00,15.50,120.00,33.80
2.48,0.00,0.00,-24.10,7.00,-28.90,15.60,120.00,33.00
2.54,0.00,0.00,-23.00,5.50,-27.80,15.60,120.00,33.10
2.60,0.00,0.00,-23.00,5.50,-27.80,17.30,120.00,32.60
2.67,0.00,0.00,-23.20,7.20,-28.70,13.10,120.00,30.80
2.73,0.00,0.00,-23.20,7.20,-28.70,16.00,120.00,33.30
2.80,0.00,0.00,-23.20,5.20,-29.50,15.00,73.20,33.60
2.86,0.00,0.00,-22.90,6.40,-29.80,15.10,120.00,31.80
2.92,0.00,0.00,-23.20,5.70,-30.20,13.10,120.00,35.10
2.99,0.00,0.00,-24.70,6.10,-29.80,15.40,120.00,33.50
3.05,0.00,0.00,-21.40,5.70,-29.20,11.60,120.00,31.80
3.11,0.00,0.00,-20.80,6.60,-31.80,12.00,120.00,34.70
3.18,0.00,0.00,-22.40,7.60,-29.20,15.60,56.00,33.20
3.24,0.00,0.00,-22.90,5.70,-29.80,11.40,63.40,32.60
3.30,0.00,0.00,-23.00,6.30,-27.80,11.70,120.00,32.90
3.37,0.00,0.00,-24.10,5.80,-31.10,11.90,120.00,32.80
3.43,0.00,0.00,-24.10,5.80,-31.10,16.80,120.00,32.60
3.49,0.00,0.00,-22.90,6.40,-28.70,15.70,120.00,31.90
3.56,0.00,0.00,-23.00,6.30,-29.60,12.80,65.40,33.40
3.62,0.00,0.00,-21.70,7.90,-29.50,13.60,120.00,35.10
3.68,0.00,0.00,-23.30,7.00,-30.00,13.00,120.00,34.60
3.75,0.00,0.00,-22.40,6.90,-30.20,14.40,120.00,32.20
3.81,0.00,0.00,-22.90,6.40,-27.20,9.40,120.00,34.10
3.87,0.00,0.00,-22.90,6.40,-27.20,13.80,63.50,33.10
3.94,0.00,0.00,-23.60,6.90,-29.20,14.70,120.00,33.80
4.00,0.00,0.00,-21.80,6.30,-28.60,14.60,120.00,32.70
4.06,0.00,0.00,-21.80,6.30,-28.60,16.00,120.00,32.80
4.13,0.00,0.00,-24.80,6.30,-29.60,12.10,120.00,33.40
4.19,0.00,0.00,-23.80,5.50,-28.90,13.10,120.00,33.20
4.25,0.00,0.00,-23.00,6.30,-27.10,10.90,15.60,34.00
4.32,0.00,0.00,-22.30,7.30,-30.30,11.00,120.00,31.40
4.38,0.00,0.00,-22.40,6.10,-28.00,15.70,120.00,33.30
4.44,0.00,0.00,-23.00,6.30,-28.90,13.20,120.00,33.50
4.51,0.00,0.00,-23.00,6.30,-28.90,13.20,71.20,34.80
4.57,0.00,0.00,-22.90,4.20,-28.40,7.80,120.00,30.20
4.63,0.00,0.00,-23.90,6.90,-28.00,11.30,120.00,32.40
4.70,0.00,0.00,-24.10,6.30,-27.80,15.00,120.00,32.90
4.76,0.00,0.00,-23.00,4.80,-27.50,15.00,120.00,32.60
4.83,0.00,0.00,-23.00,4.80,-27.50,10.60,120.00,33.60
4.89,0.00,0.00,-24.80,8.50,-29.30,15.30,120.00,33.70
4.95,0.00,0.00,-22.30,7.30,-29.60,13.50,120.00,32.50
5.02,0.00,0.00,-23.90,5.20,-29.50,14.10,120.00,32.60
5.08,0.00,0.00,-23.90,5.20,-29.50,10.80,120.00,33.00
5.14,0.00,0.00,-22.10,4.90,-28.00,12.40,120.00,33.20
5.21,0.00,0.00,-23.60,5.70,-28.40,14.20,120.00,34.10
5.27,0.00,0.00,-22.40,6.90,-29.50,12.90,120.00,33.50
5.33,0.00,0.00,-22.40,6.90,-29.50,14.60,120.00,33.20
5.40,0.00,0.00,-23.90,6.90,-28.70,12.40,120.00,34.20
5.46,0.00,0.00,-23.90,6.90,-28.70,14.20,120.00,32.30
5.53,0.00,0.00,-23.30,5.50,-30.00,10.90,120.00,33.40
5.59,0.00,0.00,-21.70,6.40,-29.20,15.00,79.30,33.40
5.65,0.00,0.00,-23.30,6.60,-27.50,12.10,120.00,32.00
5.71,0.00,0.00,-23.30,7.30,-28.90,13.00,120.00,31.40
5.78,0.00,0.00,-21.70,6.10,-28.00,13.00,120.00,32.20
5.84,0.00,0.00,-23.30,8.50,-28.60,14.00,44.40,32.10
5.91,0.00,0.00,-23.90,4.90,-27.70,11.90,120.00,33.70
5.97,0.00,0.00,-22.90,7.90,-27.70,9.60,120.00,32.30
6.03,0.00,0.00,-21.70,7.60,-28.00,12.40,120.00,32.40
6.10,0.00,0.00,-23.90,6.40,-29.80,13.40,120.00,32.70
6.16,0.00,0.00,-21.40,7.20,-29.50,13.00,120.00,33.70
6.22,0.00,0.00,-24.20,6.90,-27.70,13.80,39.50,32.80
6.28,0.00,0.00,-22.30,6.60,-28.60,17.80,80.20,32.70
6.35,0.00,0.00,-22.30,6.60,-28.60,13.80,120.00,32.30
6.41,0.00,0.00,-22.10,7.60,-29.20,18.50,120.00,32.50
6.47,0.00,0.00,-23.80,7.00,-28.60,12.50,120.00,33.00
6.54,0.00,0.00,-23.60,5.20,-28.70,6.70,120.00,33.00
6.60,0.00,0.00,-23.60,5.20,-28.70,17.30,120.00,34.00
6.67,0.00,0.00,-22.90,6.10,-27.20,15.10,120.00,31.30
6.73,0.00,0.00,-22.90,7.20,-29.50,15.40,120.00,31.50
6.79,0.00,0.00,-22.90,7.20,-29.50,19.70,120.00,32.10
6.86,0.00,0.00,-21.80,6.60,-31.10,9.80,120.00,34.20
6.92,0.00,0.00,-23.60,7.60,-29.50,14.50,120.00,33.80
6.98,0.00,0.00,-22.30,6.60,-29.60,13.30,120.00,34.30
7.05,0.00,0.00,-23.00,6.60,-29.60,10.50,120.00,32.90
7.11,0.00,0.00,-22.30,7.00,-30.30,14.50,120.00,33.10
7.17,0.00,0.00,-22.90,6.90,-27.70,10.70,120.00,33.40
7.24,0.00,0.00,-21.70,6.10,-29.50,10.30,41.40,33.70
7.30,0.00,0.00,-23.30,6.30,-29.30,10.60,120.00,32.70
7.36,0.00,0.00,-23.00,6.30,-30.30,16.00,120.00,33.00
7.43,0.00,0.00,-22.30,6.30,-28.90,13.70,31.60,33.20
7.49,0.00,0.00,-22.10,8.40,-28.40,17.30,120.00,33.20
7.55,0.00,0.00,-22.90,6.40,-30.50,14.40,120.00,32.30
7.62,0.00,0.00,-22.40,4.90,-26.20,18.20,120.00,31.50
7.68,0.00,0.00,-22.90,7.20,-27.70,14.20,120.00,34.30
7.74,0.00,0.00,-23.60,6.40,-30.90,15.80,120.00,33.30
7.81,0.00,0.00,-24.50,7.00,-28.60,15.80,120.00,33.90
7.87,0.00,0.00,-24.50,7.00,-28.60,14.60,120.00,32.30
7.93,0.00,0.00,-24.80,6.60,-27.80,14.80,120.00,34.10
8.00,0.00,0.00,-23.60,6.10,-29.20,14.50,120.00,32.10
8.06,0.00,0.00,-23.60,6.10,-29.20,12.20,120.00,30.20
8.12,0.00,0.00,-22.30,6.60,-30.00,13.20,120.00,31.20
8.19,0.00,0.00,-23.00,6.30,-28.10,12.90,120.00,32.60
8.25,0.00,0.00,-23.00,6.30,-28.10,14.60,120.00,32.30
8.31,0.00,0.00,-23.20,4.50,-28.70,14.80,120.00,33.40
8.38,0.00,0.00,-23.80,5.50,-28.10,14.40,120.00,32.90
8.44,0.00,0.00,-24.10,6.60,-29.30,14.20,120.00,33.60
8.50,0.00,0.00,-23.60,6.10,-28.40,13.20,120.00,30.90
8.57,0.00,0.00,-24.20,6.40,-28.40,13.80,120.00,31.20
8.63,0.00,0.00,-24.70,6.10,-29.20,13.50,120.00,32.40
8.70,0.00,0.00,-24.70,6.10,-29.20,6.10,120.00,33.50
8.76,0.00,0.00,-21.80,5.10,-29.60,13.90,120.00,32.20
8.82,0.00,0.00,-21.80,5.10,-29.60,14.80,120.00,31.40
8.89,0.00,0.00,-22.40,4.90,-29.80,14.20,120.00,33.00
8.95,0.00,0.00,-22.30,6.30,-30.00,13.60,120.00,32.30
9.01,0.00,0.00,-22.30,6.30,-30.00,8.70,120.00,33.90
9.08,0.00,0.00,-23.90,5.70,-28.00,12.40,120.00,34.30
9.14,0.00,0.00,-22.40,6.40,-28.70,10.60,120.00,33.30
9.20,0.00,0.00,-22.40,6.40,-28.70,13.90,120.00,32.60
9.27,0.00,0.00,-23.20,6.10,-28.00,9.50,120.00,33.20
9.33,0.00,0.00,-23.20,6.10,-28.00,10.80,67.90,32.10
9.39,0.00,0.00,-22.30,5.80,-28.60,11.70,120.00,33.40
9.46,0.00,0.00,-22.30,3.60,-28.90,14.60,120.00,33.30
9.52,0.00,0.00,-23.60,6.10,-28.00,10.10,120.00,33.50
9.58,0.00,0.00,-21.10,7.30,-28.90,14.70,120.00,33.70
9.65,0.00,0.00,-22.40,6.90,-28.40,16.50,69.80,32.50
9.71,0.00,0.00,-23.90,6.40,-30.90,13.80,120.00,30.50
9.77,0.00,0.00,-20.80,7.00,-29.30,12.70,120.00,34.70
9.84,0.00,0.00,-22.60,7.30,-30.30,13.50,85.90,31.90
9.90,0.00,0.00,-22.60,6.60,-28.60,12.20,74.40,33.70
9.96,0.00,0.00,-21.80,6.60,-29.30,13.60,120.00,32.50
10.03,0.00,0.00,-21.80,6.60,-29.30,9.00,120.00,33.10
10.09,0.00,0.00,-22.40,5.20,-27.20,9.80,120.00,33.10
10.15,0.00,0.00,-23.00,6.30,-28.10,14.50,120.00,31.30
10.22,0.00,0.00,-23.90,5.20,-29.20,14.90,120.00,33.30
10.28,0.00,0.00,-23.00,5.50,-29.60,17.60,120.00,32.60
10.34,0.00,0.00,-23.20,4.50,-29.20,16.40,120.00,32.70
10.41,0.00,0.00,-23.20,4.50,-29.20,13.80,72.30,32.50
10.47,0.00,0.00,-23.80,4.30,-29.30,12.30,120.00,32.80
10.53,0.00,0.00,-22.10,6.40,-28.00,11.50,120.00,32.10
10.60,0.00,0.00,-22.10,6.40,-28.00,14.60,120.00,32.30
10.66,0.00,0.00,-22.30,7.80,-29.60,17.20,120.00,32.50
10.72,0.00,0.00,-23.30,7.80,-28.60,10.60,120.00,33.70
10.79,0.00,0.00,-23.30,7.80,-28.60,14.10,120.00,33.70
10.85,0.00,0.00,-22.30,5.10,-29.30,9.40,120.00,32.90
10.91,0.00,0.00,-22.30,5.80,-28.60,13.70,58.90,32.30
10.98,0.00,0.00,-20.80,3.90,-28.10,15.70,120.00,33.90
11.04,0.00,0.00,-20.80,3.90,-28.10,13.20,120.00,31.70
11.11,0.00,0.00,-23.20,6.10,-29.20,13.00,120.00,35.10
11.17,0.00,0.00,-24.20,5.20,-29.20,16.00,120.00,32.40
11.23,0.00,0.00,-24.20,5.20,-29.20,12.00,120.00,33.70
11.29,0.00,0.00,-23.60,6.90,-29.20,13.90,120.00,33.30
11.36,0.00,0.00,-22.40,8.40,-30.20,14.10,120.00,32.40
11.42,0.00,0.00,-22.40,8.40,-30.20,14.60,120.00,31.10
11.48,0.00,0.00,-24.80,6.60,-28.10,15.40,120.00,34.20
11.55,0.00,0.00,-23.30,6.30,-30.00,16.10,120.00,32.40
11.61,0.00,0.00,-23.30,6.30,-30.00,12.60,120.00,32.80
11.68,0.00,0.00,-22.40,7.20,-29.50,11.90,120.00,31.20
11.74,0.00,0.00,-22.60,6.60,-28.60,14.00,120.00,33.80
11.80,0.00,0.00,-21.50,6.60,-28.60,13.80,120.00,33.20
11.87,0.00,0.00,-24.50,6.30,-29.30,12.60,120.00,31.60
11.93,0.00,0.00,-22.60,6.30,-29.30,13.40,120.00,33.30
11.99,0.00,0.00,-22.90,7.90,-28.70,12.90,120.00,32.60
12.06,0.00,0.00,-22.90,7.90,-28.70,11.40,120.00,34.10
12.12,0.00,0.00,-22.40,6.40,-29.80,18.20,120.00,34.40
12.18,0.00,0.00,-22.10,5.70,-27.70,12.00,120.00,33.60
12.25,0.00,0.00,-22.10,5.70,-27.70,13.70,120.00,33.40
12.31,0.00,0.00,-23.20,7.90,-28.00,13.60,120.00,31.50
12.38,0.00,0.00,-24.10,5.80,-28.10,14.90,120.00,33.00
12.44,0.00,0.00,-24.10,5.80,-28.10,13.80,120.00,32.20
12.50,0.00,0.00,-23.20,4.90,-28.40,12.60,120.00,31.90
12.57,0.00,0.00,-21.50,7.00,-29.30,13.50,120.00,31.30
12.63,0.00,0.00,-23.20,7.20,-28.70,9.20,120.00,33.10
12.69,0.00,0.00,-23.20,7.20,-28.70,14.80,120.00,33.30
12.75,0.00,0.00,-24.50,5.50,-28.90,14.40,120.00,32.50
12.82,0.00,0.00,-23.00,4.30,-28.90,13.80,85.70,32.50
12.88,0.00,0.00,-23.00,4.30,-28.90,10.80,82.50,31.30
12.95,0.00,0.00,-22.10,6.10,-29.80,17.00,120.00,34.70
13.01,0.00,0.00,-22.10,6.10,-29.80,15.10,120.00,34.00
13.07,0.00,0.00,-22.10,6.10,-30.50,16.10,80.40,33.60
13.14,0.00,0.00,-21.80,4.80,-29.60,13.20,120.00,34.20
13.20,0.00,0.00,-23.60,7.20,-28.70,13.00,120.00,32.90
13.26,0.00,0.00,-23.60,7.20,-28.70,13.40,120.00,33.10
13.33,0.00,0.00,-23.60,7.20,-28.70,15.70,120.00,33.10
13.39,0.00,0.00,-22.40,5.70,-27.70,13.60,120.00,32.80
13.45,0.00,0.00,-24.50,6.30,-29.60,14.10,120.00,32.60
13.52,0.00,0.00,-21.80,5.80,-28.60,14.70,120.00,33.60
13.58,0.00,0.00,-23.00,5.10,-28.60,15.50,120.00,33.70
13.64,0.00,0.00,-23.00,5.10,-28.60,15.50,120.00,33.20
13.71,0.00,0.00,-22.90,7.90,-29.20,12.10,120.00,33.20
13.77,0.00,0.00,-24.20,6.40,-29.20,11.20,120.00,31.60
13.83,0.00,0.00,-24.20,6.40,-29.20,13.00,120.00,33.20
13.90,0.00,0.00,-24.20,6.40,-28.00,14.20,120.00,33.80
13.96,0.00,0.00,-24.20,6.40,-28.00,14.00,120.00,32.80
14.03,0.00,0.00,-22.30,6.30,-28.60,13.90,120.00,33.50
14.09,0.00,0.00,-22.90,7.20,-28.40,11.10,120.00,33.70
14.15,0.00,0.00,-23.60,6.90,-26.90,14.20,72.30,33.10
14.22,0.00,0.00,-23.90,4.90,-27.70,15.90,120.00,32.40
14.28,0.00,0.00,-23.20,6.90,-27.20,13.50,120.00,34.50
14.34,0.00,0.00,-21.40,7.20,-28.70,13.50,120.00,32.60
14.41,0.00,0.00,-22.40,4.90,-30.50,14.70,72.70,32.40
14.47,0.00,0.00,-22.40,4.90,-30.50,7.80,120.00,34.50
14.53,0.00,0.00,-22.90,6.40,-29.20,10.20,120.00,32.20
14.60,0.00,0.00,-22.60,6.30,-29.30,12.60,120.00,33.40
14.66,0.00,0.00,-21.50,6.30,-27.80,16.00,120.00,33.90
14.72,0.00,0.00,-21.50,6.30,-27.80,13.20,120.00,34.10
14.79,0.00,0.00,-22.90,6.90,-29.50,14.10,120.00,35.50
14.85,0.00,0.00,-22.10,5.70,-29.50,12.60,120.00,34.50
14.91,0.00,0.00,-22.30,4.80,-29.60,11.20,120.00,31.90
14.98,0.00,0.00,-22.30,4.80,-29.60,15.40,120.00,33.80
15.04,0.00,0.00,-23.80,5.10,-29.60,8.80,120.00,34.40
15.10,0.00,0.00,-23.00,6.60,-30.30,15.30,120.00,32.40
15.17,0.00,0.00,-23.00,5.50,-28.10,10.40,120.00,32.20
15.23,0.00,0.00,-24.20,8.40,-30.20,11.50,120.00,32.50
15.29,0.00,0.00,-22.10,7.60,-29.50,15.20,120.00,32.90
15.36,0.00,0.00,-22.60,5.50,-29.30,16.20,120.00,33.50
15.42,0.00,0.00,-22.60,5.50,-29.30,15.50,120.00,32.60
15.48,0.00,0.00,-23.00,7.00,-28.10,13.70,120.00,32.20
15.55,0.00,0.00,-23.20,6.90,-28.70,13.40,120.00,33.70
15.61,0.00,0.00,-22.60,6.60,-29.30,12.20,120.00,32.80
15.67,0.00,0.00,-23.30,7.80,-28.90,12.60,120.00,33.10
15.74,0.00,0.00,-23.80,6.60,-30.30,11.70,120.00,32.80
15.80,0.00,0.00,-23.80,6.60,-30.30,12.20,120.00,31.30
15.86,0.00,0.00,-21.80,6.30,-31.10,13.40,120.00,31.90
15.93,0.00,0.00,-22.60,5.80,-28.90,12.90,120.00,32.60
15.99,0.00,0.00,-23.80,7.00,-27.80,19.10,38.50,32.70
16.06,0.00,0.00,-21.80,6.60,-29.60,12.60,120.00,32.90
16.12,0.00,0.00,-23.30,7.30,-29.60,9.50,120.00,30.10
16.18,0.00,0.00,-23.20,7.20,-31.20,11.50,18.30,33.30
16.25,0.00,0.00,-21.50,7.00,-31.10,14.00,120.00,32.60
16.31,0.00,0.00,-20.60,7.20,-30.20,11.50,120.00,31.50
16.37,0.00,0.00,-22.90,7.20,-29.80,16.20,120.00,33.50
16.43,0.00,0.00,-23.80,6.30,-28.90,11.40,120.00,32.90
16.50,0.00,0.00,-22.90,6.90,-28.40,13.40,120.00,32.40
16.56,0.00,0.00,-25.30,7.80,-28.60,14.50,120.00,32.50
16.62,0.00,0.00,-22.60,6.30,-28.10,11.10,120.00,33.90
16.69,0.00,0.00,-21.70,4.20,-29.20,11.10,120.00,33.20
16.75,0.00,0.00,-21.50,6.60,-28.60,12.20,120.00,32.80
16.81,0.00,0.00,-23.60,7.20,-29.20,9.80,120.00,32.90
16.88,0.00,0.00,-23.20,6.40,-29.80,11.70,120.00,33.70
16.94,0.00,0.00,-23.20,6.40,-29.80,16.50,120.00,31.70
17.01,0.00,0.00,-22.90,7.60,-29.50,10.10,120.00,31.80
17.07,0.00,0.00,-21.80,5.50,-30.30,14.50,120.00,32.60
17.13,0.00,0.00,-22.90,7.20,-29.50,17.00,120.00,32.80
17.20,0.00,0.00,-22.30,6.60,-29.60,15.20,120.00,31.20
17.26,0.00,0.00,-23.60,6.90,-30.20,12.80,120.00,31.60
17.33,0.00,0.00,-23.60,6.90,-30.20,12.20,96.90,35.30
17.39,0.00,0.00,-21.40,6.90,-29.20,12.10,120.00,32.80
17.45,0.00,0.00,-22.60,6.60,-28.60,17.30,120.00,34.30
17.52,0.00,0.00,-23.00,7.30,-29.30,8.20,120.00,33.20
17.58,0.00,0.00,-23.00,7.30,-29.30,15.90,120.00,33.90
17.64,0.00,0.00,-22.30,6.60,-28.10,14.30,120.00,32.30
17.71,0.00,0.00,-22.30,6.60,-28.10,12.60,120.00,32.30
17.77,0.00,0.00,-23.20,6.40,-28.70,15.60,120.00,33.70
17.83,0.00,0.00,-23.80,5.80,-28.90,17.10,120.00,33.60
17.90,0.00,0.00,-22.90,7.90,-29.50,15.80,120.00,33.80
18.02,0.00,0.00,-22.40,6.90,-28.00,15.30,120.00,33.80
18.09,0.00,0.00,-22.90,6.40,-28.00,12.30,120.00,32.80
18.15,0.00,0.00,-22.90,6.40,-28.00,11.20,120.00,33.70
18.22,0.00,0.00,-23.80,5.80,-29.60,12.30,120.00,34.30
18.28,0.00,0.00,-22.10,6.10,-29.50,11.70,75.70,32.90
18.34,0.00,0.00,-23.30,7.00,-27.50,12.30,120.00,32.50
18.41,0.00,0.00,-23.30,7.00,-27.50,14.20,120.00,33.00
18.47,0.00,0.00,-22.40,5.20,-29.20,11.80,120.00,33.50
18.53,0.00,0.00,-21.40,6.10,-29.20,13.10,74.10,31.70
18.59,0.00,0.00,-21.40,6.10,-29.20,12.80,120.00,32.50
18.66,0.00,0.00,-22.40,7.60,-28.40,11.00,92.20,33.90
18.72,0.00,0.00,-21.70,3.40,-28.70,12.20,120.00,32.40
18.78,0.00,0.00,-21.70,3.40,-28.70,14.30,120.00,33.60
18.85,0.00,0.00,-23.60,7.90,-28.40,12.60,120.00,32.90
18.91,0.00,0.00,-23.00,5.50,-29.30,15.30,120.00,32.10
18.97,0.00,0.00,-21.70,6.40,-29.50,12.00,120.00,32.10
19.04,0.00,0.00,-23.80,7.00,-29.30,12.30,38.70,32.70
19.10,0.00,0.00,-21.10,7.00,-30.00,14.10,120.00,32.80
19.16,0.00,0.00,-21.10,7.00,-30.00,11.90,120.00,34.10
19.22,0.00,0.00,-22.60,7.80,-28.90,11.80,120.00,33.90
19.29,0.00,0.00,-23.20,5.70,-29.20,10.20,120.00,32.10
19.35,0.00,0.00,-24.20,7.90,-29.50,12.40,120.00,32.10
19.42,0.00,0.00,-22.10,5.70,-28.00,13.40,120.00,32.40
19.48,0.00,0.00,-23.60,6.90,-30.20,9.50,75.30,34.10
19.54,0.00,0.00,-22.90,6.40,-31.20,16.00,120.00,32.40
19.60,0.00,0.00,-22.10,7.60,-29.20,12.10,120.00,32.30
19.67,0.00,0.00,-21.50,6.30,-29.60,13.10,120.00,33.30
19.73,0.00,0.00,-23.80,6.30,-30.00,14.10,120.00,34.60
19.79,0.00,0.00,-23.80,6.30,-30.00,13.90,120.00,33.10
19.86,0.00,0.00,-23.90,6.10,-28.00,10.90,120.00,32.30
19.92,0.00,0.00,-23.30,7.80,-30.00,17.20,120.00,32.20
19.98,0.00,0.00,-22.40,6.40,-29.80,12.70,120.00,32.00
20.05,0.00,0.00,-24.20,6.10,-27.70,16.90,120.00,32.80
20.11,0.00,0.00,-24.20,6.10,-27.70,16.10,120.00,33.50
20.17,0.00,0.00,-23.00,6.30,-29.60,11.40,120.00,32.50
20.24,0.00,0.00,-22.90,9.60,-28.00,14.60,120.00,32.80
20.30,0.00,0.00,-23.30,5.50,-28.60,12.20,120.00,33.20
20.36,0.00,0.00,-23.30,5.50,-28.60,8.80,120.00,32.30
20.43,0.00,0.00,-22.60,6.30,-30.00,18.10,120.00,34.10
20.49,0.00,0.00,-22.60,6.30,-30.00,14.50,120.00,32.90
20.56,0.00,0.00,-23.60,6.90,-28.40,15.00,72.10,31.60
20.62,0.00,0.00,-23.60,6.90,-28.40,14.50,75.40,33.30
20.68,0.00,0.00,-24.50,5.50,-29.60,11.40,120.00,32.50
20.74,0.00,0.00,-24.50,6.60,-28.90,9.30,120.00,33.60
20.81,0.00,0.00,-23.60,7.60,-29.80,15.20,120.00,32.40
20.87,0.00,0.00,-21.80,6.60,-29.30,13.30,120.00,32.50
20.94,0.00,0.00,-21.80,6.60,-29.30,17.70,120.00,32.40
20.94,0.00,0.00,-22.30,6.30,-28.90,13.40,120.00,31.70
21.06,0.00,0.00,-23.20,5.20,-29.50,11.00,55.20,32.80
21.13,0.00,0.00,-23.80,6.30,-29.30,12.50,68.70,31.50
21.19,0.00,0.00,-23.80,5.50,-28.60,16.40,120.00,32.20
21.25,0.00,0.00,-23.20,4.50,-28.00,12.20,120.00,32.80
21.32,0.00,0.00,-21.50,7.00,-26.80,15.20,120.00,33.80
21.38,0.00,0.00,-22.40,6.40,-30.20,15.70,120.00,33.50
21.44,0.00,0.00,-21.40,6.40,-29.50,12.20,120.00,33.20
21.51,0.00,0.00,-22.90,6.10,-28.00,15.40,120.00,32.50
21.57,0.00,0.00,-22.90,6.10,-28.00,14.40,120.00,33.20
21.63,0.00,0.00,-23.20,6.40,-29.50,10.50,120.00,32.80
21.70,0.00,0.00,-22.30,7.30,-28.60,13.20,120.00,32.90
