# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
1.84,0.00,0.00,-19.10,14.10,-25.10,29.80,5.40,4.30
1.90,0.00,0.00,-19.10,14.10,-25.10,30.90,5.10,3.80
1.97,0.00,0.00,-17.00,12.40,-26.30,30.30,5.70,4.10
2.03,0.00,0.00,-18.40,13.80,-27.20,29.60,5.00,4.40
2.10,0.00,0.00,-17.00,13.50,-26.00,31.00,5.60,4.40
2.16,0.00,0.00,-17.00,13.50,-26.00,30.20,5.70,4.60
2.22,0.00,0.00,-19.90,13.30,-26.90,28.90,5.70,4.30
2.29,0.00,0.00,-19.30,14.40,-28.10,30.90,5.80,4.20
2.35,0.00,0.00,-17.60,14.10,-27.20,30.20,5.80,4.40
2.42,0.00,0.00,-17.60,14.10,-27.20,30.40,5.60,4.80
2.48,0.00,0.00,-19.30,13.90,-26.00,29.70,5.50,4.00
2.54,0.00,0.00,-17.80,13.90,-27.10,30.20,5.50,4.40
2.61,0.00,0.00,-17.80,13.90,-27.10,30.70,5.40,4.00
2.67,0.00,0.00,-18.20,12.00,-27.50,32.10,5.60,4.20
2.73,0.00,0.00,-18.40,14.10,-26.20,30.80,5.30,4.10
2.80,0.00,0.00,-16.10,11.80,-25.40,31.30,5.70,3.90
2.86,0.00,0.00,-18.70,14.80,-27.20,31.40,5.10,4.40
2.93,0.00,0.00,-17.80,13.90,-27.50,30.20,5.00,4.10
2.99,0.00,0.00,-17.50,12.40,-27.50,29.30,4.90,4.60
3.05,0.00,0.00,-18.70,15.20,-28.40,30.60,5.70,4.20
3.12,0.00,0.00,-17.50,12.00,-27.50,31.10,4.80,3.70
3.18,0.00,0.00,-17.60,14.10,-25.90,29.90,5.00,4.50
3.25,0.00,0.00,-17.60,14.10,-25.90,30.80,5.00,4.60
3.31,0.00,0.00,-16.60,14.50,-25.10,32.10,4.90,3.90
3.37,0.00,0.00,-19.70,12.70,-26.80,31.30,5.00,5.00
3.44,0.00,0.00,-19.70,13.20,-27.50,30.10,5.30,3.50
3.50,0.00,0.00,-16.90,11.40,-27.70,29.90,5.40,3.80
3.56,0.00,0.00,-17.80,13.20,-27.10,29.40,5.20,3.90
3.63,0.00,0.00,-16.70,12.70,-27.80,29.90,5.30,4.40
3.69,0.00,0.00,-17.80,12.40,-27.50,29.80,5.20,4.30
3.75,0.00,0.00,-18.40,13.00,-26.50,30.50,5.40,3.80
3.82,0.00,0.00,-18.40,12.60,-26.90,31.10,5.60,3.90
3.88,0.00,0.00,-17.00,13.90,-26.30,30.20,5.20,3.90
3.94,0.00,0.00,-16.00,12.40,-26.30,29.80,5.50,4.30
4.01,0.00,0.00,-17.00,13.20,-27.50,30.30,5.50,4.20
4.07,0.00,0.00,-19.30,12.70,-26.80,30.40,5.40,4.00
4.14,0.00,0.00,-19.40,14.50,-26.20,30.60,5.40,4.60
4.20,0.00,0.00,-18.50,13.90,-26.30,31.60,5.20,4.70
4.26,0.00,0.00,-17.90,14.80,-25.90,29.60,4.80,4.50
4.33,0.00,0.00,-17.30,10.60,-26.90,30.70,5.10,4.00
4.39,0.00,0.00,-17.80,12.70,-26.00,31.50,5.50,4.00
4.46,0.00,0.00,-17.50,15.10,-26.30,30.70,5.10,4.50
4.52,0.00,0.00,-16.30,13.90,-27.80,29.70,5.30,4.30
4.58,0.00,0.00,-17.30,14.10,-25.40,29.20,5.60,3.90
4.65,0.00,0.00,-17.30,14.10,-25.40,31.10,4.90,4.20
4.71,0.00,0.00,-17.90,14.10,-27.70,29.60,5.30,4.60
4.77,0.00,0.00,-17.80,13.50,-27.50,30.70,5.50,4.30
4.84,0.00,0.00,-17.60,13.30,-26.50,30.50,5.60,5.00
4.90,0.00,0.00,-18.70,13.80,-26.50,31.80,5.20,5.00
4.97,0.00,0.00,-20.00,14.70,-26.80,31.30,5.00,4.40
5.03,0.00,0.00,-17.80,12.70,-26.80,30.70,4.90,4.50
5.09,0.00,0.00,-17.30,13.00,-25.40,31.10,5.40,4.60
5.16,0.00,0.00,-17.50,13.50,-26.80,30.40,5.50,4.80
5.22,0.00,0.00,-16.60,13.80,-27.20,29.60,4.80,4.00
5.29,0.00,0.00,-16.60,13.80,-27.20,31.60,5.20,4.10
5.35,0.00,0.00,-17.60,14.50,-26.20,31.10,5.20,3.80
5.41,0.00,0.00,-17.00,13.50,-27.10,30.00,4.90,4.30
5.48,0.00,0.00,-17.90,12.60,-25.10,30.60,5.20,4.30
5.54,0.00,0.00,-17.90,12.60,-25.10,31.00,4.80,4.20
5.60,0.00,0.00,-19.40,13.30,-26.90,29.50,5.50,4.30
5.67,0.00,0.00,-18.40,13.30,-27.20,30.50,5.50,4.10
5.73,0.00,0.00,-17.90,13.80,-25.40,30.30,5.30,4.10
5.80,0.00,0.00,-19.30,13.90,-26.80,31.00,5.20,4.30
5.86,0.00,0.00,-17.90,12.30,-25.90,30.40,5.30,4.60
5.92,0.00,0.00,-17.80,13.50,-25.30,30.00,5.30,4.40
5.99,0.00,0.00,-17.80,13.50,-25.30,31.00,4.90,4.40
6.05,0.00,0.00,-18.40,13.80,-26.90,31.00,5.80,4.60
6.12,0.00,0.00,-17.90,13.30,-29.20,31.10,5.40,3.80
6.18,0.00,0.00,-17.90,13.30,-29.20,30.90,5.30,4.10
6.24,0.00,0.00,-18.20,11.20,-25.60,30.20,5.60,4.20
6.31,0.00,0.00,-17.50,12.70,-27.50,30.90,5.50,4.40
6.37,0.00,0.00,-17.50,12.70,-27.50,30.80,5.30,4.50
6.44,0.00,0.00,-18.70,13.80,-27.70,31.50,5.40,4.50
6.50,0.00,0.00,-17.90,13.00,-26.90,30.30,5.20,4.30
6.56,0.00,0.00,-18.20,12.70,-27.50,29.90,5.60,4.40
6.63,0.00,0.00,-18.20,13.20,-27.50,30.50,5.60,4.20
6.69,0.00,0.00,-17.90,11.80,-25.90,29.90,5.30,4.20
6.75,0.00,0.00,-18.70,12.60,-26.20,31.10,5.70,4.00
6.82,0.00,0.00,-18.70,12.60,-26.20,29.80,5.30,3.60
6.88,0.00,0.00,-16.70,12.00,-26.30,29.60,5.50,3.80
6.95,0.00,0.00,-16.70,11.70,-26.80,29.30,5.40,5.00
7.01,0.00,0.00,-18.20,13.20,-27.50,30.40,5.20,4.40
7.07,0.00,0.00,-18.20,13.20,-27.50,30.50,5.30,4.00
7.14,0.00,0.00,-18.40,13.30,-27.70,29.90,5.10,4.00
7.20,0.00,0.00,-18.40,13.30,-27.70,31.20,4.80,4.20
7.27,0.00,0.00,-19.70,14.70,-25.60,30.40,5.40,4.50
7.33,0.00,0.00,-16.60,11.80,-26.90,30.30,5.20,4.60
7.39,0.00,0.00,-17.60,12.30,-26.90,30.30,5.60,4.00
7.46,0.00,0.00,-17.60,12.30,-26.90,29.50,5.20,3.70
7.52,0.00,0.00,-17.90,13.80,-25.90,30.20,5.40,4.30
7.59,0.00,0.00,-17.80,11.70,-27.10,29.60,5.20,4.10
7.65,0.00,0.00,-17.80,11.70,-27.10,28.30,5.00,4.00
7.71,0.00,0.00,-18.70,13.80,-27.70,29.70,4.90,4.20
7.78,0.00,0.00,-17.50,12.40,-26.80,29.40,5.60,3.90
7.84,0.00,0.00,-17.90,13.00,-25.90,30.30,5.30,4.00
7.90,0.00,0.00,-17.90,13.00,-25.90,30.20,5.50,4.20
7.97,0.00,0.00,-17.30,14.50,-27.20,30.60,5.70,4.00
8.03,0.00,0.00,-18.20,12.70,-26.30,29.50,5.50,4.00
8.09,0.00,0.00,-17.80,13.20,-28.60,28.70,5.10,4.20
8.16,0.00,0.00,-18.20,13.20,-25.60,31.20,5.20,4.30
8.22,0.00,0.00,-17.80,14.40,-27.50,31.00,5.00,4.40
8.29,0.00,0.00,-17.80,14.70,-26.80,29.50,5.70,4.10
8.35,0.00,0.00,-17.60,14.10,-26.90,30.90,5.30,4.70
8.48,0.00,0.00,-18.50,13.50,-25.60,31.30,5.00,4.60
8.54,0.00,0.00,-18.50,13.50,-25.60,30.20,5.10,4.30
8.60,0.00,0.00,-19.30,14.70,-27.10,30.10,5.70,4.00
8.67,0.00,0.00,-17.00,12.40,-26.00,31.40,4.90,4.30
8.73,0.00,0.00,-17.50,13.50,-27.10,30.30,5.40,4.70
8.80,0.00,0.00,-17.80,12.70,-25.60,31.00,5.40,4.70
8.86,0.00,0.00,-18.70,13.30,-25.90,30.70,5.40,4.10
8.99,0.00,0.00,-19.10,13.30,-28.00,30.70,5.50,4.50
9.05,0.00,0.00,-19.10,13.30,-28.00,30.80,5.30,4.20
9.11,0.00,0.00,-18.40,13.80,-26.90,30.80,5.30,4.00
9.17,0.00,0.00,-18.40,13.80,-26.90,31.40,5.10,3.90
9.24,0.00,0.00,-18.20,13.50,-25.60,30.00,5.40,4.70
9.30,0.00,0.00,-16.60,13.00,-27.20,30.80,5.50,4.50
9.37,0.00,0.00,-18.20,14.40,-27.10,31.40,5.20,4.10
9.43,0.00,0.00,-18.50,12.00,-26.80,31.00,5.30,4.40
9.49,0.00,0.00,-16.90,12.30,-27.70,30.40,5.10,4.00
9.56,0.00,0.00,-17.00,15.10,-25.60,29.60,5.10,4.40
9.62,0.00,0.00,-17.90,12.30,-26.90,30.80,5.10,4.00
9.68,0.00,0.00,-17.50,13.50,-26.80,31.80,5.20,4.40
9.75,0.00,0.00,-18.20,13.50,-27.50,29.30,5.00,3.80
9.81,0.00,0.00,-18.50,12.70,-27.10,31.60,5.60,4.10
9.87,0.00,0.00,-18.50,12.70,-27.10,31.60,4.90,4.40
9.94,0.00,0.00,-17.50,12.40,-26.00,31.10,5.30,4.30
10.00,0.00,0.00,-17.50,12.40,-26.00,29.80,5.00,4.10
10.06,0.00,0.00,-18.20,13.90,-27.10,30.00,5.10,3.90
10.13,0.00,0.00,-17.30,12.30,-26.20,29.90,5.50,4.70
10.19,0.00,0.00,-19.10,12.30,-25.90,31.50,5.10,3.60
10.26,0.00,0.00,-17.00,14.40,-27.50,31.70,5.60,4.30
10.32,0.00,0.00,-18.20,13.20,-26.00,31.30,5.00,4.40
10.38,0.00,0.00,-17.30,11.80,-26.50,30.80,5.00,3.80
10.45,0.00,0.00,-17.60,14.50,-25.90,30.20,5.10,4.50
10.51,0.00,0.00,-17.90,13.30,-27.70,30.40,4.90,4.40
10.57,0.00,0.00,-17.60,13.30,-26.90,30.70,5.60,4.50
10.64,0.00,0.00,-18.70,14.50,-27.20,29.70,5.50,4.40
10.70,0.00,0.00,-18.70,14.10,-26.50,30.20,5.80,4.50
10.76,0.00,0.00,-18.40,12.30,-26.20,30.40,4.90,4.30
10.83,0.00,0.00,-17.30,14.10,-26.50,30.40,5.30,4.70
10.89,0.00,0.00,-17.30,14.10,-26.50,30.40,4.90,4.80
10.96,0.00,0.00,-17.60,12.60,-27.70,31.30,5.00,4.40
11.02,0.00,0.00,-17.50,13.50,-26.80,30.30,5.10,4.50
11.08,0.00,0.00,-17.90,14.10,-26.50,32.10,5.40,4.10
11.15,0.00,0.00,-17.00,11.70,-27.10,30.90,5.10,3.70
11.21,0.00,0.00,-17.30,13.00,-27.70,29.20,5.80,4.30
11.27,0.00,0.00,-17.90,13.30,-26.20,31.70,5.30,4.40
11.34,0.00,0.00,-19.10,13.00,-26.50,30.30,5.40,4.40
11.40,0.00,0.00,-17.50,12.00,-26.80,30.90,5.20,4.40
11.47,0.00,0.00,-17.50,12.00,-26.80,30.30,5.30,4.50
11.53,0.00,0.00,-18.50,14.40,-27.80,30.30,5.20,4.20
11.59,0.00,0.00,-18.50,13.90,-26.30,30.40,5.30,4.40
11.66,0.00,0.00,-17.60,11.40,-27.70,29.60,5.40,4.40
11.72,0.00,0.00,-17.50,13.20,-27.10,30.20,4.80,4.60
11.78,0.00,0.00,-17.50,13.20,-27.10,30.70,4.90,4.30
11.85,0.00,0.00,-16.30,12.40,-27.80,30.00,5.10,4.20
11.91,0.00,0.00,-16.30,12.40,-27.80,30.60,5.60,4.80
11.97,0.00,0.00,-17.90,13.80,-26.20,30.20,5.20,4.30
12.04,0.00,0.00,-17.90,13.80,-26.20,30.60,5.00,3.80
12.10,0.00,0.00,-17.00,11.20,-27.10,31.00,5.10,4.70
12.16,0.00,0.00,-17.90,12.30,-26.20,31.10,5.00,4.50
12.23,0.00,0.00,-15.80,13.00,-25.40,30.30,5.20,4.40
12.29,0.00,0.00,-17.30,13.30,-28.40,30.80,4.90,4.30
12.35,0.00,0.00,-18.50,13.20,-27.80,30.10,4.90,4.40
12.42,0.00,0.00,-17.80,14.70,-26.80,31.10,5.20,4.10
12.48,0.00,0.00,-16.90,11.10,-25.90,31.30,5.20,4.00
12.55,0.00,0.00,-18.70,13.00,-26.90,31.10,5.20,4.30
12.61,0.00,0.00,-17.00,13.20,-26.00,30.20,4.80,4.40
12.67,0.00,0.00,-16.90,12.60,-26.90,29.30,5.40,4.60
12.74,0.00,0.00,-18.20,11.20,-28.10,29.80,4.80,3.60
12.80,0.00,0.00,-18.70,13.00,-25.90,31.30,5.30,4.30
12.87,0.00,0.00,-16.70,13.20,-26.80,29.90,5.20,4.20
12.93,0.00,0.00,-18.50,14.40,-27.10,32.00,5.50,4.10
12.99,0.00,0.00,-17.30,12.60,-26.20,30.60,4.90,4.40
13.06,0.00,0.00,-18.70,12.60,-25.40,31.10,5.60,3.90
13.12,0.00,0.00,-19.10,13.80,-27.20,30.40,5.20,4.20
13.18,0.00,0.00,-19.30,13.50,-26.00,30.00,5.20,4.20
13.25,0.00,0.00,-19.10,13.00,-27.20,31.50,4.80,4.20
13.31,0.00,0.00,-19.10,13.00,-25.40,30.00,5.00,4.30
13.37,0.00,0.00,-18.70,13.30,-26.20,30.90,5.30,4.10
13.44,0.00,0.00,-16.90,14.10,-27.20,30.40,5.40,3.70
13.50,0.00,0.00,-16.90,12.60,-26.50,31.60,5.50,3.90
13.57,0.00,0.00,-16.90,12.60,-26.50,29.50,5.30,3.50
13.63,0.00,0.00,-18.20,13.20,-27.10,30.40,5.70,3.40
13.69,0.00,0.00,-18.50,13.90,-26.80,30.10,5.10,3.80
13.76,0.00,0.00,-18.20,13.20,-28.10,29.20,5.50,4.10
13.82,0.00,0.00,-17.00,15.10,-26.80,29.00,5.60,3.60
13.88,0.00,0.00,-17.80,13.50,-25.60,29.80,5.70,4.10
13.95,0.00,0.00,-17.80,13.50,-25.60,30.30,5.90,3.90
14.01,0.00,0.00,-17.80,12.70,-27.10,30.40,5.20,4.40
14.07,0.00,0.00,-17.90,11.10,-25.40,30.30,5.10,4.20
14.14,0.00,0.00,-17.30,13.30,-27.70,30.00,5.70,3.90
14.20,0.00,0.00,-16.90,13.30,-28.00,30.30,5.50,3.90
14.26,0.00,0.00,-17.80,12.70,-27.50,29.50,5.40,4.00
14.33,0.00,0.00,-17.60,13.30,-25.10,31.20,5.30,4.20
14.39,0.00,0.00,-17.60,13.30,-25.10,29.90,5.20,4.10
14.46,0.00,0.00,-17.60,13.30,-27.70,30.90,4.80,4.10
14.52,0.00,0.00,-17.80,11.70,-26.30,31.20,5.40,3.90
14.58,0.00,0.00,-17.80,11.70,-26.30,29.90,5.60,4.20
14.65,0.00,0.00,-18.50,11.70,-27.10,30.50,5.90,3.90
14.71,0.00,0.00,-19.30,15.10,-25.30,31.10,5.20,4.50
14.77,0.00,0.00,-19.30,15.10,-25.30,30.90,5.40,3.70
14.84,0.00,0.00,-18.50,13.50,-25.60,30.60,5.60,4.20
14.90,0.00,0.00,-17.90,14.10,-28.70,31.10,5.30,4.00
14.96,0.00,0.00,-18.40,13.30,-28.00,31.40,5.50,4.20
15.03,0.00,0.00,-18.40,13.30,-28.00,29.40,5.00,3.80
15.09,0.00,0.00,-17.80,13.20,-26.80,30.70,5.50,4.20
15.22,0.00,0.00,-17.50,13.50,-26.80,31.80,5.20,4.10
15.28,0.00,0.00,-17.90,12.60,-26.20,28.80,5.20,4.20
15.35,0.00,0.00,-18.40,13.80,-27.20,29.80,5.50,4.00
15.41,0.00,0.00,-19.40,11.40,-26.90,29.90,5.60,4.40
15.47,0.00,0.00,-19.40,11.40,-26.90,29.80,5.80,4.40
15.54,0.00,0.00,-19.00,14.40,-25.60,30.80,5.60,4.00
15.60,0.00,0.00,-17.60,13.00,-26.50,31.30,5.20,4.60
15.66,0.00,0.00,-17.60,13.00,-26.50,30.20,5.60,3.90
15.73,0.00,0.00,-19.90,14.10,-25.90,30.90,5.40,3.90
15.79,0.00,0.00,-17.90,11.80,-26.50,30.30,5.50,3.70
15.85,0.00,0.00,-17.90,11.80,-26.50,29.80,4.90,3.90
15.92,0.00,0.00,-19.00,13.50,-26.30,29.90,5.40,4.10
15.98,0.00,0.00,-17.80,13.20,-27.10,29.00,5.20,4.10
16.04,0.00,0.00,-18.40,12.60,-25.10,30.80,4.90,4.00
16.11,0.00,0.00,-18.20,12.40,-27.50,29.90,5.40,3.70
16.17,0.00,0.00,-19.00,13.20,-26.80,31.00,5.20,4.30
16.23,0.00,0.00,-18.70,13.30,-27.20,30.40,5.30,4.40
16.30,0.00,0.00,-18.70,13.30,-27.20,31.00,5.60,3.40
16.36,0.00,0.00,-16.10,12.60,-24.70,30.40,5.20,4.10
16.42,0.00,0.00,-17.80,13.20,-25.30,30.60,5.60,4.10
16.49,0.00,0.00,-17.80,13.20,-25.30,30.00,5.50,4.00
16.55,0.00,0.00,-19.10,14.50,-28.70,30.30,5.50,4.20
16.61,0.00,0.00,-16.70,13.20,-27.10,29.30,5.20,3.50
16.68,0.00,0.00,-16.30,12.70,-26.00,30.20,5.60,3.90
16.74,0.00,0.00,-16.30,12.70,-26.00,30.80,5.70,3.90
16.80,0.00,0.00,-18.40,13.00,-26.50,30.70,5.10,4.30
16.87,0.00,0.00,-19.70,12.40,-26.30,30.30,4.90,4.20
16.93,0.00,0.00,-18.20,12.40,-27.10,29.40,5.40,4.10
16.99,0.00,0.00,-18.20,12.70,-26.30,30.20,5.50,4.00
17.06,0.00,0.00,-16.60,13.00,-26.90,30.70,5.50,3.70
17.12,0.00,0.00,-17.30,12.30,-26.50,30.20,5.10,4.60
17.18,0.00,0.00,-17.30,12.30,-26.50,30.10,5.20,4.00
17.25,0.00,0.00,-17.00,13.90,-25.60,30.30,5.50,4.00
17.31,0.00,0.00,-18.20,12.40,-27.10,30.80,5.20,4.10
17.38,0.00,0.00,-18.20,12.70,-26.00,31.10,5.40,4.00
17.44,0.00,0.00,-19.00,13.90,-26.80,30.40,5.20,3.50
17.50,0.00,0.00,-17.00,13.90,-26.00,29.40,5.20,4.40
17.57,0.00,0.00,-17.00,13.90,-26.00,29.90,5.70,3.90
17.63,0.00,0.00,-19.00,13.20,-26.80,30.00,5.00,4.40
17.69,0.00,0.00,-16.60,13.00,-27.70,30.20,5.00,4.10
17.76,0.00,0.00,-16.70,12.00,-25.30,31.00,5.50,3.90
17.82,0.00,0.00,-16.70,12.00,-25.30,31.00,5.40,4.80
17.88,0.00,0.00,-15.40,13.30,-27.70,30.80,4.80,4.40
17.95,0.00,0.00,-17.30,13.80,-26.90,29.00,5.10,4.30
18.01,0.00,0.00,-18.40,13.30,-26.20,30.60,5.00,4.00
18.08,0.00,0.00,-17.00,12.00,-26.00,29.90,4.90,4.60
18.14,0.00,0.00,-17.60,13.00,-28.40,30.70,5.30,4.10
18.20,0.00,0.00,-17.60,13.00,-28.40,30.70,5.90,4.70
18.27,0.00,0.00,-18.70,13.80,-27.20,31.40,5.50,3.70
18.33,0.00,0.00,-16.70,12.40,-26.30,30.80,5.90,3.90
18.39,0.00,0.00,-17.30,13.80,-26.90,29.80,5.70,4.50
18.46,0.00,0.00,-17.30,13.80,-26.90,30.30,5.80,4.80
18.52,0.00,0.00,-17.60,13.30,-28.40,30.30,5.50,3.90
18.58,0.00,0.00,-18.40,13.00,-26.50,30.80,5.20,4.70
18.65,0.00,0.00,-17.80,12.00,-26.00,30.70,5.70,4.30
18.71,0.00,0.00,-18.20,13.20,-27.80,29.50,5.70,4.10
18.77,0.00,0.00,-18.20,13.50,-27.10,30.20,5.40,4.10
18.84,0.00,0.00,-18.20,13.50,-27.10,29.50,5.60,4.00
18.90,0.00,0.00,-18.40,13.80,-26.90,29.90,5.90,3.70
18.97,0.00,0.00,-17.30,13.30,-26.90,30.00,5.40,4.30
19.03,0.00,0.00,-18.20,12.40,-27.10,30.30,5.50,4.30
19.09,0.00,0.00,-18.20,12.40,-27.10,30.60,5.10,3.90
19.16,0.00,0.00,-18.70,14.10,-26.50,30.70,5.80,4.50
19.22,0.00,0.00,-18.40,13.30,-25.90,31.20,5.20,4.00
19.28,0.00,0.00,-17.50,12.70,-26.00,29.60,5.20,4.40
19.35,0.00,0.00,-17.50,12.70,-26.00,30.10,5.70,4.20
19.41,0.00,0.00,-16.90,12.60,-26.50,30.80,5.30,4.10
19.48,0.00,0.00,-16.90,12.60,-26.50,29.90,5.20,4.20
19.54,0.00,0.00,-19.10,13.80,-26.50,30.20,5.40,4.20
19.60,0.00,0.00,-17.30,13.00,-26.20,29.60,5.50,3.80
19.67,0.00,0.00,-16.60,13.80,-27.20,30.90,5.50,3.90
19.73,0.00,0.00,-16.60,13.80,-27.20,29.40,4.90,4.20
19.79,0.00,0.00,-18.50,13.90,-26.30,31.50,5.30,4.40
19.86,0.00,0.00,-18.50,13.90,-26.30,30.60,5.20,4.40
19.92,0.00,0.00,-18.50,12.70,-25.30,30.10,5.20,4.00
19.99,0.00,0.00,-18.50,12.70,-25.30,32.00,5.40,3.90
20.05,0.00,0.00,-19.00,12.40,-26.00,30.90,5.30,3.90
20.11,0.00,0.00,-19.00,12.40,-26.00,30.60,4.70,4.10
20.18,0.00,0.00,-17.80,13.90,-27.10,30.50,5.10,4.20
20.24,0.00,0.00,-18.40,14.10,-26.90,30.00,5.50,4.20
20.30,0.00,0.00,-18.40,14.10,-26.90,30.30,5.20,3.80
20.37,0.00,0.00,-19.90,11.80,-26.50,29.20,5.00,4.60
20.43,0.00,0.00,-17.30,12.60,-27.20,30.30,5.50,4.10
20.50,0.00,0.00,-18.20,13.20,-25.30,29.90,5.50,4.20
20.56,0.00,0.00,-17.50,13.20,-26.00,31.00,5.60,4.60
20.62,0.00,0.00,-17.30,13.80,-25.40,31.40,5.70,4.20
20.69,0.00,0.00,-17.30,13.80,-25.40,30.50,5.10,4.40
20.75,0.00,0.00,-19.30,13.50,-27.50,30.90,5.60,4.30
20.82,0.00,0.00,-18.20,13.90,-27.50,31.50,5.20,4.80
20.88,0.00,0.00,-18.70,13.30,-26.20,29.30,5.20,4.70
20.94,0.00,0.00,-18.70,13.30,-26.20,31.70,5.00,4.30
21.01,0.00,0.00,-19.10,14.50,-25.90,31.60,5.80,4.00
21.07,0.00,0.00,-17.60,14.10,-27.20,30.40,5.60,4.80
21.13,0.00,0.00,-17.60,14.10,-27.20,30.20,5.70,4.30
21.20,0.00,0.00,-18.50,13.90,-26.00,31.80,5.00,4.40
21.26,0.00,0.00,-18.50,13.90,-26.00,29.80,5.20,4.20
21.33,0.00,0.00,-16.90,12.60,-27.20,30.60,5.60,4.20
21.39,0.00,0.00,-17.80,13.20,-27.80,31.50,5.40,4.10
21.45,0.00,0.00,-17.90,13.80,-28.40,30.80,5.70,4.10
21.52,0.00,0.00,-17.90,13.80,-28.40,28.40,5.20,3.90
21.58,0.00,0.00,-17.50,12.70,-26.80,30.90,5.70,4.10
21.64,0.00,0.00,-17.60,13.00,-26.20,29.80,5.20,4.40
21.71,0.00,0.00,-17.50,13.50,-26.00,31.10,5.50,4.70
21.77,0.00,0.00,-17.80,14.70,-27.50,30.00,5.20,4.10
21.84,0.00,0.00,-19.30,12.70,-26.80,30.50,5.60,4.70
21.90,0.00,0.00,-18.20,12.70,-24.80,31.20,5.60,4.40
21.96,0.00,0.00,-18.20,12.70,-24.80,30.80,5.40,4.10
22.03,0.00,0.00,-17.90,13.80,-25.90,30.30,5.30,4.70
22.09,0.00,0.00,-17.90,13.80,-25.90,29.70,5.60,4.40
22.15,0.00,0.00,-17.90,13.30,-24.40,31.60,5.50,5.20
22.22,0.00,0.00,-19.10,14.50,-26.50,30.70,5.30,4.40
22.28,0.00,0.00,-17.80,12.70,-26.80,30.40,5.50,4.40
22.35,0.00,0.00,-17.80,12.70,-26.80,30.90,5.20,4.60
22.41,0.00,0.00,-16.90,13.80,-26.20,30.60,5.50,4.40
22.47,0.00,0.00,-19.10,12.30,-27.20,30.50,5.70,4.50
22.54,0.00,0.00,-16.90,14.50,-26.20,30.30,5.30,4.50
22.60,0.00,0.00,-17.00,12.00,-26.00,30.50,5.70,4.40
22.67,0.00,0.00,-17.80,13.90,-26.30,31.10,5.20,4.70
22.73,0.00,0.00,-18.20,13.50,-25.60,31.30,5.70,4.40
22.79,0.00,0.00,-18.20,13.50,-25.60,29.80,5.50,4.20
22.85,0.00,0.00,-16.90,12.60,-26.90,29.90,5.10,4.40
22.92,0.00,0.00,-16.90,12.60,-26.90,31.60,5.20,4.60
22.98,0.00,0.00,-17.80,13.50,-27.50,30.00,5.30,3.80
23.04,0.00,0.00,-19.00,13.50,-25.30,31.50,5.60,4.40
23.11,0.00,0.00,-18.50,14.40,-26.80,29.70,5.30,4.60
23.17,0.00,0.00,-18.50,14.40,-26.80,30.50,5.20,4.30
23.24,0.00,0.00,-19.40,14.50,-26.20,30.80,5.30,4.60
23.30,0.00,0.00,-18.50,14.40,-26.30,32.00,5.30,4.70
23.36,0.00,0.00,-19.00,12.70,-27.10,30.30,4.80,4.20
