# time (s), x(cm), y(cm), Turning Angle
12.71,10.9,4.2,-54.89
12.83,10.9,4.2,-58.94
12.9,10.8,4.2,-90.27
12.98,10.8,4.2,-90.27
12.98,11.5,4.2,-53.27
13.13,11.8,4.3,-45.13
13.2,11.9,4.4,-1.22
13.26,11.8,4.3,-57.58
13.32,11.9,4.3,-57.55
13.38,12.1,4.4,-57.35
13.44,12.2,4.4,-58.56
13.51,12.2,4.4,-58.56
13.71,12.4,4.4,-53.02
13.77,12.5,4.2,-55
13.84,12.7,4.2,-52.09
13.9,12.8,4.3,-51.51
13.96,12.9,4.2,-50.64
14.03,13,4.2,-50.95
14.09,13.1,4.2,-54.86
14.15,13.1,4.3,-51.8
14.21,13.3,4.3,-51.03
14.28,13.3,4.2,-54.92
14.34,13.4,4.3,-56.96
14.4,13.5,4.2,-53.75
14.47,13.7,4.2,-52.55
14.53,13.8,4.1,-53.89
14.59,13.9,4.1,-54.11
14.65,14,4.2,-53.36
14.72,14.2,4.3,-52.95
14.78,14.1,4.1,-54.66
14.84,14.3,4.3,-57.46
14.91,14.4,4.3,-56.28
14.97,14.5,4.4,-56.05
15.03,14.7,4.4,-52.54
15.09,14.8,4.4,-53.76
15.16,14.9,4.3,-53.47
15.22,15,4.3,-53.2
15.29,15.2,4.2,-53.51
15.35,15.4,4.1,-54.48
15.41,15.3,3.8,-67.79
15.47,15.6,4.2,-49.2
15.54,15.9,4.2,-52.97
15.6,15.8,4.2,-51.16
15.66,16,4.2,-51.93
15.72,16.1,4.2,-53.21
15.79,16.2,4.2,-53.71
15.85,16.3,4.2,-55.26
15.91,16.4,4.3,-56.42
15.98,16.6,4.4,-56.6
16.04,16.7,4.5,-58.43
16.1,16.9,4.4,-62.1
16.16,17.1,4.5,-58.63
16.23,17.3,4.5,-56.93
16.29,17.3,4.5,-57.47
16.35,17.4,4.6,-57
16.41,17.5,4.6,-56.62
16.48,17.6,4.6,-56.19
16.54,17.7,4.7,-55.11
16.6,17.8,4.6,-56.05
16.66,17.9,4.6,-54.15
16.73,18.1,4.5,-57.13
16.79,18.3,4.4,-53.51
16.85,18.5,4.5,-50.49
16.91,17.8,4.6,-50.6
16.97,18.7,4.4,-52.15
17.04,19,4.7,-34.6
17.1,19,4.5,-53.35
17.16,19.1,4.6,-53.37
17.23,19.2,4.6,-55.72
17.29,19.1,4.1,-46.7
17.35,19.4,4.7,-58.14
17.41,19.6,4.8,-61.05
17.48,19.7,4.9,-61.79
17.54,19.9,4.9,-62.04
17.6,20.2,4.9,-59.78
17.66,20.6,4.9,-53.99
17.72,20.4,4.8,-59.1
17.79,20.5,4.8,-51.67
17.85,20.6,4.8,-57.08
17.91,20.7,4.7,-57.03
17.97,21.1,4.8,-58.2
18.04,21,4.7,-55.22
18.1,21.1,4.6,-55.13
18.16,21.5,4.7,-56.39
18.22,21.4,4.6,-54.97
18.28,21.7,4.5,-53.25
18.35,21.9,4.5,-54.28
18.41,22.1,4.6,-50.93
18.48,22.3,4.8,-48.94
18.54,22.3,4.7,-57.12
18.62,22.6,4.8,-55.67
18.68,22.8,4.9,-50.85
18.74,23.2,5.1,-52.56
18.81,23.6,5.3,-51.02
18.87,23.7,5.3,-52.22
18.93,23.9,5.2,-51.87
19,24.1,5.3,-54.24
19.06,24.2,5.1,-50.06
19.12,24.4,5.3,-47.85
19.19,24.5,5,-51.21
19.25,24.7,4.8,-48.21
19.31,24.8,4.7,-49.37
19.37,24.9,4.6,-51.11
19.44,25.1,4.6,-53
19.5,25.3,4.6,-49.2
19.56,25.5,4.7,-50.96
19.62,25.6,4.7,-48.96
19.68,25.7,4.7,-51.76
19.75,25.8,4.8,-50.89
19.81,26,4.8,-49.81
19.87,26.1,4.9,-50.62
19.94,26.3,4.8,-55.29
20,26.5,4.9,-54.08
20.06,26.7,4.9,-55.54
20.13,27,4.9,-53.86
20.19,27.2,4.9,-53.08
20.25,27.4,4.9,-48.72
20.32,27.7,4.7,-46.2
20.38,27.8,4.8,-47.84
20.44,27.9,4.7,-45.13
20.5,28.2,4.6,-45.42
20.57,28.3,4.6,-47.37
20.63,28.5,4.6,-46.16
20.7,28.7,4.7,-43.34
20.76,28.9,4.8,-46.96
20.82,29.1,4.9,-53.95
20.88,29.2,5,-132.6
20.95,29.6,4.9,-49.27
21.01,29.8,5,-53.48
21.07,30,5,-52.3
21.13,30.2,5,-48.54
21.19,30.4,5,-48.06
21.26,30.5,4.9,-48.09
21.32,30.6,4.8,-49.16
21.38,30.7,4.7,-48.25
21.44,30.9,4.6,-47.99
21.5,31.2,4.5,-46.34
21.57,31.5,4.5,-43.48
21.63,31.7,4.6,-45.89
21.69,31.8,4.6,-46.96
21.76,31.9,4.6,-49.54
21.82,32,4.6,-50.35
21.88,32.3,4.6,-54.41
21.95,32.6,4.5,-52.39
22.01,32.9,4.6,-54.5
22.07,33.1,4.6,-53.22
22.13,33.4,4.5,-52.09
22.2,33.5,4.3,-46.14
22.26,33.7,4.3,-35.55
22.32,33.8,4.1,-44.26
22.38,33.8,4.1,-45.15
22.44,33.9,4.1,-47.25
22.51,34.1,4.2,-51.86
22.57,34.3,4.1,-49.89
22.63,34.6,4.2,-50.8
22.69,34.8,4.3,-52.04
22.76,35,4.3,-53.75
22.82,35.3,4.4,-54.64
22.88,35.5,4.5,-55.43
22.94,35.8,4.4,-54.17
23,36,4.3,-51.03
23.06,36.3,4.3,-52.08
23.13,36.4,4.1,-52.94
23.19,36.5,4,-52.33
23.25,36.8,3.9,-50.76
23.31,36.9,3.8,-53.08
23.38,37.2,3.8,-51.99
23.44,37.3,3.8,-53.13
23.5,37.4,3.9,-55.22
23.57,37.7,4,-49.93
23.63,38,4,-56.7
23.69,38.2,4,-57.64
23.76,38.4,4.1,-58.74
23.82,38.9,3.8,165.48
23.88,38.6,3.9,-54.42
23.94,38.7,3.9,-50.93
24.01,38.8,3.8,-49.7
24.07,38.8,3.7,-47.9
24.13,38.9,3.6,-46.65
24.19,39,3.6,-47.87
24.26,39,3.4,-45.32
24.32,39.1,3.4,-47.39
24.39,39.1,3.4,-42.79
24.45,39.1,3.5,-41.69
24.51,39.1,3.6,-45.3
24.6,39.1,3.6,-45.3
24.7,39.2,3.5,-43.97
24.76,39.3,3.5,-49.85
24.82,39.3,3.5,-47.69
24.88,39.3,3.5,-49.02
24.94,39.4,3.6,-49.35
25.01,39.4,3.6,-50.21
25.07,39.4,3.6,-51.03
25.13,39.4,3.6,-51.33
25.19,39.5,3.6,-51.83
25.26,39.4,3.7,-52.35
25.32,39.5,3.6,-50.4
25.38,39.5,3.6,-48.52
25.44,39.5,3.6,-47.37
25.51,39.1,4.3,-79.88
25.57,39.3,4,-64.37
25.63,39.3,4,-64.08
25.69,39.4,4,-63.04
26.42,40.1,2.7,122.23
26.5,40.3,2.8,124.17
26.58,40.3,2.8,124.17
26.58,40.3,2.8,124.17
26.91,40.1,2.5,123.05
26.97,40.2,2,120.64
27.04,40.4,2.1,110.46
27.1,40.2,2.6,125.14
27.21,40.5,2.5,125.86
27.27,40.9,2.3,-77.41
27.33,40.2,2.6,122.03
27.43,40.2,2.5,120.86
27.49,40.1,2.5,117.66
27.55,40.1,2.6,121.45
27.62,40.1,2.6,121.45
27.82,40.1,2.6,121.45
27.82,40.1,2.6,121.45
28.09,40.4,2.3,125.77
28.18,40.5,2.3,120.61
28.24,40.4,2.4,125.54
28.31,40.6,2.2,122.4
28.37,40.6,2.2,121.43
28.43,40.8,2.2,124.42
28.5,40.8,2.2,125.23
28.56,40.9,2.1,124.89
28.62,40.9,2.1,126.28
28.69,40.9,2.1,125.65
28.75,40.8,2.3,130.37
28.81,41.1,2.3,130.61
28.87,41,2.2,127.58
28.94,41,2.2,127.47
29,41,2.1,124.64
29.08,40.9,2,129.81
29.29,41,2,131.81
29.36,41,2,131.17
29.42,41,1.9,124.61
29.5,41,1.9,124.61
29.5,41.2,2.6,-60.58
29.69,41.3,2.6,-60.68
29.75,41.4,2.5,-60.38
29.81,41.6,2.4,-59.74
29.87,40.9,3.9,-79.85
29.94,40.9,3.9,-79.85
29.94,40.9,3.9,-79.85
30.25,42.2,2.9,-130.98
30.45,42.2,2.8,-130.03
30.52,42.2,2.6,-120.07
30.59,42.2,2.6,-120.07
30.59,42.2,2.6,-120.07
30.87,43,2.3,-47.21
30.92,43,2.2,-45.57
31.05,43.1,2.1,-43.65
31.11,43.2,2.2,-42.3
31.19,43.2,2.1,-47.19
31.27,43.3,2,-48.2
31.34,43.4,2.1,-50.01
31.4,43.6,2.1,-52.65
31.46,43.7,2.1,-52.68
31.52,43.7,1.9,70.75
31.59,44,2,-54.65
31.59,44.1,2.1,-59.48
31.66,44.3,2.1,-60.2
31.73,44.3,2,-61.43
31.79,44.4,2,-64.62
31.85,44.4,1.9,-65.61
31.92,44.5,1.9,-66.8
32.04,44.8,1.8,-51.54
32.2,44.9,1.8,-52.12
32.26,45,1.8,-52.62
32.32,45,1.7,-53.22
32.38,45,1.7,-51.51
32.45,45.1,1.6,-50.4
32.51,45.1,1.6,-48.85
32.57,45.1,1.7,-52.03
32.63,45.3,1.6,-49
32.69,45.4,1.4,-41.86
32.76,45.5,1.5,-46.78
32.82,45.5,1.6,-48.94
32.88,45.5,1.6,-49.66
32.94,45.6,1.5,-49.11
33.01,45.7,1.5,-49.21
33.07,45.8,1.5,-50.14
33.13,46,1.5,-49.7
33.19,46.1,1.5,-50.18
33.26,46.2,1.5,-47.9
33.32,46.2,1.5,-45.32
33.38,46.2,1.5,-45.59
33.44,46.3,1.5,-46.35
33.5,46.4,1.5,-45.27
33.57,46.5,1.6,-45.15
33.63,46.6,1.6,-44.91
33.69,46.6,1.6,-45.29
33.76,46.7,1.6,-45.95
33.82,46.8,1.6,-46.58
33.88,47,1.7,-49.49
33.94,47.1,1.8,-51.57
34.01,47.3,1.8,-55.55
34.07,47.3,1.9,-57.06
34.13,47.4,1.9,-57.41
34.19,47.4,1.9,-56.63
34.25,54.1,6.3,39.99
34.32,47.6,1.9,-58.52
34.38,47.7,1.9,-57.38
34.44,47.6,1.9,-55.47
34.51,47.7,1.8,-53.21
34.57,47.7,1.9,-52.55
34.63,47.7,1.9,-53.58
34.73,47.8,2,-54.45
34.79,47.8,2,-54.26
34.85,47.8,2,-54.46
34.91,47.8,2,-55.76
34.98,47.7,1.9,-56.18
35.04,47.6,1.8,-55.64
35.1,48.1,2.3,-64.05
35.17,48.1,2.6,-67.13
35.23,48.1,2.6,-66.81
35.29,48.1,2.6,-62.48
35.35,48.2,2.5,-56.9
35.42,48.1,2.6,-63.51
35.48,48.1,2.7,-63.7
35.54,48.2,2.6,-63.39
35.61,48.2,2.5,-63.32
35.67,48.3,2.5,-66.81
35.73,48.2,2.6,-64.44
35.79,48.1,2.7,-64.5
35.85,48,2.7,-64.2
35.91,47.9,2.6,-64
35.97,48.1,2.8,-63.98
36.04,48,2.8,-62.96
36.1,48,2.8,-63.63
36.16,48,2.8,-63.54
36.23,48,2.8,-63.44
36.29,48,2.8,-62.79
36.35,48,2.8,-62.47
36.41,48,2.8,-62.23
36.47,48,2.8,-63.16
36.54,48,2.8,-63.67
36.6,48,2.8,-63.77
36.67,48,2.8,-63.35
36.73,48,2.8,-63.13
36.79,48,2.7,-63.06
36.85,48,2.8,-63.35
36.92,48,2.8,-63.27
36.98,47.9,2.8,-60.91
37.04,47.9,2.9,-62.7
37.11,47.9,3,-64.09
37.17,47.8,3.1,-65.1
37.23,47.8,3.1,-65.18
37.3,47.8,3.2,-65.55
37.36,47.9,3.2,-65.87
37.42,47.8,3.2,-64.02
37.48,47.8,3.3,-65.76
37.55,47.8,3.3,-64.91
37.61,47.8,3.3,-63.32
37.67,47.8,3.4,-63.61
37.74,48,3.4,-63.88
37.8,47.8,3.4,-63.23
37.86,47.9,3.5,-62.15
37.92,47.9,3.6,-61.66
37.99,47.8,3.5,-60.43
38.05,47.8,3.5,-59.82
38.11,47.8,3.5,-59.24
38.17,47.8,3.5,-59.08
38.24,47.9,3.5,-57.73
38.3,48,3.5,-56.55
38.36,48,3.4,-53.98
38.42,48,3.4,-57.18
38.48,48,3.4,-55.97
38.55,47.9,3.4,-54.95
38.61,47.9,3.4,-53.31
38.67,48,3.4,-53.59
38.74,48,3.5,-52.92
38.8,48,3.5,-52.21
38.86,48.1,3.5,-50.97
38.92,48.1,3.5,-49.71
38.99,48.2,3.6,-48.91
39.05,48.1,3.6,-49.13
39.11,48.1,3.7,-48.86
39.18,48.1,3.7,-48.09
39.24,48.1,3.7,-48.35
39.3,48.1,3.7,-47.49
39.37,48.1,3.7,-47.5
39.43,48.2,3.7,-47.18
39.49,48.2,3.7,-45.78
39.56,48.2,3.7,-46.21
39.62,48.2,3.7,-46.5
39.68,48.2,3.6,-46.69
39.74,48.1,3.6,-47.72
39.81,48.1,3.5,-47.01
39.87,48.2,3.5,-43.19
39.93,48.1,3.4,-50.04
39.99,48.2,3.3,-49.88
40.05,48.3,3.4,-45.94
40.12,48.2,3.2,-51.38
40.18,48.3,3.2,-48.96
40.24,48.4,3.2,-48.51
40.3,48.5,3.2,-47.91
40.37,48.6,3.3,-51.74
40.43,48.6,3.3,-50.92
40.49,48.7,3.3,-54.56
40.55,48.8,3.3,-52.9
40.62,48.9,3.3,-53.07
40.68,49.1,3.3,-53.41
40.74,49.3,3.3,-55.17
40.8,49.4,3.3,-53.59
40.87,49.6,3.3,-51.22
40.93,49.6,3.4,-51.81
40.99,49.7,3.3,-51.18
41.05,49.9,3.3,-52.41
41.12,50,3.2,-52.99
41.18,50.2,3.2,-50.66
41.24,50.3,3.1,-51.14
41.31,50.5,3.2,-51.05
41.37,50.6,3.2,-53.55
41.43,50.7,3.3,-53.36
41.5,50.8,3.5,-57.77
41.56,51.2,3.6,-54.76
41.62,51.2,3.5,-54.99
41.68,51.4,3.5,-53.64
41.75,51.6,3.6,-55.31
41.81,51.9,3.7,-54.79
41.87,52.1,3.6,-51.99
41.94,52.3,3.7,-50.82
42,52.5,3.6,-49.42
42.06,52.7,3.5,-48.51
42.13,52.8,3.4,-48.44
42.19,53,3.4,-49.36
42.25,53.2,3.4,-49.31
42.31,53.4,3.4,-49.22
42.38,53.7,3.4,-49.91
42.5,54,3.5,-50.11
42.57,54.3,3.6,-52.93
42.63,54.5,3.6,-51.77
42.69,54.8,3.7,-54.98
42.75,55.2,3.8,-56.04
42.82,55.4,3.8,-54.95
42.88,55.5,3.7,-54.3
42.94,55.7,3.7,-54.48
43.01,55.9,3.6,-57.8
43.07,56.2,3.6,-55.99
43.13,56.4,3.5,-56.93
43.2,56.7,3.6,-54.9
43.26,57,3.6,-54.37
43.32,57.1,3.8,-54.45
43.38,57.2,3.9,-56.16
43.45,57.4,3.9,-55.52
43.51,57.7,4,-58.25
43.57,58,4,-59.33
43.63,58.3,4,-57.14
43.7,58.5,3.9,-52.17
43.76,58.6,3.9,-49.61
43.82,58.6,3.8,-51.05
43.88,58.7,3.8,-52.11
43.95,58.8,3.8,-51.94
44.01,58.9,3.9,-55.03
44.07,59,3.8,-55.9
44.13,59.1,3.9,-59.99
44.2,59.1,4,-63.39
44.26,59.2,4.1,-66.59
44.32,59.2,4.1,-67.74
44.39,59.4,4.2,-72.28
44.45,59.3,4.3,-77.52
44.51,59.5,4.4,-78.79
44.58,59.4,4.3,-82.17
44.64,59.4,4.4,-85.19
44.7,59.5,4.4,-88.4
44.77,59.5,4.5,-91.33
44.83,59.5,4.6,-94.61
44.89,59.7,4.7,-94.94
44.96,59.7,4.8,-103.24
45.02,59.7,5,-106.83
45.08,59.8,5.1,-105.62
45.15,59.8,5.4,-109.63
45.21,59.8,5.6,-112.23
45.27,59.8,5.8,-117.98
45.33,59.8,5.9,-118.77
45.4,59.9,5.8,-118.82
45.46,60,6,-120.67
45.52,60.1,6.1,-121.23
45.58,60.1,6.1,-122.52
45.65,60.2,6.2,-122.12
45.71,60.3,6.3,-123.8
45.79,60.3,6.3,-123.8
46.12,60.3,6.3,-123.8
46.12,60.3,6.3,-123.8
46.36,60.3,6.3,-123.8
46.56,60.3,6.3,-123.8
46.56,60.3,6.3,-123.8
46.78,60.3,6.3,-123.8
46.97,60.3,6.3,-123.8
46.97,60.6,10.4,-151.82
47.21,60.7,10.6,-153.01
47.29,60.7,10.6,-153.01
47.54,61,11.9,-146.06
47.63,61,12.1,-146.7
47.69,61.1,12.5,-146.51
47.76,61.1,12.7,-146.02
47.82,61,12.8,-148.31
47.88,60.9,12.9,-149.13
47.94,60.8,13.1,-150.07
48.01,60.7,13.4,-152.36
48.07,60.7,13.6,-152.15
48.13,60.9,13.9,-153.45
48.19,60.9,14,-151.35
48.25,61,14.2,-149.54
48.32,61,14.4,-148.22
48.38,61.1,14.7,-147.7
48.44,61.2,15,-146.56
48.51,61.1,16,-145.22
48.57,61.2,15.7,-144.33
48.63,60.9,15.7,-141.7
48.69,60.8,15.8,-142.24
48.76,60.7,16,-141.01
48.82,60.5,16.2,-141.72
48.88,60.4,16.5,-142.13
48.94,60.2,16.8,-140.74
49,60.2,17.1,-140.76
49.07,60.2,17.2,-140.06
49.13,60.3,17.4,-140.97
49.19,59.4,23.8,-142.75
49.26,60.4,17.9,-142.73
49.32,60.4,18.1,-143.13
49.38,60.6,18.4,-143.45
49.44,60.9,18.9,-142.38
49.51,61.1,19.5,-138.89
49.57,60.7,19.5,-145.44
49.63,60.5,19.6,-145.94
49.7,60.4,19.9,-143.65
49.76,60.4,20.2,-143.29
49.82,60.3,20.7,-145.13
49.88,60.4,20.7,-139.96
49.95,60.4,20.9,-139.12
50.01,60.4,21.1,-138.43
50.07,60.4,21.5,-137.82
50.14,60.5,21.8,-138.96
50.2,60.5,22.1,-139.44
50.26,60.3,22.1,-140.55
50.32,60.3,22.3,-142.34
50.39,60.2,22.4,-143.98
50.45,60.1,22.5,-147.22
50.51,60.1,22.9,-146.11
50.58,60.1,23.2,-145.58
50.64,60.1,23.4,-144.46
50.7,60,23.7,-142.47
50.77,62.4,25.9,-143.72
50.83,56.4,21.5,-142.62
50.89,56.3,21.8,-141.41
50.96,60.1,25,-135.12
51.02,60.2,25.3,-140.75
51.08,60.1,25.5,-142.22
51.14,60,25.8,-142.67
51.21,59.8,26.2,-142.61
51.27,59.8,26.6,-141.67
51.33,59.9,26.9,-141.01
51.39,60,27.2,-139.39
51.46,60.1,27.5,-138.3
51.52,60.2,27.9,-137.06
51.58,60.3,28.2,-135.82
51.64,60.4,28.6,-135.17
51.71,60.2,28.9,-135.39
51.77,60.1,29.2,-136.97
51.83,60,29.7,-139.82
51.9,60,30.1,-140.47
51.96,60,30.4,-140.19
52.08,60.2,30.8,-138.96
52.15,60.4,31,-138.59
52.21,60.6,31.3,-138.99
52.27,60.8,31.7,-139.48
52.35,60.8,31.7,-139.48
52.35,60.6,32.6,-143.1
52.55,60.5,32.9,-145.02
52.62,60.4,33.2,-145.94
52.68,60.5,33.5,-146.28
52.74,60.6,33.7,-146.72
52.8,60.9,33.9,-145.08
52.87,60.9,34.2,-144.44
52.93,60.9,34.4,-144.47
52.99,61,34.8,-143.85
53.06,60.9,35.1,-143.07
53.12,60.8,35.4,-144.96
53.18,60.7,35.5,-148.54
53.24,60.6,35.9,-150.68
53.31,60.5,36.2,-151.74
53.37,60.3,36.5,-154.1
53.43,60.3,36.8,-150.08
53.49,60.4,37,-147.65
53.56,60.4,37.3,-145.64
53.62,60.5,37.7,-144.23
53.68,60.6,38,-143.04
53.75,60.6,38.4,-144.72
53.81,60.4,38.5,-143.7
53.87,60.4,38.8,-144.46
53.94,60.3,39.1,-146.76
54,60.2,39.4,-149.41
54.06,60.1,39.7,-150.71
54.12,60.2,40.1,-149.05
54.18,60.3,40.4,-147.58
54.25,60.3,40.8,-145.31
54.31,60.3,41.3,-143.71
54.37,60.3,41.8,-143.8
54.44,60.2,42.1,-145.75
54.5,60.1,42.5,-145.55
54.56,60.1,43,-145.81
54.63,60,43.3,-146.66
54.69,60,43.6,-145.94
54.75,60.1,43.9,-145.02
54.82,60.3,44.3,-142.66
54.88,60.4,44.6,-141.37
54.94,60.6,45.1,-139.88
55,60.5,45.5,-141.06
55.07,60.4,45.8,-142.7
55.13,60.4,46,-144.57
55.26,60.3,46.7,-146.15
55.32,60.3,47.1,-146.23
55.38,60.4,47.4,-144.29
55.44,60.5,47.8,-146.33
55.51,60.7,48.2,-141.68
55.57,60.8,48.6,-138.83
55.63,60.5,48.9,-137.21
55.69,60.5,49.3,-138.61
55.76,60.4,49.7,-139.53
55.82,60.3,50,-141.05
55.88,60.3,50.4,-141.92
55.95,60.4,50.8,-141.03
56.01,60.5,51,-142.1
56.07,60.6,51.3,-141.54
56.13,60.5,51.7,-140.47
56.2,60.4,52.1,-142.16
56.26,60.3,52.5,-144.47
56.32,60.3,52.8,-145.99
56.39,60.1,53.1,-150.07
56.45,60.1,53.4,-148.5
56.51,60.2,53.7,-146.83
56.58,60.1,53.9,-144.46
56.64,60,54,-141.4
56.7,59.9,54.1,-141.34
56.76,59.8,54.4,-142.51
56.83,60,54.7,-139.34
56.89,60.2,55.1,-138.75
56.95,60.1,55.4,-139.71
57.01,60,55.7,-138.45
57.08,59.9,56,-138.36
57.14,59.8,56.4,-139.27
57.2,59.7,56.7,-142.53
57.27,59.5,57.1,-147.62
57.33,59.8,57.3,-138.82
57.39,59.9,57.6,-137.51
57.46,60,57.9,-136.96
57.52,60.1,58.2,-137.4
57.58,60.2,58.6,-137.2
57.65,59.9,58.9,-140.25
57.71,59.8,59,-142.65
57.77,59.9,59.3,-141.54
57.84,59.9,59.6,-143.06
57.9,60.1,59.9,-141.9
57.96,60,60.2,-141.39
58.02,60.1,60.5,-140.02
58.09,60.3,60.8,-138.14
58.15,60.5,61.2,-136.71
58.21,60.6,61.6,-136.94
58.27,60.3,62,-138.35
58.33,60.3,62.3,-138.96
58.4,60.3,62.6,-141.94
58.46,60.2,62.9,-142.85
58.52,60.1,63.1,-145.08
58.58,60.1,63.3,-145.27
58.65,57.3,62.5,-146.26
58.71,60.2,63.7,-146.3
58.77,60.3,63.9,-147.35
58.83,60.5,64.2,-146.82
58.9,60.7,64.5,-145.88
58.9,60.5,65.5,-145.16
59.02,60.6,65.1,-145.21
59.08,60.4,65.3,-147.41
59.15,60.3,65.7,-147.32
59.21,60.3,66.1,-146.4
59.28,60.3,66.4,-146.46
59.34,60.3,66.7,-143.42
59.4,60.4,67.1,-144.72
59.46,60.4,67.4,-145.1
