# time (s), x(cm), y(cm), Turning Angle
28.2,4.9,39.1,-173.29
28.26,4.7,39.1,-173.48
28.33,4.7,39.2,-173.02
28.39,4.7,39.3,-173.69
28.45,4.6,39.5,-177.06
28.51,4.5,39.5,-176.93
28.57,4.6,39.5,-177.23
28.63,4.6,39.6,-176.92
28.7,4.6,39.6,-176.73
28.76,4.6,39.7,-176.62
28.82,4.5,39.7,-177.39
28.88,4.3,39.7,179.55
28.96,4.3,39.7,179.55
28.96,4.3,39.7,179.55
29.24,4.3,39.7,179.55
29.24,4.3,39.7,179.55
29.54,4.3,39.7,179.55
29.54,4.3,39.7,179.55
29.89,4.3,39.7,179.55
30.08,4.3,39.7,179.55
30.08,4.3,39.7,179.55
30.31,4.3,39.7,179.55
30.31,4.3,39.7,179.55
30.5,4.3,39.7,179.55
30.8,4.3,39.7,179.55
30.8,4.3,39.7,179.55
30.8,4.3,39.7,179.55
31.18,4.3,39.7,179.55
31.45,4.3,39.7,179.55
31.45,4.3,39.7,179.55
31.7,4.3,39.7,179.55
31.98,3.2,41.8,-149.36
31.98,3.2,41.8,-146.69
32.26,3.1,41.9,-150.41
32.33,3,42,-148.29
32.39,3.5,41.9,-156.12
32.45,3.6,41.9,-156.02
32.51,3.5,41.9,-156.67
32.58,5.7,42.7,-157.44
32.64,5.5,42.6,-157.28
32.7,3.8,42,-158.37
32.77,3.8,42.1,-159.21
32.83,3.9,42.2,-160.59
32.89,3.9,42.2,-160.48
32.95,3.9,42.2,-159.8
33.02,3.9,42.4,-159.19
33.08,3.7,42.7,-160.47
33.14,3.7,42.9,-161.71
33.2,3.4,42.9,-162.27
33.27,3.3,43,-163.02
33.33,3.2,43.1,-161.87
33.39,3.1,43.3,-161.91
33.45,3,43.5,-159.82
33.52,3.1,43.7,-159.35
33.58,3.1,43.9,-158.84
33.64,3.1,44.1,-158.99
33.71,3.3,44.4,-159.66
33.77,3.3,44.7,-160.16
33.83,6.8,46.1,-159.32
33.89,5.6,46,-159.73
33.96,3.3,45.5,-159.43
34.02,3,45.7,-159.46
34.09,2.9,45.8,-159.48
34.15,2.8,46,-159.71
34.21,5.9,47.4,-157.66
34.27,2.5,46.8,-158.95
34.34,5.1,47.9,-156.2
34.4,2.6,47.2,-155.72
34.46,2.6,47.6,-153.24
34.53,2.4,47.9,-149.93
34.6,2.4,48.1,-152.56
34.67,2.3,48.4,-152.81
34.73,4.8,49.5,-152.29
34.8,5.1,49.8,-154.7
34.85,5,50.1,-157.04
34.92,2.1,49.6,-159.52
34.98,4.5,50.6,-156.63
35.04,2.1,50.1,-154.9
35.11,2.2,50.4,-151.87
35.23,2.3,51,-146.61
35.29,2.5,51.3,-145.58
35.36,2.4,51.6,-143.87
35.42,2.3,51.8,-143.66
35.48,2.3,52,-145.49
35.54,2.2,52.3,-147.63
35.61,2.2,52.5,-150.38
35.67,2.4,52.8,-149.73
35.73,4.4,53.8,-149.26
35.79,2.3,53.3,-147.8
35.86,2.4,53.6,-145.71
35.92,2.5,53.9,-145.7
35.98,2.6,54.2,-145.92
35.98,2.6,54.6,-144.46
36.11,2.4,54.9,-145.29
36.17,2.4,55.3,-145.95
36.23,2.3,55.7,-145.65
36.29,2.4,55.9,-143.05
36.36,2.9,56.2,-146.62
36.42,2.8,56.3,-137.56
36.48,2.8,56.6,-137
36.54,3,56.8,-136.72
36.61,2.5,57,-135.26
36.67,3.2,57.4,-134.86
36.73,3.1,57.7,-136.98
36.79,3,58.1,-139.47
36.86,5.7,59.2,-141.75
36.92,3.1,58.7,-143.68
36.98,3.3,59,-144.76
37.05,3.3,59.6,-144.29
37.11,3.4,60,-143.46
37.17,3.4,60.3,-143.83
37.23,3.4,60.6,-144.96
37.3,3.4,61.1,-144.87
37.36,3.3,61.4,-148.21
37.42,6,62.4,-151.6
37.48,3.1,61.9,-152.56
37.55,3.2,61.9,-152.13
37.61,3.1,62.2,-151.57
37.67,3.3,62.6,-149.52
37.73,3.4,63,-149.3
37.8,3.4,63.3,-148.83
37.86,3.1,63.5,-147.24
37.92,3,63.7,-149.44
37.98,3.1,63.9,-150.12
38.05,3.1,64.2,-150.99
38.11,5.4,65.1,-149.59
38.17,5.5,65.3,-148.67
38.23,6,65.8,-146.73
38.3,3.5,65.8,-146.67
38.36,3.5,66.4,-146.94
38.42,3.4,66.7,-148.29
38.48,3.3,66.8,-150.99
38.55,3.2,67,-153.55
38.61,2.6,67.2,-156.73
38.67,2.5,67.5,-157.04
38.74,4.9,68.2,-157.01
38.8,5,68.6,-158.68
38.86,3,68.5,-157.84
38.92,3.1,68.9,-155.75
38.99,3.2,69.3,-155.58
39.05,5,69.9,-156.03
39.11,5,70,-157.74
39.17,4.6,70.2,-157.16
39.24,4.2,70.5,-157.37
39.3,2.3,70.4,-155.73
39.36,2.4,70.6,-161.12
39.42,2.6,70.9,-158.57
39.49,5.4,71.6,-154.76
39.55,5.2,71.9,-151.82
39.61,2.1,71.8,-152.32
39.67,2.1,72.1,-153.16
39.73,2.1,72.4,-152.87
39.8,1.8,72.8,-154.12
39.92,4.2,74.2,-154.22
39.99,4,74.6,-152.6
40.05,2.3,74.8,-150.71
40.11,3.8,75.7,-151.48
40.17,4.4,76.2,-150.79
40.24,3.9,76.2,-151.2
40.3,3.9,76.4,-151.05
40.36,3.2,76.5,-153.56
40.43,2,76.6,-155.69
40.49,1.9,76.8,-159.27
40.55,3.1,77.3,-162.87
40.62,3.7,77.5,-166.09
40.68,3.6,77.5,-168.42
40.74,2.9,77.4,-166.5
40.8,2.9,77.4,-166.74
40.86,3.1,77.6,-168.24
40.93,3.3,77.7,-167.53
40.99,3.2,77.7,-167.16
41.05,3.6,77.9,-169.63
41.11,3.6,78,-171.86
41.17,2.7,77.9,-172.36
41.27,2.7,77.9,-172.36
41.27,2.7,77.9,-172.36
41.63,2.7,77.9,-172.36
41.83,2.7,77.9,-172.36
41.83,2.7,77.9,-172.36
42.14,2.7,77.9,-172.36
42.14,2.7,77.9,-172.36
42.41,2.7,77.9,-172.36
42.71,2.7,77.9,-172.36
42.71,2.7,77.9,-172.36
43.09,2.7,77.9,-172.36
43.09,2.7,77.9,-172.36
43.39,1.7,78.1,180.06
43.53,2,78.1,173.67
43.59,5.3,78.5,172.46
43.65,5.4,78.6,171.63
43.72,5.9,78.7,170.63
43.78,5.4,78.6,168.56
43.84,6.1,78.7,166.11
43.91,6.2,78.7,165.18
43.97,6,78.7,165.83
44.03,6,78.7,166.34
44.09,5.8,78.6,166.99
44.16,5.3,78.6,168.42
44.22,5.3,78.6,168.05
44.28,5.6,78.7,168.18
44.34,5.7,78.7,167.95
44.41,6,78.7,167.63
44.47,5.3,78.5,169.06
44.53,5,78.4,172.32
44.6,3.8,78.2,175.29
44.66,3.7,78.1,178.25
44.72,2.3,77.7,-176.33
44.79,3,77.9,-175.14
44.85,3.3,77.9,-173.93
44.91,3.7,78,-174.08
44.97,3.7,78,-174.08
44.97,3.7,78,-174.08
45.24,3.7,78,-174.08
45.24,3.7,78,-174.08
45.65,3.7,78,-174.08
45.96,3.7,78,-174.08
45.96,1.7,77.3,-146.94
46.2,2,77.3,-147.26
46.26,2.2,77.2,-148.93
46.33,2.4,77.2,-151.08
46.39,1.8,77.1,-147.02
46.45,1.9,77.1,-146.11
46.51,1.9,77.1,-146.21
46.58,2.3,77.1,-151.17
46.64,4.6,77.4,-152.12
46.7,4.8,77.4,-152.95
46.76,4.9,77.4,-153.76
46.83,4.7,77.4,-154.31
46.89,4.5,77.4,-155.55
46.95,4.7,77.4,-156.58
47.01,4.5,77.4,-158.75
47.08,4.3,77.4,-159.55
47.14,4.5,77.4,-159.37
47.2,4.5,77.4,-159.22
47.33,4.6,77.4,-155.03
47.39,4.8,77.5,-149.52
47.45,1,77.2,-139.77
47.52,2.3,77.4,-137.72
47.58,4.6,77.8,-137.58
47.64,4.9,77.8,-136.14
47.71,4.8,77.8,-134.57
47.77,5,77.8,-131.05
47.83,5.2,77.9,-126.02
47.89,5.4,78,-119.71
47.96,6,78.1,-116
48.02,6.2,78.2,-112.63
48.08,5.9,78.3,-109.15
48.15,6.6,78.6,-107.67
48.21,6.2,78.7,-104.23
48.27,7.5,78.9,-100.33
48.34,8,78.9,-97.11
48.4,8.1,78.9,-92.33
48.46,7.3,78.9,-89.16
48.53,7.6,79,-89.13
48.59,8.2,79.1,-86.45
48.65,8.3,79.2,-82.48
48.72,7.8,79.2,-80.92
48.78,8.4,79.3,-79.76
48.84,5.1,79.2,-78.58
48.91,5.5,79.6,-76.5
48.97,9.4,80.1,-77.37
49.03,9.4,79.9,-74.32
49.09,9.6,79.7,-70.11
49.22,7.3,79.3,-65.06
49.28,7.3,79.4,-64.31
49.36,7.3,79.4,-64.31
49.36,7.3,79.4,-64.31
49.67,8.2,79.2,-65.11
49.83,8.2,79.2,-64.27
49.89,8.4,79.1,-61.34
49.95,9.2,79.3,-66.45
50.02,9.1,79.2,-62.77
50.08,9.3,79.2,-68.12
50.14,9.7,79,-55.57
50.2,9.8,78.9,-57.05
50.27,10.1,79,-59.84
50.33,10.4,79.1,-60.48
50.39,10.7,79.2,-62.05
50.45,11.7,79.3,-64.32
50.52,11.3,79.2,-63.4
50.58,11.5,79.1,-61.52
50.64,11.8,79,-61.98
50.71,12.2,79,-62.71
50.77,13.2,79,-63.32
50.83,13.4,79,-63.3
50.9,13.9,79,-64.41
50.96,13.8,79,-62.63
51.02,13.7,79.1,-66.69
51.09,14.1,79.2,-68.75
51.15,14.4,79.3,-68.5
51.21,14.7,79.3,-67.95
51.28,15.1,79.1,-65.93
51.34,15.2,79.1,-64.18
51.4,15.5,79.2,-62.27
51.46,15.7,79.2,-62.18
51.52,15.8,79.3,-64.32
51.59,15.9,79.3,-66.47
51.65,16.1,79.4,-68.47
51.71,16.3,79.4,-69.28
51.77,16.3,79.5,-69.73
51.84,16.5,79.5,-70.04
51.9,16.6,79.5,-69.96
51.96,16.8,79.5,-69.14
52.03,17,79.4,-67.05
52.09,17.4,79.3,-64.89
52.15,17.5,79.4,-64.97
52.22,17.6,79.4,-66.02
52.28,17.7,79.4,-66.7
52.34,17.7,79.4,-66.99
52.4,17.8,79.4,-66.34
52.47,18,79.4,-66.08
52.53,18.1,79.4,-66.24
52.59,18.3,79.4,-65.81
52.66,18.4,79.4,-65.96
52.72,18.5,79.4,-65.15
52.78,18.7,79.4,-62.54
52.84,18.8,79.3,-60.64
52.91,18.9,79.3,-59.49
52.97,18.8,79.3,-59
53.03,19,79.3,-58.14
53.1,19,79.2,-56.78
53.16,19.6,79.3,-56.51
53.22,19.7,79.3,-56.61
53.28,19.3,79.2,-55.68
53.35,19.5,79.3,-56.8
53.41,20.2,79.4,-58.38
53.47,19.6,79.3,-59.08
53.53,19.7,79.3,-59.47
53.6,19.7,79.3,-59.88
53.66,19.7,79.4,-61.47
53.72,20.5,79.5,-62.25
53.79,21,79.5,-62.96
53.85,23.4,79.7,-58.36
53.91,20.7,79.3,-59.98
53.98,20.8,79.2,-57.54
54.04,21,79.2,-56.22
54.1,21.3,79.2,-55.37
54.16,21.3,79.2,-55.26
54.23,21.9,79.2,-53.49
54.35,21.7,79,-50.61
54.42,21.9,79,-50.24
54.48,22.1,79,-51.27
54.54,22.4,79,-50.03
54.61,22.8,79,-49.57
54.67,23.1,79,-50.15
54.73,23.2,79,-52.83
54.8,23.4,78.9,-55.18
54.86,23.7,78.8,-53.77
54.92,23.9,78.7,-52.89
54.98,24.3,78.7,-54.86
55.04,24.6,78.5,-56.61
55.11,25.1,78.3,-58.19
55.17,25.4,78.3,-60
55.23,25.7,78.5,-61.38
55.29,25.9,78.7,-61.87
55.36,26.1,78.7,-61.77
55.42,27.1,78.7,-60.26
55.48,26.9,78.6,-59.94
55.55,27.3,78.5,-59.06
55.61,27.7,78.3,-58.32
55.67,28.2,78.3,-57.08
55.73,28.8,78.3,-57.37
55.79,29.7,78.4,-58.73
55.86,29.3,78.4,-59.19
55.92,29.6,78.4,-59.02
55.98,30.1,78.4,-58.82
56.04,30.4,78.4,-57.2
56.11,30.8,78.3,-55.06
56.17,31.2,78.1,-53.26
56.23,31.7,78.2,-53.78
56.3,31.9,78.3,-57.22
56.36,32.2,78.3,-58.5
56.42,32.5,78.3,-59.04
56.48,33,78.3,-58.46
56.54,33.4,78.3,-57.64
56.61,33.8,78.2,-56.11
56.67,34.4,78.1,-53.96
56.73,34.9,78,-54.08
56.79,35.3,78.1,-55.09
56.86,35.6,78.1,-56.59
56.92,36,78.2,-59.66
56.98,36.4,78.3,-62.81
57.04,36.7,78.3,-63.27
57.11,37,78.2,-61.62
57.17,37.4,78.3,-61.05
57.23,38.2,78.2,-63.27
57.29,38.5,78.3,-65.93
57.36,38.7,78.4,-68.87
57.42,39.2,78.5,-72.12
57.48,39.6,78.7,-72.97
57.55,39.9,78.9,-71.86
57.6,40.3,79,-69.37
57.67,40.9,79,-68.43
57.73,41.6,79,-68.28
57.79,42.1,79.1,-66.31
57.86,42.8,79.3,-65.22
57.92,42.6,79.4,-63.86
57.98,42.9,79.5,-63.33
58.05,44,79.6,-64.21
58.11,44,79.6,-64.48
58.17,43.9,79.5,-63.63
58.23,44.4,79.4,-60.59
58.29,44.8,79.2,-54.98
58.36,45.3,79.1,-52.81
58.42,45.6,79.1,-52.73
58.49,45.9,79.1,-51.39
58.55,46.2,79,-52.25
58.61,46.6,79,-51.84
58.67,47.1,79,-49.56
58.73,47.5,78.8,-48.2
58.79,47.8,78.5,-45.28
58.85,48.4,78.4,-38.53
58.92,48.8,78.3,-36.69
58.98,48.4,78.3,-38.5
59.04,49.3,78.5,-41.62
59.11,48.9,78.6,-45.74
59.17,49.2,78.6,-47.8
59.24,49.5,78.5,-47.09
59.3,49.8,78.4,-50.02
59.36,50.2,78.4,-51.76
59.42,50.6,78.3,-52.74
59.49,50.9,78.4,-54.39
59.55,51.2,78.5,-57.16
59.61,51.4,78.5,-59.34
59.68,51.9,78.6,-60.47
59.74,52.3,78.7,-61.6
59.8,52.7,78.7,-60.25
59.87,53,78.7,-59.3
59.93,53.3,78.5,-56.63
59.99,53.6,78.4,-58.18
60.05,54.1,78.4,-60.1
60.12,54.5,78.5,-63.18
60.18,54.8,78.7,-67.59
60.24,54.9,78.9,-71.52
