# time (s), x(cm), y(cm), Turning Angle
8.32,3.4,16,-153.54
8.38,3.5,16.3,-152.02
8.44,3.4,16.4,-150.94
8.51,3.5,16.6,-152.63
8.57,3.5,16.7,-154.28
8.63,3.6,16.9,-154.81
8.7,3.4,17,-154.6
8.76,3.5,17.3,-152.34
8.82,3.3,17.4,-152.46
8.88,3.3,17.5,-152.7
8.94,3.2,17.7,-153.11
9.01,3.3,17.9,-154.5
9.07,3.2,18,-152.36
9.13,3.1,18.1,-154.43
9.2,3.1,18.2,-154.11
9.26,3.1,18.2,-154.51
9.32,3.1,18.2,-154.47
9.39,3.3,18.3,-150.33
9.45,3.5,18.5,-147.87
9.51,3.5,19,-145.81
9.69,3.4,19.6,-146.68
9.76,3.5,19.9,-146.19
9.82,3.6,20.1,-145.14
9.88,3.6,20.1,-138.23
9.95,4.3,20.7,-145.52
10.01,4,20.9,-141.83
10.07,2,20.3,-139.61
10.13,3.5,21.3,-141.67
10.2,3.6,21.7,-143.57
10.26,3.7,22,-144.94
10.32,3.9,22.2,-142.5
10.38,3.9,22.6,-144.74
10.44,3.9,22.8,-144.62
10.51,4,23,-145.97
10.57,4,23.1,-143.9
10.63,3.7,23.3,-142.34
10.7,3.8,23.8,-144.15
10.76,3.7,24.1,-145.81
10.82,3.6,24.5,-151.48
10.88,3.7,24.7,-147.3
10.94,3.8,25.1,-149.81
11.01,3.8,25.4,-147.91
11.07,3.9,25.7,-145.98
11.13,4,26.1,-145.77
11.2,3.7,26.2,-148.84
11.26,3.8,26.5,-147.94
11.32,3.6,26.6,-145.08
11.38,3.6,26.9,-149.51
11.45,3.4,27.2,-149.13
11.51,3.3,27.4,-146.54
11.57,3.1,27.8,-148.48
11.64,3.3,27.9,-143.76
11.7,3.7,28.2,-147.15
11.76,3.8,28.5,-147.28
11.83,3.9,28.9,-147.31
11.89,3.8,29.3,-149.03
11.95,3.6,29.3,-144.13
12.01,3.9,29.7,-138.34
12.08,3.5,29.9,-149.91
12.14,3.4,30.2,-150.17
12.2,3.4,30.6,-150.51
12.27,3.4,30.8,-148.21
12.33,4,31,-138.19
12.39,3.5,31.2,-150.15
12.45,3.4,31.3,-152.66
12.52,3.4,31.5,-153.77
12.58,3.4,31.7,-152.99
12.64,3.4,31.7,-153.31
12.7,3.2,31.7,-154.37
12.89,2.7,31.6,-155.59
12.96,3.2,31.8,-152.94
13.02,3.1,31.8,-153.26
13.08,3.1,31.8,-153.82
13.21,3.2,31.8,-155.66
13.27,3,31.7,-156.25
13.33,2.3,31.4,-155.79
13.4,3,31.9,-156.45
13.46,2.8,31.9,-152.41
13.52,2.8,32,-153.55
13.59,2.8,32,-152.05
16.6,4.4,34.5,-161.43
16.73,4.5,34.7,-161.22
16.79,4.6,35,-160.66
16.85,4.6,35.3,-161.06
16.92,4.6,35.4,-158.58
16.98,4.5,35.5,-157.66
17.04,4.6,35.7,-158.87
17.1,4.6,36,-160.24
17.17,4.4,36.2,-160.27
17.23,4.3,36.4,-159
17.29,4.2,36.4,-157.19
17.35,4.3,36.6,-154.88
17.42,4.4,36.8,-152.75
17.48,3.8,36.7,-154.71
17.54,3.8,36.8,-155.69
17.61,4.2,37.1,-154.54
17.67,4.1,37.1,-156.07
17.73,4,37.3,-159.65
17.79,4,37.6,-162.82
17.86,3.6,37.6,-156.33
17.92,3.5,37.6,-155.11
17.98,3.6,37.6,-154.81
18.05,4,37.6,-164.14
18.11,3.9,37.6,-163.93
18.17,4,37.6,-165.32
18.23,3.9,37.6,-165.61
18.3,3.9,37.6,-166.16
18.36,4,37.6,-166.16
18.42,4,37.6,-166.71
18.49,4,37.6,-166.79
18.55,4,37.6,-166.92
18.61,4,37.6,-166.92
18.67,4,37.6,-166.73
18.74,4,37.6,-166.17
18.8,4.1,37.6,-166.09
18.86,4.1,37.6,-166.05
18.93,4.1,37.6,-165.4
18.99,4.1,37.6,-165.41
19.05,4.1,37.6,-165.65
19.11,4.1,37.6,-165.47
19.18,4,37.6,-164.96
19.24,4.1,37.6,-163.51
19.3,3.8,37.5,-153.55
19.37,4.1,37.5,-160.2
19.43,4.1,37.4,-154.62
19.49,4.2,37.5,-150.71
19.55,4.2,37.4,-148.4
19.62,4.3,37.5,-147.46
19.68,4.3,37.5,-147.28
19.74,4.1,37.4,-146.64
19.81,4.2,37.5,-145.11
19.87,4.3,37.6,-145.81
19.93,4.6,37.8,-145.53
20,4.3,38.3,-150.37
20.06,4,38.7,-162.94
20.12,4.2,38.3,-152.45
20.19,4.2,38.3,-152.43
20.25,4.2,38.3,-152.04
20.31,4.2,38.3,-151.5
20.38,4.2,38.3,-151.41
20.44,4.3,38.3,-150.36
20.5,4.3,38.4,-149.83
20.57,4.3,38.4,-148.99
20.63,4.3,38.4,-148.35
20.69,4.3,38.4,-148.05
20.76,4.3,38.4,-147.64
20.82,4.3,38.4,-147.96
20.88,4.3,38.5,-147.78
20.95,4.3,38.5,-147.8
21.01,4.3,38.5,-147.5
21.07,4.4,38.5,-146.98
21.13,4.3,38.5,-146.96
21.2,4.3,38.6,-146.81
21.26,4.3,38.6,-146.45
21.32,4.4,38.7,-144.87
21.38,4.5,38.7,-142.74
21.45,4.5,38.7,-140.92
21.51,5,38.4,-171.48
21.57,4.9,38.6,-128.96
21.63,4.7,38.5,-128.47
21.69,4.7,38.6,-124.9
21.76,6,38.1,-167.8
21.82,4.8,38.5,-125.03
21.96,5,38.4,-135.13
22.02,4.9,38.5,-127.57
22.09,4.6,38.5,-129.97
22.15,4.7,38.9,-123.25
22.21,4.5,38.9,-128.94
22.27,5,38.8,-178.64
22.34,5.2,39,-175.78
22.4,4.9,39.3,-119.52
22.46,4.7,39.4,-120.77
22.52,4.5,39.6,-117.69
24.91,3.8,41.5,-172.72
24.99,3.8,41.6,-172.67
25.05,3.9,41.7,-170.82
25.12,4,41.8,-169.36
25.18,5.8,42.5,-170.04
25.25,3.9,41.8,-167.32
25.31,3.6,41.8,-171.07
25.39,3.9,42.1,-171.31
25.45,3.9,42.2,-168.82
25.51,3.9,42.2,-169.28
25.57,3.9,42.4,-168.26
25.63,3.9,42.5,-166.46
25.7,3.8,42.6,-165.16
25.76,3.7,42.7,-163.99
25.82,3.8,42.7,-163
25.88,3.8,42.7,-161.57
25.95,3.4,42.5,-160.78
26.01,6.4,43.7,-159.54
26.07,6.1,43.6,-160.46
26.13,3.8,42.9,-161.78
26.2,5.9,43.6,-160.48
26.26,3.8,43,-161.32
26.32,4,43.3,-159.3
26.38,3.9,43.5,-158.99
26.45,3.9,43.8,-159.66
26.51,3.5,43.9,-159.65
26.57,3.8,44.2,-158.19
26.64,3.4,44.4,-156.91
26.7,3.4,44.4,-158.71
26.76,3.9,44.5,-161.42
26.82,3.2,44.6,-158.14
26.88,3.1,44.9,-158.14
26.95,2.9,45.1,-159.01
27.01,3.1,45.3,-153.36
27.07,3,45.5,-153.64
27.19,3.1,45.9,-148.13
27.26,3.2,46.2,-147.9
27.32,3.3,46.4,-146.96
27.38,3.6,46.6,-165.06
27.45,3.5,47.1,-150.55
27.51,3.4,47.3,-151.58
27.57,3.2,47.5,-152.06
27.76,3.3,48.3,-150.63
27.82,2.9,48.6,-151.37
27.89,2.6,48.9,-150.5
27.95,2.4,49.2,-153.08
28.01,2.6,49.5,-152.34
28.08,2.6,49.7,-151.15
28.14,2.5,49.9,-150.84
28.2,3.2,50.6,-151.43
28.27,3.2,50.9,-151.44
28.33,3.1,51.1,-151.85
28.39,3.1,51.2,-144.04
28.45,2.9,51.4,-143.3
28.52,2.9,51.8,-144.04
28.58,2.5,52,-153.33
28.64,2.5,52.3,-151.66
28.71,3.3,52.7,-148.02
28.77,3.3,53.1,-145.49
28.83,3.4,53.6,-144.54
28.9,3.5,53.8,-146.26
28.96,3.4,54.1,-143.3
29.02,3.4,54.5,-148.38
29.09,3.5,54.8,-146.83
29.15,3.5,55.2,-146.33
29.21,2.8,55.2,-152.24
29.27,3.9,55.6,-141.28
29.34,3.6,56,-141.34
29.4,4.2,56.5,-133.33
29.46,4.3,56.8,-134.4
29.52,4.1,57.2,-136.27
29.65,6.3,58.5,-143.32
29.71,3.2,58.1,-146.41
29.77,3.7,58.6,-147.01
29.84,3.2,58.6,-145.37
29.9,3.2,58.9,-144.97
29.96,3.9,59.4,-145.12
30.02,5.8,60.3,-143.76
30.09,3.6,60.4,-143.99
30.15,3.5,60.8,-145.2
30.21,3.4,61.1,-145.28
30.27,3.5,61.5,-149.35
30.34,3.1,61.8,-150.22
30.4,3,62.1,-149.81
30.46,3,62.4,-148.8
30.53,5.8,63.2,-146.05
30.59,5.8,63.5,-145.28
30.65,6,64.1,-141.28
30.71,4.1,64.1,-139.04
30.77,4.3,64.4,-139.13
30.84,5.4,64.9,-131.24
30.9,4.1,65.1,-139.19
30.96,4.1,65.4,-137.67
31.02,3.8,66.2,-138.63
31.09,3.4,66,-139.25
31.15,3.7,66.2,-134.38
31.21,4,66.5,-129.53
31.28,4.3,67.1,-134.97
31.34,4.3,67.3,-136.2
31.4,4.3,67.6,-137.39
31.46,4.9,68,-138.06
31.52,6.8,68.9,-141.08
31.59,6.9,69.3,-144.25
31.65,4.4,69,-143.45
31.71,4.3,69.2,-142.54
31.77,4.5,69.7,-143.07
31.84,4.6,70.1,-144.07
31.9,4.6,70.5,-144.17
31.96,4.5,70.9,-145.59
32.02,4.2,71.3,-145.72
32.09,4,71.8,-146.85
32.15,4,72.1,-146.38
32.21,3.9,72.5,-145.38
32.27,4,72.9,-147.72
32.34,4.1,73.4,-148.71
32.4,4.4,74,-149.26
32.46,3.6,74.4,-156.88
32.53,3.4,74.7,-158.99
32.59,3.4,75,-162.06
32.65,3.2,75.5,-166.44
32.71,3.9,75.9,-166.24
32.77,3.3,76,-166.81
32.83,3.1,76.2,-169.59
32.9,3.1,76.5,-170.94
32.96,2.9,76.7,-172.98
33.02,2.8,76.9,-177.27
33.09,2.7,76.9,178.46
33.15,2.7,76.9,175.66
33.21,2.6,77,176.22
33.28,2.6,77,177.15
33.34,2.7,77.1,-177.95
33.4,2.8,77.1,-174.82
33.46,2.9,77,-172.5
33.53,2.9,77,-167.74
33.59,2.9,76.8,-163.31
33.65,2.9,76.8,-160.54
33.72,2.9,76.7,-154.38
33.78,3.1,76.7,-145.11
33.84,3.2,76.8,-139.61
33.9,3.3,76.9,-135.7
33.97,3.5,76.9,-132.31
34.03,3.6,77.1,-129.11
34.09,3.7,77.2,-124.65
34.15,3.9,77.4,-120.72
34.21,4.1,77.6,-115.98
34.28,4.4,77.7,-112.49
34.34,4.6,77.7,-109.97
34.4,4.7,77.7,-107.63
34.46,4.6,77.7,-105
34.52,4.8,77.8,-101.67
34.59,4.9,77.8,-99.1
34.65,5.1,77.9,-95.96
34.71,5.2,77.8,-91.74
34.78,6.2,77.9,-86.45
34.84,6,77.7,-83.36
34.9,6.3,77.7,-79.98
34.96,6.5,77.8,-79
35.03,6.7,77.8,-77.3
35.09,6.9,77.9,-76.03
35.15,7.3,78,-75.12
35.21,7.4,78.2,-75.55
35.28,7.7,78.5,-74.25
35.34,8,78.9,-72.34
35.4,8.2,78.7,-69.48
35.46,8.5,78.4,-67.45
35.52,8.8,78.2,-63.72
35.59,9,78.1,-62.62
35.65,9.4,78.2,-61.59
35.71,9.5,78.3,-59.76
35.77,9.7,78.2,-59.81
35.84,11.8,78.4,-59.87
35.9,12.1,78.4,-60.68
35.96,13.2,78.6,-59.82
36.02,13,78.4,-58.37
36.08,11.9,78.1,-57.17
36.16,12.1,77.5,-59.62
36.24,12,77.4,-60.99
36.3,12.2,77.5,-59.55
36.37,12.5,77.6,-61.66
36.43,12.7,77.8,-63.16
36.49,13.1,77.9,-64.72
36.55,13.4,78,-65.28
36.62,13.7,78,-65.3
36.68,13.8,78,-66.14
36.75,14.1,78,-68.35
36.81,14.5,77.9,-69.14
36.87,15,77.9,-69.64
36.93,15.1,78.2,-69.77
36.99,15.1,78.5,-72.33
37.06,15.2,78.7,-73.07
37.12,15.4,78.9,-73.75
37.18,15.6,79.1,-71.71
37.24,15.8,79.1,-68.57
37.31,16.2,79.1,-66.52
37.37,16.5,79.2,-64.92
37.43,17,79.2,-61.85
37.49,17.5,79.3,-62.06
37.56,17.7,79.3,-64.44
37.62,17.8,79.4,-65.42
37.68,18,79.4,-67.02
37.74,18.1,79.4,-68.58
37.81,18.1,79.5,-69.98
37.87,18.2,79.5,-71.73
37.93,18.2,79.6,-73.23
37.93,18.4,79.6,-74.2
38.06,18.5,79.6,-75.44
38.12,18.7,79.7,-75.77
38.19,19,79.4,-63.74
38.25,18.9,79.5,-82.52
38.31,19.2,79.4,-64.88
38.38,19.5,79.3,-62.52
38.44,19.7,79.3,-61.6
38.5,20.2,79.1,-54.84
38.56,20.6,79.1,-55.2
38.63,21.4,79.2,-55.07
38.69,20.9,79.2,-57.05
38.75,21.1,79.2,-56.92
38.82,21.7,78.5,-115.73
38.88,21.6,79,-47.81
38.94,21.8,78.9,-51.48
39,21.8,78.9,-51.48
39.06,22.4,78.5,-45.68
39.13,22.7,78.4,-46.12
39.19,23,78.3,-46.81
39.25,23.4,78.1,-49.31
39.31,23.8,78,-51.74
39.37,24.2,78.1,-55.3
39.44,24.4,77.9,-53.18
39.5,24.6,77.7,-48.2
39.56,24.9,77.4,-46.48
39.63,25.1,77.4,-47.91
39.69,25.4,77.5,-49.28
39.75,25.7,77.5,-50.66
39.81,26.1,77.5,-52.84
39.88,26.5,77.5,-52.61
39.94,26.8,77.4,-50.48
40,27.2,77.3,-48.56
40.06,27.7,77,-45.63
40.13,28.2,76.9,-44.07
40.19,28.5,76.9,-46.06
40.25,29.4,77.1,-47.66
40.32,29.3,77,-50.7
40.38,29.8,76.9,-53.22
40.44,30.1,76.9,-51.79
40.5,30.4,76.8,-48.38
40.57,31,76.5,-45.21
40.63,31.8,76.2,-45.71
40.69,32.4,76.1,-39.84
40.75,32.2,75.9,-39.17
40.82,32.7,75.6,-38.63
40.88,32.9,75.7,-38.9
40.94,33.4,75.7,-40.59
41.01,33.7,75.7,-38.05
41.07,36.7,73.8,0.51
41.13,34.9,75.2,-30.32
41.19,35.2,74.9,-30.94
41.26,35.5,74.9,-33.85
41.32,35.7,75.1,-36.47
41.38,35.5,75.1,-40.86
41.45,36,75.1,-48.25
41.51,36.2,75.1,-48.45
41.57,36.6,75,-49.84
41.63,37,74.8,-51.1
41.69,37.3,74.7,-51.58
41.76,37.8,74.6,-53.07
41.82,38.1,74.8,-55.55
41.88,38.5,75,-57.99
41.94,38.8,75,-61.87
42.01,39.2,75,-63.53
42.07,39.6,75,-62.89
42.14,40.1,74.9,-62.8
42.2,41.4,74.8,-61.46
42.26,41.2,74.6,-62.93
42.32,41.5,74.8,-61.09
42.39,41.9,74.8,-61.73
42.45,42.4,74.9,-63.84
42.51,43.3,75.1,-63.77
42.57,43.7,75.2,-59.97
42.63,44.1,75,-55.7
42.7,44.7,74.8,-53.22
42.76,45.1,74.8,-53.16
42.82,45.4,75,-52.79
42.89,45.2,75,-54.05
42.95,45.8,75.2,-51.97
43.01,46.2,75.3,-50.21
43.07,46.5,75.1,-48.04
43.13,46.8,74.9,-44.96
43.19,47,74.8,-42.96
43.25,47.2,74.6,-36.39
43.32,47.3,74.6,-33.78
43.38,47.5,74.5,-33.39
43.44,47.8,74.4,-32.57
43.5,48.2,74.3,-32.64
43.56,48.5,74.2,-34.85
43.63,48.7,74,-35.35
43.69,49.1,73.6,-33.87
43.75,49.6,73.3,-32.97
43.82,50,73,-31.91
43.88,50.6,72.6,-31.41
43.94,51,72.4,-32.21
44,51.4,72.4,-34.73
44.07,51.6,72.3,-33.61
44.13,52.1,72.4,-37.97
44.19,52.5,72.4,-40.45
44.25,52.9,72.3,-43.02
44.32,53.3,72.4,-43.21
44.38,53.8,72.3,-43.28
44.44,54.2,72.2,-46.08
44.5,54.7,72.4,-52.43
