# time (s), x(cm), y(cm), Turning Angle
4.45,5.3,7.3,54.28
4.51,5.2,7.3,57
4.57,5.2,7.3,56.28
4.64,5.2,7.3,55.46
4.7,5.2,7.3,54.71
4.76,5.2,7.3,54.48
4.82,5.1,7.3,53.65
4.89,5.1,7.2,54.12
4.95,5.1,7.3,53.8
5.01,5.1,7.3,53.85
5.08,5.1,7.2,53.57
5.14,5.1,7.2,50.97
5.2,5.1,7.3,54.9
5.26,5.1,7.2,55.58
5.33,5.1,7.6,57.72
5.39,5.2,7.2,55.61
5.45,5.2,7.3,61.28
5.52,5.2,7.4,62.75
5.58,5.2,7.4,64.52
5.64,5.2,7.4,66.3
5.71,5.2,7.5,68.06
5.77,5.2,7.5,70.44
5.83,5.2,7.5,71.57
5.89,5.2,7.4,73.17
5.95,5.3,7.2,71.83
6.08,5.3,7.1,83.49
6.21,5.2,7.3,84.96
6.27,5.2,7.5,84.44
6.33,5.1,7.5,85.41
6.4,5.1,7.4,97.7
6.46,5.1,7.6,92.75
6.52,5.1,7.7,94.25
6.58,5,7.7,96.92
6.65,5,7.7,97.85
6.71,4.9,7.8,99.48
6.84,4.8,7.8,109.54
6.9,4.9,7.9,103.93
6.96,4.8,7.9,104.98
7.02,4.8,7.9,106.51
7.09,5.2,8.3,134.67
8.1,4,7.8,131.99
8.16,4.2,8.4,135.13
8.22,4.2,8.4,130.38
8.28,4.6,8.7,138.36
8.35,4.2,8.6,152.65
8.41,4,8.6,148.46
8.47,4.2,8.7,145.4
8.53,4.2,8.8,145.38
8.6,4.2,8.8,144.95
8.66,4.1,8.8,145.71
8.72,3.8,8.7,145.48
8.99,4.2,9.1,152.05
9.17,4.3,9.3,152.89
9.24,4.3,9.4,152.63
9.3,4.3,9.4,154.4
9.36,4.4,9.6,155.57
9.49,4.2,9.7,158.24
9.49,4.1,9.7,159.47
9.61,4.2,9.7,159.98
9.67,4.3,9.8,160.81
9.74,4.3,9.8,160.91
9.8,4.2,9.8,161.3
9.86,4.3,9.9,162.15
9.93,4.3,9.9,162.87
9.99,4.3,10,163.18
10.05,4.3,10,163.83
10.11,4.2,10,165.6
10.3,4.5,10.3,171.52
10.37,4.5,10.4,172.65
10.43,4.5,10.5,172.19
10.49,4.5,10.6,172.68
10.55,4.4,10.7,171.33
10.62,4.3,10.7,168.59
10.68,4.6,11,172.57
10.74,4,10.7,171.81
10.81,4,10.7,171.81
10.81,4.6,11.2,171.04
10.96,4.7,11.2,169.71
11.03,4.8,11.4,170.52
11.09,4.9,11.5,171.06
11.15,5.1,11.7,171.31
11.25,4.9,11.8,167.01
11.34,4.9,11.9,163.61
11.4,5,12,169.26
11.53,5.2,12.2,174.2
11.59,5.2,12.3,174.65
11.65,5,12.5,160.34
11.71,5.3,12.4,175.63
11.78,5.3,12.5,176.61
11.9,5.2,12.8,177.39
11.97,5.2,12.9,177.88
12.09,5.2,13.1,175.8
12.15,5.3,13.2,175.04
12.22,5.3,13.2,173.63
12.28,5.3,13.3,174.25
12.34,5,13.3,166.27
12.47,5.2,13.4,171.79
12.53,5.1,13.5,169.11
12.59,5.2,13.6,168.13
12.66,5.4,13.7,168.62
12.72,5.3,13.8,168.22
12.78,5.4,14,166.88
12.84,5.6,14,171.17
12.91,5.7,14.2,169.66
12.97,5.7,14.4,169.49
13.03,5.7,14.4,168.97
13.1,5.7,14.5,168.42
13.16,5.7,14.6,167.5
13.22,5.7,14.8,166.73
13.28,5.7,14.8,166.2
13.35,5.5,14.9,165.42
13.41,5.7,15.1,162.53
13.47,5.7,15.1,161.74
13.54,5.5,15.3,160.57
13.6,5.5,15.3,160.56
13.66,5.5,15.4,160.16
13.72,5.4,15.4,160.46
13.79,5.4,15.5,157.65
13.85,4.9,15.5,161.36
13.97,5.4,15.7,158.2
14.04,5.4,15.7,158.3
14.1,5.5,15.8,158.5
14.16,5.6,15.9,158.01
14.29,5.6,16.1,156.55
14.35,5.6,16.2,156.63
14.42,5.5,16.3,153.29
14.48,5.4,16.3,156.94
14.54,5.3,16.4,160.7
14.6,5.4,16.4,155.08
14.67,5.4,16.4,154.57
14.73,5.3,16.5,154.04
14.79,5.3,16.4,153.59
14.85,5.3,16.5,153.74
14.92,5.2,16.5,154.55
14.98,5.2,16.6,155.93
15.04,5.2,16.7,154.45
15.11,4.8,16.6,167.94
15.17,4.4,16.7,171.73
15.23,4.7,16.8,153.01
15.3,4.7,16.8,149.58
15.36,4.8,16.7,174.61
15.42,5.1,16.8,161.64
15.61,5,16.9,154.29
15.67,5.1,17,151.02
15.74,4.8,16.9,145.5
15.8,5.2,17.2,142.57
15.86,4.9,17,165.47
15.93,4.8,17,166.85
16.46,4.8,17.2,161.32
16.52,4.7,17.6,155.95
16.58,4.3,17.7,142.69
16.64,4.5,17.7,141.14
16.7,4.6,17.7,138.28
17.07,4.7,17.8,140.81
17.13,4.7,17.8,140.31
17.19,4.8,17.8,137.04
17.25,5,17.7,148.54
17.32,4.9,17.7,145.8
17.57,5.1,18.3,144.62
17.63,3.6,16.6,126.38
17.94,5.2,17.8,154.44
18.07,5.1,17.7,153.31
18.13,5,17.7,151.87
18.2,5,17.7,151.07
18.26,5.2,17.6,160.19
18.7,5.2,17.4,133.95
18.76,5.3,17.4,138.31
18.82,5.3,17.4,135.98
19.28,5.5,17.7,171.13
19.34,5.5,17.8,169.25
19.4,5.4,17.8,161.94
19.47,5.5,17.7,168.65
19.53,5.6,17.5,-177.98
19.61,5.6,17.5,-177.98
19.78,5.6,17.8,152.55
19.84,5.8,17.7,-178.42
19.91,5.9,17.7,-176.29
19.97,6,17.7,-176.29
20.03,6,17.6,-175.82
20.1,6,17.8,161.03
20.16,6.1,17.7,-172.05
20.22,5.9,17.6,-171.96
20.29,6.2,17.7,179.93
20.35,6.4,17.4,-154.24
20.41,6.6,17.4,-154.87
20.49,6.7,17.6,-146.07
20.58,6.3,18.4,110.05
20.65,6.9,17.8,-152.48
20.71,6.6,18.4,107.52
20.77,6.6,18.5,108.83
20.84,7.1,17.9,-143.16
20.9,7.1,18,-142.37
20.96,7.1,18,-142.27
21.03,7.2,18,-143.01
21.09,7.2,18.1,-142.4
21.15,7.3,18.2,-141.38
21.21,7.4,18.1,-145.72
21.28,7.5,18.1,-144.32
21.34,7.6,18.1,-144.06
21.4,7.7,18.1,-143.67
21.46,7.7,18.2,-141.46
21.53,7.8,18.2,-141.35
21.59,7.8,18.3,-140.27
21.65,7.9,18.4,-140.03
21.71,8,18.4,-140.19
21.78,8.1,18.5,-138.56
21.84,8.2,18.5,-136.92
21.9,8.3,18.7,-152.75
21.96,8.5,18.5,-131.58
22.03,8.5,18.6,-132.03
22.09,8.7,18.7,-131.65
22.15,8.8,18.8,-132.5
22.21,8.9,18.9,-131.82
22.28,9.1,18.9,-131.3
22.34,9.1,19,-130.8
22.4,9.2,19.1,-130.13
22.46,9.3,19.1,-129.22
22.53,9.4,19.1,-129.68
22.59,9.5,19.1,-129.53
22.65,9.6,19.1,-128.57
22.71,9.6,19.2,-128.32
22.78,9.7,19.3,-127.05
22.84,9.7,19.4,-126.05
22.9,9.7,19.7,-149.8
22.96,9.9,19.4,-122.57
23.03,10.1,19.5,-120.78
23.09,10.2,19.6,-120.59
23.15,10.3,19.7,-120.52
23.22,10.4,19.7,-120.54
23.28,10.7,19.8,-120.77
23.34,10.8,19.9,-122.08
23.41,10.9,19.9,-123.21
23.47,11.1,20,-123.88
23.54,11.2,19.9,-122.88
23.6,11.3,20,-121.42
23.66,11.4,20,-121.43
23.72,11.5,20,-121.26
23.79,11.6,20.1,-120.43
23.85,11.7,20.1,-119.28
23.91,11.8,20.1,-119.16
23.98,11.9,20.2,-119.57
24.04,12,20.1,-119.69
24.1,12.1,20.1,-119.18
24.16,12.3,20,-118.6
24.23,12.4,20.1,-117.48
24.29,12.5,20.2,-116.89
24.35,12.7,20.2,-118.12
24.41,12.9,20.2,-118.41
24.48,13,20.2,-119.5
24.54,13.1,20.1,-120.37
24.6,13.1,20.6,95.99
24.66,13.1,20.6,95.99
24.73,13.2,20.5,85.22
24.79,13.4,20,-119.02
24.87,13.5,20,-119.54
25,13.7,20,-115.56
25.06,13.8,20.7,77.35
25.12,13.9,20.8,76.48
25.19,14.1,20.1,-114.32
25.25,14.2,20.7,77.52
25.31,14.2,20.7,77.52
25.37,14.4,20.1,-109.78
25.43,14.5,20.1,-109.87
25.5,14.6,20,-110.14
25.5,14.7,20,-107.83
25.58,14.8,20.1,-108.75
25.64,14.9,20.2,-110.09
25.7,15.1,20.1,-111.37
25.76,15.1,20.1,-112.57
25.83,15.2,20.1,-112.81
25.89,15.2,20,-113.33
25.95,15.3,20,-114.86
26.02,15.5,20,-116.82
26.08,15.7,20,-116.68
26.14,15.8,20,-116.63
26.2,15.9,20.1,-115.22
26.26,16.1,20.1,-114.78
26.33,16.2,20.2,-116.15
26.39,16.2,20.4,-123
26.45,16.3,20.4,-122.56
26.52,16.4,20.3,-116.88
26.58,16.7,20.2,-108.02
26.72,16.7,20.2,-108.02
26.72,17.1,20.4,-119.24
26.91,17.1,21,80.79
26.97,17.3,20.3,-116.41
27.03,17.4,20.3,-117.53
27.1,17.5,20.3,-121.79
27.22,17.5,20.4,-119.8
27.28,17.4,20.4,-115.99
27.41,17.3,20.9,-155.58
27.47,17.3,21,-151.15
27.61,17.1,21.4,96.52
27.89,17.6,20.8,-137.25
28.41,18.9,20.3,106.03
28.47,17.6,21.4,161.16
28.53,17.6,21.5,174.84
29.17,18.1,22.9,152.87
29.24,18.2,23.1,151.35
29.3,18.2,23.2,152.36
29.36,18.4,23.3,156.13
29.42,18.6,23.3,179.98
29.48,18.5,23.5,146.57
29.55,18.7,23.5,153.94
29.61,18.6,22.9,-172.65
29.67,18.2,21.6,-165.15
29.8,18.9,23.5,-169.41
29.91,19.1,23.6,-167.48
29.97,19.2,23.7,-164.22
30.03,19.4,23.8,-160.27
30.1,19.5,23.9,-159.53
30.16,19.4,24.4,156.45
30.22,19.5,24.5,163.81
30.28,19.7,24.6,-176.84
30.35,19.5,24.9,164.67
30.41,19.6,25,178.58
30.47,19.7,25.2,165.83
30.53,19.8,25.2,171.71
30.59,20,25.1,-168.84
30.66,20.2,25.2,-170.71
30.72,20.4,25.5,-175.79
30.78,20.6,25.8,-177
30.85,20.7,26,-176.48
30.91,20.6,26.3,-177.55
30.97,20.6,26.4,-176.75
31.03,20.7,26.6,-176.48
31.1,20.7,26.8,-174.92
31.16,20.7,26.9,-175.27
31.22,20.7,27.1,-175.99
31.28,20.9,27.2,-177.83
31.35,21,27.5,179.91
31.41,21,27.7,162.61
31.47,21.1,27.9,160.37
31.54,21.2,28,162.48
31.6,21.2,28,162.48
31.66,21.3,28.3,-178.52
31.79,21.3,28.6,-176.24
31.85,21.3,28.8,-176.38
31.91,21.4,28.9,-176.88
31.97,21.5,29,-177.57
32.04,21.7,29.2,-179.07
32.1,21.8,29.3,-179.71
32.16,22,29.4,-179.81
32.23,22.2,29.7,-173.81
32.29,22.1,29.6,-175.56
32.35,22.1,29.7,-174
32.41,22.2,29.9,-173.53
32.48,22.2,30.1,-172.67
32.54,22.1,30.4,-171.33
32.6,22.2,30.6,-169.15
32.67,22.2,30.8,-170.41
32.73,22.3,31,-171.81
32.79,22.5,31.1,-173.17
32.86,22.7,31.3,-175.46
32.93,22.8,31.5,-176.58
32.99,22.9,31.6,-176.05
33.06,23,31.8,-175.18
33.12,23,32,-172.87
33.18,23,32.1,-172.44
33.25,23,32.4,-170.22
33.31,22.9,32.6,-168.42
33.37,22.9,32.9,-168.12
33.43,22.9,33.1,-169.22
33.5,23.1,33.4,-171.55
33.56,23.2,33.5,-172.26
33.62,23.3,33.7,-172.38
33.69,23.4,33.8,-173.74
33.75,23.6,33.9,-172.58
33.81,23.7,34.1,-172.37
33.88,23.8,34.2,-169.56
33.94,23.8,34.4,-169.59
34,23.9,34.6,-169.65
34.07,23.9,34.9,-168.49
34.13,23.9,35.1,-167.54
34.19,24.1,35.3,-167.78
34.26,24.1,35.5,-168.26
34.32,24.3,35.7,-168.43
34.38,24.5,35.9,-168.43
34.44,24.5,35.9,-168.47
34.51,24.6,36.1,-167.53
34.57,24.7,36.2,-166.18
34.63,24.8,36.3,-164.23
34.7,24.8,36.4,-162.93
34.76,24.9,36.6,-162.83
34.82,25,36.7,-162.03
34.89,25.1,36.8,-160.61
34.95,25.2,37,-159.1
35.01,25.3,37.2,-159.24
35.07,25.5,37.3,-159.48
35.13,25.5,37.3,-161.07
35.19,25.6,37.4,-160.22
35.26,25.6,37.4,-160
35.32,25.7,37.4,-160.66
35.39,25.8,37.5,-159.72
35.45,25.9,37.5,-159.78
35.51,26,37.5,-159.71
35.57,26.1,37.6,-158.61
35.64,26.1,37.6,-157.27
35.7,26.2,37.7,-155.27
35.76,26.3,37.8,-153.47
35.83,26.3,37.8,-152.95
35.89,26.4,37.8,-152.43
35.95,26.4,37.8,-151.66
36.02,26.5,37.9,-150.13
36.08,26.6,37.9,-149.04
36.14,26.7,37.9,-147.95
36.2,26.7,38,-147.12
36.27,26.8,38,-146.07
36.33,26.8,38,-145.15
36.39,26.8,38.1,-144.7
36.46,26.9,38.1,-143.36
36.52,26.9,38.2,-143.89
36.58,27.9,39.5,-118.13
36.64,27.1,38.3,-142.76
36.7,27.1,38.4,-142.75
36.77,27.1,38.4,-141.22
36.83,27.1,38.6,-163.86
36.9,27.2,38.5,-145.1
36.96,27.2,38.5,-144.09
37.02,27.3,38.4,-139.02
37.08,27.3,38.4,-138.5
37.15,27.4,38.4,-138.22
37.21,27.5,38.5,-136.67
37.27,27.5,38.5,-135.85
37.33,27.6,38.5,-134.68
37.4,27.6,38.6,-133.99
37.46,27.7,38.6,-134.14
37.52,27.7,38.6,-131.82
37.58,27.8,38.6,-131.39
37.65,27.8,38.7,-130.74
37.71,27.8,38.7,-130.34
37.77,27.9,38.7,-128.38
37.84,28,38.8,-127.84
37.9,28,38.8,-127.7
37.96,28.1,38.8,-127.31
38.02,28.1,38.8,-127.61
38.08,28.3,38.9,-125.95
38.15,28.4,38.9,-124.82
38.21,28.4,38.9,-124.13
38.27,28.4,38.9,-123.36
38.34,28.5,38.9,-123.12
38.4,28.5,38.9,-122.12
38.46,28.5,38.9,-121.57
38.52,28.6,38.9,-121.12
38.59,28.6,38.9,-120.78
38.65,28.6,38.9,-120.62
38.71,28.6,38.9,-120.33
38.77,28.6,38.9,-120.42
38.84,28.6,38.9,-120.22
38.9,28.6,38.9,-120.13
38.96,28.6,38.9,-119.87
39.03,28.6,38.9,-119.9
39.09,28.6,38.9,-119.5
39.15,28.6,38.9,-119.72
39.22,28.6,38.9,-119.58
39.28,28.6,38.9,-119.67
39.34,28.6,38.9,-119.37
39.4,28.6,38.9,-119.36
39.47,28.6,38.9,-119.45
39.53,28.6,38.9,-119.51
39.59,28.6,38.9,-119.58
39.65,28.6,38.9,-119.59
39.72,28.6,38.9,-119.66
39.78,28.6,38.9,-119.81
39.84,28.6,38.9,-119.8
39.9,28.6,38.9,-119.84
39.97,28.5,38.9,-119.59
40.03,28.6,38.9,-120.09
40.09,28.6,38.9,-120.61
40.16,28.6,38.9,-121.33
40.22,28.5,38.9,-122.68
40.28,28.5,39,-124.36
40.34,28.5,39,-126.03
40.41,28.5,38.9,-125.9
40.47,28.4,38.9,-126.83
40.53,28.4,38.9,-126.97
40.59,28.4,38.9,-127.5
40.66,28.4,38.9,-129.05
40.72,28.3,38.9,-129.89
40.78,28.2,38.9,-131.1
40.85,28.2,38.9,-132.05
40.91,28.2,38.9,-133.36
40.97,28.2,38.9,-134.07
41.03,28.1,38.9,-134.81
41.1,28.1,38.9,-135.07
41.16,28.1,38.9,-135.6
41.22,28,38.9,-136.49
41.29,28,38.9,-136.9
41.35,28,38.9,-138.11
41.41,27.9,38.9,-138.88
41.47,27.9,38.9,-140.6
41.54,27.9,38.9,-141.48
41.6,27.8,39,-142.64
41.66,27.8,39,-144.27
41.72,27.8,39,-145.01
41.79,27.8,39.1,-145.25
41.85,27.8,39.1,-146.27
41.91,27.8,39.1,-147.07
41.97,27.8,39.1,-147.26
42.03,27.8,39,-147.57
42.1,27.8,39,-148.74
42.16,27.8,39,-148.96
42.22,27.8,39,-150.75
42.29,27.6,39.3,-177.86
42.35,27.8,39,-162.55
42.41,27.8,39.1,-154.07
42.47,27.8,39.2,-155.76
42.54,27.8,39.2,-156.52
42.6,27.8,39.3,-157.62
42.66,28,39.5,-157.64
42.72,28.1,39.5,-157.16
42.78,28.1,39.6,-157.71
42.85,28.2,39.6,-156.56
42.91,28.3,39.7,-156.61
42.97,28.4,39.9,-154.56
43.04,28.5,39.9,-153.14
43.1,28.6,40.1,-151.35
43.16,28.7,40.4,-151.62
43.29,28.8,40.4,-154.62
43.35,28.8,40.4,-154.79
43.41,28.9,40.4,-154.45
43.47,28.9,40.4,-154.72
43.54,29.1,40.5,-153.14
43.6,29.1,40.5,-152.27
43.66,29.2,40.6,-152.33
43.72,29.3,40.6,-151.28
43.78,29.4,40.7,-149.98
43.85,29.4,40.7,-149.54
43.91,29.6,40.8,-147.78
43.97,29.6,40.8,-147.65
44.04,29.6,40.8,-147.6
44.1,29.6,40.9,-147.88
44.16,29.6,40.9,-147.94
44.22,29.6,41,-148.47
44.29,29.7,41,-148.65
44.35,29.8,41.1,-148.99
44.41,29.8,41.1,-147.91
44.47,29.9,41.1,-149.67
44.53,30,41.1,-150.2
44.6,30.1,41.1,-150.42
44.66,30.3,41.1,-150.5
44.72,30.4,41.1,-150.24
44.78,30.4,41,-150.49
44.85,30.4,41,-150.96
44.91,30.4,41,-152.82
44.97,30.4,40.9,-154.37
45.04,30.4,40.9,-156.65
45.1,30.5,40.9,-158.07
45.16,30.5,40.9,-158.92
45.22,30.5,41,-160.36
45.29,30.5,41,-161.54
45.35,30.5,41.1,-162.92
45.41,30.4,41.2,-164.46
45.47,30.4,41.3,-164.73
45.54,30.3,41.3,-165.16
45.6,30.3,41.4,-165.08
45.66,30.3,41.4,-165.47
45.72,30.3,41.4,-165.68
45.78,30.3,41.5,-166.14
45.85,30.3,41.5,-166.11
45.91,30.3,41.5,-166.61
45.98,30.3,41.5,-166.71
46.04,30.2,41.5,-166.61
46.1,30.2,41.5,-166.68
46.16,30.2,41.5,-165.47
46.22,30.2,41.5,-166.11
46.29,30.2,41.5,-165.86
46.35,30.2,41.5,-166.4
46.41,30.2,41.5,-164.29
46.48,30.3,41.5,-163.64
46.54,30.2,41.5,-163.92
46.6,30.3,41.5,-163.79
46.66,30.3,41.5,-163.83
46.73,30.3,41.5,-163.65
46.79,30.2,41.5,-163.77
46.85,30.2,41.5,-164.32
46.92,30.2,41.6,-165.53
46.98,30.2,41.6,-166.43
47.04,30.1,41.6,-167.47
47.1,30.1,41.6,-168.64
47.17,30.1,41.6,-169.8
47.23,30,41.6,-170.92
47.29,30,41.6,-172.27
47.36,30,41.6,-172.82
47.42,30,41.6,-172.95
47.48,30,41.6,-171.9
47.55,30,41.6,-172.36
47.61,30,41.6,-173.52
47.67,30,41.6,-174.57
47.73,30,41.7,-175.54
47.8,30,41.8,-176.68
47.86,30,41.8,-176.69
47.92,30,41.8,-176.94
47.98,30,41.9,-177.74
48.05,29.9,42,-179.44
48.11,29.9,42.1,179.1
48.17,29.9,42.1,177.64
48.23,29.9,42.2,176.01
48.3,29.8,42.2,174.81
48.36,29.7,42.3,173.2
48.42,29.6,42.3,170.39
48.48,29.6,42.4,169.97
48.55,29.5,42.4,168.74
48.61,29.4,42.5,167.77
48.67,29.4,42.5,166.4
48.73,29.4,42.6,164.84
48.8,29.4,42.8,164
48.86,29.4,42.9,163.66
48.92,29.4,42.9,162.56
48.99,29.4,43,162.15
49.05,29.4,43.1,163.2
49.11,29.4,43.2,163.96
49.18,29.4,43.3,164.13
49.24,29.4,43.4,164.38
49.3,29.4,43.5,164.89
49.36,29.4,43.7,164.56
49.43,29.4,43.8,163.9
49.49,29.4,43.9,163.17
49.55,29.4,44,163.61
49.62,29.4,44,162.96
49.68,29.4,44.1,162.29
49.74,29.5,44.2,162.42
49.81,29.5,44.3,161.15
49.87,29.5,44.4,162.13
49.93,29.4,44.6,162.45
50,29.4,44.7,161.61
50.06,29.4,44.8,162.4
50.12,29.5,45,163.68
50.18,29.5,45.2,163.12
50.25,29.5,45.3,164.25
50.31,29.6,45.4,164.55
50.37,29.5,45.6,165.13
50.43,29.5,45.7,164.56
50.49,29.5,45.8,164.82
50.56,29.5,45.9,165.53
50.62,29.5,46,163.37
50.68,29.5,46.1,164.97
50.74,29.5,46.2,164.55
50.81,29.6,46.3,166.88
50.87,29.6,46.3,167.39
50.93,29.6,46.5,169.18
51,29.6,46.6,170.77
51.06,29.7,46.6,171.98
51.12,29.7,46.7,172.37
51.18,29.7,46.8,172.72
51.25,29.7,46.9,174.19
51.31,29.7,47,174.22
51.37,29.7,47.1,174.13
51.43,29.7,47.2,173.16
51.5,29.7,47.2,172.36
51.56,29.7,47.2,172.31
51.62,29.8,47.2,172.7
51.68,29.8,47.2,171.59
51.74,29.8,47.3,172.72
51.81,29.8,47.3,172.41
51.87,29.8,47.4,173.47
51.93,29.8,47.5,173.4
51.99,29.9,47.6,174.22
52.06,29.9,47.7,173.2
52.12,29.9,47.7,171.51
52.18,29.9,47.8,171.24
52.24,29.8,47.8,168.57
52.31,29.8,47.8,167.86
52.37,29.8,47.9,167.39
52.43,29.7,48,164.65
52.5,29.7,48.1,162.98
52.56,29.6,48.1,160.38
52.62,29.6,48.1,159.96
52.68,29.5,48.2,157.69
52.74,29.4,48.2,155.64
52.81,29.4,48.2,154.64
52.87,29.3,48.3,153.83
52.94,29.3,48.3,153.39
53,29.3,48.3,151.75
53.06,29.2,48.3,150.88
53.12,29.2,48.4,149.17
53.19,29.2,48.4,147.92
53.25,29.2,48.4,144.75
53.31,29.2,48.5,145.81
53.37,29.2,48.6,144.41
53.44,29.1,48.7,142.37
53.5,29,48.8,140.87
53.56,29,48.8,138.59
53.63,28.9,48.9,137.47
53.69,28.9,48.9,134.95
53.75,28.8,48.9,134.12
53.83,28.7,48.9,132.49
53.89,28.6,48.9,131.87
53.95,28.5,49,130.83
54.02,28.4,49,130.46
54.08,28.3,49.1,129.16
54.14,28.2,49.1,127.89
54.2,28.1,49.2,125.89
54.27,28,49.2,124.88
54.33,28,49.3,124.65
54.39,28,49.4,124.45
54.46,27.9,49.5,122.99
54.52,27.8,49.6,120.17
54.58,27.7,49.6,120.78
54.64,27.6,49.7,119.58
54.71,27.5,49.7,118.17
54.77,27.4,49.8,117.4
54.83,27.4,49.8,117.26
54.9,27.3,49.8,117.28
54.96,27.3,49.8,117.65
55.02,27.2,49.8,116.03
55.08,27.1,49.9,115.02
55.15,27.1,50,113.73
55.21,27,50,112.18
55.28,26.9,50.1,110.02
55.34,26.7,50.1,107.11
55.4,26.6,50.2,105.66
55.47,26.5,50.2,104.8
55.53,26.4,50.3,104.02
55.59,26.3,50.3,102.59
55.65,26.1,50.4,101.85
55.72,26,50.4,100.95
55.78,26,50.4,99.42
55.84,25.9,50.4,99.76
55.91,25.9,50.4,98.5
55.97,25.8,50.4,97.47
56.03,25.8,50.4,96.93
56.1,25.7,50.4,95.23
56.16,25.6,50.5,93.68
56.22,25.5,50.5,93.52
56.28,25.5,50.5,91.85
56.35,25.4,50.5,90.35
56.41,25.3,50.5,88.44
56.47,25.2,50.6,86.19
56.54,25.2,50.6,86.17
56.6,25.2,50.6,85.12
56.66,25.1,50.7,84.21
56.73,25,50.7,84.68
56.79,24.9,50.7,83.99
56.85,24.8,50.7,83.56
56.91,24.7,50.7,83.29
56.98,24.6,50.7,82.25
57.04,24.6,50.7,82.45
57.1,24.5,50.7,83.21
57.17,24.4,50.7,82.9
57.23,24.3,50.7,82.22
57.29,24.1,50.7,81.77
57.35,24,50.7,81.21
57.42,23.8,50.7,80.07
57.48,23.7,50.7,79.41
57.54,23.7,50.7,81.23
57.61,23.5,50.6,82.55
57.67,23.4,50.6,82.47
57.73,23.3,50.7,82.85
57.79,23.2,50.7,82.79
57.86,23.1,50.7,82.61
57.92,23,50.7,83.33
57.98,22.9,50.8,83.08
58.04,22.8,50.7,82.52
58.11,22.7,50.7,81.89
58.17,22.6,50.7,81.63
58.23,22.5,50.7,80.88
58.29,22.4,50.7,80.46
58.36,22.3,50.7,80.02
58.42,22.3,50.7,79.54
58.48,22.2,50.7,79.8
58.55,22.2,50.7,79.77
58.61,22.1,50.7,79.62
58.67,22.1,50.7,80.7
58.74,22.1,50.7,81.96
58.8,22.1,50.7,83.12
58.86,22,50.8,84.83
58.92,22,50.8,85.64
58.98,22,50.9,86.53
59.05,21.9,50.9,88.35
59.11,22,50.9,92.03
59.17,22.1,50.9,94.86
59.24,22.1,50.9,97.02
59.3,22.2,50.9,99.95
59.36,22.2,51,103.78
59.49,22.2,51,107.89
59.55,22.2,51.1,110.2
59.61,22.2,51.2,113.02
59.68,22.2,51.3,115.56
59.74,22.2,51.4,117.65
59.8,22.2,51.5,119.19
59.87,22.2,51.6,120.88
59.93,22.2,51.7,124
59.99,22.2,51.7,125.81
60.05,22.3,51.7,129
60.11,22.3,51.7,131.45
60.18,22.4,51.7,133.73
60.24,22.4,51.7,135.1
60.3,22.5,51.8,136.29
60.36,22.5,51.8,137.81
60.42,22.5,51.9,140.36
60.48,22.6,52,144.33
60.55,22.6,52.1,146.29
60.55,22.7,52.3,148.06
60.67,22.8,52.4,149.73
60.73,22.9,52.4,151.88
60.79,23,52.5,153.78
60.86,23,52.5,156.75
60.92,23.1,52.6,159.83
