# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
6.87,1.00,0.00,-35.60,6.60,-54.40,5.10,6.70,3.00
6.93,1.00,0.00,-34.20,4.90,-55.00,4.80,6.10,2.50
7.00,1.00,0.00,-34.80,3.90,-54.70,5.50,5.80,2.70
7.06,1.00,0.00,-34.80,3.90,-54.70,5.50,6.40,3.30
7.12,1.00,0.00,-37.10,3.10,-52.20,5.60,6.90,2.50
7.19,1.00,0.00,-36.80,4.50,-52.80,5.80,6.90,3.20
7.25,1.00,0.00,-35.60,3.10,-52.90,5.20,8.70,2.30
7.31,1.00,0.00,-35.60,3.10,-52.90,5.20,9.90,3.20
7.38,1.00,0.00,-35.40,2.20,-52.00,5.80,8.80,3.20
7.44,1.00,0.00,-35.40,2.20,-52.00,5.80,8.50,3.60
7.50,1.00,0.00,-34.40,2.80,-52.90,5.80,7.50,3.10
7.57,1.00,0.00,-34.70,2.20,-50.20,6.10,7.50,2.90
7.63,1.00,0.00,-34.70,2.20,-50.20,5.90,8.10,3.30
7.70,1.00,0.00,-34.70,3.00,-51.30,6.60,8.00,3.10
7.76,1.00,0.00,-35.10,3.10,-53.70,6.50,8.20,2.90
7.82,1.00,0.00,-35.10,1.20,-51.10,7.00,7.10,2.70
7.89,1.00,0.00,-35.10,1.20,-51.10,6.80,7.90,3.00
7.95,1.00,0.00,-33.60,3.90,-50.40,6.30,6.50,3.00
8.02,1.00,0.00,-31.80,4.80,-50.40,6.40,6.90,2.70
8.08,1.00,0.00,-31.50,6.60,-50.10,6.40,7.10,3.20
8.14,1.00,0.00,-31.50,6.60,-50.10,6.40,6.80,2.70
8.21,1.00,0.00,-33.20,4.50,-51.70,6.50,7.40,2.90
8.27,1.00,0.00,-33.20,4.50,-51.70,6.60,8.20,2.90
8.33,1.00,0.00,-30.00,5.50,-50.80,7.40,7.90,2.80
8.40,1.00,0.00,-30.00,5.50,-50.80,6.70,8.20,2.60
8.46,1.00,0.00,-31.20,4.20,-52.50,6.80,8.80,2.60
8.53,1.00,0.00,-31.50,6.30,-50.10,6.30,7.80,2.80
8.59,1.00,0.00,-31.80,6.30,-50.10,5.80,8.30,2.80
8.65,1.00,0.00,-29.20,7.60,-49.20,6.10,8.20,2.30
8.72,1.00,0.00,-29.20,7.60,-49.20,6.20,8.70,2.90
8.78,1.00,0.00,-31.20,5.70,-51.00,6.70,9.30,2.20
8.84,1.00,0.00,-30.50,6.90,-48.00,6.30,8.60,2.50
8.91,1.00,0.00,-30.20,7.20,-51.00,6.50,8.40,2.70
8.97,1.00,0.00,-29.20,7.60,-51.30,7.50,10.60,2.80
9.03,1.00,0.00,-29.50,8.40,-50.50,6.70,10.50,3.20
9.10,1.00,0.00,-29.50,8.40,-50.50,6.40,10.90,2.30
9.16,1.00,0.00,-28.60,8.50,-50.40,6.40,10.40,3.20
9.23,1.00,0.00,-29.60,6.60,-50.80,6.50,11.60,3.40
9.29,1.00,0.00,-29.50,6.90,-49.80,6.80,11.90,2.90
9.35,1.00,0.00,-29.50,6.90,-49.80,6.70,14.40,3.30
9.42,1.00,0.00,-29.50,6.40,-51.70,7.20,14.50,3.20
9.48,1.00,0.00,-29.80,6.90,-50.20,7.00,15.10,3.40
9.55,1.00,0.00,-29.80,6.90,-50.20,6.40,15.10,2.80
9.61,1.00,0.00,-27.40,8.20,-49.60,7.40,13.20,3.60
9.67,1.00,0.00,-29.30,8.50,-49.30,6.60,14.40,3.10
9.74,1.00,0.00,-30.20,7.60,-51.30,7.40,14.20,3.70
9.80,1.00,0.00,-27.80,7.00,-49.60,7.40,15.60,2.90
9.86,1.00,0.00,-29.30,7.00,-48.10,7.10,15.00,3.10
9.93,1.00,0.00,-29.30,7.00,-48.10,7.30,14.20,3.20
9.99,1.00,0.00,-27.20,7.90,-48.00,7.30,11.70,3.10
10.05,1.00,0.00,-27.20,8.70,-45.10,7.60,10.90,3.10
10.12,1.00,0.00,-27.40,10.00,-47.80,8.30,12.50,3.80
10.18,1.00,0.00,-27.40,10.00,-47.80,7.90,13.70,3.20
10.25,1.00,0.00,-26.90,7.60,-48.70,7.20,13.60,3.40
10.31,1.00,0.00,-26.20,9.90,-48.70,7.60,12.80,2.90
10.37,1.00,0.00,-25.30,11.20,-48.10,6.60,12.80,3.20
10.44,1.00,0.00,-25.30,11.70,-46.80,7.60,12.00,3.00
10.50,1.00,0.00,-27.20,9.10,-48.00,8.10,14.40,3.40
10.56,1.00,0.00,-26.90,8.40,-47.70,7.70,16.70,2.80
10.63,1.00,0.00,-25.60,8.50,-49.30,6.90,17.60,2.90
10.69,1.00,0.00,-26.00,9.70,-51.10,7.00,17.10,2.70
10.75,1.00,0.00,-26.00,9.70,-51.10,7.20,19.20,2.90
10.82,1.00,0.00,-27.40,10.00,-50.80,6.90,18.20,2.90
10.88,1.00,0.00,-27.40,10.00,-50.80,7.00,18.10,2.70
10.95,1.00,0.00,-27.10,5.80,-50.10,7.70,17.60,2.40
11.01,1.00,0.00,-27.10,5.80,-50.10,8.10,16.20,2.50
11.07,1.00,0.00,-24.80,6.60,-48.10,8.60,16.00,2.50
11.14,1.00,0.00,-24.50,6.60,-48.90,8.40,16.60,2.00
11.20,1.00,0.00,-25.30,7.80,-46.80,8.60,16.20,1.70
11.27,1.00,0.00,-26.30,9.00,-49.60,8.00,16.30,1.90
11.33,1.00,0.00,-25.60,7.30,-48.10,8.00,14.60,2.60
11.39,1.00,0.00,-25.40,7.60,-46.60,8.00,13.90,2.60
11.46,1.00,0.00,-25.40,7.60,-46.60,8.30,15.30,2.20
11.52,1.00,0.00,-25.00,7.90,-49.50,8.00,15.60,2.20
11.58,1.00,0.00,-26.30,6.30,-48.60,7.70,16.80,2.30
11.65,1.00,0.00,-23.20,8.40,-47.20,7.10,17.60,2.40
11.71,1.00,0.00,-23.20,8.40,-47.20,6.50,17.60,2.30
11.77,1.00,0.00,-22.60,8.50,-48.10,5.70,17.90,2.20
11.84,1.00,0.00,-22.60,8.50,-48.10,6.20,17.80,2.20
11.90,1.00,0.00,-23.30,9.30,-48.90,6.70,16.20,2.20
11.97,1.00,0.00,-23.90,9.90,-48.70,6.70,16.60,2.40
12.03,1.00,0.00,-23.00,9.30,-49.60,6.00,17.20,2.70
12.09,1.00,0.00,-25.30,8.50,-48.10,6.30,16.00,2.00
12.16,1.00,0.00,-23.80,8.50,-47.50,6.80,16.10,2.30
12.22,1.00,0.00,-23.30,9.30,-47.80,7.00,16.10,2.30
12.29,1.00,0.00,-23.30,9.30,-47.80,6.90,17.10,2.20
12.35,1.00,0.00,-26.20,10.60,-52.00,6.20,16.80,2.10
12.41,1.00,0.00,-25.30,10.90,-50.80,6.20,16.80,1.90
12.48,1.00,0.00,-25.30,10.90,-50.80,6.70,16.80,1.80
12.54,1.00,0.00,-25.60,9.70,-51.90,6.90,17.90,1.50
12.61,1.00,0.00,-25.60,10.00,-51.10,6.60,17.60,2.10
12.67,1.00,0.00,-25.60,10.00,-51.10,6.30,17.70,2.50
12.73,1.00,0.00,-25.70,9.90,-49.50,6.60,18.00,2.00
12.80,1.00,0.00,-24.50,5.80,-50.40,7.40,17.20,1.90
12.86,1.00,0.00,-24.80,10.00,-51.40,6.90,17.60,2.10
12.92,1.00,0.00,-24.80,10.00,-51.40,7.20,16.10,2.30
12.99,1.00,0.00,-23.20,7.60,-47.70,7.70,15.60,2.60
13.05,1.00,0.00,-23.00,7.80,-47.10,7.40,14.70,2.60
13.12,1.00,0.00,-22.30,7.80,-47.10,8.30,14.40,2.30
13.18,1.00,0.00,-22.10,7.90,-46.20,8.40,14.40,2.10
13.24,1.00,0.00,-20.90,8.40,-45.10,8.70,13.70,2.50
13.31,1.00,0.00,-20.90,8.40,-45.10,9.00,13.90,2.70
13.37,1.00,0.00,-20.20,7.90,-45.90,7.70,14.40,2.20
13.44,1.00,0.00,-20.50,9.00,-45.00,7.20,14.90,2.60
13.50,1.00,0.00,-20.50,9.00,-45.00,7.60,14.70,2.50
13.56,1.00,0.00,-22.40,7.60,-45.90,8.50,14.00,2.40
13.62,1.00,0.00,-20.90,7.20,-44.00,7.10,13.60,2.70
13.69,0.00,0.00,-20.80,5.10,-43.50,5.20,12.80,2.50
13.75,1.00,0.00,-20.80,3.60,-43.10,4.90,12.30,3.10
13.81,1.00,0.00,-19.90,2.50,-42.20,4.40,11.30,3.20
13.88,1.00,0.00,-17.90,3.00,-42.90,4.60,10.30,3.30
13.94,1.00,0.00,-19.10,0.00,-41.40,5.20,9.20,3.00
14.00,1.00,0.00,-19.00,0.10,-43.50,4.40,7.70,3.50
14.07,1.00,0.00,-21.40,0.00,-44.00,5.10,3.50,3.30
14.13,1.00,0.00,-21.80,-0.40,-44.30,5.40,3.30,3.60
14.19,1.00,0.00,-22.10,-3.70,-42.60,4.10,2.70,3.60
14.26,1.00,0.00,-24.70,-3.40,-42.90,4.60,2.80,4.10
14.32,1.00,0.00,-24.20,-4.90,-40.80,4.50,2.20,4.60
14.39,1.00,0.00,-24.50,-5.10,-42.00,4.80,2.40,4.80
14.45,1.00,0.00,-27.20,-4.20,-39.60,4.80,2.50,4.70
14.51,1.00,0.00,-26.20,-7.60,-39.30,4.50,2.30,5.10
14.58,1.00,0.00,-27.10,-8.50,-37.70,5.30,2.40,5.90
14.64,1.00,0.00,-26.20,-8.70,-38.90,5.40,2.90,5.60
14.70,1.00,0.00,-24.80,-8.50,-39.80,5.80,3.30,5.60
14.77,1.00,0.00,-24.80,-8.50,-39.80,5.40,2.90,6.10
14.83,1.00,0.00,-27.10,-7.00,-37.20,5.80,3.20,6.00
14.89,1.00,0.00,-28.60,-9.30,-39.20,5.30,3.30,6.10
14.95,0.00,0.00,-27.20,-8.40,-39.60,6.00,2.70,6.60
15.02,1.00,0.00,-27.20,-8.40,-39.60,6.40,3.50,6.90
15.08,1.00,0.00,-28.10,-9.30,-39.50,6.60,3.40,7.00
15.15,1.00,0.00,-28.70,-11.80,-37.50,7.20,3.40,7.20
15.21,1.00,0.00,-28.70,-11.80,-37.50,7.60,3.40,7.10
15.27,1.00,0.00,-29.60,-12.40,-36.20,9.30,3.10,6.70
15.34,1.00,0.00,-29.60,-12.40,-36.20,7.90,2.90,6.00
15.40,1.00,0.00,-29.30,-9.30,-35.40,7.90,3.00,5.00
15.46,1.00,0.00,-28.10,-8.50,-36.50,10.50,3.20,4.40
15.53,1.00,0.00,-29.30,-9.70,-35.90,7.30,2.90,4.60
15.59,1.00,0.00,-29.30,-9.70,-35.90,8.00,2.90,4.40
15.66,1.00,0.00,-28.60,-11.20,-36.50,5.80,3.10,4.30
15.72,1.00,0.00,-29.30,-10.00,-35.90,7.00,2.80,4.10
15.78,1.00,0.00,-28.10,-9.70,-36.50,3.90,3.00,4.10
15.85,1.00,0.00,-29.20,-10.60,-37.80,6.60,3.10,4.40
15.91,1.00,0.00,-29.20,-10.60,-37.80,10.30,3.00,4.20
15.97,1.00,0.00,-29.20,-10.30,-37.50,6.20,2.80,3.60
16.10,1.00,0.00,-30.30,-10.00,-36.90,6.60,3.00,3.80
16.17,1.00,0.00,-29.80,-9.60,-37.10,1.90,2.60,3.80
16.23,1.00,0.00,-29.80,-9.60,-37.10,6.90,2.80,3.90
16.29,1.00,0.00,-30.30,-9.30,-36.20,2.40,3.20,4.70
16.36,1.00,0.00,-29.80,-9.60,-36.30,7.80,3.00,5.00
16.42,1.00,0.00,-29.60,-9.70,-36.20,4.90,3.20,4.70
16.48,1.00,0.00,-28.90,-10.90,-35.90,5.20,3.30,5.10
16.55,1.00,0.00,-29.30,-11.20,-36.20,2.70,2.40,5.50
16.61,1.00,0.00,-29.60,-11.20,-35.90,2.40,2.90,5.40
16.67,1.00,0.00,-29.60,-11.20,-35.90,0.10,3.70,4.70
16.74,1.00,0.00,-30.30,-11.20,-36.50,4.40,3.30,5.30
16.80,1.00,0.00,-30.30,-11.20,-36.50,8.10,3.10,6.50
16.87,1.00,0.00,-28.90,-10.50,-35.90,5.90,2.70,6.50
16.93,1.00,0.00,-28.70,-10.60,-36.30,1.20,3.20,7.30
16.99,1.00,0.00,-29.60,-9.30,-33.30,4.20,2.70,7.30
17.06,1.00,0.00,-29.60,-9.30,-33.30,4.10,3.20,8.20
17.12,1.00,0.00,-27.20,-10.30,-33.00,7.70,3.20,7.70
17.18,1.00,0.00,-27.40,-8.20,-35.10,1.50,2.90,7.50
17.25,1.00,0.00,-27.70,-7.90,-36.00,3.00,2.90,7.70
17.31,1.00,0.00,-27.10,-9.30,-34.40,6.20,3.10,9.40
17.38,1.00,0.00,-27.10,-12.40,-35.90,5.20,3.40,9.60
17.44,1.00,0.00,-26.90,-7.60,-33.50,0.00,3.00,9.40
17.50,1.00,0.00,-28.00,-7.60,-35.00,6.20,3.10,7.70
17.57,1.00,0.00,-28.00,-8.40,-36.00,5.80,3.20,6.60
17.63,1.00,0.00,-29.50,-9.10,-37.50,3.60,2.80,5.80
17.70,1.00,0.00,-27.70,-10.60,-35.30,5.00,2.90,5.50
17.76,1.00,0.00,-27.70,-10.60,-35.30,5.30,2.80,4.90
17.82,1.00,0.00,-28.60,-11.20,-35.10,2.00,3.30,4.70
17.89,1.00,0.00,-30.00,-9.70,-36.20,5.60,3.10,4.10
17.95,1.00,0.00,-29.30,-7.30,-35.90,8.60,3.20,4.10
18.02,1.00,0.00,-29.50,-7.60,-37.80,9.20,3.50,3.20
18.08,1.00,0.00,-26.50,-8.40,-36.30,7.40,3.50,3.80
18.14,1.00,0.00,-28.00,-7.20,-37.50,8.30,2.90,3.70
18.21,1.00,0.00,-27.40,-7.80,-38.00,8.10,3.70,3.60
18.27,1.00,0.00,-26.30,-7.80,-36.90,0.80,2.50,3.50
18.33,1.00,0.00,-26.30,-7.80,-36.90,5.50,3.00,3.40
18.40,1.00,0.00,-26.60,-7.00,-39.80,5.60,3.30,3.10
18.46,1.00,0.00,-27.40,-5.10,-38.00,7.10,3.20,3.00
18.53,1.00,0.00,-25.00,-5.70,-36.80,5.80,3.00,3.40
18.59,1.00,0.00,-25.00,-5.70,-36.80,5.30,3.20,3.20
18.65,1.00,0.00,-26.50,-6.90,-37.50,6.80,3.00,3.60
18.72,1.00,0.00,-26.20,-7.20,-38.10,6.00,3.00,3.70
18.78,1.00,0.00,-26.30,-6.60,-39.50,5.50,3.20,5.70
18.85,1.00,0.00,-27.10,-8.20,-38.40,6.20,2.90,6.50
18.91,1.00,0.00,-27.10,-8.20,-38.40,6.00,3.10,6.00
18.97,1.00,0.00,-26.30,-6.60,-38.70,5.90,3.10,6.10
19.04,0.00,0.00,-25.30,-7.80,-39.50,6.50,3.30,6.40
19.10,0.00,0.00,-26.00,-6.30,-37.20,7.30,2.80,6.20
19.17,1.00,0.00,-26.00,-6.30,-37.20,5.70,3.20,5.60
19.23,1.00,0.00,-25.00,-7.20,-41.40,5.70,3.50,4.40
19.29,1.00,0.00,-23.20,-5.20,-41.40,4.30,3.40,4.40
19.36,1.00,0.00,-23.00,-4.80,-40.20,4.20,3.10,3.50
19.42,1.00,0.00,-23.00,-4.80,-40.20,4.40,3.10,3.70
19.48,1.00,0.00,-24.10,-3.90,-41.70,3.90,3.40,4.30
19.55,1.00,0.00,-23.90,-0.30,-44.00,3.30,3.40,3.80
19.61,1.00,0.00,-21.70,-2.20,-41.40,4.20,3.10,3.90
19.68,1.00,0.00,-22.30,-0.90,-41.70,4.00,2.90,3.50
19.74,1.00,0.00,-20.50,0.40,-42.80,4.40,3.20,3.60
19.80,1.00,0.00,-19.90,1.80,-41.40,4.10,3.30,2.80
19.87,1.00,0.00,-20.50,2.40,-42.80,3.70,4.70,2.90
19.93,1.00,0.00,-20.00,2.40,-42.00,4.40,4.70,2.70
19.99,1.00,0.00,-21.10,1.20,-41.70,4.50,3.70,2.30
20.06,1.00,0.00,-21.70,2.50,-41.10,4.50,5.00,2.50
20.12,1.00,0.00,-20.20,3.70,-43.40,5.20,6.70,2.10
20.18,1.00,0.00,-22.10,6.10,-46.60,5.70,9.40,2.00
20.25,1.00,0.00,-22.10,6.10,-46.60,5.70,9.20,2.00
20.31,1.00,0.00,-21.40,7.60,-46.60,5.40,11.20,2.70
20.38,1.00,0.00,-20.80,5.80,-47.80,6.20,12.60,2.40
20.44,1.00,0.00,-20.80,7.00,-46.80,7.10,13.80,2.50
20.50,1.00,0.00,-21.70,6.90,-46.20,6.90,12.10,2.20
20.57,1.00,0.00,-21.50,4.80,-48.10,7.60,12.60,2.30
20.63,1.00,0.00,-21.50,4.80,-48.10,8.20,10.90,2.40
20.70,1.00,0.00,-23.60,5.20,-45.40,8.30,9.90,2.00
20.76,1.00,0.00,-22.40,5.20,-44.70,8.90,8.90,2.40
20.82,1.00,0.00,-20.60,6.60,-43.80,9.20,9.30,2.50
20.89,1.00,0.00,-20.60,7.90,-44.40,8.20,9.90,2.20
20.95,1.00,0.00,-20.60,7.90,-44.40,8.00,10.70,2.30
21.01,1.00,0.00,-20.80,9.30,-44.60,7.70,13.00,2.10
21.08,1.00,0.00,-20.80,9.30,-44.60,8.40,13.00,2.10
21.14,1.00,0.00,-20.80,7.80,-45.00,8.70,12.90,2.80
21.20,1.00,0.00,-20.80,7.80,-45.00,8.50,12.40,2.60
21.27,1.00,0.00,-22.60,7.00,-44.60,9.70,9.70,2.00
21.33,1.00,0.00,-22.90,6.90,-46.20,10.30,10.40,1.90
21.39,1.00,0.00,-23.30,9.30,-48.60,7.50,13.30,2.20
21.46,1.00,0.00,-23.30,9.30,-48.60,7.70,13.50,2.00
21.52,1.00,0.00,-23.60,9.60,-46.90,8.30,13.00,2.30
21.59,1.00,0.00,-24.70,10.30,-47.20,8.30,13.80,2.10
21.65,1.00,0.00,-24.80,9.30,-47.50,7.60,12.80,2.10
21.71,1.00,0.00,-24.20,8.40,-46.90,8.10,13.20,2.50
