# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.06,1.00,2.00,-6.90,11.10,-3.90,4.40,120.00,1.70
0.12,1.00,3.00,-6.00,10.00,-7.00,4.60,120.00,2.00
0.18,1.00,3.00,-6.00,10.00,-7.00,4.40,120.00,1.70
0.25,1.00,5.00,-6.60,8.70,-6.40,4.40,8.70,1.60
0.31,0.00,3.00,-7.90,7.00,-3.00,4.40,120.00,2.20
0.37,1.00,3.00,-8.10,8.70,-5.10,4.30,120.00,1.20
0.44,1.00,2.00,-6.70,10.90,-5.20,4.20,120.00,1.40
0.50,1.00,2.00,-7.60,12.30,-6.10,4.50,120.00,1.50
0.56,1.00,3.00,-7.90,12.00,-6.30,4.50,120.00,2.20
0.63,1.00,3.00,-7.60,12.60,-5.10,3.90,120.00,1.60
0.69,1.00,3.00,-6.00,13.20,-6.30,3.90,120.00,1.50
0.76,1.00,3.00,-6.70,14.40,-7.30,2.90,120.00,1.60
0.82,1.00,3.00,-6.60,12.30,-8.40,2.70,120.00,1.80
0.88,1.00,3.00,-5.50,14.80,-6.40,3.10,120.00,1.80
0.95,1.00,3.00,-5.50,14.80,-6.40,3.70,120.00,1.70
1.01,1.00,3.00,-7.60,9.60,-7.60,3.20,120.00,1.90
1.07,1.00,3.00,-7.60,9.60,-7.60,3.10,120.00,1.90
1.14,1.00,3.00,-7.60,9.60,-7.60,3.00,120.00,2.00
1.20,1.00,3.00,-6.40,9.70,-6.70,2.40,120.00,1.70
1.26,1.00,3.00,-5.80,6.90,-8.70,2.70,120.00,1.10
1.33,1.00,3.00,-8.40,6.90,-8.70,2.80,120.00,1.00
1.39,1.00,3.00,-8.40,6.90,-8.70,2.80,120.00,1.30
1.46,1.00,3.00,-6.00,5.80,-10.30,3.50,120.00,1.60
1.52,1.00,3.00,-5.70,5.80,-9.60,4.50,120.00,1.80
1.58,1.00,3.00,-11.50,0.10,-1.50,5.40,50.90,2.50
1.65,1.00,3.00,-13.20,1.50,8.70,6.40,48.30,3.00
1.71,1.00,3.00,-13.60,0.00,17.00,5.30,40.20,5.70
1.78,1.00,3.00,-13.60,0.00,17.00,5.20,40.00,5.10
1.84,1.00,3.00,-16.10,4.20,17.80,5.00,36.00,6.40
1.90,1.00,3.00,-16.10,6.40,25.40,4.70,37.00,6.00
1.97,1.00,3.00,-15.10,3.40,33.80,5.20,37.30,5.70
2.03,1.00,3.00,-15.10,3.40,33.80,5.00,35.60,6.20
2.10,1.00,3.00,-13.80,0.90,44.60,4.80,36.30,5.60
2.16,1.00,3.00,-11.80,1.80,13.80,5.80,39.40,4.30
2.22,1.00,3.00,-11.80,1.80,13.80,5.70,44.30,3.30
2.29,1.00,3.00,-11.40,-1.00,9.00,6.30,45.50,2.30
2.35,1.00,5.00,-7.90,-1.20,-0.90,6.20,31.70,1.50
2.41,1.00,3.00,-8.10,-1.50,-1.30,5.80,59.60,1.70
2.48,1.00,3.00,-6.40,-2.10,-2.20,5.60,55.20,1.50
2.54,1.00,3.00,-5.70,0.40,-4.20,3.90,120.00,1.20
2.60,1.00,3.00,-5.70,0.40,-4.20,3.30,120.00,1.10
2.67,1.00,3.00,-2.40,2.40,-8.10,3.70,120.00,1.80
2.73,1.00,3.00,-4.30,3.70,-9.00,4.10,120.00,1.80
2.80,1.00,3.00,-2.70,6.30,-7.30,3.20,120.00,1.70
2.86,1.00,3.00,-2.70,6.30,-7.30,3.90,120.00,1.50
2.92,1.00,3.00,-3.40,7.30,-3.70,3.50,120.00,2.10
2.99,1.00,5.00,-3.30,5.20,-7.90,3.40,17.30,1.70
3.05,1.00,3.00,-2.10,4.50,-7.20,2.90,44.90,1.70
3.11,1.00,3.00,-4.30,5.70,-5.10,4.80,52.90,2.00
3.18,1.00,3.00,-4.30,5.70,-5.10,6.20,55.30,2.20
3.24,1.00,3.00,-5.70,4.80,-3.70,6.40,47.20,2.40
3.30,1.00,3.00,-4.20,5.10,-1.20,6.30,50.40,2.00
3.37,1.00,3.00,-5.50,4.50,0.30,6.70,51.50,2.70
3.43,1.00,3.00,-5.50,4.50,0.30,6.30,50.70,2.20
3.49,1.00,3.00,-5.70,5.10,2.20,6.70,49.50,1.80
3.56,1.00,3.00,-6.40,6.60,0.40,6.20,49.90,1.80
3.62,1.00,3.00,-8.10,3.40,4.30,5.60,55.90,1.40
3.68,1.00,3.00,-8.10,3.40,4.30,5.10,52.50,1.10
3.74,1.00,3.00,-4.90,6.30,2.20,3.50,91.90,1.30
3.81,1.00,3.00,-3.30,4.20,1.30,3.60,120.00,1.20
3.87,1.00,3.00,-3.30,4.20,1.30,3.60,120.00,1.40
3.94,1.00,3.00,-5.70,3.10,0.40,4.40,54.00,1.40
4.00,1.00,3.00,-4.30,4.20,1.80,4.80,54.50,1.70
4.06,1.00,3.00,-4.30,4.20,1.80,6.40,54.40,2.50
4.13,1.00,3.00,-6.60,3.70,6.40,4.80,47.60,2.10
4.19,1.00,3.00,-6.40,5.50,4.80,4.50,54.20,2.60
4.25,1.00,3.00,-9.60,1.80,6.10,4.90,50.00,1.70
4.32,1.00,3.00,-8.70,1.60,7.80,4.80,51.70,2.70
4.38,1.00,3.00,-8.20,0.40,5.20,4.60,51.10,2.70
4.44,1.00,3.00,-9.70,-0.90,6.70,5.10,53.30,2.60
4.51,1.00,3.00,-9.70,-0.90,6.70,4.10,56.00,2.40
4.57,1.00,3.00,-7.90,1.20,7.30,4.50,62.80,2.20
4.64,1.00,3.00,-8.80,0.30,4.60,5.00,120.00,2.40
4.70,1.00,3.00,-8.10,-1.00,6.40,5.00,120.00,2.50
4.76,1.00,3.00,-8.40,-1.00,5.10,5.30,120.00,1.70
4.83,1.00,3.00,-6.70,2.40,6.70,5.80,120.00,1.70
4.89,1.00,3.00,-6.90,0.70,5.40,6.50,120.00,1.30
4.95,1.00,3.00,-6.00,1.20,4.50,4.50,51.10,2.40
5.02,1.00,3.00,-9.30,-1.20,0.90,4.80,50.90,2.70
5.08,1.00,3.00,-7.60,0.30,4.60,5.10,50.30,2.10
5.15,1.00,3.00,-9.00,-1.20,2.70,5.40,50.80,2.60
5.21,0.00,3.00,-8.70,-1.60,3.40,5.60,120.00,2.50
5.27,0.00,3.00,-9.70,-2.10,4.50,4.20,120.00,2.30
5.34,1.00,3.00,-9.70,-2.10,4.50,4.10,120.00,2.80
5.40,1.00,3.00,-6.40,-2.40,5.50,4.80,120.00,2.30
5.47,1.00,3.00,-8.70,-1.60,5.20,5.40,120.00,2.40
5.59,1.00,3.00,-6.70,0.10,4.80,5.40,120.00,1.70
5.66,1.00,3.00,-7.50,0.10,4.50,5.60,120.00,2.10
5.72,1.00,3.00,-8.20,-2.40,3.40,4.60,53.30,3.10
5.78,1.00,3.00,-8.20,-2.40,3.40,4.30,120.00,3.00
5.85,1.00,3.00,-5.10,-0.70,5.10,4.30,120.00,2.30
5.91,1.00,3.00,-7.30,-0.70,4.60,4.60,40.00,3.30
5.98,1.00,3.00,-9.00,0.10,4.20,5.00,120.00,2.00
6.04,1.00,3.00,-9.00,-0.40,3.70,5.00,120.00,2.20
6.10,1.00,3.00,-9.00,-1.60,4.20,4.80,120.00,2.10
6.17,1.00,3.00,-9.00,-1.60,4.20,5.00,120.00,2.00
6.23,1.00,3.00,-7.60,-0.30,3.10,3.90,120.00,3.30
6.29,1.00,3.00,-9.10,-3.40,2.10,3.80,120.00,2.90
6.35,1.00,3.00,-7.90,0.10,3.40,5.10,120.00,2.40
6.42,1.00,3.00,-7.90,0.10,3.40,4.70,120.00,2.40
6.48,1.00,3.00,-8.10,-1.50,4.60,4.40,120.00,2.60
6.55,1.00,3.00,-8.40,-4.20,2.80,4.90,120.00,2.70
6.61,1.00,3.00,-7.60,-1.00,4.60,4.90,120.00,2.90
6.67,1.00,3.00,-7.60,-1.00,4.60,4.10,120.00,2.50
6.74,1.00,3.00,-8.70,-2.40,4.20,4.40,120.00,2.50
6.80,1.00,3.00,-8.70,-2.40,4.20,5.00,120.00,2.60
6.86,1.00,3.00,-7.30,-1.80,2.10,4.70,120.00,2.80
6.93,1.00,3.00,-7.30,-1.80,2.10,4.20,120.00,3.00
6.99,1.00,3.00,-9.30,-2.10,2.70,3.90,120.00,2.70
7.05,1.00,3.00,-8.70,-4.80,2.20,4.00,120.00,3.10
7.12,0.00,3.00,-9.00,-4.30,1.90,4.40,120.00,3.00
7.18,0.00,3.00,-7.50,-2.10,3.40,4.80,120.00,3.30
7.24,0.00,3.00,-7.50,-2.10,3.40,4.00,120.00,3.00
7.31,0.00,3.00,-7.90,-0.90,2.20,5.20,120.00,2.90
7.37,1.00,3.00,-9.10,-1.80,2.50,4.60,50.20,3.20
7.44,1.00,3.00,-9.10,-1.80,2.50,4.80,120.00,3.00
7.50,1.00,3.00,-10.30,-2.50,2.10,5.40,120.00,2.90
7.56,1.00,3.00,-7.60,-2.50,2.50,5.20,120.00,2.90
7.62,0.00,3.00,-7.60,-2.50,2.50,5.20,120.00,3.20
7.69,0.00,3.00,-6.40,-3.10,0.90,5.70,120.00,3.30
7.75,0.00,3.00,-8.80,-2.50,1.80,5.30,120.00,2.90
