# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
4.52,0.00,3.00,-19.00,14.40,-36.90,4.50,47.10,11.30
4.59,0.00,3.00,-17.80,16.60,-35.90,4.70,42.80,10.20
4.65,0.00,3.00,-18.50,15.40,-36.90,4.50,43.20,9.80
4.71,1.00,3.00,-18.40,13.80,-37.10,4.90,34.80,8.50
4.78,1.00,3.00,-19.40,14.50,-37.10,4.30,42.20,8.60
4.84,1.00,3.00,-19.40,14.50,-37.10,4.50,41.00,8.70
4.91,1.00,3.00,-18.20,17.30,-36.90,4.10,44.20,8.60
4.97,1.00,3.00,-18.50,14.70,-39.20,4.30,43.10,8.60
5.03,1.00,3.00,-19.00,15.80,-39.50,3.80,41.10,9.40
5.10,1.00,3.00,-18.50,15.40,-38.00,4.50,38.60,10.90
5.16,1.00,3.00,-17.50,16.60,-38.00,4.40,40.10,11.30
5.22,1.00,3.00,-18.40,16.40,-38.60,4.40,44.20,11.60
5.29,0.00,3.00,-18.40,17.50,-37.50,4.80,43.10,11.10
5.35,0.00,3.00,-18.40,17.50,-37.50,4.80,40.10,10.20
5.41,0.00,3.00,-18.20,15.40,-36.90,4.50,38.70,8.50
5.48,0.00,3.00,-18.20,15.40,-36.90,4.80,37.20,7.80
5.54,1.00,3.00,-17.80,17.00,-36.20,4.20,41.30,7.70
5.60,0.00,3.00,-19.00,16.10,-34.40,4.50,41.50,7.60
5.67,1.00,3.00,-17.60,17.90,-37.50,4.40,40.50,7.70
5.73,1.00,3.00,-16.90,19.10,-34.50,4.30,44.50,7.80
5.79,1.00,3.00,-19.00,18.50,-34.70,4.70,43.30,7.40
5.86,1.00,3.00,-18.50,17.30,-37.20,4.10,50.10,7.30
5.92,1.00,3.00,-17.80,17.30,-36.50,4.40,47.70,7.00
5.98,0.00,3.00,-17.60,17.20,-34.50,4.00,49.10,7.60
6.05,0.00,3.00,-21.10,18.10,-36.20,4.60,42.90,8.10
6.11,0.00,3.00,-18.50,18.50,-35.40,4.50,36.40,6.80
6.18,0.00,3.00,-18.20,17.80,-35.10,5.10,40.70,7.30
6.24,0.00,3.00,-19.10,20.20,-35.60,4.40,41.10,7.00
6.30,0.00,3.00,-19.10,20.20,-35.60,4.20,40.20,7.10
6.37,0.00,3.00,-17.80,18.50,-36.90,4.70,39.80,6.70
6.43,0.00,3.00,-17.50,19.30,-34.70,4.50,39.80,7.40
6.49,0.00,3.00,-20.20,17.90,-35.60,4.80,39.30,7.00
6.56,0.00,3.00,-18.70,17.50,-36.00,4.20,36.10,6.80
6.62,0.00,3.00,-18.40,16.00,-36.30,4.60,40.90,7.70
6.69,0.00,3.00,-18.20,20.00,-36.90,4.30,40.80,7.10
6.75,0.00,3.00,-17.80,18.80,-38.40,4.00,42.30,7.60
6.81,0.00,3.00,-16.30,19.30,-37.20,4.40,45.40,7.10
6.88,1.00,3.00,-17.50,17.30,-36.20,4.70,40.80,7.40
6.94,1.00,3.00,-18.40,18.40,-36.80,4.50,38.90,8.00
7.01,1.00,3.00,-16.70,18.50,-34.70,4.70,37.50,7.60
7.07,1.00,3.00,-16.90,17.20,-33.50,4.50,36.70,8.30
7.13,1.00,3.00,-16.70,16.60,-34.40,4.60,34.40,8.70
7.20,1.00,3.00,-14.50,18.80,-33.60,4.70,34.20,8.70
7.26,1.00,3.00,-14.50,18.80,-33.60,5.00,32.80,8.90
7.32,1.00,3.00,-15.80,18.70,-34.20,4.90,35.00,9.20
7.39,1.00,3.00,-15.80,18.70,-34.20,4.50,36.60,9.20
7.45,1.00,3.00,-15.50,18.50,-32.60,4.90,39.30,9.40
7.51,1.00,3.00,-16.10,18.40,-32.00,4.80,40.90,9.70
7.58,1.00,3.00,-15.40,19.10,-31.70,4.70,45.20,9.50
7.64,1.00,3.00,-16.30,20.00,-31.10,4.70,44.10,10.50
7.71,1.00,3.00,-15.40,20.90,-31.20,4.60,43.70,11.00
7.77,1.00,3.00,-16.30,18.50,-31.80,5.10,41.10,11.20
7.83,1.00,3.00,-16.60,20.60,-31.20,5.10,39.70,12.70
7.90,1.00,3.00,-14.50,21.20,-32.10,4.90,37.30,12.90
7.96,1.00,3.00,-17.80,19.60,-31.80,4.80,39.00,13.40
8.02,1.00,3.00,-16.70,20.00,-31.10,4.80,38.60,13.70
8.09,1.00,3.00,-16.70,20.00,-31.10,5.00,34.00,14.10
8.15,1.00,3.00,-16.70,16.60,-31.40,4.70,31.30,14.80
8.22,1.00,3.00,-16.70,16.60,-31.40,4.90,33.00,14.90
8.28,1.00,5.00,-16.10,20.60,-28.40,4.60,32.20,16.00
8.34,1.00,5.00,-14.50,20.00,-27.80,5.50,35.70,15.50
8.41,1.00,5.00,-16.00,22.30,-26.30,5.20,38.00,15.10
8.47,1.00,5.00,-16.10,21.40,-25.10,5.40,38.70,15.90
8.54,1.00,5.00,-14.80,20.80,-25.30,6.20,36.20,14.70
8.60,1.00,5.00,-13.90,20.20,-25.40,6.40,35.40,13.90
8.66,1.00,5.00,-15.20,19.60,-25.60,6.60,34.20,13.10
8.73,1.00,5.00,-15.20,19.60,-25.60,6.70,33.20,13.10
8.79,1.00,5.00,-13.80,19.30,-26.00,7.00,32.70,12.80
8.86,1.00,5.00,-12.90,17.50,-24.40,7.40,30.60,11.70
8.92,1.00,5.00,-12.90,17.50,-24.40,7.00,32.30,10.10
8.98,1.00,5.00,-12.90,19.90,-23.30,7.00,34.70,9.40
9.05,1.00,5.00,-13.60,20.60,-25.10,7.40,33.40,9.50
9.11,1.00,5.00,-13.20,18.40,-24.40,7.50,32.90,9.70
9.17,1.00,5.00,-13.20,18.40,-24.40,7.40,34.00,9.70
9.24,1.00,5.00,-14.70,20.20,-21.40,7.90,32.00,10.20
9.30,1.00,5.00,-14.20,19.30,-25.60,7.00,29.60,9.80
9.36,1.00,5.00,-13.80,20.50,-23.80,7.30,29.50,9.00
9.42,1.00,5.00,-12.70,17.30,-24.20,7.80,28.40,8.60
9.49,1.00,5.00,-14.80,18.80,-22.70,8.00,27.90,7.80
9.55,1.00,5.00,-14.80,18.80,-22.70,7.70,26.20,8.00
9.61,1.00,5.00,-14.40,19.40,-23.30,7.10,28.20,7.70
9.68,1.00,5.00,-12.70,18.80,-25.30,7.70,27.70,7.40
9.74,1.00,5.00,-12.70,18.80,-25.30,7.70,26.80,7.20
9.81,0.00,5.00,-15.40,18.70,-23.90,7.20,27.10,6.60
9.87,1.00,5.00,-12.00,18.50,-24.20,7.50,25.60,6.80
9.93,1.00,5.00,-13.80,18.10,-25.30,7.70,25.70,7.30
10.00,0.00,5.00,-13.80,18.10,-25.30,7.70,23.80,7.20
10.06,0.00,5.00,-14.40,16.70,-23.90,8.00,23.60,6.70
10.12,1.00,5.00,-14.40,16.70,-23.90,7.10,23.60,6.70
10.19,1.00,5.00,-13.80,16.60,-26.00,7.60,24.30,6.50
10.25,1.00,5.00,-13.20,18.70,-24.70,7.50,25.30,7.00
10.32,1.00,5.00,-14.20,17.80,-24.50,7.80,29.80,7.40
10.38,1.00,3.00,-14.20,17.80,-24.50,7.40,29.40,7.50
10.44,1.00,3.00,-12.10,19.10,-25.40,7.30,30.30,7.30
10.51,1.00,5.00,-14.50,20.50,-23.50,7.20,30.90,7.80
10.57,0.00,5.00,-15.40,21.80,-23.30,7.20,30.80,8.00
10.63,0.00,5.00,-15.40,21.80,-23.30,7.50,30.30,7.40
10.70,1.00,5.00,-14.20,18.50,-24.20,7.30,27.20,7.20
10.76,1.00,5.00,-13.80,21.20,-24.20,7.50,28.20,7.50
10.83,1.00,5.00,-13.80,19.60,-23.80,7.50,28.90,7.80
10.89,1.00,5.00,-12.40,20.90,-24.70,7.90,28.60,7.90
10.95,1.00,5.00,-12.90,18.70,-24.40,7.90,30.20,8.00
11.02,1.00,5.00,-12.90,18.70,-24.40,7.50,25.20,7.50
11.08,1.00,5.00,-13.20,18.40,-22.10,7.70,27.20,6.90
11.14,1.00,5.00,-12.90,20.90,-20.30,7.70,26.30,7.60
11.21,1.00,5.00,-13.60,20.90,-23.30,7.60,27.30,7.50
11.27,0.00,5.00,-13.60,20.90,-23.30,7.90,32.00,7.60
11.33,0.00,5.00,-14.80,22.30,-23.50,7.20,37.30,7.70
11.40,0.00,5.00,-14.50,24.20,-23.50,7.30,44.70,8.30
11.46,0.00,5.00,-14.50,22.70,-22.70,7.10,45.40,8.00
11.52,1.00,3.00,-14.70,24.50,-23.60,6.80,45.30,8.00
11.59,1.00,3.00,-13.50,23.20,-23.80,6.60,45.10,7.20
11.65,1.00,3.00,-13.50,22.70,-24.50,6.60,40.30,7.50
11.72,1.00,3.00,-13.60,22.60,-23.60,6.70,39.70,7.60
11.78,1.00,5.00,-15.40,23.30,-22.90,6.80,42.90,7.20
11.84,1.00,3.00,-13.80,22.00,-23.00,6.60,37.30,6.90
11.91,1.00,5.00,-14.40,22.10,-22.60,6.30,38.50,7.20
11.97,1.00,5.00,-12.30,22.00,-23.00,7.10,33.80,6.60
12.04,1.00,5.00,-14.50,22.70,-24.80,6.70,32.30,7.00
12.10,1.00,3.00,-12.70,21.50,-23.80,7.10,28.50,6.30
12.16,1.00,3.00,-13.00,22.00,-24.20,7.10,27.80,6.10
12.23,1.00,5.00,-14.40,20.90,-22.60,6.50,33.50,7.10
12.36,1.00,5.00,-13.00,22.70,-24.20,7.00,37.10,7.30
12.42,1.00,5.00,-14.20,24.20,-22.70,7.50,30.70,6.90
12.48,0.00,5.00,-13.20,21.80,-23.90,7.60,28.00,6.70
12.55,1.00,5.00,-13.20,21.80,-23.90,7.60,29.60,6.60
12.61,1.00,3.00,-14.40,20.90,-23.60,7.60,31.60,6.50
12.67,1.00,5.00,-14.40,20.90,-23.60,7.60,30.80,6.40
12.74,1.00,5.00,-14.70,23.60,-23.30,8.10,29.50,6.50
12.80,1.00,5.00,-14.20,23.20,-21.70,8.50,30.70,6.50
12.87,1.00,5.00,-13.60,23.60,-21.40,7.90,25.70,7.00
12.93,1.00,5.00,-13.60,23.60,-21.40,8.00,24.70,6.90
12.99,1.00,5.00,-13.60,21.80,-25.10,8.00,22.90,7.40
13.06,1.00,5.00,-13.90,21.40,-25.90,7.60,20.70,7.40
13.12,1.00,5.00,-13.90,21.40,-25.90,7.60,20.90,7.50
13.19,1.00,5.00,-13.60,21.80,-23.90,7.50,19.80,6.90
13.25,1.00,5.00,-13.00,21.20,-22.30,7.70,20.50,6.50
13.31,1.00,5.00,-12.30,21.20,-20.50,7.40,21.90,6.90
13.38,1.00,5.00,-12.30,21.20,-20.50,7.90,22.00,6.90
13.44,1.00,5.00,-12.70,23.20,-23.00,8.10,22.60,6.80
13.50,1.00,5.00,-11.50,23.20,-23.00,7.50,20.70,7.70
13.57,1.00,5.00,-11.50,23.20,-23.00,7.30,20.70,7.20
13.63,1.00,5.00,-14.20,23.90,-22.30,7.70,20.30,7.50
13.70,1.00,5.00,-12.40,22.60,-22.60,7.70,19.40,7.60
13.76,0.00,5.00,-12.40,22.60,-22.60,7.80,19.70,7.20
13.82,1.00,5.00,-13.80,23.90,-23.50,7.90,19.20,8.10
13.89,1.00,5.00,-13.80,23.90,-23.50,7.90,19.40,7.90
13.95,1.00,5.00,-13.50,25.00,-23.50,8.00,20.20,7.20
14.01,1.00,5.00,-13.90,25.30,-23.60,7.40,20.20,7.60
14.08,1.00,5.00,-13.50,25.70,-22.30,7.30,22.50,7.80
14.14,1.00,5.00,-14.20,25.70,-21.70,7.20,25.90,8.10
14.21,1.00,5.00,-13.50,25.40,-19.40,7.60,27.20,7.50
14.27,0.00,5.00,-14.20,27.40,-19.00,7.50,29.70,7.10
14.33,1.00,5.00,-12.40,26.30,-18.10,7.60,29.30,7.20
14.40,1.00,5.00,-14.50,27.40,-19.70,7.30,35.10,6.50
14.46,1.00,5.00,-14.70,26.30,-20.30,6.30,37.70,6.50
14.53,1.00,5.00,-14.20,27.70,-19.40,6.90,36.90,7.00
14.59,1.00,5.00,-14.20,27.70,-19.40,6.70,36.80,6.40
14.65,1.00,5.00,-13.00,27.40,-17.90,7.70,40.60,6.90
14.72,1.00,5.00,-13.00,27.70,-17.90,6.80,33.10,6.60
14.78,1.00,5.00,-13.00,27.70,-17.90,7.70,32.10,6.40
14.84,1.00,5.00,-14.50,26.90,-18.70,7.20,35.70,6.60
14.91,1.00,5.00,-12.40,26.80,-18.50,8.00,34.00,6.40
14.97,1.00,5.00,-14.40,26.80,-19.60,7.20,28.80,6.20
15.03,1.00,5.00,-12.90,26.00,-18.80,7.50,28.10,5.90
15.10,0.00,5.00,-12.70,26.60,-19.00,7.40,23.00,5.70
15.16,0.00,5.00,-12.70,26.60,-19.00,7.90,22.10,5.80
15.23,0.00,5.00,-12.00,23.50,-19.70,7.40,23.40,5.10
15.29,0.00,5.00,-12.30,23.20,-17.90,7.90,23.80,6.10
15.35,1.00,5.00,-12.10,25.30,-19.60,7.70,22.60,5.80
15.42,1.00,5.00,-12.10,25.30,-19.60,7.60,22.60,5.60
15.48,1.00,5.00,-12.90,24.50,-18.50,7.30,21.10,5.80
15.55,1.00,5.00,-12.40,25.60,-19.30,7.40,20.90,5.60
15.61,0.00,5.00,-12.70,23.50,-19.00,7.40,20.90,4.90
15.67,0.00,5.00,-12.70,23.50,-19.00,7.80,20.70,5.30
15.73,0.00,5.00,-12.40,24.50,-18.80,7.30,19.30,5.70
15.80,1.00,5.00,-13.60,24.10,-19.30,7.80,21.00,4.80
15.86,1.00,5.00,-12.30,23.20,-18.70,7.10,18.80,4.90
15.92,1.00,5.00,-13.60,24.80,-17.50,7.80,19.20,4.70
15.99,1.00,5.00,-12.30,23.90,-19.40,7.70,17.90,5.20
16.05,1.00,5.00,-12.30,23.90,-19.40,8.00,16.90,5.70
16.11,1.00,3.00,-12.30,22.00,-20.50,7.30,18.50,5.50
16.18,1.00,5.00,-13.00,25.00,-19.40,6.20,23.30,6.70
16.24,1.00,3.00,-14.40,22.60,-17.80,5.90,27.00,6.90
16.30,1.00,5.00,-14.40,22.60,-17.80,4.90,31.60,7.80
16.37,1.00,5.00,-13.80,23.20,-16.40,4.70,34.70,8.90
16.43,1.00,5.00,-14.50,21.50,-16.90,1.90,37.70,10.40
16.49,1.00,5.00,-14.50,21.50,-16.90,6.40,40.60,11.90
16.56,1.00,5.00,-13.80,21.20,-18.70,4.20,43.70,15.80
16.62,1.00,5.00,-12.30,20.80,-16.10,3.80,42.00,16.20
16.68,1.00,5.00,-14.70,21.80,-18.50,4.30,42.20,17.10
16.75,1.00,5.00,-13.80,21.20,-18.40,5.30,45.00,17.30
16.81,1.00,5.00,-13.20,22.60,-17.80,4.30,43.90,17.40
16.88,1.00,5.00,-13.50,23.20,-18.40,4.10,43.20,16.30
16.94,1.00,5.00,-13.50,23.20,-18.40,5.20,48.20,16.50
17.00,1.00,5.00,-13.00,21.20,-17.90,4.90,50.80,16.60
17.07,1.00,5.00,-13.60,22.60,-17.00,5.00,47.90,17.20
17.13,1.00,5.00,-13.60,22.60,-17.00,7.00,53.80,17.20
17.20,1.00,5.00,-14.40,24.80,-17.80,5.00,49.20,16.80
17.26,1.00,5.00,-13.60,22.90,-17.50,4.90,49.30,16.80
17.32,1.00,5.00,-13.60,22.90,-17.50,4.50,49.20,16.90
17.39,1.00,5.00,-12.10,21.40,-16.70,4.20,46.10,16.20
17.45,1.00,5.00,-12.10,21.40,-16.70,5.50,44.90,14.30
17.52,1.00,5.00,-14.40,22.60,-17.50,4.90,43.10,12.40
17.58,1.00,5.00,-14.20,21.20,-17.90,4.00,33.60,11.00
17.64,1.00,5.00,-13.60,21.80,-18.50,2.50,31.80,9.20
17.71,1.00,5.00,-13.50,21.50,-17.20,4.80,31.10,8.30
17.77,1.00,5.00,-13.90,21.80,-18.80,5.30,28.30,8.50
17.84,1.00,5.00,-13.90,21.80,-18.80,5.10,30.00,9.20
17.90,1.00,5.00,-12.40,23.30,-16.00,5.30,34.20,8.70
17.96,1.00,5.00,-12.40,23.30,-16.00,5.70,34.10,9.30
18.03,1.00,5.00,-13.80,22.70,-17.60,5.00,33.30,9.30
18.09,1.00,5.00,-12.40,23.60,-16.70,5.20,35.50,10.20
18.16,1.00,5.00,-12.40,23.60,-16.70,5.30,38.90,10.20
18.22,0.00,5.00,-13.80,24.20,-16.10,4.80,42.20,11.10
18.28,1.00,5.00,-12.70,22.30,-17.60,5.00,41.10,11.10
18.35,0.00,5.00,-12.90,22.90,-15.50,5.70,43.20,11.30
18.41,0.00,5.00,-12.90,22.90,-15.50,4.90,44.00,11.20
18.47,0.00,5.00,-13.00,22.70,-18.40,6.50,44.80,10.20
18.54,0.00,5.00,-13.00,22.70,-18.40,4.80,42.90,10.90
18.60,0.00,5.00,-12.40,24.10,-17.00,5.50,50.00,10.70
18.67,0.00,5.00,-12.40,24.10,-17.00,4.70,50.70,11.40
18.73,0.00,5.00,-12.40,23.30,-16.30,4.10,48.90,11.70
18.79,0.00,5.00,-12.40,23.30,-16.30,4.80,52.20,11.50
18.86,0.00,5.00,-13.60,24.10,-17.00,4.50,52.10,12.80
18.92,1.00,5.00,-13.60,22.60,-17.80,5.80,52.80,13.40
18.98,1.00,5.00,-13.60,22.60,-17.80,4.60,54.90,14.20
19.05,1.00,5.00,-14.20,23.20,-17.60,4.80,56.20,14.90
19.11,1.00,5.00,-13.90,22.10,-16.00,5.50,54.60,15.10
19.17,0.00,5.00,-14.70,23.60,-17.00,6.00,56.90,16.40
19.24,0.00,5.00,-14.70,23.60,-17.00,5.30,53.80,16.60
19.30,0.00,5.00,-13.90,24.10,-16.00,5.60,52.10,16.00
19.37,0.00,5.00,-11.80,24.50,-17.50,4.90,55.60,16.90
19.43,0.00,5.00,-14.20,24.20,-17.90,5.20,52.30,17.30
19.49,0.00,5.00,-13.80,24.20,-16.10,5.30,53.00,16.70
19.56,0.00,5.00,-12.90,23.30,-16.70,5.40,56.20,17.10
19.62,0.00,5.00,-12.90,23.30,-16.70,4.80,52.80,16.80
19.69,0.00,5.00,-15.40,23.30,-17.80,4.40,54.70,17.10
19.75,0.00,5.00,-14.20,23.90,-15.10,5.70,56.90,17.60
19.81,0.00,5.00,-13.50,24.70,-16.10,5.30,54.30,17.70
19.88,0.00,5.00,-13.50,24.70,-16.10,5.30,59.60,17.20
19.94,1.00,5.00,-14.50,27.40,-15.40,6.20,52.20,17.30
20.00,1.00,5.00,-13.60,24.80,-17.00,5.60,55.80,17.50
20.07,1.00,5.00,-13.60,24.50,-16.70,5.60,53.60,17.30
20.13,1.00,5.00,-13.50,26.20,-16.90,4.60,61.50,17.80
20.19,0.00,5.00,-14.70,24.80,-16.30,5.10,59.90,17.50
20.26,0.00,5.00,-14.80,25.40,-17.90,5.60,59.80,18.00
20.32,0.00,5.00,-14.80,25.00,-16.10,5.90,61.60,16.90
20.38,0.00,5.00,-14.70,26.80,-17.80,5.30,120.00,16.40
20.45,0.00,5.00,-16.00,25.00,-17.90,5.40,55.00,16.60
20.51,0.00,5.00,-13.60,25.60,-18.80,6.30,60.60,16.80
