# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
6.03,1.00,0.00,-58.50,15.10,-43.50,14.90,26.30,34.40
6.09,1.00,0.00,-58.00,15.10,-42.00,14.70,26.00,33.90
6.16,1.00,0.00,-61.90,15.70,-41.90,14.50,26.00,34.80
6.22,1.00,0.00,-59.20,15.40,-42.80,14.80,26.10,33.80
6.29,1.00,4.00,-57.90,15.20,-43.70,14.30,25.70,33.40
6.35,1.00,0.00,-58.60,15.70,-42.60,14.40,25.40,35.00
6.41,1.00,4.00,-59.70,17.20,-42.90,14.90,25.50,35.00
6.48,1.00,0.00,-60.40,16.70,-43.40,14.20,25.30,34.80
6.54,1.00,0.00,-59.20,16.10,-43.10,14.20,24.90,34.20
6.60,1.00,4.00,-59.50,18.50,-45.00,14.40,24.80,35.70
6.67,0.00,0.00,-59.10,17.90,-45.10,13.40,24.40,35.10
6.73,0.00,0.00,-59.10,18.40,-46.90,13.60,24.50,34.10
6.80,0.00,0.00,-58.50,18.80,-46.00,13.80,24.30,35.00
6.86,1.00,0.00,-58.50,18.80,-46.00,13.90,24.00,34.70
6.92,1.00,0.00,-57.70,20.00,-46.00,13.80,23.60,34.00
6.98,1.00,0.00,-58.80,17.80,-46.30,13.70,23.00,33.60
7.05,1.00,0.00,-58.50,19.30,-45.60,13.50,22.70,34.30
7.11,1.00,0.00,-58.30,19.40,-44.70,13.30,22.40,34.40
7.18,1.00,0.00,-58.60,20.20,-46.90,13.40,22.50,34.50
7.30,1.00,0.00,-57.00,22.00,-46.00,13.10,22.70,34.70
7.37,1.00,0.00,-58.00,21.20,-47.10,13.50,22.80,34.40
7.43,0.00,0.00,-60.20,21.50,-45.30,13.40,21.60,35.30
7.49,1.00,0.00,-60.20,21.50,-45.30,13.70,21.70,35.50
7.56,1.00,0.00,-57.30,20.80,-47.10,13.70,21.40,35.30
7.62,1.00,0.00,-57.10,21.40,-48.00,13.80,21.30,35.60
7.68,1.00,0.00,-57.30,19.60,-47.10,13.90,20.60,35.70
7.75,0.00,0.00,-57.30,19.60,-47.10,13.40,21.50,36.20
7.81,0.00,0.00,-58.30,20.20,-44.40,13.30,22.00,36.40
7.87,1.00,0.00,-58.80,22.00,-45.30,13.50,21.50,36.60
7.94,1.00,0.00,-57.60,17.90,-45.90,13.60,21.50,36.10
8.00,1.00,0.00,-57.60,17.90,-45.90,13.00,21.30,37.00
8.06,1.00,4.00,-58.50,19.30,-46.00,13.40,21.40,36.60
8.13,1.00,4.00,-59.10,18.40,-44.00,13.20,22.00,37.20
8.19,1.00,4.00,-59.10,17.90,-44.00,14.00,22.70,36.70
8.25,1.00,0.00,-60.10,17.90,-44.70,13.90,22.30,38.30
8.32,1.00,0.00,-59.20,18.10,-44.30,14.20,22.60,35.80
8.38,1.00,4.00,-59.20,18.10,-44.30,14.10,22.90,39.40
8.44,1.00,4.00,-58.50,17.80,-44.30,14.30,23.30,38.40
8.51,1.00,4.00,-59.50,17.30,-43.80,14.10,24.10,36.50
8.57,1.00,4.00,-59.50,17.30,-43.80,14.20,23.80,36.10
8.63,1.00,4.00,-61.90,19.10,-44.00,14.80,24.60,35.30
8.70,1.00,0.00,-59.40,17.50,-40.80,14.50,24.20,36.10
8.76,1.00,4.00,-62.00,17.30,-40.50,14.50,24.70,35.50
8.82,1.00,4.00,-61.10,17.90,-41.90,14.40,23.90,36.90
8.89,1.00,4.00,-60.20,16.10,-41.70,14.20,23.90,36.60
8.95,1.00,4.00,-61.60,15.70,-40.40,14.20,25.00,37.50
9.02,1.00,4.00,-60.80,17.50,-42.60,14.70,25.50,36.10
9.08,1.00,0.00,-60.10,16.70,-41.90,14.90,26.40,35.70
9.14,1.00,0.00,-60.70,15.40,-42.00,15.40,26.70,34.00
9.21,1.00,4.00,-60.20,15.80,-40.20,15.40,26.10,33.40
9.27,1.00,4.00,-60.20,15.80,-40.20,15.60,27.00,33.60
9.33,1.00,4.00,-60.70,13.20,-41.00,15.40,26.40,34.10
9.40,1.00,4.00,-60.70,13.20,-41.00,16.10,24.90,35.10
9.46,1.00,4.00,-60.80,13.30,-39.30,15.40,24.40,41.10
9.52,1.00,4.00,-60.80,13.30,-39.30,15.90,24.80,37.10
9.59,1.00,4.00,-60.70,13.20,-39.80,16.20,26.10,37.50
9.65,1.00,4.00,-61.40,12.40,-38.70,16.30,25.50,36.50
9.72,1.00,4.00,-61.40,13.50,-39.80,16.70,27.40,34.50
9.78,1.00,0.00,-60.40,13.50,-39.80,16.00,27.70,32.80
9.84,1.00,4.00,-60.80,14.80,-40.40,16.80,29.40,31.40
9.91,1.00,4.00,-62.80,12.40,-40.20,17.00,29.30,30.30
9.97,1.00,0.00,-61.10,15.20,-40.80,17.70,28.70,29.60
10.03,1.00,0.00,-61.10,15.20,-40.80,17.30,29.30,28.60
10.10,1.00,0.00,-60.40,13.00,-39.60,16.90,29.00,31.00
10.16,1.00,0.00,-58.80,14.40,-40.50,16.80,29.60,29.70
10.22,1.00,4.00,-58.80,14.40,-40.50,17.60,28.70,30.20
10.29,1.00,0.00,-61.10,14.10,-38.60,17.20,28.80,29.30
10.35,1.00,0.00,-60.80,13.80,-39.60,17.10,28.90,29.90
10.41,1.00,0.00,-61.60,13.30,-39.60,17.30,27.00,29.10
10.48,1.00,0.00,-60.80,11.80,-37.50,17.20,26.10,30.50
10.54,1.00,4.00,-60.10,11.40,-38.60,17.90,25.20,32.30
10.61,1.00,0.00,-62.00,11.70,-38.70,18.30,25.70,29.30
10.67,1.00,0.00,-62.00,11.70,-38.70,18.10,25.70,31.00
10.73,1.00,0.00,-61.40,11.70,-41.00,18.20,26.70,30.00
10.80,1.00,0.00,-61.10,9.60,-39.60,18.20,27.20,28.90
10.86,1.00,0.00,-61.10,9.60,-39.60,18.00,27.30,29.70
10.92,0.00,0.00,-60.80,13.00,-39.30,18.20,27.40,27.50
10.99,1.00,0.00,-60.80,11.40,-38.60,18.00,27.40,28.40
11.05,1.00,0.00,-60.80,11.40,-38.60,18.20,26.60,28.70
11.11,1.00,0.00,-59.50,13.20,-37.20,18.20,27.00,29.20
11.18,1.00,0.00,-61.10,10.30,-37.50,17.90,26.90,28.80
11.24,1.00,0.00,-60.20,10.50,-38.40,18.20,27.70,28.50
11.30,1.00,0.00,-61.90,11.80,-39.30,17.80,27.50,28.40
11.37,1.00,0.00,-60.40,10.60,-38.10,17.80,27.70,29.50
11.43,1.00,0.00,-61.40,12.70,-37.20,17.50,28.50,28.70
11.49,1.00,0.00,-61.60,12.60,-36.30,16.90,27.80,28.50
11.56,1.00,0.00,-60.10,11.10,-35.00,15.50,27.40,27.70
11.62,1.00,0.00,-62.60,9.90,-35.60,15.40,26.80,28.90
11.69,1.00,4.00,-62.60,9.90,-35.60,15.20,26.20,29.00
11.75,1.00,0.00,-61.90,11.10,-36.00,14.80,27.00,28.70
11.81,1.00,0.00,-62.30,12.30,-33.00,15.00,26.30,27.40
11.88,1.00,0.00,-62.30,12.30,-33.00,14.10,25.90,26.40
11.94,1.00,0.00,-60.70,8.50,-36.20,13.80,25.30,26.70
12.00,1.00,0.00,-62.50,8.20,-33.60,13.30,25.50,26.20
12.07,1.00,0.00,-63.20,8.50,-35.40,13.50,25.70,26.70
12.13,1.00,0.00,-63.20,8.50,-35.40,14.10,25.30,27.30
12.20,1.00,0.00,-61.40,8.50,-35.90,14.70,25.40,29.30
12.26,1.00,0.00,-61.40,8.50,-35.90,15.80,24.30,27.60
12.32,1.00,0.00,-61.90,7.20,-36.80,16.90,24.40,28.40
12.38,1.00,0.00,-61.00,7.80,-35.90,17.50,24.10,28.20
12.45,1.00,0.00,-61.70,6.60,-33.90,17.70,24.10,27.00
12.51,1.00,0.00,-61.70,6.60,-33.90,17.80,25.00,26.50
12.57,1.00,0.00,-63.20,6.30,-32.60,19.50,26.00,27.30
12.64,1.00,0.00,-64.30,7.00,-33.60,19.70,26.10,25.20
12.70,1.00,0.00,-64.30,7.00,-33.30,19.60,26.60,26.00
12.76,1.00,0.00,-64.30,7.00,-33.30,20.70,26.60,25.40
12.83,1.00,0.00,-64.10,4.50,-33.80,21.40,25.80,28.20
12.89,1.00,0.00,-62.30,4.90,-33.00,23.30,26.30,26.80
12.95,1.00,0.00,-60.70,4.80,-31.40,24.00,26.70,25.30
13.02,1.00,0.00,-60.70,4.80,-31.40,23.90,26.80,26.50
13.08,1.00,0.00,-60.70,5.10,-33.30,22.80,26.60,27.10
13.15,1.00,4.00,-61.00,3.90,-31.80,22.50,26.00,30.60
13.21,1.00,4.00,-61.90,3.70,-32.70,22.30,26.30,30.50
13.27,1.00,4.00,-61.40,2.10,-32.60,18.50,26.20,32.30
13.34,1.00,0.00,-61.10,3.40,-32.30,18.30,26.20,32.30
13.40,1.00,4.00,-63.10,1.00,-33.00,17.10,26.10,32.80
13.46,1.00,4.00,-61.70,3.10,-30.60,16.60,26.00,35.40
13.53,1.00,4.00,-62.80,2.40,-31.80,15.90,25.80,31.90
13.59,1.00,0.00,-62.80,2.40,-31.80,16.00,26.40,28.30
13.65,1.00,4.00,-60.40,1.80,-32.00,14.80,25.70,35.80
13.71,1.00,0.00,-60.20,-0.10,-31.80,14.70,25.80,27.20
13.78,1.00,4.00,-61.70,1.20,-30.30,13.60,25.10,36.70
13.84,1.00,4.00,-61.60,0.70,-29.80,14.20,25.30,120.00
13.91,1.00,4.00,-60.70,-0.90,-30.00,13.50,26.50,38.40
13.97,1.00,4.00,-60.70,-0.90,-30.00,13.90,25.50,34.80
14.03,1.00,4.00,-60.80,-0.70,-29.80,13.90,26.10,120.00
14.10,1.00,4.00,-59.70,-1.80,-32.00,12.90,25.70,52.40
14.16,1.00,4.00,-60.40,0.70,-28.40,12.80,25.50,120.00
14.22,1.00,4.00,-60.40,0.70,-28.40,12.90,25.50,59.90
14.29,1.00,4.00,-60.70,-0.40,-30.60,13.00,25.70,120.00
14.35,1.00,4.00,-60.70,-2.40,-30.00,13.20,25.80,120.00
14.41,1.00,4.00,-60.70,-2.40,-30.00,12.80,25.50,64.50
14.48,1.00,4.00,-58.50,-2.80,-29.60,12.80,25.60,120.00
14.54,1.00,4.00,-60.10,-0.30,-29.50,12.40,24.90,54.00
14.61,0.00,4.00,-59.40,-1.50,-29.80,12.90,25.80,120.00
14.67,0.00,4.00,-59.20,-1.20,-28.90,12.60,25.20,120.00
14.73,0.00,4.00,-59.90,-1.20,-29.30,13.30,26.10,120.00
14.86,1.00,4.00,-61.00,-0.10,-28.60,13.10,26.00,120.00
14.93,1.00,4.00,-59.90,-0.90,-29.60,13.50,25.90,120.00
14.99,1.00,4.00,-61.70,-0.90,-30.00,13.90,26.40,120.00
15.05,1.00,4.00,-62.30,0.00,-32.00,14.30,27.60,30.00
15.12,1.00,0.00,-62.80,1.60,-31.80,14.10,27.20,25.70
15.18,0.00,0.00,-62.00,3.10,-33.30,14.20,27.20,27.10
15.24,0.00,4.00,-63.20,0.90,-32.90,14.80,27.10,30.30
15.31,0.00,4.00,-63.10,4.20,-32.30,15.10,26.90,26.40
15.37,0.00,4.00,-63.10,4.20,-32.00,15.30,27.70,28.80
15.44,0.00,4.00,-63.20,2.40,-33.90,16.20,27.60,25.30
15.50,1.00,0.00,-61.10,4.50,-32.00,16.50,28.20,26.00
15.56,1.00,0.00,-63.80,2.50,-31.70,18.30,28.90,24.00
15.63,1.00,0.00,-63.80,2.50,-31.70,18.90,28.40,24.60
15.69,1.00,0.00,-62.80,4.80,-33.60,20.30,28.90,24.00
15.75,0.00,0.00,-64.60,4.90,-33.50,19.70,29.50,24.10
15.82,1.00,0.00,-63.40,6.10,-33.80,19.50,30.00,21.30
15.88,0.00,0.00,-64.30,5.80,-34.40,20.50,29.30,23.50
15.95,1.00,0.00,-63.20,7.30,-34.40,20.50,30.30,20.90
16.01,1.00,0.00,-63.50,8.20,-34.70,19.90,30.70,21.40
16.07,1.00,0.00,-62.80,8.20,-35.90,21.20,29.50,22.60
16.14,1.00,0.00,-62.80,8.20,-35.90,21.70,29.60,22.00
16.20,1.00,0.00,-62.60,7.60,-35.00,22.00,31.70,21.90
16.27,1.00,0.00,-62.60,7.60,-35.60,22.10,31.30,22.00
16.33,1.00,0.00,-63.20,8.50,-34.70,22.60,32.50,22.10
16.39,1.00,0.00,-63.20,8.50,-34.70,22.10,31.50,21.70
16.46,1.00,0.00,-63.40,9.90,-36.30,22.00,31.20,22.60
16.52,1.00,0.00,-61.40,10.50,-36.50,21.00,31.70,21.00
16.58,1.00,0.00,-62.60,11.10,-37.80,20.30,32.20,21.50
16.65,1.00,0.00,-63.20,10.50,-37.70,19.30,32.00,21.40
16.71,1.00,0.00,-61.60,12.30,-38.90,18.70,33.00,21.40
16.77,0.00,0.00,-61.60,12.30,-38.90,16.40,34.70,21.80
16.84,1.00,0.00,-62.60,10.30,-36.80,16.80,33.10,22.00
16.90,1.00,0.00,-63.10,9.60,-37.50,16.00,32.60,21.10
16.97,1.00,0.00,-63.10,9.60,-37.50,15.80,33.00,21.70
17.03,1.00,0.00,-62.30,9.90,-36.80,15.00,33.90,21.70
17.09,1.00,0.00,-61.70,10.90,-40.50,15.30,32.60,22.00
17.16,1.00,0.00,-61.90,12.30,-38.10,13.50,33.50,22.60
17.22,0.00,0.00,-61.40,12.00,-40.20,14.60,33.30,21.40
17.29,0.00,0.00,-61.70,13.20,-39.50,14.10,32.70,22.00
17.35,0.00,0.00,-61.70,13.20,-39.50,14.10,33.30,21.90
17.41,0.00,0.00,-61.10,11.80,-39.30,14.30,34.10,22.80
17.48,0.00,0.00,-61.40,12.70,-39.80,14.80,33.80,21.90
17.54,1.00,0.00,-60.80,13.00,-37.80,14.10,33.20,23.20
17.60,0.00,0.00,-63.10,12.60,-39.60,14.90,33.00,23.60
17.67,0.00,0.00,-60.40,13.30,-39.30,14.80,34.10,23.20
17.73,1.00,0.00,-60.20,12.70,-39.80,15.10,33.60,23.30
17.79,1.00,0.00,-60.20,12.70,-39.80,14.50,33.80,22.60
17.86,1.00,0.00,-60.70,12.70,-37.70,15.50,33.80,24.20
17.92,1.00,0.00,-61.60,13.80,-39.60,16.40,33.20,24.00
17.99,1.00,0.00,-63.10,13.00,-41.10,16.70,34.20,24.00
18.05,1.00,0.00,-63.10,13.00,-41.10,18.00,33.30,23.70
18.11,1.00,0.00,-60.40,13.30,-40.40,17.90,32.60,24.10
18.18,0.00,0.00,-60.40,13.30,-40.40,17.50,32.90,24.40
18.24,0.00,0.00,-60.40,13.80,-39.30,18.60,33.30,24.40
18.31,0.00,0.00,-61.70,13.50,-39.50,18.20,33.80,24.40
18.37,1.00,0.00,-61.00,14.70,-39.20,17.90,33.50,24.50
18.43,1.00,0.00,-61.00,14.70,-39.20,18.90,33.50,25.00
18.50,1.00,0.00,-60.10,15.20,-40.10,19.00,34.20,25.20
18.56,1.00,0.00,-60.10,15.20,-38.90,18.20,34.80,25.20
18.62,0.00,0.00,-60.70,14.70,-39.20,18.90,34.60,24.50
18.69,1.00,0.00,-60.20,15.40,-41.30,18.30,33.00,24.70
18.75,1.00,0.00,-61.10,16.00,-40.10,18.10,34.60,25.00
18.82,1.00,0.00,-60.40,15.20,-39.60,18.10,34.40,24.70
18.88,1.00,0.00,-61.00,15.80,-39.80,17.40,34.50,25.40
18.94,1.00,0.00,-61.40,15.10,-41.70,17.40,34.50,25.10
19.01,1.00,0.00,-60.20,18.10,-39.50,17.10,33.50,24.90
19.07,1.00,0.00,-59.50,16.60,-41.30,17.30,32.90,25.70
19.14,1.00,0.00,-59.50,16.60,-41.30,17.30,33.00,25.10
19.20,1.00,0.00,-59.70,17.20,-39.60,16.90,32.30,25.30
19.26,0.00,0.00,-59.70,17.20,-39.60,17.20,33.30,25.60
19.33,1.00,0.00,-59.50,17.80,-41.00,16.60,32.80,25.60
19.39,1.00,0.00,-59.20,16.60,-39.20,17.10,32.20,26.30
19.45,0.00,0.00,-59.70,17.20,-41.40,15.70,32.20,25.60
19.52,0.00,0.00,-59.50,17.30,-41.30,15.40,31.10,26.40
19.58,1.00,0.00,-58.50,18.80,-42.00,15.80,31.40,26.00
19.64,0.00,0.00,-60.10,17.50,-41.90,15.20,31.00,25.90
19.71,0.00,0.00,-59.20,17.80,-42.00,15.40,30.50,26.00
19.77,1.00,0.00,-59.20,19.30,-41.00,15.40,30.60,26.40
19.84,0.00,0.00,-59.10,18.40,-41.40,15.50,30.40,26.90
19.90,0.00,0.00,-59.10,18.40,-41.40,15.00,30.90,26.90
19.96,0.00,0.00,-58.80,19.30,-41.70,15.60,29.50,26.50
20.03,0.00,0.00,-59.10,18.70,-42.20,15.20,29.30,27.40
20.09,0.00,0.00,-58.50,18.50,-43.10,15.10,29.90,26.90
20.16,1.00,0.00,-58.30,17.90,-42.90,14.90,28.30,28.50
20.22,0.00,0.00,-59.50,18.50,-42.30,14.70,28.30,28.00
20.28,1.00,0.00,-59.50,18.50,-42.30,14.80,29.00,28.20
20.35,0.00,0.00,-60.10,18.70,-42.90,15.00,28.00,28.30
20.41,1.00,0.00,-57.70,18.10,-43.50,15.20,28.20,28.80
20.47,1.00,0.00,-59.70,17.50,-41.40,14.70,28.10,29.40
20.54,1.00,0.00,-59.70,17.50,-41.40,14.70,27.40,28.90
20.60,1.00,0.00,-59.90,18.50,-42.00,14.10,26.60,29.30
20.66,1.00,0.00,-58.60,18.70,-41.90,13.50,26.70,30.20
20.73,1.00,0.00,-59.50,19.30,-42.80,14.70,26.70,30.80
20.79,1.00,0.00,-59.50,19.30,-42.80,13.90,26.20,30.90
20.86,1.00,0.00,-58.00,20.80,-43.50,13.90,25.30,30.70
20.92,0.00,0.00,-58.80,19.60,-42.00,13.20,25.50,30.90
20.98,1.00,0.00,-59.50,20.00,-44.30,13.80,25.40,30.40
21.05,1.00,0.00,-57.60,19.90,-43.70,13.70,25.20,31.90
21.11,1.00,0.00,-59.70,19.90,-45.90,13.60,24.10,32.90
21.17,1.00,0.00,-59.70,19.90,-45.90,13.80,24.90,32.60
21.24,1.00,0.00,-57.60,19.40,-46.20,13.40,23.60,32.30
21.30,1.00,0.00,-57.10,19.40,-45.40,14.00,23.90,33.70
21.37,1.00,0.00,-57.90,20.60,-45.40,13.60,23.20,34.40
21.43,1.00,0.00,-57.90,20.60,-45.40,13.20,22.20,33.90
