# time (s), x(cm), y(cm), Turning Angle
0.13,9.5,9,74.81
0.19,9.4,8.8,75.15
0.25,9.3,8.6,74.75
0.32,9.3,8.5,75.34
0.38,8.9,8.3,75.19
0.44,7.1,7.1,76.05
0.51,8.9,8.2,75.93
0.57,8.7,8,77.69
0.63,8.4,7.9,79.81
0.7,8.2,7.6,80.81
0.84,8.2,7.6,80.81
0.84,8.2,7.6,80.81
1.17,8.2,7.6,80.81
1.33,7,6.2,70.65
1.39,6.9,6.1,71.48
1.45,6.9,6,71.59
1.51,6.8,6,71.47
1.58,6.8,5.8,68.07
1.64,6.7,5.9,70.24
1.7,6.5,5.9,72.38
1.76,6.3,5.9,72.76
1.82,6.2,5.9,72.19
1.89,6,5.8,71.67
1.95,6,5.7,70.71
2.01,6,5.6,69.18
2.07,5.9,5.6,68.19
2.13,5.8,5.5,67.49
2.2,6.3,5.7,66.4
2.26,5.8,5.3,65.68
2.32,5.7,5.2,65.35
2.39,5.7,5.1,65.63
2.45,5.6,5.1,65.07
2.51,5.6,5,63.09
2.57,5.6,4.9,63.36
2.64,5.5,4.9,64.82
2.7,5.5,4.8,66.42
2.76,5.6,4.7,68.32
2.82,5.5,4.6,71.52
2.89,5.5,4.6,72.69
2.95,5.6,4.5,75.62
3.01,5.5,4.5,77.16
3.07,5.5,4.5,79.17
3.13,5.4,4.4,80.87
3.2,5.4,4.4,83.52
3.26,5.4,4.4,85.51
3.32,5.4,4.3,87.15
3.39,5.4,4.4,88.57
3.45,5.3,4.4,89.84
3.51,5.4,4.3,89.67
3.57,5.4,4.3,89.27
3.64,5.4,4.3,88.93
3.7,5.4,4.3,89.24
3.76,5.4,4.3,89.24
3.82,5.5,4.3,90.07
3.89,5.5,4.3,90.66
3.95,5.5,4.3,91.15
4.01,5.5,4.3,90.39
4.07,5.5,4.3,90.27
4.13,5.6,4.3,91.01
4.2,5.6,4.3,91.39
4.26,5.6,4.2,91.48
4.32,5.6,4.2,90.92
4.38,5.6,4.1,90.58
4.45,5.6,4.1,92.25
4.51,5.6,4.1,94.06
4.57,5.8,4.2,93.47
4.63,5.5,4,97.53
4.77,5.5,4,98.52
4.83,5.5,4,98.49
4.89,5.5,4,98.7
4.96,5.5,3.9,99.35
5.02,5.5,3.9,98.61
5.08,5.6,3.9,98.77
5.15,5.6,3.9,98.58
5.21,5.5,3.9,99.33
5.27,5.6,3.9,99.17
5.34,5.5,3.9,99.57
5.4,5.5,3.9,99.44
5.46,5.5,3.9,100.11
5.52,5.5,3.9,100.81
5.59,5.4,3.9,101.13
5.65,5.5,3.9,101.96
5.71,5.4,3.9,101.17
5.77,5.4,3.9,100.6
5.84,5.4,3.8,100.98
5.9,5.3,3.8,101.52
5.96,5.3,3.8,101.66
6.02,5.3,3.8,101.74
6.08,5.3,3.7,102.1
6.15,5.2,3.7,102.11
6.21,5.2,3.7,102.83
6.27,5.2,3.7,103.89
6.34,5.2,3.7,104.92
6.4,5.2,3.7,106.09
6.46,5.2,3.7,107.9
6.52,5.2,3.8,109.94
6.59,5.1,3.7,112
6.65,5.1,3.8,114.42
6.71,5.1,3.9,116.09
6.78,5.1,3.9,117.38
6.84,5.1,3.9,119.25
6.9,5.1,4,120.39
6.96,5.1,4,121.09
7.02,5.1,4.1,122.3
7.09,5.1,4.1,123.18
7.15,5.1,4.1,122.59
7.21,5.1,4.1,122.62
7.27,5.2,4.1,122.29
7.34,5.5,4.4,133.73
7.4,5.1,4.2,123.49
7.46,5.1,4.2,123.69
7.52,5.1,4.2,124.13
7.58,5.1,4.2,124.41
7.65,5.1,4.2,124.94
7.71,5.1,4.2,125.05
7.77,5.1,4.2,125.33
7.83,5.1,4.2,125.68
7.89,5.1,4.2,125.3
7.96,5.1,4.2,125.18
8.02,5.3,4.3,136.55
8.09,5.3,4.4,138.95
8.14,5.4,4.4,141.76
8.21,5.4,4.4,142.48
8.27,5.4,4.4,140.7
