# time (s), x(cm), y(cm), Turning Angle
0.98,9.5,9.6,44.77
1.05,9.2,9.6,47.2
1.11,9.1,9.5,48.1
1.17,9,9.6,49.28
1.23,8.8,9.6,51.03
1.3,8.8,9.6,52.15
1.36,8.7,9.6,52.85
1.42,8.7,9.6,53.83
1.48,8.6,9.6,55.01
1.54,8.6,9.6,55.92
1.61,8.5,9.6,57.29
1.67,8.5,9.6,57.73
1.73,8.4,9.6,58.22
1.8,8.4,9.6,58.55
1.86,8.3,9.6,58.85
1.92,8.2,9.6,59.29
1.98,8.2,9.6,59.5
2.05,8.1,9.6,60.16
2.11,8.1,9.6,60.41
2.17,8.1,9.5,60.97
2.24,8,9.5,61.16
2.3,8,9.4,61.78
2.36,7.9,9.4,62.69
2.42,7.9,9.4,63.57
2.49,7.8,9.4,64.45
2.55,7.8,9.4,65.2
2.61,7.8,9.4,65.42
2.67,7.7,9.4,65.92
2.74,7.7,9.4,66.25
2.8,7.7,9.4,66.04
2.86,7.6,9.4,66.39
2.93,7.6,9.4,66.43
2.99,7.6,9.4,66.92
3.05,7.6,9.4,67.21
3.11,7.5,9.4,67.49
3.18,7.5,9.3,67.5
3.24,7.5,9.4,68.25
3.3,7.4,9.3,68.71
3.37,7.4,9.4,68.97
3.43,7.3,9.4,68.89
3.49,7.3,9.4,69.16
3.55,7.3,9.4,69.2
3.62,7.2,9.4,69.06
3.68,7.2,9.4,69.05
3.74,7.2,9.4,68.86
3.81,7.1,9.4,68.48
3.87,7.1,9.4,68.5
3.93,7,9.5,68.63
3.99,7,9.5,69.39
4.06,7,9.5,69.26
4.12,6.9,9.5,69.45
4.18,6.9,9.5,70.35
4.25,6.9,9.5,70.88
4.31,6.9,9.5,71.01
4.37,6.9,9.5,71.54
4.43,6.9,9.5,71.95
4.5,6.8,9.5,72.13
4.56,6.8,9.5,71.77
4.62,6.8,9.5,71.67
4.68,6.8,9.5,71.73
4.75,6.8,9.5,71.01
4.81,6.7,9.5,70.95
4.87,6.7,9.5,70.82
4.93,6.7,9.5,70.78
5,6.7,9.5,71.17
5.06,6.7,9.5,71.2
5.12,6.6,9.5,71.01
5.19,6.6,9.5,71.2
5.25,6.6,9.5,71.5
5.31,6.6,9.5,71.44
5.37,6.5,9.5,71.16
5.43,6.5,9.4,71.09
5.5,6.5,9.4,70.86
5.56,6.4,9.4,70.82
5.63,6.4,9.4,70.57
5.69,6.4,9.4,70.35
5.75,6.3,9.4,70.39
5.81,6.3,9.4,70.73
5.87,6.3,9.4,69.5
5.94,6.2,9.4,68.73
6,6.1,9.3,63.88
6.06,6.2,9.4,68.06
6.13,6.1,9.4,67.2
6.19,6.1,9.4,66.82
6.25,6.1,9.3,66.29
6.31,6,9.3,66.25
6.38,6,9.3,65.7
6.44,6,9.3,65.4
6.5,6,9.3,65.03
6.57,6,9.3,64.71
6.63,5.9,9.3,64.42
6.69,5.9,9.3,63.71
6.75,5.9,9.2,63.27
6.81,5.8,9.3,63.62
6.88,5.8,9.2,62.8
6.94,5.8,9.2,63.09
7,5.8,9.2,63.28
7.06,5.8,9.2,63.58
7.13,5.8,9.2,64.08
7.19,5.8,9.3,64.48
7.25,5.8,9.3,64.69
7.32,5.8,9.3,65.09
7.38,5.8,9.3,65.71
7.44,5.8,9.3,66.18
7.5,5.8,9.4,66.93
7.57,5.7,9.4,67.17
7.63,5.7,9.4,67.73
7.69,5.7,9.5,68.15
7.75,5.7,9.5,68.82
7.82,5.7,9.5,69.78
7.88,5.7,9.5,70.54
7.94,5.7,9.5,71.13
8,5.7,9.6,71.89
8.07,5.7,9.6,72.83
8.13,5.7,9.6,73.54
8.19,5.7,9.6,74.44
8.25,5.6,9.6,75.35
8.32,5.6,9.7,76.04
8.38,5.6,9.7,76.67
8.44,5.6,9.7,77.14
8.51,5.6,9.7,77.53
8.57,5.5,9.7,77.07
8.63,5.5,9.7,77.28
8.69,5.5,9.8,77.37
8.75,5.5,9.8,77.78
8.81,5.5,9.8,77.96
8.88,5.5,9.8,77.96
8.94,5.5,9.8,78.62
9,5.4,9.7,78.8
9.07,5.4,9.7,79.54
9.13,5.4,9.7,79.1
9.19,5.4,9.7,79.08
9.25,5.4,9.7,79.45
9.32,5.4,9.7,79.37
9.38,5.4,9.7,79.22
9.44,5.4,9.7,78.97
9.51,5.4,9.7,79.11
9.57,5.3,9.7,78.88
9.63,5.3,9.7,78.77
9.69,5.3,9.7,78.77
9.76,5.3,9.7,78.59
9.82,5.3,9.7,78.47
9.88,5.3,9.7,78.24
9.94,5.3,9.7,77.47
10.01,5.2,9.7,77.1
10.07,5.2,9.7,76.72
10.13,5.2,9.7,76.34
10.19,5.2,9.7,75.4
10.26,5.2,9.7,74.97
10.32,5.2,9.7,74.52
10.38,5.2,9.6,73.48
10.45,5.2,9.6,73.34
10.51,5.2,9.6,73.02
10.57,5.2,9.6,72.65
10.64,5.2,9.6,72.62
10.7,5.2,9.6,72.52
10.76,5.2,9.6,72.63
10.82,5.2,9.7,72.5
10.89,5.2,9.7,72.72
10.95,5.2,9.7,72.64
11.01,5.2,9.7,72.79
11.08,5.2,9.6,72.79
11.14,5.2,9.7,72.95
11.2,5.2,9.6,72.84
11.27,5.2,9.7,72.91
11.33,5.2,9.6,72.82
11.39,5.2,9.6,72.94
11.45,5.2,9.6,72.66
11.52,5.2,9.6,72.71
11.58,5.2,9.6,72.76
11.64,5.2,9.6,73.03
11.7,5.2,9.6,72.95
11.77,5.2,9.6,72.93
11.83,5.2,9.6,72.91
11.89,5.2,9.6,72.72
11.96,5.2,9.6,73.1
12.02,5.2,9.6,73.08
12.08,5.2,9.7,73.27
12.14,5.2,9.6,73.23
12.21,5.2,9.6,73.47
12.27,5.7,8.8,76.77
12.33,5.2,9.6,73.43
12.4,5.2,9.6,73.54
12.46,5.2,9.6,73.76
