# time (s), x(cm), y(cm), Turning Angle
0.28,8.9,10,-126.43
0.34,8.9,10,-127.08
0.4,8.9,10,-126.28
0.46,8.9,10.1,-126.11
0.53,8.9,10.1,-125.87
0.59,8.9,10,-125.71
0.65,8.9,10,-125.28
0.71,8.8,10,-125.2
0.78,8.8,10,-125.03
0.84,8.8,10,-124.9
0.9,8.8,9.9,-124.83
0.96,8.7,9.9,-124.82
1.03,8.7,9.9,-124.94
1.09,8.7,9.9,-125.14
1.15,8.7,9.9,-125.26
1.22,8.7,9.9,-125.35
1.28,8.7,9.9,-125.44
1.34,8.7,9.9,-125.52
1.4,8.7,9.9,-125.46
1.46,8.7,9.9,-125.34
1.53,8.7,9.9,-125.34
1.59,8.7,9.9,-125.34
1.65,8.7,9.9,-125.29
1.72,8.6,9.9,-125.15
1.78,8.6,9.9,-125.16
1.84,8.6,9.9,-125.11
1.9,8.6,9.9,-125.17
1.96,8.6,9.9,-125.16
2.03,8.6,9.9,-125.09
2.09,8.6,9.9,-124.92
2.15,8.6,9.9,-124.72
2.21,8.6,9.9,-124.64
2.28,8.6,9.8,-124.42
2.34,8.6,9.8,-124.34
2.4,8.6,9.8,-124.33
2.47,8.6,9.8,-124.22
2.53,8.6,9.8,-124.14
2.59,8.6,9.8,-124.27
2.66,8.6,9.8,-124.18
2.72,8.6,9.8,-124.22
2.78,8.6,9.8,-124.22
2.84,8.6,9.8,-124.22
2.91,8.6,9.8,-124.21
2.97,8.6,9.8,-124.21
3.03,8.6,9.8,-124.13
3.09,8.6,9.8,-124.14
3.16,8.6,9.8,-124.13
3.22,8.6,9.8,-124.15
3.28,8.6,9.8,-124.1
3.35,8.6,9.8,-124.13
3.41,8.6,9.8,-124.15
3.47,8.6,9.8,-124.11
3.53,8.6,9.8,-124.1
3.6,8.6,9.8,-124.14
3.66,8.6,9.8,-124.07
3.72,8.6,9.8,-124.06
3.79,8.6,9.8,-124.08
3.85,8.6,9.8,-124.03
3.91,8.6,9.8,-124.01
3.97,8.6,9.8,-124.06
4.04,8.6,9.8,-124.05
4.1,8.6,9.8,-124.06
4.16,8.6,9.8,-124.07
4.22,8.6,9.8,-123.98
4.29,8.6,9.8,-124.07
4.35,8.6,9.8,-124.03
4.41,8.6,9.8,-123.96
4.47,8.6,9.8,-123.94
4.54,8.6,9.8,-123.95
4.6,8.6,9.8,-123.93
4.66,8.6,9.8,-123.9
4.73,8.6,9.8,-123.96
4.79,8.6,9.8,-123.92
4.85,8.6,9.8,-123.95
4.91,8.6,9.8,-123.93
4.98,8.6,9.8,-123.92
5.04,8.6,9.8,-123.93
5.1,8.6,9.8,-123.96
5.17,8.6,9.8,-123.88
5.23,8.6,9.8,-123.85
5.29,8.6,9.8,-123.89
5.35,8.6,9.8,-123.89
5.42,8.6,9.8,-123.91
5.48,8.6,9.8,-123.9
5.54,8.6,9.8,-123.92
5.6,8.6,9.8,-123.9
5.67,8.6,9.8,-123.85
5.73,8.6,9.8,-123.89
5.79,8.6,9.8,-123.87
5.86,8.6,9.8,-123.84
5.92,8.6,9.8,-123.82
5.98,8.6,9.8,-123.85
6.05,8.6,9.8,-123.85
6.11,8.6,9.8,-123.84
6.17,8.6,9.8,-123.85
6.23,8.6,9.8,-123.84
6.29,8.6,9.8,-123.84
6.36,8.6,9.8,-123.84
6.42,8.6,9.8,-123.83
6.48,8.6,9.8,-123.82
6.54,8.6,9.8,-123.83
6.6,8.6,9.8,-123.82
6.67,8.6,9.8,-123.81
6.73,8.6,9.8,-123.8
6.79,8.6,9.8,-123.83
6.86,8.6,9.8,-123.79
6.92,8.6,9.8,-123.8
6.98,8.6,9.8,-123.76
7.04,8.6,9.8,-123.79
7.1,8.6,9.8,-123.8
7.17,8.6,9.8,-123.79
7.23,8.6,9.8,-123.81
7.29,8.6,9.8,-123.77
7.36,8.6,9.8,-123.78
7.42,8.6,9.8,-123.84
7.48,8.6,9.8,-123.83
7.54,8.6,9.8,-123.82
7.6,8.6,9.8,-123.79
7.66,8.6,9.8,-123.77
7.73,8.6,9.8,-123.79
7.79,8.6,9.8,-123.77
7.85,8.6,9.8,-123.77
7.91,8.6,9.8,-123.83
7.98,8.6,9.8,-123.75
8.04,8.6,9.8,-123.71
8.1,8.6,9.8,-123.77
8.17,8.6,9.8,-123.79
8.23,8.6,9.8,-123.72
8.29,8.6,9.8,-123.79
8.36,8.6,9.8,-123.69
8.42,8.6,9.8,-123.74
8.48,8.6,9.8,-123.77
8.54,8.6,9.8,-123.71
8.61,8.6,9.8,-123.74
8.67,8.6,9.8,-123.76
8.73,8.6,9.8,-123.67
8.79,8.6,9.8,-123.73
8.86,8.6,9.8,-123.74
8.92,8.6,9.8,-123.72
8.98,8.6,9.8,-123.73
9.05,8.6,9.8,-123.72
9.11,8.6,9.8,-123.7
9.17,8.6,9.8,-123.74
9.24,8.6,9.8,-123.75
9.3,8.6,9.8,-123.75
9.36,8.6,9.8,-123.7
9.43,8.6,9.8,-123.69
9.49,8.6,9.8,-123.68
9.55,8.6,9.8,-123.67
9.61,8.6,9.8,-123.66
9.68,8.6,9.8,-123.71
9.74,8.6,9.8,-123.75
9.8,8.6,9.8,-123.7
9.87,8.6,9.8,-123.7
9.93,8.6,9.8,-123.73
9.99,8.6,9.8,-123.7
10.05,8.6,9.8,-123.71
10.12,8.6,9.8,-123.69
10.18,8.6,9.8,-123.64
10.24,8.6,9.8,-123.67
10.31,8.6,9.8,-123.69
10.37,8.6,9.8,-123.7
10.43,8.6,9.8,-123.71
10.5,8.6,9.8,-123.67
10.56,8.6,9.8,-123.71
10.62,8.6,9.8,-123.71
10.69,8.6,9.8,-123.71
10.75,8.6,9.8,-123.75
10.81,8.6,9.8,-123.61
10.87,8.6,9.8,-123.66
10.94,8.6,9.8,-123.59
11,8.6,9.8,-123.66
11.06,8.6,9.8,-123.65
11.13,8.6,9.8,-123.68
11.19,8.6,9.8,-123.63
11.25,8.6,9.8,-123.67
11.31,8.6,9.8,-123.7
11.38,8.6,9.8,-123.7
11.44,8.6,9.8,-123.66
11.5,8.6,9.8,-123.58
11.56,8.6,9.8,-123.68
11.62,8.6,9.8,-123.62
11.69,8.6,9.8,-123.62
11.75,8.6,9.8,-123.59
11.81,8.6,9.8,-123.6
11.87,8.6,9.8,-123.58
11.94,8.6,9.8,-123.6
12,8.6,9.8,-123.62
12.06,8.6,9.8,-123.61
12.13,8.6,9.8,-123.64
12.19,8.6,9.8,-123.63
12.25,8.6,9.8,-123.67
12.32,8.6,9.8,-123.57
12.38,8.6,9.8,-123.63
12.44,8.6,9.8,-123.67
12.5,8.6,9.8,-123.73
12.57,8.6,9.8,-123.66
12.63,8.6,9.8,-123.67
12.69,8.6,9.8,-123.61
12.76,8.6,9.8,-123.63
12.82,8.6,9.8,-123.65
12.88,8.6,9.8,-123.62
12.94,8.6,9.8,-123.62
13.01,8.6,9.8,-123.6
13.07,8.6,9.8,-123.61
13.13,8.6,9.8,-123.64
13.2,8.6,9.8,-123.58
13.26,8.6,9.8,-123.69
13.32,8.6,9.8,-123.59
13.38,8.6,9.8,-123.59
13.44,8.6,9.8,-123.63
13.51,8.6,9.8,-123.57
13.57,8.6,9.8,-123.66
13.63,8.6,9.8,-123.6
13.7,8.6,9.8,-123.61
13.76,8.6,9.8,-123.58
13.82,8.6,9.8,-123.58
13.88,8.6,9.8,-123.55
13.94,8.6,9.8,-123.58
14.01,8.6,9.8,-123.58
14.07,8.6,9.8,-123.6
14.13,8.6,9.8,-123.57
14.19,8.6,9.8,-123.58
14.26,8.6,9.8,-123.59
14.32,8.6,9.8,-123.59
14.38,8.6,9.8,-123.58
14.45,8.6,9.8,-123.61
14.51,8.6,9.8,-123.59
14.57,8.6,9.8,-123.52
14.63,8.6,9.8,-123.56
14.69,8.6,9.8,-123.58
14.76,8.6,9.8,-123.63
14.82,8.6,9.8,-123.59
14.88,8.6,9.8,-123.6
14.95,8.6,9.8,-123.59
15.01,8.6,9.8,-123.54
15.07,8.6,9.8,-123.53
15.2,8.6,9.8,-123.61
15.26,8.6,9.8,-123.61
15.33,8.6,9.8,-123.55
15.39,8.6,9.8,-123.57
15.45,8.6,9.8,-123.59
15.51,8.6,9.8,-123.55
15.58,8.6,9.8,-123.53
15.64,8.6,9.8,-123.52
15.7,8.6,9.8,-123.59
15.77,8.6,9.8,-123.54
15.83,8.6,9.8,-123.59
15.89,8.6,9.8,-123.53
15.95,8.6,9.8,-123.55
16.02,8.6,9.8,-123.49
16.08,8.6,9.8,-123.54
16.14,8.6,9.8,-123.6
16.21,8.6,9.8,-123.59
16.27,8.6,9.8,-123.55
16.33,8.6,9.8,-123.54
16.39,8.6,9.8,-123.55
16.46,8.6,9.8,-123.53
16.52,8.6,9.8,-123.53
16.58,8.6,9.8,-123.55
16.65,8.6,9.8,-123.58
16.71,8.6,9.8,-123.51
16.77,8.6,9.8,-123.54
16.83,8.6,9.8,-123.59
16.9,8.6,9.8,-123.57
16.96,8.6,9.8,-123.56
17.02,8.6,9.8,-123.52
17.09,8.6,9.8,-123.54
17.15,8.6,9.8,-123.57
17.21,8.6,9.8,-123.54
17.27,8.6,9.8,-123.56
17.34,8.6,9.8,-123.55
17.4,8.6,9.8,-123.48
17.46,8.6,9.8,-123.58
17.52,8.6,9.8,-123.58
17.59,8.6,9.8,-123.54
17.65,8.6,9.8,-123.59
17.71,8.6,9.8,-123.49
17.77,8.6,9.8,-123.52
17.84,8.6,9.8,-123.52
17.9,8.6,9.8,-123.58
17.96,8.6,9.8,-123.52
18.03,8.6,9.8,-123.55
18.09,8.6,9.8,-123.55
18.15,8.6,9.8,-123.6
18.21,8.6,9.8,-123.5
18.28,8.6,9.8,-123.52
18.34,8.6,9.8,-123.53
18.4,8.6,9.8,-123.52
18.46,8.6,9.8,-123.55
18.53,8.6,9.8,-123.53
18.59,8.6,9.8,-123.56
18.65,8.6,9.8,-123.59
18.71,8.6,9.8,-123.55
18.78,8.6,9.8,-123.58
18.84,8.6,9.8,-123.53
18.9,8.6,9.8,-123.56
18.97,8.6,9.8,-123.54
19.03,8.6,9.8,-123.61
19.09,8.6,9.8,-123.52
19.15,8.6,9.8,-123.5
19.22,8.6,9.8,-123.53
19.28,8.6,9.8,-123.48
19.34,8.6,9.8,-123.64
19.4,8.6,9.8,-123.58
19.47,8.6,9.8,-123.54
19.53,8.6,9.8,-123.5
19.59,8.6,9.8,-123.45
19.65,8.6,9.8,-123.53
19.72,8.6,9.8,-123.54
19.78,8.6,9.8,-123.51
19.84,8.6,9.8,-123.51
19.9,8.6,9.8,-123.55
19.97,8.6,9.8,-123.53
20.03,8.6,9.8,-123.55
20.09,8.6,9.8,-123.61
20.15,8.6,9.8,-123.5
20.21,8.6,9.8,-123.52
20.28,8.6,9.8,-123.54
20.34,8.6,9.8,-123.49
20.4,8.6,9.8,-123.47
20.47,8.6,9.8,-123.54
20.53,8.6,9.8,-123.51
20.59,8.6,9.8,-123.58
20.65,8.6,9.8,-123.48
20.71,8.6,9.8,-123.59
20.77,8.6,9.8,-123.52
20.84,8.6,9.8,-123.49
20.9,8.6,9.8,-123.49
20.96,8.6,9.8,-123.5
21.03,8.6,9.8,-123.52
21.09,8.6,9.8,-123.51
21.15,8.6,9.8,-123.49
21.22,8.6,9.8,-123.53
21.28,8.6,9.8,-123.49
21.34,8.6,9.8,-123.51
21.4,8.6,9.8,-123.51
21.46,8.6,9.8,-123.55
21.53,8.6,9.8,-123.52
21.59,8.2,11.4,-128.27
21.65,8.6,9.8,-123.53
21.71,8.6,9.8,-123.52
21.78,8.6,9.8,-123.55
21.84,8.6,9.8,-123.52
21.9,8.6,9.8,-123.51
21.97,8.6,9.8,-123.57
22.03,8.6,9.8,-123.56
22.09,8.6,9.8,-123.57
22.15,8.6,9.8,-123.51
22.21,8.6,9.8,-123.61
22.27,8.6,9.8,-123.55
22.34,8.6,9.8,-123.56
22.4,8.6,9.8,-123.53
22.46,8.6,9.8,-123.49
22.53,8.6,9.8,-123.59
22.59,8.6,9.8,-123.59
22.65,8.6,9.8,-123.51
22.72,8.6,9.8,-123.52
22.78,8.6,9.8,-123.53
22.84,8.6,9.8,-123.56
22.9,8.6,9.8,-123.51
22.97,8.6,9.8,-123.57
23.03,8.6,9.8,-123.44
23.09,8.6,9.8,-123.56
23.15,8.6,9.8,-123.5
23.22,8.6,9.8,-123.51
23.28,8.6,9.8,-123.45
23.34,8.6,9.8,-123.51
23.41,8.6,9.8,-123.49
23.47,8.6,9.8,-123.51
23.53,8.6,9.8,-123.48
23.59,8.6,9.8,-123.52
23.65,8.6,9.8,-123.47
23.71,8.6,9.8,-123.52
23.78,8.6,9.8,-123.53
23.84,8.6,9.8,-123.52
23.9,8.6,9.8,-123.48
23.96,8.6,9.8,-123.58
24.02,8.6,9.8,-123.47
24.09,8.6,9.8,-123.53
24.15,8.6,9.8,-123.57
24.21,8.6,9.8,-123.44
24.28,8.6,9.8,-123.53
24.34,8.6,9.8,-123.5
24.4,8.6,9.8,-123.51
24.47,8.6,9.8,-123.53
24.53,8.6,9.8,-123.47
24.59,8.6,9.8,-123.5
24.65,8.6,9.8,-123.49
24.71,8.6,9.8,-123.51
24.78,8.6,9.8,-123.55
24.84,8.6,9.8,-123.54
24.9,8.6,9.8,-123.49
24.97,8.6,9.8,-123.47
25.03,8.6,9.8,-123.54
25.09,8.6,9.8,-123.49
25.15,8.6,9.8,-123.49
25.22,8.6,9.8,-123.5
25.28,8.6,9.8,-123.53
25.34,8.6,9.8,-123.47
25.4,8.6,9.8,-123.48
25.47,8.6,9.8,-123.5
25.53,8.6,9.8,-123.52
25.59,8.6,9.8,-123.47
25.66,8.6,9.8,-123.48
25.72,8.6,9.8,-123.48
25.78,8.6,9.8,-123.5
25.84,8.6,9.8,-123.46
25.91,8.6,9.8,-123.49
25.97,8.6,9.8,-123.52
26.03,8.6,9.8,-123.47
26.1,8.6,9.8,-123.52
26.16,8.6,9.8,-123.55
26.22,8.6,9.8,-123.48
26.29,8.6,9.8,-123.49
26.35,8.6,9.8,-123.47
26.41,8.6,9.8,-123.48
26.48,8.6,9.8,-123.48
26.54,8.6,9.8,-123.48
26.6,8.6,9.8,-123.38
26.67,8.6,9.8,-123.5
26.73,8.6,9.8,-123.43
26.79,8.6,9.8,-123.48
26.86,8.6,9.8,-123.49
26.92,8.6,9.8,-123.54
26.98,8.6,9.8,-123.5
27.04,8.6,9.8,-123.48
27.11,8.6,9.8,-123.51
27.17,8.6,9.8,-123.43
27.23,8.6,9.8,-123.51
27.29,8.6,9.8,-123.49
27.36,8.6,9.8,-123.45
27.42,8.6,9.8,-123.49
27.48,8.6,9.8,-123.53
27.54,8.6,9.8,-123.44
27.61,8.6,9.8,-123.39
27.67,8.6,9.8,-123.49
27.73,8.6,9.8,-123.46
27.8,8.6,9.8,-123.48
27.86,8.6,9.8,-123.53
27.92,8.6,9.8,-123.56
27.98,8.6,9.8,-123.5
28.04,8.6,9.8,-123.53
28.11,8.6,9.8,-123.44
28.17,8.6,9.8,-123.47
28.23,8.6,9.8,-123.48
28.29,8.6,9.8,-123.53
28.36,8.6,9.8,-123.51
28.42,8.6,9.8,-123.44
28.48,8.6,9.8,-123.48
28.55,8.6,9.8,-123.52
28.61,8.6,9.8,-123.46
28.67,8.6,9.8,-123.42
28.73,8.6,9.8,-123.46
28.8,8.6,9.8,-123.46
28.86,8.6,9.8,-123.51
28.92,8.6,9.8,-123.46
28.99,8.6,9.8,-123.49
29.05,8.6,9.8,-123.39
29.11,8.6,9.8,-123.48
29.18,8.6,9.8,-123.47
29.24,7.9,9.1,-116.84
29.3,8.6,9.8,-123.49
29.36,8.6,9.8,-123.47
29.43,8.6,9.8,-123.48
29.49,8.6,9.8,-123.41
29.55,8.6,9.8,-123.48
29.61,8.6,9.8,-123.47
29.68,8.6,9.8,-123.5
29.74,8.6,9.8,-123.45
29.8,8.6,9.8,-123.47
29.86,8.6,9.8,-123.43
29.93,8.6,9.8,-123.49
29.99,8.6,9.8,-123.49
30.05,8.6,9.8,-123.48
30.12,8.6,9.8,-123.43
30.18,8.6,9.8,-123.48
30.24,8.6,9.8,-123.46
30.31,8.6,9.8,-123.45
30.37,8.6,9.8,-123.51
30.43,8.6,9.8,-123.38
30.49,8.6,9.8,-123.47
30.56,8.6,9.8,-123.47
30.62,8.6,9.8,-123.46
30.68,8.6,9.8,-123.52
30.75,8.6,9.8,-123.47
30.81,8.6,9.8,-123.54
30.87,8.6,9.8,-123.46
