# time (s), x(cm), y(cm), Turning Angle
9.61,5.1,3.2,-2.29
9.67,5.1,3.2,-1.85
9.73,5.1,3.2,-1.31
9.79,5.2,3.2,-0.98
9.86,5.1,3.3,-1.07
9.92,5.2,3.2,-3.22
9.98,5.2,3.3,-2.89
10.05,5.3,3.3,2.35
10.17,5.4,3.5,4.62
10.23,5.4,3.4,-13.42
10.3,5.6,3.9,136.28
10.36,5.6,4,134.28
10.42,5.3,3.7,9.88
10.48,5.3,3.7,11.43
10.55,5.3,3.7,11.29
10.61,4.1,2.6,8.1
10.74,5.3,3.7,9.8
10.8,5.4,3.8,20.36
10.86,5.4,3.8,20.06
10.92,5.3,3.7,17.18
10.99,5.2,3.7,18.28
11.11,5.2,3.6,19.26
11.18,5.2,3.7,21.28
11.24,5.1,3.7,21.48
11.3,5.1,3.7,23.14
11.36,5.1,3.7,23.06
11.43,5,3.7,21.14
11.49,5,3.7,23.29
11.55,5.1,3.8,25.9
11.61,4.7,3.7,7.61
11.68,4.9,3.7,24.56
11.74,4.9,3.7,26.15
11.8,5,3.6,26.76
11.86,4.9,3.5,26.99
11.93,4.9,3.4,27.48
11.99,4.8,3.4,31.73
12.05,4.8,3.4,22.4
12.11,5,3.6,37.36
12.18,4.7,3.3,24.05
12.24,5,3.4,35.07
12.3,4.8,3.3,34.2
12.36,4.9,3.3,34.84
12.43,5,3.3,34.13
12.49,5,3.2,36.99
12.55,5,3.2,39.26
12.62,5,3.2,40.24
12.68,5,3.3,42.2
12.8,5,3,40.43
12.87,4.9,3,40.96
12.93,4.9,2.8,42.38
12.99,4.9,2.8,42.78
13.06,5.1,2.9,40.71
13.12,4.9,2.8,47.53
13.18,4.8,2.9,56.73
13.25,5,2.9,54.3
13.31,4.9,3.1,62.76
13.56,4.7,2.4,19.89
13.63,5.4,2.2,-39.81
13.81,4.8,2.7,55.55
13.88,4.8,2.7,55.9
13.94,4.8,2.7,57.97
14,4.7,2.6,57.72
14.07,4.6,2.3,-24.92
14.13,4.8,2.8,63.91
14.19,4.5,2.5,56.02
14.25,4.6,2.4,41.73
14.32,5.4,2.5,-42.89
14.38,5.4,2.5,-71.51
14.44,4.7,2.5,80.98
14.5,4.7,2.6,80.32
14.57,5,3,72.47
14.63,4.7,2.7,81.24
14.69,4.7,2.7,81.83
14.75,4.7,2.7,85.78
14.82,5,3,78.52
14.94,4.6,2.6,-157.9
15,4.7,2.9,92.69
15.13,5.1,3.2,82.32
15.21,4.9,3.2,87.33
15.28,4.8,3.2,91.15
15.41,5.1,3.4,91.05
15.47,5.1,4,-128.66
15.54,5.1,3.4,91.02
15.6,5,3.4,93.39
15.66,5,3.4,92.99
15.73,5,3.4,95.31
15.79,5,3.5,95.32
15.85,5,3.5,95.94
15.91,5.1,3.5,97.04
15.98,5.1,3.5,96.11
16.04,5.1,3.5,96.25
16.1,5.1,3.5,96.94
16.16,5.1,3.5,94.81
16.23,5.1,3.6,90.25
16.29,5.1,3.6,97.08
16.35,5.2,3.6,98.92
16.41,5.1,3.6,98.21
16.48,5.1,3.6,99.12
16.54,5.1,3.6,98.7
16.6,5.1,3.5,99.51
16.67,5.1,3.5,100.91
16.73,5,3.4,103.25
17.04,5,3.5,106.85
17.23,4.9,3.4,104.89
17.3,5.1,3.5,106.45
17.36,5.1,3.5,106.41
17.42,5.1,3.5,107.05
17.49,5,3.5,106.92
17.55,4.9,3.5,108.71
17.61,5.1,3.5,104.68
17.69,5.1,3.5,107.47
17.77,5,3.5,109.11
17.83,5.1,3.6,108.77
17.89,5.1,3.7,109.43
17.95,5.1,3.7,109.85
17.95,5.1,3.8,117.69
18.08,5,3.7,107.63
18.14,5,3.7,108.35
18.21,5,3.7,106.38
18.27,5,3.8,105.28
18.33,5,3.8,105.28
18.33,5,3.9,106.21
18.53,5,3.9,106.96
18.59,5,3.9,106.6
18.66,5,3.9,108.69
18.72,5,3.9,108.33
18.78,5,3.9,109.02
18.85,4.9,4,112.23
18.91,4.9,4,112.23
19.03,4.7,3.7,111.47
19.09,4.6,3.6,116.12
19.37,5.1,4,122.93
19.43,4.8,3.7,117.53
19.5,4.8,3.7,120.66
19.56,4.8,3.7,117.54
19.62,4.6,3.6,115
19.68,4.7,3.7,117.88
19.75,4.7,3.7,119.93
19.81,4.8,3.7,122.56
19.87,4.8,3.7,124.68
20.83,4.4,4.9,-168.45
20.89,3.7,4.2,150.8
20.96,3.5,4.1,-177.84
21.02,3.9,4.4,156.82
21.33,4.1,4.5,154.04
21.39,4.3,4.5,156.7
21.46,4.4,4.6,158.6
21.52,4.5,4.7,163.48
21.77,4.5,4.8,163.4
21.83,4.4,4.9,161.73
21.89,4.6,5,163.19
21.96,4.7,5.2,163.57
22.02,4.7,5.3,164.06
22.08,4.8,5.4,164.23
22.15,4.6,5.5,159.78
22.21,4.7,5.5,161.57
22.27,4.9,5.6,163.89
22.33,4.7,5.6,161.31
22.4,4.8,5.7,161.6
22.46,5.4,6.1,152.78
22.52,4.9,5.9,169.3
22.69,5.3,5.9,169.75
22.76,5.3,6,170.15
22.82,5.3,6.2,169.37
22.88,5.2,6.3,167.66
22.94,5.2,6.3,167.66
23.12,5.3,6.6,165.75
23.18,5.4,6.7,166.49
23.24,5.3,6.7,165.21
23.3,5.3,6.9,167.21
23.37,5.4,7,167.47
23.43,5.4,7.1,167.94
23.49,5.3,7.3,168.82
23.56,5.4,7.4,168.64
23.62,5.4,7.5,169.12
23.68,5.4,7.6,169.93
23.75,5.4,7.8,168.91
23.81,5.1,8,169.4
23.87,5.4,8.1,170.41
23.94,5.2,8.2,169.49
24,5.4,8.2,170.49
24.06,5.4,8.4,170.61
24.12,5.5,8.5,168.41
24.19,5.6,8.7,168.52
24.25,5.6,8.8,167.21
24.31,5.7,8.9,167.29
24.38,5.8,9,166.9
24.44,5.9,9.1,167.25
24.5,6.8,9.2,161.4
24.63,6,9.6,167.14
24.69,6.2,9.7,168.98
24.75,6.1,9.7,168.5
24.82,6.2,9.8,170.65
24.88,5.6,9.9,155.14
24.94,6.3,9.9,173.92
25,6.5,10,178.38
25.07,6.4,10.2,178.48
25.13,6.6,10.3,178.19
25.19,6.7,10.4,-179.93
25.25,6.7,10.6,175.1
25.32,6.9,10.7,178.05
25.38,7,10.7,179.86
25.44,6.7,11,149.38
25.5,7.5,10.7,-166.81
25.63,7.4,11,-175.38
25.69,7.5,11.1,-171.58
25.75,7.6,11.2,-169.4
25.82,7.8,11.5,-171.75
25.88,8,11.6,-164.2
25.94,8.1,11.8,-170.15
26.01,8.4,11.9,-166.42
26.07,8.5,12,-166.71
26.13,8.6,12.1,-174.93
26.19,8.7,12.3,-173.2
26.26,9,12.4,-164.6
26.32,9.1,12.5,-167.92
26.38,9.2,12.6,-166.93
26.45,9.4,12.6,-166.36
26.51,9.4,12.7,-167.74
26.57,9.6,12.9,-164.8
26.63,9.7,13,-164.6
26.69,9.9,13.2,-162.1
26.75,10.1,13.4,-166.88
26.82,10.3,13.5,-160.37
26.88,10.6,13.6,-160.89
26.94,10.7,13.6,-162.86
27,10.8,13.7,-163.8
27.07,10.8,14.1,165.44
27.13,11.1,14.1,-166.95
27.19,11.2,14.2,-165.19
27.32,11.5,14.4,-164.63
27.38,11.5,14.5,-161.74
27.44,11.6,14.5,-162.86
27.51,11.7,14.6,-161.72
27.57,11.8,14.7,-164.38
27.63,11.8,14.7,-164.11
27.69,11.9,14.8,-166.46
27.75,11.9,14.9,175.29
27.82,12,14.8,-160.02
27.88,11.9,14.8,-165.82
27.94,12,14.9,-173.91
28,12,14.8,-167.65
28.07,12.1,14.8,-168.09
28.13,12.2,14.8,-164.19
28.19,12.3,14.8,-160.33
28.25,12.3,14.9,-159.36
28.32,12.5,14.9,-158.52
28.38,12.6,14.8,-144.85
28.44,12.6,14.8,-144.06
28.5,12.6,14.8,-143.77
28.57,12.6,14.9,-143.76
28.63,12.7,14.9,-143.55
28.69,12.8,15,-143.37
28.75,12.9,15,-140.19
28.82,13.1,15,-136.94
28.88,13.3,15.2,-139.13
28.94,13.4,15.2,-139.13
29,13.6,15.4,-145.14
29.07,13.6,15.4,-141.05
29.13,13.8,15.5,-139.85
29.19,13.9,15.6,-140.75
29.25,14.1,15.7,-138.16
29.32,14.1,15.8,-139.8
29.38,14,16.5,100.69
29.44,14.4,15.8,-138.13
29.51,14.7,15.7,-136.38
29.57,14.9,15.8,-135.5
29.63,15.1,16,-134.7
29.69,15.5,15.5,134.77
29.76,15.3,16,-132.98
29.82,15.4,16.1,-132.89
29.88,15.4,16.1,-132.44
29.95,15.6,16.3,-131.42
30.01,15.7,16.3,-129.71
30.07,15.9,16.4,-130.66
30.14,15.9,16.4,-132.45
30.2,16,16.5,-133.74
30.26,16.2,16.4,-134.32
30.32,16.3,16.4,-133.74
30.39,16.3,16.4,-132.91
30.45,16.3,16.6,-138.5
30.51,14.7,20.6,-165
30.57,16.6,16.6,-141.71
30.63,16.7,16.6,-140.54
30.7,16.9,16.8,-147.28
30.76,17.1,16.8,-145.83
30.82,17.1,16.8,-156.83
30.89,17.4,16.8,-146.89
30.95,17.5,16.8,-149.87
31.01,17.6,16.9,-150.21
31.07,17.7,16.9,-135.55
31.14,17.7,17.3,-146.7
31.2,17.8,17.3,-138.55
31.26,18,17.4,-140.83
31.32,18.2,17.4,-146.28
31.39,18.4,17.4,-142.08
31.45,18.5,17.4,-142.81
31.51,18.6,17.4,-143.7
31.57,18.7,17.4,-143.05
31.64,18.9,17.3,-139.69
31.7,18.8,17.1,-137.24
31.76,18.9,17.3,-134.31
31.82,18.9,17.3,-134.81
31.88,19.1,17.3,-132.77
31.95,19.3,17.2,-126.23
32.02,19.1,17.8,97.14
32.1,19.6,17.2,-148.07
32.17,19.7,17.4,-133.76
32.23,19.7,17.3,-132.84
32.29,20.1,17.4,-125.02
32.39,20.1,18.3,97.9
32.45,20.1,18.8,101.79
32.51,20.6,17.7,-125.27
32.57,20.6,18.4,91.51
32.64,21,17.7,-131.26
32.7,21.2,17.5,-128
32.76,21.3,17.5,-125.89
32.82,21.5,17.4,-124.63
32.89,21.5,17.4,-124.79
32.95,21.7,17.3,-122.93
33.01,21.9,17.3,-121.16
33.07,22,17.3,-120.07
33.14,22.2,17.4,-119.2
33.14,22.3,17.6,-118.32
33.26,22.5,17.7,-120.03
33.33,22.7,17.7,-121.81
33.39,22.8,17.6,-122.48
33.45,22.9,17.6,-122.52
33.51,23.1,17.5,-122.81
33.58,23.2,17.6,-122.55
33.64,23.4,17.8,-120.89
33.7,23.6,17.8,-118.53
33.77,23.8,17.8,-117.2
33.83,23.9,17.8,-117.61
33.89,24.1,17.8,-118.03
33.89,24.2,17.9,-117.12
34.02,24.4,18,-116.29
34.08,24.6,18.1,-115.09
34.14,24.8,18.3,-115.09
34.21,25,18.3,-115.87
34.27,25.1,18.3,-116.6
34.33,25.3,18.3,-116.79
34.39,25.6,18.2,-118.74
34.46,25.9,18.2,-118.47
34.52,26.2,18.1,-116.92
34.58,26.4,18.1,-115.56
34.65,26.5,18.1,-114.77
34.71,26.7,18.2,-113.25
34.77,26.9,18.4,-112.45
34.83,27.2,18.4,-113.07
34.9,27.5,18.4,-114.34
34.96,27.7,18.4,-117.02
35.02,27.9,18.3,-117.73
35.08,28.1,18.4,-117.98
35.15,28.4,18.4,-117.37
35.21,28.7,18.4,-117.24
35.27,28.9,18.4,-115.67
35.34,29.1,18.5,-115.04
35.4,29.4,18.6,-113.47
35.47,29.7,18.8,-112.33
35.53,30,18.9,-112.32
35.59,30.3,18.9,-114.14
35.65,30.6,18.9,-115.54
35.71,30.9,18.8,-115.11
35.78,31.1,18.8,-113.37
35.84,31.4,18.8,-112.28
35.9,31.7,18.7,-111.98
35.97,32,18.7,-111.14
36.03,32.3,18.7,-108.74
36.09,32.7,18.7,-108.07
36.15,33,18.7,-108.91
36.22,33.4,18.7,-111.25
36.28,33.5,18.6,-112.17
36.34,33.7,18.4,-113.09
36.4,33.9,18.5,-110.28
36.47,34.2,18.5,-107.99
36.53,34.5,18.6,-107.84
36.59,34.7,18.6,-106.8
36.66,35.1,18.7,-106.22
36.72,35.4,18.8,-109.28
36.78,35.6,18.9,-110.76
36.85,35.8,19,-112.47
36.91,36,18.9,-113.53
36.97,36.3,18.9,-115.15
37.04,36.6,18.9,-114.01
37.1,36.9,18.9,-113.58
37.16,37.1,18.8,-112.69
37.22,37.3,18.9,-111.18
37.29,37.6,18.9,-110.98
37.35,37.9,19,-111.42
37.41,38.2,19,-113.08
37.47,38.5,19,-114.98
37.54,38.7,18.9,-116.38
37.6,38.8,18.8,-116.93
37.66,39.1,18.8,-116.64
37.72,39.4,18.8,-115.89
37.78,39.7,18.8,-115.63
37.85,39.9,18.8,-114.29
37.91,40.1,18.9,-112.65
37.97,40.4,19,-111.44
38.04,40.8,19,-111.66
38.1,41.1,19,-113.1
38.16,41.4,18.9,-115
38.22,41.8,18.8,-116.38
38.28,42.1,18.7,-115.24
38.35,42.4,18.9,-112.51
38.41,42.7,19,-110.71
38.47,42.9,19.1,-108.29
38.53,43.3,19.2,-104.59
38.6,43.6,19.2,-104.89
38.66,44,19.1,-106.04
38.72,44.2,18.9,-107.22
38.79,44.4,18.7,-107.96
38.85,44.7,18.7,-105.57
38.91,44.9,18.7,-103.35
38.98,45.1,18.7,-103.49
39.04,45.4,18.6,-101
39.1,45.6,18.7,-101.17
39.16,45.9,18.8,-101.64
39.22,46.3,18.8,-103.53
39.29,46.5,18.7,-103.84
39.35,46.7,18.6,-105.99
39.41,47,18.6,-105.78
39.47,47.3,18.5,-105.33
39.53,47.5,18.5,-104.54
39.6,47.6,18.7,-103.43
39.66,47.9,18.8,-104.15
39.72,48,18.9,-106.95
39.78,48.2,19,-110.59
39.85,48.3,18.9,-116.18
39.91,48.4,19,-118.57
39.97,48.5,19,-118.16
40.04,48.6,19,-120.46
40.1,48.7,19,-121.06
40.16,48.7,19,-122.7
40.22,48.8,19.1,-125.16
40.29,48.9,19.2,-126.98
40.35,48.9,19.4,-129.02
40.41,49,19.5,-130.15
40.47,49.1,19.6,-133.08
40.54,49.1,19.8,-136.62
40.6,49.2,19.9,-139.88
40.66,49.2,20.2,-143.25
40.72,49.3,20.3,-146.38
40.79,49.3,20.4,-151.05
40.85,49.3,20.5,-155.24
40.91,49.5,20.6,-156.97
40.97,49.5,20.6,-157.57
41.04,49.5,20.6,-158.69
41.1,49.5,20.7,-161.39
41.16,49.6,20.8,-164.69
41.22,49.6,20.9,-167.13
41.29,49.6,21,-169.39
41.35,49.6,21.2,-171.74
41.41,49.6,21.2,-172.83
41.47,49.4,21.3,176.66
41.54,49.4,21.4,176.26
41.6,49.5,21.6,-180.03
41.66,49.5,21.8,-179.66
41.72,49.6,21.9,-177.33
41.79,49.6,22,-179.71
41.85,49.6,22.2,179.12
41.91,49.6,22.2,178.32
41.97,49.7,22.3,177.31
42.04,49.8,22.4,175.93
42.1,49.8,22.5,174.86
42.16,49.8,22.7,174
42.22,49.8,22.7,173.21
42.28,49.7,22.9,172.98
42.35,49.6,23.1,173.4
42.41,49.4,23.2,174.68
42.47,49.3,23.4,174.91
42.53,49.3,23.4,174.07
42.59,49.2,23.6,172.02
42.66,49.2,23.8,173
42.72,49.1,24,173.81
42.78,49.2,24.2,173.79
42.84,49.1,24.5,173.14
42.9,49.1,24.7,173.06
42.97,49.2,24.8,172.21
43.03,49.2,25.1,171.65
43.09,49.3,25.4,170.5
43.16,49.2,25.6,171.37
43.22,49.1,25.8,172.17
43.28,49.1,26.1,173.91
43.35,49.1,26.3,174.97
43.41,49,26.6,174.14
43.48,49,26.9,174.7
43.54,49,27.2,174.76
43.6,49,27.3,174.32
43.66,49,27.4,173.09
43.73,49.1,27.6,171.41
43.79,49.2,27.9,170.07
43.85,49.1,28.1,170.45
43.91,49.1,28.4,172.32
43.97,49.1,28.6,174.82
44.04,49.1,28.8,174.78
44.1,48.9,29.1,175.97
44.16,48.8,29.4,176.26
44.22,48.8,29.6,173.67
44.29,48.8,29.9,172.52
44.35,48.9,30,172.22
44.41,49,30.2,170.04
44.47,49.1,30.5,167.81
44.53,49,30.8,167.9
44.6,49,31,168.66
44.66,48.8,31.2,170.55
44.72,48.8,31.4,171.26
44.79,48.7,31.8,173.83
44.85,48.7,32.2,175.59
44.91,48.5,32.4,175.6
44.97,48.6,32.6,174.17
45.04,48.7,32.9,173.22
45.1,48.8,33.2,173.07
45.16,48.7,33.5,174.74
45.22,48.9,33.8,174.24
45.28,48.9,34.1,177.14
45.35,48.8,34.5,-178.55
45.41,48.9,34.9,174.57
45.47,48.7,35.1,173.55
45.54,48.7,35.3,174.55
45.6,48.8,35.5,174.2
45.66,49.1,35.8,173.57
45.72,49.1,36,172.28
45.78,49.1,36.3,170.86
45.85,49.2,36.5,171.91
45.91,49.1,36.7,171.47
45.97,48.9,36.9,173.61
46.04,48.7,37,173.59
46.1,48.6,37.2,174.25
46.16,49.1,37.3,173.58
46.22,49.3,37.5,168.08
46.29,49.3,37.6,168.77
46.35,49.4,37.8,167.54
46.41,49.4,38.1,164.69
46.48,49.4,38.3,161.31
46.54,49.5,38.5,165.25
46.6,49.4,38.6,164.12
46.67,49.6,38.7,163.8
46.73,49.5,38.8,165.2
46.79,49.5,38.9,166.62
46.86,49.4,39,167.84
46.92,49.3,39.2,170.7
46.98,49.3,39.5,170.53
47.04,49.3,39.6,166.34
47.11,49.4,39.8,164.24
47.17,49.4,40,164.1
47.23,49.3,40.1,163.15
47.3,49.5,40.4,168.64
47.36,49.7,40.6,168.92
47.42,49.7,40.7,168.45
47.48,49.6,40.7,164.73
47.55,49.7,40.8,165
47.61,49.6,40.9,166.77
47.67,49.4,41,166.55
47.74,49.4,41,166.79
47.8,49.2,41.1,167.42
47.86,49.2,41.2,168.62
47.99,49.2,41.5,167.84
48.05,49.2,41.7,167.46
48.12,49.3,41.8,167.23
48.18,49.4,42,169.18
48.24,49.5,42.3,169.8
48.3,49.5,42.6,170.98
48.37,49.5,42.8,171.48
48.43,49.5,43,172.4
48.43,49.6,43.5,171.22
48.55,49.5,43.4,170.75
48.62,49.6,43.6,167.82
48.68,49.5,43.8,165.1
48.74,49.6,43.9,162
48.8,49.7,44,163.63
48.87,49.6,44.3,163.17
48.93,49.6,44.5,162.42
48.99,49.6,44.7,162.03
49.05,49.7,44.9,161.67
49.12,49.6,45,161.94
49.18,49.5,45.1,161.98
49.24,49.5,45.3,162.2
49.31,49.4,45.6,164.16
49.37,49.2,45.8,164.88
49.43,49.2,46,165.07
49.49,49.2,46.2,164.51
49.56,49.1,46.4,164.98
49.62,49.2,46.5,163.78
49.68,49.3,46.6,163.75
49.74,49.3,46.7,162.26
49.81,49.3,46.9,161.79
49.87,49.3,47,162.97
49.93,49.3,47.1,161.71
49.99,49.2,47.2,162.77
50.06,49,47.3,164.41
50.12,49.1,47.5,165.17
50.18,49.1,47.8,166.86
50.24,48.8,48,167.92
50.31,48.9,48.3,173.53
50.37,48.9,48.7,167.29
50.43,48.8,48.7,166.85
50.5,48.8,48.8,166.68
50.56,48.8,48.8,166.6
50.62,48.9,48.8,163.29
50.69,48.9,49,162.76
50.75,49,49.1,161
50.81,49.2,49.3,160.45
50.87,49.3,49.5,161.4
50.94,49.3,49.6,162.98
51,49.3,49.7,163.51
51.06,49.4,49.9,163.18
51.13,49.3,50.2,164.04
51.19,49.1,50.4,165.88
51.26,49,50.6,167.05
51.32,49,50.8,166.12
51.38,48.9,50.9,165.55
51.44,49,51.1,168.02
51.5,48.9,51.3,167.88
51.57,49.1,51.6,168.46
51.63,49.1,51.9,170.6
51.69,49.3,52.1,172.13
51.76,49.2,52.3,172.65
51.82,49.3,52.4,172.14
51.88,49.2,52.6,172.62
51.94,49.2,52.8,174.3
52.01,49.1,53.1,176.89
52.07,49.2,53.4,177.42
52.13,49.3,53.7,173.23
52.2,49.4,53.9,173.12
52.26,49.4,53.9,170.18
52.33,49.4,54,174.21
52.39,49.5,54.1,174.59
52.45,49.7,54.3,175.64
52.52,49.8,54.5,175.82
52.58,49.9,54.7,176.67
52.64,49.9,54.8,177.52
52.7,49.9,55,176.43
52.77,49.9,55.2,177.23
52.83,49.9,55.4,177.13
52.89,49.9,55.7,176.91
52.96,49.8,55.7,177.34
53.02,49.9,55.7,177.48
53.08,49.8,55.8,177.1
53.15,49.9,55.9,178.1
53.21,49.9,55.9,178.24
53.27,49.9,56,179.1
53.33,50,56.1,-179.61
53.4,49.9,56.2,-177.9
53.46,50,56.2,-177.45
53.52,50,56.2,-176.54
53.59,50,56.2,-176.46
53.65,50,56.2,-176.28
53.71,50,56.2,-176.2
53.78,50,56.3,-176.01
53.84,50,56.3,-176.16
53.9,50,56.2,-175.96
53.96,50,56.2,-176.34
54.03,50,56.2,-177.19
54.09,50,56.2,-177.41
54.15,50,56.2,-177.37
54.21,50,56.3,-177.61
54.28,50,56.3,-177.38
54.34,50,56.3,-178.16
54.4,50,56.3,-178.15
54.47,50,56.3,-177.54
54.53,50,56.4,-176.21
54.59,50,56.4,-173.41
54.65,50,56.5,-170.25
54.72,50,56.6,-167.79
54.78,50.1,56.6,-165.11
54.84,50,56.9,-168.13
54.9,50.1,56.8,-164.34
54.97,50.1,56.9,-162.1
55.03,50.1,57,-159.55
55.1,50.1,57,-158.22
55.16,50.1,57,-157.83
55.22,50.1,57.1,-157.05
55.28,50.2,57.1,-156.32
55.35,50.2,57.1,-155.98
55.41,50.1,57.2,-168.89
55.47,50.2,57.1,-157.1
55.54,50.2,57.1,-156.15
55.6,50.2,57.1,-156.38
55.66,50.1,57.1,-157.52
55.72,49.9,57.6,176.36
55.78,50.1,57.6,-165.75
55.85,50.1,57.6,-157.11
55.91,50.2,57.6,-155.76
55.97,50.2,57.6,-154.96
56.03,50.2,57.7,-154.29
56.16,50.2,57.7,-153.25
56.22,50.2,57.7,-153.84
56.29,50.2,57.7,-154.53
56.35,50.2,57.7,-155.45
56.41,50.2,57.7,-155.52
56.48,50.2,57.7,-156.48
56.54,50.2,57.8,-154.93
56.6,50.2,57.9,-153.22
56.66,50.3,58,-150.12
56.72,50.3,58.2,-145.59
56.79,50.4,58.3,-141.92
56.85,50.4,58.3,-139.23
56.91,50.4,58.3,-138.49
56.98,50.4,58.3,-138.57
57.04,50.4,58.3,-138.88
57.1,50.4,58.3,-138.3
57.17,50.5,58.4,-135.58
57.23,50.5,58.4,-133.79
57.29,50.6,58.5,-130.6
57.35,50.7,58.5,-127.19
57.42,50.8,58.5,-123.57
57.48,50.9,58.6,-118.67
57.54,50.9,58.6,-116.18
57.61,50.9,58.6,-114.88
57.67,51,58.6,-114.45
57.73,50.9,58.6,-114.5
57.79,50.9,58.6,-115.05
57.86,51,58.6,-114.72
57.92,50.9,58.6,-114.93
57.98,50.9,58.6,-115.07
58.04,50.9,58.6,-115.8
58.11,50.9,58.5,-116.98
58.17,50.8,58.5,-119.21
58.23,50.8,58.5,-120.68
58.3,50.8,58.5,-121.42
58.36,50.8,58.5,-122.61
58.42,50.8,58.5,-123.26
58.48,50.7,58.5,-124.09
58.55,50.7,58.5,-125.33
58.61,50.7,58.5,-125.43
58.67,50.7,58.6,-127.23
58.73,50.6,58.6,-127.92
58.8,50.6,58.6,-128.19
58.86,50.6,58.7,-129.01
58.92,50.6,58.7,-128.41
58.99,50.7,58.7,-126.48
59.05,50.7,58.7,-125.17
59.11,50.7,58.7,-124.66
59.18,50.7,58.7,-124.1
59.24,50.7,58.7,-123.61
59.3,50.7,58.7,-124.07
