# time (s), x(cm), y(cm), Turning Angle
18.48,9.6,10.9,101.77
18.55,9.6,10.9,101.58
18.61,9.6,10.9,101.14
18.67,9.6,10.9,101.57
18.74,9.6,10.9,101.72
18.8,9.6,10.9,101.35
18.86,9.6,10.9,101.36
18.92,9.6,10.9,101.93
18.99,9.6,10.9,101.1
19.05,9.8,10.6,87.36
19.11,9.7,10.6,87.73
19.17,9.4,10.4,87.36
19.24,9.4,10.4,88.13
19.3,9.5,10.8,95.65
19.38,9.5,10.8,96.7
19.44,9.8,10.6,86.66
19.51,9.8,10.6,85.35
19.57,9.8,10.6,85.76
19.63,9.8,10.6,85.73
19.69,9.8,10.6,85.93
19.76,9.8,10.6,85.3
19.82,9.5,10.7,93.04
19.88,9.9,10.7,87.79
19.94,12.1,12,88.72
20.01,9.5,10.7,95.31
20.1,9.8,10.6,87.32
20.16,9.5,10.7,95.27
20.22,9.5,10.7,95.61
20.29,9.5,10.7,94.18
20.35,9.5,10.7,95.37
20.41,9.5,10.7,95.31
20.47,9.5,10.7,95.27
20.54,9.5,10.8,96.37
20.6,9.5,10.7,95.34
20.66,9.5,10.7,95.3
20.72,9.5,10.8,96
20.79,9.5,10.7,94.08
20.85,9.5,10.7,95.38
20.91,9.5,10.7,95.25
20.97,9.9,10.7,87.76
21.04,9.8,10.6,87.25
21.1,9.5,10.7,95.51
21.16,9.5,10.8,96.53
21.22,9.5,10.8,96.08
21.29,9.5,10.7,94.1
21.35,9.9,10.7,88.96
21.41,10,10.8,89.82
21.47,9.5,10.8,97.44
21.54,9.5,10.8,96.81
21.6,9.5,10.8,96.64
21.66,9.5,10.8,98.7
21.72,9.5,10.7,94.57
21.79,9.5,10.7,95.15
21.85,9.5,10.8,95.56
21.91,9.5,10.7,95.3
21.97,9.5,10.7,95.34
22.04,9.5,10.7,95.43
22.1,9.5,10.7,95.58
22.16,9.5,10.7,95.28
22.23,9.5,10.7,95.29
22.29,10.2,10.9,88.53
22.36,9.5,10.7,95.17
22.43,9.5,10.8,96.63
22.49,10.2,10.6,80.92
22.55,9.5,10.8,95.95
22.62,9.5,10.8,97.82
22.68,9.5,10.8,96.6
22.74,9.5,10.8,95.93
22.8,9.5,10.7,95.17
22.86,9.8,10.6,86.14
22.93,9.9,10.7,87.73
22.99,9.5,10.8,96.07
23.05,9.5,10.8,95.98
23.12,9.5,10.8,96.51
23.18,9.5,10.7,95.17
23.24,10,10.7,85.56
23.3,9.8,10.6,87.4
23.37,9.7,10.6,87.44
23.43,9.5,10.8,97.72
23.49,9.8,10.6,87.28
23.56,9.6,10.5,87.28
23.62,9.4,10.4,87.65
23.68,9.9,10.6,86.39
23.74,9.5,10.7,95.4
23.81,9.5,10.7,95.37
23.87,9.5,10.7,95.51
23.93,9.5,10.7,95.33
24,9.5,10.7,95.32
24.06,9.5,10.7,95.37
24.12,9.5,10.7,95.31
24.18,9.5,10.7,95.39
24.25,9.5,10.7,93.95
24.31,9.5,10.7,95.41
24.37,10.1,10.5,81.02
24.43,8.3,9.8,87.07
24.5,9.5,10.7,95.31
24.56,9.5,10.7,94.25
24.62,9.5,10.7,95.29
24.69,9.5,10.7,95.47
24.75,9.5,10.7,95.28
24.81,9.5,10.7,95.19
24.88,9.5,10.8,95.69
24.94,10.3,10.9,87.48
25,9.4,10.4,87.08
25.07,9.4,10.4,87.2
25.13,9.4,10.4,87.35
25.19,9.4,10.4,87.29
25.25,9.5,10.7,95.3
25.32,9.5,10.7,95.37
25.38,9.5,10.7,95.44
25.44,9.5,10.7,95.57
25.5,10.3,10.9,87.51
25.57,9.5,10.8,96.12
25.63,9.4,10.4,87.25
25.69,9.5,10.7,94.9
25.76,9.5,10.7,95.23
25.82,9.5,10.7,95.48
25.88,9.5,10.7,95.39
25.94,9.5,10.7,95.29
26,9.5,10.7,95.46
26.07,9.5,10.7,95.2
26.13,9.5,10.7,95.24
26.19,9.5,10.7,95.31
26.26,9.5,10.7,95.23
26.32,9.5,10.8,95.11
26.38,9.5,10.9,94.45
26.44,9.5,10.7,95.25
26.55,9.8,10.6,87.34
26.61,9.4,10.4,87.35
26.68,9.5,10.7,94.12
26.74,9.5,10.8,96.58
26.8,9.5,10.7,95.29
26.86,9.5,10.7,95.31
26.93,9.5,10.7,95.44
26.99,9.5,10.7,95.37
27.05,9.5,10.7,94.23
27.11,9.5,10.8,95.6
27.17,9.8,10.6,87.38
27.24,9.4,10.4,87.32
27.3,9.4,10.4,87.26
27.36,9.4,10.4,87.18
27.43,9.4,10.4,87.39
27.49,9.4,10.4,87.42
27.55,9.8,10.6,87.35
27.61,9.5,10.8,97.4
27.68,9.5,10.8,96.68
27.74,9.5,10.8,96.81
27.8,9.5,10.8,96.58
27.86,9.5,10.8,96.61
27.86,9.5,10.8,96.68
27.99,9.5,10.8,96.65
28.06,9.5,10.8,96.48
28.12,9.5,10.8,96.58
28.18,9.5,10.8,96.68
28.25,9.5,10.8,96.68
28.31,9.5,10.7,94.17
28.37,9.5,10.7,95.39
28.44,9.5,10.7,94.13
28.5,9.5,10.7,95.31
28.56,9.5,10.7,95.35
28.62,9.5,10.7,95.32
28.69,9.5,10.7,95.32
28.75,9.5,10.7,95.22
28.81,9.5,10.7,94.11
28.88,9.5,10.7,95.29
28.94,9.5,10.7,93.53
29,9.5,10.7,95.27
29.07,9.5,10.7,95.34
29.13,9.5,10.7,93.26
29.19,9.5,10.7,95.37
29.25,9.5,10.7,95.31
29.32,9.5,10.7,93.47
29.38,9.9,10.7,87.52
29.44,9.4,10.4,87.27
29.5,9.5,10.8,96.49
29.57,9.5,10.8,96.66
29.63,9.5,10.8,96.61
29.69,9.5,10.8,96.73
29.76,9.5,10.8,96.51
29.82,9.5,10.8,96.6
29.88,9.5,10.8,96.66
29.94,9.5,10.8,96.58
30.01,9.5,10.8,96.45
30.07,9.5,10.8,96.6
30.13,9.5,10.8,96.54
30.19,9.5,10.8,96.51
30.26,9.5,10.8,96.73
30.32,9.5,10.8,96.42
30.38,9.5,10.8,96.67
30.44,9.5,10.8,96.78
30.51,9.5,10.8,96.61
30.57,9.5,10.8,96.7
30.63,10,10.6,82.87
30.7,7.9,9.5,87.6
30.76,9.4,10.4,87.19
30.82,9.4,10.4,87.91
30.89,9.5,10.7,94.3
30.99,9.5,10.7,95.31
31.06,9.5,10.7,95.37
31.12,9.5,10.7,95.24
31.18,9.5,10.7,95.43
31.25,9.5,10.7,94.21
31.31,9.5,10.7,93.37
31.37,9.5,10.7,95.46
31.43,9.5,10.7,95.41
31.5,9.5,10.7,95.33
31.5,9.5,10.7,95.33
31.62,9.5,10.7,95.42
31.69,9.5,10.7,94.3
31.75,9.5,10.7,95.25
31.81,9.2,10.3,87.47
31.87,9.8,10.6,87.43
32,9.8,10.6,87.38
32.06,9.6,10.7,94.56
32.13,9.6,10.7,94.87
32.19,9.6,10.7,94.38
32.25,9.6,10.7,94.4
32.32,9.6,10.7,94.53
32.38,10.8,10.3,53.64
32.44,10.8,10.3,53.64
32.44,9.7,10.7,89.9
32.71,9.5,10.8,96.64
32.77,9.5,10.8,96.58
32.84,9.5,10.8,96.56
32.9,9.5,10.8,96.62
32.96,9.5,10.8,96.64
33.02,9.5,10.8,96.62
33.09,9.5,10.8,96.69
33.15,9.5,10.8,96.7
33.21,9.5,10.8,96.64
33.27,9.5,10.8,96.53
33.33,9.3,10.8,97.44
33.4,9.5,10.6,91.72
33.46,9.8,10.7,87.32
33.52,9.4,10.4,87.16
33.59,9.9,10.7,87.37
33.65,9.8,10.6,87.29
33.71,9.4,10.4,87.14
33.78,9.4,10.4,87.46
33.85,9.4,10.4,87.46
34.05,9.8,10.6,87.37
34.11,9.9,10.7,87.38
34.17,9.4,10.4,87.19
34.23,9.4,10.4,87.09
34.31,9.4,10.4,87.09
34.48,9.4,10.4,87.09
34.48,9.8,10.6,87.3
34.72,9.4,10.4,87.35
34.78,9.4,10.4,87.32
34.85,9.8,10.6,87.29
34.91,9.7,10.6,87.07
35.05,9.6,10.7,94.26
35.18,9.6,10.7,94.34
35.24,9.6,10.7,94.78
35.3,9.5,10.7,95.25
35.37,9.5,10.8,96.62
35.43,9.7,10.6,86.95
35.49,8,9.6,89.17
35.58,8,9.6,89.17
35.58,8,9.6,89.17
35.85,9.6,10.8,91.74
35.91,9.6,10.8,92.28
36.02,9.5,10.8,96.67
36.09,9.5,10.8,96.6
36.15,9.5,10.8,96.69
36.21,9.5,10.8,96.61
36.28,9.5,10.8,96.64
36.34,9.5,10.8,96.54
36.4,9.5,10.8,96.6
36.46,8.9,10.1,87.59
36.52,9.7,10.7,89.72
36.59,9.7,10.6,88.78
36.65,9.8,10.6,86.06
36.71,9.8,10.6,87.23
36.77,9.8,10.6,88.11
36.84,9.8,10.6,87.36
36.9,9.8,10.6,87.49
36.97,9.8,10.6,87.1
37.03,9.8,10.6,86.09
37.09,9.8,10.6,87.76
37.15,9.8,10.6,87.59
37.22,9.8,10.6,87.76
37.28,9.7,10.6,88.66
37.34,9.7,10.6,88.74
37.41,9.8,10.6,86.39
37.47,9.8,10.6,87.82
37.53,9.8,10.6,86.21
37.6,9.7,10.6,88.53
37.66,9.7,10.6,88.68
37.72,9.8,10.6,87.62
37.79,9.7,10.6,88.13
37.85,9.5,10.7,94.19
37.91,9.5,10.7,95.39
37.98,9.5,10.7,95.29
38.04,10.5,9.9,-8.27
38.1,10.2,10.1,-32.19
38.17,10.2,10.1,-33.32
38.23,10.2,10.1,-32.44
38.29,10.2,10.1,-32.21
38.35,10.2,10.1,-32.76
38.41,10.3,10.2,-32.93
38.48,10.2,10.1,-32.77
38.54,10.2,10.1,-32.67
38.6,10.2,10.1,-32.35
38.67,10.2,10.1,-32.85
38.73,9.8,10.7,86.85
38.79,9.7,10.7,91.25
38.85,9.8,10.6,86.48
38.92,9.4,10.4,87.18
38.98,9.4,10.4,87.23
39.04,9.4,10.4,87.41
39.1,9.4,10.4,87.28
39.17,9.4,10.4,87.12
39.23,9.7,10.6,88.41
39.29,9.8,10.6,87.61
39.35,9.7,10.7,89.55
39.42,9.8,10.6,86.25
39.48,9.8,10.6,87.58
39.55,9.8,10.6,84.87
39.61,9.4,10.4,87.27
39.67,9.5,10.7,95.33
39.73,9.5,10.7,95.37
40.37,9.4,10.4,87.55
40.49,9.4,10.7,91.04
40.57,9.4,10.7,91.04
40.79,9.4,10.6,90.33
40.86,9.4,10.6,90.33
40.97,9.8,10.7,88.01
41.13,9.7,10.7,90.92
41.42,9.7,10.7,89.38
41.48,9.8,10.6,87.32
41.61,9.8,10.6,87.36
41.67,9.9,10.5,81.73
41.73,10.3,10.3,70.57
41.8,10.3,10.3,70.57
42.05,10.3,10.3,70.57
42.18,9.5,10.8,96.63
42.24,9.5,10.8,96.82
42.3,9.5,10.8,96.72
42.37,9.5,10.8,96.71
42.43,9.5,10.8,96.81
42.5,10,10.6,82.43
42.56,9.2,10.3,87.41
42.62,9.6,10.7,92.48
42.68,9.8,10.6,87.35
42.74,9.7,10.6,88.39
42.81,9.7,10.6,88.26
42.87,9.7,10.6,89.1
42.93,10.2,10.4,75.27
43,9.5,10.6,95.65
43.06,9.8,10.1,110.35
43.12,9.9,10.6,84.08
43.18,10.4,10.2,65.39
43.26,10.4,10.2,65.39
43.42,9.6,10.9,101.75
43.48,9.6,10.9,101.73
43.55,9.6,10.9,101.94
43.55,9.6,10.9,101.76
43.62,9.6,10.9,101.08
43.68,9.6,10.9,101.76
43.75,9.6,10.9,101.2
43.81,9.6,10.9,101.65
43.87,9.6,10.9,101.3
43.94,9.6,10.9,100.98
44,9.6,10.9,101.38
44.12,8.8,10,87.5
44.19,9.4,10.4,87.32
44.25,9.4,10.4,87.55
44.36,9.4,10.4,87.55
44.47,9.5,10.8,96.73
44.53,9.5,10.8,96.64
44.6,9.5,10.8,96.55
44.66,9.5,10.8,96.6
44.72,9.5,10.8,96.57
44.79,9.5,10.8,96.59
44.85,9.5,10.8,96.59
44.91,10.7,9.8,45.36
44.99,10.7,9.8,45.36
44.99,10.7,9.8,45.36
45.24,9.6,10.7,94.3
45.41,9.5,10.8,96.59
45.48,9.5,10.8,96.59
45.54,9.5,10.8,96.7
45.6,9.5,10.8,96.57
45.66,9.5,10.8,96.7
45.73,9.5,10.8,96.73
45.79,9.5,10.8,96.67
45.85,9.5,10.8,96.6
45.91,9.8,10.6,86.58
45.98,9.8,10.6,87.29
46.04,9.8,10.6,87.38
46.1,9.9,10.5,83.74
46.16,9.8,10.6,87.04
46.22,9.8,10.6,85.36
46.29,9.8,10.6,87.48
46.35,9.9,10.7,88.77
46.41,9.2,10.3,88.12
46.49,9.2,10.3,88.12
46.62,9.5,10.8,96.6
46.68,9.5,10.8,96.57
46.74,9.5,10.8,96.7
46.81,9.5,10.8,96.65
46.87,9.5,10.8,96.77
46.93,9.5,10.8,96.64
47,8.7,10,87.72
47.76,9.6,10.6,86.34
47.84,9.6,10.6,86.26
47.9,9.7,10.7,91.75
47.96,9.8,10.6,85.73
48.03,9.8,10.6,85.57
48.09,9,10.2,87.48
48.15,9.3,10.4,87.59
48.21,9.4,10.4,87.27
48.27,9.5,10.7,95.76
48.34,9.5,10.8,96.05
48.4,9.5,10.7,95.35
48.46,9.5,10.7,95.35
48.52,9.5,10.7,95.25
48.59,9.5,10.7,95.5
48.65,9.5,10.7,95.41
48.71,9.5,10.8,95.2
48.77,9.5,10.8,95.84
48.84,9.5,10.7,95.39
48.9,9.5,10.7,95.37
48.96,9.8,10.6,87.43
49.02,9.7,10.6,87.51
49.09,9.4,10.4,87.25
49.15,9.4,10.4,87.34
49.21,9.4,10.4,87.34
49.27,8,9.6,87.31
49.4,9.6,10.7,94.49
49.67,9.6,10.7,94.51
49.73,9.6,10.7,94.23
49.79,9.5,10.5,87.6
49.85,9.4,10.4,87.58
49.91,9.5,10.5,87.5
49.98,9.6,10.8,97.03
50.04,9.5,10.7,95.46
50.1,9.5,10.7,95.48
50.16,9.5,10.7,95.21
50.23,9.5,10.7,95.26
50.29,9.5,10.7,95.48
50.35,9.5,10.7,95.22
50.42,9.5,10.7,95.35
50.48,9.5,10.7,95.34
50.54,9.5,10.7,95.39
50.6,9.5,10.8,97.77
50.67,9.5,10.8,96.59
50.73,9.5,10.8,96.63
50.79,9.5,10.8,96.67
50.85,9.5,10.8,96.6
50.92,9.3,10.4,87.57
50.98,9.4,10.4,87.3
51.04,9.4,10.4,87.22
51.1,9.7,10.9,94.17
51.17,9.5,10.8,96.73
51.23,9.8,10.6,87.18
51.29,9.8,10.6,87.38
51.35,9.6,10.6,89.09
51.42,9,10.4,92.21
51.48,9.5,10.7,92.53
51.54,9.5,10.7,97.4
51.6,9.7,10.6,89.21
51.67,10,10.5,79.21
51.74,10,10.5,79.21
51.74,9.6,10.7,91.06
51.96,9.8,10.6,85.69
52.02,9.7,10.6,88.75
52.09,9.8,10.6,85.2
52.15,9.8,10.6,86.76
52.21,9.8,10.6,85.52
52.28,9.8,10.6,85.67
52.34,9.8,10.6,84.99
52.4,9.8,10.6,87.66
52.47,9.8,10.6,85.53
52.53,10.1,10.1,-36.53
52.59,10.1,10.1,-36.42
52.65,10.1,10.1,-36.45
52.72,10.1,10.1,-35.85
52.78,9.5,10.7,95.13
52.84,9.5,10.8,96.65
52.91,9.5,10.8,96.68
52.97,9.5,10.8,96.55
53.03,9.5,10.8,96.57
53.09,9.5,10.8,96.59
53.16,9.5,10.8,96.7
53.22,9.5,10.8,96.51
53.28,9.5,10.8,96.56
53.34,9.5,10.8,96.75
53.41,10,10.7,83.99
53.53,9.5,10.8,96.55
53.59,9.9,10.7,86.7
53.66,9.4,10.4,87.34
53.72,9.5,10.5,87.32
53.78,9.5,10.5,87.32
53.78,9.5,10.7,94.26
53.99,9.5,10.7,95.2
54.05,9.5,10.7,94.33
54.12,9.3,9.6,70.14
54.18,9.9,10.7,87.36
54.31,9.7,10.7,90.12
54.5,9.8,10.6,86.19
54.56,9.8,10.6,84.23
54.62,9.5,10.8,96.9
54.69,9.6,10.9,101.35
54.75,9.9,10.5,83.91
54.81,9.5,10.8,96.34
54.87,9.5,10.7,95.44
54.93,9.8,10.7,88.41
55,9.5,10.7,92.77
55.11,9.5,10.7,94.23
55.23,9.5,10.7,95.33
55.3,9.9,10.7,88.08
55.36,9.8,10.6,87.4
55.42,9.5,10.8,95.38
55.48,9.5,10.7,94.37
55.55,10.2,10.7,83.16
55.61,10.2,10.9,86.71
55.67,9.9,10.7,87.47
55.74,9.5,10.8,95.9
55.8,9.5,10.7,95.38
55.86,9.5,10.7,95.45
55.92,9.6,10.5,87.14
56,9.9,10.7,87.34
56.07,9.9,10.7,87.7
56.19,9.5,10.7,94.21
56.25,9.5,10.7,94.46
56.32,9.5,10.7,95.58
56.38,9.5,10.7,95.23
56.44,9.5,10.7,95.43
56.51,10,10.8,87.39
56.57,9.5,10.7,95.48
56.63,9.5,10.7,95.24
56.69,9.5,10.8,95.76
56.76,9.5,10.7,95.49
56.82,9.5,10.7,95.39
56.88,9.9,10.7,87.14
56.88,9.5,10.8,96.7
57.01,9.5,10.8,96.82
57.07,9.5,10.8,96.62
57.13,9.5,10.8,96.61
57.2,9.5,10.8,96.68
57.26,9.5,10.8,96.7
57.32,9.5,10.8,96.56
57.39,9.5,10.8,96.58
57.45,9.5,10.8,96.76
57.52,9.5,10.8,96.65
57.57,9.5,10.8,96.67
57.64,9.5,10.8,96.59
57.7,10.1,10.8,87.44
57.76,9.4,10.4,87.5
57.82,9.4,10.4,87.25
57.89,9.4,10.4,87.46
57.95,9.4,10.4,87.35
58.01,9.4,10.4,87.52
58.07,9.4,10.4,87.4
58.14,9.1,10.2,87.44
58.2,10,10.7,87.44
58.26,10,10.7,87.63
58.32,9.7,10.6,87.59
58.39,10,10.7,87.76
58.45,9.9,10.7,87.66
58.51,10,10.6,82.67
58.57,9.4,10.4,87.37
58.64,9,10.2,87.69
58.7,9.3,10.4,87.03
58.76,9.4,10.4,87.27
58.82,9.4,10.4,87.38
58.89,9.9,10.7,87.55
58.95,9.8,10.6,87.98
59.01,9.8,10.6,85.74
59.07,9.8,10.6,86.49
59.13,9.8,10.6,86.37
59.2,9.9,10.5,83.1
59.26,9.9,10.7,87.62
59.32,9.6,10.5,87.27
59.38,8.9,10.1,86.47
59.45,9.8,10.7,87.48
59.51,9.5,10.7,93.35
59.57,11.6,10.3,58.65
59.64,9.5,10.7,96.62
59.7,9.5,10.8,96.75
59.76,9.5,10.8,96.66
59.82,9.9,10.7,87.64
59.89,9.9,10.7,87.6
59.95,9.9,10.6,87.52
60.01,9.9,10.7,87.43
60.07,9,10.4,95.38
60.13,9.9,10.7,87.49
