# time (s), x(cm), y(cm), Turning Angle
0,9.1,9.1,-108.61
0.07,9.1,9,-108.54
0.13,9.1,9.1,-108.56
0.19,9.1,9,-107.97
0.26,9.1,8.9,-108.37
0.32,8.8,8.9,-107.11
0.38,8.7,8.8,-107.42
0.44,8.7,8.8,-107.32
0.5,8.6,8.8,-107.21
0.56,8.4,8.8,-107.61
0.63,8.3,8.7,-107.96
0.69,8.2,8.7,-108.27
0.76,8.1,8.6,-108.4
0.82,8,8.6,-108.08
0.88,7.9,8.5,-107.57
0.94,7.8,8.5,-106.81
1.01,7.6,8.5,-106.16
1.07,7.5,8.5,-105.24
1.13,7.3,8.4,-104.9
1.19,7.2,8.3,-104.71
1.26,7,8.2,-105
1.32,6.9,8.2,-105.91
1.38,6.7,8.1,-106.77
1.44,6.5,8,-107.29
1.51,6.3,7.8,-108.08
1.57,6.1,7.7,-109.59
1.63,5.9,7.5,-110.82
1.7,5.7,7.4,-111.5
1.76,5.6,7.2,-112.23
1.82,5.5,7,-113.51
1.88,5.4,6.8,-115.09
1.95,5.2,6.6,-116.17
2.01,5,6.5,-117.12
2.07,5,6.5,-118.71
2.14,5,6.4,-121.86
2.2,5,6.3,-125.73
2.26,5,6.1,-129.58
2.32,5.1,5.9,-133
2.39,5.1,5.8,-135.54
2.45,5.1,5.7,-136.88
2.51,5,5.6,-137.04
2.58,4.9,5.5,-136.95
2.64,4.8,5.4,-136.91
2.7,4.7,5.3,-136.39
2.77,4.6,5.2,-135.92
2.83,4.6,5.1,-135.96
2.89,4.5,5,-136.06
2.96,4.5,4.9,-136.6
3.02,4.4,4.8,-137.85
3.08,4.4,4.7,-138.66
3.15,4.4,4.7,-139.76
3.21,4.4,4.6,-139.86
3.27,4.4,4.6,-139.63
3.33,4.4,4.5,-139.29
3.4,4.4,4.5,-138.94
3.46,4.4,4.4,-138.53
3.53,4.4,4.4,-138.72
3.59,4.4,4.4,-139.09
3.65,4.4,4.3,-139.42
3.71,4.4,4.3,-140.04
3.78,4.4,4.2,-139.98
3.84,4.4,4.2,-139.98
3.9,4.4,4.1,-139.54
3.96,4.4,4.1,-139.37
4.03,4.4,4.1,-139.3
4.09,4.4,4.1,-139.09
4.15,4.4,4.1,-139.22
4.21,4.4,4.1,-139.13
4.27,4.4,4.1,-139.42
4.34,4.4,4.1,-139.21
4.4,4.4,4.1,-139.27
4.46,4.4,4.1,-139.15
4.52,4.4,4.1,-139.08
4.59,4.4,4.1,-138.95
4.65,4.4,4.1,-138.87
4.71,4.4,4.1,-138.84
4.77,4.4,4.1,-139.09
4.83,4.4,4.1,-139.18
4.9,4.4,4.1,-138.99
4.97,4.4,4.1,-139.24
5.02,4.4,4.1,-139.07
5.08,4.4,4.1,-139.04
5.15,4.4,4.1,-138.89
5.21,4.4,4.1,-138.55
5.27,4.4,4.1,-138.18
5.34,4.4,4.1,-137.77
5.4,4.4,4.1,-137.17
5.46,4.4,4,-136.93
5.53,4.4,4,-136.91
5.59,4.4,4,-137.06
5.65,4.4,3.9,-138.22
5.71,4.4,3.9,-139.29
5.78,4.4,3.8,-140.06
5.84,4.4,3.7,-141.28
5.9,4.4,3.7,-142.41
5.96,4.4,3.7,-143.44
6.03,4.3,3.6,-144.58
6.09,4.3,3.5,-146.5
6.15,4.2,3.4,-148.88
6.21,4.3,3.3,-150.1
6.27,4.2,3.3,-150.66
6.33,4.2,3.2,-151.19
6.4,4.2,3.2,-151.31
6.46,4.2,3.2,-151.83
6.52,4.2,3.1,-152.98
6.59,4.2,3.1,-153.99
6.65,4.2,3.1,-154.6
6.71,4.2,3,-154.85
6.77,4.2,3,-155.48
6.84,4.2,3,-156.08
6.9,4.2,3,-156.17
6.96,4.1,3,-156.3
7.02,4.1,3,-156.1
7.09,4.1,3,-155.76
7.15,4.2,3,-155.71
7.21,4.2,3,-154.91
7.27,4.2,3.1,-154.11
7.33,4.3,3.1,-153.44
7.4,4.3,3.1,-153.49
7.46,4.3,3.2,-152.78
7.52,4.4,3.2,-152.73
