# time (s), x(cm), y(cm), Turning Angle
0.19,8.9,8.8,-127.63
0.25,8.7,9.5,-123.52
0.32,8.7,9.5,-123.76
0.38,8.7,9.5,-123
0.44,8.7,9.5,-122.59
0.5,8.6,9.5,-122.24
0.57,8.6,9.5,-121.72
0.63,8.5,9.5,-121
0.69,8.5,9.5,-120.19
0.75,8.4,9.5,-119.36
0.82,8.4,9.5,-118.15
0.88,8.3,9.5,-117.33
0.94,8.3,9.5,-116.87
1,8.2,9.5,-116.33
1.07,8.2,9.5,-115.75
1.13,8.2,9.4,-115.16
1.19,8.1,9.4,-114.74
1.25,8.1,9.4,-114.48
1.31,8,9.4,-114.16
1.38,8,9.4,-113.87
1.44,8,9.4,-113.53
1.5,7.9,9.4,-113.31
1.57,7.9,9.4,-113.11
1.63,7.8,9.4,-112.85
1.69,7.8,9.3,-112.55
1.76,7.8,9.3,-112.39
1.82,7.7,9.3,-111.79
1.88,7.7,9.3,-111.52
1.94,7.6,9.2,-110.91
2,7.6,9.2,-110.35
2.07,7.5,9.2,-109.84
2.13,7.5,9.2,-109.5
2.19,7.4,9.2,-108.9
2.26,7.4,9.2,-108.39
2.32,7.4,9.2,-107.92
2.38,7.4,9.2,-107.2
2.44,7.3,9.2,-106.43
2.5,7.3,9.2,-105.81
2.57,7.3,9.2,-105.31
2.63,7.2,9.2,-104.67
2.69,7.2,9.2,-104.11
2.75,7.2,9.2,-103.66
2.81,7.2,9.2,-103.2
2.88,7.1,9.2,-102.94
2.94,7.1,9.2,-102.59
3,7.1,9.2,-102.39
3.06,7.1,9.2,-102.26
3.13,7.1,9.2,-102.17
3.19,7.1,9.2,-102.14
3.25,7.1,9.2,-102.15
3.32,7.1,9.2,-102.25
3.38,7.1,9.2,-102.18
3.44,7.1,9.2,-102.16
3.5,7.1,9.2,-102.24
3.57,7.1,9.2,-102.24
3.63,7.1,9.2,-102.22
3.69,7.1,9.2,-102.22
3.75,7.1,9.2,-102.21
3.82,7.1,9.2,-102.23
3.88,7.1,9.2,-102.22
3.94,7.1,9.2,-102.23
4,7.1,9.2,-102.22
4.06,7.1,9.2,-102.22
4.13,7.1,9.2,-102.23
4.19,7.1,9.2,-102.25
4.25,7.1,9.2,-102.33
4.32,7.1,9.2,-102.41
4.38,7.1,9.2,-102.34
4.44,7.1,9.2,-102.31
4.5,7.1,9.2,-102.3
4.57,7.1,9.2,-102.41
4.63,7.1,9.2,-102.33
4.69,7.1,9.2,-102.33
4.75,7.1,9.2,-102.36
4.82,7.1,9.2,-102.47
4.88,7.1,9.2,-102.49
4.94,7.1,9.2,-102.35
5,7.1,9.2,-102.37
5.07,7.1,9.2,-102.41
5.13,7.1,9.2,-102.48
5.19,7.1,9.2,-102.47
5.26,7.1,9.2,-102.59
5.32,7.1,9.2,-102.42
5.38,7.1,9.2,-102.51
5.44,7.1,9.2,-102.48
5.5,7.1,9.2,-102.44
5.56,7.1,9.2,-102.46
5.63,7.1,9.2,-102.48
5.69,7.1,9.2,-102.41
5.75,7.1,9.2,-102.5
5.81,7.1,9.2,-102.48
5.88,7.1,9.2,-102.61
5.94,7.1,9.2,-102.49
6,7.1,9.2,-102.62
6.06,7.1,9.2,-102.61
6.13,7.1,9.2,-102.64
6.19,7.1,9.2,-102.81
6.25,7.1,9.2,-102.81
6.32,7.1,9.2,-102.77
6.38,7.1,9.2,-102.88
6.44,7.1,9.2,-103
6.5,7.1,9.2,-103.09
6.57,7.1,9.2,-103.15
6.63,7.1,9.2,-103.18
6.69,7.1,9.2,-103.32
