# time (s), x(cm), y(cm), Turning Angle
33.85,6.4,6.7,41.37
33.85,6.4,6.7,41.37
34.02,6.4,6.7,41.37
34.26,6.4,6.7,41.37
34.26,6.4,6.7,41.37
34.79,6.4,6.7,41.37
34.79,6.4,6.7,41.37
34.79,6.4,6.7,41.37
35.1,6.4,6.7,41.37
35.37,6.4,6.7,41.37
35.54,6.4,6.7,41.37
35.79,6.4,6.7,41.37
35.79,6.4,6.7,41.37
36.1,6.4,6.7,41.37
36.33,6.4,6.7,41.37
36.55,6.4,6.7,41.37
36.55,6.4,6.7,41.37
36.85,6.4,6.7,41.37
36.85,6.4,6.7,41.37
37.09,6.4,6.7,41.37
37.28,6.4,6.7,41.37
37.51,6.4,6.7,41.37
37.51,6.4,6.7,41.37
37.78,6.4,6.7,41.37
38.06,6.4,6.7,41.37
38.06,6.4,6.7,41.37
38.26,6.4,6.7,41.37
38.45,6.4,6.7,41.37
38.45,6.4,6.7,41.37
38.74,6.4,6.7,41.37
38.96,6.4,6.7,41.37
39.16,6.4,6.7,41.37
39.16,6.4,6.7,41.37
39.41,6.4,6.7,41.37
39.61,6.4,6.7,41.37
39.83,6.4,6.7,41.37
40,6.4,6.7,41.37
40,6.4,6.7,41.37
40.42,6.4,6.7,41.37
40.42,6.4,6.7,41.37
40.64,6.4,6.7,41.37
41.12,6.4,6.7,41.37
41.12,6.4,6.7,41.37
41.31,6.4,6.7,41.37
41.56,6.4,6.7,41.37
41.56,6.4,6.7,41.37
41.81,6.4,6.7,41.37
42.14,6.4,6.7,41.37
42.14,6.4,6.7,41.37
42.37,6.4,6.7,41.37
42.64,6.4,6.7,41.37
42.64,6.4,6.7,41.37
43.03,6.4,6.7,41.37
43.25,6.4,6.7,41.37
43.25,6.4,6.7,41.37
43.48,6.4,6.7,41.37
43.48,6.4,6.7,41.37
43.87,6.4,6.7,41.37
44.17,6.4,6.7,41.37
44.17,6.4,6.7,41.37
44.35,6.4,6.7,41.37
44.59,6.4,6.7,41.37
44.81,6.4,6.7,41.37
44.81,6.4,6.7,41.37
45.12,6.4,6.7,41.37
45.34,6.4,6.7,41.37
45.34,6.4,6.7,41.37
45.68,6.4,6.7,41.37
45.68,6.4,6.7,41.37
46.1,6.4,6.7,41.37
46.1,6.4,6.7,41.37
46.28,6.4,6.7,41.37
46.52,6.4,6.7,41.37
46.72,6.4,6.7,41.37
46.9,6.7,6.6,50.37
46.96,6.7,6.6,47.96
47.02,6.7,6.6,47.96
47.02,6.9,6.6,54.7
47.24,6.9,6.7,51.06
47.31,6.9,6.7,49.83
47.37,6.8,6.7,48.68
47.43,6.8,6.7,47.65
47.49,6.8,6.7,46.53
47.56,6.8,6.7,45.85
47.62,6.8,6.7,43.54
47.68,6.8,6.7,42.77
47.75,6.8,6.7,42.3
47.81,6.7,6.6,44.7
47.9,6.7,6.6,44.7
47.9,6.7,6.6,44.7
48.16,6.7,6.6,44.7
48.36,6.7,6.6,44.7
48.61,6.7,6.6,44.7
48.81,6.7,6.6,44.7
48.81,6.7,6.6,44.7
49.11,6.7,6.6,44.7
49.3,6.7,6.6,44.7
49.57,6.7,6.6,44.7
49.83,6.7,6.6,44.7
49.83,6.7,6.6,44.7
50,6.6,6.6,51.57
50.08,6.6,6.6,51.72
50.19,6.6,6.6,51.72
50.47,6.6,6.6,51.72
50.68,6.6,6.6,51.72
51.02,6.6,6.6,51.72
51.02,6.6,6.6,51.72
51.18,6.6,6.6,51.72
51.35,6.9,6.6,52
51.42,6.9,6.7,50.52
51.48,6.9,6.7,49.68
51.54,6.9,6.7,48.26
51.6,6.8,6.7,47.02
51.67,6.8,6.7,46.28
51.73,6.8,6.7,45.59
51.79,6.8,6.7,44.97
51.86,6.8,6.7,45.07
51.92,6.8,6.7,44.53
51.98,6.8,6.7,45.08
52.04,6.8,6.7,44.56
52.11,6.8,6.7,44.14
52.17,6.8,6.7,44.14
52.39,6.8,6.7,44.14
52.39,6.8,6.7,44.14
52.62,6.8,6.7,44.14
52.62,6.8,6.7,44.14
52.79,6.8,6.7,44.14
52.79,6.8,6.7,44.14
53.05,6.8,6.7,44.14
53.21,6.8,6.7,44.14
53.36,6.8,6.7,44.14
53.57,6.8,6.7,44.14
53.57,6.8,6.7,44.14
53.82,6.8,6.7,44.14
53.82,6.8,6.7,44.14
54.05,6.8,6.7,44.14
54.25,6.8,6.7,44.14
54.38,6.8,6.7,44.14
54.63,6.8,6.7,44.14
54.63,6.8,6.7,44.14
54.8,6.8,6.7,44.14
54.98,6.8,6.7,44.14
55.36,6.8,6.7,44.14
55.36,6.8,6.7,44.14
55.65,6.9,6.7,49.11
55.72,6.8,6.7,48.01
55.78,6.8,6.7,46.83
55.84,6.8,6.7,45.95
55.91,6.8,6.7,45.29
55.97,6.8,6.6,48.01
56.06,6.8,6.6,48.01
56.24,6.8,6.6,48.01
56.24,6.8,6.6,48.01
56.44,6.8,6.6,48.01
56.63,6.8,6.6,48.01
56.63,6.8,6.6,48.01
56.88,6.8,6.6,48.01
57.1,6.8,6.6,48.01
57.32,6.8,6.6,48.01
57.49,6.8,6.6,48.01
57.68,6.8,6.6,48.01
57.92,6.8,6.6,48.01
58.06,6.8,6.6,48.01
58.2,6.8,6.6,48.01
58.43,6.8,6.6,48.01
58.43,6.8,6.6,48.01
58.73,6.8,6.6,48.01
58.73,6.8,6.6,48.01
58.9,6.8,6.6,48.01
59.19,6.8,6.6,48.01
59.3,6.8,6.6,48.01
59.3,6.8,6.6,48.01
59.57,6.8,6.6,48.01
59.77,6.8,6.6,48.01
59.77,6.8,6.6,48.01
60.16,6.8,6.6,48.01
60.16,6.8,6.6,48.01
60.46,6.8,6.6,48.01
60.46,6.8,6.6,48.01
60.67,6.8,6.6,48.01
60.88,6.8,6.6,48.01
61.04,6.8,6.6,48.01
61.25,6.8,6.6,48.01
61.25,6.8,6.6,48.01
61.5,6.8,6.6,48.01
61.66,6.8,6.6,48.01
61.66,6.8,6.6,48.01
61.92,6.8,6.6,48.01
62.07,6.8,6.6,48.01
62.33,6.8,6.6,48.01
62.52,6.8,6.6,48.01
62.71,6.8,6.6,48.01
62.92,6.8,6.6,48.01
62.92,6.8,6.6,48.01
63.2,6.8,6.6,48.01
63.39,6.8,6.6,48.01
63.39,6.8,6.6,48.01
63.63,6.8,6.6,48.01
63.94,6.8,6.6,48.01
64.11,6.8,6.6,48.01
64.11,6.8,6.6,48.01
64.36,6.8,6.6,48.01
64.58,6.8,6.6,48.01
64.84,6.8,6.6,48.01
65,6.8,6.6,48.01
65.2,6.8,6.6,48.01
65.2,6.8,6.6,48.01
65.44,6.9,6.6,52.83
65.52,6.7,6.7,42.83
65.58,6.9,6.7,49.69
65.64,6.8,6.6,48.71
65.71,6.8,6.7,48.36
65.77,6.8,6.7,46.77
65.83,6.8,6.7,45.36
65.89,6.8,6.7,44.62
65.96,6.8,6.7,44.86
66.02,6.8,6.7,44.6
66.08,6.8,6.7,44.4
66.15,6.8,6.7,44.48
66.21,6.8,6.7,44.18
66.27,6.8,6.7,44.78
66.33,5.4,7.1,35.53
66.4,6.8,6.7,44.38
66.46,6.8,6.7,45.61
66.53,6.8,6.7,45.76
66.59,6.8,6.8,43.5
66.65,6.8,6.7,44.39
66.71,6.8,6.7,45.03
66.78,6.8,6.7,45.28
66.84,6.8,6.7,45.13
66.9,6.8,6.7,45.05
66.97,6.8,6.7,44.93
67.03,6.8,6.7,44.98
67.09,6.8,6.7,45.49
67.16,6.8,6.7,44.75
67.22,7.1,6.8,40.69
67.28,6.8,6.7,44.53
67.34,6.8,6.7,45.09
67.41,6.8,6.7,44.7
67.47,6.8,6.7,44.86
67.53,6.8,6.7,45.18
67.6,6.8,6.7,43.56
67.66,6.8,6.7,44.47
67.72,6.8,6.7,44.61
67.79,6.8,6.7,44.6
67.85,6.8,6.7,44.65
67.91,6.8,6.7,43.66
67.98,6.8,6.7,44.63
68.04,6.8,6.7,44.4
68.1,6.8,6.7,44.98
68.17,6.8,6.7,44.74
68.23,6.8,6.7,44.74
68.29,6.8,6.7,44.52
68.36,6.8,6.7,44.08
68.42,6.8,6.7,44.66
68.55,6.8,6.7,44.18
68.61,6.8,6.7,44.49
68.67,6.8,6.7,44.36
68.74,6.8,6.7,44.42
68.8,6.8,6.7,42.55
68.86,6.8,6.7,44.38
68.92,6.8,6.7,43.12
68.99,6.8,6.7,44.34
69.05,6.8,6.7,44.17
69.11,6.8,6.7,44.09
69.17,6.8,6.7,44.52
69.24,6.8,6.7,44.33
69.3,6.8,6.7,44.48
69.36,6.8,6.7,44.25
69.43,6.8,6.7,44.43
69.49,6.8,6.7,43.93
69.56,6.7,6.7,43.23
69.62,6.7,6.7,43.23
69.62,6.9,6.6,53.05
69.76,6.9,6.6,50.32
69.82,6.8,6.7,46.23
69.88,6.8,6.9,39.78
69.98,6.8,6.9,39.78
70.21,6.8,6.9,39.78
70.38,6.8,6.9,39.78
70.38,6.8,6.9,39.78
70.61,6.8,6.9,39.78
70.88,6.8,6.9,39.78
71.08,6.8,6.9,39.78
71.08,6.8,6.9,39.78
71.31,6.8,6.9,39.78
71.61,6.8,6.9,39.78
71.61,6.8,6.9,39.78
71.83,6.8,6.9,39.78
71.83,6.8,6.9,39.78
72.24,6.8,6.9,39.78
72.24,6.8,6.9,39.78
72.52,6.8,6.9,39.78
72.52,6.8,6.9,39.78
72.85,6.8,6.9,39.78
72.85,6.8,6.9,39.78
73.3,6.8,6.9,39.78
73.3,6.8,6.9,39.78
73.54,6.8,6.9,39.78
73.72,6.8,6.9,39.78
73.91,6.8,6.9,39.78
73.91,6.8,6.9,39.78
74.33,6.8,6.9,39.78
74.57,6.8,6.9,39.78
74.57,6.8,6.9,39.78
74.85,6.8,6.9,39.78
74.85,6.8,6.9,39.78
75.1,6.8,6.9,39.78
75.1,6.8,6.9,39.78
75.42,6.8,6.9,39.78
75.59,6.8,6.9,39.78
75.78,6.8,6.9,39.78
76,6.8,6.9,39.78
76.19,6.8,6.9,39.78
76.19,6.8,6.9,39.78
76.47,6.8,6.9,39.78
76.69,6.8,6.9,39.78
76.69,6.8,6.9,39.78
76.97,6.8,6.9,39.78
76.97,6.8,6.9,39.78
77.3,6.8,6.9,39.78
77.3,6.8,6.9,39.78
77.57,6.8,6.9,39.78
77.85,6.8,6.9,39.78
78.03,6.8,6.9,39.78
78.03,6.8,6.9,39.78
78.33,6.8,6.9,39.78
78.56,6.8,6.9,39.78
78.83,6.8,6.9,39.78
78.83,6.9,6.6,50.92
79,6.9,6.8,48.41
79.28,6.9,6.8,48.41
79.28,6.9,6.8,48.41
79.5,6.9,6.8,48.41
79.78,6.9,6.8,48.41
79.78,6.9,6.8,48.41
79.98,6.9,6.8,48.41
80.31,6.9,6.8,48.41
80.31,6.9,6.8,48.41
80.54,6.9,6.8,48.41
80.54,6.9,6.8,48.41
80.86,6.9,6.8,48.41
81.11,6.9,6.8,48.41
81.11,6.9,6.8,48.41
81.45,6.9,6.8,48.41
81.45,6.9,6.6,54.51
81.76,6.9,6.6,50.42
81.83,6.9,6.7,46.62
81.97,6.9,6.7,46.62
82.17,6.9,6.7,46.62
82.17,6.9,6.7,46.62
82.45,6.9,6.7,46.62
82.73,6.9,6.7,46.62
82.73,6.9,6.7,46.62
82.94,6.9,6.6,50.9
83.03,6.9,6.6,50.11
83.1,6.8,6.7,49.97
83.16,6.8,6.7,51.22
83.22,6.8,6.7,51.22
83.22,6.8,6.7,51.22
83.53,6.8,6.7,51.22
83.53,6.8,6.7,51.22
83.79,6.8,6.7,51.22
84.06,6.8,6.7,51.22
84.29,6.8,6.7,51.22
84.29,6.8,6.7,51.22
84.54,6.8,6.7,51.22
84.54,6.8,6.7,51.22
84.87,6.9,6.6,53.96
85.02,6.9,6.7,50.53
85.08,6.9,6.7,49.15
85.14,6.8,6.7,47.36
85.2,6.8,6.7,46.5
85.26,6.8,6.7,44.71
85.33,6.8,6.7,42.97
85.39,6.7,6.7,41.69
85.45,6.8,6.7,45.61
85.51,6.8,6.6,51.01
85.59,6.8,6.6,51.01
85.82,6.8,6.6,51.01
85.82,6.8,6.6,51.01
86.09,6.8,6.6,51.01
86.09,6.8,6.6,51.01
86.36,6.8,6.6,51.01
86.36,6.8,6.6,51.01
86.67,6.8,6.6,51.01
86.67,6.8,6.6,51.01
86.94,6.8,6.6,51.01
87.16,6.8,6.6,51.01
87.39,6.8,6.6,51.01
87.61,6.8,6.6,51.01
87.89,6.8,6.6,51.01
87.89,6.9,6.6,54.25
88.14,6.9,6.6,51.33
88.2,6.9,6.7,49.86
88.27,6.8,6.7,46.56
88.34,6.8,6.7,46.56
88.54,6.8,6.7,46.56
88.54,6.8,6.7,46.56
88.9,6.8,6.7,46.56
89.16,6.8,6.7,46.56
89.16,6.8,6.7,46.56
89.51,6.8,6.7,46.56
89.51,6.8,6.7,46.56
89.78,6.8,6.7,46.56
89.78,6.8,6.7,46.56
90.14,6.8,6.7,46.56
90.36,6.8,6.7,46.56
90.58,6.8,6.7,46.56
90.81,6.8,6.7,46.56
90.81,6.8,6.7,46.56
91.06,6.8,6.7,46.56
91.3,6.9,6.6,53.38
91.38,6.9,6.6,53.38
91.61,6.9,6.6,53.38
91.61,6.9,6.6,53.38
91.84,6.9,6.6,53.38
91.84,6.9,6.6,53.38
92.11,6.9,6.6,53.38
92.3,6.9,6.6,53.38
92.3,6.9,6.6,53.38
92.52,6.9,6.6,53.38
92.52,6.9,6.6,53.38
92.78,6.9,6.6,53.38
93.02,6.9,6.6,53.38
93.02,6.9,6.6,53.38
93.39,6.9,6.6,53.38
93.56,6.9,6.6,53.38
93.56,6.9,6.6,53.38
93.81,6.9,6.6,53.38
94.1,6.9,6.6,53.38
94.1,6.9,6.6,53.38
94.39,6.9,6.6,53.38
94.66,6.9,6.6,53.38
94.66,6.9,6.6,53.38
94.92,6.9,6.6,53.38
95.17,6.9,6.6,53.38
95.17,6.9,6.6,53.38
95.47,6.9,6.6,53.38
95.47,6.9,6.6,53.38
95.84,6.9,6.6,53.38
96.03,6.9,6.6,53.38
96.28,6.9,6.6,53.38
96.5,6.9,6.6,53.38
96.62,6.9,6.6,53.38
96.62,6.9,6.6,53.38
96.84,6.9,6.6,53.38
97.23,6.9,6.6,53.38
97.23,6.9,6.6,53.38
97.4,6.9,6.6,53.38
97.68,6.9,6.6,53.38
97.87,6.9,6.6,53.38
98.04,6.9,6.6,53.38
98.26,6.9,6.6,53.38
98.5,6.9,6.6,53.38
98.5,6.9,6.6,53.38
98.81,6.9,6.6,53.38
98.81,6.9,6.6,53.38
99.06,6.9,6.6,53.38
99.31,6.9,6.6,53.38
99.53,6.9,6.6,53.38
99.53,6.9,6.6,53.38
99.77,6.9,6.6,53.38
100.02,6.9,6.6,53.38
100.27,6.9,6.6,53.38
100.27,6.9,6.6,53.38
100.55,6.9,6.6,53.38
100.77,6.9,6.6,53.38
100.77,6.9,6.6,53.38
101,6.9,6.6,53.38
101,6.9,6.6,49.16
101.27,6.8,6.7,48.79
101.33,6.8,6.7,46.49
101.39,6.8,6.7,46.09
101.45,6.8,6.7,44.74
101.52,6.8,6.7,43.37
101.58,6.7,6.7,42.26
101.64,6.7,6.8,39.03
101.8,6.7,6.8,39.03
101.8,6.7,6.8,39.03
102.03,6.7,6.8,39.03
102.25,6.7,6.8,39.03
102.48,6.7,6.8,39.03
102.72,6.7,6.8,39.03
102.72,6.7,6.8,39.03
102.98,6.7,6.8,39.03
102.98,6.7,6.8,39.03
103.24,6.7,6.8,39.03
103.24,6.7,6.8,39.03
103.44,6.7,6.8,39.03
103.78,6.7,6.8,39.03
103.78,6.7,6.8,39.03
104.02,6.7,6.8,39.03
104.16,6.7,6.8,39.03
104.42,6.7,6.8,39.03
104.42,6.7,6.8,39.03
104.75,6.7,6.8,39.03
105.05,6.7,6.8,39.03
105.05,6.7,6.8,39.03
105.3,6.7,6.8,39.03
105.3,6.7,6.8,39.03
116.35,6.6,6.6,50.42
116.46,6.6,6.6,49.37
116.52,6.5,6.7,47.92
116.58,6.5,6.7,47.92
116.75,6.5,6.7,47.92
116.94,6.5,6.7,47.92
116.94,6.5,6.7,47.92
117.16,6.5,6.7,47.92
117.41,6.5,6.7,47.92
117.63,6.5,6.7,47.92
117.63,6.5,6.7,47.92
117.94,6.5,6.7,47.92
118.24,6.5,6.7,47.92
118.24,6.5,6.7,47.92
118.51,6.5,6.7,47.92
118.65,6.5,6.7,47.92
118.65,6.5,6.7,47.92
118.9,6.5,6.7,47.92
119.22,6.5,6.7,47.92
119.22,6.5,6.7,47.92
119.53,6.5,6.7,47.92
119.77,6.5,6.7,47.92
119.77,6.5,6.7,47.92
119.77,6.5,6.7,47.92
120.11,6.5,6.7,47.92
120.41,6.5,6.7,47.92
120.41,6.5,6.7,47.92
120.62,6.5,6.7,47.92
120.85,6.5,6.7,47.92
121.07,6.5,6.7,47.92
121.36,6.5,6.7,47.92
121.36,6.5,6.7,47.92
121.66,6.5,6.7,47.92
121.83,6.5,6.7,47.92
121.83,6.5,6.7,47.92
122.13,6.5,6.7,47.92
122.35,6.5,6.7,47.92
122.35,6.5,6.7,47.92
122.56,6.5,6.7,47.92
122.56,6.5,6.7,47.92
122.56,6.5,6.7,47.92
122.93,6.5,6.7,47.92
122.93,6.5,6.7,47.92
123.32,6.5,6.7,47.92
123.32,6.5,6.7,47.92
123.6,6.5,6.7,47.92
123.83,6.5,6.7,50.88
123.91,6.5,6.7,50.88
124,6.5,6.7,50.88
124.22,6.5,6.7,50.88
124.22,6.5,6.7,50.88
124.52,6.5,6.7,50.88
124.52,6.5,6.7,50.88
124.75,6.5,6.7,50.88
124.99,6.5,6.7,50.88
124.99,6.5,6.7,50.88
125.32,6.5,6.7,50.88
125.32,6.5,6.7,50.88
125.54,6.5,6.7,50.88
125.84,6.5,6.7,50.88
125.84,6.5,6.7,50.88
126.12,6.5,6.7,50.88
126.45,6.5,6.7,50.88
126.45,6.5,6.7,50.88
126.67,6.5,6.7,50.88
126.95,6.5,6.7,50.88
126.95,6.5,6.7,50.88
127.25,6.5,6.7,50.88
127.5,6.5,6.7,50.88
127.5,6.5,6.7,50.88
127.86,6.5,6.7,50.88
127.86,6.5,6.7,50.88
128.14,6.5,6.7,50.88
128.14,6.5,6.7,50.88
128.46,6.5,6.7,50.88
128.46,6.5,6.7,50.88
128.73,6.5,6.7,50.88
128.73,6.5,6.7,50.88
129,6.5,6.7,50.88
129.25,6.5,6.7,50.88
129.25,6.5,6.7,50.88
129.55,6.5,6.7,50.88
129.55,6.5,6.7,50.88
129.89,6.5,6.7,50.88
129.89,6.5,6.7,50.88
130.11,6.5,6.7,50.88
130.42,6.5,6.7,50.88
130.66,6.5,6.7,50.88
130.66,6.6,6.7,52.31
130.81,6.6,6.7,48.03
130.88,6.5,6.7,45.54
130.94,6.5,6.7,45.54
131.24,6.5,6.7,45.54
131.24,6.5,6.7,45.54
131.52,6.5,6.7,45.54
131.52,6.5,6.7,45.54
131.84,6.5,6.7,45.54
131.84,6.5,6.7,45.54
132.14,6.5,6.7,45.54
132.14,6.5,6.7,45.54
132.47,6.5,6.7,45.54
132.47,6.5,6.7,45.54
132.85,6.5,6.7,45.54
132.85,6.5,6.7,45.54
133.16,6.5,6.7,45.54
133.47,6.5,6.7,45.54
133.47,6.5,6.7,45.54
133.85,6.5,6.7,45.54
133.85,6.5,6.7,45.54
134.07,6.5,6.7,45.54
134.29,6.5,6.7,45.54
134.29,6.5,6.7,45.54
134.62,6.5,6.7,45.54
134.85,6.5,6.7,45.54
135.01,6.5,6.7,45.54
135.23,6.5,6.7,45.54
135.23,6.5,6.7,45.54
135.47,6.5,6.7,45.54
135.47,6.5,6.7,45.54
135.91,6.5,6.7,45.54
135.91,6.5,6.7,45.54
136.17,6.5,6.7,45.54
136.17,6.5,6.7,45.54
136.5,6.8,6.7,49.66
136.56,6.7,6.8,46.34
136.63,6.9,6.6,48.15
136.69,6.8,6.7,46.52
136.76,6.9,6.6,48.06
136.82,7,6.3,51.79
136.88,7,6.3,51.79
136.88,7,6.3,51.79
137.13,7.4,6.8,10.22
137.19,7.4,6.8,11.06
137.25,7.4,6.8,11.33
137.31,7.4,6.8,11.4
137.44,6.6,6.9,40.64
137.5,7.8,4.8,42.99
137.56,8.4,3.6,42.73
137.63,6.7,6.9,41.51
137.69,6.8,6.8,40.41
137.75,6.8,6.8,40.55
137.82,7.1,6.9,43.57
137.88,6.7,7,38.64
137.94,6.7,6.9,39.18
138,6.8,6.9,39
138.07,6.8,6.9,38.08
138.13,6.7,7,36.82
138.19,6.8,6.8,38.67
138.25,6.7,7,37.32
138.32,6.7,6.9,39.06
138.38,7.9,6.9,39.85
138.44,9.7,6.6,65.83
138.5,7.4,6.8,17.16
138.57,7.4,6.8,17.37
138.63,6.7,7,36.98
138.69,6.7,6.9,38.17
138.76,6.7,7,37.43
138.82,6.7,7,42.98
138.88,6.7,7,37.74
138.95,7.3,6.9,16.85
139.01,7.3,6.9,16.75
139.07,7.4,6.8,17.04
139.14,7,7,37.38
139.2,7,7,38.21
139.26,7,7,39.17
139.34,7,7,39.17
139.47,6.8,7,33.63
139.53,6.7,7,36.93
139.59,6.6,7.2,34.29
139.66,6.8,6.9,33.52
139.72,6.8,7,31.26
139.78,6.8,7,31.69
139.85,6.8,7,31.07
139.91,6.7,7,34.56
139.97,6.7,7,34.08
140.03,7,6.5,33.98
140.1,6.7,7,34.21
