# time (s), x(cm), y(cm), Turning Angle
0.32,12.7,9.8,-138.92
0.39,12.3,10.4,-138.86
0.45,12.3,10.3,-138.95
0.51,12.3,10.3,-139
0.57,12.4,10.3,-139.01
0.64,12.4,10.3,-139.05
0.7,12.4,10.3,-139.06
0.77,12.4,10.3,-139.11
0.83,12.4,10.3,-139.17
0.89,12.4,10.3,-139.17
0.96,12.4,10.2,-139.19
1.02,12.4,10.2,-139.33
1.08,12.4,10.2,-139.39
1.14,12.4,10.2,-139.33
1.21,12.4,10.2,-139.44
1.27,12.4,10.2,-139.46
1.33,12.4,10.2,-139.45
1.39,12.4,10.2,-139.46
1.45,12.4,10.2,-139.47
1.52,12.4,10.2,-139.55
1.58,12.4,10.2,-139.49
1.64,12.4,10.2,-139.47
1.7,12.4,10.2,-139.58
1.77,12.4,10.2,-139.6
1.83,12.4,10.2,-139.57
1.89,12.4,10.2,-139.61
1.95,12.4,10.2,-139.55
2.02,12.4,10.2,-139.59
2.08,12.4,10.2,-139.56
2.14,12.4,10.2,-139.52
2.2,12.4,10.2,-139.62
2.27,12.4,10.2,-139.53
2.33,12.4,10.2,-139.57
2.4,12.4,10.2,-139.54
2.46,12.4,10.2,-139.57
2.52,12.4,10.2,-139.59
2.58,12.4,10.2,-139.56
2.64,12.4,10.2,-139.68
2.71,12.4,10.2,-139.59
2.77,12.4,10.2,-139.56
2.83,12.4,10.2,-139.49
2.89,12.4,10.2,-139.56
2.95,12.4,10.2,-139.56
3.02,12.4,10.2,-139.48
3.08,12.4,10.2,-139.5
3.14,12.4,10.2,-139.53
3.2,12.4,10.2,-139.5
3.27,12.4,10.2,-139.49
3.33,12.4,10.2,-139.48
3.39,12.4,10.2,-139.47
3.46,12.4,10.2,-139.51
3.52,12.4,10.2,-139.47
3.58,12.4,10.2,-139.5
3.64,12.4,10.2,-139.44
3.7,12.4,10.2,-139.55
3.77,12.4,10.2,-139.47
3.83,12.4,10.2,-139.49
3.89,12.4,10.2,-139.44
3.95,12.4,10.2,-139.45
4.02,12.4,10.2,-139.46
4.08,12.4,10.2,-139.41
4.14,12.4,10.2,-139.5
4.2,12.4,10.2,-139.4
4.27,12.4,10.2,-139.47
4.33,12.4,10.2,-139.36
4.39,12.4,10.2,-139.28
4.46,12.3,10.2,-139.36
4.52,12.4,10.2,-139.38
4.58,12.3,10.2,-139.34
4.64,12.4,10.2,-139.28
4.7,12.3,10.2,-139.23
4.77,12.4,10.2,-139.33
4.83,12.3,10.2,-139.18
4.89,12.3,10.2,-139.29
4.95,12.3,10.2,-139.26
5.01,12.4,10.2,-139.26
5.08,12.3,10.2,-139.29
5.14,12.3,10.2,-139.13
5.2,12.4,10.2,-139.2
5.27,12.3,10.2,-139.27
5.33,12.4,10.2,-139.31
5.39,12.3,10.2,-139.24
5.45,12.3,10.2,-139.22
5.52,12.4,10.2,-139.26
5.58,12.3,10.2,-139.27
5.64,12.3,10.2,-139.22
5.71,12.3,10.2,-139.2
5.77,12.4,10.2,-139.28
5.83,12.3,10.2,-139.17
5.89,12.4,10.2,-139.28
5.96,12.4,10.2,-139.25
6.02,12.4,10.2,-139.18
6.08,12.3,10.2,-139.19
6.14,12.3,10.2,-139.25
6.21,12.3,10.2,-139.19
6.27,12.4,10.2,-139.16
6.33,12.4,10.2,-139.24
6.39,12.3,10.2,-139.23
6.46,12.3,10.2,-139.23
6.52,12.4,10.2,-139.17
6.58,12.3,10.2,-139.32
6.64,12.3,10.2,-139.15
6.71,12.4,10.2,-139.35
6.77,12.3,10.2,-139.19
6.83,12.3,10.2,-139.19
6.89,12.3,10.2,-139.26
6.96,12.4,10.2,-139.15
7.02,12.3,10.2,-139.26
7.08,12.3,10.2,-139.27
7.14,12.3,10.2,-139.18
7.2,12.3,10.2,-139.2
7.27,12.4,10.2,-139.2
7.33,12.3,10.2,-139.13
7.39,12.3,10.2,-139.15
7.45,12.3,10.2,-139.13
7.52,12.3,10.2,-139.19
7.58,12.4,10.2,-139.13
7.64,12.3,10.2,-139.11
7.7,12.3,10.2,-139.19
7.77,12.4,10.2,-139.16
7.83,12.3,10.2,-139.18
7.89,12.3,10.2,-139.18
7.96,12.3,10.2,-139.2
8.02,12.3,10.2,-139.07
8.08,12.4,10.2,-139.19
8.14,12.4,10.2,-139.17
8.21,12.3,10.2,-139.23
8.27,12.3,10.2,-139.06
8.33,12.3,10.2,-139.1
8.39,12.3,10.2,-139.18
8.46,12.3,10.2,-139.14
8.52,12.3,10.2,-139.2
8.58,12.3,10.2,-139.1
8.64,12.3,10.2,-139.14
8.71,12.3,10.2,-139.19
8.77,12.3,10.2,-139.09
8.83,12.3,10.2,-139.18
8.89,12.3,10.2,-139.1
8.96,12.3,10.2,-139.16
9.02,12.3,10.2,-139.12
9.08,12.3,10.2,-139.11
9.14,12.3,10.2,-139.17
9.2,12.3,10.2,-139.08
9.27,12.3,10.2,-139.07
9.33,12.3,10.2,-138.95
9.39,12.3,10.2,-139.07
9.45,12.3,10.2,-139.11
9.52,12.3,10.2,-139.12
9.58,12.3,10.2,-139.09
9.64,12.3,10.2,-139.08
9.7,12.3,10.2,-139.02
9.77,12.3,10.2,-139.17
9.83,12.3,10.2,-139.04
9.89,12.3,10.2,-139.05
9.96,12.3,10.2,-139.02
10.02,12.4,10.2,-139.09
10.08,12.3,10.2,-139.02
10.14,12.3,10.2,-139.05
10.21,12.3,10.2,-139.15
10.27,12.3,10.2,-139.05
10.33,12.3,10.2,-138.95
10.39,12.3,10.2,-139.05
10.46,12.3,10.2,-139.08
10.52,12.3,10.2,-139.01
10.58,12.3,10.2,-139.11
10.64,12.4,10.2,-139.16
10.7,12.3,10.2,-139.11
10.76,12.3,10.2,-139.04
10.83,12.3,10.2,-139.07
10.89,12.3,10.2,-139.04
10.95,12.3,10.2,-139.05
11.02,12.3,10.2,-139.08
11.08,12.3,10.2,-139.09
11.14,12.3,10.2,-139.06
11.2,12.3,10.2,-139.09
11.27,12.3,10.2,-139.02
11.33,12.4,10.2,-139.12
11.39,12.3,10.2,-138.98
11.46,12.3,10.2,-138.97
11.52,12.3,10.2,-138.97
11.58,12.4,10.2,-139.12
11.64,12.3,10.2,-139.05
11.7,12.3,10.2,-139.07
11.77,12.3,10.2,-138.94
11.83,12.3,10.2,-139.03
11.89,12.4,10.2,-138.99
11.95,12.3,10.2,-138.99
12.02,12.4,10.2,-139
12.08,12.3,10.2,-139.03
12.14,12.3,10.2,-139.04
12.2,12.3,10.2,-139.09
12.27,12.3,10.2,-138.98
12.33,12.3,10.2,-139.04
12.39,12.3,10.2,-139.02
12.46,12.3,10.2,-139.05
12.52,12.3,10.2,-139.1
12.58,12.3,10.2,-139
12.64,12.3,10.2,-139.01
12.7,12.3,10.2,-138.96
12.77,12.3,10.2,-139.03
12.83,12.3,10.2,-139.06
12.89,12.3,10.2,-139.02
12.95,12.3,10.2,-138.98
13.02,12.3,10.2,-139.11
13.08,12.4,10.2,-139.06
13.14,12.3,10.2,-139
13.2,12.3,10.2,-138.97
13.27,12.3,10.2,-139.02
13.33,12.3,10.2,-139.13
13.39,12.3,10.2,-139.08
13.45,12.3,10.2,-138.96
13.52,12.3,10.2,-138.99
13.58,12.3,10.2,-139.13
13.64,12.3,10.2,-139.04
13.71,12.3,10.2,-139.09
13.77,12.3,10.2,-138.98
13.83,12.3,10.2,-138.96
13.89,12.3,10.2,-138.95
13.95,12.3,10.2,-138.98
14.02,12.3,10.2,-138.97
14.08,12.3,10.2,-138.98
14.14,12.3,10.2,-138.96
14.2,12.3,10.2,-138.97
14.27,12.3,10.2,-139
14.33,12.3,10.2,-138.97
14.39,12.3,10.2,-139.08
14.46,12.3,10.2,-138.97
14.52,12.3,10.2,-139.04
14.58,12.3,10.2,-139
14.64,12.3,10.2,-138.96
14.71,12.3,10.2,-138.99
14.77,12.3,10.2,-138.94
14.83,12.3,10.2,-138.98
14.89,12.3,10.2,-139.01
14.96,12.3,10.2,-138.92
15.02,12.4,10.2,-139.04
15.08,12.3,10.2,-139
15.14,12.3,10.2,-139.01
15.21,12.3,10.2,-139.03
15.27,12.3,10.2,-139.02
15.33,12.3,10.2,-138.97
15.4,12.3,10.2,-138.92
15.46,12.4,10.2,-139.13
15.52,12.3,10.2,-138.97
15.58,12.3,10.2,-138.98
15.65,12.3,10.2,-138.97
15.71,12.3,10.2,-139
15.77,12.3,10.2,-138.99
15.84,12.3,10.2,-139
15.9,12.3,10.2,-138.98
15.96,12.3,10.2,-138.94
16.02,12.3,10.2,-138.94
16.09,12.3,10.2,-139.02
16.15,12.3,10.2,-138.94
16.21,12.3,10.2,-138.98
16.28,12.3,10.2,-139.01
16.34,12.4,10.1,-138.93
16.4,12.3,10.2,-138.92
16.47,12.3,10.2,-138.97
16.53,12.3,10.2,-138.87
16.59,12.3,10.2,-138.96
16.66,12.3,10.2,-138.93
16.72,12.3,10.2,-138.94
16.78,12.3,10.2,-138.94
16.84,12.3,10.2,-138.94
16.91,12.3,10.2,-139
16.97,12.3,10.2,-138.93
17.03,12.3,10.2,-138.96
17.1,12.3,10.2,-138.98
17.16,12.3,10.2,-138.93
17.22,12.3,10.2,-138.93
17.28,12.3,10.2,-138.92
17.34,12.3,10.2,-138.91
17.41,12.3,10.2,-138.93
17.47,12.3,10.2,-138.94
17.53,12.3,10.2,-138.97
17.6,12.3,10.2,-138.93
17.66,12.3,10.2,-138.88
17.72,12.3,10.2,-138.85
