# time (s), x(cm), y(cm), Turning Angle
10.45,3,3.9,-177.12
10.51,3,3.9,-177.21
10.57,3,3.9,-177.44
10.64,3,3.9,-177.52
10.7,3,3.9,-177.49
10.76,3,3.9,-177.48
10.82,3,3.9,-177.65
10.88,3,3.9,-177.61
10.95,3,3.9,-177.39
11.01,3,3.9,-177.47
11.07,3,3.9,-177.48
11.13,3,3.9,-177.46
11.19,3,3.9,-177.53
11.26,3,3.9,-177.4
11.32,3,3.9,-177.35
11.38,3,3.9,-177.31
11.44,3,3.9,-177.28
11.51,3,3.9,-177.32
11.57,3,3.9,-177.24
11.63,3,3.9,-177.21
11.7,3,3.9,-177.17
11.76,3,3.9,-177.11
11.82,3,3.9,-177.33
11.89,3,3.9,-177.05
11.95,3,3.9,-177.08
12.01,3,3.9,-177.17
12.07,3,3.9,-177.07
12.14,3,3.9,-177.06
12.2,3,3.9,-177.07
12.26,3,3.9,-177.06
12.33,3,3.9,-177.03
12.39,3,3.9,-177.03
12.45,3,3.9,-177.05
12.52,3,3.9,-176.98
12.58,3,3.9,-176.96
12.64,3,3.9,-177.03
12.71,3,3.9,-177.1
12.77,3,3.9,-176.99
12.83,3,3.9,-176.99
12.89,3,3.9,-176.98
12.96,3,3.9,-176.96
13.02,3,3.9,-176.91
13.08,3,3.9,-176.81
13.15,3,3.9,-176.92
13.21,3,3.9,-176.96
13.27,3,3.9,-177.04
13.34,3,3.9,-176.94
13.4,3,3.9,-176.96
13.46,3,3.9,-176.91
13.52,3,3.9,-176.78
13.59,3,3.9,-177.07
13.65,3,3.9,-176.98
13.71,3,3.9,-176.76
13.78,3,3.9,-176.82
13.84,3,3.9,-177.02
13.9,3,3.9,-176.89
13.96,3,3.9,-176.93
14.02,3,3.9,-176.72
14.08,3,3.9,-176.79
14.15,3,3.9,-176.8
14.21,3,3.9,-176.87
14.27,3,3.9,-176.82
14.34,3,3.9,-176.91
14.4,3,3.9,-176.83
14.46,3,3.9,-176.82
14.52,3,3.9,-176.82
14.59,3,3.9,-176.88
14.65,3,3.9,-176.79
14.71,3,3.9,-176.7
14.78,3,3.9,-176.98
14.84,3,3.9,-176.81
14.9,3,3.9,-176.82
14.97,3,3.9,-176.81
15.03,3,3.9,-176.85
15.09,3,3.9,-176.87
15.16,3,3.9,-176.89
15.22,3,3.9,-176.79
15.28,3,3.9,-176.77
15.35,3,3.9,-176.73
15.41,3,3.9,-176.69
15.47,3,3.9,-176.78
15.54,3,3.9,-176.59
15.6,3,3.9,-176.85
15.66,3,3.9,-176.8
15.72,3,3.9,-176.76
15.79,3,3.9,-176.69
15.85,3,3.9,-176.81
15.91,3,3.9,-176.73
15.98,3,3.9,-176.85
16.04,3,3.9,-176.91
16.1,3,3.9,-176.69
16.17,3,3.9,-176.75
16.23,2.9,3.9,-176.6
16.29,3,3.9,-177.4
16.35,3,3.9,-176.72
16.42,3,3.9,-176.73
16.48,3,3.9,-177.07
16.54,3,3.9,-176.71
16.6,3,3.9,-176.77
16.66,3,3.9,-176.72
16.73,3,3.9,-176.62
16.79,3,3.9,-176.41
16.85,3,3.9,-176.75
16.92,3,3.9,-176.63
16.98,3,3.9,-176.83
17.04,3,3.9,-176.72
17.11,3,3.9,-176.64
17.17,3,3.9,-176.61
17.23,3,3.9,-176.69
17.3,3,3.9,-176.57
17.36,3,3.9,-176.72
17.42,3,3.9,-176.75
17.48,3,3.9,-176.8
17.55,3,3.9,-176.79
17.61,3,3.9,-176.74
17.67,3,3.9,-176.62
17.73,3,3.9,-176.68
17.8,2.9,3.9,-176.66
17.86,3,3.9,-176.62
17.92,3,3.9,-176.54
17.99,3,3.9,-176.65
18.05,3,3.9,-176.47
18.12,3,3.9,-176.62
18.18,3,3.9,-176.49
18.24,2.9,3.9,-176.87
18.3,3,3.9,-176.64
18.37,3,3.9,-176.58
18.43,3,3.9,-176.7
18.49,3,3.9,-176.45
18.56,3,3.9,-176.66
18.62,3,3.9,-176.43
18.68,3,3.9,-176.55
18.74,3,3.9,-176.45
18.8,2.9,3.9,-175.95
18.87,3,3.9,-176.6
18.93,3,3.9,-176.44
18.99,3,3.9,-176.85
19.05,3,3.9,-176.7
19.12,2.9,3.9,-176.53
19.18,3,3.9,-176.51
19.24,3,3.9,-176.65
19.3,3.9,4.6,7.75
19.37,3,3.9,-176.8
19.43,3,3.9,-176.4
19.49,3,3.9,-176.7
19.55,3,3.9,-176.87
19.62,3,3.9,-176.63
19.68,3,3.9,-176.52
19.74,3,3.9,-176.54
19.81,3,3.9,-176.6
19.87,3,3.9,-176.62
19.93,3,3.9,-176.68
19.99,3,3.9,-176.73
20.05,3,3.9,-176.56
20.12,3,3.9,-176.54
20.18,3,3.9,-176.57
20.24,3,3.9,-176.67
20.3,3,3.9,-176.48
20.37,3,3.9,-176.52
20.43,2.9,3.8,180
20.49,3,3.9,-176.52
20.55,3,3.9,-176.36
20.62,3,3.9,-176.34
20.68,3,3.9,-176.61
20.74,3,3.9,-175.89
20.8,3,3.9,-176.66
20.87,3,3.9,-176.65
20.93,3,3.9,-176.6
20.99,3,3.9,-176.6
21.06,3,3.9,-176.27
21.12,3,3.9,-176.64
21.18,3,3.9,-176.64
21.25,3,3.9,-177.12
21.31,3,3.9,-176.51
21.37,3,3.9,-176.57
21.44,3,3.9,-176.48
21.5,3,3.9,-176.54
21.56,3,3.9,-176.27
21.62,3,3.9,-176.63
21.69,3,3.9,-176.52
21.75,3,3.9,-176.66
21.81,3,3.9,-176.5
21.88,3,3.9,-176.34
21.94,3,3.9,-176.58
22,3,3.9,-176.55
22.06,3,3.9,-176.53
22.13,2.9,3.9,-176.44
22.19,3,3.9,-176.34
22.25,3,3.9,-176.45
22.31,3,3.9,-176.4
22.38,3,3.9,-176.55
22.44,3,3.9,-176.63
22.5,3,3.9,-176.47
22.57,3,3.9,-176.37
22.63,3,3.9,-176.34
22.69,3,3.9,-176.22
22.75,3,3.9,-176.65
22.82,3,3.9,-176.67
22.88,2.9,3.9,-176.52
22.94,3,3.9,-176.21
23.01,3,3.9,-176.36
23.07,3,3.9,-176.41
23.13,3,3.9,-176.98
23.19,3,3.9,-176.33
23.26,3,3.9,-176.35
23.32,3,3.9,-176.55
23.38,3,3.9,-176.53
23.44,3,3.9,-176.23
23.63,3,3.9,-176.48
23.69,3,3.9,-176.47
23.76,3,3.9,-176.38
23.82,3,3.9,-176.47
23.88,3,3.9,-176.41
23.95,3,3.9,-176.51
24.01,2.9,3.9,-176.23
24.07,3,3.9,-176.26
24.13,3,3.9,-176.29
24.19,3,3.9,-176.54
24.26,3,3.9,-176.61
24.32,3,3.9,-176.64
24.38,2.9,3.9,-176.48
24.45,2.9,3.9,-176.55
24.51,3,3.9,-176.3
24.57,3,3.9,-176.4
24.63,3,3.9,-176.58
24.7,2.9,3.9,-176.39
24.76,2.9,3.9,-176.36
24.82,3,3.9,-175.43
24.89,2.9,3.9,-176.39
24.95,2.9,3.9,-176.39
25.01,2.9,3.9,-175.84
25.07,2.9,3.9,-176.13
25.13,2.9,3.9,-176.25
25.2,2.9,3.9,-176.34
25.26,2.9,3.9,-176.48
25.32,3,3.9,-176.31
25.38,2.9,3.9,-176.24
25.44,3,3.9,-175.94
25.51,3,3.9,-176.28
25.57,3,3.9,-176.24
25.63,3,3.9,-175.95
25.7,3,3.9,-175.89
25.76,3,3.9,-176.12
25.82,3,3.9,-176.24
25.88,3,3.9,-176.42
25.94,3,3.9,-176.33
26.01,3,3.9,-176.24
26.07,3,3.9,-176.32
26.13,3,3.9,-175.97
26.2,3,3.9,-176.3
26.26,3,3.9,-176.26
26.32,3,3.9,-176.21
26.38,3,3.9,-176.22
26.45,3,3.9,-176.24
26.51,3,3.9,-176.3
26.57,3,3.9,-176.1
26.63,3,3.9,-176.17
26.7,3,3.9,-176.14
26.76,3,3.9,-176.01
26.82,3,3.9,-176.29
26.88,3,3.9,-176.18
26.95,3,3.9,-176.44
27.01,3,3.9,-176.19
27.07,3,3.9,-175.98
27.13,3,3.9,-176.04
27.2,3,3.9,-176.38
27.26,3,3.9,-176.27
27.32,3,3.9,-175.92
27.39,3,3.9,-176.08
27.45,3,3.9,-176.33
27.51,3,3.9,-176.21
27.58,3,3.9,-175.88
27.64,3,3.9,-176.16
27.7,3,3.9,-176.24
27.76,2.9,4,-176.87
27.82,3,3.9,-176.09
27.89,3,3.9,-176.22
27.95,3,3.9,-176.16
28.01,3,3.9,-176.19
28.07,3,3.9,-176.17
28.14,3,3.9,-176.31
28.2,3,3.9,-176.21
28.26,3,3.9,-176.25
28.32,3,3.9,-176.17
28.39,3,3.9,-176.2
28.45,3,3.9,-176.1
28.51,3,3.9,-176.06
28.58,3,3.9,-176.37
28.64,3,3.9,-176.4
28.7,3,3.9,-176.14
28.77,3,3.9,-176.31
28.83,2.9,3.9,-176.3
28.89,3,3.9,-176.2
28.95,3,3.9,-176.23
29.02,3,3.9,-176.25
29.08,2.9,3.9,-176.32
29.14,3,3.9,-176.03
29.21,3,3.9,-176.06
29.27,3,3.9,-176.19
29.33,3,3.9,-175.98
29.4,3,3.9,-176.29
29.46,3,3.9,-175.98
29.52,3,3.9,-175.98
29.59,3,3.9,-176.25
29.65,3,3.9,-176.08
29.71,3,3.9,-176.3
29.77,3,3.9,-176.3
29.84,3,3.9,-175.83
29.9,3,3.9,-176.34
29.96,3,3.9,-176.22
30.02,3,3.9,-176.24
30.09,3,3.9,-176.08
30.15,3,3.9,-176.29
30.21,3,3.9,-176.05
30.28,3,3.9,-176.03
30.34,3,3.9,-176.05
30.4,3,3.9,-176.1
30.46,3,3.9,-175.88
30.52,3,3.9,-176.23
30.59,3,3.9,-176.21
30.65,3,3.9,-175.98
30.71,3,3.9,-176.41
30.77,3,3.9,-176.03
30.84,3,3.9,-176.21
30.9,3,3.9,-176.03
30.96,3,3.9,-176.03
31.02,2.9,3.9,-176.07
31.09,3,3.9,-176.21
31.15,3,3.9,-176.03
31.21,3,3.9,-176.24
31.27,3,3.9,-176.32
31.33,2.9,3.9,-175.73
31.4,3,3.9,-176.17
31.46,3,3.9,-176.15
31.52,3,3.9,-175.86
31.58,3,3.9,-176.03
31.65,3,3.9,-176.23
31.71,3,3.9,-176
31.77,3,3.9,-175.91
31.83,3,3.9,-176.05
31.9,3,3.9,-176.04
31.96,3,3.9,-175.9
32.08,3,3.9,-176.13
32.15,2.9,3.9,-176.2
32.21,3,3.9,-175.97
32.27,3,3.9,-175.94
32.33,3,3.9,-176.25
32.4,3,3.9,-175.96
32.46,3,3.9,-175.95
32.52,3,3.9,-176.13
32.58,3,3.9,-176.14
32.65,3,3.9,-176.16
32.71,3,3.9,-176.03
32.77,3,3.9,-176.2
32.83,3,3.9,-176.11
32.9,3,3.9,-176.29
32.96,3,3.9,-176.22
33.02,3,3.9,-176.14
33.08,2.9,3.9,-175.88
33.15,3,3.9,-175.73
33.21,3,3.9,-175.91
33.27,3,3.9,-176.14
33.34,3,3.9,-176.28
33.4,3,3.9,-175.93
33.46,3,3.9,-176.16
33.52,3,3.9,-176.05
33.59,3,3.9,-176.12
33.65,3,3.9,-175.92
33.71,3,3.9,-176.23
33.77,3,3.9,-176.11
33.84,3,3.9,-175.82
33.9,3,3.9,-176.22
33.96,3,3.9,-176.16
34.02,3,3.9,-176.09
34.09,3,3.9,-176.25
34.15,3,3.9,-176
34.21,3,3.9,-175.97
34.27,3,3.9,-176.08
34.33,3,3.9,-175.84
34.39,3,3.9,-176.11
34.46,3,3.9,-176.11
34.52,3,3.9,-176.15
34.58,3,3.9,-176.19
34.65,3,3.9,-176.22
34.71,3,3.9,-175.92
34.77,3,3.9,-176.1
34.83,3,3.9,-175.73
34.9,3,3.9,-175.9
34.96,3,3.9,-176.07
35.02,2.9,3.9,-175.97
35.08,3,3.9,-176.11
35.15,3,3.9,-176.27
35.21,3,3.9,-175.91
35.27,3,3.9,-175.91
35.33,3,3.9,-176.09
35.4,3,3.9,-175.72
35.46,3,3.9,-176.09
35.52,3,3.9,-176.06
35.58,3,3.9,-175.73
35.65,3,3.9,-175.76
35.71,3,3.9,-176.04
35.77,3,3.9,-176.11
35.83,3,3.9,-176.1
35.89,3,3.9,-176.13
35.96,3,3.9,-176.05
36.02,3,3.9,-175.94
36.08,3,3.9,-176.21
36.14,3,3.9,-176.12
36.21,3,3.9,-176.1
36.27,3,3.9,-175.99
36.33,3,3.9,-176.18
36.39,3,3.9,-176.06
36.46,3,3.9,-176.09
36.52,3,3.9,-176.12
36.58,3,3.9,-175.97
36.64,3,3.9,-176.24
36.71,2.9,3.9,-176.17
36.77,3,3.9,-175.89
36.83,3,3.9,-175.91
36.89,3,3.9,-176.32
36.96,3,3.9,-176.12
37.02,3,3.9,-175.96
37.08,3,3.9,-176.25
37.14,3,3.9,-176.23
37.2,3,4,-176.17
37.27,3,3.9,-176.22
37.33,3,3.9,-175.89
37.39,3,3.9,-176.02
37.46,3,3.9,-175.73
37.52,3,3.9,-176.1
37.58,3,3.9,-176.01
37.64,3,3.9,-176.13
37.7,2.9,3.9,-176.07
37.77,3,3.9,-176.25
37.83,3,3.9,-176.19
37.89,3,3.9,-176.3
37.95,3,3.9,-176.06
38.08,3,3.9,-176.12
38.14,3,3.9,-176.14
38.21,3,3.9,-176.08
38.27,3,3.9,-175.92
38.33,3,3.9,-176.16
38.39,3,3.9,-176.05
38.46,3,3.9,-176.14
38.52,3,3.9,-175.88
38.58,3,3.9,-176.07
38.65,3,3.9,-176.1
38.71,3,3.9,-176.2
38.77,3,3.9,-175.98
38.84,2.9,3.9,-176.09
38.9,3,3.9,-176.27
38.96,3,3.9,-176.14
39.02,3,3.9,-176.19
39.08,3,3.9,-176.11
39.15,3,3.9,-176.07
39.21,3,3.9,-176.25
39.27,3,3.9,-176.09
39.33,2.9,3.9,-176.09
39.4,3,3.9,-175.61
39.46,3,3.9,-176.14
39.52,3,3.9,-176.27
39.59,3,3.9,-176.06
39.65,3,3.9,-176.08
39.71,3,3.9,-176.53
39.78,3,3.9,-175.98
39.84,3,3.9,-176.05
39.9,2.9,3.9,-176.04
39.96,3,3.9,-176.14
40.02,3,3.9,-176.55
40.09,3,3.9,-176.21
40.15,3,3.9,-176.12
40.21,3,3.9,-176.17
40.27,3,3.9,-176.18
40.33,3,3.9,-176.04
40.4,3,3.9,-175.9
40.46,3,3.9,-175.9
40.52,3,3.9,-176.07
40.59,3,3.9,-176.12
40.65,3,3.9,-176.07
40.71,3,3.9,-176.07
40.77,3,3.9,-176.56
40.84,3,3.9,-175.84
40.9,3,3.9,-176.09
40.96,3,3.9,-176.04
41.02,3,3.9,-176.25
41.09,3,3.9,-176.2
41.15,3,3.9,-176.1
41.21,3,3.9,-176.06
41.27,3,3.9,-176.07
41.33,3,3.9,-176.1
41.4,2.9,3.9,-176.17
41.46,3,3.9,-176.07
41.52,3,3.9,-176.12
41.58,3,3.9,-176.04
41.64,2.7,3.6,-177.53
41.71,2.9,3.9,-176.3
41.77,3,3.9,-176.2
41.83,3,3.9,-175.94
41.9,3,3.9,-175.92
41.96,3,3.9,-176.1
42.02,3,3.9,-175.98
42.08,3,3.9,-176
42.15,3,3.9,-176.21
42.21,3,3.9,-176.09
42.27,3,3.9,-176.12
42.33,3,3.9,-176.05
42.4,3,3.9,-176.23
42.46,3,3.9,-176.17
42.52,2.9,3.9,-176.05
42.58,3,3.9,-176.27
42.64,3,3.9,-176.09
42.71,2.9,3.9,-176
42.77,3,3.9,-176.15
42.83,3,3.9,-176.13
42.89,3,3.9,-176.03
42.96,3,3.9,-175.77
43.02,3,3.9,-176.1
43.08,3,3.9,-176.01
43.14,3,3.9,-176.07
43.21,3,3.9,-176.08
43.27,3,3.9,-176.04
43.33,3,3.9,-175.89
43.4,3,3.9,-176.07
43.46,3,3.9,-176.09
43.52,3,3.9,-176.17
43.59,3,3.9,-176.09
43.65,2.9,3.9,-175.98
43.71,3,3.9,-176.15
43.77,3,3.9,-175.91
43.83,3,3.9,-175.7
43.9,3,3.9,-176.06
43.96,3,3.9,-176.08
44.02,3,3.9,-176.06
44.08,3,3.9,-176.02
44.15,2.9,3.9,-176.03
44.21,3,3.9,-175.87
44.27,3,3.9,-176.37
44.33,3,3.9,-176.07
44.4,3,3.9,-176.04
44.46,3,3.9,-176.05
44.52,3,3.9,-175.98
44.59,3,3.9,-176.5
44.65,2.9,3.9,-175.94
44.71,3,3.9,-176.11
44.77,3,3.9,-176.04
44.84,3,3.9,-175.98
44.9,3,3.9,-176.02
44.96,3,3.9,-176.1
45.02,3,3.9,-176.05
45.09,3,3.9,-176.07
45.15,3,3.9,-176.05
45.21,2.9,3.9,-175.91
45.28,3,3.9,-176.01
45.34,3,3.9,-175.96
45.4,3,3.9,-176.11
45.46,3,3.9,-176.01
45.53,3,3.9,-176.04
45.59,2.9,3.9,-176.13
45.65,3,3.9,-176.04
45.71,3,3.9,-176.12
45.77,3,3.9,-176.16
45.84,2.9,3.9,-175.87
45.9,3,3.9,-175.98
45.96,2.9,3.9,-175.82
46.03,3,3.9,-175.62
46.09,3,3.9,-176
46.15,3,3.9,-176.25
46.21,3,3.9,-176.19
46.28,3,3.9,-176.17
46.34,3,3.9,-176.14
46.4,3,3.9,-176.01
46.46,3,3.9,-176.13
46.52,3,3.9,-176.03
46.59,3,3.9,-176.08
46.65,3,3.9,-176.07
46.71,3,3.9,-176.05
46.77,3,3.9,-175.93
46.84,3,3.9,-176.04
46.9,3,3.9,-176.04
46.96,3,3.9,-175.84
47.02,3,3.9,-176.07
47.09,3,3.9,-175.86
47.15,3,3.9,-176.17
47.22,3,3.9,-175.89
47.28,3,3.9,-176.04
47.34,3,3.9,-176.01
47.4,3,3.9,-176.1
47.47,3,3.9,-175.97
47.53,3,3.9,-176.03
47.59,3,3.9,-175.93
47.65,3,3.9,-176.16
47.71,3,3.9,-176.07
47.78,3,3.9,-176.35
47.84,3,3.9,-176.67
47.9,3,3.9,-176
47.96,3,3.9,-176.04
48.02,3,3.9,-175.97
48.08,3,3.9,-176.07
48.15,3,3.9,-176.07
48.21,3,3.9,-176.13
48.27,3,3.9,-175.97
48.33,2.9,3.9,-175.95
48.4,3,3.9,-175.96
48.46,3,3.9,-176.04
48.52,3,3.9,-175.96
48.58,2.9,3.9,-175.96
48.65,2.9,3.9,-175.89
48.71,3,3.9,-175.99
48.77,3,3.9,-176.09
48.84,3,3.9,-175.99
48.9,2.9,3.9,-175.9
48.96,2.9,3.9,-175.89
49.02,3,3.9,-176
49.09,3,3.9,-176.01
49.15,3,3.9,-175.98
49.21,3,3.9,-176
49.27,3,3.9,-176.06
49.34,3,3.9,-175.95
49.4,3,3.9,-176.16
49.46,3,3.9,-175.97
49.53,3,3.9,-175.95
49.59,3,3.9,-176.1
49.65,3,3.9,-175.85
49.71,3,3.9,-176.02
49.77,3,3.9,-175.96
49.84,2.9,3.9,-176
49.9,3,3.9,-175.97
49.96,3,3.9,-176.01
50.02,3,3.9,-176.07
50.09,3,3.9,-176.01
50.15,3,3.9,-176.17
50.21,3,3.9,-176.09
50.27,2.9,3.9,-176.03
50.4,3,3.9,-176.05
50.46,3,3.9,-176.01
50.52,3,3.9,-176.09
50.59,3,3.9,-176.04
50.65,2.9,3.9,-176.05
50.71,3,3.9,-176.04
50.78,3,3.9,-176
50.84,3,3.9,-175.97
50.91,3,3.9,-175.96
50.97,3,3.9,-175.97
51.03,3,3.9,-176.51
51.09,3,3.9,-175.71
51.15,3,3.9,-176.13
51.22,3,3.9,-175.86
51.28,3,3.9,-176.11
51.34,3,3.9,-175.89
51.41,3,3.9,-175.92
51.47,3,3.9,-175.99
51.53,3,3.9,-175.91
51.59,3,3.9,-175.76
51.66,3,3.9,-176.06
51.72,3,3.9,-176.08
51.79,2.9,3.9,-175.85
51.85,3,3.9,-175.99
51.91,3,3.9,-175.97
51.97,3,3.9,-175.77
52.04,3,3.9,-176.05
52.1,3,3.9,-176.05
52.16,3,3.9,-175.92
52.23,3,3.9,-175.98
52.29,3,3.9,-176.07
52.35,3,3.9,-175.84
52.41,3,3.9,-176.01
52.48,3,3.9,-175.99
52.54,3,3.9,-176.09
52.6,2.9,3.9,-176
52.67,2.9,3.9,-175.97
52.73,2.9,3.9,-175.99
52.79,2.9,3.9,-176.05
52.85,2.9,3.9,-175.9
52.92,3,3.9,-175.98
52.98,2.9,3.9,-176.08
53.04,2.9,3.9,-176.26
53.11,2.9,3.9,-175.95
53.17,2.9,3.9,-176.04
53.23,3,3.9,-175.77
53.3,2.9,3.9,-175.98
53.36,3,3.9,-176.06
53.42,3,3.9,-176.02
53.48,3,3.9,-176.1
53.55,3,3.9,-176.09
53.61,2.9,3.9,-176
53.67,2.9,3.9,-175.89
53.74,3,3.9,-176.13
53.8,3,3.9,-176.01
53.86,3,3.9,-176.03
53.92,3,3.9,-176.12
53.99,3,3.9,-176.02
54.05,2.9,3.9,-176.01
54.11,3,3.9,-176.06
54.18,3,3.9,-175.9
54.24,3,3.9,-176.02
54.3,2.9,3.9,-176.12
54.37,3,3.9,-176.05
54.43,2.9,3.9,-175.95
54.49,3,3.9,-176.28
54.55,3,3.9,-176.01
54.62,3,3.9,-175.97
54.68,3,3.9,-175.76
54.74,3,3.9,-176.05
54.81,3,3.9,-175.84
54.87,3,3.9,-176.03
54.93,3,3.9,-176.03
55,3,3.9,-176.08
55.06,3,3.9,-176.03
55.12,3,3.9,-176.11
55.18,3,3.9,-176.06
55.24,2.9,3.9,-175.89
55.31,3,3.9,-175.76
55.37,3,3.9,-176.05
55.43,3,3.9,-176.06
55.49,3,3.9,-176.09
55.55,3,3.9,-176.1
55.62,2.9,3.9,-175.29
55.68,3,3.9,-175.8
55.74,3,3.9,-176.02
55.8,2.9,3.9,-176.11
55.87,2.9,3.9,-175.93
55.93,2.9,3.9,-175.97
55.99,2.9,3.9,-176
56.05,3,3.9,-175.88
56.12,2.9,3.9,-175.8
56.18,2.9,3.9,-175.95
56.24,3,3.9,-176.02
56.3,2.9,3.9,-176.14
56.37,2.9,3.9,-176.12
56.43,2.9,3.9,-175.98
56.49,3,3.9,-175.88
56.55,2.9,3.9,-175.93
56.62,3,3.9,-176.03
56.68,3,3.9,-176.02
56.74,3,3.9,-176.02
56.81,3,3.9,-175.97
56.87,3,3.9,-176.21
56.93,3,3.9,-175.78
56.99,3,3.9,-176.05
57.05,3,3.9,-175.98
57.11,3,3.9,-175.99
57.18,3,3.9,-176.02
57.24,3,3.9,-176.1
57.3,3,3.9,-176.05
57.37,3,3.9,-175.88
57.43,3,3.9,-176.06
57.49,3,3.9,-176.01
57.55,3,3.9,-175.85
57.62,2.9,3.9,-176.25
57.68,2.9,3.9,-176.09
57.74,2.9,3.9,-175.97
57.8,2.9,3.9,-176.1
57.87,3,3.9,-176.1
57.93,3,3.9,-176.04
57.99,3,3.9,-176.07
58.06,2.9,3.9,-175.95
58.12,2.9,3.9,-176.02
58.18,2.9,3.9,-175.98
58.25,2.9,3.9,-175.68
58.31,3,3.9,-176.08
58.37,3,3.9,-176.08
58.43,3,3.9,-176.03
58.5,3,3.9,-175.86
58.56,3,3.9,-175.96
58.62,3,3.9,-176.06
58.69,2.9,3.9,-175.98
58.75,3,3.9,-175.86
58.81,2.9,3.9,-175.98
58.88,2.9,3.9,-176.03
58.94,3,3.9,-176.09
59,2.9,3.9,-176.1
59.07,3,3.9,-176.01
59.13,3,3.9,-176.05
59.19,3,3.9,-176.05
59.25,3,3.9,-176.09
59.32,3,3.9,-175.98
59.38,2.9,3.9,-175.94
59.45,3,3.9,-176.04
59.51,3,3.9,-175.98
59.57,3,3.9,-176.04
59.63,3,3.9,-175.7
