# time (s), x(cm), y(cm), Turning Angle
6.99,3.8,11.4,-8.55
7.06,3.8,11.5,-8.02
7.12,3.8,11.5,-7.1
7.19,3.8,11.6,-6.7
7.25,3.8,11.7,-6.44
7.31,3.8,11.7,-7.54
7.37,3.8,11.8,-7.77
7.43,3.7,11.8,-8.07
7.5,3.7,12,-10
7.56,3.7,12,-10.66
7.62,3.7,12.2,-11.25
7.69,3.7,12.4,-11.31
7.75,3.6,12.6,-12.12
7.81,3.7,12.7,-12.01
7.87,3.7,12.8,-11.48
7.94,3.8,12.9,-11.01
8,3.8,13,-10.82
8.07,3.8,13.1,-10.96
8.12,3.9,13.2,-12.22
8.19,3.9,13.3,-13.49
8.25,3.9,13.4,-12.39
8.31,3.9,13.4,-13.73
8.37,3.9,13.6,-13.73
8.44,3.9,13.7,-13.22
8.5,3.9,13.8,-13.75
8.56,3.9,13.9,-14.01
8.62,3.9,14,-14.07
8.69,3.8,14.1,-14.08
8.75,3.8,14.2,-14.04
8.81,3.8,14.2,-14.42
8.87,1.1,20.8,-40.81
8.94,3.7,14.5,-16.35
9,3.7,14.6,-16.8
9.06,3.7,14.8,-17.3
9.13,3.8,14.9,-17.31
9.19,3.7,15.1,-15.27
9.25,3.7,15.2,-12.47
9.32,3.7,15.1,-11.01
9.38,4.7,16.3,13.48
9.44,3.8,15.3,-8.96
9.51,3.9,15.5,-7.39
9.57,3.9,15.6,-6.9
9.63,3.9,15.7,-7.32
9.69,4,15.8,-8.7
9.75,4,15.9,-8.38
9.82,4,16,-9.11
9.88,3.9,16.1,-9.71
9.94,3.9,16.2,-9.65
10,3.8,16.4,-10.03
10.06,3.8,16.4,-11.12
10.13,3.6,16.6,-14.27
10.19,3.6,16.7,-13.72
10.25,3.5,16.8,-15.78
10.31,3.5,17,-16.16
10.38,3.5,17.1,-16.37
10.44,3.5,17.2,-15.74
10.5,3.4,17.3,-16.31
10.57,3.4,17.4,-16.98
10.63,3.4,17.6,-17.19
10.75,3.4,17.8,-16.01
10.82,3.5,17.9,-16.65
10.88,3.5,18,-17.27
10.94,3.5,18.3,-19.74
11,3.5,18.3,-17.93
11.07,3.5,18.5,-17.89
11.19,3.4,18.6,-20.12
11.25,3.4,18.6,-21.61
11.31,3.4,18.6,-21.53
11.38,3.4,18.7,-20.55
11.44,3.4,18.7,-20.71
11.5,3,19.1,-14.14
11.56,3.2,18.9,-19.5
11.63,3.2,18.9,-19.95
11.69,3.1,19.1,-20.67
11.75,3.1,19.1,-20.49
11.81,3.1,19.2,-20.31
11.88,2.9,19.4,-19.42
11.94,2.9,19.4,-19.08
12,2.8,19.5,-18.91
12.06,2.8,19.6,-18.86
12.12,2.9,19.7,-18
12.19,2.9,19.8,-17.75
12.25,3,19.8,-17.03
12.31,3.6,21.8,0.46
12.37,3,20,-16.21
12.44,3,20.1,-15.52
12.5,2.9,20.1,-14.57
12.56,3,20.2,-15.78
12.62,2.9,20.3,-15.51
12.69,3,20.3,-15.48
12.75,2.9,20.4,-16.65
12.81,3,20.5,-13.71
12.88,2.9,20.6,-13.54
12.94,2.8,20.6,-12.68
13,2.7,20.7,-12.68
13.06,2.7,20.7,-12.76
13.13,2.6,20.7,-12.75
13.19,2.6,20.8,-11.71
13.25,2.5,20.8,-10.84
13.32,2.5,20.9,-9.51
13.44,2.4,21,-9.8
13.51,2.5,21.1,-9.86
13.57,2.6,21.3,-9.85
13.63,2.6,21.3,-9.85
13.69,2.6,21.4,-9.08
13.76,2.6,21.4,-7.9
13.82,2.7,21.4,-7.24
13.88,2.6,21.5,-6.01
13.95,2.6,21.5,-7.49
14.01,2.7,21.6,-7.98
14.07,2.7,21.6,-8.3
14.14,2.7,21.7,-8.33
14.2,2.7,21.9,-8.99
14.26,2.8,22,-8.89
14.32,2.8,22.2,-8.95
14.39,2.9,22.4,-8.91
14.45,2.9,22.6,-10.31
14.51,2.8,22.6,-7.97
14.58,2.8,22.7,-7.14
14.64,2.8,22.7,-8.03
14.7,2.7,22.8,-8.4
14.77,2.7,22.8,-8.29
14.83,2.8,22.9,-7.13
14.89,2.8,23,-6.1
14.95,2.8,23.1,-6.49
15.02,2.7,23.1,-5.58
15.08,2.7,23.2,-6.1
15.14,2.6,23.3,-6.91
15.2,2.6,23.5,-8.97
15.26,2.6,23.6,-8.25
15.33,2.6,23.7,-7.85
15.39,12.6,35.8,-38.4
15.45,2.7,23.8,-6.22
15.52,2.8,24,-5.57
15.58,2.7,24.1,-5.05
15.64,2.8,24.2,-3.17
15.7,2.8,24.3,-3.76
15.77,2.9,24.4,-3.81
15.83,3,24.6,-4.42
15.9,2.9,24.5,-4.53
15.96,3,24.6,-4.45
16.02,3,24.6,-4.92
16.09,3,24.6,-5.57
16.15,3,24.7,-4.5
16.21,3,24.8,-4.59
16.27,3,24.8,-4
16.34,3,24.9,-3.9
16.4,3,25,-3.43
16.46,2.9,25.1,-4.06
16.52,2.8,25.2,-4.71
16.59,2.8,25.4,-5.65
16.65,2.8,25.5,-7.03
16.71,2.7,25.6,-8.16
16.78,2.8,25.7,-8.47
16.84,2.8,25.7,-9.19
16.9,2.9,25.8,-9.23
16.96,2.9,25.9,-9.53
17.03,2.9,26,-8.88
17.09,2.9,26.1,-8.58
17.15,2.9,26.3,-7.61
17.21,2.9,26.4,-7.53
17.28,3,26.5,-7.61
17.34,3,26.6,-8.36
17.4,3,26.7,-8.65
17.47,3.1,26.8,-10
17.53,3.1,26.9,-11.03
17.59,3.2,27,-11.83
17.66,4.6,24.9,-12.27
17.72,3.2,27.1,-12.59
17.78,3.1,27.3,-12.57
17.84,3.1,27.3,-12.31
17.9,3,27.4,-12.15
17.97,2.9,27.5,-12.21
18.03,2.8,27.6,-12.27
18.16,2.7,27.8,-11.95
18.22,2.7,27.9,-13.2
18.28,2.6,27.9,-13.39
18.35,2.6,28,-14.22
18.41,2.5,28.1,-13.86
18.47,2.6,28.2,-14.31
18.53,2.6,28.2,-13.91
18.59,2.7,28.3,-15.12
18.65,2.8,28.4,-14.97
18.72,2.8,28.5,-14.83
18.78,2.8,28.6,-14.54
18.84,2.8,28.7,-13.94
18.91,2.8,28.8,-11.83
18.97,2.7,28.8,-12.45
19.03,2.7,28.9,-13.2
19.09,2.7,29,-13.37
19.15,2.7,29.1,-14.49
19.22,2.6,29.1,-14.7
19.28,2.7,29.2,-15.54
19.34,2.7,29.3,-16.43
19.41,2.7,29.3,-16.41
19.47,2.7,29.5,-16.13
19.53,2.7,29.5,-14.35
19.59,2.7,29.6,-13.22
19.65,2.6,29.6,-12.66
19.72,2.6,29.7,-11.68
19.78,3.5,28.2,-10.26
19.84,2.5,29.8,-10.15
19.9,2.4,30,-9.12
20.03,2.2,30.2,-8.27
20.09,2.1,30.4,-8.41
20.15,2,30.5,-9.02
20.22,2.1,30.6,-9.38
20.28,2.2,30.7,-9.35
20.34,2.3,30.8,-9.29
20.41,2.4,30.8,-9.03
20.47,2.4,30.9,-9.25
20.53,2.4,31,-7.67
20.59,2.3,31.2,-9.07
20.65,2.2,31.2,-9.16
20.72,2.2,31.3,-9.36
20.78,2.2,31.4,-8.3
20.84,2.3,31.5,-7.81
20.9,2.3,31.6,-7.01
20.97,2.4,31.7,-5.3
21.03,2.3,31.8,-3.73
21.09,2.3,31.9,-2.49
21.15,2.3,32,-1.94
21.21,2.2,32,-2.34
21.27,2.2,32.1,-3.55
21.34,2.2,32.2,-4.71
21.4,2.2,32.3,-5.46
21.46,2.3,32.5,-5.95
21.53,2.3,32.6,-6.86
21.59,2.3,32.7,-6.72
21.65,2.3,32.8,-6.81
21.71,2.3,32.9,-5.76
21.78,2.3,33,-5.3
21.84,2.4,33.1,-4.63
21.9,2.4,33.3,-4.93
21.96,2.5,33.4,-5.48
22.03,2.6,33.5,-6.68
22.09,2.6,33.6,-6.69
22.15,2.5,33.8,-7.45
22.22,2.6,33.9,-6.7
22.28,2.6,34,-6.52
22.34,2.6,34.1,-5.62
22.41,2.5,34.2,-4.69
22.47,2.5,34.3,-4.24
22.53,2.5,34.3,-4.06
22.59,2.4,34.4,-4.33
22.66,2.4,34.5,-5.58
22.72,2.4,34.6,-6.49
22.78,2.4,34.8,-8.17
22.84,2.4,34.9,-8.52
22.91,2.5,35,-10.13
22.97,2.5,35.1,-11.08
23.04,1.7,37.2,26.36
23.1,2.5,35.4,-11.69
23.16,2.6,35.5,-10.98
23.23,2.5,35.7,-9.46
23.29,2.5,35.8,-8.82
23.35,2.6,35.9,-8.97
23.41,2.6,36.1,-9.44
23.48,2.6,36.2,-9.36
23.54,2.5,36.4,-9.63
23.6,2.5,36.4,-9.84
23.67,2.5,36.6,-9.81
23.73,2.4,36.7,-9.65
23.79,2.4,36.8,-10.24
23.85,2.3,37,-10.21
23.92,2.3,37.1,-10.11
23.98,2.2,37.3,-11.02
24.04,2.1,37.3,-12.01
24.11,2.1,37.4,-12.7
24.17,2,37.4,-13.18
24.23,2,37.5,-12.79
24.29,2,37.7,-12.3
24.36,2.1,37.8,-12.2
24.42,2.1,38,-11.52
24.48,2.2,38.2,-10.7
24.55,2.2,38.5,-9.51
24.61,2.2,38.6,-9.69
24.67,2.2,38.7,-10.91
24.74,2.1,38.8,-11.41
24.8,2.1,38.9,-12.56
24.86,2,38.9,-12.7
24.92,2,39,-12.97
24.99,2,39.1,-11.94
25.05,2,39.2,-11.42
25.11,2,39.4,-10.78
25.17,1.9,39.5,-10.64
25.24,1.8,39.6,-11.15
25.3,1.7,39.7,-11.75
25.36,1.7,39.8,-12.26
25.42,1.7,39.9,-11.91
25.49,1.6,40.1,-12.05
25.55,1.7,40.2,-11.83
25.61,1.6,40.4,-11.1
25.68,1.7,40.6,-10.65
25.74,1.9,40.8,-9.87
25.8,1.9,40.9,-8.56
25.86,2,41.2,-7.57
25.92,2.1,41.3,-7.6
25.99,2.3,41.4,-7.12
26.05,2.2,41.5,-7.25
26.11,2.1,41.6,-7.74
26.17,2.2,41.7,-6.74
26.23,2.2,41.8,-6.21
26.3,2.2,41.9,-5.89
26.36,2.1,42.1,-6.11
26.42,2,42.2,-7.13
26.48,2,42.4,-7.75
26.55,2,42.6,-8.74
26.61,2,42.7,-8.97
26.67,1.9,42.8,-9.21
26.73,2,42.9,-10.58
26.8,2,42.9,-10.54
26.86,2,42.9,-12.32
26.92,2,43,-12.33
26.99,2,43.1,-13.11
27.05,2,43.3,-13.41
27.11,2.1,43.4,-12.74
27.24,2,43.7,-13.39
27.3,2.1,43.9,-13.17
27.36,2,44,-14.17
27.42,2,44.1,-14.74
27.49,2,44.2,-15.3
27.55,2,44.3,-14.64
27.61,2,44.3,-14.12
27.67,1.9,44.4,-14.32
27.73,1.9,44.4,-14.64
27.8,1.8,44.5,-14.7
27.86,1.8,44.6,-14.72
27.92,1.7,44.7,-14.3
27.98,1.7,44.8,-15.09
28.05,1.6,44.9,-15.08
28.11,1.5,45,-15.45
28.17,1.5,45.1,-15.81
28.23,1.4,45.2,-16.48
28.3,1.4,45.3,-16
28.36,1.4,45.4,-16.02
28.42,1.5,45.6,-16.15
28.48,1.5,45.7,-15.43
28.54,1.5,45.8,-14.59
28.61,1.5,46,-12.85
28.67,1.5,46,-13.5
28.73,1.6,46.1,-15.62
28.8,1.6,46.2,-15.21
28.86,1.6,46.2,-14.97
28.92,1.6,46.4,-14.78
28.99,1.5,46.5,-13.31
29.05,1.4,46.7,-12.98
29.11,1.3,46.7,-12.93
29.17,1.2,46.8,-12.71
29.24,1.1,46.9,-12.68
29.3,1,46.9,-12.63
29.36,1,47,-13.57
29.42,1,47.1,-15.07
29.48,1.1,47.2,-16.9
29.55,1.1,47.3,-17.52
29.61,1.1,47.3,-17.47
29.67,1.2,47.4,-18.16
29.74,1.1,47.4,-18.33
29.8,1.2,47.4,-19.44
29.86,1.1,47.4,-18.55
29.93,1.1,47.5,-18.43
29.99,1,47.5,-17.71
30.05,1,47.5,-17.68
30.12,1,47.5,-16.55
30.18,0.9,47.5,-16.21
30.24,1,47.5,-10.76
30.3,0.9,47.5,-12.24
30.37,0.9,47.6,-17.16
30.43,2.2,45.4,-13.15
30.49,0.9,47.6,-13.42
30.56,1,47.6,-12.48
30.62,0.9,47.6,-12.23
30.68,0.9,47.6,-10.04
30.75,0.8,47.6,-9.2
30.81,0.8,47.6,-8.14
30.87,0.8,47.6,-7.16
30.93,0.8,47.6,-6.85
31,0.8,47.7,-6.76
31.06,0.7,47.7,-4.57
31.12,0.8,47.7,-4.42
31.19,0.8,47.7,-3.46
31.25,0.8,47.7,-2.34
31.31,0.8,47.7,-0.77
31.37,0.8,47.7,0.16
31.44,0.8,47.8,1.34
31.5,0.8,47.8,1.62
31.56,0.8,47.8,3.91
31.94,0.7,48.1,3.27
32,0.7,48.1,3.79
32.06,0.7,48.1,5.01
32.19,0.7,48.1,3.91
32.25,0.7,48.1,3.96
32.31,0.7,48.1,3.95
32.37,0.7,48.1,3.71
32.44,0.7,48.1,3.16
32.5,0.7,48.2,2.39
32.56,0.7,48.2,1.59
32.63,0.8,48.2,0.79
32.69,0.8,48.2,0.06
32.75,0.8,48.2,-2.21
32.82,0.8,48.2,-1.9
32.88,0.8,48.2,-4.6
33.62,0.8,48.6,-8.45
33.69,0.8,48.6,-10.93
33.75,0.7,48.5,-8.06
33.81,0.7,48.6,-10.19
33.88,0.7,48.7,-9.18
33.94,0.7,48.7,-9.46
34,0.7,48.8,-7.26
34.06,0.7,48.8,-7.14
34.13,0.7,48.8,-7.5
34.19,0.7,48.8,-6.78
34.25,0.6,48.8,-6.62
34.31,0.6,48.8,-6.88
34.38,0.6,48.8,-7.05
34.44,0.6,48.8,-7.59
34.5,0.6,48.8,-7.39
34.57,0.6,48.8,-6.93
34.63,0.7,48.8,-6.74
34.69,0.6,48.8,-7
34.76,0.6,48.8,-7
34.82,0.6,48.8,-6.78
34.88,0.6,48.8,-7.25
34.94,0.6,48.8,-7.11
35.01,0.6,48.8,-7.44
35.07,0.7,48.8,-8.08
35.13,0.7,48.8,-7.84
35.2,0.7,48.8,-7.68
35.26,0.7,48.8,-7.5
35.32,0.7,48.8,-7.29
35.38,0.7,48.8,-7.79
35.45,0.7,48.8,-7.26
35.51,0.7,48.8,-8.01
35.57,0.7,48.8,-7.2
35.64,0.7,48.8,-7.93
35.7,0.7,48.8,-8.08
35.76,0.7,48.8,-8.11
35.89,0.7,48.8,-7.91
35.95,0.7,48.8,-8.31
36.02,0.7,48.8,-7.42
36.08,0.7,48.8,-8.52
36.14,0.7,48.8,-8.26
36.2,0.7,48.8,-8.25
36.27,0.7,48.8,-7.51
36.33,0.7,48.8,-8.39
36.39,0.7,48.8,-8.77
36.45,0.7,48.8,-7.33
36.52,0.7,48.8,-6.7
36.58,0.7,48.8,-6.8
36.64,0.7,48.8,-7.03
36.7,0.7,48.8,-7.12
36.77,0.7,48.8,-6.94
36.83,0.7,48.8,-6.51
36.89,0.7,48.8,-7.63
36.96,0.7,48.8,-7.74
37.02,0.7,48.8,-7.43
37.08,0.7,48.8,-7.06
37.14,0.7,48.8,-7.06
37.2,0.7,48.8,-7.61
37.27,0.7,48.8,-7.19
37.33,0.7,48.8,-7.84
37.39,0.7,48.8,-7.41
37.45,0.7,48.8,-7.59
37.52,0.7,48.8,-7.28
37.58,0.7,48.8,-7.57
37.64,0.7,48.8,-7.31
37.7,0.7,48.8,-7.41
37.77,0.7,48.8,-7.62
37.83,0.7,48.8,-7.6
37.89,0.7,48.8,-7.18
37.96,0.7,48.8,-7.38
38.02,0.7,48.8,-8.58
38.08,0.7,48.8,-7.42
38.14,0.7,48.8,-7.17
38.21,0.7,48.8,-7.24
38.27,0.7,48.8,-7.27
38.33,0.7,48.8,-8.11
38.4,0.7,48.8,-7.36
38.46,0.7,48.8,-7.75
38.52,0.7,48.8,-7.63
38.58,0.7,48.8,-6.35
38.65,0.7,48.8,-7.64
38.71,0.7,48.8,-7.01
38.77,0.7,48.8,-7
38.84,0.7,48.8,-7.46
38.9,0.7,48.8,-6.61
38.96,0.7,48.8,-7.5
39.02,0.7,48.8,-7.05
39.09,0.7,48.8,-7.09
39.15,0.7,48.8,-7.42
39.21,0.7,48.8,-7.18
39.28,0.7,48.8,-7.11
39.34,0.7,48.8,-7.1
39.4,0.7,48.8,-7.23
39.47,0.7,48.8,-7.15
39.53,0.7,48.8,-6.87
39.59,0.7,48.8,-6.94
39.66,0.7,48.8,-7.05
39.72,0.7,48.8,-7.29
39.78,0.7,48.8,-7.41
39.85,0.6,48.8,-6.41
40.03,0.7,48.8,-7.26
40.1,0.7,48.8,-6.34
40.16,0.7,48.8,-6.41
40.22,0.7,48.8,-6.83
40.29,0.7,48.8,-7.33
40.35,0.7,48.8,-6.95
40.41,0.7,48.8,-6.95
40.48,0.7,48.8,-7.18
40.54,0.7,48.8,-7.04
40.6,0.7,48.8,-6.76
40.66,0.7,48.8,-5.6
40.73,0.7,48.7,-10.93
40.79,0.7,48.7,-10.18
40.92,0.7,48.7,-6.66
40.98,0.7,48.7,-6.52
41.04,0.7,48.7,-7.68
41.11,0.7,48.8,-5.23
41.17,0.7,48.8,-7.09
41.23,0.7,48.8,-7.01
41.3,0.7,48.8,-6.84
41.36,0.7,48.8,-6.68
41.42,0.6,48.8,-8.41
41.49,0.7,48.7,-6.55
41.55,0.7,48.7,-6.42
41.61,0.4,48.8,-23.88
41.68,0.7,48.7,-6.37
41.74,0.7,48.7,-6.39
41.8,0.7,48.8,-8.03
41.86,0.7,48.7,-6.83
41.93,0.7,48.8,-7.29
41.99,0.7,48.8,-6.55
42.05,0.7,48.8,-7.74
42.11,0.7,48.7,-7.68
42.18,0.7,48.8,-7.16
42.24,0.7,48.8,-6.32
42.3,0.7,48.8,-6.44
42.36,0.7,48.8,-7.76
42.42,0.7,48.8,-8.19
42.49,0.7,48.8,-7.35
42.55,0.7,48.8,-6.91
42.61,0.7,48.7,-7.22
42.67,0.7,48.8,-7.45
42.74,0.7,48.8,-6.43
42.8,0.7,48.7,-7.33
42.86,0.7,48.8,-6.46
42.92,0.7,48.7,-6.89
42.99,0.7,48.8,-7.3
43.05,0.7,48.8,-7.15
43.11,0.7,48.7,-6.22
43.17,0.7,48.8,-11.32
43.23,0.7,48.7,-6.17
43.3,0.7,48.7,-7.16
43.36,0.7,48.7,-6.5
43.42,0.7,48.7,-6.1
43.49,0.7,48.7,-6.59
43.55,0.7,48.7,-6.76
43.67,0.7,48.7,-7.73
43.74,0.7,48.8,-3.7
43.8,0.7,48.7,-5.89
43.86,0.7,48.7,-6.95
43.92,0.7,48.8,-7.84
43.98,0.7,48.7,-5.35
44.05,0.6,48.8,-11.18
44.36,0.7,48.7,-9.1
44.42,0.7,48.7,-7.09
44.48,0.7,48.7,-6.72
44.55,0.7,48.7,-6.43
44.61,0.7,48.7,-6.21
44.67,0.7,48.7,-7.19
44.73,0.7,48.8,-6.7
44.86,0.7,48.7,-7.25
44.92,0.7,48.7,-5.42
44.98,0.7,48.8,-5.84
45.05,0.6,48.8,-9.5
45.11,0.7,48.7,-7.32
45.17,0.7,48.7,-7.56
45.23,0.3,48.5,43.21
45.3,0.7,48.7,-7.71
45.36,0.7,48.7,-7.75
45.42,0.7,48.7,-7.66
45.48,0.7,48.7,-7.37
45.55,0.7,48.7,-7.1
45.61,0.7,48.7,-7.4
45.67,0.7,48.7,-7.53
45.74,0.7,48.7,-7.75
45.8,0.7,48.7,-8.32
45.86,0.7,48.7,-9.78
45.92,0.7,48.7,-7.73
45.99,0.7,48.7,-6.76
46.05,0.7,48.7,-8.01
46.11,0.7,48.7,-7.61
46.18,0.7,48.7,-7.54
46.24,0.7,48.7,-8.57
46.3,0.7,48.7,-7.43
46.37,0.6,48.7,-13.84
46.43,0.7,48.7,-13.68
46.49,0.6,48.7,-19
46.8,0.7,48.7,-13.74
46.87,0.7,48.7,-13.7
46.99,0.7,48.7,-7.3
47.05,0.7,48.7,-8.02
47.11,0.7,48.8,-4.96
47.68,0.7,48.7,-7.08
47.75,0.7,48.6,-14.44
47.82,0.7,48.6,-27.25
48.33,0.7,48.7,-7.86
48.39,0.7,48.7,-7.84
48.45,0.7,48.7,-7.47
48.52,0.7,48.7,-8.16
48.58,0.7,48.7,-7.85
48.64,0.7,48.7,-7.84
48.71,0.7,48.7,-7.89
48.77,0.7,48.7,-8.82
48.89,0.7,48.7,-7.7
48.95,0.7,48.7,-7.92
49.02,0.7,48.7,-8.47
49.08,0.7,48.7,-7.56
49.15,0.7,48.7,-8.05
49.21,0.7,48.7,-7.5
49.46,0.7,48.7,-7.96
49.52,0.7,48.7,-6.99
49.59,0.7,48.7,-7.61
49.65,0.7,48.7,-8.57
50.41,0.8,48.7,-7.03
50.47,0.8,48.6,-8.38
50.53,0.8,48.7,-7.11
50.59,0.8,48.6,-7.51
50.66,0.8,48.6,-7.38
50.72,0.8,48.6,-10.7
50.78,0.8,48.7,-23.82
50.84,0.7,48.8,-37.89
51.35,0.9,48.6,-28.55
51.41,0.8,48.7,-45.19
51.47,0.8,48.7,-45.29
51.54,1,48.4,-2.65
51.6,0.9,48.4,-2.43
51.67,0.9,48.6,-25.01
51.73,0.8,48.6,-18.52
52.55,0.9,48.6,-25.43
52.61,0.9,48.6,-25.19
52.67,0.9,48.6,-24.05
52.73,0.8,48.6,-27.12
52.8,0.8,48.6,-29.49
52.86,0.8,48.6,-32.06
52.92,0.8,48.6,-32.38
52.99,0.8,48.6,-32.94
53.05,0.8,48.6,-33.11
53.11,0.8,48.6,-33.25
53.18,0.8,48.7,-37.03
53.24,0.8,48.7,-36.8
53.3,0.8,48.7,-35.78
53.37,0.8,48.7,-33.6
53.43,0.8,48.7,-35.5
53.49,0.9,48.6,-34.37
53.55,0.8,48.7,-35.6
53.62,0.8,48.7,-35.13
53.68,0.9,48.6,-30.14
53.74,0.8,48.7,-34.63
53.8,0.8,48.6,-34.34
53.87,0.8,48.7,-39.62
53.93,0.8,48.7,-39.27
53.99,0.8,48.7,-38.44
54.06,0.8,48.7,-37.59
54.12,0.8,48.7,-36.26
54.18,0.9,48.5,-8.58
54.24,0.8,48.5,-12.81
54.31,0.9,48.5,-7.93
54.37,0.9,48.5,-8.61
54.68,0.8,48.7,-39.47
54.75,0.9,48.5,-11.65
54.81,0.9,48.5,-6.89
54.87,0.9,48.5,-4.75
54.94,0.9,48.5,-7.41
55,0.8,48.7,-40.56
55.06,0.8,48.7,-36.34
55.13,0.8,48.7,-40.75
55.19,0.9,48.5,-17.84
55.25,0.9,48.6,-21.63
55.31,0.8,48.6,-21.26
55.38,0.7,48.6,-19.41
55.44,0.9,48.5,-8.67
55.5,0.9,48.5,-8.22
55.57,0.9,48.5,-8.32
55.63,0.9,48.5,-8.69
55.69,0.9,48.5,-8.55
55.75,0.9,48.5,-9.77
55.82,0.9,48.5,-13.95
56.19,0.8,48.7,-42.06
56.28,0.8,48.7,-40.57
56.35,0.8,48.7,-39.9
56.41,0.8,48.7,-35.78
56.47,0.8,48.7,-34.19
56.54,0.5,48.9,-36.2
56.72,0.8,48.7,-39.98
56.79,0.8,48.7,-38.93
56.85,0.8,48.7,-37.12
56.91,0.8,48.7,-35.7
56.97,0.9,48.6,-28.39
57.29,0.8,48.7,-39.14
57.35,0.8,48.7,-36.89
57.41,0.9,48.5,-8.29
57.48,0.7,48.7,-46.32
57.54,0.8,48.7,-43.69
57.6,0.8,48.7,-43.6
57.66,0.7,48.7,-44.19
57.73,0.7,48.7,-45.13
57.79,0.9,48.6,-28.71
57.85,0.9,48.5,-2.58
57.91,0.8,48.5,-9.14
57.98,0.9,48.5,-8.97
58.04,0.9,48.5,-8.9
58.1,0.9,48.5,-7.7
58.17,0.9,48.5,-9.14
58.23,0.9,48.5,-9.71
58.29,0.8,48.5,-11.29
58.35,0.9,48.5,-9.02
58.42,0.9,48.5,-8.57
58.48,0.9,48.5,-8.11
58.55,0.9,48.5,-8.73
58.61,0.9,48.5,-7.87
58.67,0.9,48.5,-7.59
58.73,0.9,48.5,-7.67
58.8,0.9,48.5,-7.5
58.86,0.9,48.5,-7.85
58.92,0.9,48.5,-7.98
58.99,0.9,48.5,-8.66
59.05,0.9,48.5,-8.31
59.11,0.9,48.5,-8.48
59.17,0.8,48.5,-10.89
59.24,0.8,48.5,-9.06
59.3,0.9,48.5,-7.88
59.36,0.9,48.5,-7.79
59.43,0.9,48.5,-7.33
