# time (s), ax(cm/s^2), ay(cm/s^2), az(cm/s^2), distF (mm), distL (mm), distR (mm)
3.36,-83.02,24.08,50.98,120.00,7.80,2.00
3.42,-81.07,39.37,49.57,120.00,7.20,2.80
3.48,-79.99,32.72,47.58,120.00,7.30,2.40
3.55,-79.98,32.61,49.58,120.00,7.20,3.20
3.67,-77.94,42.18,47.47,120.00,6.10,3.20
3.74,-75.37,37.23,47.09,120.00,6.70,3.60
3.80,-78.46,36.35,48.08,120.00,6.90,3.90
3.86,-79.36,40.79,45.92,120.00,6.30,4.00
3.99,-78.96,39.34,44.60,120.00,6.40,3.70
4.06,-78.63,36.82,47.27,120.00,6.90,4.20
4.12,-78.69,39.83,46.66,120.00,6.40,3.60
4.18,-79.52,35.92,50.67,120.00,6.60,3.70
4.31,-79.93,20.54,54.38,120.00,8.10,3.10
4.37,-80.22,16.74,56.66,120.00,8.50,2.60
4.44,-81.27,8.21,57.86,120.00,10.40,2.70
4.50,-81.30,1.65,59.12,120.00,11.40,2.40
4.63,-85.10,23.13,52.83,120.00,7.90,3.60
4.69,-64.58,26.28,62.18,62.50,8.40,3.40
4.76,-77.29,35.49,48.14,120.00,8.20,3.60
4.82,-81.63,39.42,44.73,120.00,7.80,3.70
4.95,-82.56,39.74,41.27,120.00,7.70,3.60
5.01,-81.63,33.85,49.45,120.00,8.00,3.50
5.07,-82.26,18.71,55.23,120.00,9.70,2.70
5.14,-83.66,15.62,57.40,120.00,11.40,2.70
5.26,-76.63,0.92,62.96,120.00,12.90,3.30
5.33,-76.06,13.92,63.14,120.00,15.90,3.00
5.39,-78.21,9.12,60.41,120.00,15.00,3.00
5.46,-85.82,18.76,48.96,120.00,12.90,2.80
5.58,-83.20,16.32,45.62,120.00,10.80,3.10
5.65,-82.78,28.12,51.20,120.00,9.50,2.50
5.71,-83.18,25.45,52.37,120.00,10.10,3.00
5.77,-80.21,19.82,56.82,120.00,11.10,2.50
5.90,-76.56,10.77,61.67,120.00,12.20,2.40
5.96,-76.11,8.80,60.63,120.00,11.90,2.20
6.02,-77.20,27.09,56.66,120.00,8.80,3.10
6.09,-76.52,37.30,51.68,120.00,7.80,3.20
6.21,-76.62,34.50,51.46,120.00,8.20,3.20
6.28,-77.51,62.49,39.01,120.00,6.00,4.60
6.34,-78.41,42.93,42.52,120.00,6.10,4.40
6.41,-78.44,41.53,36.90,120.00,6.60,3.60
6.53,-75.39,54.11,37.35,120.00,5.30,4.80
6.60,-77.08,52.44,38.01,120.00,5.70,5.10
6.66,-73.28,50.81,40.56,120.00,6.00,4.50
6.72,-76.21,46.60,42.12,120.00,5.40,3.90
6.85,-69.52,54.10,40.41,120.00,4.90,4.50
6.91,-74.06,49.87,42.33,120.00,4.80,4.60
6.98,-74.63,54.90,36.11,120.00,4.70,4.70
7.04,-81.31,59.68,36.13,120.00,5.20,5.30
7.17,-71.71,46.75,40.09,120.00,5.80,3.90
7.23,-76.78,32.23,47.69,120.00,5.30,3.70
7.29,-73.07,54.19,33.26,120.00,4.60,4.70
7.42,-71.04,60.45,34.56,120.00,4.00,5.40
7.48,-69.28,60.67,35.94,120.00,4.30,5.70
7.55,-69.92,59.58,37.20,120.00,4.00,5.60
7.61,-75.23,54.82,37.50,120.00,4.30,5.20
7.74,-72.30,48.15,41.64,120.00,4.60,4.90
7.80,-73.11,46.37,41.18,100.70,4.70,5.50
7.86,-70.56,52.95,39.72,120.00,4.30,6.00
7.93,-73.22,58.05,32.83,120.00,4.00,7.30
8.05,-70.41,62.30,29.99,120.00,3.90,8.00
8.12,-71.09,62.02,30.77,120.00,3.80,7.90
8.18,-70.10,57.52,35.62,120.00,3.60,7.20
8.24,-66.94,52.92,41.58,120.00,4.30,7.50
8.37,-70.18,55.00,40.27,120.00,4.30,7.90
8.43,-64.15,41.29,54.52,120.00,4.30,7.20
8.50,-67.94,65.44,34.36,120.00,3.50,20.20
8.56,-63.49,72.24,35.05,120.00,3.50,70.60
8.69,-66.47,62.44,38.82,120.00,3.10,11.70
8.75,-65.49,60.42,41.74,120.00,3.70,11.00
8.81,-65.23,49.95,49.05,120.00,4.70,8.20
8.88,-80.14,36.27,55.00,120.00,5.30,5.00
9.01,-59.17,24.52,60.60,120.00,5.40,4.70
9.07,-69.51,62.95,46.50,120.00,4.40,8.30
9.13,-68.75,57.54,41.52,120.00,3.80,9.20
9.20,-72.00,55.22,41.21,120.00,4.30,8.50
9.32,-72.26,52.00,41.82,120.00,4.40,6.80
9.39,-72.79,52.09,40.10,120.00,3.70,7.10
9.45,-71.26,54.77,39.62,120.00,3.90,7.10
9.51,-67.19,53.70,42.44,120.00,4.10,7.40
9.64,-72.50,52.76,44.33,120.00,4.50,6.90
9.70,-71.48,51.34,46.53,120.00,4.30,8.00
9.76,-67.61,46.06,50.90,120.00,4.20,10.70
9.83,-69.04,54.63,42.90,120.00,4.30,14.50
9.96,-69.90,51.54,43.81,120.00,4.30,8.30
10.02,-76.57,47.78,45.11,120.00,4.60,6.50
10.08,-73.45,37.69,51.88,120.00,5.00,5.70
10.21,-81.04,42.13,51.67,120.00,5.80,4.70
10.27,-68.08,26.66,57.50,120.00,6.00,4.70
10.34,-70.03,51.81,44.19,120.00,4.40,8.60
10.40,-73.52,58.45,37.41,120.00,4.60,9.00
10.53,-75.74,57.50,32.53,120.00,4.10,9.10
10.59,-73.83,45.65,44.95,64.90,4.80,6.10
10.66,-75.44,38.95,49.15,120.00,5.20,4.00
10.72,-77.53,27.12,52.67,120.00,5.90,3.70
10.85,-78.61,33.98,50.15,120.00,5.10,4.20
10.91,-77.50,41.03,47.67,11.20,4.60,4.90
10.97,-84.17,47.97,40.87,120.00,4.70,5.80
11.04,-75.35,41.31,49.20,120.00,4.60,5.70
11.16,-73.39,41.08,50.23,120.00,4.40,5.70
11.23,-75.52,42.94,50.40,120.00,4.70,6.70
11.29,-69.71,40.59,53.54,120.00,4.80,7.20
11.35,-67.62,48.49,46.01,120.00,4.50,8.10
11.48,-68.99,51.70,44.98,120.00,4.00,9.90
11.54,-77.33,57.72,40.93,58.50,4.00,9.20
11.61,-72.28,47.58,47.08,120.00,4.40,7.00
11.67,-72.95,40.89,52.55,120.00,4.90,6.40
11.80,-62.92,21.73,59.40,120.00,6.30,5.70
11.86,-75.26,32.54,61.30,120.00,7.30,4.60
11.92,-67.71,26.06,65.63,120.00,7.70,5.10
11.99,-73.52,38.23,60.63,120.00,6.30,6.40
12.11,-74.29,43.91,50.20,120.00,5.30,6.60
12.18,-73.90,48.69,48.03,120.00,5.00,9.20
12.24,-70.61,43.32,54.74,120.00,5.00,8.80
12.30,-65.94,38.62,63.80,80.70,5.90,8.30
12.43,-69.70,48.42,68.14,120.00,6.40,10.20
12.49,-60.47,24.59,71.71,120.00,8.50,7.00
12.56,-60.03,22.86,72.63,120.00,8.40,7.30
12.62,-54.37,25.26,69.68,120.00,6.90,15.10
12.75,-69.85,51.84,52.04,120.00,5.10,65.50
12.81,-70.40,53.64,51.31,120.00,5.80,46.80
12.87,-65.99,43.09,60.74,105.80,6.30,15.70
12.94,-59.52,29.96,73.16,120.00,7.70,10.20
13.06,-62.27,33.22,72.82,120.00,8.10,10.50
13.13,-57.99,29.93,76.23,108.30,8.10,14.70
13.19,-52.03,33.31,75.66,120.00,7.70,22.40
13.26,-69.07,58.84,57.72,120.00,5.70,71.60
13.38,-66.37,48.33,57.80,120.00,5.60,52.90
13.44,-60.05,41.71,67.35,120.00,6.10,11.40
13.51,-71.84,26.97,60.77,120.00,6.90,6.10
13.57,-77.82,34.30,56.44,120.00,5.40,5.30
13.70,-74.20,32.01,55.27,120.00,6.10,5.10
13.76,-79.45,35.75,52.45,120.00,5.70,5.10
13.83,-81.56,38.30,47.66,120.00,5.70,4.50
13.89,-82.62,30.69,49.49,120.00,6.10,3.70
14.02,-79.29,32.45,49.26,120.00,5.80,3.20
14.08,-69.32,41.61,50.40,120.00,4.80,5.60
14.14,-78.85,51.59,41.78,120.00,4.10,6.70
14.21,-77.94,48.40,43.35,120.00,4.20,6.60
14.33,-78.76,35.78,50.17,120.00,5.00,4.50
14.40,-74.93,29.03,54.54,120.00,5.20,4.10
14.46,-75.10,38.60,53.99,120.00,5.70,4.80
14.52,-78.86,47.52,38.60,120.00,4.20,5.70
14.65,-78.74,48.38,37.20,120.00,4.20,6.60
14.71,-77.80,51.07,37.34,100.00,4.30,6.20
14.78,-75.73,27.76,55.00,120.00,5.40,3.80
14.84,-77.34,29.31,54.56,120.00,5.70,3.70
14.97,-76.72,24.15,55.54,120.00,6.40,3.10
15.03,-65.42,28.77,69.65,120.00,6.40,3.70
15.09,-78.09,34.88,48.69,120.00,6.10,4.80
15.22,-81.81,37.99,43.35,120.00,6.40,4.20
15.28,-75.44,20.69,62.10,120.00,8.20,3.20
15.35,-76.31,23.65,57.49,120.00,8.70,3.50
15.41,-83.40,3.87,51.96,120.00,9.70,2.70
15.54,-88.13,11.07,50.49,120.00,8.70,2.60
15.60,-77.67,23.72,58.53,120.00,7.20,3.00
15.67,-81.81,28.68,46.91,120.00,7.40,3.60
15.73,-82.59,28.84,44.34,120.00,7.40,2.90
15.86,-85.25,28.36,43.68,120.00,7.20,3.00
15.92,-83.63,27.34,46.97,120.00,7.30,3.30
15.98,-79.28,13.60,58.45,120.00,9.90,2.50
16.05,-77.06,9.88,61.29,120.00,9.90,2.40
16.17,-79.50,13.88,59.35,120.00,8.90,2.50
16.24,-71.54,24.05,64.59,120.00,7.80,3.30
16.30,-81.26,36.29,44.36,120.00,6.40,3.90
16.36,-84.58,43.91,32.23,120.00,6.90,4.80
16.49,-85.20,24.18,47.11,120.00,8.80,3.30
16.56,-82.41,8.23,58.39,120.00,9.80,2.50
16.62,-80.43,10.22,57.68,120.00,10.40,2.60
16.68,-78.86,19.43,59.41,120.00,8.60,2.60
16.81,-84.31,28.70,51.73,120.00,7.70,3.00
16.87,-81.43,23.96,57.19,120.00,8.90,2.80
16.93,-79.63,18.56,51.91,120.00,10.20,3.00
17.06,-84.23,25.40,44.81,0.00,9.80,2.80
17.12,-85.77,28.49,53.46,120.00,9.50,3.00
17.19,-87.02,7.31,54.86,120.00,10.60,3.30
17.25,-80.29,4.38,57.86,120.00,12.00,2.80
17.38,-80.44,0.94,58.47,38.40,12.10,2.80
17.44,-79.85,24.09,60.90,120.00,10.00,2.90
17.51,-82.64,30.29,40.88,120.00,9.60,2.80
17.57,-81.98,26.14,43.45,120.00,10.20,3.40
17.70,-86.04,18.01,51.86,120.00,10.80,2.50
17.76,-84.20,8.42,57.60,120.00,11.00,2.80
17.82,-82.96,13.72,56.90,120.00,11.40,3.00
17.95,-77.01,15.05,62.32,52.80,10.40,2.50
18.01,-86.28,25.59,44.67,120.00,8.40,2.90
18.08,-85.11,30.49,40.16,0.00,8.00,2.60
18.14,-80.97,21.83,46.98,120.00,10.30,3.00
18.27,-81.67,4.90,60.07,120.00,11.90,2.80
18.33,-78.67,4.03,61.07,120.00,12.10,2.70
18.40,-81.21,17.58,64.80,120.00,9.60,3.40
18.46,-83.75,34.07,40.23,120.00,8.00,3.00
18.59,-82.84,32.13,40.15,120.00,7.80,3.00
18.65,-81.78,27.60,46.48,120.00,8.90,2.90
18.71,-79.97,19.78,56.59,120.00,10.60,2.80
18.78,-76.68,1.97,62.66,120.00,12.10,2.60
18.90,-78.88,3.26,61.27,120.00,12.00,2.60
18.97,-77.60,14.23,57.35,120.00,9.00,2.80
19.03,-83.28,28.67,49.49,120.00,7.80,2.60
19.09,-84.22,27.70,49.69,0.00,8.70,2.80
19.22,-81.73,17.25,55.52,120.00,9.60,3.00
19.28,-79.97,12.98,56.05,120.00,10.60,2.20
19.35,-87.62,19.71,48.31,120.00,10.60,3.10
19.41,-86.20,24.46,43.97,120.00,10.10,2.40
19.54,-87.31,23.20,44.13,120.00,9.50,3.20
19.60,-86.32,28.55,43.40,120.00,9.50,3.20
19.66,-79.30,12.62,61.67,120.00,12.90,3.00
19.73,-82.92,7.48,58.17,120.00,13.40,2.70
19.85,-82.14,7.11,59.14,120.00,12.90,2.50
19.92,-83.48,6.22,59.92,120.00,14.00,2.60
19.98,-81.93,5.08,58.75,120.00,13.20,3.10
20.05,-78.41,22.33,55.46,120.00,11.70,2.70
20.17,-79.12,28.36,50.93,120.00,11.30,2.50
20.24,-82.06,29.31,48.36,120.00,11.20,2.50
20.30,-81.25,18.36,58.42,120.00,11.00,2.60
20.36,-79.18,12.79,60.60,120.00,11.50,3.30
20.49,-78.35,14.15,60.66,120.00,11.80,3.30
20.55,-82.17,13.28,59.40,120.00,11.80,3.00
20.62,-83.37,7.98,59.19,120.00,12.30,2.70
20.68,-71.80,19.31,62.01,120.00,13.80,2.70
20.81,-76.21,17.88,55.98,120.00,13.00,2.50
20.87,-77.69,18.80,56.72,120.00,12.10,2.70
20.93,-77.60,23.55,61.12,120.00,11.40,2.60
20.99,-77.81,11.82,62.12,120.00,13.00,3.00
21.12,-75.59,9.88,63.21,120.00,14.00,2.60
21.19,-78.70,2.12,63.76,120.00,14.10,2.90
21.25,-77.00,-3.92,63.75,120.00,13.90,2.40
21.31,-82.57,4.49,62.67,120.00,13.00,2.90
21.44,-73.24,26.18,62.77,89.00,12.50,2.70
21.50,-74.84,25.10,56.79,120.00,12.30,2.50
21.57,-77.13,18.57,61.19,120.00,12.50,2.50
21.63,-77.20,16.31,61.44,120.00,13.20,2.60
21.76,-77.78,7.43,61.87,14.60,13.70,2.70
21.82,-79.30,1.18,62.80,120.00,13.70,2.50
21.88,-78.97,11.56,60.93,120.00,12.20,2.60
21.95,-77.89,19.58,58.27,120.00,11.90,2.30
22.07,-76.54,15.34,59.01,120.00,11.60,2.30
22.14,-94.77,12.93,60.21,120.00,11.70,2.80
22.20,-78.72,21.55,51.76,120.00,10.10,2.80
22.26,-80.61,32.58,50.64,120.00,8.80,2.80
22.39,-79.79,30.73,50.26,120.00,9.10,2.60
22.46,-81.05,30.61,50.78,120.00,8.20,2.70
22.52,-79.68,31.07,50.09,120.00,7.90,2.20
22.58,-79.90,32.63,50.73,120.00,8.80,3.00
22.71,-79.77,25.25,55.61,120.00,10.00,2.60
22.77,-78.70,13.23,61.51,120.00,11.80,2.60
22.84,-77.97,1.72,61.82,120.00,13.90,3.00
22.90,-76.62,-1.61,62.96,120.00,14.80,2.70
22.96,-83.13,6.88,62.61,120.00,15.10,3.60
23.09,-73.29,2.00,65.59,120.00,13.80,3.10
23.15,-77.88,35.77,51.03,120.00,8.70,3.00
23.22,-80.82,33.14,52.01,120.00,9.40,2.70
23.34,-78.32,25.54,55.94,120.00,10.20,3.00
23.41,-79.51,22.17,56.58,120.00,11.30,3.40
23.47,-79.14,9.72,60.29,8.10,11.10,2.80
23.54,-77.39,14.53,59.59,120.00,8.70,2.70
23.66,-78.11,34.95,42.96,120.00,6.80,3.20
23.72,-76.82,45.97,44.70,120.00,5.50,3.10
23.79,-76.19,41.97,47.03,120.00,5.90,2.70
23.85,-76.92,36.91,48.72,120.00,6.80,2.90
23.98,-76.98,39.76,49.15,120.00,6.60,3.20
24.04,-77.76,31.54,51.56,120.00,6.20,3.10
24.11,-77.85,28.42,51.27,120.00,7.10,3.40
24.17,-80.63,29.08,52.17,120.00,6.20,2.90
24.30,-66.22,61.47,41.10,120.00,5.00,5.20
24.36,-73.33,52.63,41.97,120.00,5.50,4.50
24.42,-71.51,50.75,43.44,120.00,5.40,4.20
24.49,-76.03,38.15,48.68,120.00,6.00,3.60
24.61,-77.50,25.63,53.33,120.00,6.50,3.00
24.68,-81.46,28.98,52.47,13.70,6.30,3.40
24.74,-72.11,54.05,42.01,120.00,4.90,5.00
24.80,-71.23,57.51,39.72,120.00,4.50,5.20
24.93,-73.43,56.89,39.98,120.00,4.30,5.10
24.99,-76.47,37.23,49.58,120.00,5.70,3.70
25.06,-77.15,38.76,53.30,120.00,6.00,3.20
25.12,-75.90,30.63,53.47,120.00,6.40,3.00
25.25,-76.27,30.99,56.02,120.00,5.30,2.70
25.31,-75.10,26.86,56.27,120.00,5.50,3.30
25.37,-72.02,44.86,51.48,120.00,5.00,4.20
25.44,-71.61,47.63,49.24,120.00,5.30,4.80
25.56,-72.96,43.86,50.67,0.00,5.00,4.10
25.63,-74.37,40.12,53.64,120.00,5.20,3.60
25.69,-73.65,26.52,58.89,9.40,5.90,3.20
25.82,-75.22,30.37,56.35,75.70,5.90,4.20
25.88,-72.32,41.24,53.02,120.00,4.80,4.80
25.94,-68.35,56.59,41.31,120.00,4.70,7.70
26.01,-72.91,53.97,42.18,120.00,5.30,6.70
26.13,-71.08,46.56,50.43,46.90,4.70,5.10
26.20,-73.07,27.86,58.84,120.00,6.40,3.80
26.26,-77.06,24.74,59.50,71.20,6.50,3.30
26.32,-75.20,22.75,62.66,120.00,6.10,3.50
26.45,-69.75,47.52,56.24,120.00,5.20,4.90
26.51,-70.63,43.24,53.83,120.00,4.80,5.30
26.58,-70.53,45.66,53.41,120.00,4.60,6.20
26.64,-66.91,56.40,46.78,120.00,4.50,8.60
26.77,-63.40,56.68,43.29,120.00,4.30,8.50
26.83,-72.30,39.19,53.96,120.00,5.10,4.90
26.90,-76.61,18.59,57.33,120.00,5.40,4.50
26.96,-72.66,33.48,59.89,120.00,4.80,4.40
27.09,-67.11,42.92,53.53,120.00,4.80,6.10
27.15,-70.68,45.64,53.52,120.00,4.50,6.20
27.21,-71.12,41.31,57.49,120.00,4.30,6.80
27.28,-72.69,40.46,57.40,120.00,4.70,6.80
27.40,-68.13,39.09,61.04,120.00,5.20,5.80
27.46,-70.91,42.61,58.37,120.00,5.10,6.10
27.53,-68.91,41.01,56.19,120.00,5.00,7.30
27.59,-63.39,48.53,56.69,120.00,4.80,8.80
27.72,-63.98,45.69,58.20,120.00,4.90,8.10
27.78,-73.93,36.30,54.05,120.00,4.90,5.80
27.84,-72.27,30.88,59.82,120.00,5.10,5.10
27.91,-70.48,31.15,58.80,32.90,4.60,5.30
28.04,-69.75,40.39,58.72,120.00,4.40,6.20
28.16,-66.01,39.60,61.00,120.00,5.00,6.90
28.23,-66.42,37.40,62.27,120.00,5.00,6.80
28.29,-67.05,38.12,61.85,120.00,4.50,6.60
28.35,-67.63,36.13,63.15,120.00,4.40,5.80
28.48,-69.39,31.12,64.44,27.10,4.80,6.20
28.54,-69.03,31.09,64.63,120.40,4.70,6.50
28.61,-69.29,25.65,64.98,120.00,4.90,6.70
28.67,-68.19,43.10,60.17,120.00,3.80,8.20
28.80,-63.16,49.37,58.28,120.00,4.10,9.80
28.86,-62.01,48.40,58.53,120.00,4.10,8.20
28.92,-66.96,46.14,60.59,120.00,3.90,7.20
28.99,-69.15,30.75,62.98,120.00,4.70,5.80
29.11,-69.45,30.41,64.87,120.00,4.50,5.40
29.18,-71.11,29.93,63.21,120.00,3.90,6.40
29.24,-67.55,46.83,59.11,120.00,3.80,8.30
29.30,-63.96,46.59,58.56,120.00,4.30,10.30
29.43,-60.52,47.70,58.86,120.00,4.00,9.30
29.49,-61.16,44.75,60.00,120.00,4.10,8.20
29.56,-64.78,39.00,62.66,120.00,3.90,7.50
29.62,-69.23,38.79,62.63,120.00,3.80,7.90
29.75,-67.50,36.51,63.11,120.00,3.80,7.60
29.81,-66.24,39.96,61.65,120.00,4.10,7.40
29.87,-68.68,37.63,63.37,120.00,4.50,7.60
29.94,-66.68,38.27,62.99,120.00,4.40,6.80
30.06,-64.04,43.35,60.26,120.00,3.70,6.60
30.13,-64.92,44.55,60.02,120.00,3.70,7.00
30.19,-65.81,43.60,58.86,120.00,4.10,6.10
30.26,-68.06,39.67,59.53,120.00,4.00,5.20
30.38,-71.12,31.06,63.11,120.00,4.80,4.40
30.45,-68.95,36.02,61.58,120.00,4.30,4.80
30.51,-65.89,31.20,59.10,120.00,4.50,3.90
30.57,-69.45,39.06,60.67,120.00,3.90,4.20
30.70,-71.51,35.99,62.51,120.00,4.20,4.20
30.76,-69.09,29.80,65.63,120.00,5.10,3.40
30.82,-69.62,28.20,65.88,120.00,5.30,3.80
30.89,-69.45,25.35,66.35,120.00,5.70,3.70
31.02,-67.46,27.09,66.53,120.00,5.90,3.30
31.08,-70.30,31.55,65.40,120.00,5.60,3.30
31.14,-73.39,24.29,66.19,120.00,6.20,3.20
31.21,-67.55,13.87,70.78,120.00,7.40,3.00
31.33,-66.37,29.71,67.45,120.00,6.20,3.40
31.40,-66.78,30.42,67.63,120.00,5.90,3.20
31.46,-69.31,39.36,64.64,120.00,4.70,4.50
31.52,-62.45,36.37,61.00,120.00,4.40,4.50
31.65,-67.67,37.74,61.07,120.00,4.10,5.30
31.71,-67.26,55.76,57.84,120.00,3.40,6.30
31.78,-60.79,36.13,64.72,120.00,4.20,5.30
31.84,-62.21,37.32,65.08,120.00,4.40,4.60
31.97,-62.34,38.30,64.15,120.00,4.30,4.60
32.03,-63.59,37.89,65.65,120.00,4.40,4.30
32.10,-69.81,51.87,61.77,120.00,4.50,4.00
32.16,-74.46,1.32,71.66,120.00,8.40,2.70
