# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
4.2,0,0,-44.1,26.6,-48.1,6.6,9.2,49.4,9.5,10.8,-173.38
4.26,0,0,-45.1,26.9,-46.8,7.3,8.8,48.7,9.5,10.8,-172.95
4.32,0,0,-45.3,26.8,-46.9,7.1,9,51.2,9.6,10.9,179.95
4.39,0,0,-45.3,26.8,-46.9,7.1,9.2,49.2,9.6,10.9,-179.23
4.45,0,0,-45.4,26.2,-47.5,7.1,8.8,47.2,9.6,10.9,-179.36
4.51,0,0,-45.9,27.4,-47.1,7.1,8.9,47.1,9.6,10.9,-179.29
4.57,0,0,-45.9,27.4,-47.1,7.4,9.2,47.3,9.6,10.9,-179.44
4.63,0,0,-45.1,25.4,-48.1,6.9,9,46.3,9.7,10.9,-179.1
4.7,0,0,-45.3,27.5,-46.9,6.7,9,44.5,9.7,10.9,-178.74
4.76,0,0,-45.3,27.5,-46.9,7,8.9,48.4,9.7,11,-177.93
4.82,0,0,-45.7,24.8,-45.9,7.2,9.3,47.6,9.7,11,-177.62
4.88,0,0,-45.7,26,-48,7.2,8.9,46.7,9.7,11,-177.25
4.95,0,0,-46.9,25,-47.1,6.9,8.9,45.7,9.7,11,-176.95
5.01,0,0,-46.8,26,-47.2,7.2,9.2,44.7,9.7,11,-177.06
5.07,0,0,-45.1,25.4,-46,7.6,8.9,44.9,9.7,10.9,-177.05
5.13,0,0,-45.7,27.5,-48.7,7.3,9.2,46.7,9.7,11,-177.3
5.19,0,0,-45.7,24.8,-48,7.2,8.8,42,9.7,11,-177.6
5.26,1,0,-45.7,24.8,-48,7.2,8.9,44.3,9.7,11,-177.31
5.32,1,0,-44.6,24.8,-48.4,6.9,9.2,42.8,9.7,10.9,-176.77
5.38,1,0,-44.6,24.8,-48.4,7.4,9.2,46.3,9.7,10.9,-176.77
5.45,1,0,-44.6,25.3,-48,7.4,9.3,46.7,9.6,11,-176.83
5.51,0,0,-44.6,25.3,-48,7.1,9.1,44.4,9.6,11,-177.2
5.57,0,0,-44.7,25.7,-48.9,7.5,9.2,46.8,9.6,11,-177.66
5.64,0,0,-46,26.8,-48.7,7.5,9,45.9,9.6,11,-177.08
5.7,0,0,-45.4,24.7,-48.6,7.7,8.5,44.7,9.6,11,-177.06
5.76,0,0,-46,25.6,-47.2,7.4,9.2,51,9.6,11,-177.51
5.82,0,0,-46,25.6,-47.2,7.6,8.9,47,9.6,11,-177.67
5.89,0,0,-46.6,24.7,-48.6,7.2,9.1,45.7,9.6,11,-177.37
5.95,0,0,-46.5,25.3,-46.6,7.2,8.7,48.5,9.6,11,-176.73
6.02,0,0,-47.2,24.8,-46.9,7.5,8.4,48.3,9.6,11,-177.3
6.08,0,0,-46,24.1,-48.7,7.5,8.7,47.5,9.6,11,-176.98
6.14,0,0,-44.7,25.4,-49.3,7.6,9.3,49.7,9.6,11,-177.71
6.2,0,0,-47.4,23.9,-46.8,6.8,8.3,46.9,9.6,11,-178.65
6.26,0,0,-46.5,24.1,-48,6.8,8.8,50.8,9.7,11,-177.49
6.33,0,0,-45.9,25,-47.8,7.4,8.7,48.5,9.7,11,-177.79
6.39,1,0,-44.3,24.8,-47.7,7.3,8.9,49.7,9.7,11,-177.83
6.45,0,0,-44.3,24.8,-47.7,7.6,8.6,46.9,9.7,11,-177.05
6.51,1,0,-46.2,25.4,-47.1,6.9,8.9,44,9.7,11,-178.06
6.58,1,0,-46.2,25.7,-48.1,6.8,9.2,45.6,9.7,11,-178.22
6.64,1,0,-47.5,25.3,-46.9,7.4,9.1,47.4,9.7,11,-177.96
6.7,1,0,-47.5,25.3,-46.9,7.1,9.1,46.2,9.7,11,-177.82
6.76,1,0,-46.8,25.3,-48.4,7.1,9.3,44.3,9.7,11,-178.03
6.83,1,0,-46.8,25.3,-48.4,7.1,8.9,44.3,9.8,11,-177.85
6.89,0,0,-46.2,26.6,-47.5,6.7,9.5,45.1,9.7,11,-177.71
6.95,0,0,-46.2,26.6,-47.5,6.9,9.5,46.1,9.7,11,-178.04
7.01,0,0,-46.9,26.6,-46.8,7.3,8.9,45.4,9.7,11,-177.8
7.08,0,0,-46.9,26.6,-46.8,7,8.6,46.5,9.7,11,-178.03
7.14,0,0,-45.4,25.7,-48.6,7.1,9,45.7,9.7,11,-178.01
7.2,0,0,-47.2,24.8,-48.4,7.1,9.2,44.3,9.7,11,-178.07
7.26,0,0,-47.5,26.8,-46.9,7,9.3,52.3,9.8,11,-178.1
7.33,0,0,-48.4,25.7,-49.6,7.1,9,46.5,9.8,11,-178.02
7.39,0,0,-46,27.1,-48,6.8,9.2,46.5,9.8,11,-178.02
7.45,0,0,-46.9,25.4,-47.1,6.9,9.5,45.5,9.8,11,-177.61
7.52,0,0,-46.5,25.6,-47.7,6.7,9.3,45.5,9.6,10.9,-173.68
7.58,0,0,-46.2,23.5,-48.1,7,9.5,48.1,9.6,10.9,-173.6
7.64,0,0,-46.2,23.5,-48.1,7.3,8.8,43.1,9.6,10.9,-173.96
7.7,0,0,-48.4,26.2,-47.8,7.1,8.7,46.6,9.7,11,-177.85
7.77,0,0,-47.4,26.2,-47.8,6.8,8.8,45.2,9.7,11,-179.06
7.83,0,0,-47.2,25.6,-49.8,7.1,9.5,45.6,9.7,11,-178.06
7.89,0,0,-47.8,24.5,-47.7,7.1,9.4,48.4,9.7,11,-178.45
7.95,0,0,-47.8,24.5,-47.7,7.5,9.1,46,9.7,11,-179.09
8.02,0,0,-46.2,25.7,-48.9,7.3,9.4,46.6,9.7,11,-178.49
8.08,0,0,-47.5,26,-48,7.1,9.3,48.8,9.7,11,-178.73
8.14,0,0,-47.5,26,-48,7.4,9.2,48.7,9.7,11,-178.63
8.2,0,0,-45.7,24.1,-48,7.6,8.8,50.8,9.7,11,-178.72
8.27,0,0,-47.5,25.6,-46.6,7,8.8,43.6,9.7,11,-178.96
8.33,0,0,-46,24.5,-47.7,7.4,8.6,47.8,9.7,11,-178.75
8.39,0,0,-46,24.5,-47.7,7.2,8.9,49.4,9.7,11,-178.69
8.45,0,0,-48.4,25,-47.5,7.5,9.5,46.3,9.7,11,-178.78
8.58,0,0,-46.9,24.2,-48.1,6.8,9.2,50.3,9.7,11,-178.6
8.64,0,0,-47.4,26.9,-48.1,7.2,9.1,45.8,9.7,11,-178.48
8.7,0,0,-46.2,25.4,-48.1,7.1,8.9,47.3,9.7,11,-178.47
8.76,0,0,-47.2,25.3,-48.4,6.9,9.4,48.2,9.8,11,-178.2
8.83,0,0,-47.5,26.3,-47.2,6.8,9.5,47,9.8,11,-178.19
8.89,0,0,-49.2,26.9,-47.1,6.8,9,47.7,9.7,11,-178.29
8.95,0,0,-47.7,27.4,-48.1,7.3,9.2,46.7,9.7,11,-178.43
9.01,0,0,-47.7,27.4,-48.1,6.8,8.9,47.3,9.7,11,-178.46
9.08,0,0,-47.4,27.7,-48.9,7.4,9.2,44.5,9.7,11,-178.38
9.14,0,0,-47.4,27.7,-48.9,7.1,8.9,46.2,9.7,11,-178.43
9.2,0,0,-46.8,26,-48.7,6.9,8.4,47.5,9.7,11,-178.41
9.27,0,0,-46.8,26,-48.7,6.3,9.1,48.5,9.7,11,-178.42
9.33,0,0,-46.5,26.3,-48,6.5,9,46.1,9.7,11,-178.5
9.39,0,0,-48.3,26,-49.2,7.1,9.1,50.2,9.7,11,-178.48
9.45,0,0,-47.2,27.1,-47.2,7.4,9,44.2,9.7,11,-178.62
9.52,0,0,-48.4,27.4,-46.8,6.7,9.3,120,9.7,11,-178.45
9.58,0,0,-48.4,24.7,-46.8,6.6,9,46.1,9.7,11,-178.51
9.64,0,0,-48.4,24.7,-46.8,7.1,9.1,43.6,9.7,11,-178.46
9.71,0,0,-47.5,25.3,-48.4,7.3,9,46,9.7,11,-178.41
9.77,0,0,-47.4,25,-47.5,7.1,9.1,52.8,9.7,11,-178.41
9.83,0,0,-47.8,25.3,-48,6.7,9.3,43,9.7,11,-178.46
9.9,0,0,-47.8,25.3,-48,7.1,9.5,43.4,9.7,11,-178.52
9.96,0,0,-48.1,25,-47.8,6.8,9.4,44.9,9.7,11,-178.44
10.02,0,0,-47.2,24.8,-47.7,6.9,8.9,45.8,9.5,10.9,-172.99
10.09,0,0,-47.2,24.8,-47.7,6.9,9.2,44.6,9.7,11,-178.41
10.15,0,0,-47.5,24.8,-49.5,7.2,8.8,46.1,9.7,11,-178.25
10.21,0,0,-46.8,24.5,-48.7,7,8.8,45.6,9.7,11,-178.7
10.28,0,0,-45.9,24.2,-48.6,6.8,8.8,45.1,9.7,11,-178.93
10.34,0,0,-47.4,25,-48.1,7.3,9.2,48.6,9.7,11,-177.93
10.4,0,0,-46.8,26,-48.7,7.3,8.6,47.3,9.7,11,-179.19
10.46,0,0,-46.8,26,-48.7,7.1,9.3,46.4,9.7,11,-178.34
10.53,0,0,-47.5,26,-46.9,7.1,8.8,46.5,9.8,11,-177.03
10.59,0,0,-47.2,26,-49.2,7.3,8.7,45.6,9.7,11,-175.68
10.65,0,0,-46.2,24.7,-47.8,7.1,8.8,47.5,9.7,11,-175.71
10.72,0,0,-46.2,24.7,-47.8,7,9.3,48,9.5,10.9,-174.09
10.78,0,0,-48.3,24.5,-47.2,7.3,9.2,49.6,9.6,11,-174.53
10.84,0,0,-48.3,27.5,-48,6.9,8.8,47.9,9.6,11,-174.73
10.91,0,0,-48.6,24.8,-48.4,6.7,9,44.9,9.6,11,-174.99
10.97,0,0,-48.1,26.2,-48.1,7.1,8.6,47.2,9.6,11,-175.22
11.03,0,0,-49,26.8,-48.4,6.9,9.1,48.3,9.6,11,-175.33
11.1,0,0,-47.7,25.7,-49.6,7.1,9,47.8,9.6,11,-175.39
11.16,0,0,-47.7,25.7,-49.6,6.8,9.1,53.7,9.7,11,-175.46
11.22,0,0,-49,26,-49.5,7.4,9.2,49.4,9.7,11,-179.17
11.28,0,0,-49,26,-49.5,7.4,9.4,51.3,9.7,11,-179.14
11.35,0,0,-47.4,25,-46.8,7.1,9.3,43.7,9.7,11,-179.38
11.41,0,0,-47.8,24.8,-48,6.8,9,47.9,9.7,11,-179.4
11.47,0,0,-48.6,25.6,-47.2,6.5,9.5,48.4,9.7,11,-179.24
11.53,0,0,-49.3,26,-47.7,6.6,9.9,47.5,9.7,11,-178.56
11.6,0,0,-48.1,25.4,-47.8,6.9,9,48.3,9.7,11,-179.42
11.66,0,0,-47.4,23.9,-47.5,7.3,9.4,46.4,9.7,11,-179.1
11.72,0,0,-48.4,25,-49.6,6.3,9.5,47.9,9.8,11,-178.76
11.79,0,0,-48.4,25.7,-48.9,7,8.9,50.5,9.8,11,-179.01
11.85,0,0,-47.5,26,-47.7,7.1,9,46.7,9.8,11,-178.9
11.91,0,0,-48.1,26.2,-49.3,6.9,9.5,46.3,9.8,11,-178.44
11.97,0,0,-48.1,26.2,-49.3,7.2,9.5,46.9,9.8,11,-179.01
12.04,0,0,-48.3,25.3,-48.4,7.5,9.7,43.5,9.8,11,-179.2
12.1,0,0,-47.8,28,-48,6.6,9.3,45.9,9.7,11,179.8
12.17,0,0,-48.3,26.3,-48,6.8,8.8,45.4,9.8,11,-177.98
12.23,0,0,-49.2,23.9,-47.8,7,9.2,120,9.8,11,-178.95
12.29,0,0,-46.9,25.4,-47.5,7.6,9.4,44.3,9.8,11,-179.07
12.35,0,0,-47.4,27.4,-48.1,7.1,9.4,44.3,9.8,11,-179.04
12.42,0,0,-47.4,27.4,-48.1,7.2,9.2,45.5,9.8,11,-179.33
12.48,0,0,-45.7,26.3,-47.2,7.2,8.8,46.8,9.7,11,-179.58
12.54,0,0,-46.6,25.4,-48.1,6.7,9.2,42.5,9.7,11,-179.29
12.61,0,0,-46.8,26.3,-48.4,7.1,8.8,49.3,9.7,11,-179.37
12.67,0,0,-46.9,24.7,-46.8,7,8.9,47.2,9.7,11,-179.15
12.73,0,0,-45.9,26.6,-47.1,6.9,9.2,56.5,9.8,11,-179.01
12.8,0,0,-47.7,24.2,-46,6.9,9.2,46.4,9.7,11,-179.24
12.86,0,0,-48.6,24.8,-46.9,7.2,9.1,50.6,9.7,11,-179.29
12.92,0,0,-47.4,27.4,-48.9,6.9,9.2,48.1,9.5,11,-173.63
12.98,0,0,-47.8,24.5,-48.4,6.9,9.1,51.2,9.6,11,-174.09
13.05,0,0,-47.2,25.3,-47.7,7,9.1,47.6,9.6,11,-174.4
13.11,0,0,-47.7,22.7,-46.3,6.9,9.2,46.4,9.8,11.1,177.91
13.17,0,0,-46,25.6,-47.7,7.1,9.4,45.3,9.7,11,-179.35
13.23,0,0,-47.7,26.2,-47.8,7.3,9.3,48.4,9.8,11,-178.57
13.29,0,0,-46.6,25,-49.3,6.8,8.9,46.9,8.2,11.9,124.56
13.36,0,0,-47.7,24.2,-48.6,7.1,9.2,49.5,9.6,11,-174.37
13.42,0,0,-47.7,24.2,-48.6,7.3,8.6,47.6,9.6,11,-174.53
13.48,0,0,-48.1,23.2,-48.9,7.4,9.1,47.6,9.8,11,-177.98
13.55,0,0,-48.1,23.2,-48.9,7,9,46.7,9.8,11,-178.53
13.61,0,0,-48.4,25.7,-48.6,6.9,8.4,46.1,9.8,11,-177.66
13.67,0,0,-47.8,24.8,-46.9,7.2,9.2,49.6,9.8,11,-178.56
13.73,0,0,-48.1,24.2,-48.9,7.4,9.3,49.4,9.9,11.1,-178.58
13.86,0,0,-48.1,24.2,-48.9,7.2,9.2,46.7,9.9,11.1,-178.52
13.92,0,0,-46.5,24.8,-49.5,6.7,9.4,43,9.9,11.1,-178.49
13.92,0,0,-46.2,25.4,-47.5,7.3,9.2,43.8,9.9,11.1,-178.5
14.05,0,0,-46.9,27.4,-47.8,7.5,9.1,43.5,9.9,11.1,-178.43
14.11,0,0,-48.3,26.8,-48,7.2,9.5,44.8,9.9,11.1,-178.26
14.17,0,0,-46.9,25.4,-48.6,6.9,9.5,44.5,9.9,11.1,-178.47
14.24,0,0,-47.7,27.7,-48.1,7.3,9.4,45.6,9.9,11.1,-178.44
14.3,0,0,-47.7,27.7,-48.1,7.3,9.1,45.7,9.9,11.1,-178.6
14.36,0,0,-47.4,25.4,-46.8,7.2,9.5,45.5,9.9,11.1,-178.6
14.42,0,0,-48.4,27.4,-48.6,7.3,9.1,46.8,9.9,11.1,-178.59
14.49,0,0,-47.7,26.6,-48.1,7.1,9.2,45.2,9.9,11.1,-178.94
14.55,0,0,-47.7,26.6,-48.1,7.5,9.1,46,9.9,11.1,-178.66
14.61,0,0,-46.6,26.9,-48.1,7,9.3,45.2,9.9,11.1,-178.75
14.67,0,0,-50.1,26,-48.7,7.4,9.3,46.6,9.9,11.2,-178.79
14.74,0,0,-48.3,23.6,-48,7.5,9.6,45.1,9.8,11.3,178.04
14.8,0,0,-46.6,25.7,-47.8,7.1,9.6,45.1,9.7,11.6,172.98
14.87,0,0,-48.3,24.5,-48,7.4,9.2,45,9.5,11.7,170.14
14.93,0,0,-48.3,24.5,-48,7.8,9.5,50.9,9.4,11.8,177.04
14.99,1,0,-48.4,25,-48.1,7.4,9.1,57.1,9.4,11.8,-176.35
15.05,1,0,-45.1,22.7,-48.6,8.1,9.6,55.4,9.5,12.1,160.04
15.12,1,3,-46.9,21.5,-47.1,8.7,9.5,68.3,9.5,12.1,163.01
15.18,1,3,-46.9,21.5,-47.1,8.9,10.2,120,9.5,12.4,160.54
15.24,1,3,-45.9,22,-47.1,9.6,10.5,53,9.5,12.3,165.18
15.3,1,0,-49.2,24.7,-47.1,9.5,10.4,49.6,9.4,12.1,-176.16
15.37,1,0,-49.2,24.7,-47.1,8.7,10.5,47.2,9.6,12.3,167.83
15.43,1,3,-48.4,23.5,-47.1,9,10,50.4,9.6,12.3,168.3
15.49,1,0,-49.3,24.8,-48,8.6,10.2,47.4,9.6,12.3,168.48
15.56,1,0,-49,25.3,-48.7,9.1,10.5,49.6,9.6,12.3,168.52
15.62,1,0,-47.2,25.3,-49.2,9.7,10.2,49.3,9.6,12.3,169.39
15.68,1,0,-48.1,26.6,-46.8,9.1,10.3,48.8,9.7,12.3,171.63
15.74,1,0,-48.4,25,-48.6,8.8,10.2,50,9.8,12.3,170.55
15.81,0,0,-47.8,26.8,-47.2,9.2,9.8,45.6,9.9,12.4,174.64
15.87,1,0,-47.8,26.8,-47.2,9.3,10.3,46.9,9.9,12.4,174.93
15.93,1,0,-46.5,27.5,-46.2,9,9.8,47.1,9.9,12.4,175.04
16,1,0,-46.5,27.5,-46.2,9.3,10.3,48.2,9.9,12.4,175.9
16.06,1,0,-45.9,27.4,-46.3,8.8,9.3,41.6,9.9,12.4,177.23
16.12,1,0,-45.9,27.4,-46.3,8.9,10,47.2,10,12.4,179.55
16.19,1,0,-46.2,26.2,-47.1,8.9,9.7,45.4,9.6,12.2,-164.78
16.25,1,0,-47.4,25.7,-48.1,9.1,9.8,45.2,10.1,12.4,-178.76
16.31,0,0,-46,28,-47.2,9.1,9.2,46.8,10.3,12.4,-176.52
16.37,0,0,-45.7,27.5,-46.9,8.8,9.6,48,10.3,12.4,-174.45
16.44,0,0,-45.3,28,-45.9,8.8,9.6,44.5,10.3,12.5,-174.35
16.5,0,0,-45.1,26.9,-48.6,9,9.2,43.6,10.3,12.5,-173.1
16.56,1,0,-46.9,25.7,-46,8.4,9.4,41.3,10.3,12.4,-172.97
16.62,0,0,-44.7,27.7,-46.3,9.1,9.3,41.1,10.4,12.4,-171.49
16.69,0,0,-44.7,27.7,-46.3,8.8,9.6,39,10.4,12.5,-171.05
16.69,1,0,-43.8,27.1,-46.6,9.4,9.6,41.4,10.5,12.4,-169.5
16.81,0,0,-43.8,27.1,-46.6,9,9.4,42.6,10.5,12.5,-169.9
16.88,0,0,-45.9,25.7,-46.3,9.3,9.6,40.9,10.5,12.5,-169.69
16.94,0,0,-42.8,27.5,-46.2,8.8,9.9,37.5,10.5,12.5,-170.19
17,0,0,-45.1,26.6,-46.3,9.2,10.2,38.4,10.5,12.5,-168.93
17.07,0,0,-45.1,26.6,-46.3,8.7,10,36.1,10.5,12.5,-169.15
17.13,0,0,-43.4,28.1,-45.3,8.7,9.7,38.7,10.5,12.5,-168.74
17.19,0,0,-45,28.3,-45.4,9,9.7,39,10.5,12.5,-169
17.25,0,0,-44.4,25,-46.3,9.4,10,120,10.5,12.5,-169.74
17.31,0,0,-43.5,26.3,-47.2,9.3,9.7,38.9,10.6,12.7,-166.87
17.38,0,0,-42.6,26.9,-45.6,9.4,9.8,40.3,10.7,12.9,-165.61
17.44,0,0,-42.6,26.9,-45.6,9.2,9.5,39.7,10.7,12.9,-162.41
17.5,1,0,-44.6,27.5,-48,9.2,9.9,39.3,10.7,13,-161.96
17.56,1,0,-41.6,26,-46.2,9.6,9.6,41.6,10.8,13,-161.33
17.63,1,3,-40.7,26.2,-47.5,10.3,10.3,37.5,10.8,13,-161.22
17.69,1,3,-40.7,26.2,-47.5,10.6,10.2,38.1,11,13.1,-160.4
17.75,1,0,-42.3,24.5,-46.6,11,10.4,33.9,11.3,13.4,-156.34
17.82,1,0,-42.3,24.5,-46.6,10.7,10,38.5,11.4,13.4,-154.35
17.88,1,0,-43.4,25,-46.8,10.1,10.7,36.3,11.5,13.4,-150.78
17.94,1,0,-43.5,24.1,-48,10.6,10.2,31.2,11.5,13.4,-149.62
18,1,5,-40.7,27.7,-46.3,11.5,10.7,28.9,11.6,13.3,-148.2
18.06,1,0,-41.1,26.6,-46,12.5,11.3,26.3,11.6,13.3,-148.1
18.13,1,0,-41.1,26.6,-46,12.3,11.4,25.3,11.6,13.3,-147.5
18.19,1,0,-40.4,25,-46.3,12.1,11.3,23.9,11.6,13.4,-146.2
18.25,0,0,-39.6,26.6,-45,12.5,11.6,22.9,11.7,13.4,-145.43
18.31,0,0,-40.2,26.8,-45.9,12.3,11.4,24.4,11.9,13.5,-144.83
18.38,0,0,-39.8,27.1,-46.2,12.4,12,23.3,12,13.5,-141.59
18.44,1,0,-41.3,27.1,-44.7,12.8,11.9,21.6,12.1,13.5,-137.78
18.5,1,0,-39.8,26.3,-46.6,12.9,11.8,21.8,12.2,13.5,-137.21
18.56,1,0,-39.6,26.6,-45,14,12.9,20.2,12.1,13.7,-137.03
18.62,1,0,-39.6,26.6,-45,14.4,13.3,18.9,12.2,13.7,-137.12
18.69,1,0,-38.4,24.7,-45,14.7,13.8,19,12.2,13.8,-137.51
18.75,1,0,-38.3,24.5,-44,14.8,14,18.1,12.1,13.9,-135.33
18.81,1,0,-38.4,22.7,-44.3,14.2,13.1,18.9,12,14.1,-135.7
18.87,1,0,-37.8,22.7,-46.3,14.7,13.8,20.6,12.1,14.1,-135.86
18.93,1,0,-37.8,22.7,-46.3,14.6,13.4,19.8,12.1,14.1,-136.18
19,0,3,-39,21.8,-47.2,14.7,13.5,19.8,12.1,14.1,-136.01
19.06,0,0,-39,21.8,-47.2,14.4,13.6,19,11.5,13.5,-137.73
19.12,0,0,-39.2,24.2,-44.6,14.7,13.9,19.9,11.6,13.2,-138.66
19.19,0,0,-38.9,23.9,-47.1,14.2,13.7,19,11.6,13.2,-138.95
19.25,1,0,-42.8,24.5,-47.2,13.7,13.5,18.4,11.4,13.3,-138.49
19.31,1,0,-46.2,27.4,-45.3,13.1,12.9,16.8,11,13.2,-135.21
19.37,1,0,-46.2,27.4,-45.3,13.7,13.6,14.8,11,13,-131.58
19.44,1,0,-44.1,30.8,-43.1,13.5,13.4,15.2,10.9,12.7,-129.61
19.5,1,0,-39,29,-44.7,13.3,13.6,15.5,10.6,12.6,-126.6
19.56,1,0,-37.8,30,-45,12.5,13.7,15,10,12.1,-124.84
19.63,1,0,-38.9,27.7,-43.1,10.7,14.2,14.1,9.5,12,-125.96
