# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
6.35,1,5,-20.2,28,-8.4,3.9,120,3.6,5.2,31,-61.24
6.42,1,5,-20.6,24.5,-7.2,6.5,120,4.1,5.3,31,-57.15
6.48,1,5,-20.6,24.5,-7.2,8.4,120,4.2,5.5,31,-67.49
6.54,1,5,-19.4,24.1,-6.1,6.7,120,4,5.8,31,-61.47
6.6,1,5,-19.4,24.1,-6.1,5.8,120,3.8,6.5,31,-58.37
6.67,1,5,-19.3,22.7,-9.3,8.4,120,4.2,5.6,31.1,-67.05
6.73,1,5,-19.3,22.7,-9.3,10.5,120,4.8,5.7,31.2,-66.97
6.79,1,5,-20,23.2,-5.2,120,120,5,5.8,31.5,-65.85
6.85,1,5,-20,20.5,-6,120,120,5.4,5.8,31.6,-59.19
6.92,1,5,-20,20.5,-6,120,120,4.9,5.9,31.7,-46.19
7.29,1,5,-18.5,18.5,-6.3,120,120,5.5,5.7,32.2,-37.66
7.36,1,5,-20,17.3,-5.2,120,120,5.4,5.7,32.2,-32.97
7.42,1,5,-20.9,17.2,-5.8,120,120,5.9,5.7,32.4,-44.77
7.48,1,5,-20.5,16.6,0.9,120,120,5.7,5.8,32.6,-0.88
7.54,1,5,-20.5,16.6,0.9,25.6,29.6,5.8,5.7,32.7,-28.67
7.61,1,5,-21.8,14.4,1.9,120,27.6,6,5.7,32.8,24.06
7.67,1,5,-22.9,12.6,3.6,120,19.6,6.1,5.6,32.9,19.11
7.73,1,5,-22.9,12.6,3.6,120,19.6,6.7,5.5,32.8,-3.04
7.8,1,5,-22.9,12.6,3.6,120,19.2,6.5,5.4,32.8,30.32
7.86,1,5,-23.3,10.5,5.2,0,18.1,6.3,5.5,33,58.52
7.92,1,5,-23.9,9.1,6.1,120,16,5.8,5.6,32.9,44.26
7.99,1,5,-23.9,9.1,6.1,120,17.4,6.1,5.7,32.9,36.42
8.05,1,5,-23.8,9.3,5.2,120,15.7,6.6,5.7,32.8,20.3
8.11,1,5,-23.3,8.2,6.3,120,15.7,6.7,5.7,32.9,21.6
8.17,1,5,-23.6,9.1,7.2,120,13.8,6.9,5.8,33.1,34.5
8.24,1,5,-23.6,9.1,7.2,120,13.9,6.3,5.9,33.2,28.25
8.3,1,5,-23.8,6.6,6.7,120,14,7.1,5.9,33.3,30.96
8.36,1,5,-23.2,6.4,4.6,120,14.8,6.6,5.7,33.1,33.48
8.43,1,5,-22.6,5.1,2.7,120,14.2,6.6,5.8,33.1,24.91
8.55,1,3,-22.6,5.1,2.7,120,13.3,6.8,5.7,33.4,46.66
8.61,1,5,-24.5,1.6,4.2,120,13.3,6.4,7.1,33.8,48.11
8.68,1,5,-24.5,1.6,5.5,120,11.9,6.9,7.3,33.8,46.56
8.74,1,5,-25.3,2.1,4.5,120,11.7,7.2,6.2,33.9,41.08
8.8,1,5,-25.3,2.1,4.5,120,11.3,10.1,5.1,33.5,-47.59
8.86,1,3,-23,0.1,1.5,120,11.6,13.6,5.7,33.6,43.15
8.93,1,3,-22.3,0.1,-0.4,120,12.5,11.4,5.3,33.5,50.81
8.99,1,5,-20.6,-2.2,-3.1,0,12,14.7,5.7,33.6,51.37
9.05,1,3,-20.6,-2.2,-3.1,120,11.6,19.5,5.8,33.6,36.73
9.12,1,5,-26.3,-8.5,-1.5,120,10.8,15.8,7.2,33.8,25.42
9.18,1,5,-27.7,-9.9,1,96.9,9.8,82.3,6,34.2,18.26
9.24,1,3,-28.1,-10,0.9,33.5,8.6,72.7,7.4,34.3,42.02
9.31,1,3,-28.1,-10,0.9,120,8.1,120,6.1,34.5,-10.53
9.37,1,3,-28,-10.3,-2.8,120,8.3,68.4,6,34.7,-36.59
9.43,1,3,-28,-10.3,-2.8,120,8.5,75.4,8,34.6,21.6
9.49,1,3,-26.5,-7.9,-2.8,120,8.5,81,7.6,35,48.31
9.56,1,3,-28.1,-10,-4.5,120,8.6,81.2,8.2,34.8,22.55
9.62,1,3,-28.1,-11.2,-4.8,120,8,120,7.3,35.2,37.15
9.68,1,3,-27.1,-10.9,-4.5,106.3,8.5,107.5,7.4,35.4,36.63
9.75,1,3,-28.4,-11.8,-3.9,120,8.3,120,7.7,35.4,26.33
9.81,1,3,-26.3,-11.7,-6.7,120,8.5,120,7.7,35.5,30.38
9.87,1,3,-26.9,-11.8,-9,120,9.1,120,7.7,35.4,16.71
9.94,1,3,-27.1,-11.7,-9.6,120,8.6,120,8.3,35.7,24.84
10,1,3,-26.3,-10.9,-13.2,120,9.7,53.3,7.7,35.8,17.37
10.06,1,3,-25.7,-10.3,-13.5,120,10,120,7.8,35.9,14.83
10.12,1,3,-27.2,-8.4,-14.5,120,10.3,82.8,7.9,35.9,14.14
10.19,1,3,-24.5,-10.5,-19,120,11.3,66.8,8.1,36.1,23.31
10.25,1,3,-24.5,-10.5,-19,120,11.3,65.7,8.5,36.4,13.97
10.31,1,3,-23.8,-7,-14.4,120,11.4,84.2,8.2,36.6,2.07
10.38,1,3,-23.3,-7,-16.1,120,11.1,80.5,8.4,36.9,0.34
10.44,1,3,-23.8,-6.3,-19.7,31.1,12.2,120,8.6,36.9,-0.2
10.5,1,3,-23.8,-6.3,-19.7,64.4,11.9,120,8.7,36.6,-4.76
10.57,1,0,-26,-6.6,-26.8,39.8,12.2,13.9,8.9,36.3,0.93
10.63,0,0,-27.7,-7.2,-26.5,37.2,11.1,18,8.9,36,-10.65
10.69,1,0,-24.5,-3.1,-25.6,120,11.6,60.8,9.1,36.3,9.71
10.75,1,3,-24.5,-3.1,-25.6,120,15.3,52.5,8.9,36.6,2.8
10.82,1,3,-18.4,7.2,-13.5,120,24.2,41.4,8.4,36.7,-14.6
10.88,1,3,-17.3,6.9,-14.2,120,24.5,51.4,8.3,37,-15.74
10.94,1,3,-18.5,7.3,-17.9,120,21.9,49.1,7.9,37.8,-24.31
11.01,1,0,-18.5,7.3,-17.9,31.7,25.1,23.5,7.1,39.4,-36.31
11.07,1,0,-21.4,2.5,-28.4,22,23.5,17.7,6.1,41.1,-48.07
11.15,1,0,-29.2,-0.3,-35,27.1,18.6,13.4,6.1,41.1,-48.07
11.43,1,4,-46.2,-0.9,-48.1,1.7,3.9,6.1,6.1,41.1,-48.07
11.43,1,4,-46.9,-17.8,-35.9,2.4,2.7,12.3,6.1,41.1,-48.07
11.73,1,4,-46.9,-17.8,-35.9,2.5,3.1,12.4,6.1,41.1,-48.07
11.73,0,1,-36.6,-3.9,-45.3,5.2,2.8,40.1,6.1,41.1,-48.07
12.08,0,1,-35,0,-46.6,6.8,3.6,122.6,6.1,41.1,-48.07
12.08,0,1,-33.2,7.2,-47.2,6.4,3.5,120,6.1,41.1,-48.07
12.35,1,1,-32.9,7,-46.8,5.6,3.8,120,6.1,41.1,-48.07
12.57,1,1,-31.5,10,-45.6,6.4,3.7,120,6.1,41.1,-48.07
12.79,1,1,-31.7,9.9,-46.9,5.7,3.6,120,6.1,41.1,-48.07
12.79,1,1,-31.1,7,-45.6,5.8,3.7,120,6.1,41.1,-48.07
12.98,1,1,-31.2,12.6,-43.7,5,4.1,120,6.1,41.1,-48.07
12.98,1,1,-31.2,12.6,-43.7,4.6,4.2,120,6.1,41.1,-48.07
13.31,1,1,-34.1,4.3,-45,4.8,3.4,120,6.1,41.1,-48.07
13.31,1,1,-35.1,4.3,-47.8,3.7,3.3,111.6,6.1,41.1,-48.07
13.66,1,1,-33.9,8.7,-47.7,4,3.1,120,6.1,41.1,-48.07
13.9,1,1,-33.9,8.7,-47.7,3.8,3.8,120,6.1,41.1,-48.07
13.9,1,1,-30.2,11.4,-45.1,4.2,3.8,56.5,6.1,41.1,-48.07
14.26,1,1,-28.6,15.1,-42.8,4.6,4.3,120,6.1,41.1,-48.07
14.42,1,1,-30,17.8,-44.3,4.4,4.2,120,6.1,41.1,-48.07
14.42,1,1,-27.7,14.8,-45.4,4.2,4,120,6.1,41.1,-48.07
14.69,1,1,-32.6,17,-46.8,3.4,5,120,6.1,41.1,-48.07
14.95,1,1,-31.7,16.4,-45.1,3.9,4.9,120,6.1,41.1,-48.07
14.95,1,1,-36.5,15.7,-49.8,3.9,4.2,120,6.1,41.1,-48.07
15.31,1,1,-35.1,15.4,-48.6,3.1,4.1,120,6.1,41.1,-48.07
15.31,1,1,-35.4,15.2,-47.2,3.5,4.2,120,6.1,41.1,-48.07
15.56,1,1,-39.8,12.3,-50.2,2.8,3.9,120,7.1,41.8,-94.77
15.64,1,1,-36.3,14.7,-49.3,3.7,4.2,120,7.2,41.7,-93.38
15.7,1,1,-34.8,15.4,-46,3.9,4.3,120,7.3,41.7,-93.19
15.77,1,1,-34.1,15.8,-46.3,4.2,4.3,120,7.5,41.7,-93.34
15.84,1,1,-33.6,15.4,-46.8,4.4,4.3,120,7.5,41.7,-93.34
15.84,1,3,-34.2,13.8,-47.2,4.4,4.2,120,7.5,41.7,-93.34
16.16,1,3,-31.7,12.6,-44.7,4.1,4.2,120,7.5,41.7,-93.34
16.16,1,1,-38.3,4.9,-49.2,3.6,2.9,96.3,7.5,41.7,-93.34
16.59,1,1,-36.5,6.1,-48.7,3.6,3.3,120,7.5,41.7,-93.34
16.59,1,1,-34.4,10.9,-47.5,3.5,3.5,62.4,7.5,41.7,-93.34
16.87,1,1,-39.6,6.3,-48.6,3.8,3.1,120,7.5,41.7,-93.34
16.87,1,1,-38.9,8.5,-48.6,4.5,3.6,120,7.5,41.7,-93.34
17.25,1,1,-36.5,13,-47.7,5,3.9,120,7.5,41.7,-93.34
17.25,1,3,-31.7,15.2,-45.9,5.7,4.6,120,7.5,41.7,-93.34
17.48,1,1,-33.2,6.9,-45.1,5,3.1,120,7.5,41.7,-93.34
17.71,1,1,-36.3,1.2,-46.8,4.2,2.6,109.3,7.5,41.7,-93.34
17.71,1,1,-33.3,1.6,-45.6,4.3,3.2,120,7.5,41.7,-93.34
17.91,1,1,-35.9,2.1,-46.3,4.1,3.2,120,7.5,41.7,-93.34
18.2,1,1,-37.5,3.7,-47.2,3.7,3.4,42.6,7.5,41.7,-93.34
18.47,1,1,-36,4.2,-45.4,4.5,3.1,120,7.5,41.7,-93.34
18.47,1,1,-36,4.2,-45.4,4.8,4,120,7.5,41.7,-93.34
18.73,1,1,-35,4.2,-44.7,4.8,4,120,7.5,41.7,-93.34
18.73,1,3,-34.2,7.6,-43.7,5.8,3.7,120,7.5,41.7,-93.34
19.08,1,3,-35.1,2.4,-46.3,5.2,4.3,120,7.5,41.7,-93.34
19.3,1,1,-40.5,-0.7,-51.3,2.4,3.3,120,7.5,41.7,-93.34
19.3,1,1,-39.2,-3.9,-46,2.9,3,99.7,7.5,41.7,-93.34
19.57,1,1,-37.1,0.1,-47.5,2.8,2.8,120,7.5,41.7,-93.34
19.57,1,1,-34.2,6.9,-46.9,2.5,3.1,120,5.6,41.5,-106.95
19.81,1,1,-39.2,6.3,-48.6,3.6,4,120,5.6,41.6,-104.52
22.99,1,5,-39,10.3,-46.6,120,120,8.8,5.2,41.1,-121.21
23.32,1,5,-43.7,13.2,-47.8,120,120,7.2,5.7,41.1,-108.74
23.39,1,5,-49.3,13,-48,120,120,8,6,40.9,-105.74
23.45,1,5,-51.7,12,-48.1,120,120,8.5,6.6,41.1,-131.41
23.51,1,2,-55.5,11.7,-46.3,120,120,7.6,6.7,41,-121.19
23.58,1,3,-55.5,11.7,-46.3,120,120,7.9,7.1,41,-151.2
23.64,1,2,-56.8,10.6,-46.6,120,120,7.7,7.2,40.9,-159.69
23.7,1,2,-56.8,10.6,-46.6,120,120,7.8,7.2,41,-145.65
23.76,1,2,-61.1,4.2,-46.2,30.1,120,9,6.7,41.1,29.43
23.83,1,2,-61.1,4.2,-46.2,16.6,120,8.2,6.4,41.3,41.7
23.89,1,2,-62,4.3,-41,28.9,120,8.4,7.3,40.9,54.26
23.95,1,2,-59.5,3.9,-43.5,63.4,109.9,9,8,40.7,-110.77
24.01,1,2,-57,5.1,-43.8,120,120,8.4,8.3,41,70.87
24.14,1,2,-58.5,-0.4,-41,23.9,120,9.6,8,41.6,82.64
24.2,1,2,-58.5,-0.4,-41,10.2,120,10.4,7.6,41.8,79.47
24.27,1,4,-64.3,-4.3,-38.4,5.2,120,9.6,7.5,41.7,80.06
24.33,1,4,-64.3,-4.3,-38.4,5.2,120,8.8,7.6,41.7,83.19
24.39,1,2,-62.6,-2.2,-41.1,5.5,120,6.6,7.3,41.6,76.65
24.45,1,2,-61,0.4,-42.3,6.6,120,6.6,6.9,41.5,66.88
24.52,1,2,-61.6,-0.7,-43.7,7.2,120,7.2,6.8,41.5,69.12
24.58,1,2,-61.6,-0.7,-43.7,8.5,120,7.8,6.8,41.5,66.06
24.64,1,2,-57.1,-2.2,-44.4,10.7,120,7.2,6.8,41.5,64.03
24.71,1,2,-52,-0.3,-47.2,18.7,120,7,6.9,41.7,49.05
24.79,1,2,-52,-0.3,-47.2,32.2,120,7.6,6.9,41.7,49.05
24.79,1,2,-47.8,1,-45.9,46.7,120,5.9,6.9,41.7,49.05
25.07,1,2,-51,0.4,-46.8,52,120,5.6,6.9,41.7,49.05
25.35,1,2,-47.2,-0.7,-46.9,120,120,6.6,6.9,41.7,49.05
25.35,1,2,-45.3,-0.3,-45.1,120,120,6.9,7.7,42,77.39
25.56,1,2,-47.8,-3.4,-45.9,29,120,7.3,7.9,42,79.51
25.62,1,2,-48.6,-3,-44.7,127.8,120,7.7,8.1,41.3,16.34
25.69,1,2,-48.6,-3,-44.7,120,120,8.4,8.6,41.7,77.24
25.75,1,2,-50.7,-5.5,-44.6,120,120,9,8.5,41.9,86.91
25.81,1,2,-51.4,-7.3,-44.3,120,120,10.3,8.9,41.9,88.51
25.88,1,2,-51.4,-7.3,-44.3,120,120,11.4,9.1,42,89.13
25.94,1,3,-53.4,-9.9,-43.4,120,120,15,9.2,42.1,91.29
26,1,3,-51.4,-10.9,-41.3,120,120,19.3,9.8,41.6,-86.91
26.06,1,3,-51.6,-11.4,-37.8,120,120,24.4,9.1,42.2,90.74
26.13,1,3,-51.6,-11.4,-37.8,120,120,25.1,9.3,42.1,91.15
26.19,1,3,-50.8,-11.8,-40.4,120,120,25.2,9.7,42.1,93.23
26.25,1,3,-50.1,-12.3,-39.3,120,120,24.7,10,41.1,-89.82
26.31,1,3,-49.8,-13.3,-41.1,120,120,25.5,9.7,42.3,93.82
26.38,1,3,-49.8,-13.3,-41.1,120,120,27,9.6,42.1,95.65
26.44,1,3,-51.7,-15.4,-37.7,120,48.7,28.5,9.9,42.4,95.22
26.5,1,3,-51.7,-15.4,-37.7,120,38.2,29,9.6,42.4,93.83
26.57,1,3,-50.8,-15.7,-38.1,120,45.2,29.4,9.7,42.4,95.45
26.63,1,3,-50.8,-15.7,-38.1,120,43.2,28.5,9.9,42.4,95.48
26.69,1,3,-48.9,-14.4,-38,120,48.9,27.9,9.8,42.3,95.64
26.75,1,3,-48.9,-13.5,-38,120,45.5,27.6,10.6,42.3,179.79
26.82,1,3,-48.9,-13.5,-38,120,46.6,28.1,10.2,43.6,68.7
26.88,1,3,-51.3,-13,-37.5,120,43.3,28.4,10.4,42.7,88.86
26.94,1,3,-51.3,-13,-37.5,120,45.4,28.3,10.9,41.6,-81.3
27.01,1,3,-49.2,-13.9,-37.2,120,45.1,26.8,10.4,42.8,88.29
27.07,1,3,-49.2,-13.9,-37.2,120,31,25.6,10.5,42.8,89.11
27.13,1,3,-49,-13.8,-37.8,120,120,25.2,10.9,41.7,-80.73
27.19,1,3,-47.5,-13.3,-38.6,120,120,25.1,10.5,42.9,82.38
27.26,1,3,-46.9,-15.4,-38,120,120,25.2,10.7,43.1,77.07
27.32,1,3,-46.9,-15.4,-38,120,117.2,24.8,10.7,43.1,76.48
27.39,1,3,-46.2,-13.5,-39.2,120,120,22.6,10.8,42.9,74.63
27.45,1,3,-42.9,-11.7,-39.2,120,120,19.3,11.2,43.2,72.15
27.51,1,3,-42.2,-12.4,-38.4,120,120,16.8,11.6,43.5,76.66
27.57,1,3,-42.2,-12.4,-38.4,120,120,16.7,11.9,43.3,73.67
27.64,1,3,-42.6,-12,-37.7,120,120,17.5,11.8,43.6,78.83
27.7,1,3,-43.4,-10.9,-38,120,120,16.8,11.6,43.6,79.05
27.77,1,3,-43.4,-10.9,-38,119.8,120,22.4,11.6,43.7,77.51
27.83,1,3,-43.5,-16,-35.6,120,120,22.3,12,43.7,71.5
27.89,1,3,-43.4,-13.5,-38.7,120,120,21.7,12.2,43.7,74.89
27.95,1,3,-41.4,-13.5,-39.2,120,120,19.9,12.2,43.7,77.79
28.02,1,3,-41.4,-13.5,-39.2,120,120,19.6,12.5,43.7,75.73
28.08,1,3,-42.6,-11.7,-38.7,120,120,19,12.5,43.7,74.46
28.14,1,3,-41.4,-13.5,-36.9,120,120,20,12.8,43.7,71.29
28.21,1,3,-41.4,-13.5,-36.9,120,120,23.3,12.6,44,77.43
28.27,1,3,-41.3,-14.8,-35.3,120,120,23.3,12.4,44.1,78.96
28.33,1,3,-42.2,-15.4,-34.7,120,120,21.5,12.3,44.4,79.5
28.39,1,3,-41.6,-14.5,-35,120,120,21.3,12.2,44.2,72.24
28.46,1,3,-41.6,-14.5,-35,120,120,22.3,12.4,43.8,-43.9
28.52,1,3,-41.3,-15.2,-35,120,120,23,12.5,43.7,-52.13
28.58,1,3,-41.3,-14.1,-35.6,120,120,23,12.7,44,28.12
28.65,1,3,-41.3,-14.1,-35.6,120,120,21.2,13,44.1,63.62
28.71,1,3,-41.9,-12.4,-37.7,120,120,21.4,13.2,44.9,90.95
28.77,1,3,-44.7,-11.2,-36.2,120,120,22.6,13.2,45,89.49
28.84,1,3,-45.9,-14.4,-36.5,120,120,24.3,13,45,87.45
28.9,1,3,-45.9,-14.4,-36.5,120,120,24.8,13,45,85.84
28.96,1,3,-46,-14.5,-34.5,120,120,23.9,13.3,45,85.47
29.02,1,3,-48.3,-15.7,-36.8,120,120,23.1,13.3,45,88.65
29.1,1,3,-48.3,-15.7,-36.8,120,120,22.7,14,44,-75.73
29.2,1,3,-44.3,-13,-37.5,120,120,22.7,14.4,44.1,-64.78
29.26,1,3,-44.3,-13,-37.5,120,120,22.5,14.2,45,77.37
29.33,1,3,-44.6,-11.8,-37.8,120,120,22.7,14.6,45.1,73.87
29.39,1,3,-45.9,-12,-36.5,120,120,22,14.4,45.1,72.93
29.45,1,3,-43.1,-11.8,-36.3,120,120,22.4,14.4,45.2,72.65
29.52,1,3,-43.8,-14.1,-35.6,120,120,22.7,14.4,45.3,73.89
29.58,1,3,-42.9,-13.5,-33.9,120,120,20,14.4,44.7,-37.9
