# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
4.63,1,3,-32.7,-1.5,-45.9,5.5,20.3,6,2.7,23.4,-11.6
4.69,1,0,-33.3,-3.6,-43.1,6.4,15.6,5.9,2.2,23.8,-10.67
4.81,1,0,-33.9,-4.5,-44,6.7,16.9,6.5,3,23.5,-5.83
4.88,1,0,-32.6,-5.5,-42.8,12.2,27.3,5.8,2.7,24.6,-8.74
4.94,1,0,-36,-6.9,-48.4,12.4,26.8,6.2,3.1,25.9,-7.98
5,1,3,-36.5,-7.6,-45.4,18.3,32.4,6.6,3.2,27.1,-8.81
5,1,3,-34.7,-8.7,-43.4,13.5,25.1,5.9,3.1,27.7,-16.02
5.13,1,0,-37.5,-5.7,-47.2,11,23.2,5.9,2.9,27.9,-16.13
5.19,1,4,-38.9,-9.3,-47.5,7.2,17.1,6.6,2.7,28,-20.55
5.27,1,0,-45,-9.1,-53.5,6.3,14.1,6.2,3.7,30.7,-0.1
5.38,1,0,-40.2,-1.8,-50.2,7,120,5.7,3.9,31.5,3.52
5.44,1,0,-33.9,-3.7,-45.1,4.1,15.8,6.2,3.4,30.7,-28.3
5.5,1,3,-32.7,-4.9,-45.9,4,13.1,7.9,3.2,30.7,-28.03
5.57,1,4,-33.5,-6.9,-43.4,2.7,13.7,6.4,3.2,31,-38.38
5.63,1,3,-30.8,-4.8,-39.2,2.8,11,7.6,3.4,30.9,-40.04
5.69,1,0,-26,1.6,-39.2,6.5,23,6.4,3.8,31.1,-37.18
5.75,1,3,-26,1.6,-39.2,6.2,22.7,6,3.8,31.1,-41.23
5.82,1,3,-26,5.8,-34.4,5.2,120,6.3,4,31.2,-51.51
5.88,0,5,-25,4.5,-34.2,5.2,19.7,6.7,3.9,31.2,-54.35
5.94,0,3,-25,4.5,-34.2,6,14.8,6.9,3.7,31.1,-53.41
6,1,3,-26.5,7.6,-32.7,5.8,13.8,7.3,3.6,31.1,-49.53
6.07,1,3,-27.1,11.7,-27.8,5.3,120,7.6,3.3,31.5,-56.9
6.13,1,5,-24.2,11.4,-23.9,4.9,120,6.2,3.5,31.7,-59.44
6.22,1,5,-24.7,13.8,-25.4,4.8,120,6.1,3.5,31.7,-59.44
6.49,0,5,-25,10.3,-23.3,5.2,120,6.4,3.5,31.7,-59.44
6.49,0,5,-25,10.3,-23.3,4.7,62.4,6.3,3.5,31.7,-59.44
6.74,1,3,-28.1,1.6,-8.5,120,23,6.7,3.3,32.3,-48.9
6.85,1,5,-29.8,-1.8,-9,12.3,17.7,7.2,3.2,32.9,-35.05
6.91,1,5,-29.2,-1.5,-5.8,3,19.8,7.9,3.1,33.1,-34.45
6.97,1,3,-28.6,-0.9,-8.8,120,19.3,7.4,2.4,32.9,-20.93
7.04,1,3,-28.6,-0.9,-8.8,120,22.4,7.3,1.7,33,-9.76
7.1,1,3,-27.4,1.6,-28.9,120,120,6.3,2.5,33.2,-21.07
7.24,1,3,-29.8,-10.6,-19.6,120,20,7.2,2.5,33.3,-21.44
7.3,1,3,-32.6,-11.7,-19.4,120,18.1,7.4,2.6,33.2,-20.8
7.37,1,3,-32.6,-11.7,-19.4,120,17.3,8.6,2.7,33.4,-11.12
7.43,1,3,-30.2,-8.4,-13.5,10.6,17.2,8.9,3,34.9,-9.46
7.49,1,3,-28.6,-8.5,-14.4,120,17.6,8.4,3.5,37.2,-9.56
7.56,1,3,-31.2,-14.5,-22.1,120,15.1,8.7,3.8,39.3,11.36
7.63,1,1,-48.4,-24.2,-39.2,8.1,7.7,7.9,2.7,39.1,11.95
7.85,1,4,-53.4,-25.3,-42.9,5.3,5.6,7.5,2.9,39.2,7.37
7.92,0,4,-53.4,-25.3,-42.9,6.2,4.1,8.2,2.4,39.5,5.98
7.98,1,4,-40.4,-25.7,-38.4,8.5,4.4,8.2,1.9,39.7,0.64
8.04,1,1,-39.6,-25,-37.7,14.6,5.5,7.9,2.5,41.3,-10.47
8.14,1,0,-34.1,-17.8,-37.7,25.1,7.3,6.8,2.1,42.1,-16.61
8.29,1,1,-27.2,-11.8,-36,14.8,10.8,5.7,2.4,42.8,-21.82
8.35,1,0,-26,-9.3,-34.7,11.9,12.1,6.3,2.5,43.1,-23.89
8.54,0,3,-21.1,-2.1,-31.8,6.9,16.6,5.9,2.6,45.4,-29.61
8.65,1,0,-20,-2.1,-29.6,6.4,22.2,5.8,3.9,43.9,-32.08
8.71,1,3,-23.8,-3.9,-31.1,7.2,14.5,6.5,2.3,46.1,-21.3
8.77,1,1,-24.7,0.3,-36,5.6,19.1,6.6,2,46.4,-16.97
8.84,1,0,-22.4,0.7,-37.1,5,35.3,6.3,2,46.4,-16.97
8.84,1,0,-20.5,-0.4,-33.6,6,56.8,6.1,1.6,48.7,-15.77
9.01,1,0,-19.4,-5.2,-32.3,8.4,40.6,5.9,1.4,49.4,-13.83
9.09,1,3,-21.5,0.9,-33.6,5.4,59.3,5.7,1.4,49.4,-13.83
9.29,1,0,-21.5,0.9,-33.6,4.6,120,6,1.4,49.4,-13.83
9.54,1,0,-20.5,-2.8,-35.1,5.3,120,6.4,1.4,49.4,-13.83
9.75,1,3,-22.1,-5.2,-26.9,8.3,120,6.2,1.9,57.2,11
9.81,1,0,-19,-9.3,-27.5,21.4,40.6,5.6,2.5,57.8,8.82
9.87,1,0,-17.9,-11.8,-23.6,22.7,23,6,2.8,58.7,6.09
9.93,1,0,-20.6,-18.4,-26.5,22.7,36.8,5.7,2,59.6,18.56
9.99,1,0,-25,-25.3,-27.2,22.6,120,7.1,2.3,60.3,7.63
10.06,1,0,-26,-24.7,-27.1,22.5,52,7.6,7.7,59.6,-1.05
10.18,1,0,-23.8,-24.7,-23.5,21.1,4.2,8.1,3.2,60.6,5.95
10.24,1,0,-23.6,-24.1,-27.2,18.8,5.2,7.9,3.4,61,1.61
10.31,1,0,-23.6,-25.6,-23.6,18.6,4.5,8.2,3.4,61.5,0.72
10.37,1,0,-20.8,-24.7,-20.5,18.9,3.8,8.3,4.1,62,-100.57
10.44,1,0,-20.8,-24.7,-20.5,19.5,3.6,8.6,4.3,62.6,-112.28
10.5,1,0,-19,-17.8,-19.4,17.7,4,8.2,3.9,63.6,-6.74
10.56,1,0,-16,-11.7,-20.2,17.1,5,7.8,3.9,63.9,-3.39
10.63,1,0,-16,-11.7,-20.2,16.8,4.1,8.8,5,62.3,-1.09
10.69,1,0,-14.4,-14.5,-18.8,16.1,3.5,9.4,3.8,64.9,-5.63
10.75,1,0,-16.6,-16.4,-13,15.8,3.4,9.3,3.9,65.6,-8.98
10.81,1,0,-18.4,-17.2,-11.7,15,5.1,9.3,4,66,-3.44
10.88,1,0,-16.9,-14.1,-14.2,15.1,5.4,8.8,3.9,67.3,-2.18
10.94,1,0,-14.8,-13.2,-11.4,14.4,6.3,8.6,3.9,68.4,-8.27
11,1,0,-13.5,-11.2,-13.2,13.7,5.9,8.8,4.2,69.1,-105.72
11.06,1,3,-17.3,-14.8,-8.4,13.1,4.7,9.6,4.4,69.7,88.42
11.13,1,0,-16.3,-13.9,-8.1,11.8,5.5,8.7,3.6,71.1,-12.77
11.19,1,0,-12.7,-13.2,-9.6,10.6,120,8,3.6,72,-17.33
11.25,1,0,-11.5,-13.9,-7.8,9.2,47.4,8.4,4.1,72.4,-100.88
11.32,1,0,-13.6,-10.3,-3.9,8.4,31.8,8.8,4.4,73.1,-98.49
11.38,1,0,-12.4,-8.4,-2.5,7.3,30.6,8.3,4.4,73.9,-84.56
11.52,1,0,-12.4,-8.4,-2.5,7.4,33.6,8.4,4.4,73.9,-84.56
11.7,1,0,-10.3,-11.1,-2.8,5.9,37.4,8.5,4.4,73.9,-84.56
11.92,1,0,-11.8,-7.6,1.8,5.9,17,8.6,4.4,73.9,-84.56
12.05,1,0,-15.4,7.6,12,4.6,6.1,6.5,2.6,76.1,-27.99
12.11,1,0,-16.7,5.8,15.4,4.3,6.6,6.6,2.6,75.9,-24.62
12.19,1,5,-17.5,4.8,14.7,3.7,6.6,6.4,2.6,75.9,-24.62
12.44,1,0,-17.5,4.8,14.7,4.1,6.3,6.5,2.6,75.9,-24.62
12.44,1,5,-17.5,4.8,14.7,5,6.5,6.4,2.6,75.9,-24.62
12.64,1,5,-20.2,-4.9,16.7,5.8,10.4,6.2,2.8,76,-24.75
12.83,1,5,-26.9,-11.4,22.9,5.5,11.3,6.1,2.9,76,-24.71
12.89,0,5,-26.9,-12.6,21.4,6.5,12.8,6,2.7,76.2,-33.06
12.96,0,5,-28.1,-11.7,20.5,6.7,13.2,6.6,2.6,76.2,-35.78
13.02,1,5,-34.4,-10.9,25.3,6,14.5,7.2,2.3,76.4,-36.4
13.08,1,5,-37.8,-9.7,26.3,5.2,16.1,7.4,2.3,76.4,-36.4
13.08,1,5,-41.4,-14.4,27.8,5.5,21,6.7,2.4,76.4,-26.49
13.29,1,5,-41,-14.8,26.2,5.5,15.4,7.2,2.4,76.4,-27.99
13.35,1,5,-41,-14.8,26.2,5.6,29.9,6.8,2.4,76.4,-26.93
13.45,1,5,-44.4,-14.4,25.6,6,29.8,7.1,2.4,76.4,-26.93
13.6,1,5,-47.5,-10.3,27.7,6.6,18.3,7.6,2.3,76.8,-19.92
13.66,1,5,-45.9,-9.7,28.1,6.6,17.6,7.4,2.3,76.7,-10.6
13.73,1,5,-47.8,-11.4,27.7,7.4,120,7.5,2.3,76.8,-10.73
13.79,1,5,-49.3,-10.3,29.2,8.2,21,7.4,2.3,76.8,-12.04
13.85,1,5,-51,-13.9,28.9,9.9,21.1,6.6,2.3,76.7,-9.02
13.92,1,5,-52.3,-17.5,28.7,10.8,120,6.7,2.4,76.6,-0.76
13.98,1,5,-51.3,-15.7,29.2,9.4,33.1,7,2.4,76.6,-0.76
14.21,1,5,-53.2,-18.1,26,8.6,120,6.9,2.4,76.6,-0.76
14.42,1,5,-57.3,-14.4,29.6,120,35,7.3,2.4,76.6,-0.76
14.42,1,5,-56.8,-13.8,29.5,120,30.6,7.4,2.4,76.6,-0.76
14.67,1,5,-58.6,-15.7,29.8,120,45.3,7.4,2.4,76.6,-0.76
14.86,1,5,-65.8,-14.4,29.3,0,47.7,7.3,2.4,76.6,-0.76
14.86,1,5,-65.8,-14.7,27.5,120,43.1,7.5,2.4,76.6,-0.76
15.15,1,5,-65.5,-15.1,28.6,120,40.3,7.6,2.4,76.6,-0.76
15.37,1,5,-68.9,-16,28,120,26.5,7.5,2.4,76.6,-0.76
15.55,1,5,-75,-16.6,26.8,120,20.1,8.6,2.4,76.6,-0.76
15.7,1,5,-73.7,-17.5,23.9,120,20.6,8.4,2.4,76.6,-0.76
15.7,1,5,-73.4,-19.1,25.9,120,20.2,8.6,2.4,76.6,-0.76
15.95,1,5,-75,-18.8,27.5,120,16.3,9.1,2.4,76.6,-0.76
15.95,1,5,-74.3,-17.8,28.1,40.4,15.7,9.3,2.4,76.6,-0.76
16.18,1,5,-77.4,-13,28.4,120,11.9,10.5,2.4,76.6,-0.76
16.18,1,3,-75.9,-6.4,28.4,120,8.3,12.6,2.4,76.6,-0.76
16.54,1,3,-75.9,-3.4,29.2,120,6.5,11.7,2.4,76.6,-0.76
16.78,1,1,-63.2,33,24.5,6.7,4.5,120,2.4,76.6,-0.76
17.06,1,1,-62.8,30.3,24.5,3.8,4.5,21.2,2.4,76.6,-0.76
17.31,0,1,-59.2,33.8,22.7,5.1,3.7,120,2.4,76.6,-0.76
17.31,1,1,-66.2,36.5,20.2,5.6,4,120,2.4,76.6,-0.76
17.5,1,1,-64.9,33.2,21.8,7.2,3.5,120,2.4,76.6,-0.76
17.5,1,1,-65,38.9,17.2,5.6,3.2,120,2.4,76.6,-0.76
17.94,1,1,-66.4,34.4,22.1,5.4,3.3,120,2.4,76.6,-0.76
17.94,1,1,-63.8,34.8,21.1,4.9,3.3,120,2.4,76.6,-0.76
18.33,1,1,-62.8,40.7,17.2,5,4,120,2.4,76.6,-0.76
18.33,1,1,-61.4,31.5,24.8,4.4,4.3,120,2.4,76.6,-0.76
18.53,1,1,-61.9,37.8,19.6,4.1,4.3,1.5,2.4,76.6,-0.76
18.53,1,1,-61.6,30.9,24.7,4.6,2.8,120,2.4,76.6,-0.76
18.78,1,1,-65,31.5,24.2,7.4,3.6,120,2.4,76.6,-0.76
18.96,1,1,-67.3,35.7,21.2,5.8,3,120,2.4,76.6,-0.76
18.96,1,1,-68.3,37.2,19.4,7.5,3.6,120,2.4,76.6,-0.76
19.23,1,1,-71.3,35.4,20.5,8.3,3.3,120,2.4,76.6,-0.76
19.23,1,1,-71.3,35.4,20.5,8.4,3.3,0,2.4,76.6,-0.76
19.74,1,1,-68.3,32.3,22,7.5,2.9,120,2.4,76.6,-0.76
19.74,1,1,-78.5,34.8,19.3,4.4,3.5,10.9,2.4,76.6,-0.76
19.92,1,1,-78.5,38.3,13.8,4.3,3.9,19.7,2.4,76.6,-0.76
20.13,1,1,-87.9,40.7,4.5,3.7,3.5,11.9,2.4,76.6,-0.76
20.13,1,1,-97.8,35.1,-1,1.9,2.9,13.1,2.4,76.6,-0.76
20.43,1,1,-100,35.6,-2.1,2.4,3,10.9,2.4,76.6,-0.76
20.68,1,1,-103.8,28.9,-8.1,4,3.8,12,2.4,76.6,-0.76
20.68,1,1,-106.9,24.5,-15.2,2.5,3.3,120,2.4,76.6,-0.76
20.91,1,1,-108.8,20.2,-16,2.9,2.7,120,2.4,76.6,-0.76
20.91,1,1,-107.6,25.6,-16,2.8,4.3,120,2.4,76.6,-0.76
21.22,1,1,-108.7,25.7,-15.8,2.6,4.8,120,2.4,76.6,-0.76
21.46,1,1,-108.7,24.7,-16.1,1.8,2.8,120,2.4,76.6,-0.76
21.46,1,1,-107.2,25,-15.4,2.6,2.5,120,2.4,76.6,-0.76
21.75,1,1,-107.6,24.5,-17,3,3.4,120,2.4,76.6,-0.76
21.93,1,1,-108.4,23.3,-15.2,3,2.6,120,2.4,76.6,-0.76
21.93,1,1,-107.5,23.5,-13.9,2.6,1.9,120,2.4,76.6,-0.76
22.2,1,1,-106.7,24.7,-14.7,2.1,2.3,120,2.4,76.6,-0.76
22.2,1,1,-108.8,24.1,-16,2.8,3.2,120,2.4,76.6,-0.76
22.62,1,1,-108.1,23.3,-14.8,2.9,2.8,14.9,2.4,76.6,-0.76
22.84,1,1,-109,21.5,-19,3.4,3.5,120,2.4,76.6,-0.76
23.07,1,1,-108.2,19.3,-17.6,2.3,2.4,120,2.4,76.6,-0.76
23.07,1,1,-109.6,21.4,-18.5,2.6,3.9,120,2.4,76.6,-0.76
23.35,1,1,-107.6,23.3,-15.5,3.4,3.6,120,2.4,76.6,-0.76
23.35,1,1,-109.6,25.3,-17.5,2.3,3.8,120,2.4,76.6,-0.76
23.62,1,1,-107.9,23.9,-18.4,2.7,5.1,120,2.4,76.6,-0.76
23.87,1,1,-108.4,23.6,-19.6,2.5,2.4,120,2.4,76.6,-0.76
23.87,1,1,-109.3,22.3,-22,1.9,3.9,120,2.4,76.6,-0.76
24.06,1,1,-108.8,18.4,-23.6,3.4,2.7,120,2.4,76.6,-0.76
24.34,1,1,-111.4,9.1,-23.9,5,2.6,66.7,2.4,76.6,-0.76
24.59,1,1,-111.4,8.4,-22.9,4.9,2.4,120,2.4,76.6,-0.76
24.59,1,1,-111.2,7,-26.3,4.7,3.3,120,2.4,76.6,-0.76
24.84,1,1,-111.5,10,-26.3,4.8,4.5,120,2.4,76.6,-0.76
24.84,1,1,-112,8.2,-28.9,5.3,4.4,120,2.4,76.6,-0.76
25.22,1,1,-111.5,9.3,-27.1,4.3,3.8,120,2.4,76.6,-0.76
25.22,1,1,-112,9.3,-27.8,5.2,4.1,120,2.4,76.6,-0.76
25.51,1,1,-111.4,8.4,-28.7,5.7,5.2,120,2.4,76.6,-0.76
25.71,1,1,-111.1,5.7,-27.7,4.7,2.9,54.3,2.4,76.6,-0.76
25.71,1,1,-111.5,-3.1,-21.7,6.1,3.1,120,2.4,76.6,-0.76
25.9,1,3,-106.9,-13.8,-23.6,120,12.9,11.6,2.4,76.6,-0.76
26.21,1,3,-103.6,-20.6,-14.8,10.8,12.1,10.9,2.4,76.6,-0.76
26.21,0,5,-95.1,-33.2,-25.1,2,7.2,9.6,2.4,76.6,-0.76
26.7,1,3,-66.7,-45.4,1.3,16.5,7.7,9.6,10,76.4,49
26.98,1,3,-63.5,-39.2,9.3,13.3,8.8,11.1,10,76.3,49.61
27.04,1,3,-57.1,-39.3,8.7,8.8,11,10.2,10.3,76.7,51.53
27.1,1,3,-57.1,-39.3,8.7,7.5,11.2,10.1,10.4,76.9,54.81
27.17,1,3,-51.4,-42.3,5.2,6.5,10.8,8.8,10.6,77,58.58
27.23,1,5,-52.2,-41.1,5.2,6.9,11.4,8.6,10.6,76.9,59.39
27.29,1,3,-52.2,-41.1,5.2,6.2,11.6,8.6,10.8,76.6,61.24
27.35,1,3,-55.3,-37.5,11.7,7.4,10.6,8.1,11.2,77.5,62.64
27.42,1,3,-60.8,-42.9,2.8,8.2,9.5,8,12.8,74.8,52.38
27.42,1,3,-65.2,-43.2,1.3,9.4,9.9,8,12.5,76.6,59.92
27.54,1,0,-59.5,-40.7,6,6.7,10.6,7.8,10,82.8,77.24
27.61,1,3,-58,-41.6,6.3,6.6,10.8,8.1,10,82.8,77.24
27.61,1,0,-54.6,-46.3,-7.2,5.9,10.2,7,10,82.8,77.24
27.9,1,0,-68.3,-41.1,-0.4,23.3,8.5,6.2,10,82.8,77.24
28.07,0,0,-69.7,-45.9,-7.9,19,8.1,6.8,10,82.8,77.24
28.28,1,3,-62.6,-44,-2.1,9.9,9.5,6.4,11.4,80.7,58.72
28.41,1,0,-57.6,-44,-3.9,7.6,9.9,5.6,13.5,81.2,68.1
28.59,1,0,-47.7,-38.9,1.5,6,9.3,5.9,14.2,81.4,72.99
28.66,1,0,-52.5,-41.1,-0.1,6.4,10.2,5.9,15.6,81.3,78.46
28.72,1,0,-55.6,-40.5,-1,9.4,9.4,6.5,30.2,81,78.69
28.78,1,0,-59.7,-43.2,-5.4,11.9,9.1,6.3,26.8,78.8,73.02
28.84,1,0,-57,-40.7,-4.5,9.3,9.4,6.2,27.7,79,67.86
28.91,1,0,-57,-40.7,-4.5,12.7,8.6,5.8,28.5,78.8,58.11
28.98,1,0,-54.9,-44.7,-9.4,6.4,9.9,5.2,28.8,78.3,65.85
29.08,1,0,-54.1,-44,-10.2,4.6,10.5,5,29.4,77.8,68.26
29.14,1,0,-51.6,-45.1,-6.4,6,9.9,5.4,30,78.2,65.06
29.2,1,0,-52.3,-44,-9,4.5,9.7,4.9,30.1,78.4,67.18
29.27,1,3,-48.3,-42.9,-4.6,6.2,9.4,6.1,30,78.7,68.76
29.35,1,3,-50.8,-37.8,3.6,5.3,9.6,6.4,30,78.7,68.76
29.35,1,3,-53.8,-41.3,0,6.4,9.8,5.8,31.8,78.3,69.71
29.57,1,3,-58.6,-37.1,6.1,11.3,8.9,7.2,30.4,78.9,70.17
29.63,1,0,-56.8,-35.9,7.2,7.4,8.8,6.2,38.4,76,68.21
29.7,1,0,-52.9,-39.6,0.4,5.7,9.7,6.1,32.3,78.3,74.28
29.76,1,0,-51.3,-41.3,-1,6.1,9.6,5.6,35.6,77.6,72.92
29.82,1,0,-52.2,-40.4,-3.7,6.6,9.3,5.8,33.6,78.9,73.73
29.89,1,0,-54.7,-43.8,-3.7,8.2,9.2,5.9,34.2,78.6,74.07
29.95,1,0,-53.2,-39.6,2.7,9,9.2,6,34,78.2,73
30.01,1,0,-51.7,-41.9,1.5,5.8,9.7,5.2,34,77.8,80.42
30.07,1,0,-51.7,-41.9,1.5,6.5,9.9,5.1,34.8,78.3,62.84
30.14,1,0,-51.4,-39.6,1.5,7.1,9.2,6.3,35.2,78.3,66.85
30.2,1,3,-50.7,-37.7,2.7,6.6,9.2,6.4,35.8,78.4,71.5
30.27,1,0,-46.6,-40.4,0.1,5.4,9.8,5.9,36.4,78.6,78.96
30.33,1,0,-48.4,-38,5.2,5.7,9.6,5.7,36.5,78.5,74.84
30.39,1,0,-49,-39,2.5,6.9,9.5,6.1,36.5,78.4,77.63
30.45,1,0,-51.4,-37.2,2.7,7.6,9,6.3,36.8,78.6,75.45
30.52,1,3,-51.6,-37.8,6.1,7.1,8.9,6.4,37.4,78.6,71.78
30.58,1,0,-54.6,-41.3,0.3,9.9,8.9,5.6,38.1,78.4,72.14
30.64,1,0,-55.9,-42.6,-0.1,9.8,8.6,5.7,38.7,78.2,72.49
30.77,1,0,-56.5,-43.1,-0.1,6.3,9.2,5.8,39.8,78.2,66.87
30.83,1,3,-55.3,-38.6,6.4,9.6,8.4,5.9,40.5,78.2,65.25
30.9,1,0,-51,-39.6,5.5,7.4,9.5,5.7,41,78.2,62.28
30.96,1,0,-51,-39.6,5.5,6.5,9.4,5.9,41.6,78.2,61.77
31.02,1,0,-50.8,-35.1,7.6,6.3,8.8,5.7,42.1,78.4,67.71
31.08,1,0,-46.5,-36.3,6.1,5.7,9.6,6,42.5,78.5,73.5
31.15,1,0,-45.3,-37.5,3.9,5.2,11.1,5.8,43.5,78.7,65.47
31.21,1,0,-46.9,-37.2,7.3,6,10.4,5.4,43.6,78.7,62.1
31.27,1,0,-46.9,-37.2,7.3,7.1,10.5,5.6,43.8,78.9,68.19
31.34,1,4,-45,-37.5,3.6,4.5,28,4.8,44.1,78.9,72.47
31.4,1,0,-41.4,-40.7,1.2,4,30.3,5.4,44.6,78.8,73.69
31.46,1,0,-42.9,-39.9,-4.2,3.9,120,5.5,45.2,78.8,73.82
31.53,1,0,-42.9,-39.9,-4.2,4.5,120,5,45.8,78.3,71.81
31.59,1,0,-51.6,-39.3,4.6,6.4,23.8,5.4,46.3,78.6,68.03
31.65,1,0,-55.3,-43.2,0.6,6.2,35,4.9,46.8,78.7,66
31.72,1,0,-53.2,-39.9,4.2,7,24.4,5.5,47.5,79,72.67
31.78,1,3,-52.9,-42.3,1.5,5.7,120,6,48,78.5,74.07
31.9,1,3,-52.8,-45.9,-2.1,4.7,120,5.2,49.3,79,76.85
31.97,1,0,-52.8,-45.9,-2.1,6.3,23.3,5.6,49.5,78.7,74.18
32.03,1,3,-53.7,-35.7,10.6,8.4,26.6,6.7,49.9,78.5,69.9
32.09,1,3,-57.6,-35.6,10.2,8.1,31,5.8,50.4,78.2,64.67
32.15,1,0,-58,-39.9,8.1,8.7,120,5.9,50.5,78.3,64.57
32.22,1,3,-58,-39.9,8.1,7.7,29.4,6,50.8,78.2,66.89
32.28,1,3,-54.9,-34.8,11.2,5.2,25.6,6.7,51.5,78.5,70.67
32.34,1,3,-54.9,-34.8,11.2,5.3,24.3,6.2,52.3,78.7,72.44
32.4,1,3,-56.1,-36.8,9.4,6.7,26.1,6.1,53.2,78.7,69.48
32.47,1,3,-58,-36.5,9.6,8,31.4,6.3,53.6,78.6,63.85
32.53,1,3,-51.3,-39,9,120,26.4,5.9,54.3,78.8,64.65
32.59,1,0,-51.3,-39,9,120,30.1,6.7,54.8,78.9,63.09
32.66,1,0,-44.3,-41.3,3.9,40.4,17.8,5.9,55,78.8,60.52
32.72,1,3,-44.3,-41.3,3.9,91.3,120,5.3,55.6,78.7,56.99
