# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
6.66,1.00,3.00,-32.90,-0.40,-33.90,120.00,13.90,7.60,7.10,31.10,-16.78
6.72,1.00,3.00,-30.30,-2.10,-28.10,120.00,12.20,7.50,7.60,30.20,-14.37
6.78,1.00,3.00,-31.50,-4.80,-26.00,120.00,10.30,7.70,7.00,31.00,-27.14
6.85,0.00,3.00,-27.20,1.00,-20.60,120.00,10.10,8.10,6.10,32.30,-35.04
6.91,1.00,3.00,-25.70,6.90,-20.00,120.00,11.40,7.60,5.30,33.90,-34.91
6.97,0.00,5.00,-26.20,10.30,-20.60,120.00,16.20,7.30,6.80,31.20,-40.40
7.03,0.00,3.00,-25.40,14.10,-24.40,120.00,120.00,7.30,7.10,30.30,-34.35
7.10,1.00,3.00,-26.50,16.70,-24.70,120.00,120.00,7.50,7.20,29.80,-31.36
7.16,1.00,3.00,-25.70,18.70,-19.60,120.00,120.00,7.70,7.30,29.90,-32.56
7.22,1.00,3.00,-27.80,20.00,-16.90,120.00,120.00,6.60,6.10,31.90,-26.77
7.28,1.00,5.00,-26.90,20.20,-14.20,30.50,120.00,6.20,3.90,35.70,-24.14
7.35,1.00,5.00,-26.00,19.30,-11.80,120.00,120.00,6.10,3.30,36.40,-14.09
7.41,1.00,3.00,-26.00,19.30,-11.80,120.00,120.00,6.40,6.10,32.10,-44.35
7.47,1.00,5.00,-27.70,8.70,-5.10,120.00,13.30,6.70,6.00,32.20,-41.32
7.53,1.00,5.00,-27.70,8.70,-5.10,120.00,11.10,7.50,6.10,32.20,-42.97
7.59,1.00,3.00,-27.80,5.50,-3.00,120.00,10.10,7.90,6.00,32.20,-19.42
7.66,1.00,3.00,-27.70,3.70,-4.60,120.00,10.50,7.60,6.00,32.50,-18.42
7.72,1.00,3.00,-27.80,3.60,-6.00,120.00,10.60,7.90,6.00,32.90,-18.14
7.78,1.00,5.00,-26.90,1.80,-6.40,120.00,11.90,6.80,5.90,32.90,-2.17
7.85,1.00,3.00,-26.90,1.80,-6.40,120.00,9.60,7.70,6.10,32.80,8.78
7.91,1.00,3.00,-32.40,-6.10,-6.40,120.00,9.20,8.00,6.50,32.10,12.07
7.97,1.00,3.00,-36.60,-11.20,-1.90,42.00,8.10,11.30,7.00,34.00,-1.79
8.19,1.00,5.00,-39.00,-12.60,-1.80,120.00,7.10,23.80,7.20,34.60,3.83
8.25,1.00,5.00,-37.40,-10.00,-1.50,120.00,6.60,85.70,7.30,35.20,8.41
8.32,1.00,3.00,-35.70,-8.70,-2.50,0.00,6.00,75.40,7.20,35.70,20.54
8.38,1.00,3.00,-37.80,-13.90,-10.00,120.00,7.60,120.00,7.60,35.80,12.73
8.44,1.00,3.00,-37.80,-13.90,-10.00,120.00,8.30,120.00,7.60,35.90,12.21
8.50,1.00,3.00,-39.80,-15.20,-16.70,120.00,9.70,120.00,0.80,36.60,5.63
8.57,1.00,3.00,-40.20,-16.00,-19.60,120.00,10.30,87.30,8.20,36.40,5.20
8.63,0.00,3.00,-39.00,-13.80,-19.30,120.00,9.50,77.30,8.20,37.00,1.72
8.69,0.00,3.00,-37.20,-12.60,-18.50,120.00,9.60,73.50,8.50,37.70,-0.58
8.76,1.00,3.00,-37.20,-12.60,-18.50,120.00,10.30,70.30,8.70,39.40,15.61
8.82,1.00,3.00,-33.30,-7.30,-23.50,120.00,12.50,21.90,8.60,41.10,13.15
8.88,1.00,3.00,-33.30,-7.30,-23.50,120.00,13.20,14.50,7.40,40.90,-14.01
8.95,1.00,0.00,-38.70,-5.20,-35.60,21.60,11.70,10.00,8.20,41.10,5.84
9.01,0.00,4.00,-60.70,-5.50,-48.10,4.40,8.10,10.20,8.50,40.90,12.62
9.07,0.00,4.00,-60.70,-5.50,-48.10,4.80,11.60,8.60,8.50,40.80,4.16
9.13,1.00,4.00,-57.00,-0.10,-48.60,4.40,9.10,9.10,8.30,40.90,-2.79
9.20,1.00,4.00,-55.60,-4.20,-47.20,3.80,6.40,9.30,7.80,41.00,-18.24
9.26,0.00,4.00,-52.90,-7.00,-46.00,4.80,5.10,10.10,8.00,40.90,-43.91
9.32,0.00,4.00,-52.90,-7.00,-46.00,5.20,5.60,9.50,8.00,41.00,-62.99
9.38,1.00,4.00,-46.90,2.40,-49.30,4.50,6.60,8.90,8.10,41.10,-14.89
9.45,1.00,4.00,-46.90,2.40,-49.30,4.90,8.30,9.10,6.60,40.10,131.56
9.51,1.00,4.00,-44.40,10.00,-47.50,8.30,8.20,11.70,6.40,40.10,114.21
9.57,1.00,1.00,-43.50,15.20,-47.70,7.90,8.20,15.90,5.90,42.00,-70.19
9.63,1.00,4.00,-45.30,16.70,-50.50,6.70,8.10,11.20,6.30,40.90,-75.97
9.69,1.00,4.00,-49.60,18.80,-51.40,6.00,10.30,10.10,6.20,41.20,-87.88
9.76,1.00,4.00,-50.10,20.90,-51.00,5.70,12.90,9.70,6.10,41.10,-91.03
9.82,1.00,4.00,-43.70,24.70,-47.50,4.70,10.90,10.90,5.50,41.20,-102.52
9.88,1.00,0.00,-42.20,29.60,-44.60,5.00,12.50,10.30,5.80,40.40,150.46
9.95,1.00,3.00,-41.90,35.40,-41.30,4.30,24.10,5.50,5.00,41.10,-111.50
10.01,0.00,3.00,-41.60,35.60,-40.10,3.50,20.20,5.10,5.10,41.20,-122.49
10.07,0.00,0.00,-50.10,39.80,-38.90,3.90,17.90,4.70,4.60,41.20,-128.92
10.13,0.00,0.00,-50.10,39.80,-38.90,3.60,12.50,3.80,6.20,41.00,99.91
10.20,1.00,0.00,-52.00,40.50,-41.10,3.40,7.60,4.10,5.20,41.20,-108.28
10.26,1.00,3.00,-53.20,40.40,-39.20,3.70,6.50,4.00,5.20,41.00,-105.67
10.32,1.00,0.00,-56.40,37.50,-43.40,3.50,5.20,4.00,5.20,40.80,-103.26
10.38,1.00,3.00,-51.70,37.70,-42.30,4.40,7.80,4.20,5.10,40.60,-103.96
10.44,1.00,3.00,-45.00,38.30,-39.60,3.80,12.30,4.80,5.20,40.80,-108.75
10.51,1.00,3.00,-43.80,39.80,-36.80,4.10,17.40,4.60,5.10,41.10,-112.47
10.57,1.00,3.00,-43.80,39.80,-36.80,3.70,24.10,4.50,5.00,41.40,-116.83
10.63,1.00,0.00,-48.40,45.70,-30.60,3.70,16.00,4.40,5.20,41.00,-112.04
10.69,1.00,0.00,-51.30,44.70,-30.90,3.50,11.30,4.00,5.40,41.00,-97.86
10.76,1.00,0.00,-51.30,44.70,-30.90,3.70,9.00,3.50,5.20,40.80,-68.69
10.82,1.00,0.00,-55.60,47.80,-32.70,3.80,8.50,3.60,4.50,40.70,60.71
10.88,1.00,0.00,-55.60,47.80,-32.70,3.70,11.70,3.70,4.50,40.70,60.71
11.01,1.00,0.00,-38.10,40.40,-28.10,3.50,38.90,7.50,4.70,41.30,-44.98
11.07,1.00,0.00,-34.20,34.80,-32.00,4.40,33.60,9.30,4.70,41.80,-38.94
11.14,1.00,3.00,-27.10,28.10,-30.30,5.20,33.10,8.20,4.50,42.00,-32.25
11.20,1.00,0.00,-27.10,28.10,-30.30,5.70,34.50,5.80,4.50,42.10,-31.48
11.26,1.00,3.00,-26.20,22.60,-27.70,6.70,120.00,5.20,4.30,41.90,-32.78
11.33,1.00,3.00,-24.20,19.40,-25.10,7.90,17.80,5.30,4.10,41.80,-29.88
11.39,1.00,0.00,-24.20,12.60,-29.20,8.20,20.60,4.90,3.80,41.60,-24.83
11.45,1.00,0.00,-24.80,12.70,-27.10,7.70,24.90,4.60,3.60,41.60,-22.87
11.52,1.00,0.00,-22.40,14.50,-27.20,7.70,43.60,4.90,3.30,41.70,-30.99
11.58,1.00,0.00,-24.10,13.50,-27.80,7.70,57.90,4.50,2.90,41.60,-41.64
11.64,1.00,0.00,-24.10,13.50,-27.80,9.00,120.00,3.60,3.40,41.90,-45.03
11.70,1.00,0.00,-23.90,10.30,-30.20,8.60,120.00,4.00,3.80,42.20,-49.60
11.77,1.00,0.00,-23.20,14.50,-28.00,4.50,120.00,3.30,4.20,42.40,-60.48
11.83,1.00,2.00,-25.40,26.00,-26.20,3.20,120.00,3.60,3.90,42.50,-55.79
11.89,1.00,0.00,-24.70,25.60,-27.20,3.20,120.00,3.10,3.60,42.40,-47.40
11.96,1.00,0.00,-24.70,25.60,-27.20,4.80,35.80,3.80,5.10,41.90,-45.50
12.02,1.00,3.00,-24.80,30.00,-20.50,4.40,33.60,4.80,2.40,41.70,-32.73
12.08,1.00,3.00,-23.90,27.10,-20.60,3.90,98.70,3.70,2.00,42.00,-23.66
12.14,1.00,3.00,-23.60,24.10,-20.30,4.30,46.60,3.30,2.20,42.50,-21.86
12.21,1.00,3.00,-21.80,22.30,-19.40,3.50,120.00,3.00,1.90,42.20,-20.56
12.27,1.00,2.00,-22.40,20.60,-21.80,3.20,120.00,2.70,2.00,42.20,-22.24
12.33,1.00,2.00,-21.70,19.40,-27.20,3.50,120.00,3.50,2.20,42.50,-19.28
12.44,1.00,0.00,-23.20,14.50,-30.50,4.50,120.00,3.50,1.00,43.20,-5.70
12.53,1.00,3.00,-24.80,17.30,-28.90,4.50,120.00,3.20,1.10,43.20,10.05
12.61,1.00,0.00,-23.60,11.80,-35.60,5.70,120.00,3.20,1.10,43.20,10.05
12.83,1.00,0.00,-26.60,8.50,-38.40,10.80,120.00,3.40,1.10,43.20,10.05
12.83,1.00,2.00,-26.60,8.50,-38.40,4.80,44.40,2.90,1.10,43.20,10.05
13.11,1.00,2.00,-24.80,18.50,-34.70,5.50,16.30,3.40,2.20,44.70,-29.79
13.11,1.00,2.00,-25.70,16.00,-33.00,5.30,120.00,3.30,2.20,44.70,-29.79
13.28,0.00,2.00,-23.90,19.90,-27.70,3.00,120.00,2.80,2.60,45.30,-14.71
13.35,1.00,0.00,-22.90,21.80,-26.20,3.20,120.00,3.20,2.60,45.60,-1.86
13.41,1.00,0.00,-24.10,21.20,-30.30,3.40,120.00,3.80,2.40,46.20,-1.06
13.47,1.00,0.00,-23.30,18.50,-29.30,5.30,59.30,3.50,1.90,47.20,-3.88
13.53,1.00,0.00,-23.30,18.50,-29.30,13.10,40.50,3.10,2.00,47.60,4.13
13.60,0.00,3.00,-24.80,-8.50,-24.20,35.90,21.90,3.60,5.30,43.30,-2.43
13.66,1.00,0.00,-25.00,-3.00,-30.90,30.80,120.00,2.90,3.20,49.00,1.06
13.72,1.00,0.00,-25.00,-4.90,-30.20,33.70,30.40,4.30,-0.90,50.10,5.06
13.79,1.00,0.00,-22.10,-2.20,-24.70,31.40,51.60,2.70,3.20,50.10,9.50
13.85,1.00,0.00,-24.80,-9.30,-25.60,31.60,45.50,3.90,3.10,50.90,8.54
13.91,1.00,0.00,-24.80,-9.30,-25.60,29.00,14.60,5.30,3.40,51.20,1.44
14.04,1.00,0.00,-30.20,-15.70,-20.30,23.00,15.50,5.00,3.80,52.30,16.82
14.10,0.00,0.00,-30.20,-15.70,-20.30,32.00,20.80,5.00,4.00,53.00,11.68
14.17,1.00,0.00,-26.50,-13.00,-17.00,30.50,48.30,5.50,4.40,53.30,9.15
14.23,1.00,3.00,-25.40,-13.80,-24.70,32.70,120.00,5.60,5.00,54.00,-1.12
14.29,1.00,3.00,-29.60,-16.60,-19.00,12.90,17.30,6.00,5.00,55.20,-18.77
14.35,1.00,0.00,-28.60,-15.10,-20.50,12.90,22.20,6.50,5.10,55.70,-22.77
14.42,1.00,3.00,-28.60,-15.10,-20.50,13.80,18.60,6.50,5.60,56.40,-28.94
14.48,1.00,3.00,-23.30,-12.00,-14.70,27.10,16.40,6.60,5.40,57.20,-40.42
14.54,1.00,0.00,-20.50,-1.20,-18.70,14.90,6.20,5.50,5.20,57.40,-44.64
14.61,1.00,0.00,-17.50,9.30,-25.30,13.00,5.10,5.90,4.70,56.60,-39.49
14.67,1.00,0.00,-18.20,12.70,-22.70,8.50,2.50,6.90,3.90,56.00,-32.72
14.73,1.00,0.00,-20.60,30.60,-26.50,6.60,7.60,6.70,3.10,55.60,-31.19
14.80,1.00,0.00,-20.80,28.40,-21.70,6.20,120.00,6.60,4.50,55.90,29.69
14.86,1.00,2.00,-18.50,23.90,-12.60,4.60,120.00,4.40,3.10,57.90,41.95
14.92,1.00,2.00,-19.10,28.00,-11.70,4.40,120.00,3.50,3.90,57.40,-55.41
14.98,0.00,2.00,-19.10,28.00,-11.70,3.10,120.00,3.10,4.20,57.50,-55.29
15.05,0.00,2.00,-26.90,41.70,-6.40,3.20,4.10,5.10,4.00,57.70,-59.96
15.11,1.00,0.00,-22.40,32.90,-15.20,3.20,13.50,4.80,4.00,57.70,-57.19
15.17,1.00,3.00,-22.40,32.90,-15.20,4.40,11.90,6.20,3.80,57.90,-61.90
15.24,1.00,3.00,-22.40,33.60,-10.90,5.20,12.60,7.10,3.10,58.40,-49.27
15.30,0.00,3.00,-22.60,35.40,-8.80,5.30,12.70,7.30,3.20,58.50,-44.66
15.36,1.00,3.00,-21.50,34.50,-9.60,6.00,8.40,7.30,3.30,58.60,-36.50
15.42,1.00,3.00,-20.60,29.50,-8.40,6.80,7.90,7.00,3.10,59.30,-27.29
15.49,1.00,3.00,-18.70,24.80,-0.30,7.60,7.50,5.80,3.20,59.20,-149.51
15.55,1.00,3.00,-17.90,21.80,-5.80,8.20,6.70,5.80,2.70,60.00,59.06
15.61,0.00,3.00,-16.90,17.20,-5.10,9.50,6.00,5.20,2.90,60.90,-14.87
15.68,1.00,1.00,-16.90,17.20,-5.10,7.90,5.90,5.00,2.60,61.10,-11.96
15.74,1.00,1.00,-13.80,10.50,-13.60,8.80,6.10,4.50,2.00,61.10,-4.75
15.80,1.00,1.00,-13.80,10.50,-13.60,17.00,5.20,4.20,1.80,61.20,3.23
15.87,1.00,1.00,-13.20,1.00,-12.70,17.20,4.90,4.10,1.60,61.30,6.80
15.93,1.00,0.00,-13.60,-1.50,-13.50,18.20,5.40,3.00,1.70,61.50,7.56
15.99,1.00,0.00,-18.40,-10.60,-10.90,17.40,5.10,3.30,1.60,61.90,12.52
16.05,0.00,0.00,-19.90,-14.10,-15.20,17.90,5.90,3.80,2.50,62.30,0.10
16.12,0.00,0.00,-20.90,-17.50,-13.80,17.70,5.70,3.80,2.50,63.20,9.05
16.18,0.00,0.00,-21.70,-18.40,-14.80,18.00,5.60,4.40,2.90,63.60,1.98
16.24,1.00,0.00,-21.70,-18.40,-14.80,18.40,5.60,4.70,3.60,64.40,3.66
16.31,1.00,0.00,-25.70,-24.50,-18.50,16.90,6.60,4.40,2.70,65.30,23.02
16.37,1.00,0.00,-25.70,-24.50,-18.50,16.60,5.80,4.60,3.10,65.60,13.90
16.43,1.00,0.00,-28.40,-26.80,-12.00,17.30,4.20,6.30,3.40,66.00,16.16
16.49,1.00,0.00,-30.00,-27.40,-13.20,15.40,4.20,6.20,3.60,67.00,12.32
16.56,1.00,0.00,-25.30,-22.70,-10.60,15.00,4.80,6.10,3.80,67.60,13.99
16.62,1.00,0.00,-25.70,-23.30,-7.20,14.40,5.70,6.00,4.20,67.80,13.29
16.68,1.00,0.00,-25.70,-23.30,-7.20,12.60,4.90,6.00,4.10,68.20,-28.91
16.74,1.00,0.00,-24.70,-22.90,-2.50,11.90,4.30,7.00,4.60,68.60,-4.34
16.81,1.00,0.00,-24.70,-22.90,-2.50,12.80,4.10,6.80,4.60,70.30,-6.79
16.87,1.00,3.00,-21.10,-10.50,10.00,11.00,11.10,6.20,4.30,70.50,57.71
16.93,1.00,3.00,-19.00,-7.30,7.30,11.10,21.30,6.40,5.10,72.10,-19.07
17.00,0.00,0.00,-13.00,-3.10,1.50,9.50,31.20,6.20,4.70,72.60,-22.56
17.06,1.00,0.00,-13.00,-3.10,1.50,8.40,22.90,6.60,4.50,73.10,-28.16
17.12,1.00,0.00,-11.50,9.00,1.50,7.40,19.60,6.60,4.60,73.50,-33.42
17.19,1.00,0.00,-12.40,9.10,1.80,7.60,16.30,6.20,4.50,73.80,-43.85
17.25,1.00,0.00,-11.10,16.40,6.10,7.20,12.40,5.40,4.30,74.30,-47.94
17.31,1.00,0.00,-11.10,16.40,6.10,7.40,11.20,5.70,3.60,74.80,-42.13
17.37,1.00,3.00,-19.90,29.80,15.50,8.10,8.00,6.50,3.00,75.50,-34.00
17.44,1.00,3.00,-18.40,29.00,15.20,7.20,7.00,6.50,2.80,75.70,-35.76
17.50,1.00,0.00,-16.90,24.10,14.50,6.00,7.00,3.60,2.80,75.90,-38.11
17.56,1.00,0.00,-12.10,19.40,13.80,6.00,6.80,3.20,3.20,76.00,-40.77
17.63,1.00,0.00,-11.10,17.20,12.30,4.60,5.80,4.10,3.70,76.00,-63.25
17.69,1.00,0.00,-11.50,20.50,14.40,4.90,5.20,3.70,3.50,76.40,-65.83
17.75,1.00,0.00,-14.70,23.60,17.00,4.70,5.70,3.70,3.50,76.40,-65.83
17.92,1.00,5.00,-32.30,34.50,23.80,4.80,5.00,5.40,276.40,2.20,-81.29
17.99,1.00,5.00,-32.70,32.40,27.70,5.30,5.00,4.60,6.20,76.00,-66.38
