# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
5.77,1,0,-60.4,17.9,-49.8,7.9,8.5,19.2,7.4,7.3,132.13
5.85,1,0,-60.4,17.9,-49.8,8,7.9,19.6,7.4,7.3,132.13
5.85,1,0,-63.2,14.7,-49.6,9.1,6.7,22.2,7.7,7.4,111.82
6.07,1,0,-65.9,10.6,-49.8,11.1,6.5,25.3,8.5,6.3,110.6
6.13,1,0,-65.9,10.6,-49.8,12.2,5.9,27,6.9,8.9,109.62
6.2,1,0,-65.9,7.2,-51,14.1,6.3,21.8,2.7,15,108.35
6.26,1,3,-65.5,3.9,-50.4,14,5.8,120,8,7.3,107.43
6.4,1,0,-65.5,3.9,-50.4,16.8,6.3,38.7,8,7.3,107.43
6.4,1,3,-65,2.8,-51.9,14.8,5.9,120,8,7.3,107.43
6.73,1,3,-65.2,1.8,-50.2,16.2,6.1,120,8,7.3,107.43
6.93,1,3,-65.2,1.8,-50.2,16.9,5.9,120,8,7.3,107.43
6.93,1,3,-63.1,-10.3,-48,120,7.5,120,9,7.4,62.98
7.08,1,3,-63.1,-10.3,-48,120,7.9,120,9,7.3,64.32
7.14,1,3,-60.2,-8.2,-47.8,120,9.5,21.8,8.9,7.4,63.29
7.22,1,3,-60.7,-8.2,-48.6,120,9.8,15.6,8.9,7.4,63.29
7.31,1,3,-61.1,-7.2,-49.2,120,10.5,26.2,6.9,11.8,47.74
7.37,1,3,-59.1,-11.8,-44.7,120,10.2,21,12.2,5.3,48.94
7.44,1,3,-58.6,-12.6,-46.2,120,10.6,20.9,3.4,19.9,-79.32
7.5,1,3,-59.1,-12.3,-45.1,120,11.3,30,9.4,11.3,37.01
7.56,1,3,-63.8,-18.4,-40.1,49.9,6.9,120,11.6,8.3,34.09
7.63,1,4,-63.8,-18.4,-40.1,25.5,7.4,120,11.8,8.2,33.38
7.7,1,4,-66.5,-18.5,-39.2,13.9,7.5,120,8.9,12.8,32.49
7.78,1,1,-66.7,-20.2,-35,13.2,4.5,120,8,14.5,31.77
7.84,1,1,-66.7,-20.2,-35,13.6,4.8,120,8.5,9.6,26.37
7.95,1,1,-63.8,-18.7,-39.6,15.6,6.9,22.4,42.8,12.3,38.32
8.02,1,1,-59.2,-18.1,-38,18.7,7.7,18.1,11.9,10.2,25.8
8.08,1,3,-59.2,-18.1,-38,18.9,8,21,12,10.3,14.1
8.14,1,0,-63.1,-15.7,-41.9,14.2,11.2,20.9,11.9,10.5,11.68
8.2,1,0,-62.5,-15.8,-42.8,13,11.2,23.7,11.9,11.1,-7.71
8.26,1,0,-61.7,-17.3,-43.1,15.6,12.1,20.7,12.5,11.3,5.44
8.33,1,0,-57.6,-16,-42.2,16.8,13.3,19.5,13.3,10.9,-21.92
8.39,1,0,-51.7,-13.9,-43.1,21.2,17.9,16.6,12.3,11.7,-10.71
8.45,1,0,-51.7,-13.9,-43.1,34.9,17.3,17.7,12.3,12,-12.86
8.45,1,3,-46,-11.4,-40.8,91.4,17.5,18.8,12.3,11.9,-18.29
8.58,1,3,-43.8,-11.1,-41.4,4.8,15.7,17.5,12.1,12.3,-21.2
8.64,1,3,-43.8,-11.1,-41.4,120,18,17.3,11.9,12.9,-22.88
8.7,1,0,-46.6,-8.2,-43.5,120,23.4,17,11.5,13.5,-24.57
8.77,1,3,-41.9,-7.8,-41,120,16.7,16.6,11.5,13.5,-24.57
8.77,1,3,-41.6,-7.9,-41.9,120,16.6,17.1,11.5,13.5,-24.57
9.11,1,3,-43.4,-4.3,-43.5,21.1,13.4,15.8,10.3,15.5,-36.18
9.25,1,0,-50.2,-2.1,-47.8,17.5,14.4,14.7,9.7,15.4,-45.01
9.31,1,0,-50.2,-2.1,-47.8,14.4,14.9,15,8.9,15.3,-57.82
9.39,1,0,-51.3,-1,-47.7,15,14.8,16.1,9.3,16.4,-46.6
9.5,0,0,-50.1,4.9,-48,11.9,19,14.9,8.9,17,-44.45
9.56,0,0,-48.4,6.3,-47.5,10.8,19.8,14.8,8.3,17.7,-31.59
9.63,1,0,-46.6,5.8,-47.5,10.4,19.2,14.3,8.2,17.1,-48.02
9.71,1,0,-46.5,4.9,-49.5,9.5,16,14.6,7.8,17.3,-43.8
9.77,1,4,-46.5,4.9,-49.5,8.7,16.6,12.6,7.7,17.5,-46.75
9.83,1,0,-37.5,6.9,-44.7,9.6,18.4,13.8,7.7,17.7,-55.95
9.9,1,3,-35.7,5.7,-42.6,9.9,18.3,13.4,7.2,17.8,-59.63
9.96,1,0,-35.7,5.7,-42.6,9.9,17.5,12.9,7.4,17.8,-66.3
10.02,1,3,-33.9,6.1,-41.1,8.7,17.7,12.4,6.3,18.9,-79.89
10.08,1,3,-35.4,9.6,-40.8,7.6,21.2,13.2,6,18.8,-64.78
10.15,1,3,-34.7,11.4,-40.8,6.2,22.6,12.8,5.6,19.2,-61.49
10.21,1,0,-34.7,11.4,-40.8,5.2,30.1,12.7,5.2,19.5,-58.38
10.27,1,0,-38.1,12.7,-44.3,4.8,31.3,11.2,4.8,19.8,-59.7
10.34,1,0,-38,14.1,-45.4,4.3,40.7,10.5,76.4,-115,-42.32
10.44,1,0,-38,14.1,-45.4,4.5,22.1,9.5,76.4,-115,-42.32
10.44,1,0,-35.9,7.8,-44.3,4.4,17,8.7,76.4,-115,-42.32
10.72,1,3,-32.7,-4.5,-36.8,6.8,8.9,9.2,4,20.5,-39.72
10.78,1,3,-32.6,-7,-34.7,7.3,10.4,8.4,9.3,20.5,-43.97
10.86,1,3,-32.6,-7,-34.7,8,9.6,9.1,9.3,20.5,-43.97
10.86,1,3,-30.9,-6.9,-32,7.7,8.2,8.9,4.1,20.9,-41.7
11.09,1,3,-30,-2.8,-32.1,8.6,9.1,9.6,4.3,21.1,-46.02
11.15,1,3,-29.6,-6.3,-26,11.4,8.6,9.6,5.6,21.3,-58.76
11.21,0,3,-27.8,-6.3,-24.5,10.8,8.4,9.1,5.6,21.3,-58.76
11.21,0,3,-27.8,-6.3,-24.5,11.3,8.1,10.4,5.6,21.3,-58.76
11.46,0,3,-28,-7.2,-17.8,120,6.7,10.3,5.6,21.3,-58.76
11.7,0,3,-28,-7.2,-17.8,120,6.3,10.3,5.6,21.3,-58.76
11.7,1,1,-30.8,-13.5,-15.1,17,4.3,11.3,5.6,21.3,-58.76
11.94,1,3,-35.1,-20,-13.6,14,3.6,9.5,5.6,21.3,-58.76
12.15,1,3,-36.5,-20.2,-16,11.6,4.2,10.1,5.6,21.3,-58.76
12.32,1,1,-38.3,-21.8,-20.3,8.8,3.8,10.3,5.6,21.3,-58.76
12.32,1,3,-38.7,-22.6,-20,8.8,5,10.6,5.6,21.3,-58.76
12.59,1,1,-42.6,-25,-23.5,5,3.8,10.5,5.6,21.3,-58.76
12.82,1,1,-40.5,-22.6,-26.2,3.5,4.5,10.1,5.6,21.3,-58.76
12.96,1,1,-33.6,-13.9,-30,2.3,3.6,9.4,4.1,31.1,-29.27
13.02,1,1,-33.6,-13.9,-30,2.5,3.9,9.6,4.2,31.1,-32.72
13.09,1,1,-28.4,-0.3,-35.3,2.2,7.7,8.5,3.9,31.1,-34.66
13.15,1,1,-29.2,-0.7,-34.5,2.3,8.5,8.7,3.7,31.4,-36.22
13.21,0,3,-29.2,-0.7,-34.5,1.6,8.4,8.2,3.7,31.8,-40.15
13.27,1,3,-28.4,-3,-31.7,2.3,7.9,8.5,3.7,31.8,-40.15
13.27,1,3,-27.7,5.2,-32,5,9.5,7.3,4.4,31.8,-47.49
13.43,1,1,-28.7,7.2,-35.3,3.7,3.9,7.6,4.1,31.9,-50.22
13.49,1,1,-28.4,4.5,-35,2.5,3.8,8.3,4.2,31.9,-49.46
13.56,1,3,-28.4,4.5,-35,4.1,3.3,9.2,4.4,31.8,-51.42
13.62,1,3,-25.4,6.9,-30.2,5.3,3.5,8.5,4.5,31.7,-52.96
13.68,1,3,-26.5,8.4,-28,5.2,3.3,9.2,4.3,31.8,-49.04
13.74,1,3,-24.8,7,-26.3,4.4,3.3,8.9,4.3,31.7,-55.77
13.81,1,3,-25.6,7,-29.6,5.6,4.6,8.7,4.3,31.7,-55.77
14.07,1,3,-25.7,12.6,-24.7,5.6,3.5,8.5,4.3,31.7,-55.77
14.24,1,5,-24.7,14.8,-20.6,5.5,4.2,9.8,4.3,31.7,-55.77
14.42,1,5,-25,16.4,-16.3,7.1,6,9,4.3,31.7,-55.77
14.42,1,5,-25,15.2,-16.7,5.9,5,9.4,4.3,31.7,-55.77
14.42,1,5,-25.3,15.4,-17.6,7.6,4.8,9,4.3,31.7,-55.77
14.82,1,3,-24.2,6.9,-11.7,120,12.9,8.5,3.6,31.3,-49.88
14.88,1,3,-24.5,6.6,-10.3,120,15,8.5,3.5,31.3,-43.24
14.95,1,3,-24.2,7.9,-11.2,120,16.2,7.8,3.4,31.3,-41.43
15.01,1,3,-25,6.9,-8.7,120,16.6,8.1,3.5,31.3,-29.96
15.07,1,3,-24.5,5.8,-7.8,120,17,8,3.5,31.3,-23.89
15.14,1,5,-23.9,5.2,-9.4,120,17.2,8.2,3.5,31.3,-21.68
15.2,1,5,-25.7,2.5,-7.9,11.6,16.6,7.9,3.5,31.4,-21.13
15.26,1,5,-25.6,2.8,-6,120,15.6,8.4,3.4,31.5,-22.61
15.33,1,5,-25.7,1,-5.8,120,15.1,8.4,3.6,31.4,-15.57
15.39,1,5,-25.7,1,-5.8,120,15.7,8.2,3.7,31.5,-7.89
15.45,1,5,-25.4,-0.7,-5.8,120,15.2,8.5,3.8,31.6,-3.72
15.51,1,5,-25.4,-0.7,-5.8,120,16.4,8.2,4,31.5,20.07
15.58,1,5,-24.8,0.1,-6.7,120,16.6,8.3,4,31.5,20.07
15.58,1,5,-26.3,-2.4,-6.7,120,14.8,8.4,4,31.5,20.07
15.83,1,3,-31.7,-9.6,1.3,120,8.5,10.2,4,31.5,20.07
16.06,1,3,-32,-7.2,2.8,120,8.8,10.1,4,31.5,20.07
16.26,1,5,-31.7,-9.6,2.5,120,8.9,10.3,4,31.5,20.07
16.53,1,5,-36.8,-12.3,3.6,120,6.6,11.2,4,31.5,20.07
16.53,1,5,-39.8,-16,5.4,40.9,4.7,14.7,4,31.5,20.07
16.76,1,3,-40.4,-16.6,6,120,4.3,15.6,4,31.5,20.07
17.09,1,3,-46.2,-18.5,6.3,120,3.5,120,4,31.5,20.07
17.09,1,3,-47.5,-22.1,4.3,120,3.5,120,4,31.5,20.07
17.34,1,3,-51,-22.7,3.7,120,3,120,4,31.5,20.07
17.34,1,3,-50.5,-24.5,1.3,120,3.8,120,4,31.5,20.07
17.65,1,1,-53.7,-24.7,4.2,120,4.2,0,4,31.5,20.07
17.98,1,3,-58,-26.9,-2.7,49.7,3.7,120,4,31.5,20.07
17.98,1,1,-60.2,-28.9,-10,12.3,4.1,120,4,31.5,20.07
18.24,1,1,-64.9,-27.1,-10.9,9,4.6,120,4,31.5,20.07
18.24,1,1,-63.5,-28.9,-17.9,7.9,6.6,120,9.2,34.1,49.43
18.6,1,1,-61.9,-27.5,-19.6,10.3,5.7,120,9.5,34.3,47.45
18.66,1,3,-56.4,-27.5,-19.3,13.6,7.1,120,7.2,38.7,55.54
18.72,1,3,-56.2,-27.4,-20.5,11.6,5.6,120,8.1,37.4,50.15
18.79,1,3,-53.8,-27.1,-19.6,12.7,5.5,120,11.3,32.4,47.85
18.85,1,3,-53.4,-25.3,-21.1,11.9,5.7,120,12.4,31,44.06
18.91,1,3,-54,-26.6,-23,11,5.2,120,11.5,33.2,46.29
18.98,1,3,-49.9,-25.7,-21.2,12.1,5,0,12.2,31.9,47.4
19.04,1,1,-50.7,-27.4,-21.7,15.3,4.8,5.8,12,32.7,44.65
19.1,1,3,-47.7,-23.5,-22.3,120,5.1,120,13.9,30,33.92
19.23,1,3,-49.8,-24.1,-23.6,14.6,5.5,120,11.4,35.6,31.7
19.29,1,3,-47.2,-26,-22.1,120,4.9,120,11.2,36.1,28.78
19.35,1,3,-47.2,-26,-22.1,120,5.4,120,11.1,36.7,29.44
19.41,1,3,-42.2,-19.6,-26,91.4,5.4,20.7,11.6,37,27.61
19.48,1,0,-41.6,-19.9,-29.2,44.5,4.1,22.8,12,37.1,22.67
19.54,1,0,-41.9,-18.5,-29.6,49,5.5,23,11.8,37.5,14.75
19.6,1,0,-40.4,-18.1,-28.1,120,5,19.3,11.7,37.9,15.89
19.67,1,0,-42,-17.9,-28,39.7,4.5,20.5,11.9,38,11.07
19.73,1,0,-39.5,-15.7,-29.8,36.9,4.7,23.2,12.1,38,8.39
19.79,1,0,-39.6,-13.5,-32.9,35.4,7.8,20.6,12.1,38.4,5.92
19.86,1,0,-40.5,-13,-32.7,32.5,6.6,19.5,12.1,39.2,7.53
19.92,0,0,-36.3,-10.9,-30.6,38.8,6.9,20.1,11.8,39.9,13.73
19.98,1,0,-36.3,-10.9,-30.6,42,8,19.3,11.8,40.3,7.37
20.05,1,0,-33.5,-7.6,-32.3,33.4,7.2,19,11.7,40.7,6.25
20.11,1,0,-35.1,-10,-33.6,34.4,7.2,20.8,11.6,41.2,8.45
20.17,1,0,-34.8,-6.6,-37.2,28.5,13,18.5,11.9,41.3,9.67
20.24,1,0,-36,-6.4,-34.5,28.9,11.5,18,11.8,41.7,10.6
20.3,1,0,-34.7,-7.6,-35,30.1,11.9,18.1,11.8,42.5,14.99
20.36,1,0,-32.7,-7.6,-35.3,32.2,13.1,18.8,12.1,43.5,14.04
20.42,1,3,-33.3,-8.5,-32.9,120,13.2,17.7,12.1,44.2,9.74
20.49,1,0,-32.9,-12.4,-30.6,36.6,10.3,19.6,12.2,44.8,17.11
20.55,1,0,-33.3,-10.9,-33.6,30.2,12.8,18.8,10.6,45.4,12.65
20.55,1,0,-35,-10.3,-33.8,25,20.2,18.7,12.5,45.6,11.56
20.63,1,0,-35,-10.3,-33.8,23.8,20.5,17.8,12.5,46,10.29
20.69,1,0,-37.1,-15.8,-33.3,25.4,11.5,18.5,12.5,46.8,15.72
20.75,1,0,-34.7,-13,-31.2,24.8,12.8,20.8,12.4,47.5,18.11
20.81,1,0,-34.7,-13,-31.2,23,12.9,21.4,12.5,48.2,17.4
20.87,1,0,-32.7,-14.5,-30.9,24.5,14.5,19,12.8,48.9,21.82
20.93,1,0,-33.6,-12.4,-30.3,21.8,24.1,18.4,13.1,49.8,18.18
21,1,0,-33.6,-12.4,-30.3,22.1,20.5,19.9,13.3,50.3,11.02
21.06,1,0,-32.4,-14.5,-29.8,22.7,25.9,22.5,13.9,51.2,7.65
21.12,1,0,-33.6,-15.8,-30,20.4,31.8,20.5,14.2,51.7,3.1
21.19,1,0,-32.3,-15.1,-30.3,17,23.4,22.2,14.3,52.2,3.22
21.31,1,0,-28.1,-12,-27.8,14.8,39.7,21.6,14.2,53,0.67
21.37,1,0,-26.6,-9,-23.8,15.9,36.2,20.8,14.3,53.7,3.19
21.43,1,0,-26.6,-9,-23.8,14.5,29.2,21,14.3,53.9,8.55
21.5,1,0,-25,-8.4,-25.1,14.5,34.6,20.2,14.2,54.3,5.36
21.56,1,0,-24.1,-4.3,-26.3,13.4,39.4,20.9,14,54.6,8.74
21.62,1,0,-24.1,-4.8,-26,12,41.5,20.3,14.6,54.6,8.36
21.69,1,0,-24.1,-8.2,-24.5,11.7,37,19.7,14.6,55.1,8.45
21.75,1,0,-24.8,-7.3,-24.5,11.3,35.4,19.6,14.8,55.4,0.88
21.81,1,0,-25.4,-11.4,-21.4,12.3,37.3,19.6,17.4,55.4,15.02
21.88,1,3,-25.3,-10,-17.2,17.6,34,19.6,15.2,56.4,-5.13
21.94,1,0,-23.8,-8.2,-16.1,16,34.2,19.3,15.3,56.9,-1.97
22,1,0,-24.1,-9.3,-16.4,12.1,33.3,17.7,15.2,57.2,2
22.07,1,0,-24.1,-9.3,-16.4,10.7,33.6,16.9,14.4,57.9,16.97
22.13,1,0,-22.3,-9.3,-16.9,9,20.8,18.8,15.5,58.1,-1.61
22.19,1,0,-23.2,-9.6,-15.5,9.1,16.4,19,15.2,58.2,4.32
22.32,1,0,-22.3,-9,-16.4,8.3,24.3,14.8,14.9,58.5,-1.37
22.38,1,0,-21.4,-5.7,-17.5,7.3,26.3,15.7,14.9,58.9,3.47
22.44,1,0,-23.3,-8.2,-17.2,7,26.2,13,15.1,59.2,-0.02
22.5,1,0,-23.3,-8.2,-17.2,7.1,28.2,13.4,15.9,59.3,-5.3
22.57,1,0,-23,-7.8,-14.7,6.7,28.7,12,15.6,60,-12.14
22.63,1,0,-23.2,-6.4,-14.2,6.5,20,14,15.2,60.8,-2.62
22.69,1,3,-21.5,-5.1,-13.2,6.1,17.9,14.1,15.4,60.8,-9.02
22.76,1,3,-21.5,-5.1,-13.2,6.1,18.9,13.6,15.1,61.2,-8.55
22.82,1,0,-17.6,-0.3,-15.2,4.4,23.9,9.8,15.1,61.6,-5.99
22.88,1,0,-20.2,-0.3,-17,4.6,23.6,9.4,14.8,62.2,-5.02
22.94,1,0,-20.2,-0.3,-17,4.3,24.4,9.5,14.9,61.8,-4.27
23,1,0,-18.2,-0.4,-12.6,3.7,25.7,8.1,15.1,61.8,-10.75
23.07,1,0,-20.2,-1,-13.8,3.7,21.4,9.1,15,62,-16.25
23.13,1,0,-18.5,-0.4,-12.6,4.2,20.5,9.8,15,62.1,-21.56
23.19,1,3,-18.5,-0.4,-12.6,3.7,15.9,11.3,15,62.4,-19.77
23.25,1,3,-17.9,3.7,-8.7,3.7,13.1,10.9,14.8,62.4,-22.16
23.32,1,3,-17.5,6.3,-10,4,12.7,10.5,14.5,62.5,-22.18
23.38,1,3,-17.5,6.3,-10,3.6,9.5,9.4,14.2,62.9,-21.65
23.44,1,1,-17.8,10.5,-14.4,3.1,8.3,8.4,14.2,62.8,-19.68
23.51,1,3,-16.7,9.7,-11.4,3.1,9.1,7.9,14.3,62.5,-10.32
23.57,1,3,-16.7,9.7,-11.4,4,8.6,6.6,14.3,62.5,-7.05
23.63,1,0,-16.6,11.1,-10.5,3,7.3,6.3,14.5,62.7,-2.77
23.69,1,0,-17.3,3.7,-10.2,3.4,15.3,6.4,14.9,62.6,-4.18
23.76,1,3,-17.3,3.7,-10.2,3.1,13.5,7.9,14.8,62.6,-8.46
23.82,1,3,-19,-3.6,-8.1,3.2,16.3,7,14.3,62.6,-3.22
23.88,1,1,-18.5,-4.3,-8.5,3,14.5,8.2,14.7,62.5,-7.39
23.94,1,1,-18.5,-2.8,-8.1,3.2,12.1,8.6,14.8,62.5,-0.12
24.01,1,3,-18.5,-2.8,-8.1,2.5,12.1,9.2,14.9,62.1,2.18
24.07,1,3,-19.4,-4.2,-3.6,3.2,13.6,9.2,14.8,62.4,-20.07
24.13,1,3,-20.8,-6.3,-4.2,4.1,19.6,8.3,15.1,62.4,-7.9
24.19,1,3,-20.8,-6.3,-4.2,4,22.4,8.3,14.6,62.5,-9.33
24.26,1,3,-21.1,-4.3,-4.8,4.2,31.1,7.6,14.7,62.5,-8.34
24.32,1,3,-21.7,-1.5,-4.3,3.7,26.2,8.2,14.7,62.6,-7.03
24.38,1,3,-21.7,-1.5,-4.3,4,25,8,14.7,62.6,-12.71
24.44,1,3,-21.8,0.9,4.5,3.3,28.1,8,9.3,63.8,-21.48
24.5,1,3,-22.1,-1.8,5.8,3.3,24.5,8.5,14.6,62.7,-22.97
24.57,1,3,-23.6,2.2,6.9,3.7,17.6,10.1,15,62.7,-29.79
24.63,1,3,-23.6,2.2,6.9,3.8,14.5,11,14.6,62.9,-33.35
24.69,1,3,-23.6,9.1,5.4,3.8,10.3,10.4,14.6,62.9,-33.85
24.75,1,3,-22.9,12.6,3.9,3.6,8.4,9.5,16.7,62.4,-35.99
24.82,1,3,-22.9,12.6,3.9,3.3,6.5,7.5,14.5,62.8,-42.91
24.88,1,3,-20.9,16.4,-2.8,3.2,6.5,7.3,14.5,62.9,-41.19
24.94,1,3,-20.5,18.8,-0.9,3.8,6.4,6.9,14.4,62.9,-29.99
25.01,1,5,-20.5,18.8,-0.9,3.4,6.1,7.2,14.5,62.8,-26.46
25.07,1,3,-20.8,18.5,-3.4,3.5,6.1,7.1,14.5,62.8,-22.28
25.13,1,3,-19,14.4,-3.7,3.2,6.5,6.7,14.5,62.8,-22.42
25.2,1,3,-19,14.4,-3.7,3.4,7.7,7.3,14.4,62.7,-13.95
25.26,1,3,-17.3,10.6,-5.4,3.6,8.5,7,14.2,62.6,-10.63
25.32,1,3,-17.6,11.1,-8.4,3.9,9.5,6.3,14.1,62.2,-23.27
25.38,1,3,-19.4,4.5,-6.4,3.3,15.1,6.7,14.1,62.5,2.35
25.45,1,3,-18.2,-1.2,-6.7,3.1,37.3,7.3,14.6,62.3,6.05
25.51,1,3,-21.1,-6.3,-5.2,4.1,34.2,6.8,14.5,62.4,16.71
25.57,1,3,-20.9,-11.1,-4.3,4,30.7,7.8,14.4,62.6,13.8
25.63,1,3,-20.9,-11.1,-4.3,5.2,34.1,8.1,14.5,62.6,25.94
25.76,1,3,-25.3,-16.6,-3.7,3.8,26.7,9.1,14.7,62.7,30.94
25.82,1,3,-26.2,-17.9,-6.4,4.2,29.3,10.2,15.1,62.8,23.99
25.88,1,3,-26.2,-17.9,-6.4,4.9,24.5,10.7,15.3,62.7,15.66
25.95,1,3,-28.6,-19.3,-3,4.8,18.3,10.7,15.7,62.6,7.93
26.01,1,3,-30.5,-20.6,-2.8,4.1,15.5,10.8,15.7,62.6,7.93
26.21,1,3,-29.6,-21.2,-0.4,4.2,13.4,11.5,14.9,62.7,15.35
26.27,1,3,-27.1,-16.6,-0.4,3.9,15.2,12.1,15.2,62.9,19.66
26.33,1,3,-27.1,-16.6,-0.4,4.4,16.6,12.5,15.3,63,21.16
26.41,1,3,-27.7,-16.7,2.1,3.9,16.3,11.1,15.3,63,21.16
26.41,1,3,-28.9,-18.8,4.2,3.3,14.5,10.9,14.9,62.6,6.69
26.71,1,3,-30.8,-17,7,4.3,15.3,12,14.7,62.5,9.34
26.77,1,3,-30.8,-15.4,8.5,4.7,15.7,13.7,14.9,62.4,-7.41
26.83,1,3,-27.8,-13.5,7.3,4.2,16.1,12.2,14.8,62.5,-15.56
26.9,1,3,-26.2,-12.3,2.5,4.6,15.9,11.3,14.8,62.6,-24.57
26.96,1,3,-26.6,-11.7,4.5,3.9,15,11,14.8,62.8,-34.41
27.02,1,3,-24.7,-11.4,6.9,4.4,16.8,9.8,14.9,62.8,-5.17
27.08,1,3,-26,-8.2,7.8,4,17.3,9.8,14.9,62.9,7
27.15,1,3,-26.9,-6.9,8.7,4.6,20.7,10.9,14.8,63,13.54
27.21,1,3,-28.6,-9,12.1,7.4,25.2,9.6,14.8,63.1,24.54
27.32,1,3,-28.7,-7.2,12.3,120,25.4,11.2,14.8,63.1,24.54
27.32,1,3,-30,-3.1,15.1,120,21.3,11.5,14.8,63.1,24.54
27.6,1,3,-32.4,3,20,120,25.1,10.9,14.8,63.1,24.54
27.88,1,5,-35.4,4.9,18.8,120,25.2,13.4,14.8,63.1,24.54
27.88,1,3,-30.9,2.2,18.1,120,27,11.9,14.8,63.1,24.54
28.13,1,3,-32.9,0.1,18.4,126.5,28.2,12.6,14.8,63.1,24.54
28.13,1,3,-36,-6.9,16.7,120,14.1,13.1,14.8,63.1,24.54
28.46,1,3,-37.8,-9.7,18.4,120,11.1,120,14.8,63.1,24.54
28.46,1,3,-40.5,-25.3,6.1,5.8,8.7,8.5,15.1,64.3,58.92
28.78,1,3,-43.4,-31.8,-2.2,5.6,12.7,8,13.9,67.7,61.29
28.85,1,3,-45.9,-31.5,-5.2,6,13,8.4,11.3,73,70.57
28.91,1,3,-45.9,-31.5,-5.2,5,17.1,7.3,7.9,80,76.97
28.97,1,0,-52.3,-36.8,-15.2,7.3,17.8,8,16.3,63.5,87.71
29.04,0,3,-56.8,-36.3,-13.8,11.5,16.4,7.7,16.3,64.7,104.11
29.13,1,3,-56.8,-36.3,-13.8,10.8,17.6,7.9,16.3,64.7,104.11
29.13,1,3,-61.4,-36.5,-12.9,120,14.6,8,17.4,64.6,75.52
29.39,1,3,-55.3,-35.9,-13.5,11.4,15.7,7.9,17.7,64.6,72.85
29.52,1,0,-55.9,-36.5,-13.6,10.2,15,7.6,17.7,64.6,66.48
29.58,1,0,-55.9,-36.9,-11.1,10.6,13.9,7.5,17.9,64.8,76.45
29.64,1,0,-54.7,-35,-8.5,9.3,13,7.5,18.5,64.8,58.61
