# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
2.76,1,0,-54.6,24.1,-53.1,7.8,12.4,22.2,10.8,10.1,154.04
2.88,1,0,-55.3,20.9,-51.7,8.5,12.8,30.9,10.8,10.1,154.04
2.99,1,5,-54,22.3,-52.6,9.5,12.7,29.8,10.4,10.6,92.6
3.06,1,5,-52.8,22.6,-53.1,9.6,13.3,31.4,10.3,10.8,36.16
3.12,1,3,-55.3,18.7,-53.5,10.1,14.5,120,10.4,10.5,113.91
3.18,1,3,-55.6,16.4,-55,10.4,14.2,120,10.9,9.7,-137.93
3.24,1,3,-57,17,-54.4,10.5,13.9,120,10.7,10.3,126.36
3.31,1,3,-57,17,-54.4,10.2,13.3,40.4,10.8,10.3,118.47
3.37,1,3,-57,14.4,-54,11.5,13,32.8,10.8,10.2,113.41
3.43,1,3,-57,14.4,-54,13,12.8,120,10.5,10.1,106.25
3.49,1,0,-60.2,17,-53.7,16.6,11.3,20.3,9.4,10.6,-24.1
3.55,1,0,-60.2,16.1,-54,17.6,10.7,120,8.8,12.4,112.98
3.62,1,0,-61.6,14.8,-55,21.4,10,20.1,10.4,9.8,94.07
3.68,1,5,-62,11.2,-56.7,120,9.2,120,10.6,10.1,99.36
3.74,1,3,-60.8,7.9,-54.6,120,8.8,25.9,10.5,9.6,81.78
3.8,1,3,-59.5,5.8,-55.5,120,8.5,18.4,6.2,16.3,70.42
3.87,1,3,-58.8,5.1,-54.4,120,8.5,28.6,6.7,15.5,67.51
3.93,1,3,-59.4,2.5,-54.6,120,8.6,120,8.5,13.4,64.28
3.99,1,3,-59.4,2.5,-54.6,120,8.6,47,21.9,-5,68.82
4.05,1,3,-59.1,3,-54.3,120,9.9,120,12.6,10.8,49.14
4.11,1,3,-59.1,2.2,-53.5,120,10.5,120,12.6,11.2,41.01
4.18,1,3,-61.6,1.5,-53.1,48.7,11.3,33.2,12.5,11.3,31.22
4.29,1,0,-65.8,-0.4,-50.4,42.3,14.4,24.7,12.5,11.3,31.22
4.29,1,0,-67.3,8.5,-52.9,13,20.3,13.9,12.6,11.1,37.95
4.46,1,0,-67.3,8.5,-52.9,18.7,16.6,19.3,14.7,11.8,52.59
4.52,1,0,-61.4,1.2,-52.2,51.9,15.3,27.8,15.2,12.1,49.43
4.58,1,3,-60.7,2.1,-50.4,120,15.4,25.9,15.5,12.4,37.71
4.65,1,3,-56.5,-0.9,-51.4,120,16.6,22.3,15.9,13.2,33.67
4.71,1,0,-56.5,-0.9,-51.4,120,18.4,22.3,15.8,13.6,28.58
4.77,1,3,-55.9,1.2,-49.6,120,21.4,25.5,17.2,12.4,29.57
4.84,1,3,-51.3,0.3,-49.8,120,24.7,23.2,16.2,14.5,24.89
4.9,1,0,-51.7,1.6,-48.9,22.8,24.8,22.5,16.4,14.9,21.03
4.96,1,0,-48.3,3,-49.5,4.4,30.2,23.7,15.8,15.9,18.11
5.04,1,3,-46.8,2.2,-47.7,120,35.6,21.8,15.5,16.5,15.62
5.12,1,3,-44.1,2.1,-46,120,43.3,21.6,15.5,16.5,15.62
5.24,1,2,-50.1,18.7,-50.2,11.7,120,9.6,14,17.7,22.12
5.3,1,2,-50.1,18.7,-50.2,12.7,120,8.5,13.7,17.3,0.51
5.37,0,2,-49.6,27.7,-45.3,11.8,120,8.7,15.5,16.9,15.46
5.43,0,2,-48.6,18.4,-48.7,12.6,120,12.1,15.6,17,2.88
5.52,1,0,-54.6,6.4,-51.7,15.2,22.1,21,15.6,17,2.88
5.52,1,3,-38.7,-5.7,-36,120,43,21.7,14.7,18.6,5.18
5.69,1,2,-42.6,7,-45,120,120,19.5,15.1,18.7,-3.21
5.75,1,3,-39.9,2.8,-44.3,120,120,18.9,15,19.2,1.44
5.82,1,3,-41.9,6.6,-45,120,120,19.3,15.2,19.2,2.47
5.88,1,3,-44.1,3.1,-45,120,45.5,20.4,14.6,19.5,-5.88
5.94,1,3,-39.9,2.1,-42,120,41.9,20.4,14.4,20.3,-4.65
6.01,1,3,-39.9,2.1,-42,120,38,20.5,14.2,21.3,7.07
6.08,1,3,-36.8,0.3,-41.9,120,45.8,20.1,13.4,21.1,-81.04
6.15,1,3,-37.2,3.7,-41.4,120,51.2,19.9,12.5,21.5,-69.84
6.21,1,0,-41.1,6.3,-45.6,61.6,120,19.3,11.9,23.4,-11.93
6.27,1,0,-39.5,8.4,-45.1,57.5,120,18.6,11.6,23.5,-15.7
6.34,1,3,-42.9,13.2,-47.5,60.4,120,17.5,11.6,23.7,-22.27
6.4,1,4,-41.3,4.9,-45.4,21,19.1,18.1,11.3,24.1,-42.33
6.46,1,0,-44.4,6.3,-48.1,120,26.7,16.9,10.7,24.2,109.53
6.52,1,3,-34.8,9.3,-40.5,120,20.9,16.6,9.9,25.6,-31.21
6.58,1,3,-33.6,11.2,-39.5,120,11.9,17.7,8.4,25.7,-33.12
6.65,1,0,-35.4,11.4,-41.1,15.6,10.3,17.2,8.7,26.7,-23.95
6.71,1,0,-37.5,16.4,-44.4,14.7,15.4,16.1,8.1,27.6,-22.65
6.77,1,0,-37.8,20,-43.1,12.9,120,14.5,7.7,27.8,-31
6.84,1,0,-37.8,20,-43.1,8.6,120,13.5,7.4,28,-41.75
6.91,1,0,-35.6,10.9,-42.3,12.2,13,13.5,5.4,29.1,-31.58
7.01,1,0,-34.7,9.1,-43.4,11.1,15.2,13.3,4.3,29.5,-35.71
7.07,1,0,-31.2,15.7,-38.9,9.9,14.5,12.2,3,29.8,-37.59
7.13,1,3,-29.6,16.6,-38,9.3,120,11.4,4.9,29.2,-162.12
7.2,1,0,-31.8,23.5,-42,5.4,120,9.1,5.2,29.1,-167.12
7.26,1,2,-31.8,23.5,-42,3.7,120,7.7,3.9,31.1,-43.58
7.32,1,3,-36,29,-41.4,4.7,11.3,8.7,1.6,31.3,-39.79
7.39,1,0,-28.9,10.9,-37.7,5.5,9.4,7.9,3.6,31.2,-42.09
7.45,1,5,-28.9,10.9,-37.7,5,9.3,8.6,3.6,31.3,-46.66
7.51,1,3,-26.6,10,-35.4,5.5,5,8.4,3.5,31.3,-47.89
7.57,1,3,-24.7,9.6,-31.2,6.5,8.6,8.8,3.4,31.3,-48.67
7.65,1,3,-24.5,15.1,-30.3,5.2,17.5,7.7,3.4,31.3,-48.67
7.84,1,3,-24.5,15.1,-30.3,4.8,120,7.7,3.4,31.3,-48.67
8.29,1,3,-23.3,20,-31.4,3.9,120,7.4,3.4,31.3,-48.67
8.29,1,3,-25.4,19.1,-28.7,4.2,120,6.9,3.4,31.3,-48.67
8.62,1,3,-24.8,18.1,-28.9,4.4,120,7,3.4,31.3,-48.67
8.87,1,5,-25.6,18.1,-25.6,4.1,0,7.1,3.4,31.3,-48.67
9.04,1,3,-23.2,16,-26.2,4.5,120,6.9,3.4,31.3,-48.67
9.04,1,5,-24.1,15.8,-23.8,4,120,6.8,3.4,31.3,-48.67
9.32,1,5,-24.7,15.7,-24.7,4.4,120,7.2,3.4,31.3,-48.67
9.55,1,5,-23.6,14.5,-22.1,4.4,120,6.6,3.4,31.3,-48.67
9.82,1,5,-23.6,14.5,-22.1,4.3,120,6.9,3.4,31.3,-48.67
9.82,1,5,-25.4,18.7,-20.6,3.9,120,6.9,3.4,31.3,-48.67
10.13,1,5,-24.8,17.8,-21.2,3.4,120,6.2,3.4,31.3,-48.67
10.13,1,5,-24.5,17,-19.7,3.7,120,6.7,3.4,31.3,-48.67
10.5,1,5,-35.4,-7.9,-0.6,120,8.9,10.9,-4.7,49.2,-22.57
10.57,1,5,-33.9,-4.9,-1.8,120,9.5,11.2,0.5,40.6,-12.62
10.63,1,5,-33.9,-4.9,-1.8,120,10.4,11.1,3.6,36,-2.37
10.69,1,3,-33.9,-4.9,-1.8,120,11.7,10.8,4.5,35.2,0.01
10.76,1,5,-30.8,-2.8,-3.4,120,13.2,10.7,6.6,32.2,2.29
10.82,1,3,-30.3,-1.6,-8.5,120,13.1,10.6,10.1,26.9,2.52
10.9,1,5,-30.3,-1.6,-8.5,61.6,13.3,11.2,10.1,26.9,2.52
10.9,1,3,-29.6,-2.4,-10.6,120,14.1,11.7,4.4,36.2,1.24
11.04,1,3,-28.9,-1.6,-13.2,120,13.6,12.5,3.1,38.8,-5.8
11.1,1,3,-28.9,-2.8,-12.6,120,13.9,11.7,3.4,38.1,13.08
11.17,1,3,-29.3,-1.6,-14.4,69.4,14.6,11.3,2.9,41.2,25.74
11.23,1,3,-28.6,0.4,-20.9,120,120,10.2,2.4,44.4,-169.54
11.32,1,3,-29.8,-0.7,-31.7,42.6,120,9.9,2.4,44.4,-169.54
11.51,1,2,-29.8,-0.7,-31.7,24.9,120,10.6,2.4,44.4,-169.54
11.51,0,2,-64.6,5.7,-55,7.3,120,11.4,2.4,44.4,-169.54
11.77,0,2,-79.5,26.6,-47.5,4.7,120,8.5,2.4,44.4,-169.54
11.94,0,2,-79.5,26.6,-47.5,5.5,120,6.7,2.4,44.4,-169.54
11.94,1,2,-65.6,16.7,-56.4,5.8,120,8,2.4,44.4,-169.54
12.23,1,2,-64,14.4,-57.3,6.9,120,8,2.4,44.4,-169.54
12.49,0,2,-64,14.4,-57.3,9.1,27.1,8.1,2.4,44.4,-169.54
12.49,0,2,-67.4,9.9,-55.6,8.8,120,8.9,2.4,44.4,-169.54
12.71,1,2,-67.4,9.9,-55.6,3.3,120,8.5,2.4,44.4,-169.54
12.96,1,2,-77.6,7.8,-51.4,4.7,120,8.7,2.4,44.4,-169.54
12.96,1,2,-71.9,6.4,-54.3,8.4,120,8.7,2.4,44.4,-169.54
13.17,1,2,-59.1,7.9,-57.6,24,120,7.6,2.4,44.4,-169.54
13.36,1,2,-59.1,7.9,-57.6,23.7,120,7.3,2.4,44.4,-169.54
13.58,1,2,-56.2,15.8,-58.5,9.1,120,6.7,2.4,44.4,-169.54
13.58,1,2,-56.1,22.9,-54.3,6.5,120,6.9,2.4,44.4,-169.54
13.81,1,2,-56.1,22.9,-54.3,5.9,120,6.5,2.4,44.4,-169.54
14.06,1,2,-56.5,29.6,-51.9,5.5,120,5.3,2.4,44.4,-169.54
14.06,1,2,-58.5,33.5,-48.1,7.4,120,6.5,2.4,44.4,-169.54
14.35,1,2,-48.4,31.5,-51.1,7.7,120,6.4,2.4,44.4,-169.54
14.59,1,2,-51,33.5,-50.8,6,120,6.8,2.4,44.4,-169.54
14.59,1,2,-52.9,36.2,-45.3,6.8,120,6.5,2.4,44.4,-169.54
14.81,1,2,-29.8,38.3,-18.5,4.3,3.9,7.8,2.4,44.4,-169.54
14.98,1,2,-28.9,36.9,-19.4,4.2,4.5,8,2.4,44.4,-169.54
15.2,1,2,-29.2,38.3,-19.6,4.7,3.6,7.7,2.4,44.4,-169.54
15.4,1,1,-26.6,35,-13.9,4.6,3.7,7.6,2.4,44.4,-169.54
15.6,1,2,-28.7,36.8,-14.8,3.9,3.4,8.5,2.4,44.4,-169.54
15.6,1,2,-27.7,35.6,-14.5,3.6,3.1,7.8,2.4,44.4,-169.54
15.84,1,2,-26.6,36.2,-14.7,3.8,3.6,8.6,2.4,44.4,-169.54
16.14,1,2,-28.1,35.4,-13.6,4.4,3.8,8.4,2.4,44.4,-169.54
16.14,1,2,-27.4,35,-15.8,3.6,4,8.1,2.4,44.4,-169.54
16.6,1,2,-27.2,35.1,-12.3,4,3.6,8.9,2.4,44.4,-169.54
16.6,1,2,-27.7,36.3,-13.5,4,4.2,8.6,2.4,44.4,-169.54
16.91,1,1,-28.4,36.8,-13.8,3.2,3.9,8.3,2.4,44.4,-169.54
16.91,1,2,-26.6,36.9,-15.4,3.5,3.2,8.9,2.4,44.4,-169.54
17.11,1,2,-26.6,36.2,-12.9,3.7,3.6,9.1,2.4,44.4,-169.54
17.39,1,2,-27.2,36.8,-14.5,3.3,3.2,8.9,2.4,44.4,-169.54
17.58,1,2,-26.9,36.3,-15.5,3.4,3.3,8.9,2.4,44.4,-169.54
17.58,1,2,-28,37.8,-13.8,3.7,3.5,8.6,2.4,44.4,-169.54
17.83,1,2,-26.9,36.3,-14.8,3.2,3.3,9.2,2.4,44.4,-169.54
18.08,1,2,-28.6,38,-15.1,3.1,4,8.6,2.4,44.4,-169.54
18.37,1,2,-27.7,36.8,-13.8,2.9,2.8,9.2,2.4,44.4,-169.54
18.37,1,2,-29.6,36.5,-13.9,2.8,3.6,9,2.4,44.4,-169.54
18.59,1,2,-28.6,38.9,-16.4,3,4.2,9.1,2.4,44.4,-169.54
18.8,1,2,-27.8,37.2,-15.8,3,2.9,9.2,2.4,44.4,-169.54
19.01,1,2,-27.7,37.5,-15.5,3,3.7,9.5,2.4,44.4,-169.54
19.2,1,2,-27.7,38.6,-17,3.1,3.2,9.4,2.4,44.4,-169.54
19.2,1,2,-26.5,36.8,-16,2.4,3.2,9.3,2.4,44.4,-169.54
19.47,1,2,-27.8,36.9,-16.1,2.3,3.6,9.4,2.4,44.4,-169.54
19.69,1,2,-29.8,38.3,-16.7,2.6,3.4,9.6,2.4,44.4,-169.54
19.69,1,2,-27.4,35.7,-15.4,2.9,3.1,9.3,2.4,44.4,-169.54
19.87,0,2,-28.6,37.7,-14.4,2.7,3.4,9.6,2.4,44.4,-169.54
20.09,0,2,-28.6,37.7,-14.4,2.6,3.6,9.4,2.4,44.4,-169.54
20.09,1,2,-29.3,37.2,-15.4,2.7,4.2,9.7,2.4,44.4,-169.54
20.34,1,2,-29.2,38.3,-13.8,2,3.9,9.7,2.4,44.4,-169.54
20.34,1,2,-28.7,38.3,-15.2,3,3.3,9.6,2.4,44.4,-169.54
20.57,1,2,-29.5,39.3,-14.5,2.3,3.6,9.4,2.4,44.4,-169.54
20.78,1,2,-29.2,37.5,-17.5,3.3,3.8,9,2.4,44.4,-169.54
20.78,1,2,-29.2,37.5,-17.5,2.4,2.9,9.7,2.4,44.4,-169.54
20.96,1,2,-29.3,34.2,-14.7,2.5,3.6,9.6,2.4,44.4,-169.54
21.22,1,2,-28.7,37.8,-13,2.5,3.5,9.7,2.4,44.4,-169.54
21.47,1,2,-28.9,36.9,-16.4,2.2,3.5,9.7,2.4,44.4,-169.54
21.71,1,2,-28.9,37.2,-13.9,2.6,3.7,9.8,2.4,44.4,-169.54
21.94,1,2,-29.5,38.6,-16,2.3,3,9.6,2.4,44.4,-169.54
22.15,1,2,-30,36.5,-16.1,3.2,3.7,8.9,2.4,44.4,-169.54
22.15,1,2,-28.1,36.9,-15.4,2.8,3.9,9.5,2.4,44.4,-169.54
22.15,1,2,-28.7,36.3,-13.5,2.5,3.7,9.6,2.4,44.4,-169.54
22.48,1,2,-29.6,37.2,-13.9,2.4,3.5,9.7,2.4,44.4,-169.54
22.63,1,2,-28,37.5,-12.7,2.7,3.4,9.3,2.4,44.4,-169.54
22.85,1,2,-27.8,37.2,-14.4,2.7,3.3,9.5,2.4,44.4,-169.54
22.85,1,2,-28.9,36.5,-12.6,2.7,3.5,9.6,2.4,44.4,-169.54
23.1,1,2,-28,36.8,-11.2,2.6,3,10,2.4,44.4,-169.54
23.1,1,2,-26.3,36.5,-14.4,2.1,3.4,9.5,2.4,44.4,-169.54
23.3,1,2,-28,37.1,-13,2.9,3.6,9.4,2.4,44.4,-169.54
23.58,1,2,-28.1,36.2,-11.1,2.1,3.4,9,2.4,44.4,-169.54
23.58,1,2,-28.6,36.5,-14.4,2.8,3.7,9.2,2.4,44.4,-169.54
23.75,1,2,-26.9,34.8,-12.3,2.8,3.8,8.6,2.4,44.4,-169.54
23.75,1,2,-27.8,36.9,-13.2,2.8,2.9,8.8,2.4,44.4,-169.54
23.94,1,2,-28.9,35.7,-12.1,3.1,3.6,8.6,2.4,44.4,-169.54
24.17,1,2,-28,34.4,-13.8,2.7,3.5,9,2.4,44.4,-169.54
24.17,1,2,-28.1,36.2,-13.2,2.6,3.6,9.2,2.4,44.4,-169.54
24.45,1,2,-27.2,36.8,-13.5,2.7,3.5,8.9,2.4,44.4,-169.54
24.45,1,2,-27.2,35.9,-12.7,2.5,3.4,9.2,2.4,44.4,-169.54
24.73,1,2,-28.9,35.7,-13.6,2.5,3.6,9.2,2.4,44.4,-169.54
25.01,1,2,-26.9,34.4,-13.8,2.6,3.9,9.2,2.4,44.4,-169.54
25.01,1,2,-26.5,36.3,-14.2,2.6,3.8,8.4,2.4,44.4,-169.54
25.25,1,2,-27.1,35,-10.6,2.5,4.5,9.2,2.4,44.4,-169.54
25.43,1,2,-28.6,35.7,-12.1,2.3,4.1,8.7,2.4,44.4,-169.54
25.43,1,2,-26.2,34.8,-12.3,1.9,4,9.4,2.4,44.4,-169.54
25.65,1,2,-27.1,36.2,-12.6,2.4,3.9,9,2.4,44.4,-169.54
25.9,1,2,-26.6,35.4,-10.6,3,4.7,9.2,2.4,44.4,-169.54
25.9,1,2,-28.1,35.7,-11.4,2.6,4.4,9.1,2.4,44.4,-169.54
26.13,1,2,-28.4,35.9,-8.7,2.6,3.8,9.1,2.4,44.4,-169.54
26.41,1,2,-27.4,34.5,-11.4,2.5,3.8,9.5,2.4,44.4,-169.54
26.41,1,2,-29.2,37.1,-10.5,2.5,3.8,9.5,2.4,44.4,-169.54
26.77,1,2,-28,35.6,-9.7,2.3,3.1,9.4,2.4,44.4,-169.54
26.77,1,2,-27.7,36.8,-12,2.2,3.7,9.1,2.4,44.4,-169.54
27.05,1,2,-28.6,37.7,-11.1,2.3,3.6,9.4,2.4,44.4,-169.54
27.32,1,2,-28.6,37.7,-15.4,2.5,3.7,9,2.4,44.4,-169.54
27.32,1,2,-28,34.1,-13.5,3.3,4,9.3,2.4,44.4,-169.54
27.63,1,2,-29.2,37.5,-15.2,1.8,3.5,9.6,2.4,44.4,-169.54
27.63,1,2,-28.4,34.1,-10.9,3.4,3.7,8.8,2.4,44.4,-169.54
27.88,1,2,-28.4,34.1,-10.9,2.6,4.8,8.7,2.4,44.4,-169.54
28.14,1,2,-26.5,33.6,-12,1.8,3.5,9.5,2.4,44.4,-169.54
28.39,1,2,-26.9,30.6,-10.9,2.3,3.8,8.9,2.4,44.4,-169.54
28.39,1,2,-25.3,34.2,-12.6,2.8,3.8,9.1,2.4,44.4,-169.54
28.66,1,2,-24.8,28.4,-7.3,2.4,3.9,8.8,2.4,44.4,-169.54
28.66,1,2,-25.3,29.3,-8.8,2.4,6,8.8,2.4,44.4,-169.54
29.01,1,2,-26.3,32.3,-8.8,2,5.6,8.9,2.4,44.4,-169.54
29.22,1,2,-24.7,32.1,-5.8,2.3,6.5,8.9,2.4,44.4,-169.54
29.45,1,2,-27.8,31.1,-10,2.2,5.2,8.8,2.4,44.4,-169.54
29.45,1,2,-24.8,32.3,-11.1,2.8,5,8.7,2.4,44.4,-169.54
29.71,1,2,-26.2,30.6,-8.4,3.1,4.4,9.2,2.4,44.4,-169.54
29.98,1,2,-25.7,28.3,-8.4,2.4,4.3,8.7,2.4,44.4,-169.54
29.98,1,2,-24.7,29.5,-9.7,3.3,4.5,8.8,2.4,44.4,-169.54
30.21,1,2,-24.8,28.1,-10.6,3,4.1,8.4,2.4,44.4,-169.54
30.21,1,2,-25,31.7,-10.5,3.3,4,8.4,2.4,44.4,-169.54
30.54,1,2,-25.4,31.4,-9.7,2.8,3.7,8.5,2.4,44.4,-169.54
30.83,1,2,-26,33,-10.6,3.3,3.7,8.6,2.4,44.4,-169.54
31.08,1,2,-25.3,30.8,-13.6,3.2,4,8.3,2.4,44.4,-169.54
31.08,1,2,-27.1,30.8,-13.6,3.3,7.3,8.7,2.4,44.4,-169.54
31.34,1,2,-26.2,32.4,-9.7,2.3,4.5,9,2.4,44.4,-169.54
31.58,1,2,-25.7,34.1,-15.2,2.7,120,10.5,3.7,46.6,-22.5
31.64,1,2,-22.4,23.6,-25.4,3.7,120,10.3,3.3,47,-23.88
31.72,0,2,-22.4,23.6,-25.4,6.2,120,11.1,3.5,46.7,-19.09
31.78,0,3,-18.2,7,-23.5,14,14.1,12.9,3.2,46.8,-11.54
31.84,0,3,-19.4,4.9,-20.6,10.8,26.5,12.1,3.2,46.9,-10.71
31.91,0,3,-19.3,5.8,-27.5,9.6,120,11.4,3,47.4,-11.22
31.97,0,3,-21.5,1.6,-23,14,52.4,11.4,2.6,48.6,-20.23
32.03,1,3,-20.5,-1.6,-24.5,17.4,47.7,11.7,2.6,48.6,-20.23
32.03,1,3,-21.1,-3.1,-23.8,25.2,47.5,11.5,2.6,48.6,-20.23
32.3,1,3,-21.8,-2.4,-24.8,15.7,60.3,11.8,2.6,48.6,-20.23
32.3,1,0,-21.7,4.5,-32.3,18.9,120,11.1,2.6,48.6,-20.23
32.63,1,2,-23.3,17.3,-39.5,4,120,8.8,2.6,48.6,-20.23
32.63,1,3,-21.4,-2.5,-28,23.4,120,10.3,2.4,49.9,-0.93
32.77,1,0,-21.5,-3.9,-27.1,23.9,120,10.1,2.5,50.5,-7.13
32.83,1,3,-21.5,-3.9,-27.1,21.9,120,10.4,2.5,51,-9.37
32.89,1,3,-20.8,-6.3,-22.7,28.9,60.5,11,2.6,51.2,-7.78
33.02,1,3,-21.5,-6.3,-22.3,19.2,54.5,10.9,2.8,51.8,2.4
33.08,1,0,-18.4,-4.9,-21.1,15.8,49.3,10.9,2.7,52,-2.04
33.14,1,3,-20.6,-6.9,-21.1,120,53.9,11.1,2.9,52,-4
33.14,1,3,-21.1,-12,-20.9,30.7,48.1,11.1,3.1,52.5,-3.34
33.22,1,3,-21.1,-12,-20.9,120,37,11.4,3.1,52.9,-15.54
33.28,1,3,-22.1,-12.3,-17.8,120,26.6,11.6,3.4,53.1,-12.04
33.34,1,3,-22.1,-12.3,-17.8,27.2,23.1,12,3,53.7,-11.74
33.4,1,3,-24.7,-14.1,-13,120,25.7,12.5,3.3,54.1,-6.09
33.47,1,3,-25,-13.3,-15.5,120,50.9,12.1,3.7,53.6,0.48
33.53,1,3,-21.8,-11.7,-19,27.1,55.4,11.8,3.5,54.7,3.69
33.59,1,3,-21.5,-15.1,-19.7,29.5,57.3,11.8,3.6,54.7,12.98
33.66,1,0,-23.8,-14.7,-22,28.6,48.6,12.2,3.7,55,21.32
33.72,1,3,-24.1,-16.6,-19,30.5,46.3,12.4,3.7,55.3,20.99
33.78,1,3,-24.7,-16,-19.3,29.1,42.6,12.7,3.8,55.8,21.29
33.84,1,3,-25.3,-17.3,-19.4,35,120,13.7,4.4,56.3,17.72
33.91,1,3,-30.3,-22.3,-20.9,14.2,30.2,14,4.4,56.5,18.18
33.97,1,3,-30.3,-22.3,-20.9,14,28.2,14.5,4.3,56.6,21.11
34.03,1,3,-29.2,-21.4,-21.4,19.6,36.3,14.2,4.3,56.6,16.45
34.1,1,0,-27.7,-19.1,-19.3,10.5,34,14.8,4.4,56.6,8.06
34.16,1,0,-25.3,-15.8,-17.9,21.9,39.1,14.6,3.5,57.5,36.05
34.22,1,0,-25.4,-18.7,-16,22.6,31.6,14.5,4.3,57.2,0.63
34.28,1,3,-25.7,-18.7,-14.2,22.5,35.4,14.1,4.4,57.7,-7.25
34.34,1,3,-25.7,-18.7,-14.2,38.7,46.7,14.2,5.1,57.8,76.97
34.4,1,3,-20.6,-11.4,-17.5,26.1,120,13.3,4.3,58.5,-5.36
34.47,1,3,-20.6,-11.4,-17.5,25.3,120,13.4,4.3,58.7,-5.94
34.53,1,0,-18.4,-2.5,-21.1,22.4,4.9,13.5,5,58.3,117.16
34.66,1,0,-17.3,-3,-23.3,21.6,4.1,13.7,4.9,58.3,91.07
34.72,1,0,-17.3,-3,-23.3,20.7,3.1,13.6,4.2,58.5,-3.94
34.78,1,0,-17.3,-6.1,-18.8,21.6,3.5,13.5,4.5,58.5,-15.92
34.84,1,0,-17.6,-8.4,-17.5,21.7,3.4,13.9,4,58.9,-7.61
34.91,1,0,-19.1,-9.9,-16.7,21.7,4.1,13.6,3.9,59.2,-2.83
34.97,1,0,-19.1,-9.9,-16.7,21.1,3.5,13.8,3.4,60.4,6.68
35.03,1,0,-19.7,-11.7,-15.1,22.3,3.9,13.8,3.1,60.6,49.6
35.09,1,0,-17.6,-10.3,-12.7,22,3.7,13.5,2.6,62.1,29.85
35.15,1,3,-19.4,-10.3,-14.8,20.5,3.3,13.2,2.6,62.1,32.17
