# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
20.16,1,0,-53.7,-22.7,-26,54.2,9.6,23.4,11.7,50.4,92.61
20.22,1,0,-53.7,-22.7,-26,53.2,10.2,17.5,12.5,50.9,99.32
20.28,1,0,-53.7,-20,-30,28,11.5,20.3,13.5,51.4,103.05
20.34,1,3,-58,-18.5,-33.9,120,23.3,18.2,13.5,51.6,101.51
20.41,1,0,-64,-21.2,-29.6,39.4,16.5,18.8,13.8,51.8,105.66
20.47,1,0,-65,-19.6,-30.6,43.7,19.9,19.5,14.3,52,104.86
20.53,1,0,-68.6,-17.5,-31.2,120,36.1,18,14.9,52.2,105.37
20.6,1,0,-67.4,-19.1,-32.3,49.9,31.7,18.7,15.3,52.6,105.41
20.66,1,3,-67.9,-17.5,-32.7,120,24.4,19.4,15.6,52.5,106.82
20.72,1,3,-67,-17,-32.1,120,34.7,18.2,16.4,52.9,110.92
20.78,1,0,-65.6,-16.4,-33,75.1,0,17.2,17.2,53.2,111.18
20.85,1,3,-65.6,-16.4,-33,102.9,120,17.4,17.8,53.5,116.46
20.91,1,3,-65.9,-16.4,-34.5,120,20.7,17.9,18.1,53.7,116.98
20.97,1,3,-69.1,-15.1,-33.6,80.8,120,18.6,18.7,53.9,118.89
21.03,1,0,-69.1,-15.1,-33.6,57.9,12.2,17,19.4,54.2,119.23
21.1,1,3,-71.5,-14.5,-35,73.4,120,17.8,19.3,54.2,121.52
21.16,1,3,-70.1,-11.8,-33.8,120,21.1,18.2,19.3,54.1,117.4
21.22,1,3,-70.1,-8.7,-37.1,67.4,120,18.2,19.8,54.2,114.19
21.28,1,2,-70.1,-8.7,-37.1,120,120,17.2,20.5,54.6,113.26
21.34,1,3,-71,-12,-36.2,120,32.9,20.5,20.7,54.1,123.4
21.4,1,3,-67.7,-13.5,-36.2,120,27,18.5,21.6,54.9,119.6
21.47,1,3,-67.9,-14.5,-34.5,52.4,120,16.1,22.1,54.9,118.69
21.53,1,2,-68,-13.2,-35.1,50.8,120,16.3,23,55.4,121.68
21.59,1,3,-69.7,-14.8,-32.7,48.3,9.9,25.6,23.2,55.5,120.73
21.65,1,0,-71.9,-10.6,-32.3,66.9,11.9,17.5,23.4,55.3,116.72
21.72,1,3,-70.1,-12.6,-33.8,82.1,14.9,17.6,23.6,55.2,112.48
21.78,1,0,-72.5,-11.2,-35.4,120,5.4,16.9,24.4,55.1,110.79
21.84,1,3,-72.5,-11.2,-35.4,120,120,17.1,25.6,55.5,114.01
21.9,1,3,-72.5,-11.2,-35.4,120,120,16,26.5,55.9,121.09
21.97,1,3,-65.9,-17.2,-34.2,120,14.8,15.8,26.3,56,120.13
22.03,1,0,-67.3,-15.8,-32.6,7.8,15.4,15.7,26.3,55.9,117.38
22.09,1,0,-69.8,-13.2,-33.3,28.5,4.6,15,27.1,56,123.69
22.16,1,0,-69.8,-13.2,-33.3,32.2,3.7,15.7,27.4,55.9,128.54
22.22,1,3,-69.4,-13,-32.7,120,120,16.8,27.4,55.8,123.35
22.28,1,3,-68.2,-14.8,-33.5,120,11.3,16.3,27.3,55.8,115.6
22.35,1,3,-71.5,-12.6,-32.7,120,120,17.9,27.8,56.1,107.37
22.41,1,3,-71.5,-12.6,-32.7,120,13.1,19.2,28.3,56,107.05
22.47,1,3,-70.1,-14.1,-27.2,120,13.5,17.6,28.7,56.3,110.16
22.53,1,3,-67.3,-17.8,-29.6,120,14.2,14.4,29,55.9,108.96
22.6,1,3,-64.7,-16.6,-28.6,120,15.9,13.8,29.9,56.3,110.72
22.66,1,0,-63.8,-17.9,-27.7,54.1,15.6,14.1,30.7,56.2,114.38
22.72,1,3,-65.5,-18.5,-27.1,120,15.2,14.2,31.9,56.5,118.66
22.79,1,3,-65.5,-18.8,-24.8,120,16.7,14.6,33.4,56.7,125.23
22.85,1,0,-64.6,-18.4,-27.7,27.8,18.5,14.7,34.6,57.1,140.31
22.91,1,0,-68.2,-18.4,-26.5,21.7,16.2,15.7,34.6,57,143.76
22.98,1,0,-68.2,-18.4,-26.5,19.7,18,15.7,34.4,56,143.49
23.04,1,0,-74.9,-14.8,-24.7,12.5,120,2.7,34.7,55.4,141.3
23.1,1,0,-78.8,-10.5,-26,18.7,120,2.4,35.2,55.4,140.45
23.16,1,0,-80.7,-7.2,-25.9,23.4,20.7,3.7,35.2,55.5,140.95
23.29,1,0,-80.9,-6.3,-21.2,26.4,10,9.3,35.1,55,136.15
23.35,1,3,-79.2,-6.9,-29.8,120,41.6,2.5,35.1,55,139.52
23.41,1,3,-79.2,-6.9,-29.8,120,20.4,2.7,35.1,55.2,142.2
23.48,1,0,-77.7,-8.7,-28.4,120,12.4,5.5,35,55.2,142.25
23.54,1,3,-76.8,-10.9,-28.6,120,12.4,5,35.1,55,139.19
23.6,1,3,-77.6,-8.2,-29.6,120,13.2,4.7,35.1,54.9,133.77
23.66,1,3,-77.3,-5.8,-32.6,120,15.7,4.5,35.1,55.1,137.69
23.72,1,3,-75.9,-7.9,-33,120,16.4,3.9,35.2,54.9,141.04
23.79,1,0,-76.7,-9.1,-31.2,25.9,15,3.5,35.2,55.1,142.14
23.85,1,3,-75.6,-6.9,-31.2,120,18.3,3.9,35.2,54.8,138.59
23.98,1,3,-78.2,-6.9,-31.7,120,17.2,3.2,35.3,54.9,130.87
24.04,1,3,-78.2,-6.9,-31.7,120,18.4,3.1,35.3,54.6,129.07
24.1,1,0,-78.2,-9.1,-27.7,20.6,15,2.3,35.3,54.8,130.75
24.17,1,0,-77,-9.1,-26.2,20.9,17.4,1.4,35.3,54.6,127.94
24.23,1,0,-77,-9.1,-26.2,22.9,19.2,2.2,35.3,54.6,126.46
24.29,1,0,-76.1,-11.7,-26.3,18.5,15.4,1.9,35.3,54.6,124.78
24.35,1,0,-74.9,-10.6,-27.7,22,17.7,1.8,35.3,54.7,125.06
24.42,1,0,-75.6,-11.8,-26.9,20.7,16.9,2.5,35.2,54.7,125.12
24.48,1,0,-75.6,-11.8,-26.9,17.3,18.1,1.9,35.2,54.7,122.07
24.54,1,0,-71.9,-13,-27.7,19.3,18.6,1.7,35.2,54.3,119.15
24.6,1,0,-71.8,-14.4,-29.6,21.9,17.6,1.7,35.6,54.1,119.1
24.67,1,0,-71.8,-14.4,-29.6,22.8,16.9,1.8,35.4,54.1,120.47
24.73,1,0,-68.9,-13,-31.7,23.7,22.5,1.5,35.5,54.1,117.31
24.79,1,3,-69.8,-15.1,-27.8,20.2,23.1,1.4,35.6,53.8,113.91
24.85,1,0,-70.1,-15.2,-27.7,26.6,17.6,2.3,35.6,53.5,109.32
24.91,1,0,-71,-13.2,-25.6,27,16.8,2.5,35.6,53.4,106.13
24.98,1,0,-71,-13.2,-25.6,22.7,9.1,2.2,35.9,53.1,98.86
25.04,1,0,-63.4,-17.9,-26.2,15.7,19.1,2.2,36,52.9,97.93
25.1,1,0,-63.4,-17.9,-26.2,17.2,120,1.8,36.4,52.5,91.52
25.17,1,3,-60.2,-18.1,-29.6,17.4,120,2.5,36.5,52.4,89.84
25.23,1,0,-60.2,-18.1,-29.6,13.2,120,2.3,36.6,52.2,88.25
25.29,1,3,-59.9,-18.8,-28.9,14.1,120,2.9,36.9,52.2,84.02
25.35,1,0,-55.9,-20,-28.9,13.3,120,3.1,37,52.1,81.85
25.42,1,0,-54,-18.8,-26,14.5,120,1.7,37.1,52,82.08
25.48,1,0,-54,-18.8,-26,16.2,120,1.1,37.2,51.8,82.31
25.54,1,0,-50.2,-19.3,-27.5,17,120,2.9,37.3,51.7,82.06
25.6,1,0,-49.9,-17.3,-30.3,17.7,83.7,2.9,37.4,51.7,77.52
25.66,1,3,-51.3,-17.9,-24.4,18.5,70.6,2.6,37.7,51.9,78.7
25.73,1,0,-51.3,-17.9,-24.4,20,10.7,1.9,38.1,51.5,75.9
25.79,1,3,-47.8,-17.2,-26.9,26.2,120,2.6,38.8,51.7,79.02
25.85,1,3,-47.4,-17,-28.9,21.3,120,2.8,38.7,51.7,77.84
25.92,1,3,-48.3,-18.7,-22.9,16.3,120,1.8,38.8,51.7,75.89
25.98,1,3,-48.3,-18.7,-22.9,14.7,120,2.4,38.8,51.5,77.88
26.05,1,0,-50.2,-18.8,-22,11.1,120,2.3,39,51.5,77.98
26.1,1,0,-45.3,-17.2,-21.4,12.6,120,1.3,39.4,51.5,77.28
26.17,1,0,-48.1,-19.3,-22,12,120,2.1,39.8,51.6,75.68
26.23,1,3,-48.1,-19.3,-22,17.2,120,2,39.9,51.6,78.2
26.29,1,0,-46.8,-19.1,-21.8,11.7,56.2,2.2,39.8,51.5,75.12
26.35,1,0,-46.6,-18.1,-23.5,11.1,120,2,39.8,51.5,72.65
26.42,1,0,-46,-19.4,-23.9,8.8,120,1.9,40,51.4,75.18
26.48,1,0,-47.2,-17.2,-24.7,13.4,50.8,2.3,41.3,51.2,87.27
26.54,1,3,-45,-17.2,-21.8,18.8,38,1.8,41.8,51.7,88.05
26.61,1,3,-43.5,-17.5,-18.1,120,42.8,7.5,41.8,51.7,83.83
26.67,1,3,-45.7,-17.9,-17.5,120,38.3,20.6,41.9,52.2,76.71
26.73,1,0,-51.3,-19.9,-13.5,6.3,36.8,22.3,42.2,51.7,79.85
26.8,1,0,-51.3,-19.9,-13.5,6.4,45.9,19.2,42.4,51.8,76.41
26.86,0,0,-49.9,-21.2,-17.2,6,28.1,20.2,43.2,52,79.93
26.92,1,0,-48.4,-21.2,-17.9,6.2,22.4,20.1,44.4,52,79.91
26.98,1,0,-48.3,-20.6,-18.1,5.8,17.2,19.9,44.8,52.3,83.97
27.05,1,3,-46.8,-18.4,-15.5,6,18.3,22.4,44.7,52.2,85.28
27.11,1,4,-49.2,-20.8,-13.6,4.4,15.2,25.1,44.8,52.4,82.82
27.17,1,4,-51,-20.5,-13.6,3.5,16,22,45.1,52.4,82.2
27.24,1,0,-51,-20.5,-13.6,4.1,18.5,23,45.2,52.6,86.05
27.3,1,0,-51,-20.5,-13.6,4.1,18.7,22.4,45.2,52.5,84.67
27.36,1,0,-49.9,-21.2,-16.1,3.5,13,19.3,45.3,51.8,-19.14
27.42,1,0,-49.9,-21.2,-16.1,3.9,16.3,20.9,45.3,51.8,-46.16
27.49,1,0,-52.2,-21.2,-12.9,3.4,16.8,21.7,45.4,52.6,76.83
27.55,1,0,-53.1,-21.4,-12,3.3,14,26.8,45.6,52.2,1.08
27.61,1,3,-51.6,-19.1,-7.2,3,12.5,120,45.6,52.9,79.49
27.68,1,3,-49.2,-20,-6,3.1,10.4,120,45.9,52.8,77.76
27.74,1,1,-49.6,-20,-8.5,3,9.9,30.8,46,52.9,74.28
27.8,1,0,-49.2,-21.5,-10.6,2.2,9.8,21.3,46,53,71.1
27.87,1,3,-49.2,-21.5,-10.6,2.4,8.1,22.9,46.1,53.2,67.78
27.93,1,3,-49,-19.9,-6.9,2.5,6.9,23.3,46.2,53.4,61.48
27.99,1,3,-44.4,-20,-8.1,2.6,7,20.9,46.4,53.5,60.62
28.05,1,3,-44.4,-20,-8.1,3.2,5.9,20.7,46.4,53.5,60.58
28.12,1,3,-42.9,-19.6,-7,2.6,6.2,20.4,46.4,53.8,56.62
28.18,1,0,-37.8,-16.6,-11.1,2.5,5.1,18.2,46.3,54.2,51.32
28.24,1,0,-39,-17.5,-12,2.9,5.1,18.6,46.4,54.4,48.75
28.31,1,5,-36.5,-15.7,-12,2.4,5,18.6,46.4,54,52.06
28.37,1,0,-34.1,-13.9,-16.4,3.9,4.8,17.5,46.3,53.8,55.82
28.43,1,0,-32.4,-13.3,-21.8,21.6,4.8,12.5,46.3,53.9,54.95
28.49,1,0,-32.4,-13.3,-21.8,2.5,4.5,18.3,46.4,53.9,54.71
28.56,1,5,-34.1,-14.4,-11.8,2.8,4.6,19.1,46.2,53.9,55.12
28.62,1,0,-35.1,-14.7,-14.7,1.7,4.8,18.8,46.2,54,61.97
28.68,1,0,-34.7,-15.7,-14.8,2.9,4.3,18.6,46.2,53.9,63.72
28.75,1,0,-34.7,-15.7,-14.8,2.3,5,17.8,46.1,54,66.63
28.81,1,5,-34.7,-15.7,-14.8,2.8,5.3,18.4,46.1,53.8,68.8
28.88,1,0,-38.9,-17,-12.6,2.3,4.9,17.9,46,53.8,68.56
28.94,1,0,-41.4,-18.8,-13.2,2.7,5.8,17,45.9,54,66.32
29,1,5,-40.5,-18.7,-12.7,2.3,6.3,18.5,45.9,54,68.17
29.06,1,5,-41,-20.6,-13,2.4,6,18.1,46.1,54.1,63.92
29.13,1,5,-39.6,-18.1,-14.4,3,6.4,17.4,46.2,54.2,61.83
29.19,1,5,-41.1,-18.1,-13.9,3.9,6.8,17.1,46.2,54.3,61.19
29.25,1,5,-40.5,-19.1,-14.2,2.6,5.6,16.8,46.2,54.3,59.15
29.32,1,0,-40.5,-19.1,-14.2,2.2,5.3,16.8,46.3,54.5,57.21
29.38,1,5,-39.5,-17.9,-14.5,2.2,5.1,18.2,46.5,54.7,55.59
29.44,1,5,-36.5,-16.7,-14.8,3.2,5,17.8,46.5,55,52.52
29.51,1,5,-36.5,-16.7,-14.8,2.9,5,17.2,46.4,55.3,49.74
29.57,1,5,-33.6,-15.4,-18.4,7.5,4.7,17.2,46.4,55.5,48.44
29.63,1,3,-33.5,-16.7,-19.6,120,4.8,16.4,46.4,55.6,48.17
29.69,1,2,-32.4,-14.1,-26.2,120,6.9,10.3,46.5,55.6,47.59
29.76,1,2,-32.4,-14.1,-26.2,120,5.2,8.7,46.5,55.7,46.29
29.82,1,2,-30.3,-11.7,-28.9,120,6.3,8.1,46.6,55.8,45.33
29.88,1,2,-30.5,-12.6,-30.5,120,5.3,8,46.7,56.4,40.25
29.95,1,2,-28.9,-10.5,-29.6,120,5.4,7.5,46.9,57.4,46.36
30.01,1,2,-31.1,-12.4,-30,120,7.4,7.9,47,57.7,44.79
30.07,1,2,-26.9,-10.3,-30.2,28.6,4.6,5.8,47,57.7,44.44
30.13,1,2,-33.2,-7.9,-33.5,21.9,6.8,4.6,47,57.8,43.99
30.2,1,2,-32,-7.9,-37.5,21.4,5.9,3.4,47.2,57.9,43.79
30.32,1,2,-31.2,-4.9,-37.1,20.5,6.5,3.3,48.2,59.7,59.45
30.38,1,2,-31.5,-7.8,-34.7,19.9,5.6,3.7,48.2,59.8,64.8
30.45,1,2,-31.5,-7.8,-34.7,19.4,6.1,3.2,48.6,60,70.54
30.51,1,2,-31.8,-5.5,-37.2,12.4,5.8,3.2,48.9,60.2,70.18
30.57,1,0,-41.3,-15.2,-37.8,13,6.6,3.4,49,59.8,70.2
30.63,1,2,-41.3,-15.2,-37.8,13.1,5.1,3.8,49.3,60,71.62
30.7,1,0,-42.6,-20.8,-32.1,12.9,5.4,3.9,50,60.5,85.66
30.76,1,0,-40.5,-19.1,-30.2,12.9,4.4,5,50.3,60.6,90.55
30.82,1,0,-42.2,-22.3,-24.8,13,4.7,8.1,50.4,60.7,90.02
30.88,1,0,-42.2,-22.3,-24.8,11.8,4.1,7.5,50.7,60.7,93.7
30.95,1,0,-54,-26.2,-20.2,9.6,2.5,10.8,51.1,60.7,96.05
31.01,1,0,-53.4,-27.1,-22.6,9.8,2.5,8.2,51.7,60.7,98.9
31.07,0,0,-53.4,-27.1,-22.6,9.5,2.5,11.8,51.8,60.7,101.8
31.13,1,0,-55.2,-25.7,-20.2,9.3,3.5,10,52.1,60.6,98.76
31.2,1,0,-59.4,-24.8,-16.3,8.4,8.6,17.6,52.4,60.9,99.58
31.26,1,0,-60.1,-27.1,-18.5,8.5,7.7,18.1,52.8,60.9,99.48
31.32,1,3,-60.1,-27.1,-18.5,8.6,9.3,17.6,53.4,60.8,100.35
31.39,1,0,-61.4,-26.2,-20.2,7.2,11.7,11.9,53.5,60.3,94.68
31.45,1,0,-59.5,-25,-19.7,7.5,17.6,14.7,53.6,60.6,92.2
31.51,1,0,-59.1,-26,-18.5,6.7,17,16.6,53.9,60.6,93.08
31.57,1,0,-59.1,-26,-18.5,6.5,44.1,21.6,54,60.5,93.54
31.64,1,3,-54.9,-26,-12.3,6.9,64.6,21.5,54.5,60.7,96.67
31.7,1,3,-54.9,-26,-12.3,6.7,59.2,20.3,54.9,60.6,95.48
31.76,1,3,-55.3,-25.3,-13.5,5.6,56,21,54.9,60.6,93.64
31.82,1,3,-55.3,-25.3,-13.5,6.2,55.7,22,55,60.7,87.65
31.89,1,3,-57.1,-25.3,-12.7,5.7,51.3,21.7,55.2,60.8,84.5
31.95,1,0,-59.5,-26.6,-10,5.1,52.6,22.7,55.3,60.9,83.67
32.01,1,3,-56.1,-26.3,-6.4,5.9,44.4,22.3,55.6,61.2,82.25
32.07,1,3,-50.5,-26.3,-9.4,5,35.1,21.8,56,61.1,79.69
32.14,1,3,-49.9,-26.2,-6.3,5.4,27.1,22.9,56.2,61,79.93
32.2,1,3,-49.8,-25.6,-8.4,4.5,26.7,22.1,56.6,60.9,74.42
32.26,1,5,-48.9,-25,-8.8,5.3,17.1,22,56.7,61,70.9
32.32,1,3,-48.9,-25,-8.8,4.7,16.2,22.5,56.8,61.2,66.91
32.38,1,3,-46,-23.6,-3.9,4.2,10.3,23,57,61.2,62.02
32.45,1,3,-43.7,-22.7,-1.9,3.9,9.4,23.8,57.3,61.3,60.21
32.51,1,5,-42.2,-23.5,-3,3.8,8.6,24,57.4,61.5,57.09
32.57,1,5,-42.2,-23.5,-3,4,7.3,23.2,57.7,61.6,52.08
32.64,1,5,-38.1,-19.3,0.9,3.5,6.2,26.6,58,61.8,48.54
32.7,1,5,-36.8,-19.4,0.3,4.1,5.5,27.4,57.9,61.8,42.44
32.76,1,5,-35.1,-20,0.9,4.4,5.3,25.7,58,61.8,37.53
32.82,1,0,-35.1,-20,0.9,4.7,4.6,25.5,58.1,61.6,31.71
32.89,1,5,-30.3,-13.2,1.2,5.1,4.9,21.5,58,61.4,24.37
32.95,1,0,-26.9,-12.6,2.1,7,5,16.4,57.8,61.6,23.04
33.01,1,0,-25.4,-9.9,1.3,7.9,4.8,14.1,57.9,61.8,18.61
33.08,1,5,-24.2,-8.7,2.5,12.2,5.1,16.7,57.9,62.1,12.9
33.14,1,5,-22.3,-3.1,1.2,18,5.4,15,58,62.2,11.23
33.2,1,5,-23.6,-2.2,2.8,13.8,5.5,17,58.1,62.2,9.1
33.27,1,3,-22.6,0.9,2.2,120,5.5,20.3,58,62.3,5.93
33.33,1,0,-20.9,6.1,4.3,20.1,5.2,29.8,58,62.5,2.32
33.39,1,5,-20.9,6.1,4.3,20.3,5.2,30,58.2,62.8,2.05
33.45,1,5,-21.4,7.6,5.4,16.7,5.5,24.6,58.3,63.3,0.38
33.52,1,0,-20.2,11.1,5.1,16.8,6.3,25.3,58.1,63.5,1.98
33.58,1,5,-20.2,11.1,5.1,17.1,5.6,37.3,58.2,63.4,2.36
33.64,1,5,-22.6,12.4,8.5,17.8,5.7,45.6,58.3,63.5,-1.23
33.71,1,0,-21.4,11.8,9,16.7,5.3,40.6,58,63.8,3.96
33.77,1,5,-23.3,11.7,8.1,17.1,5.9,47.1,57.9,64,10.94
33.83,1,5,-23.3,11.7,8.1,17.8,5.7,47.4,57.9,64,13.09
33.89,1,5,-24.5,14.4,10.3,20.6,5.6,38.4,57.9,63.9,14.43
33.96,1,0,-22.4,5.7,8.7,19,6,17.2,58,64,15.2
34.02,1,0,-21.7,4.5,8.4,24.5,5.5,14.7,58,64.3,15.62
34.08,1,3,-21.7,4.5,8.4,120,5.8,13.8,58.2,64.8,15.95
34.15,1,3,-24.8,3.6,10,26.5,5.4,13.8,58.4,65,16.73
34.21,1,3,-24.2,3,10.9,120,5.2,13.9,58.2,65.1,22.55
34.27,1,3,-24.7,3,11.2,120,4.9,13,58.2,65.5,30.89
34.33,1,0,-24.7,3,11.2,0,4.6,12.2,58.1,65.8,37.04
34.4,1,3,-24.8,0.4,9.6,120,5.1,12.3,58,65.8,40.5
34.46,1,5,-24.8,0.4,9.6,14.4,4.6,16.6,58.2,65.9,41.66
34.52,1,0,-24.8,-9.3,6.3,6.5,4.1,24.2,58.2,66,40.93
34.59,1,0,-24.8,-9.3,6.3,6.6,4.5,19.7,58.4,66.1,41.37
34.65,1,0,-27.1,-14.7,3.4,5.1,4.7,17.4,58.3,66.2,40.17
34.71,1,0,-26.2,-15.7,0.6,5.5,4.4,12,58.2,66.1,40.33
34.77,1,0,-26.2,-16,1.8,4.5,4.4,12.2,58.2,66.1,42.56
34.84,1,0,-26.5,-14.8,-0.3,5.6,4.1,10.4,58.2,66.1,40.63
34.9,1,0,-26,-15.4,0.1,5.9,4.4,10,58.4,66.1,37.83
34.96,1,0,-27.7,-15.7,0.3,5.4,5,9.7,58.5,66.1,37.4
35.03,1,5,-27.8,-15.1,1.9,5.9,4.8,10.6,58.5,66.1,38.77
35.09,1,0,-27.8,-15.1,1.9,5.5,4.3,10.4,58.6,66.3,38.06
35.15,1,0,-25.4,-12.3,1.3,5,3.9,14.1,58.7,66.4,36.36
35.22,1,0,-24.7,-12.6,1,4.3,4,15.2,58.7,66.3,35.6
35.28,1,0,-24.1,-15.1,3.4,4,3.9,17,58.7,66.2,33.4
35.34,1,0,-24.2,-13,2.8,4.4,4.3,16.4,58.7,66,30.22
35.41,1,0,-24.1,-12,2.2,4.6,4.5,16.4,58.8,65.8,26.92
35.47,1,0,-24.1,-10,5.2,4.6,4.7,24.2,58.7,65.9,26.96
35.53,1,0,-24.1,-10,5.2,5.3,5.1,27.4,58.7,65.8,30.48
35.6,1,0,-23.3,-3.6,10,6.7,4.4,25.3,58.8,65.8,31.2
35.66,1,0,-23.9,-4.5,7.9,7.1,4.5,24.4,58.8,66,30.18
35.72,1,0,-24.2,-3.1,8.1,6.7,4.6,27.4,58.9,66.3,32
35.78,1,3,-24.2,-4.9,11.2,5.2,4.8,33,59.1,66.5,32.68
35.85,1,5,-25.3,-4.8,11.8,6,5.1,30.4,59.2,66.7,33.05
35.91,1,5,-26.9,-5.7,10.5,5.5,5.1,32.4,59.2,66.8,32.29
35.97,1,0,-27.1,-6.6,11.8,5,4.8,30.3,59.3,66.8,29.67
36.04,1,5,-27.1,-6.6,11.8,4.3,4.5,30.7,59.4,66.7,24.68
36.1,1,3,-28.7,-6.1,14.2,4.4,4.6,26.9,59.6,66.7,22.64
36.16,1,5,-28.7,-6.1,14.2,4.8,4.4,33.2,59.9,66.8,18.31
36.22,1,5,-24.7,-2.2,12,6.4,4.4,29.8,59.9,67,19.77
36.29,1,5,-24.7,-2.2,12,6.6,4.5,26.9,59.9,67.1,21.04
36.35,1,3,-26,-0.4,14.4,7.5,5,20.2,60,67.3,19.5
36.41,1,3,-26.5,3.7,15.2,6.8,4,21.6,60.2,67.6,20.02
36.48,1,5,-26.5,1.5,14.8,4.9,4,29.8,60.2,67.6,16.81
36.54,1,5,-26.2,2.2,17.8,4.9,3.5,37.7,60.3,67.7,15.74
36.6,1,3,-26.2,2.2,17.8,4,4,120,60.2,67.8,14.9
36.66,1,5,-25.3,3.9,17.6,4.5,3.7,34.3,60.1,67.9,17.89
36.73,1,3,-23.6,7.2,16.7,5.5,4,30.5,60,67.9,20.63
36.79,1,5,-23.6,7.2,16.7,8.3,3.5,24.4,60,67.8,21.15
36.85,1,5,-26.9,4.9,18.5,7.7,4,26.3,60,67.7,21.33
36.91,1,5,-27.8,3.9,17.6,4.9,3.7,54.9,60.1,67.7,20.84
36.98,1,3,-28,2.5,15.2,4.1,3.3,65.8,60.1,67.6,20.6
37.04,1,5,-28,2.5,15.2,4.4,3.9,37.7,60.2,67.6,18.68
37.1,1,5,-28.7,3,17.5,3.6,3.7,54.8,60.4,67.6,13.35
37.16,1,3,-27.4,4.8,18.4,3.7,3.4,120,60.4,67.6,13.79
37.23,1,3,-27.2,2.5,17.8,3.6,3.4,120,60.4,67.6,15.46
37.29,1,3,-26,6.3,16.4,4.9,3.3,120,60.3,67.5,19.07
37.35,1,3,-23.9,7.6,16.3,5.3,3.5,25.8,60.2,67.5,19.03
37.42,1,3,-26,9,17.2,3.6,3.2,120,60.2,67.4,19.15
37.48,1,3,-24.8,5.5,17.9,4,3.5,120,60.2,67.2,18.87
37.54,1,3,-26.5,3,16.3,3.5,3.7,120,60.2,67,17.62
37.6,1,3,-23.9,4.5,16,2.7,3.5,120,60.2,66.9,16.51
37.67,1,3,-24.8,3.6,15.4,3.8,3.8,120,60.1,66.8,16.3
37.73,1,3,-25.7,4.2,17.8,3.7,3.1,120,60.1,66.8,17.74
37.8,1,3,-27.4,6.3,16.4,4.4,3.6,120,60,66.9,18.98
37.86,1,3,-27.1,7.3,17.9,4.7,3.7,22.1,60,66.8,20.03
37.92,1,3,-25.3,5.5,16.9,4.2,3.4,18.9,60,66.9,19.96
37.99,1,3,-25.6,4.8,17.6,4.6,4,14.8,60.1,66.9,20.15
38.05,1,3,-27.8,4.3,16.1,4.4,3.5,22.9,60.1,66.8,18.81
38.11,1,3,-25.6,4.3,16.4,4.2,3.4,120,60.1,66.8,17.45
38.17,1,3,-24.7,2.5,13.5,4.4,4.1,23.6,60.1,66.7,16.21
38.24,1,3,-23.9,3,13.5,3.9,3.9,29.6,60,66.8,19.68
38.3,1,3,-23.9,3,13.5,4.4,4.1,22,60,66.8,21.94
38.36,1,3,-24.5,3.6,16.4,5.1,4,17.9,59.9,66.7,22.65
38.43,1,3,-23.6,1.8,13.5,4.5,4.1,18.2,59.8,66.7,25.04
38.49,1,3,-24.1,3.6,15.4,4.2,3.7,33.7,59.8,66.5,26.16
38.55,1,3,-26.9,0.7,13,3.6,3.6,43.6,59.7,66.5,28.14
38.62,1,3,-24.1,1.2,12.9,3.5,3.8,41.2,59.7,66.3,25.34
38.68,1,3,-25.7,-1.8,12.3,3.9,3.9,36.3,59.3,66.3,30.36
38.74,1,3,-25.7,-1.8,12.3,2.6,3.5,120,59.2,66.3,34.4
38.81,1,3,-25.3,0.4,13.6,2.8,3.6,120,59.1,66.4,36.8
38.87,1,3,-25.4,-3.4,14.5,3.9,4.7,29.7,58.9,66.4,38.57
38.93,1,3,-27.4,-5.8,13.6,3.2,4.5,31.2,58.8,66.3,38.56
38.99,1,3,-27.4,-5.8,13.6,3,4.6,27.1,58.7,66.4,40.58
39.06,1,0,-26.2,-7.9,9.7,3,4.6,24.6,58.5,66.3,43.85
39.12,1,0,-26.2,-8.7,9.7,2.9,4.5,25.5,58.4,66.2,46.79
39.18,1,0,-26.2,-9.1,7.2,2.8,4.5,25.6,58.3,66.2,46.43
39.25,1,0,-26.2,-9.1,7.2,3.4,4.3,23.7,58.3,66.1,45.47
39.31,1,0,-29.3,-13.9,7.8,3.1,4,23.1,58.1,66.1,48
39.37,1,3,-29.3,-13.9,7.8,3.7,3.8,23.2,57.8,66,52.36
39.43,1,0,-29.6,-16.1,6,3.5,3.8,22.9,57.7,65.9,54.66
39.5,1,0,-28.7,-14.8,4.3,3.7,3.8,22.1,57.6,65.9,55.63
39.56,1,0,-31.7,-16.7,5.4,3.3,4.7,21.2,57.3,66.1,60.28
39.62,1,0,-32.4,-15.7,6.1,3.6,4.9,21,57.1,66.4,63.66
39.69,1,0,-34.2,-16.7,6.9,3.4,5,20.8,57,66.5,64.98
39.75,1,0,-34.8,-21.5,2.2,3.9,5.9,19.9,57,66.5,63.03
39.81,1,0,-37.5,-24.5,0.6,3.6,7.1,17.4,57.1,66.1,59.43
39.88,1,0,-37.2,-24.5,0.3,3.6,7.6,17.2,57.1,65.7,61.27
39.94,1,0,-36.5,-25.6,-3.9,4,7.3,17.4,57.1,65.8,62.94
40,1,0,-36.5,-25.6,-3.9,4,6.6,18.5,56.9,66,65.4
40.06,1,3,-36.5,-19.9,5.1,4,6.1,20.3,56.9,66.1,65.58
