# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
1.34,1.00,0.00,-46.80,25.60,-46.60,5.20,8.80,31.00,8.90,7.90,161.30
1.40,1.00,0.00,-50.50,30.20,-46.60,6.00,9.10,31.60,9.00,8.10,169.96
1.46,1.00,5.00,-52.30,29.50,-49.80,6.20,9.70,28.80,8.60,8.00,172.33
1.52,1.00,5.00,-52.50,28.90,-46.80,6.60,9.70,18.30,8.70,7.80,172.79
1.59,1.00,5.00,-52.50,28.90,-46.80,6.10,8.80,21.80,9.10,8.20,176.44
1.65,1.00,5.00,-48.60,25.30,-46.90,5.70,8.30,39.60,9.60,8.40,-176.98
1.71,1.00,0.00,-49.00,28.30,-45.40,5.30,7.80,32.90,9.70,8.40,-171.62
1.77,1.00,0.00,-49.00,28.30,-45.40,6.00,8.20,26.30,9.90,8.50,-164.82
1.84,1.00,5.00,-43.80,34.40,-40.40,6.70,10.30,10.10,10.30,8.60,-154.33
1.90,1.00,5.00,-45.90,35.40,-41.00,6.30,10.00,11.40,10.50,8.20,-147.19
1.96,1.00,5.00,-43.80,34.10,-38.10,7.10,11.30,8.60,11.20,8.00,-120.75
2.02,1.00,5.00,-44.40,33.50,-38.40,8.10,11.70,10.70,11.10,7.90,-114.93
2.09,1.00,0.00,-41.90,28.10,-42.30,8.50,13.90,9.20,10.90,8.10,-111.57
2.15,1.00,0.00,-38.40,23.90,-42.00,11.30,16.00,8.00,11.00,8.40,-105.50
2.21,1.00,0.00,-36.60,19.30,-41.70,10.10,26.80,8.00,11.00,8.10,-91.18
2.27,1.00,3.00,-34.80,22.00,-39.50,10.50,24.20,7.60,10.80,7.70,-78.89
2.34,1.00,3.00,-33.30,14.70,-40.20,11.00,27.50,8.70,10.90,7.70,-79.21
2.40,1.00,3.00,-33.30,14.70,-40.20,9.90,37.30,8.40,10.60,7.90,-69.48
2.46,1.00,5.00,-35.60,10.90,-41.00,9.10,29.90,8.40,10.30,8.10,-62.47
2.52,1.00,3.00,-35.60,10.90,-41.00,9.40,24.60,9.40,10.10,8.30,-62.06
2.65,1.00,0.00,-38.70,5.20,-42.90,9.90,23.80,10.80,9.70,8.50,-76.80
2.71,1.00,3.00,-37.10,7.30,-42.80,10.50,21.80,11.00,9.70,8.50,-84.11
2.77,1.00,3.00,-35.90,3.60,-42.80,9.80,22.10,11.40,9.70,8.50,-88.01
2.84,1.00,3.00,-36.30,6.30,-42.80,10.30,22.60,11.00,9.60,8.50,-90.65
2.90,1.00,3.00,-36.30,6.30,-42.80,8.40,31.90,9.20,9.20,8.20,-99.79
2.96,1.00,3.00,-35.70,13.80,-40.80,7.80,73.80,8.10,9.00,8.10,-107.09
3.03,1.00,3.00,-35.70,13.80,-40.80,7.80,120.00,8.10,8.80,8.80,-153.95
3.09,1.00,3.00,-35.40,14.10,-41.10,8.30,120.00,7.70,8.80,8.40,-105.50
3.15,1.00,3.00,-36.30,17.30,-42.30,7.80,120.00,7.60,9.80,7.70,160.86
3.22,1.00,5.00,-36.60,18.80,-42.30,7.50,17.60,8.40,9.20,8.30,-122.12
3.28,1.00,3.00,-35.40,14.80,-42.20,6.90,120.00,8.70,9.80,7.50,175.82
3.34,1.00,3.00,-35.40,14.80,-42.20,7.70,27.50,8.70,9.10,7.90,-121.49
3.41,1.00,5.00,-35.90,20.80,-39.80,8.70,16.60,8.80,8.80,7.80,-120.37
3.47,1.00,5.00,-34.10,25.70,-38.70,9.90,17.60,7.80,8.50,7.80,-150.41
3.53,1.00,5.00,-35.40,23.60,-38.60,8.30,17.00,8.20,8.20,7.50,-116.90
3.60,1.00,0.00,-37.20,20.60,-42.90,7.30,16.30,8.10,8.10,7.40,-118.32
3.66,1.00,0.00,-37.80,20.50,-42.00,7.60,16.30,7.70,8.00,7.50,-110.86
3.72,1.00,0.00,-36.50,19.90,-43.70,6.50,14.20,7.60,8.10,7.50,-108.45
3.79,1.00,0.00,-39.00,13.00,-46.60,6.40,12.50,7.50,7.90,7.50,-116.61
3.85,1.00,0.00,-36.50,15.20,-42.90,5.80,13.80,7.30,8.00,7.40,-126.00
3.85,1.00,3.00,-36.50,15.20,-42.90,5.90,18.10,7.50,7.90,7.30,-127.46
3.97,1.00,3.00,-34.80,10.00,-43.50,6.20,16.50,7.60,7.30,6.90,-125.58
4.04,1.00,0.00,-34.80,10.00,-43.50,6.60,12.90,7.50,6.50,6.70,-128.72
4.10,1.00,3.00,-34.70,17.50,-41.90,7.10,11.10,7.80,5.90,6.60,-126.49
4.16,1.00,5.00,-34.70,17.50,-41.90,6.70,10.80,7.20,6.20,6.70,-143.27
4.22,1.00,0.00,-36.60,21.20,-42.00,5.40,9.60,6.60,6.00,6.70,-146.90
4.29,1.00,0.00,-37.10,22.70,-41.70,5.10,7.20,7.10,5.90,6.90,-150.13
4.35,1.00,0.00,-37.10,22.70,-41.70,4.80,5.80,7.20,6.00,7.00,-144.43
4.41,1.00,5.00,-38.00,28.00,-39.30,6.90,5.50,7.10,6.20,6.80,-140.87
4.47,1.00,0.00,-38.00,28.00,-39.30,6.40,5.30,8.00,5.90,6.30,-141.88
4.54,1.00,0.00,-38.00,24.80,-43.70,7.10,4.70,8.40,5.70,6.30,-145.51
4.60,1.00,5.00,-38.30,24.10,-43.40,6.60,4.80,7.80,5.80,6.20,-144.33
4.66,1.00,0.00,-37.40,23.20,-43.80,5.60,4.80,6.40,6.00,6.40,-138.59
4.73,1.00,0.00,-37.40,23.20,-43.80,6.20,4.70,6.30,6.20,6.40,-134.23
4.79,1.00,0.00,-36.60,22.30,-41.00,6.90,4.60,6.60,6.50,6.70,-133.11
4.85,1.00,0.00,-35.40,22.90,-39.30,6.20,4.80,6.80,6.70,7.00,-132.37
4.92,1.00,0.00,-34.80,17.30,-41.70,4.80,5.40,6.60,6.50,7.50,-141.84
4.98,1.00,0.00,-34.80,17.30,-41.70,5.00,5.30,6.90,6.90,7.70,-146.29
5.04,1.00,5.00,-36.80,21.80,-40.40,6.70,6.70,7.70,6.90,8.00,-148.78
5.10,1.00,3.00,-35.10,17.30,-41.70,6.80,5.60,9.50,6.90,8.30,-151.28
5.17,1.00,3.00,-35.10,17.30,-41.70,8.20,5.50,9.50,7.00,8.40,-162.86
5.23,1.00,5.00,-36.80,23.60,-42.60,8.50,5.60,12.30,6.80,8.60,-165.56
5.29,1.00,3.00,-36.80,23.60,-42.60,8.50,5.50,11.80,6.50,9.00,-177.42
5.36,1.00,3.00,-36.50,17.50,-46.20,7.60,5.40,15.90,5.80,9.40,160.84
5.42,1.00,5.00,-44.60,24.80,-46.90,7.00,5.90,25.00,5.80,9.50,160.08
5.48,1.00,0.00,-48.60,23.30,-48.70,7.10,5.00,42.40,5.90,9.50,149.89
5.54,1.00,0.00,-50.50,22.10,-50.20,7.50,4.80,57.00,6.00,9.50,136.90
5.60,1.00,5.00,-50.50,22.10,-50.20,7.30,5.70,66.80,5.80,9.50,126.82
5.67,1.00,3.00,-51.30,17.90,-49.20,8.30,5.30,85.90,5.60,9.50,114.97
5.73,1.00,0.00,-52.00,18.40,-49.50,9.90,7.80,35.70,5.70,9.70,106.17
5.79,1.00,0.00,-59.90,23.90,-50.10,11.80,10.90,21.60,5.60,9.70,106.36
5.85,1.00,3.00,-60.10,20.20,-51.00,19.80,9.50,21.60,5.70,9.50,104.57
5.92,1.00,0.00,-62.30,20.90,-51.00,26.70,9.60,18.90,1.60,16.10,92.64
5.98,1.00,0.00,-61.90,21.40,-51.70,30.10,9.20,21.80,6.20,9.30,87.86
6.04,1.00,3.00,-62.80,17.30,-50.10,24.40,8.80,27.70,6.90,9.10,89.18
6.11,1.00,0.00,-63.10,14.50,-52.00,46.80,9.20,26.70,8.00,9.30,93.09
6.17,1.00,0.00,-68.20,13.80,-51.30,54.80,8.80,28.60,9.20,9.50,101.44
6.23,1.00,0.00,-68.20,13.80,-51.30,57.50,8.30,31.50,8.40,10.90,99.56
6.29,1.00,0.00,-71.20,13.00,-48.40,40.40,8.60,26.90,12.00,4.80,78.36
6.36,1.00,4.00,-76.40,15.20,-46.20,16.60,8.60,19.40,9.80,8.60,94.00
6.42,1.00,0.00,-72.10,12.40,-46.30,21.20,8.50,20.40,10.70,8.70,100.91
6.48,1.00,3.00,-65.00,10.90,-50.40,47.50,8.00,41.50,11.10,8.70,99.60
6.54,1.00,3.00,-63.80,7.20,-52.50,120.00,7.60,55.20,11.10,8.60,96.08
6.60,1.00,3.00,-63.20,8.20,-49.60,120.00,7.90,61.90,11.80,8.20,87.85
6.67,1.00,0.00,-63.80,7.20,-49.50,44.30,7.60,33.50,12.10,8.50,80.58
6.73,1.00,0.00,-63.80,7.20,-49.50,120.00,7.40,120.00,12.20,8.70,80.96
6.79,1.00,3.00,-65.50,4.80,-49.30,120.00,6.80,120.00,12.20,9.00,88.07
6.86,1.00,0.00,-65.50,4.80,-49.30,53.00,7.40,33.90,12.20,8.70,89.69
6.92,1.00,0.00,-68.80,10.50,-49.30,46.40,8.20,22.40,12.10,9.30,-41.09
6.98,1.00,0.00,-71.00,12.40,-50.10,44.40,8.80,16.00,12.40,9.20,-45.36
7.04,1.00,0.00,-71.00,12.40,-50.10,37.00,8.20,16.40,13.50,9.30,-41.47
7.11,1.00,0.00,-68.90,11.40,-46.20,38.10,7.50,20.60,13.80,8.30,-159.23
7.17,1.00,0.00,-68.90,9.60,-49.80,49.10,7.40,32.20,15.70,9.10,93.49
7.23,1.00,0.00,-67.90,9.10,-49.80,46.80,7.70,25.80,15.70,9.90,-46.18
7.30,1.00,0.00,-67.90,9.10,-49.80,39.20,8.30,18.90,16.30,9.90,-56.53
7.36,1.00,0.00,-72.20,6.90,-46.90,25.30,8.00,18.60,17.80,9.00,101.53
7.42,1.00,0.00,-69.50,11.20,-47.10,30.60,7.90,19.10,18.20,8.90,102.15
7.49,1.00,0.00,-62.80,9.30,-48.90,40.20,8.10,16.70,19.20,8.80,110.11
7.55,1.00,0.00,-63.40,8.70,-47.20,25.50,7.70,20.10,19.80,8.70,116.14
7.61,1.00,0.00,-63.20,10.00,-47.80,30.20,8.30,18.50,20.30,8.10,113.30
7.68,1.00,0.00,-59.40,11.80,-48.70,21.00,8.40,17.80,21.30,7.80,118.88
7.74,1.00,0.00,-59.20,13.90,-48.60,22.00,8.70,16.40,22.20,7.30,117.53
7.80,1.00,5.00,-59.90,15.40,-46.30,17.90,7.90,18.00,22.70,7.10,126.22
7.86,1.00,0.00,-62.00,14.70,-46.30,14.40,7.50,24.50,22.80,7.10,132.54
7.93,1.00,0.00,-64.10,14.50,-45.90,13.20,7.70,19.20,22.70,6.80,141.88
7.99,1.00,0.00,-65.60,17.20,-44.00,9.50,6.40,28.30,23.20,6.30,149.11
8.06,1.00,0.00,-63.20,19.30,-43.80,9.50,7.50,19.20,23.50,6.00,155.40
8.12,1.00,0.00,-59.20,17.00,-44.30,7.80,7.50,32.00,23.50,6.00,144.60
8.18,1.00,3.00,-59.20,17.00,-44.30,5.60,7.70,120.00,23.50,5.80,140.34
8.24,1.00,0.00,-58.00,18.80,-46.30,3.80,7.60,37.30,23.70,5.50,133.00
8.31,1.00,5.00,-58.00,18.80,-46.30,5.30,8.40,30.80,24.20,5.50,119.80
8.37,1.00,5.00,-49.90,20.00,-43.80,4.70,6.50,31.60,24.70,5.50,120.70
8.43,1.00,5.00,-49.90,20.00,-43.80,5.20,5.10,33.60,25.50,5.20,121.41
8.49,1.00,5.00,-52.50,23.90,-43.50,8.10,5.20,14.50,26.00,4.90,122.19
8.56,1.00,5.00,-57.00,23.90,-41.30,8.10,5.10,14.60,26.20,4.90,121.07
8.62,1.00,0.00,-58.00,25.40,-39.50,8.00,4.50,13.80,26.30,4.70,113.51
8.68,1.00,0.00,-57.30,22.00,-41.70,5.90,5.00,15.90,26.30,4.90,-65.76
8.74,1.00,0.00,-57.30,22.00,-41.70,6.10,4.50,16.00,26.60,3.90,93.75
8.81,1.00,0.00,-58.60,22.90,-41.10,8.30,3.50,16.10,26.80,4.00,87.12
8.87,1.00,0.00,-58.60,22.90,-41.10,9.40,3.50,24.90,27.10,4.40,77.22
8.93,1.00,0.00,-59.40,13.80,-44.40,22.20,3.90,21.90,27.60,5.20,78.77
8.99,1.00,0.00,-59.90,13.90,-43.50,15.30,3.90,19.10,28.20,5.30,88.69
9.06,1.00,0.00,-59.20,20.50,-42.80,24.90,4.10,11.30,28.80,5.00,83.77
9.12,1.00,2.00,-59.20,20.50,-42.80,18.90,5.40,10.30,29.20,4.80,76.63
9.19,1.00,0.00,-59.10,20.60,-40.10,14.70,4.90,12.70,29.40,4.60,65.51
9.25,1.00,0.00,-57.90,16.70,-42.60,13.40,4.00,19.10,29.40,4.70,57.87
9.31,1.00,0.00,-60.40,11.10,-42.60,19.30,4.80,18.90,29.40,5.10,53.43
9.37,1.00,0.00,-60.70,11.20,-41.30,35.30,5.50,18.80,29.50,5.50,50.27
9.44,1.00,0.00,-56.80,9.10,-42.60,49.70,7.10,20.00,29.70,5.80,47.82
9.50,1.00,0.00,-57.60,12.30,-43.70,74.10,8.00,15.50,30.00,6.20,49.53
9.56,1.00,0.00,-59.50,12.70,-42.80,34.80,9.40,13.30,30.30,6.70,58.96
9.63,1.00,2.00,-59.10,13.80,-42.90,120.00,10.40,14.80,30.80,6.80,59.42
9.69,1.00,0.00,-56.80,10.60,-42.90,34.80,10.20,15.10,31.50,7.40,137.44
9.75,1.00,3.00,-57.10,9.60,-41.90,120.00,9.20,17.40,32.30,8.30,61.58
9.81,1.00,3.00,-57.00,9.30,-41.30,37.70,9.10,19.00,32.20,8.30,69.61
9.88,1.00,0.00,-62.30,9.10,-41.90,20.80,10.20,16.30,32.40,8.30,77.01
9.94,1.00,0.00,-63.50,10.50,-41.30,19.70,11.20,14.80,33.00,8.50,81.39
10.00,1.00,0.00,-63.50,10.50,-41.30,34.20,8.80,18.90,33.70,8.50,81.80
10.06,1.00,3.00,-58.00,7.30,-41.00,39.30,8.70,22.20,34.00,9.10,-42.13
10.13,1.00,0.00,-56.50,5.80,-40.50,33.50,8.30,22.60,34.20,8.30,88.56
10.19,1.00,0.00,-56.50,5.80,-40.50,27.80,7.80,26.70,34.50,8.50,91.11
10.25,1.00,0.00,-61.10,4.90,-41.10,8.80,7.70,42.70,34.80,8.60,93.64
10.32,1.00,0.00,-59.50,5.50,-38.70,7.40,7.10,47.60,35.60,8.40,93.40
10.38,1.00,0.00,-58.30,4.50,-39.30,8.40,7.10,61.50,36.40,8.40,87.38
10.44,1.00,3.00,-58.30,4.50,-39.30,5.50,7.00,72.80,36.40,8.60,91.24
10.51,1.00,0.00,-65.50,5.50,-39.50,3.50,7.00,67.10,36.50,8.80,99.71
10.63,1.00,0.00,-65.50,5.50,-39.50,3.30,7.20,120.00,37.00,8.90,103.02
10.69,1.00,0.00,-63.40,5.70,-40.10,3.50,8.20,59.60,36.90,8.80,100.65
10.76,1.00,5.00,-60.20,6.60,-39.50,4.10,8.60,58.80,36.80,8.70,96.99
10.82,1.00,0.00,-59.10,11.40,-40.10,4.30,8.70,45.90,37.00,8.60,94.34
10.88,1.00,0.00,-56.80,9.10,-40.10,3.60,8.40,61.20,37.00,8.60,85.27
10.94,1.00,5.00,-56.80,9.10,-40.10,4.80,8.40,64.80,37.00,9.80,-38.40
11.00,1.00,5.00,-52.90,6.60,-39.50,9.80,7.90,60.70,37.50,9.20,75.59
11.07,0.00,5.00,-52.90,6.60,-39.50,7.00,7.80,60.60,37.60,9.40,80.97
11.13,0.00,3.00,-51.70,9.30,-39.80,120.00,8.60,36.00,37.80,9.40,87.71
11.19,1.00,3.00,-49.90,9.00,-38.40,120.00,8.70,38.70,37.80,9.50,79.98
11.25,1.00,5.00,-48.40,10.00,-37.20,120.00,8.90,44.30,38.60,10.80,55.47
11.39,1.00,5.00,-47.20,11.40,-38.60,4.70,10.20,18.30,38.90,11.70,43.63
11.46,1.00,5.00,-47.80,15.20,-36.30,120.00,12.10,11.90,38.50,12.40,47.91
11.52,1.00,5.00,-47.80,15.20,-36.30,120.00,15.70,9.50,38.10,13.50,25.49
11.60,1.00,3.00,-49.30,19.10,-37.50,120.00,120.00,7.00,38.10,13.50,25.49
11.88,1.00,2.00,-55.20,22.30,-36.20,13.80,103.60,4.70,38.10,13.50,25.49
12.08,1.00,2.00,-59.40,27.10,-35.00,13.20,120.00,3.10,38.10,13.50,25.49
12.32,1.00,2.00,-61.60,32.40,-29.80,6.40,120.00,4.00,38.10,13.50,25.49
12.32,1.00,2.00,-62.00,38.90,-17.20,6.70,120.00,4.20,38.10,13.50,25.49
12.66,0.00,2.00,-62.00,38.90,-17.20,5.90,120.00,4.80,38.10,13.50,25.49
12.66,1.00,2.00,-62.00,38.90,-17.20,5.00,120.00,5.00,38.10,13.50,25.49
12.99,1.00,2.00,-61.90,35.90,-16.70,4.10,120.00,5.00,38.10,13.50,25.49
13.19,1.00,2.00,-62.00,38.00,-18.70,4.10,120.00,4.70,38.10,13.50,25.49
13.46,1.00,2.00,-63.20,38.00,-20.90,3.60,120.00,5.70,38.10,13.50,25.49
13.46,1.00,2.00,-65.00,37.70,-21.20,3.40,120.00,5.30,38.10,13.50,25.49
13.63,1.00,2.00,-63.50,35.70,-22.30,4.10,120.00,5.40,38.10,13.50,25.49
13.91,1.00,2.00,-64.00,35.70,-19.00,2.90,120.00,4.60,38.10,13.50,25.49
13.91,1.00,2.00,-64.90,35.60,-23.30,2.20,120.00,4.40,38.10,13.50,25.49
14.22,1.00,2.00,-62.80,37.70,-22.00,2.90,120.00,4.20,38.10,13.50,25.49
14.63,1.00,2.00,-63.10,37.50,-22.10,3.70,120.00,5.10,38.10,13.50,25.49
14.63,1.00,2.00,-62.60,36.30,-21.80,3.20,120.00,4.20,38.10,13.50,25.49
14.87,1.00,2.00,-63.80,35.10,-19.60,3.30,108.20,4.60,38.10,13.50,25.49
15.04,1.00,2.00,-60.70,37.20,-24.20,7.80,120.00,4.20,38.10,13.50,25.49
15.04,1.00,2.00,-60.10,38.30,-22.10,2.60,120.00,3.40,38.10,13.50,25.49
15.45,1.00,2.00,-60.10,38.30,-22.10,2.70,120.00,4.00,38.10,13.50,25.49
15.45,1.00,2.00,-62.80,37.20,-22.00,3.10,120.00,4.00,38.10,13.50,25.49
15.70,1.00,2.00,-61.10,36.80,-25.40,4.70,120.00,3.40,38.10,13.50,25.49
15.92,1.00,2.00,-60.80,36.80,-22.90,3.70,120.00,4.30,38.10,13.50,25.49
16.09,1.00,2.00,-60.80,36.80,-22.90,3.20,120.00,4.50,38.10,13.50,25.49
16.09,1.00,2.00,-62.00,36.90,-23.50,2.80,120.00,4.30,38.10,13.50,25.49
16.38,1.00,2.00,-62.00,36.90,-23.50,4.70,120.00,4.20,38.10,13.50,25.49
16.38,1.00,2.00,-60.20,36.20,-26.80,8.00,120.00,4.50,38.10,13.50,25.49
16.60,1.00,2.00,-59.10,36.80,-24.70,6.90,120.00,4.10,38.10,13.50,25.49
16.90,1.00,2.00,-60.20,36.90,-22.30,7.30,120.00,4.80,38.10,13.50,25.49
16.90,1.00,2.00,-60.20,36.90,-22.30,7.20,120.00,4.40,38.10,13.50,25.49
17.13,1.00,2.00,-57.30,36.90,-26.80,10.60,120.00,3.90,38.10,13.50,25.49
17.35,1.00,2.00,-55.60,36.30,-22.60,7.70,120.00,4.70,38.10,13.50,25.49
17.35,1.00,2.00,-58.30,37.10,-24.70,8.10,120.00,4.40,38.10,13.50,25.49
17.59,1.00,2.00,-57.10,38.30,-23.60,7.40,120.00,4.40,38.10,13.50,25.49
17.90,1.00,2.00,-55.20,37.20,-23.00,6.60,120.00,4.10,38.10,13.50,25.49
17.90,1.00,2.00,-51.40,35.70,-24.80,11.30,120.00,4.10,38.10,13.50,25.49
18.22,1.00,2.00,-51.40,35.70,-24.80,5.30,120.00,4.30,38.10,13.50,25.49
18.22,1.00,2.00,-54.10,37.80,-18.10,5.40,120.00,4.50,38.10,13.50,25.49
18.50,1.00,2.00,-53.10,36.80,-17.80,5.20,120.00,4.80,38.10,13.50,25.49
18.50,1.00,2.00,-53.10,36.80,-17.80,4.80,120.00,4.20,38.10,13.50,25.49
18.89,1.00,2.00,-52.30,36.80,-12.30,5.50,120.00,4.60,38.10,13.50,25.49
18.89,1.00,2.00,-53.80,35.10,-12.00,4.80,120.00,4.60,38.10,13.50,25.49
19.19,0.00,2.00,-53.80,34.40,-10.20,4.10,120.00,3.30,38.10,13.50,25.49
19.48,1.00,2.00,-55.20,33.80,-8.80,4.60,120.00,2.90,38.10,13.50,25.49
19.48,1.00,2.00,-56.50,33.80,-8.50,3.60,120.00,3.80,38.10,13.50,25.49
19.63,1.00,2.00,-56.10,32.90,-8.70,3.20,120.00,3.50,38.10,13.50,25.49
19.63,1.00,2.00,-58.80,35.70,-7.80,3.30,120.00,2.90,38.10,13.50,25.49
19.91,1.00,2.00,-59.90,34.50,-7.30,2.90,11.60,3.30,35.70,10.10,60.16
20.04,1.00,2.00,-60.10,34.40,-9.00,3.40,120.00,3.50,35.70,10.10,60.16
20.26,1.00,2.00,-60.70,35.70,-9.30,2.60,120.00,3.40,35.70,10.10,60.16
20.26,1.00,2.00,-60.80,34.80,-9.00,2.90,120.00,4.10,35.40,10.80,142.04
20.51,1.00,2.00,-62.50,34.20,-6.30,2.80,120.00,3.90,35.50,10.90,135.45
20.57,1.00,2.00,-60.80,33.60,-2.10,3.60,120.00,3.60,35.40,11.00,141.86
20.63,1.00,2.00,-60.80,33.60,-2.10,2.00,120.00,3.70,35.40,10.80,126.47
20.69,1.00,2.00,-61.60,34.40,0.00,2.50,120.00,3.50,35.40,10.80,139.35
20.82,1.00,2.00,-62.60,34.40,0.00,1.70,120.00,3.00,35.50,10.80,135.81
20.88,1.00,2.00,-62.30,35.60,-1.00,2.10,120.00,3.20,35.40,10.80,139.52
20.95,1.00,2.00,-61.10,35.90,-1.30,3.10,120.00,2.80,35.40,10.90,138.25
21.01,1.00,2.00,-60.80,35.10,-2.10,1.90,120.00,3.00,35.50,10.60,117.44
21.07,1.00,2.00,-63.50,33.00,-3.00,1.60,120.00,3.70,35.40,10.80,163.55
21.14,1.00,2.00,-62.30,33.60,-3.10,2.80,120.00,3.30,35.40,10.90,163.61
21.22,1.00,2.00,-62.30,33.60,-3.10,3.20,120.00,3.70,35.40,10.80,157.10
21.28,1.00,2.00,-63.80,34.40,-0.60,2.90,120.00,4.00,35.40,10.80,155.85
21.34,1.00,2.00,-62.60,34.40,-0.30,3.00,120.00,3.70,35.30,10.90,160.27
21.40,1.00,2.00,-61.90,34.10,-0.60,3.80,120.00,3.60,35.30,10.80,154.91
21.47,1.00,2.00,-60.80,35.60,-2.10,3.70,120.00,2.90,35.30,10.80,155.69
21.53,1.00,2.00,-61.60,36.80,-2.50,4.30,120.00,2.90,35.20,10.90,150.81
21.59,1.00,2.00,-60.10,35.60,-1.30,2.90,120.00,3.50,35.20,10.90,146.45
21.65,1.00,2.00,-60.10,35.60,-1.30,2.60,120.00,3.20,35.20,10.90,146.45
21.65,1.00,2.00,-62.00,34.50,-1.90,3.20,120.00,3.00,35.20,10.70,148.55
21.84,1.00,2.00,-62.00,34.50,-1.90,2.50,120.00,2.60,35.20,10.70,148.53
21.92,1.00,2.00,-62.50,31.10,-4.50,2.60,120.00,2.90,35.40,10.50,125.93
22.09,1.00,2.00,-62.00,31.50,-4.20,3.00,120.00,3.40,35.40,10.50,122.24
22.20,1.00,2.00,-63.50,31.10,-2.20,2.10,120.00,2.40,35.40,10.50,122.24
22.20,1.00,2.00,-63.50,30.80,-3.70,1.90,120.00,4.00,35.40,10.50,122.24
22.45,1.00,2.00,-60.70,31.50,-5.20,2.30,120.00,3.50,35.40,10.50,122.24
22.45,1.00,2.00,-61.00,36.90,-6.70,3.60,35.10,3.70,35.40,10.50,122.24
22.68,1.00,2.00,-60.70,33.80,-8.50,5.10,120.00,4.10,35.40,10.50,122.24
23.01,1.00,2.00,-63.20,33.00,-6.00,2.40,120.00,3.60,35.40,10.50,122.24
23.01,1.00,2.00,-61.90,33.20,-3.10,2.70,120.00,3.10,35.60,11.50,-140.70
23.23,1.00,2.00,-64.00,35.00,-6.30,2.70,120.00,3.60,35.70,11.60,-133.41
23.29,1.00,2.00,-62.60,31.40,-3.60,3.30,120.00,4.20,35.50,11.50,-139.50
23.35,1.00,2.00,-61.90,33.60,-3.90,5.30,120.00,3.60,35.30,11.60,-160.99
23.41,1.00,2.00,-61.90,33.60,-3.90,5.30,120.00,3.00,35.50,11.50,-137.81
23.48,1.00,2.00,-63.20,35.70,-7.00,3.20,120.00,3.00,35.50,11.60,-131.92
23.54,1.00,2.00,-63.20,35.70,-7.00,4.90,120.00,4.00,35.50,11.60,-132.81
23.60,1.00,2.00,-63.20,34.50,-2.20,3.90,120.00,4.00,35.70,11.70,-142.93
23.66,1.00,2.00,-63.20,34.50,-2.20,3.60,120.00,3.50,35.90,12.00,-144.51
23.73,1.00,2.00,-62.50,34.20,-3.70,4.10,76.80,2.90,36.50,11.80,-89.99
23.79,1.00,2.00,-60.40,34.80,-3.60,3.00,6.80,4.00,36.50,11.80,-89.99
23.79,1.00,2.00,-65.50,33.50,-8.10,3.80,120.00,3.70,36.00,12.40,-79.17
24.01,1.00,2.00,-66.50,34.50,-8.80,4.20,120.00,3.60,35.40,12.70,-142.08
24.08,1.00,2.00,-66.50,35.40,-8.80,4.30,120.00,3.40,34.10,12.60,-177.74
24.14,1.00,2.00,-67.30,35.40,-10.60,5.70,120.00,3.40,31.80,12.60,173.65
