# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
3.29,1.00,0.00,-30.80,2.10,-45.00,13.80,38.30,2.20,0.00,0.00,0.00
3.36,1.00,3.00,-30.80,2.10,-45.00,120.00,39.70,3.50,0.00,0.00,0.00
3.42,1.00,3.00,-32.70,-6.10,-41.90,120.00,44.70,4.40,0.00,0.00,0.00
3.48,1.00,3.00,-33.50,-6.10,-39.60,120.00,33.30,4.20,0.00,0.00,0.00
3.55,1.00,3.00,-33.50,-6.10,-39.60,120.00,30.20,4.10,0.00,0.00,0.00
3.61,1.00,3.00,-32.00,-9.60,-40.40,120.00,26.80,4.20,0.00,0.00,0.00
3.67,1.00,0.00,-36.60,-8.20,-42.30,13.70,20.90,3.60,0.00,0.00,0.00
3.73,1.00,3.00,-36.60,-8.20,-42.30,12.30,20.70,4.40,0.00,0.00,0.00
3.80,1.00,0.00,-41.90,-7.00,-44.30,9.00,22.30,4.30,0.00,0.00,0.00
3.86,1.00,4.00,-43.80,-2.20,-48.70,4.40,12.30,4.60,0.00,0.00,0.00
3.92,0.00,4.00,-46.20,-7.30,-46.00,6.00,11.00,4.20,0.00,0.00,0.00
3.99,0.00,0.00,-46.20,-7.30,-46.00,6.70,10.60,4.50,0.00,0.00,0.00
4.05,1.00,0.00,-34.10,6.60,-47.10,5.40,14.70,3.70,0.00,0.00,0.00
4.11,1.00,0.00,-30.00,5.10,-43.80,3.80,13.50,4.10,0.00,0.00,0.00
4.18,1.00,0.00,-32.70,3.00,-43.40,2.50,13.60,4.00,0.00,0.00,0.00
4.24,1.00,0.00,-29.30,10.00,-43.80,3.00,13.50,3.60,0.00,0.00,0.00
4.30,1.00,0.00,-26.30,8.50,-40.20,3.00,12.10,3.70,0.00,0.00,0.00
4.37,1.00,0.00,-26.30,8.50,-40.20,4.40,120.00,3.30,0.00,0.00,0.00
4.43,1.00,5.00,-25.30,22.00,-34.70,3.80,13.30,2.80,0.00,0.00,0.00
4.49,1.00,0.00,-23.30,23.20,-34.40,3.50,10.70,2.70,0.00,0.00,0.00
4.56,0.00,3.00,-23.30,23.20,-34.40,5.20,9.30,2.60,0.00,0.00,0.00
4.62,1.00,3.00,-20.60,8.40,-30.90,5.80,7.20,2.90,0.00,0.00,0.00
4.68,1.00,3.00,-20.00,13.50,-30.60,5.10,13.40,2.90,0.00,0.00,0.00
4.75,1.00,3.00,-20.00,13.50,-30.60,5.10,120.00,3.00,0.00,0.00,0.00
4.81,1.00,3.00,-19.40,15.20,-24.40,5.00,120.00,2.60,0.00,0.00,0.00
4.87,1.00,5.00,-18.50,10.50,-19.70,10.00,19.40,2.50,0.00,0.00,0.00
4.93,0.00,3.00,-18.50,10.50,-19.70,120.00,14.70,2.90,0.00,0.00,0.00
5.00,0.00,3.00,-17.80,5.50,-16.10,120.00,14.70,2.70,0.00,0.00,0.00
5.06,0.00,5.00,-18.20,8.50,-15.10,0.00,16.20,2.80,0.00,0.00,0.00
5.12,1.00,5.00,-19.70,11.70,-13.90,8.60,19.60,2.40,0.00,0.00,0.00
5.19,1.00,5.00,-19.00,9.70,-11.80,120.00,23.00,2.80,0.00,0.00,0.00
5.25,1.00,5.00,-20.50,6.60,-9.30,120.00,19.80,2.20,0.00,0.00,0.00
5.32,1.00,5.00,-23.20,2.50,-8.40,120.00,18.40,3.00,0.00,0.00,0.00
5.38,1.00,5.00,-23.20,2.50,-8.40,120.00,21.40,2.40,0.00,0.00,0.00
5.44,1.00,5.00,-22.30,1.20,-6.00,120.00,19.70,2.30,0.00,0.00,0.00
5.51,1.00,5.00,-21.80,0.90,-5.50,120.00,18.00,2.10,0.00,0.00,0.00
5.57,1.00,5.00,-22.90,2.20,-3.90,120.00,16.50,3.20,0.00,0.00,0.00
5.63,1.00,5.00,-22.90,2.20,-3.90,120.00,15.70,3.20,0.00,0.00,0.00
5.69,1.00,5.00,-24.70,1.80,0.60,120.00,15.50,3.60,0.00,0.00,0.00
5.76,1.00,5.00,-27.20,-0.70,1.00,120.00,15.60,3.90,0.00,0.00,0.00
5.82,1.00,5.00,-32.60,-4.30,3.40,120.00,11.60,3.80,0.00,0.00,0.00
5.88,1.00,5.00,-31.50,-3.60,3.40,34.50,11.10,3.90,0.00,0.00,0.00
5.95,1.00,5.00,-32.30,-8.20,2.70,120.00,10.10,4.00,0.00,0.00,0.00
6.01,1.00,5.00,-32.00,-9.10,-1.30,120.00,10.70,3.80,0.00,0.00,0.00
6.07,1.00,5.00,-29.80,-4.90,-1.30,120.00,11.60,4.20,0.00,0.00,0.00
6.14,1.00,5.00,-30.80,-3.90,3.70,120.00,12.30,4.40,0.00,0.00,0.00
6.20,1.00,5.00,-30.00,-1.60,4.80,120.00,13.40,4.30,0.00,0.00,0.00
6.26,1.00,5.00,-30.00,-1.60,4.80,120.00,13.20,4.20,0.00,0.00,0.00
6.33,1.00,3.00,-29.80,-4.90,-1.00,120.00,11.90,4.90,0.00,0.00,0.00
6.39,1.00,3.00,-29.30,-6.30,-3.40,120.00,10.60,6.20,0.00,0.00,0.00
6.46,1.00,3.00,-29.30,-6.60,-5.50,120.00,10.10,8.20,0.00,0.00,0.00
6.52,1.00,3.00,-28.90,-6.30,-7.80,120.00,10.60,14.90,0.00,0.00,0.00
6.58,1.00,3.00,-28.10,-3.90,-7.30,120.00,10.40,22.20,0.00,0.00,0.00
6.65,1.00,3.00,-27.20,-7.20,-11.70,120.00,10.60,11.70,0.00,0.00,0.00
6.71,1.00,3.00,-27.20,-7.20,-11.70,120.00,12.00,14.00,0.00,0.00,0.00
6.77,1.00,3.00,-30.00,-10.00,-17.20,120.00,13.00,11.90,0.00,0.00,0.00
6.84,1.00,3.00,-30.00,-10.00,-17.20,120.00,13.20,12.50,0.00,0.00,0.00
6.90,1.00,3.00,-35.60,-14.40,-18.40,120.00,11.90,120.00,0.00,0.00,0.00
6.96,1.00,3.00,-35.70,-16.40,-17.80,120.00,11.00,120.00,0.00,0.00,0.00
7.03,1.00,3.00,-38.30,-16.00,-17.00,120.00,10.70,120.00,0.00,0.00,0.00
7.09,1.00,3.00,-37.80,-15.40,-19.40,120.00,10.10,120.00,0.00,0.00,0.00
7.15,1.00,3.00,-37.50,-14.80,-25.10,39.70,11.40,120.00,0.00,0.00,0.00
7.28,1.00,4.00,-56.80,-13.80,-38.60,7.50,14.20,13.80,0.00,0.00,0.00
7.34,0.00,4.00,-62.60,-11.40,-41.10,4.70,14.20,13.10,0.00,0.00,0.00
7.41,0.00,2.00,-76.10,3.60,-44.60,3.10,120.00,4.70,0.00,0.00,0.00
7.47,1.00,2.00,-72.80,12.70,-47.80,3.10,120.00,4.80,0.00,0.00,0.00
7.53,1.00,4.00,-68.30,-3.10,-46.80,2.80,120.00,7.40,0.00,0.00,0.00
7.60,0.00,4.00,-68.30,-3.10,-46.80,2.50,120.00,7.50,0.00,0.00,0.00
7.66,0.00,4.00,-64.70,2.40,-48.10,3.20,120.00,5.90,0.00,0.00,0.00
7.72,0.00,4.00,-64.70,2.40,-48.10,2.80,120.00,6.40,0.00,0.00,0.00
7.79,0.00,2.00,-65.20,2.50,-49.80,3.00,120.00,5.30,0.00,0.00,0.00
7.85,0.00,4.00,-62.60,3.00,-50.50,3.00,120.00,7.50,0.00,0.00,0.00
7.92,1.00,4.00,-61.10,-4.90,-46.60,2.70,9.50,9.40,0.00,0.00,0.00
7.98,1.00,4.00,-59.70,-6.10,-46.90,3.60,9.20,9.20,0.00,0.00,0.00
8.04,1.00,4.00,-58.30,-3.00,-49.50,3.00,9.60,8.30,0.00,0.00,0.00
8.10,1.00,4.00,-58.30,-3.00,-49.50,3.60,11.30,7.10,0.00,0.00,0.00
8.17,1.00,4.00,-55.90,-1.60,-50.10,3.10,11.10,7.00,0.00,0.00,0.00
8.23,1.00,4.00,-55.90,-1.60,-50.10,3.60,5.80,8.20,0.00,0.00,0.00
8.30,1.00,4.00,-53.80,-11.80,-45.90,3.40,3.30,8.30,0.00,0.00,0.00
8.36,1.00,4.00,-48.30,-16.70,-41.40,3.40,3.40,11.60,0.00,0.00,0.00
8.42,1.00,4.00,-47.20,-15.20,-43.40,4.10,3.40,14.30,0.00,0.00,0.00
8.48,1.00,4.00,-47.20,-15.20,-43.40,3.90,3.70,7.70,0.00,0.00,0.00
8.55,1.00,4.00,-53.80,-5.20,-49.20,3.70,4.20,7.10,0.00,0.00,0.00
8.61,1.00,4.00,-53.70,-4.30,-48.90,4.00,4.20,7.20,0.00,0.00,0.00
8.68,1.00,4.00,-52.00,-3.40,-50.50,3.20,4.20,6.80,0.00,0.00,0.00
8.74,1.00,4.00,-53.20,-4.30,-50.40,3.40,4.00,7.20,0.00,0.00,0.00
8.80,1.00,4.00,-52.80,-2.20,-50.20,3.60,4.10,6.90,0.00,0.00,0.00
8.86,1.00,4.00,-54.90,-1.80,-50.50,3.30,3.80,8.50,0.00,0.00,0.00
8.93,1.00,4.00,-54.00,-3.60,-49.60,4.00,3.40,9.90,0.00,0.00,0.00
8.99,1.00,1.00,-48.90,-9.70,-45.00,6.00,3.40,120.00,0.00,0.00,0.00
9.05,1.00,1.00,-48.40,-10.90,-45.30,4.10,3.60,15.80,0.00,0.00,0.00
9.12,1.00,4.00,-48.40,-10.90,-45.30,5.50,3.60,0.00,0.00,0.00,0.00
9.18,1.00,1.00,-46.00,-5.20,-47.20,5.30,3.90,120.00,0.00,0.00,0.00
9.24,1.00,4.00,-50.10,0.00,-49.50,6.30,4.30,36.00,0.00,0.00,0.00
9.30,1.00,1.00,-50.10,0.00,-49.50,6.60,3.60,120.00,0.00,0.00,0.00
9.37,1.00,1.00,-53.20,-6.60,-47.80,5.60,3.50,120.00,0.00,0.00,0.00
9.43,1.00,1.00,-49.30,-8.40,-47.20,6.00,3.50,120.00,0.00,0.00,0.00
9.50,1.00,1.00,-46.50,-11.80,-42.90,5.90,3.70,120.00,0.00,0.00,0.00
9.56,1.00,1.00,-42.80,-8.40,-43.70,5.50,3.70,120.00,0.00,0.00,0.00
9.62,1.00,1.00,-42.30,-4.90,-45.40,4.40,4.00,58.20,0.00,0.00,0.00
9.69,1.00,1.00,-43.70,-2.80,-47.80,5.00,3.70,120.00,0.00,0.00,0.00
9.75,1.00,1.00,-43.70,-2.80,-47.80,5.70,4.20,120.00,0.00,0.00,0.00
9.81,1.00,1.00,-50.70,-0.10,-50.80,5.30,3.50,120.00,0.00,0.00,0.00
9.88,1.00,1.00,-48.10,-5.10,-47.80,5.30,4.30,74.00,0.00,0.00,0.00
9.94,1.00,1.00,-48.10,-5.10,-47.80,5.10,4.80,120.00,0.00,0.00,0.00
10.00,1.00,1.00,-45.30,-0.70,-49.20,5.50,5.40,120.00,0.00,0.00,0.00
10.07,1.00,3.00,-46.60,0.40,-49.30,5.80,6.10,120.00,0.00,0.00,0.00
10.13,1.00,3.00,-46.60,0.40,-49.30,7.00,5.80,120.00,0.00,0.00,0.00
10.19,1.00,3.00,-49.00,-0.70,-49.20,7.90,5.80,120.00,0.00,0.00,0.00
10.26,1.00,3.00,-47.70,-0.90,-49.60,14.90,5.20,120.00,0.00,0.00,0.00
10.32,1.00,3.00,-47.70,-0.90,-49.60,57.50,5.30,120.00,0.00,0.00,0.00
10.38,1.00,3.00,-46.00,4.90,-50.50,120.00,5.10,120.00,0.00,0.00,0.00
10.45,1.00,3.00,-48.60,3.70,-50.20,56.70,5.60,120.00,0.00,0.00,0.00
10.51,1.00,3.00,-48.60,3.70,-50.20,120.00,5.20,120.00,0.00,0.00,0.00
10.57,1.00,3.00,-50.10,2.50,-49.80,120.00,5.70,120.00,0.00,0.00,0.00
10.64,1.00,3.00,-52.30,3.70,-49.80,57.60,5.50,120.00,0.00,0.00,0.00
10.70,1.00,3.00,-52.30,3.70,-49.80,120.00,5.30,81.80,0.00,0.00,0.00
10.77,1.00,3.00,-56.40,11.40,-51.30,120.00,5.10,120.00,0.00,0.00,0.00
10.83,1.00,5.00,-61.10,18.70,-47.70,120.00,4.50,35.50,0.00,0.00,0.00
10.89,1.00,3.00,-61.70,29.30,-43.50,120.00,8.80,18.40,0.00,0.00,0.00
10.95,0.00,5.00,-54.40,26.90,-45.30,120.00,4.80,47.20,0.00,0.00,0.00
11.02,1.00,3.00,-45.70,24.50,-45.90,53.70,5.50,120.00,0.00,0.00,0.00
11.08,1.00,3.00,-41.90,26.90,-45.60,1.80,6.70,120.00,0.00,0.00,0.00
11.15,1.00,1.00,-43.70,4.80,-51.40,2.60,4.40,120.00,0.00,0.00,0.00
11.21,1.00,1.00,-43.70,4.80,-51.40,2.00,3.90,120.00,0.00,0.00,0.00
11.27,1.00,1.00,-42.60,10.00,-51.90,2.60,5.40,120.00,0.00,0.00,0.00
11.33,1.00,3.00,-42.60,10.00,-51.90,3.50,6.40,120.00,0.00,0.00,0.00
11.40,1.00,3.00,-31.10,23.90,-41.30,4.30,6.70,120.00,0.00,0.00,0.00
11.46,1.00,1.00,-19.70,-1.20,-20.20,13.40,3.20,120.00,0.00,0.00,0.00
11.52,1.00,1.00,-19.70,-1.20,-20.20,3.60,2.00,120.00,0.00,0.00,0.00
11.59,1.00,1.00,-28.10,-15.80,-7.30,2.10,2.10,38.10,0.00,0.00,0.00
11.65,1.00,1.00,-30.00,-17.00,-4.50,2.40,1.90,120.00,0.00,0.00,0.00
11.71,1.00,1.00,-28.10,-16.60,-8.50,1.90,3.30,120.00,0.00,0.00,0.00
11.78,1.00,1.00,-27.70,-15.70,-6.40,1.90,1.90,120.00,0.00,0.00,0.00
11.84,1.00,1.00,-28.90,-14.40,-5.50,1.60,2.20,120.00,0.00,0.00,0.00
11.90,1.00,1.00,-28.90,-14.40,-5.50,1.30,1.70,120.00,0.00,0.00,0.00
11.97,1.00,1.00,-27.80,-16.10,-9.30,2.40,3.50,120.00,0.00,0.00,0.00
12.03,1.00,1.00,-27.80,-16.10,-9.30,1.50,2.20,120.00,0.00,0.00,0.00
12.09,1.00,1.00,-28.10,-12.00,-5.20,0.60,1.70,120.00,0.00,0.00,0.00
12.16,1.00,1.00,-27.20,-14.10,-7.20,1.20,2.40,120.00,0.00,0.00,0.00
12.22,1.00,1.00,-26.30,-13.20,-8.10,0.80,3.10,4.70,0.00,0.00,0.00
12.28,1.00,1.00,-26.00,-12.40,-6.30,0.80,2.10,120.00,0.00,0.00,0.00
12.35,1.00,1.00,-26.90,-14.10,-5.40,3.10,3.00,120.00,0.00,0.00,0.00
12.41,1.00,1.00,-26.90,-12.30,-1.30,3.70,2.30,120.00,0.00,0.00,0.00
12.47,1.00,1.00,-26.90,-12.30,-1.30,9.70,2.90,120.00,0.00,0.00,0.00
12.54,1.00,1.00,-26.90,-12.30,-1.30,8.90,2.90,120.00,0.00,0.00,0.00
12.60,1.00,1.00,-27.10,-9.30,-0.10,27.40,2.90,0.00,0.00,0.00,0.00
12.66,1.00,1.00,-34.20,-13.30,3.10,12.30,3.80,120.00,0.00,0.00,0.00
12.72,1.00,1.00,-34.20,-13.30,3.10,11.10,3.10,120.00,0.00,0.00,0.00
12.79,1.00,1.00,-39.00,-9.90,10.50,11.20,2.30,120.00,0.00,0.00,0.00
12.85,1.00,1.00,-41.60,-13.80,11.20,9.20,3.40,120.00,0.00,0.00,0.00
12.92,1.00,1.00,-47.70,-11.20,12.90,3.10,2.80,120.00,0.00,0.00,0.00
12.98,1.00,1.00,-49.00,-9.90,14.80,4.40,3.20,120.00,0.00,0.00,0.00
13.04,1.00,1.00,-50.20,-15.10,10.00,10.70,3.00,120.00,0.00,0.00,0.00
13.11,1.00,1.00,-50.20,-15.10,10.00,5.90,3.60,120.00,0.00,0.00,0.00
13.17,1.00,1.00,-64.90,-19.10,5.10,4.40,2.60,120.00,0.00,0.00,0.00
13.23,1.00,1.00,-65.60,-16.40,6.90,4.20,2.10,120.00,0.00,0.00,0.00
13.30,1.00,1.00,-65.60,-16.40,6.90,11.40,2.50,120.00,0.00,0.00,0.00
13.36,1.00,3.00,-60.10,-24.80,-10.20,120.00,3.40,67.70,0.00,0.00,0.00
13.42,1.00,3.00,-61.70,-22.30,-32.60,120.00,2.70,120.00,0.00,0.00,0.00
13.49,0.00,3.00,-61.70,-22.30,-32.60,120.00,3.40,39.10,0.00,0.00,0.00
13.55,0.00,3.00,-54.10,-21.40,-37.10,120.00,2.80,36.90,0.00,0.00,0.00
13.61,0.00,3.00,-55.30,-26.30,-27.20,120.00,3.10,120.00,0.00,0.00,0.00
13.68,1.00,3.00,-53.10,-25.30,-25.90,120.00,3.30,13.80,0.00,0.00,0.00
13.74,1.00,3.00,-49.00,-28.70,-26.90,120.00,7.50,16.70,0.00,0.00,0.00
13.80,1.00,3.00,-43.50,-19.40,-33.50,120.00,12.80,18.10,0.00,0.00,0.00
13.87,1.00,0.00,-48.40,-22.70,-31.40,48.00,7.80,18.20,0.00,0.00,0.00
13.93,0.00,0.00,-48.40,-22.70,-31.40,37.40,9.50,18.40,0.00,0.00,0.00
13.99,0.00,0.00,-43.40,-16.60,-40.20,46.70,120.00,15.70,0.00,0.00,0.00
14.06,0.00,3.00,-41.30,-15.20,-38.90,120.00,19.10,15.20,0.00,0.00,0.00
14.12,1.00,3.00,-41.30,-15.20,-38.90,120.00,11.40,15.20,0.00,0.00,0.00
14.18,1.00,0.00,-38.00,-17.20,-36.00,31.40,11.00,16.40,0.00,0.00,0.00
14.25,1.00,0.00,-42.80,-15.20,-38.60,25.90,15.70,14.90,0.00,0.00,0.00
14.31,1.00,0.00,-45.30,-12.30,-44.00,26.60,120.00,12.00,0.00,0.00,0.00
14.37,1.00,3.00,-49.30,-23.60,-33.50,55.70,9.90,21.30,0.00,0.00,0.00
14.44,1.00,3.00,-42.90,-21.20,-32.60,120.00,12.40,21.10,0.00,0.00,0.00
14.50,1.00,3.00,-45.40,-20.00,-37.70,120.00,14.40,20.80,0.00,0.00,0.00
14.57,1.00,3.00,-44.10,-20.80,-35.10,120.00,12.90,18.80,0.00,0.00,0.00
14.63,1.00,0.00,-44.40,-19.30,-34.70,46.80,9.90,18.80,0.00,0.00,0.00
14.69,1.00,0.00,-46.00,-23.60,-29.80,41.50,10.00,19.20,0.00,0.00,0.00
14.75,1.00,0.00,-49.30,-16.70,-38.90,27.40,19.50,12.80,0.00,0.00,0.00
14.82,1.00,0.00,-48.40,-18.80,-35.10,30.80,16.60,11.10,0.00,0.00,0.00
14.88,1.00,4.00,-49.90,-18.80,-39.80,22.30,120.00,10.50,0.00,0.00,0.00
14.94,1.00,0.00,-45.00,-19.10,-35.30,28.30,13.00,11.70,0.00,0.00,0.00
15.01,1.00,0.00,-45.00,-19.10,-35.30,22.90,15.20,13.00,0.00,0.00,0.00
15.07,1.00,0.00,-40.40,-19.30,-34.40,21.30,13.30,12.40,0.00,0.00,0.00
15.13,1.00,0.00,-38.40,-13.90,-38.70,20.30,16.50,11.50,0.00,0.00,0.00
15.20,1.00,4.00,-37.10,-17.00,-33.90,17.80,18.70,12.30,0.00,0.00,0.00
15.26,1.00,0.00,-36.30,-14.40,-36.50,15.00,120.00,10.60,0.00,0.00,0.00
15.33,1.00,0.00,-38.90,-17.00,-35.10,17.80,120.00,12.90,0.00,0.00,0.00
15.39,1.00,4.00,-39.60,-16.60,-37.70,15.60,120.00,12.90,0.00,0.00,0.00
15.45,1.00,1.00,-35.00,-19.90,-27.70,17.60,7.30,32.00,0.00,0.00,0.00
15.52,1.00,3.00,-35.00,-19.90,-27.70,20.60,13.60,22.10,0.00,0.00,0.00
15.58,1.00,0.00,-30.20,-17.20,-27.20,16.50,120.00,13.50,0.00,0.00,0.00
15.64,1.00,0.00,-30.20,-17.20,-27.20,18.90,40.30,15.00,0.00,0.00,0.00
15.71,1.00,0.00,-32.60,-16.10,-26.00,13.50,120.00,13.30,0.00,0.00,0.00
15.77,1.00,0.00,-35.70,-19.10,-24.70,14.50,12.90,16.00,0.00,0.00,0.00
15.83,1.00,4.00,-28.00,-14.50,-28.40,10.90,23.90,18.90,0.00,0.00,0.00
15.90,1.00,0.00,-28.00,-14.50,-28.40,10.30,19.20,26.80,0.00,0.00,0.00
15.96,1.00,0.00,-24.20,-8.40,-23.60,9.50,21.50,20.10,0.00,0.00,0.00
16.02,1.00,0.00,-23.30,-5.80,-21.20,8.90,19.80,19.70,0.00,0.00,0.00
16.09,1.00,0.00,-23.30,-5.80,-21.20,8.50,22.40,17.70,0.00,0.00,0.00
16.15,1.00,0.00,-20.00,-5.10,-19.70,7.90,28.90,16.30,0.00,0.00,0.00
16.21,1.00,0.00,-21.80,-7.30,-22.70,7.20,33.60,14.40,0.00,0.00,0.00
16.28,1.00,4.00,-24.20,-5.70,-30.50,5.90,37.30,14.20,0.00,0.00,0.00
16.34,1.00,0.00,-21.80,-5.80,-29.60,5.80,30.00,14.30,0.00,0.00,0.00
16.40,1.00,0.00,-21.10,-9.00,-22.70,5.40,20.60,13.10,0.00,0.00,0.00
16.47,1.00,0.00,-21.10,-9.00,-22.70,6.20,16.60,12.70,0.00,0.00,0.00
16.53,1.00,0.00,-21.10,-9.00,-22.70,5.10,15.50,10.70,0.00,0.00,0.00
16.59,1.00,0.00,-21.80,-12.40,-18.70,4.40,14.20,7.80,0.00,0.00,0.00
16.66,1.00,0.00,-22.10,-11.40,-18.10,4.40,15.70,6.60,0.00,0.00,0.00
16.72,1.00,0.00,-22.10,-11.40,-18.10,3.40,21.50,6.20,0.00,0.00,0.00
16.78,1.00,0.00,-19.40,-9.60,-16.30,2.90,18.60,4.40,0.00,0.00,0.00
16.85,1.00,0.00,-21.80,-10.00,-15.80,3.90,23.40,3.20,0.00,0.00,0.00
16.91,1.00,0.00,-21.80,-10.00,-15.80,3.40,17.40,3.20,0.00,0.00,0.00
16.97,1.00,3.00,-28.60,-18.80,-8.10,3.90,13.60,2.50,0.00,0.00,0.00
17.04,1.00,0.00,-31.10,-18.80,-9.30,3.70,13.50,3.10,0.00,0.00,0.00
17.10,1.00,0.00,-31.10,-18.80,-9.30,4.00,12.10,2.60,0.00,0.00,0.00
17.17,1.00,0.00,-34.70,-22.10,-3.10,4.50,9.40,2.50,0.00,0.00,0.00
17.23,1.00,1.00,-35.40,-18.70,-2.10,3.70,6.90,2.60,0.00,0.00,0.00
17.29,1.00,1.00,-35.40,-18.70,-2.10,4.50,6.50,2.50,0.00,0.00,0.00
17.35,1.00,0.00,-36.30,-23.20,-4.20,4.70,9.20,2.90,0.00,0.00,0.00
