# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm), x(cm), y(cm), yaw
5.59,1.00,0.00,-46.80,15.70,-46.90,6.50,4.50,20.90,27.10,4.60,97.80
5.65,1.00,5.00,-49.30,20.60,-43.70,12.90,4.20,13.00,27.80,4.20,95.81
5.71,1.00,5.00,-51.00,20.00,-45.00,14.10,4.20,14.10,27.70,4.50,95.99
5.78,1.00,0.00,-52.20,12.70,-46.00,17.90,3.80,20.00,28.00,4.70,98.81
5.84,1.00,0.00,-52.20,12.70,-46.00,17.10,3.60,25.80,29.20,5.10,107.18
5.90,1.00,5.00,-53.70,11.20,-45.60,20.00,4.00,22.40,30.00,4.80,101.03
5.97,1.00,3.00,-49.60,12.70,-44.30,120.00,4.30,23.30,30.00,4.80,94.35
6.03,1.00,5.00,-51.70,17.00,-45.00,12.30,3.70,21.70,30.20,4.90,83.46
6.09,1.00,0.00,-51.70,17.00,-45.00,14.20,4.70,26.80,32.10,4.50,82.46
6.15,1.00,0.00,-52.30,12.30,-45.40,12.00,5.00,23.10,32.90,5.20,84.59
6.22,1.00,5.00,-53.10,16.00,-44.70,9.40,4.50,14.30,33.60,5.50,90.47
6.28,1.00,0.00,-57.00,9.00,-45.60,8.20,4.90,20.60,34.10,5.60,86.45
6.34,1.00,0.00,-57.00,9.00,-45.60,6.60,4.20,23.30,34.70,5.70,91.03
6.41,1.00,0.00,-57.10,10.60,-43.40,5.80,4.80,22.60,34.80,6.20,80.87
6.47,1.00,0.00,-56.20,10.50,-43.50,4.50,4.40,26.50,35.10,5.80,74.48
6.53,1.00,0.00,-55.50,10.00,-42.80,4.10,4.60,29.20,35.40,5.70,64.84
6.60,1.00,0.00,-53.70,11.70,-42.80,4.00,5.50,15.60,36.00,5.50,50.30
6.66,1.00,0.00,-50.50,12.30,-45.10,4.20,6.60,15.80,36.40,6.00,49.77
6.72,1.00,5.00,-49.60,7.80,-42.80,5.10,6.80,21.60,36.40,6.20,48.66
6.79,1.00,3.00,-47.50,6.90,-42.60,120.00,7.80,20.40,36.60,6.10,46.60
6.85,1.00,3.00,-46.60,6.30,-42.00,120.00,5.90,19.90,36.90,6.30,47.22
6.91,1.00,3.00,-46.00,7.60,-41.90,120.00,5.20,18.70,36.90,6.70,38.41
6.98,1.00,3.00,-44.70,8.50,-42.30,120.00,5.80,17.30,37.00,7.10,39.01
7.04,1.00,3.00,-43.80,6.90,-40.40,120.00,5.50,18.40,36.70,7.40,41.58
7.10,1.00,3.00,-42.00,8.70,-41.90,120.00,5.50,18.70,36.20,8.80,47.81
7.16,1.00,0.00,-43.50,7.90,-40.10,98.00,4.40,20.30,35.90,10.60,55.76
7.23,1.00,3.00,-45.30,7.20,-42.20,120.00,4.30,17.50,35.80,11.00,35.97
7.29,1.00,3.00,-47.40,9.00,-42.80,120.00,7.60,8.20,35.80,11.30,15.21
7.35,1.00,2.00,-47.40,9.00,-42.80,17.90,120.00,4.80,35.70,11.50,3.13
7.41,1.00,2.00,-51.00,26.20,-39.20,14.70,120.00,2.20,35.60,11.60,-1.06
7.47,1.00,2.00,-54.00,27.40,-38.00,15.60,120.00,1.90,35.50,11.60,-11.91
7.54,0.00,2.00,-58.80,30.00,-33.90,5.60,120.00,2.50,35.50,11.60,-6.18
7.60,0.00,2.00,-58.80,30.00,-33.90,4.30,120.00,2.60,35.40,11.70,-18.04
7.66,0.00,2.00,-60.70,32.30,-30.60,4.00,120.00,1.90,35.20,11.90,-41.33
7.73,0.00,2.00,-59.10,34.10,-28.00,2.70,120.00,1.70,0.00,0.00,0.00
7.79,0.00,2.00,-59.10,34.10,-28.00,3.60,72.10,1.80,0.00,0.00,0.00
7.85,0.00,2.00,-59.10,32.90,-26.20,3.00,120.00,1.20,228.00,269.70,62.35
7.92,1.00,2.00,-59.70,34.40,-21.80,2.80,120.00,1.60,228.00,269.60,61.76
7.98,1.00,2.00,-59.70,34.40,-21.80,2.80,120.00,1.40,228.00,269.60,61.25
8.04,1.00,2.00,-60.40,35.90,-27.20,3.30,120.00,1.40,0.00,0.00,0.00
8.10,1.00,2.00,-58.50,35.70,-22.70,2.80,120.00,1.40,0.00,0.00,0.00
8.17,1.00,2.00,-59.40,35.10,-24.40,3.10,120.00,1.20,0.00,0.00,0.00
8.23,1.00,2.00,-59.40,35.10,-24.40,2.50,120.00,1.80,0.00,0.00,0.00
8.29,1.00,2.00,-60.70,34.20,-22.70,2.10,120.00,2.00,0.00,0.00,0.00
8.35,1.00,2.00,-60.80,36.30,-23.30,1.80,120.00,2.10,0.00,0.00,0.00
8.42,1.00,2.00,-59.40,35.10,-20.30,2.60,120.00,1.80,0.00,0.00,0.00
8.48,1.00,2.00,-59.40,34.80,-22.60,2.40,0.00,1.40,0.00,0.00,0.00
8.54,1.00,2.00,-59.40,36.30,-24.40,1.90,120.00,2.20,0.00,0.00,0.00
8.61,1.00,2.00,-59.10,35.60,-23.90,2.40,120.00,2.20,0.00,0.00,0.00
8.67,0.00,2.00,-60.20,37.20,-22.00,2.60,120.00,2.40,0.00,0.00,0.00
8.73,0.00,2.00,-60.20,36.20,-24.20,2.50,120.00,5.00,0.00,0.00,0.00
8.79,0.00,2.00,-59.50,35.00,-23.00,1.90,120.00,5.30,0.00,0.00,0.00
8.86,0.00,2.00,-58.80,34.20,-24.20,1.40,120.00,5.30,0.00,0.00,0.00
8.92,0.00,2.00,-59.40,36.30,-23.60,2.00,120.00,3.30,0.00,0.00,0.00
8.98,0.00,2.00,-59.10,35.90,-21.80,2.60,120.00,4.80,0.00,0.00,0.00
9.05,0.00,2.00,-59.50,35.70,-21.20,2.50,120.00,2.80,0.00,0.00,0.00
9.11,1.00,2.00,-59.50,38.00,-19.00,2.80,0.00,2.90,0.00,0.00,0.00
9.17,1.00,2.00,-58.50,35.70,-23.50,1.80,120.00,2.90,0.00,0.00,0.00
9.23,1.00,2.00,-59.10,36.80,-20.00,2.60,120.00,3.80,0.00,0.00,0.00
9.30,1.00,2.00,-58.30,36.30,-19.30,3.10,120.00,4.10,0.00,0.00,0.00
9.36,1.00,2.00,-58.80,35.70,-23.80,2.60,120.00,3.80,0.00,0.00,0.00
9.42,1.00,2.00,-58.80,35.70,-23.80,2.60,120.00,4.90,0.00,0.00,0.00
9.48,1.00,2.00,-58.60,36.80,-18.50,2.40,120.00,3.60,0.00,0.00,0.00
9.55,1.00,2.00,-59.10,37.10,-20.30,2.90,120.00,3.10,0.00,0.00,0.00
9.61,1.00,2.00,-58.80,36.90,-20.50,2.30,115.80,4.10,0.00,0.00,0.00
9.67,0.00,2.00,-59.20,34.50,-19.40,2.90,44.20,3.00,0.00,0.00,0.00
9.73,0.00,2.00,-57.70,35.00,-20.90,2.90,120.00,3.60,0.00,0.00,0.00
9.79,1.00,2.00,-58.30,35.60,-19.30,2.40,120.00,3.80,0.00,0.00,0.00
9.86,1.00,2.00,-57.60,35.90,-21.10,2.70,120.00,4.10,0.00,0.00,0.00
9.92,1.00,2.00,-59.20,36.20,-23.80,2.90,120.00,6.00,0.00,0.00,0.00
9.98,1.00,2.00,-58.50,36.90,-22.00,2.30,120.00,3.10,0.00,0.00,0.00
10.04,1.00,2.00,-57.90,36.30,-20.00,2.60,120.00,4.30,0.00,0.00,0.00
10.11,0.00,2.00,-58.60,37.10,-21.10,2.40,120.00,3.30,0.00,0.00,0.00
10.17,1.00,2.00,-58.60,37.10,-21.10,2.60,120.00,3.60,0.00,0.00,0.00
10.23,1.00,2.00,-59.10,37.50,-19.30,3.20,120.00,4.40,0.00,0.00,0.00
10.29,1.00,2.00,-60.20,36.50,-20.90,2.70,120.00,3.90,0.00,0.00,0.00
10.36,1.00,2.00,-60.20,36.50,-20.90,2.60,120.00,4.20,0.00,0.00,0.00
10.42,0.00,2.00,-58.30,36.80,-19.60,3.00,120.00,4.80,0.00,0.00,0.00
10.48,0.00,2.00,-58.60,37.80,-19.60,2.30,120.00,5.00,0.00,0.00,0.00
10.55,1.00,2.00,-57.30,38.40,-22.30,2.60,123.20,2.40,0.00,0.00,0.00
10.61,1.00,2.00,-57.10,36.80,-20.60,3.30,120.00,4.50,0.00,0.00,0.00
10.67,1.00,2.00,-59.10,35.90,-22.10,3.10,120.00,4.80,0.00,0.00,0.00
10.74,1.00,2.00,-58.00,35.40,-21.20,2.50,0.00,4.30,0.00,0.00,0.00
10.80,1.00,2.00,-58.30,37.10,-20.60,2.90,120.00,4.40,0.00,0.00,0.00
10.86,1.00,2.00,-58.30,37.10,-20.60,2.60,120.00,4.90,0.00,0.00,0.00
10.93,1.00,2.00,-57.90,35.90,-20.00,2.60,120.00,4.70,0.00,0.00,0.00
10.99,1.00,2.00,-57.90,35.90,-20.00,3.10,120.00,3.10,0.00,0.00,0.00
11.05,1.00,2.00,-59.70,37.10,-20.00,2.60,120.00,2.30,0.00,0.00,0.00
11.11,1.00,2.00,-59.70,37.10,-20.00,2.90,120.00,2.40,0.00,0.00,0.00
11.18,1.00,2.00,-58.60,35.90,-22.90,2.40,120.00,3.30,0.00,0.00,0.00
11.24,1.00,2.00,-58.80,37.20,-19.70,2.90,120.00,3.40,0.00,0.00,0.00
11.30,0.00,2.00,-58.80,35.70,-21.70,3.10,120.00,2.90,0.00,0.00,0.00
11.36,0.00,2.00,-58.60,35.60,-21.80,3.30,120.00,3.10,0.00,0.00,0.00
11.43,0.00,2.00,-57.10,35.90,-22.10,2.30,120.00,3.70,0.00,0.00,0.00
11.49,1.00,2.00,-60.10,37.10,-20.30,3.00,120.00,3.80,0.00,0.00,0.00
11.55,1.00,2.00,-58.80,35.70,-22.70,3.10,120.00,3.20,0.00,0.00,0.00
11.62,1.00,2.00,-58.00,38.00,-21.70,3.30,120.00,3.80,0.00,0.00,0.00
11.68,1.00,2.00,-57.90,38.60,-20.30,3.30,120.00,3.40,0.00,0.00,0.00
11.74,1.00,2.00,-58.60,37.80,-21.10,3.20,120.00,3.60,0.00,0.00,0.00
11.80,0.00,2.00,-56.40,35.60,-22.90,2.90,25.30,3.30,0.00,0.00,0.00
11.86,0.00,2.00,-57.00,37.20,-22.70,2.70,120.00,5.20,0.00,0.00,0.00
11.93,0.00,2.00,-57.60,37.80,-22.10,3.00,32.30,4.10,0.00,0.00,0.00
11.99,1.00,2.00,-58.60,37.50,-20.60,2.50,7.60,4.60,0.00,0.00,0.00
12.05,0.00,2.00,-58.60,37.50,-20.60,1.80,120.00,3.80,0.00,0.00,0.00
12.12,0.00,2.00,-56.50,35.40,-22.30,1.90,120.00,3.70,0.00,0.00,0.00
12.18,0.00,2.00,-56.80,37.10,-19.30,1.90,120.00,4.10,0.00,0.00,0.00
12.24,0.00,2.00,-56.80,37.10,-19.30,2.50,120.00,5.40,0.00,0.00,0.00
12.31,0.00,2.00,-58.00,37.70,-21.20,1.30,120.00,4.00,0.00,0.00,0.00
12.37,0.00,2.00,-57.30,37.20,-21.70,2.20,120.00,5.80,0.00,0.00,0.00
12.49,0.00,2.00,-57.00,36.20,-22.30,2.00,120.00,6.10,0.00,0.00,0.00
12.56,0.00,2.00,-56.80,36.30,-20.00,0.80,32.60,3.60,0.00,0.00,0.00
12.62,1.00,2.00,-56.50,36.90,-21.70,1.70,120.00,4.30,0.00,0.00,0.00
12.68,1.00,2.00,-57.70,38.00,-19.70,1.70,120.00,5.40,0.00,0.00,0.00
12.74,1.00,2.00,-57.70,38.00,-19.70,0.60,120.00,4.30,0.00,0.00,0.00
12.81,1.00,2.00,-58.60,36.30,-20.30,1.50,120.00,4.80,0.00,0.00,0.00
12.87,0.00,2.00,-58.50,37.70,-19.70,2.00,120.00,4.10,0.00,0.00,0.00
12.93,0.00,2.00,-58.50,37.70,-19.70,1.50,120.00,4.70,0.00,0.00,0.00
13.00,0.00,2.00,-57.70,37.20,-21.70,1.70,120.00,5.40,0.00,0.00,0.00
13.06,0.00,2.00,-57.30,36.90,-20.20,1.70,120.00,4.40,0.00,0.00,0.00
13.12,0.00,2.00,-57.30,36.90,-20.20,2.10,120.00,4.00,0.00,0.00,0.00
13.19,0.00,2.00,-57.70,35.40,-20.90,2.10,120.00,3.90,0.00,0.00,0.00
13.25,0.00,2.00,-58.60,38.30,-21.10,1.70,120.00,3.50,0.00,0.00,0.00
13.31,0.00,2.00,-57.90,36.30,-22.10,1.90,46.40,3.60,0.00,0.00,0.00
13.38,0.00,2.00,-57.90,36.30,-22.10,0.90,120.00,4.40,0.00,0.00,0.00
13.44,0.00,2.00,-56.80,36.30,-23.30,1.50,120.00,4.60,0.00,0.00,0.00
13.50,0.00,2.00,-58.00,36.90,-21.20,1.80,120.00,4.50,0.00,0.00,0.00
13.56,0.00,2.00,-58.50,37.20,-23.00,1.30,120.00,5.20,0.00,0.00,0.00
13.63,1.00,2.00,-55.60,36.80,-22.60,1.40,120.00,4.50,0.00,0.00,0.00
13.69,1.00,2.00,-56.40,35.90,-23.90,1.70,120.00,5.40,0.00,0.00,0.00
13.75,1.00,2.00,-57.30,36.50,-22.30,1.60,120.00,4.50,0.00,0.00,0.00
13.81,1.00,2.00,-57.90,37.50,-22.60,1.70,120.00,5.80,0.00,0.00,0.00
13.88,1.00,2.00,-56.80,38.30,-23.90,2.70,120.00,2.70,0.00,0.00,0.00
13.94,1.00,2.00,-57.10,37.50,-22.10,3.00,120.00,3.00,0.00,0.00,0.00
14.00,1.00,2.00,-57.10,37.50,-22.10,3.00,120.00,3.70,0.00,0.00,0.00
14.07,1.00,2.00,-57.60,37.50,-20.60,2.70,0.00,3.30,0.00,0.00,0.00
14.13,0.00,2.00,-58.30,37.80,-24.40,2.30,120.00,3.70,0.00,0.00,0.00
14.19,0.00,2.00,-56.40,36.30,-21.10,3.20,120.00,4.20,0.00,0.00,0.00
14.26,1.00,2.00,-58.30,36.80,-22.90,2.20,120.00,4.50,0.00,0.00,0.00
14.32,1.00,2.00,-53.20,36.90,-25.60,3.00,120.00,3.60,0.00,0.00,0.00
14.38,1.00,2.00,-54.90,36.30,-23.60,3.30,120.00,3.30,0.00,0.00,0.00
14.51,1.00,2.00,-55.30,36.30,-23.90,3.00,120.00,3.10,0.00,0.00,0.00
14.57,1.00,2.00,-55.50,37.20,-27.80,3.10,120.00,3.90,0.00,0.00,0.00
14.64,0.00,2.00,-53.80,36.80,-27.20,3.00,120.00,4.40,0.00,0.00,0.00
14.70,1.00,2.00,-54.00,36.90,-27.80,2.50,120.00,5.20,0.00,0.00,0.00
14.76,0.00,2.00,-53.80,35.60,-26.50,2.60,120.00,3.50,0.00,0.00,0.00
14.82,0.00,2.00,-55.30,35.90,-25.10,3.30,120.00,3.80,0.00,0.00,0.00
14.88,0.00,2.00,-55.60,36.30,-25.10,3.20,120.00,4.70,0.00,0.00,0.00
14.95,0.00,2.00,-55.30,35.90,-25.90,2.90,120.00,1.80,0.00,0.00,0.00
15.01,0.00,2.00,-54.70,37.20,-27.10,2.80,120.00,3.70,0.00,0.00,0.00
15.07,0.00,2.00,-54.00,36.20,-27.10,3.00,120.00,120.00,0.00,0.00,0.00
15.14,0.00,2.00,-55.30,37.50,-26.50,3.00,120.00,120.00,0.00,0.00,0.00
15.20,0.00,2.00,-55.30,37.50,-26.50,3.00,120.00,5.10,0.00,0.00,0.00
15.26,0.00,2.00,-55.60,35.60,-26.20,3.00,120.00,120.00,0.00,0.00,0.00
15.32,1.00,2.00,-55.90,37.20,-24.20,3.60,128.00,3.00,35.00,12.50,-0.84
15.39,1.00,2.00,-53.40,35.90,-29.20,3.40,120.00,2.10,36.40,11.80,-6.60
15.45,1.00,2.00,-53.40,35.90,-29.20,3.90,120.00,1.70,35.80,11.60,15.69
15.51,1.00,2.00,-52.00,33.60,-35.60,6.00,120.00,1.90,36.60,11.80,22.03
15.57,1.00,2.00,-49.00,29.80,-36.30,14.70,120.00,2.80,37.00,12.00,27.43
15.64,1.00,2.00,-42.30,22.90,-41.90,120.00,120.00,4.40,36.60,12.10,35.86
15.70,1.00,3.00,-40.20,9.90,-41.40,120.00,30.60,9.80,36.70,12.30,34.30
15.76,0.00,0.00,-42.80,4.50,-42.60,120.00,29.50,14.90,36.70,12.30,35.87
15.83,0.00,3.00,-41.30,4.50,-41.40,120.00,26.00,10.90,36.80,12.40,37.10
15.89,0.00,3.00,-41.30,4.50,-41.40,120.00,27.30,9.90,36.90,12.40,27.09
15.95,0.00,3.00,-38.70,6.10,-38.90,78.30,26.30,12.30,37.30,12.70,7.14
16.01,1.00,3.00,-39.60,3.10,-38.40,120.00,25.70,14.50,37.60,12.90,5.96
16.07,1.00,3.00,-38.00,3.40,-37.10,120.00,34.10,15.80,38.10,13.60,5.46
16.14,1.00,3.00,-38.00,3.40,-37.10,120.00,31.20,12.70,38.50,13.80,-0.66
16.20,1.00,0.00,-41.60,5.70,-41.10,53.70,18.70,31.30,38.20,13.70,-7.11
16.26,1.00,0.00,-44.60,2.20,-40.80,32.20,14.40,38.80,38.30,13.60,-12.46
16.33,1.00,4.00,-45.40,-1.20,-41.00,47.10,12.70,47.50,38.20,13.60,-12.66
16.39,0.00,0.00,-38.30,4.90,-39.30,23.50,12.90,41.50,38.50,14.30,-12.45
16.45,1.00,3.00,-35.00,7.90,-37.50,120.00,14.10,38.50,38.80,14.80,-19.83
16.52,1.00,3.00,-35.00,7.90,-37.50,120.00,13.60,39.20,38.50,15.00,-24.41
16.58,1.00,4.00,-39.00,2.50,-39.30,15.60,13.90,62.60,39.00,15.30,-27.77
16.64,1.00,4.00,-39.20,2.40,-39.50,13.80,14.90,75.50,38.60,15.20,-33.59
16.71,1.00,0.00,-39.80,8.40,-41.90,13.00,16.30,41.80,38.70,15.30,-39.53
16.77,1.00,0.00,-39.80,8.40,-41.90,14.10,16.10,42.20,38.60,15.60,-37.08
16.83,1.00,0.00,-39.00,7.60,-42.90,15.60,18.90,28.70,38.40,15.50,-38.02
16.89,1.00,0.00,-36.60,11.70,-38.70,19.60,19.60,27.50,37.70,16.60,-37.27
16.96,1.00,0.00,-36.60,11.70,-38.70,18.90,19.10,30.40,38.10,17.20,-45.83
17.02,1.00,3.00,-32.90,9.70,-33.90,120.00,19.60,27.00,38.20,17.20,-49.72
17.08,1.00,3.00,-33.50,9.60,-36.30,120.00,19.30,29.10,38.10,17.10,-59.70
17.14,1.00,0.00,-37.80,10.50,-41.30,11.80,20.90,30.40,37.90,17.10,-65.22
17.21,1.00,0.00,-40.70,9.70,-40.20,11.30,20.60,29.00,37.80,17.40,-65.07
17.27,1.00,0.00,-40.70,9.70,-40.20,15.00,22.80,26.50,37.20,17.50,-62.60
17.33,1.00,3.00,-38.00,19.40,-39.30,120.00,30.70,21.20,36.80,17.90,-61.89
17.40,1.00,3.00,-37.80,19.30,-38.40,128.00,37.50,20.90,36.60,18.00,-71.51
17.46,1.00,3.00,-37.80,19.30,-38.40,120.00,33.80,20.90,36.30,18.30,-78.98
17.52,1.00,3.00,-38.90,17.80,-39.50,120.00,38.40,22.00,36.30,18.50,-81.97
