# time (s), x(cm), y(cm), Turning Angle
22.36,1,55.4,-5.03
22.42,0.9,55.6,-5.09
22.48,0.9,55.7,-5.88
22.54,0.9,55.8,-6.82
22.61,0.9,55.9,-8.02
22.67,0.9,56.1,-9.84
22.74,0.9,56.3,-9.51
22.8,0.9,56.4,-9.52
22.86,1.2,56,-8.94
22.92,0.8,56.7,-9.75
22.98,0.9,56.8,-9.35
23.05,0.9,56.9,-8.44
23.11,0.9,57.1,-7.89
23.17,0.9,57.2,-8.7
23.23,0.9,57.4,-7.77
23.29,0.9,57.5,-7.53
23.35,0.8,57.6,-6.67
23.42,0.7,57.7,-6.1
23.48,0.7,57.8,-5.83
23.54,0.6,58,-6.15
23.61,0.6,58.1,-6.5
23.67,0.5,58.3,-6.26
23.73,0.5,58.4,-6.47
23.79,2,56,-7.72
23.86,0.5,58.8,-8.57
23.92,0.5,58.9,-7.75
23.98,0.6,59.1,-7.5
24.11,0.5,59.4,-6.72
24.17,0.4,59.5,-5.39
24.23,0.3,59.6,-5.64
24.3,0.3,59.6,-5.45
24.36,0.3,59.8,-6.49
24.42,0.3,60,-6.98
24.48,0.4,60.1,-7.53
24.55,0.3,60.3,-7.6
24.61,0.3,60.4,-6.91
24.67,0.2,60.5,-6.07
24.74,0.2,60.7,-6.99
24.8,0.2,60.8,-7.83
24.86,0.3,60.9,-7.74
24.92,0.4,61.1,-9.29
24.99,0.4,61.3,-6.88
25.05,0.4,61.5,-6.04
25.11,0.4,61.7,-6.58
25.17,0.3,61.9,-6.52
25.23,0.3,62.1,-5.73
25.3,1,60.7,-4.3
25.36,0.2,62.3,-4.19
25.42,0.1,62.5,-5.63
25.48,0.1,62.7,-7.5
25.54,0.1,62.8,-8.67
25.61,0.2,62.9,-9.12
25.67,1.9,60,-8.32
25.73,1.4,61.1,-8.92
25.8,0.3,63.3,-8.96
25.86,0.3,63.4,-8.99
25.98,0.4,63.6,-8.55
26.05,0.4,63.9,-8.13
26.11,0.3,64,-6.82
26.17,0.3,64.1,-6.68
26.24,0.3,64.3,-6.4
26.3,1.4,62.5,-6.15
26.36,0.2,64.7,-5.42
26.42,0.2,64.8,-5.5
26.49,0.2,64.9,-5.06
26.55,0.2,65,-4.13
26.61,0.3,65.1,-3.55
26.68,0.3,65.2,-3.15
26.74,0.5,65.1,-2.78
26.93,0.2,66.1,-10.8
26.99,0.3,66.1,-6.65
27.05,0.4,66.2,-5.48
27.11,0.4,66.5,-5.76
27.17,0.4,66.7,-4.12
27.24,0.3,66.8,-3.56
27.3,0.2,67,-3.41
27.36,0.2,67.1,-3.6
27.42,0.2,67.3,-3.8
27.49,0.2,67.6,-4.83
27.55,0.1,67.8,-5.93
27.61,1.7,65.1,-7.56
27.86,0.2,68.8,-4.27
27.99,0.3,69.2,-3.8
28.11,0.3,69.4,-5.11
28.17,0.3,69.6,-3.62
28.3,0.1,70,-13.5
28.48,0.2,70.6,-13.66
28.55,0.3,70.9,-12.78
28.61,0.4,71,-12.23
28.67,0.3,71.2,-13.4
28.73,0.4,71.5,-13.69
28.8,0.5,71.7,-12.95
28.86,0.5,72,-11.72
28.92,0.4,72.2,-11.74
28.99,0.3,72.4,-12.67
29.05,0.3,72.5,-13.31
29.11,0.2,72.8,-16.47
29.17,0.1,73,-16.18
29.24,0.3,73.3,-15.64
29.3,0.3,73.5,-13.32
29.36,0.4,73.8,-11.3
29.43,0.3,74.1,-8.45
29.49,0.2,74.5,-4.13
30.11,0.2,76.1,-13.41
30.17,0.2,76.2,-13.63
30.3,0.2,76.4,-14.06
30.36,0.4,76.4,-6.37
30.49,0.1,76.8,-11.73
30.55,0.1,76.9,-8.82
30.61,0.2,77,5.59
30.86,0.3,77.1,3.6
30.92,0.2,77.2,1.84
30.98,0.2,77.2,1.84
34.88,1.3,77.7,76.28
34.94,1.4,77.9,74.15
35.13,1.6,77.8,81.98
36.01,1.8,80,70.67
36.07,3.5,78.7,68.58
36.14,3.7,78.7,74.18
36.2,4,78.5,76.39
36.26,4.2,78.4,82.15
36.32,4.4,78.3,86.61
36.39,4.6,78.4,88.31
36.45,4.9,78.4,86.31
36.52,5,78.5,81.72
36.58,5.2,78.5,78.02
36.64,5.4,78.5,73.74
36.7,5.6,78.5,74.71
36.77,5.8,78.5,76.13
36.83,6.1,78.4,77.43
36.89,6.4,78.3,83.8
36.96,6.7,78.4,90.44
37.02,6.9,78.4,89.48
37.08,7.1,78.4,87.01
37.15,7.4,78.3,82.48
37.21,7.6,78.2,84.64
37.27,8.1,78.3,61.52
37.33,8.2,78.1,68.83
37.39,8.6,78,81.47
37.46,8.8,77.9,79.12
37.52,9.1,77.9,77.71
37.58,9.4,77.9,81.45
37.64,9.7,78,67.49
37.71,10,78,59.13
37.77,10.4,78,52.71
37.83,10.8,78,63.22
37.9,11.2,77.9,64.28
37.96,11.6,78,67.65
38.02,11.8,78,69.04
38.08,12.1,78,69.81
38.15,12.5,78,68.11
38.21,12.9,78.1,64.41
38.27,13.2,78.1,60.87
38.33,13.5,78.2,52.64
38.39,13.9,78.2,59.18
38.46,14.2,78.3,-14.32
38.52,14.5,78.1,53.32
38.83,15.7,78.2,50.32
38.89,16,78.2,44.92
38.96,16.3,78.4,6.64
39.15,17.3,78.5,59.77
39.21,17.5,78.6,77.42
39.27,17.7,78.7,74.09
39.34,17.6,78.6,78.37
39.46,18.6,78.9,6.22
39.53,18.8,78.4,88.13
39.59,19.1,78.6,92.73
39.65,19.4,78.7,94.71
39.71,19.7,78.7,93.95
39.78,20,78.6,92.85
39.84,20.2,78.6,92.04
39.9,20.5,78.5,88.99
39.97,20.8,78.5,86.66
40.03,21,78.3,82.87
40.09,21.2,78.2,78.58
40.15,21.6,78.1,81.57
40.21,21.9,78.1,80.59
40.27,22.3,78,79
40.34,22.6,77.9,79.34
40.4,22.8,78.1,83.9
40.46,23.2,78.2,83.03
40.53,23.5,78.2,84.64
40.59,23.9,78.2,86.86
40.65,24.3,78,82.02
40.72,24.6,78,78.56
40.78,24.9,78,81.71
40.84,25.1,78,83.27
41.15,26.8,77.9,70.74
41.22,27.2,78,70.79
41.28,27.6,78,71.17
41.34,27.9,78,72.41
41.41,28.3,78.1,72.41
41.47,28.7,78.1,69.59
41.53,29,78.2,68.41
41.6,29.3,78.3,64.48
41.66,29.7,78.2,66.5
41.72,30,78.2,69.67
41.79,30.3,78.3,71.53
41.85,30.5,78.4,73.62
41.91,30.9,78.4,72.22
41.97,31.3,78.4,71.49
42.04,31.6,78.2,72.22
42.1,32,78.2,48.9
42.16,32.4,78.2,-10.08
42.22,32.7,78.1,77.62
42.28,33,78.1,81.85
42.35,33.2,78.2,84.5
42.41,33.5,78.1,87.18
42.48,33.9,78.1,83.83
42.54,34.2,77.9,80.69
42.6,34.3,77.8,84.56
42.67,34.6,77.6,90.35
42.79,35.3,77.6,84.55
42.85,35.4,77.5,92.06
42.92,35.6,77.5,90.14
42.98,36,77.7,87.31
43.04,36.3,77.5,84.91
43.11,36.6,77.5,78.94
43.17,36.9,77.6,74.68
43.23,37.4,77.5,73.98
43.3,37.7,77.5,74.65
43.36,37.9,77.6,76.09
43.42,38.3,77.7,72.19
43.49,38.6,77.7,67.39
43.55,38.8,77.7,66.47
43.61,39.1,77.7,58.82
43.68,39.4,77.8,43.9
43.74,39.7,78.1,-59.21
43.8,40.1,77.9,58.58
43.86,40.4,78,42.08
43.92,40.7,78,63.64
43.99,41.1,78.1,66.86
44.05,41.4,78.2,58.53
44.11,41.7,78.2,54.83
44.17,42,78.2,60.58
44.24,42.2,78.3,68.17
44.3,42.6,78.3,74.33
44.36,42.9,78.3,71.77
44.43,43.2,78.4,74.06
44.49,43.5,78.5,71.67
44.61,44.1,78.6,68.73
44.68,44.5,78.5,69.89
44.74,44.8,78.4,61.77
44.8,45.2,78.6,71.85
44.87,45.6,78.7,72.38
44.93,45.9,78.7,64.01
44.99,46.2,78.6,75.32
45.06,46.5,78.8,71.78
45.18,47.1,78.7,70
45.24,47.5,78.8,34.59
45.31,47.9,78.6,71.61
45.37,48.2,78.6,75.72
45.43,48.7,79.2,-85.34
45.5,48.8,78.7,81.74
45.56,49,78.8,80.43
45.62,49.4,78.9,77.74
45.68,49.7,78.9,74.56
45.75,50,78.8,65.76
45.81,50.4,78.7,59.38
45.87,50.9,78.8,70.65
45.93,51.1,78.9,71.13
46,51.3,79,74.24
46.06,51.3,79,71.13
46.12,51.5,79,84.27
46.18,51.6,79.2,85.77
46.31,52.4,79.1,77.46
46.37,52.9,79,68.08
46.44,53.2,79,68.25
46.5,53.3,79,68.12
46.56,53.5,79,63.26
46.63,53.7,79.2,52.21
46.69,53.9,79.3,55.19
46.75,54.1,79.4,47.59
46.81,54.3,79.7,10.28
46.94,54.7,79.4,50.05
47,54.9,79.4,49.05
47.06,55.2,79.4,56.12
47.13,55.5,79.6,43.58
47.19,55.9,79.5,54.18
47.25,56,79.7,51.19
47.32,56.1,79.9,46.81
47.38,56.2,79.9,42.86
47.44,56.4,79.9,38.9
47.63,56.8,80.5,29.39
47.69,57.1,80.7,26.75
47.76,57.1,80.9,25.26
47.82,57.1,81.1,23.22
47.88,57.1,81.1,23.54
47.95,57.2,81.4,16.53
48.01,57.3,81.5,12.83
48.07,57.3,81.7,9.46
48.13,57.4,81.9,4.18
48.2,57.3,82.3,-0.33
48.26,57.3,82.4,-2.22
48.32,57.3,82.4,-3.82
48.39,57.3,82.5,-6.58
48.45,57.3,82.5,-8.04
48.51,57.3,82.6,-9.48
48.57,57.4,82.7,-11.57
48.64,57.3,82.7,-13.14
48.7,57.3,82.8,-13.78
48.76,57.3,83,-13.63
48.83,57.3,83.1,-14.66
