# time (s), x(cm), y(cm), Turning Angle
9.05,3.8,4.5,-127
9.11,3.8,4.4,-127.26
9.17,3.8,4.5,-126.87
9.24,3.8,4.5,-126.95
9.3,3.8,4.4,-126.84
9.36,3.8,4.5,-126.49
9.43,3.8,4.5,-126.46
9.49,3.8,4.5,-126.42
9.55,3.8,4.5,-126.47
9.61,3.8,4.5,-126.56
9.68,3.8,4.4,-126.61
9.74,3.8,4.4,-126.57
9.8,3.8,4.4,-126.64
9.87,3.8,4.4,-127
9.93,3.8,4.5,-126.58
9.99,3.8,4.4,-126.67
10.05,3.8,4.5,-126.55
10.11,3.8,4.4,-126.71
10.18,3.8,4.4,-127.25
10.24,3.8,4.4,-127
10.3,3.8,4.4,-126.76
10.37,3.8,4.4,-126.66
10.43,3.8,4.4,-126.98
10.49,3.8,4.4,-127.11
10.55,3.8,4.4,-126.61
10.62,3.8,4.5,-126.63
10.68,3.8,4.4,-126.71
10.74,3.8,4.4,-126.69
10.81,3.8,4.4,-126.73
10.87,3.8,4.5,-126.55
10.93,3.8,4.4,-126.75
11,3.8,4.4,-126.64
11.06,3.8,4.4,-126.8
11.12,3.8,4.4,-126.75
11.18,3.8,4.4,-127.21
11.25,3.8,4.4,-126.81
11.31,3.8,4.4,-126.89
11.37,3.8,4.4,-127.1
11.43,3.8,4.4,-127.25
11.5,3.8,4.4,-126.85
11.56,3.8,4.5,-126.29
11.62,3.8,4.4,-127.05
11.69,3.8,4.4,-127.13
11.75,3.8,4.4,-126.96
11.81,3.8,4.4,-126.74
11.88,3.8,4.4,-127.16
11.94,3.8,4.4,-127
12,3.8,4.4,-126.88
12.06,3.8,4.4,-127.11
12.13,3.8,4.4,-127.19
12.19,3.8,4.4,-127.43
12.25,3.8,4.4,-127.12
12.31,3.8,4.4,-126.89
12.37,3.8,4.4,-127.23
12.44,3.8,4.4,-126.77
12.5,3.8,4.4,-126.45
12.56,3.8,4.4,-126.68
12.62,3.8,4.4,-127.13
12.69,3.8,4.4,-127.01
12.75,3.8,4.5,-126.39
12.81,3.8,4.4,-126.75
12.88,3.8,4.4,-126.8
13,3.8,4.4,-126.7
13.06,3.8,4.4,-127.35
13.12,3.8,4.4,-126.96
13.19,3.8,4.4,-127.18
13.25,3.8,4.4,-127.24
13.31,3.8,4.4,-127.24
13.38,3.8,4.4,-127.06
13.44,3.8,4.4,-126.83
13.5,3.8,4.5,-125.88
13.56,3.9,4.5,-124.86
13.63,3.9,4.5,-123.67
13.69,3.9,4.5,-123.13
13.75,3.9,4.5,-122.12
13.81,4,4.5,-121.09
13.88,4,4.5,-121.42
13.94,4,4.6,-121.01
14,4,4.6,-120.78
14.06,4,4.6,-120.61
14.13,4.1,4.7,-119.86
14.19,4,4.7,-119.62
14.25,4,4.7,-119.17
14.32,4,4.6,-118.55
14.38,4,4.6,-118.24
14.44,4,4.6,-117.64
14.5,4,4.6,-117.35
14.57,4.1,4.7,-116.82
14.63,4.1,4.7,-116.65
14.69,4.1,4.8,-117.44
14.75,4,4.8,-120.19
14.81,4,4.8,-121.88
14.88,4,4.9,-122.6
14.94,3.9,4.9,-124.08
15,3.8,4.9,-126.76
15.06,3.7,4.9,-128.13
15.13,3.7,4.8,-131.33
15.19,3.7,4.8,-131.86
15.25,3.8,4.8,-133.65
15.31,3.9,4.8,-137.35
15.38,4,4.8,-140.43
15.44,4,4.7,-143.33
15.5,4.1,4.7,-146.18
15.57,4.2,4.7,-147.97
15.63,4.2,4.7,-149.93
15.69,4.3,4.6,-151.53
15.76,4.3,4.6,-153.19
15.82,4.3,4.6,-155.36
15.88,4.3,4.6,-156.32
15.95,4.4,4.5,-157.19
16.01,4.4,4.5,-158.76
16.07,4.5,4.5,-160.65
16.13,4.5,4.5,-161.86
16.2,4.5,4.5,-163.32
16.26,4.6,4.5,-164.68
16.32,4.6,4.4,-165.88
16.39,4.6,4.4,-167.92
16.45,4.5,4.4,-169.6
16.51,4.5,4.3,-171.16
16.58,4.5,4.2,-173.35
16.64,4.6,4.2,-175.03
16.7,4.6,4.1,-178.25
16.76,4.7,4.1,-179.2
16.83,4.7,4.1,179.53
16.89,4.8,4,177.13
16.95,4.8,4,176.24
17.01,4.8,4.1,174.38
17.08,4.8,4.1,172.64
17.14,4.8,4.1,169.97
17.2,4.8,4,167.95
17.27,4.8,4,166.82
17.33,4.9,4.1,166.1
17.39,5,4,163.18
17.46,5.1,4,161.41
17.52,5.2,4,158.06
17.58,5.2,4,155.13
17.7,5.3,3.9,155.93
17.77,5.4,3.8,153.68
17.83,5.4,3.8,151.93
17.89,5.5,3.7,150.51
17.96,5.6,3.5,148.75
18.02,5.6,3.5,146.32
18.08,5.7,3.4,144.81
18.14,5.7,3.4,141.81
18.21,5.8,3.3,139.78
18.27,5.9,3.4,137.99
18.33,5.9,3.4,136.1
18.39,6,3.5,133.65
18.46,6.1,3.5,131.27
18.52,6.2,3.5,129.98
18.58,6.2,3.5,128.38
18.64,6.3,3.5,126.77
18.7,6.4,3.4,127.39
18.77,6.5,3.3,126.06
18.83,6.5,3.4,125.53
18.89,6.5,3.3,124.66
18.95,6.5,3.4,124.6
19.02,6.6,3.3,124.1
19.08,6.7,3.3,121.24
19.14,6.8,3.3,121.88
19.2,7,3.2,122.14
19.27,7,3.2,120.31
19.33,7.2,3.1,119.01
19.39,7.3,3.1,118.87
19.46,7.4,3,116.93
19.52,7.5,2.9,117.35
19.58,7.6,2.9,116.47
19.65,7.6,3,116.3
19.71,7.7,3,114.75
19.77,7.8,3,115.92
19.84,7.8,3,115.21
19.9,8,3,114.86
19.96,8,3,114.37
20.02,7.3,4.7,113.86
20.09,8.2,3,112.89
20.15,8.3,3.1,112.63
20.21,8.4,3,113.24
20.27,8.5,3,112.21
20.34,8.6,2.9,112.16
20.4,8.7,2.9,112.97
20.46,8.7,2.8,114.85
20.53,8.8,2.7,115.28
20.59,8.8,2.7,118.17
20.65,8.9,2.7,116.13
20.72,8.9,2.8,114.67
20.78,9,2.8,114.79
20.84,9,2.8,115.1
20.91,9.1,2.7,114.19
20.97,9.2,2.7,113.54
21.03,9.2,2.7,113
21.09,9.3,2.7,112.18
21.16,9.3,2.7,110.67
21.22,9.4,2.8,110.36
21.28,9.4,2.8,109.92
21.34,9.5,2.7,110.11
21.41,9.6,2.7,109.68
21.47,9.6,2.7,108.48
21.53,9.7,2.7,109.32
21.6,9.8,2.7,109.36
21.66,9.8,2.7,109.14
21.72,9.9,2.6,109.75
21.78,10,2.6,108.76
21.84,10,2.6,109.08
21.91,10.1,2.6,109.53
21.97,10.1,2.6,107.92
22.03,10.1,2.6,107.83
22.1,10.1,2.7,106.13
22.16,10.1,2.8,104.7
22.22,10.2,2.9,106.62
22.28,10.2,2.9,102.39
22.34,10.1,2.9,102.03
22.41,10,2.7,109.05
22.47,10.1,2.8,101.68
22.53,10.1,2.9,101.95
22.59,10.1,2.9,101.9
22.65,10.1,2.9,101.54
22.72,10.1,2.9,101.29
22.78,10.1,2.9,101.94
22.84,10.1,2.9,100.98
22.91,10.1,3,97.81
22.97,10.1,2.9,101.43
23.03,10.1,2.9,102.96
23.09,10.1,2.9,101.79
23.16,10.1,2.8,101.56
23.22,10.1,2.9,101.16
23.28,8.7,5.5,101.52
23.41,10.1,2.9,102.17
23.47,10.1,2.9,100.79
23.53,10.1,2.9,101.67
23.6,10.1,2.9,102.41
23.66,10.1,2.9,102.96
23.72,9.5,4.1,101.02
23.78,10.1,2.9,101.37
23.85,10,2.9,100.45
23.91,10.1,2.8,100.87
24,10.1,2.8,101.11
24.06,10.1,2.8,100.66
24.13,10.1,2.8,101.69
24.19,10.1,2.9,101.09
24.25,10.1,3,99.89
24.32,10.1,3,96.09
24.38,10,3,94.53
24.44,10,3.1,92.77
24.5,10.5,2.6,87.4
24.56,9.2,4.3,100.2
24.81,10.1,3.4,82.1
24.88,10.3,3.6,78.39
24.94,10.3,3.7,76.97
25,10.4,3.8,73.94
25.06,10.5,3.9,70.73
25.13,10.5,4,69.78
25.19,10.6,4.2,69.25
25.25,10.6,4.3,62.43
25.31,10.7,4.3,62.47
25.38,10.8,4.5,57.18
25.44,10.9,4.6,55.33
25.5,11,4.6,55.17
25.56,11.1,4.7,54.75
25.63,11.2,4.8,55.35
25.69,11.4,4.9,54.5
25.75,11.5,4.9,54.01
25.81,11.6,5,53.97
25.87,11.8,5.1,53.72
25.94,11.9,5.2,53.61
26,12,5.3,52.33
26.06,12.1,5.4,51.01
26.12,12.2,5.5,49.64
26.19,12.2,5.6,47.26
26.25,12.2,5.7,42.22
26.31,12.3,5.9,39.29
26.37,12.3,6,37.9
26.44,12.4,6.1,36.15
26.5,12.5,6.2,33.68
26.56,12.6,6.2,38.65
26.63,12.7,6.4,35.79
26.69,12.8,6.5,36.97
26.75,13,6.5,45.32
26.81,13.1,6.7,42.78
26.88,13.2,6.8,41.91
26.94,13.3,7,40
27,13.3,7.2,27
27.07,13.5,7.3,38.16
27.13,13.6,7.4,36.26
27.19,13.6,7.5,33.76
27.25,13.6,7.7,31.36
27.32,13.6,7.9,28.47
27.38,13.6,8.1,25.82
27.44,13.6,8.2,24.38
27.5,13.7,8.3,23.25
27.57,13.7,8.5,22.05
27.63,13.8,8.6,21.38
27.69,13.8,8.8,21.07
27.75,13.9,9,20.61
27.82,13.9,9.2,19.64
27.88,14,9.3,19.39
27.94,14,9.5,18.14
28.01,14.1,9.7,17.33
28.07,14.1,9.9,15.75
28.13,14.1,10.1,13.79
28.2,14,10.3,12.23
28.26,14,10.5,9.84
28.32,13.9,10.7,7.41
28.38,13.8,10.9,5.75
28.45,13.8,11.1,3.87
28.51,13.8,11.2,3.42
28.57,13.9,11.4,2.78
28.64,13.9,11.6,2.75
28.7,14,11.9,2.04
28.76,14,12.1,1.38
28.83,14,12.3,1.12
28.89,14,12.5,0.58
28.95,13.9,12.8,0.11
29.02,13.9,12.9,-1.9
29.08,13.8,13.2,-3.58
29.14,13.7,13.4,-5.16
29.2,13.5,13.6,-6.8
29.27,13.5,13.8,-7.74
29.33,13.6,14.4,-11.57
29.39,13.5,14.2,-9.84
29.45,13.5,14.4,-9.37
29.51,13.5,14.7,-9.79
29.58,13.6,14.9,-10.13
29.64,13.6,15.2,-9.5
29.7,13.6,15.4,-9.09
29.77,13.6,15.7,-8.64
29.83,13.6,15.8,-10.07
29.89,13.5,16,-11.6
29.95,13.4,16.2,-12.49
30.02,13.3,16.4,-13.95
30.08,13.1,16.5,-15.3
30.14,13.1,16.7,-15.16
30.2,13.1,16.8,-16.04
30.27,13.1,17,-16.36
30.33,13.1,17.2,-17.3
30.39,13.2,17.3,-16.59
30.46,13.1,17.5,-16.07
30.52,13,17.6,-15.75
30.58,13,17.8,-14.89
30.65,12.9,18,-13.87
30.71,12.9,18.2,-13.52
30.77,12.8,18.3,-13.68
30.83,12.7,18.3,-13.83
30.9,12.6,18.5,-13.36
30.96,12.5,18.7,-13.84
31.02,12.3,18.8,-14.37
31.09,12.3,19,-12.56
31.15,12.3,19.2,-13.31
31.21,12.2,19.3,-12.95
31.28,12.3,19.5,-13.51
31.34,12.4,19.7,-14.1
31.4,12.5,19.9,-13.42
31.46,12.5,20.3,-13.04
31.53,12.5,20.5,-12.34
31.65,12.3,20.7,-13.82
31.72,12.3,20.8,-14.12
31.78,12.3,20.9,-13.86
31.84,12.2,21,-15.79
31.91,12.2,21.2,-14.96
31.97,12.1,21.4,-15.76
32.03,11.9,21.5,-16.7
32.09,11.8,21.5,-17.67
32.16,11.7,21.5,-18.58
32.22,11.6,21.6,-17.93
32.28,11.5,21.7,-1.56
32.35,11.5,21.8,-19.11
32.41,11.6,21.9,-18.18
32.47,11.6,22.1,-17.98
32.53,11.6,22.3,-17.88
32.6,11.6,22.5,-17.42
32.66,11.6,22.6,-16.62
32.72,11.5,22.7,-15.86
32.79,11.4,23,-16.64
32.85,11.4,23,-16.19
32.91,11.3,23.1,-16.86
32.98,11.1,23.2,-17.39
33.04,10.9,23.3,-19.05
33.1,10.8,23.4,-19
33.17,10.8,23.5,-19.61
33.23,10.8,23.6,-20.62
33.29,10.7,23.8,-21.53
33.36,10.6,23.9,-22.68
33.42,10.7,24.1,-19.93
33.48,12.3,21.7,-20.36
33.54,10.7,24.6,-21.37
33.61,10.6,24.8,-19.96
33.67,10.6,24.9,-17.9
33.73,10.5,25,-18.19
33.8,10.5,25,-18.09
33.86,10.4,25.2,-18.67
33.92,10.3,25.3,-18.98
33.99,10.2,25.5,-18.87
34.05,10,25.7,-20.3
34.11,9.9,25.8,-18.03
34.17,9.9,26.1,-17.3
34.24,9.9,26.3,-17.51
34.3,9.9,26.5,-15.85
34.36,9.9,26.7,-10.68
34.43,9.9,27,-13.93
34.49,9.9,27.2,-13.02
34.55,10,27.4,-13.2
34.61,9.9,27.5,-11.78
34.67,9.8,27.7,-11.47
34.74,9.9,27.9,-12.07
34.8,9.8,28.1,-12.57
34.86,9.7,28.3,-13.48
34.92,9.6,28.5,-13.62
34.99,9.5,28.7,-13.6
35.05,9.5,28.9,-12.59
35.11,9.5,29.2,-14.28
35.24,9.5,29.5,-11.98
35.3,9.6,29.6,-10.21
35.37,9.6,29.8,-10.81
35.43,9.6,30.1,-10.36
35.49,9.6,30.3,-10.69
35.56,9.5,30.5,-9.75
35.62,9.4,30.7,-9.46
35.68,9.4,30.9,-9.82
35.74,9.3,31.1,-11
35.81,9.2,31.4,-11.6
35.87,9.1,31.6,-12.21
35.93,9.1,31.9,-11.86
36,9.1,32.1,-12.64
36.06,9.1,32.3,-11.14
36.12,9.2,32.5,-10.32
36.18,9.2,32.7,-8.5
36.25,9.3,33,-7.69
36.31,9.2,33.2,-6.68
36.37,9.2,33.4,-4.4
36.44,9.2,33.6,-5.73
36.5,9.2,33.8,-7.09
36.56,9.1,34,-8.79
36.63,9.1,34.3,-9.4
36.69,9,34.6,-9.47
36.75,9,34.9,-9.43
36.81,9,35.1,-9.43
36.87,9.1,35.3,-7.75
36.94,9.1,35.5,-7.69
37,9.2,35.7,-7.26
37.06,9.3,36,-6.99
37.13,9.3,36.2,-7.66
37.19,9.2,36.4,-7.74
37.25,9.3,36.6,-9.34
37.31,9.3,36.7,-9.99
37.38,9.2,36.9,-10.75
37.44,9.1,37.2,-11.81
37.5,9,37.5,-12.4
37.56,8.9,37.7,-13.06
37.63,8.9,38,-14.38
37.69,8.9,38.1,-13.94
37.75,8.9,38.3,-13.91
37.81,8.9,38.5,-13.4
37.88,9,38.7,-12.85
37.94,9,38.8,-12.49
38,8.9,39,-11.63
38.07,8.9,39.2,-12.33
38.13,8.7,39.4,-10.96
38.19,8.8,39.5,-14.3
38.25,8.7,39.7,-13.91
38.32,8.6,39.9,-15.76
38.38,8.4,40.1,-16.97
38.44,8.4,40.3,-16.55
38.51,8.4,40.5,-16.74
38.57,8.5,40.7,-16.74
38.63,8.5,40.8,-16.16
38.69,8.5,40.9,-15.65
38.76,8.4,41.1,-15.7
38.82,8.4,41.3,-16.22
38.88,8.4,41.5,-16.15
38.94,8.3,41.7,-16.19
39.01,8.3,41.9,-15.78
39.07,8.1,42.1,-14.57
39.13,8.1,42.2,-13.21
39.2,8,42.3,-14.32
39.26,7.9,42.5,-15.86
39.32,7.8,42.7,-17.97
39.39,7.7,42.8,-20.69
39.51,7.6,43.2,-19.74
39.57,7.7,43.4,-18.46
39.64,7.6,43.5,-18.86
39.7,7.7,43.7,-19.22
39.76,7.7,44,-18.42
39.82,7.7,44.2,-16.3
39.88,7.8,44.3,-14.97
39.95,7.8,44.4,-14.11
40.01,7.8,44.4,-13.6
40.07,7.8,44.5,-13.89
40.13,7.6,44.6,-14
40.2,7.5,44.7,-14
40.26,7.4,44.8,-14.44
40.32,7.3,44.9,-15.77
40.39,7.2,45,-20.44
40.45,7.1,45.1,-21.01
40.51,7.1,45.1,-22.94
40.58,7,45.2,-24.41
40.64,6.9,45.2,-24.94
40.7,6.8,45.3,-28.34
40.77,6.7,45.4,-29.7
40.83,6.6,45.5,-32.71
40.89,6.6,45.8,-34.95
40.95,6.4,45.9,-36.69
41.02,6.3,46,-37.38
41.08,6.2,46,-39.27
41.14,6,46,-42.16
41.2,5.9,46,-44.16
41.27,5.8,45.9,-46.47
41.33,5.7,45.9,-46.68
41.39,5.8,46,-49.24
41.46,5.6,45.9,-49.18
41.52,5.5,45.9,-50.13
41.58,5.4,46,-51.03
41.65,5.2,46.1,-53.32
41.71,4.8,46.2,-54.98
41.77,4.7,46.2,-55.83
41.83,4.6,46.3,-56.11
41.9,4.5,46.3,-57.26
41.96,4.4,46.3,-57.19
42.02,4.4,46.3,-55.97
42.08,4.4,46.3,-54.99
42.14,4.4,46.3,-51.95
42.21,4.2,46.3,-54.54
42.27,4.1,46.3,-57.82
42.33,4,46.4,-51.07
42.39,3.9,46.5,-49.83
42.46,3.6,46.6,-52.73
42.52,3.5,46.7,-50.39
42.58,3.4,46.7,-49.41
42.64,3.5,46.9,-42.81
42.71,3.1,46.9,-49.25
42.77,3.1,47,-47.42
42.83,3,47,-50.7
42.89,3,47,-49.61
42.96,2.9,47.1,-50.24
43.02,2.9,47.2,-50.56
43.08,2.8,47.2,-50.5
43.15,2.7,47.2,-50.04
43.21,2.6,47.4,-52.17
43.27,2.5,47.2,-48.58
43.33,2.4,47.3,-52.98
43.4,2.4,47.3,-47.19
43.46,2.2,47.4,-46.7
43.59,2.2,47.4,-41.7
43.65,2.2,47.5,-41.94
43.71,2.1,47.5,-39.33
43.77,2,47.5,-37.33
43.84,2,47.5,-37.03
43.9,2,47.6,-36.66
44.15,1.7,47.7,-30.11
44.28,1.5,47.8,-26.4
44.34,1.5,47.9,-24.22
44.4,1.5,47.9,-24.13
44.46,1.5,48,-26.29
44.72,1.4,48,-21.64
44.78,1.4,48,-20.28
44.84,1.3,48,-18.75
44.9,1.3,48.1,-17.9
44.96,1.2,48.1,-16.05
45.03,1.2,48.1,-16.52
45.09,1.1,48.2,-16.34
45.15,1.2,48.1,-15.86
45.21,1.3,48.1,-14.14
45.28,1.2,48.1,-14.84
45.34,1.3,48.1,-15.92
45.4,1.3,48.2,-15.13
45.47,1.2,48.3,-11.7
45.59,1,48.5,-44.83
45.65,0.9,48.7,-38.78
45.71,1,48.6,-8.81
45.78,0.9,48.7,-10.15
45.84,0.9,48.8,-10.88
45.9,0.9,48.9,-10.04
45.97,0.9,49,-10.12
46.09,1,49.1,-9.81
46.16,1,49.2,-10.11
47.09,0.9,50.4,-8.57
47.16,0.8,50.4,-9.15
47.22,0.8,50.5,-8.52
47.28,0.8,50.5,-8.71
47.34,0.8,50.6,-8.76
47.41,0.8,50.7,-7.45
47.53,0.8,50.8,-11.85
47.59,0.8,50.8,-12.88
47.66,0.8,50.8,-13.6
47.72,0.9,50.9,-14.14
47.78,1,51,-14.11
47.84,0.9,51,-15.02
47.91,1,51.1,-14.09
47.97,1.1,51.3,-15.06
48.03,1.2,51.5,-15.3
48.1,1.3,51.6,-8.66
48.16,1.5,51.8,-13.46
48.22,1.5,51.9,-12.89
48.28,1.6,52,-11.12
48.34,1.7,52.1,-10.23
48.41,1.8,52.2,-9.98
48.47,1.8,52.3,-8.76
48.53,1.9,52.4,-8.03
48.6,1.9,52.5,-7.38
48.66,2,52.7,-7.15
48.72,2,52.8,-6.06
48.79,2,52.8,-6.06
48.85,2.1,53.1,-3.76
48.91,1.9,53.6,-10.29
48.97,1.9,53.7,-13.21
49.04,1.9,53.7,-10.52
49.1,1.9,53.7,-10.29
49.16,1.9,53.8,-10.49
49.23,2,53.8,-10.54
49.29,2,53.9,-9.5
49.35,2,54,-9.47
49.41,2,54.1,-10.01
49.48,2,54.2,-9.75
49.54,2,54.3,-11.75
49.6,1.9,54.4,-12.73
49.67,2,54.4,-12.35
49.73,2,54.5,-11.5
49.79,2,54.5,-11.67
49.86,2,54.6,-11.29
49.92,2,54.7,-12.24
49.98,1.9,54.8,-14.58
50.04,1.8,54.9,-16.32
50.11,1.8,55,-16.64
50.17,1.8,55,-16.64
50.23,1.8,55.1,-16.84
50.3,1.8,55.1,-14.56
50.36,1.8,55.2,-11.76
50.42,1.7,55.2,-9.24
50.48,1.8,55.3,-8.93
50.55,1.8,55.4,-8.16
50.61,1.9,55.5,-7.81
50.61,1.9,55.5,-8.21
50.74,1.9,55.6,-8.23
50.8,1.8,55.6,-10.53
50.86,1.8,55.6,-11.16
50.92,1.8,55.7,-11.08
50.98,1.8,55.8,-10.87
51.05,1.7,55.9,-10.04
51.11,1.7,56,-9.26
51.17,1.7,56.1,-8.44
51.23,1.8,56.2,-9.33
51.3,1.8,56.3,-8.33
51.36,1.9,56.5,-8.59
51.42,1.9,56.6,-7.95
51.49,1.9,56.6,-8.11
51.55,1.9,56.7,-8.15
51.61,1.9,56.9,-7.47
51.67,1.9,57,-8.01
51.74,1.9,57.1,-7.98
51.8,1.8,57.2,-7.02
51.86,1.8,57.4,-7.82
51.93,1.7,57.5,-7.45
51.99,1.7,57.6,-7.54
52.05,1.6,57.8,-7.94
52.11,1.6,57.9,-7.5
52.18,1.5,58,-6.93
52.24,1.5,58.1,-6.5
52.3,1.5,58.3,-6.81
52.37,1.6,58.5,-7.12
52.43,1.7,58.5,-6.19
52.49,1.7,58.5,-6.59
52.55,1.7,58.7,-6.27
52.62,1.8,58.8,-4.97
52.68,1.8,58.9,-4.48
52.74,1.8,59,-4.52
52.81,1.7,59.1,-4.3
52.87,1.7,59.2,-3.99
52.93,1.8,59.3,-3.29
53,1.8,59.4,-2.91
53.06,1.8,59.5,-2.48
53.12,1.7,59.7,-2.86
53.18,1.6,59.9,-3.54
53.25,1.6,60.1,-4.96
53.31,1.5,60.3,-5.31
53.37,1.5,60.4,-6.52
53.43,1.5,60.5,-7.28
53.5,1.6,60.6,-8.41
53.56,1.6,60.7,-9.77
53.62,1.7,60.8,-11
53.69,1.8,61,-10.16
53.75,1.9,61,-9.02
53.81,2,61.1,-6.96
53.87,2.1,61.2,-5.62
53.94,2.3,61.4,-4
54,2.4,61.5,-3.07
54.06,2.4,61.7,-4.02
54.12,2.2,61.8,-4.97
54.19,2,61.9,-5.8
54.25,2,62.1,-6.2
54.31,1.9,62.2,-6.14
54.38,1.8,62.4,-5.59
54.44,1.8,62.5,-5.97
54.5,1.8,62.7,-5.87
54.56,1.8,62.8,-6.44
54.63,1.8,63,-7.41
54.76,1.9,63.2,-8.6
54.82,1.9,63.4,-8.88
54.88,1.8,63.5,-8.64
54.94,1.9,63.6,-8.37
55,1.9,63.7,-7.6
55.07,2,63.8,-7.74
55.13,1.9,63.9,-7.86
55.19,1.9,64,-8.05
55.25,2,64.2,-8.51
55.31,1.9,64.4,-9.03
55.38,1.8,64.5,-9.24
55.44,1.7,64.6,-10.13
55.5,1.6,64.7,-10.67
55.57,1.5,64.8,-11.58
55.63,1.5,65,-12.06
55.69,1.6,65.1,-12.42
55.75,1.7,65.3,-12.54
55.82,1.7,65.4,-12.51
55.88,1.6,65.5,-12.94
55.94,1.7,65.7,-12.38
56.01,1.7,65.7,-12.4
56.07,1.7,65.9,-11.71
56.13,1.8,66,-10.62
56.2,1.8,66.2,-9.2
56.26,1.8,66.3,-8.06
56.32,1.8,66.5,-7.62
