# time (s), x(cm), y(cm), Turning Angle
5.19,4.6,14.2,-17.84
5.25,4.7,14.3,-17.86
5.32,4.7,14.3,-17.55
5.38,4.6,14.4,-17.33
5.44,4.7,14.4,-17.37
5.51,4.6,14.5,-17.17
5.57,4.7,14.5,-16.78
5.63,4.7,14.5,-16.78
5.69,4.7,14.8,-15.5
5.76,4.7,14.9,-15.02
5.82,4.8,15,-14.55
5.88,4.8,15.1,-13.99
5.94,4.8,15.2,-13.18
6,4.8,15.3,-13.31
6.07,4.7,15.4,-13.34
6.13,4.7,15.6,-13.58
6.19,4.7,15.6,-13.55
6.25,4.6,15.7,-14.42
6.32,4.6,15.7,-14.63
6.38,4.6,15.8,-15
6.44,4.5,15.9,-15.66
6.51,4.5,16,-15.9
6.57,4.4,16.2,-16.66
6.63,4.3,16.3,-17.31
6.69,4.3,16.4,-17.52
6.75,4.3,16.6,-17.85
6.82,4.3,16.6,-17.27
6.88,4.3,16.7,-17.84
6.94,4.4,16.7,-17.19
7,4.4,16.9,-17.07
7.07,4.5,17,-16.18
7.13,4.5,17.1,-15.72
7.19,4.6,17.2,-14.85
7.25,4.5,17.3,-14.58
7.32,4.4,17.4,-14.37
7.38,4.4,17.5,-14.62
7.44,4.4,17.6,-14.24
7.57,4.3,17.7,-14.69
7.63,4.2,17.9,-14.25
7.69,4.2,17.9,-14.25
7.75,4.1,18.2,-15.28
7.82,4,18.3,-14.86
7.88,4,18.4,-14.63
7.94,4,18.5,-15.06
8,4,18.6,-12.76
8.07,4,18.7,-14.59
8.13,4,18.7,-13.99
8.19,4,18.8,-14
8.26,4,18.9,-13.32
8.32,4,19,-12.51
8.38,4,19.1,-11.95
8.44,4,19.2,-12.47
8.5,3.9,19.3,-11.92
8.57,3.9,19.3,-11.97
8.63,3.8,19.3,-11.73
8.69,3.7,19.3,-9.87
8.75,3.7,19.4,-7.81
8.81,3.7,19.5,-4.82
8.88,3.7,19.6,-3.34
8.94,3.7,19.6,-2.44
9,3.6,19.6,-2.59
9.06,3.6,19.7,-2.51
9.13,3.6,19.8,-2.59
9.19,3.5,20,-3.13
9.25,3.5,20.1,-3.18
9.32,3.5,20.2,-3.51
9.38,3.4,20.3,-3.93
9.44,3.4,20.4,-4.46
9.5,3.4,20.5,-4.02
9.57,3.4,20.6,-3.6
9.63,3.5,20.7,-3.51
9.69,3.5,20.9,-2.92
9.75,3.6,21,-2
9.82,3.6,21.1,-1.34
9.88,3.6,21.3,-1.02
9.94,3.7,21.4,-1.6
10,3.6,21.5,-1.26
10.07,3.6,21.6,-0.7
10.13,3.6,21.7,-0.44
10.19,3.5,21.8,-0.28
10.26,3.5,21.8,-0.26
10.32,3.5,21.8,-0.52
10.38,3.4,21.9,-0.59
10.44,3.4,22,-0.89
10.51,3.4,22.1,-2.15
10.57,3.3,22.2,-2.76
10.63,3.3,22.3,-2.26
10.7,3.3,22.4,-2.37
10.76,3.3,22.5,-2.14
10.82,3.3,22.6,-1.86
10.88,3.3,22.7,-1.27
10.95,3.3,22.8,0.02
11.01,3.4,22.9,1.25
11.07,3.4,23,1.86
11.14,3.4,23.2,2.63
11.2,3.4,23.3,3.08
11.26,3.4,23.5,3.36
11.33,3.3,23.7,4.24
11.39,3.3,23.9,5.23
11.45,3.3,23.9,4.7
11.51,3.3,24,4.43
11.58,3.3,24.1,4.65
11.64,3.3,24.2,3.41
11.7,3.2,24.3,2.2
11.76,3.2,24.5,1.94
11.83,3.2,24.5,1.5
11.89,3.2,24.7,1.19
11.95,3.2,24.7,1.46
12.01,3.2,24.9,0.79
12.08,3.2,25,0.96
12.14,3.3,25.1,1.32
12.2,3.3,25.3,1.49
12.26,3.3,25.3,1.29
12.32,3.4,25.5,0.47
12.39,3.4,25.7,1.24
12.45,3.5,25.9,1.47
12.51,3.5,26,2
12.58,3.5,26.2,2.05
12.64,3.5,26.3,1.13
12.7,3.5,26.4,0.72
12.76,3.5,26.4,-0.38
12.83,3.4,26.5,-1.24
12.89,3.4,26.7,-2.08
12.95,3.3,26.8,-3.53
13.01,3.3,27,-4.49
13.08,3.3,27.1,-4.92
13.14,3.3,27.2,-5.63
13.2,3.3,27.3,-5.66
13.26,3.3,27.4,-5.32
13.33,3.3,27.4,-4.9
13.39,3.2,27.5,-5
13.45,3.2,27.6,-5.18
13.51,3.1,27.7,-4.75
13.58,3.2,27.8,-5.48
13.64,3.2,27.9,-4.37
13.7,3.3,28.1,-4.01
13.76,3.3,28.3,-3.59
13.83,3.4,28.4,-3.04
13.89,3.7,28,-2.49
14.01,3.4,28.7,-1.72
14.08,3.3,28.8,-1.51
14.14,3.3,28.9,-1.42
14.2,3.3,29,-0.5
14.26,3.3,29.2,-0.09
14.33,3.3,29.2,0.68
14.39,3.3,29.3,0.19
14.45,3.3,29.4,0.61
14.52,3.2,29.5,-0.4
14.58,3.3,29.7,-1.03
14.64,3.2,29.8,-1.12
14.7,3.3,29.9,-1.71
14.77,3.4,30,-2.25
14.83,3.3,30.1,-1.51
14.89,3.4,30.2,-1.62
14.95,3.4,30.3,-0.89
15.02,3.4,30.4,-0.39
15.08,3.4,30.6,-0.4
15.14,3.5,30.8,0.71
15.21,3.5,31,1.25
15.27,3.6,31.1,1.48
15.33,3.6,31.4,2.02
15.39,3.6,31.6,1.74
15.46,3.5,31.7,1.18
15.52,3.5,31.8,0.57
15.58,3.5,31.8,-0.27
15.64,3.5,31.9,-0.02
15.71,3.4,31.9,-0.67
15.77,3.4,32,-0.74
15.77,3.4,32.1,-0.84
15.85,3.4,32.2,-0.7
15.91,3.4,32.3,-1.13
15.97,3.4,32.4,-1.72
16.04,3.3,32.5,-2.08
16.1,3.3,32.6,-2.45
16.16,3.3,32.7,-3.4
16.22,3.4,32.8,-3.78
16.29,3.4,32.9,-3.48
16.35,3.5,33,-4.56
16.41,3.5,33.1,-5.28
16.47,3.5,33.2,-4.68
16.54,3.5,33.3,-4
16.6,3.5,33.4,-4.36
16.66,3.5,33.6,-4.82
16.72,3.5,33.8,-5.68
16.85,3.5,33.9,-5.79
16.91,3.5,34,-6.39
16.97,3.4,34.1,-6.2
17.04,3.4,34.2,-6.83
17.1,3.4,34.3,-7.52
17.16,3.3,34.4,-8.49
17.22,3.3,34.6,-8.61
17.28,3.2,34.7,-9.04
17.35,3.2,34.8,-8.9
17.41,3.2,34.9,-9.53
17.47,3.2,35.1,-9.69
17.53,3.2,35.2,-9.5
17.6,3.2,35.4,-9.08
17.66,3.2,35.5,-7.68
17.72,3.2,35.7,-6.63
17.79,3.1,35.8,-6.27
17.85,3.1,36,-5.62
17.91,3,36.1,-5.04
17.98,3,36.1,-3.8
18.04,3,36.2,-4.38
18.1,3,36.3,-4.17
18.16,2.9,36.3,-3.76
18.22,2.9,36.4,-3.47
18.29,2.8,36.4,-2.12
18.35,2.8,36.5,-1.83
18.41,2.7,36.7,-0.82
18.47,2.6,36.8,0.39
18.53,2.6,36.9,1.53
18.6,2.6,37.1,1.28
18.66,2.5,37.2,1.4
18.72,2.5,37.3,2.63
18.79,2.6,37.3,3.21
18.85,2.6,37.5,2.8
18.91,2.6,37.6,3.21
18.97,2.6,37.7,4.03
19.03,2.7,37.8,4.56
19.1,2.7,38,5.06
19.16,2.8,38.2,6.14
19.22,2.8,38.3,6.81
19.29,2.8,38.4,7.29
19.35,2.8,38.6,7.55
19.41,2.8,38.7,7.53
19.48,2.8,38.8,7.56
19.54,2.8,38.9,7.77
19.6,2.8,39,7.9
19.66,2.8,39.1,8.82
19.73,2.8,39.3,10.04
19.79,2.8,39.5,11.17
19.86,2.7,39.6,12.14
19.92,2.8,39.6,12.36
19.98,2.8,39.7,11.87
20.04,2.7,39.8,11.34
20.11,2.7,39.9,11.13
20.17,2.7,40,11.53
20.23,2.7,40.1,11.81
20.3,2.8,40.3,11.5
20.36,2.8,40.4,12.35
20.42,2.8,40.5,12.61
20.49,2.9,40.7,12.2
20.55,2.9,40.8,11.64
20.61,3,40.9,11.27
20.68,3,41,10.52
20.74,2.9,41.1,10.28
20.8,2.9,41.2,10
20.86,2.9,41.3,9.56
20.92,2.9,41.4,8.1
20.99,2.9,41.5,7.35
21.05,2.8,41.5,6.52
21.11,2.8,41.6,6.51
21.18,2.9,41.7,4.54
21.24,2.9,41.8,4.05
21.3,2.8,41.9,2.93
21.36,2.9,41.9,1.64
21.43,2.9,42,1.82
21.49,2.9,42.2,1.21
21.55,2.9,42.3,1.9
21.61,2.9,42.4,2.2
21.68,2.9,42.5,2.96
21.74,3,42.8,3.65
21.8,3,42.9,4.14
21.87,3,43,4.38
21.93,3,43.1,4.56
21.99,2.9,43.3,4.59
22.05,2.9,43.4,4.23
22.12,2.9,43.5,4.14
22.18,2.9,43.6,2.71
22.24,2.9,43.7,1.88
22.31,2.8,43.8,1.48
22.37,2.8,43.9,0.98
22.43,2.8,43.9,-0.32
22.49,2.8,44,-1.34
22.56,2.8,44.1,-2.22
22.62,2.8,44.2,-2.59
22.69,2.8,44.4,-2.8
22.75,2.8,44.6,-3
22.81,2.7,44.8,-3.51
22.87,2.7,45,-3.17
22.94,2.6,45.2,-2.65
23,2.6,45.3,-2.12
23.07,2.6,45.5,-2.26
23.13,2.6,45.6,-2.49
23.19,2.6,45.7,-2.56
23.25,2.5,45.8,-3.98
23.32,2.4,46,-5.04
23.38,2.3,46.1,-6.84
23.44,2.3,46.2,-8.18
23.51,2.2,46.3,-9.69
23.57,2.1,46.3,-11.52
23.63,2,46.3,-12.65
23.69,1.9,46.3,-13.44
23.76,2,46.4,-14.26
23.82,1.9,46.5,-15.16
23.88,1.9,46.5,-14.82
23.95,1.8,46.6,-14.89
24.01,1.8,46.7,-14.94
24.07,1.8,46.8,-14.84
24.14,1.8,46.9,-14.57
24.2,1.8,47.1,-14.5
24.26,1.7,47.1,-14.43
24.32,1.7,47.2,-13.24
24.39,1.7,47.2,-12.67
24.45,1.7,47.2,-12.42
24.51,1.7,47.3,-12.57
24.58,1.6,47.3,-12.32
24.64,1.5,47.3,-11.67
24.7,1.5,47.3,-12.37
24.76,1.5,47.4,-11.86
24.83,1.4,47.4,-11.83
24.89,1.3,47.5,-11.71
24.95,1.3,47.5,-11.49
25.01,1.2,47.6,-12.25
25.08,1.2,47.6,-12.48
25.14,1.2,47.6,-12.66
25.2,1.2,47.7,-13.54
25.27,1.2,47.7,-12.48
25.33,1.1,47.7,-10.4
25.39,1.1,47.8,-9.64
25.45,1,47.8,-8.67
25.52,1,47.8,-7.01
25.58,1.1,47.8,-10.42
25.64,1.2,47.7,-3.35
25.7,1.1,47.7,6.93
25.77,1.1,47.7,14.23
26.14,1,48,-6.83
26.21,1.1,48,-11.86
26.27,1.2,47.9,-9.45
26.4,1,48.1,-7
26.46,1,48.2,-9.89
26.52,1,48.2,-6.23
26.58,1,48.2,-4.63
26.65,1,48.2,-4.86
26.71,0.9,48.2,-5.7
26.77,0.9,48.2,-5.53
26.83,0.9,48.2,-5.26
26.89,0.9,48.2,-2.9
26.96,0.9,48.2,-5.52
27.02,0.9,48.3,-6.55
28.33,0.8,49,0.34
28.39,0.8,49.1,-5.51
28.58,0.9,49.1,0.68
28.65,0.9,49.1,0.86
28.83,0.9,49.3,1.78
28.89,0.9,49.4,3.41
28.96,0.9,49.4,4.16
29.02,0.9,49.5,4.45
29.08,0.9,49.6,6.21
29.14,0.9,52.1,1.38
29.21,0.8,49.7,6.12
29.27,0.8,49.8,6.58
29.33,0.8,49.8,7.44
29.4,0.9,49.9,6.66
29.46,0.9,49.9,6.77
29.52,0.9,50,5.9
29.58,1,50.1,5.95
29.64,1,50.2,6.22
29.71,1,50.3,6.67
29.77,1,50.4,6.99
29.83,1,50.5,8.02
29.89,1.1,50.6,8.61
29.96,1.2,50.7,9.51
30.02,1.2,50.8,10.81
30.08,1.2,50.9,11.54
30.14,1.2,50.9,12.75
30.21,1.2,51,12.99
30.27,1.2,51,12.55
30.33,1.3,51,12.57
30.39,1.3,51,12.19
30.46,1.4,51.1,11.78
30.52,1.4,51.2,11.03
30.58,1.4,51.2,11.13
30.65,1.4,51.2,11.65
30.71,1.5,51.3,11.94
30.77,1.5,51.3,12.26
30.83,1.5,51.5,12.88
30.89,1.6,51.6,13.83
30.96,1.6,51.7,14.36
31.02,1.6,51.8,14.89
31.08,1.6,51.9,15.16
31.15,1.6,52,14.88
31.21,1.6,52.1,14.89
31.27,1.7,52.1,14.36
31.33,1.7,52.2,13.68
31.4,1.7,52.4,12.54
31.46,1.7,52.5,11.94
31.52,1.7,52.5,12.48
31.59,1.8,52.5,12.27
31.65,1.8,52.5,11.86
31.71,1.8,52.5,11.97
31.77,1.8,52.5,12.15
31.83,1.9,52.5,12.8
31.9,1.9,52.5,13.99
31.96,2,52.7,15.99
32.02,2,52.9,16.67
32.09,2,53,17.5
32.15,2.1,53,18.48
32.22,2.1,53.2,20.48
32.28,2.1,53.3,22.45
32.34,2.1,53.4,23.25
32.4,2.1,53.5,25.15
32.46,2.1,53.5,26.54
32.52,2.1,53.6,25.92
32.59,2.1,53.7,26.4
32.65,2.1,53.7,25.73
32.71,2.2,53.8,26.09
32.78,2.2,53.8,26.25
32.84,2.1,53.9,25.95
32.9,2,54,24.9
32.97,2,54,23.05
33.03,2,54,22.23
33.09,2,54,22.35
33.16,2.1,54,22.2
33.22,2.1,54,22.68
33.28,2.1,54,22.84
33.34,2.1,54.1,22.74
33.4,2.1,54.2,21.94
33.47,2.1,54.2,21.5
33.53,2.2,54.3,22.2
33.59,2.2,54.3,21.31
33.66,2.2,54.3,20.14
33.72,2.2,54.4,19.61
33.78,2.2,54.4,17.83
33.84,2.2,54.4,16.51
33.91,2.2,54.5,15.87
33.97,2.2,54.5,15.02
34.03,2.2,54.5,15.11
34.1,2.2,54.5,16.34
34.16,2.3,54.5,17.93
34.22,2.3,54.5,19.06
34.28,2.3,54.5,18.54
34.34,2.2,54.6,17.54
34.41,2.2,54.6,17.07
34.47,2.2,54.7,16.23
34.53,2.1,54.7,16.21
34.6,2.1,54.8,15.65
34.66,2.1,54.9,15.5
34.72,2.1,55,14.61
34.78,2.1,55,13.7
34.84,2.1,55.1,14.11
34.9,2.1,55.2,13.39
34.96,2.1,55.2,13.04
35.03,2.1,55.3,12.9
35.09,2.1,55.3,13.08
35.15,2.1,55.4,12.61
35.21,2.1,55.5,12.36
35.27,2.1,55.5,11.61
35.34,2.1,55.5,10.84
35.4,2.1,55.5,9.85
35.46,2.1,55.5,8.96
35.52,2.2,55.4,8.76
35.59,2.2,55.4,8.66
35.65,2.2,55.4,7.81
35.71,2.2,55.4,7.63
35.78,2.2,55.4,6.42
35.84,2.2,55.4,6.43
35.9,2.2,55.5,6.96
35.96,2.2,55.6,6.42
36.03,2.2,55.7,6.74
36.09,2.2,55.7,6.23
36.15,2.2,55.8,6.19
36.21,2.2,56,6.67
36.28,2.2,56.1,6.79
36.34,2.1,56.2,6.05
36.4,2.1,56.3,5.31
36.46,2,56.4,4.69
36.52,1.9,56.5,3.3
36.59,1.9,56.6,2.77
36.65,1.9,56.7,2.77
36.71,1.9,56.7,3.09
36.77,1.9,56.9,3.85
36.84,2,56.9,3.74
36.9,2,57,4.44
36.96,2.1,57.1,5.33
37.02,2.1,57.1,6.43
37.09,2.2,57.2,7.06
37.15,2.2,57.3,7.83
37.21,2,57.3,7.64
37.27,1.9,57.4,8.65
37.34,1.9,57.4,9.07
37.4,1.9,57.5,8.87
37.46,1.9,57.8,9.44
37.52,1.8,57.7,9.47
37.59,1.8,57.8,9
37.65,1.8,57.9,9.58
37.71,1.8,58,9.44
37.78,1.8,58.1,8.88
37.84,1.8,58.2,8.46
37.9,1.8,58.3,7.81
37.96,1.7,58.4,7.12
38.03,1.7,58.5,6.53
38.09,1.8,58.6,4.92
38.15,1.8,58.7,4.24
38.22,1.8,58.7,4.2
38.28,1.9,58.8,3.8
38.34,1.8,58.9,3.27
38.41,1.8,58.9,2.56
38.47,1.8,59,2.24
38.53,1.9,59.1,2.07
38.6,1.9,59.1,1.96
38.66,2,59.2,2.2
38.72,2,59.3,2.19
38.78,2,59.3,2.26
38.85,2,59.4,2.65
38.91,2,59.5,2.44
38.97,1.9,59.6,1.84
39.03,1.9,59.7,1.12
39.1,1.9,59.9,1.19
39.16,1.9,60,1.29
39.22,1.9,60.1,1.07
39.28,1.8,60.1,0.63
39.35,1.8,60.2,0.19
39.41,1.8,60.2,-0.16
39.47,1.8,60.3,-0.72
39.54,1.8,60.3,-1.24
39.6,1.7,60.4,-1.43
39.66,1.7,60.5,-2.15
39.72,1.7,60.6,-2.47
39.79,1.6,60.7,-1.77
39.85,1.6,60.9,-2.21
39.91,1.7,61,-2.11
39.97,1.7,61.1,-2.4
40.04,1.7,61.2,-2.58
40.1,1.7,61.3,-2.36
40.16,1.7,61.4,-2.33
40.22,1.7,61.5,-1.78
40.29,1.7,61.6,-2.78
40.35,1.8,61.7,-2.31
40.41,1.9,61.8,-1.77
40.47,1.9,62,-1.35
40.54,1.9,62.1,-1.04
40.6,1.9,62.2,-0.67
40.66,1.9,62.3,-0.53
40.73,2,62.4,-0.03
40.79,2,62.5,1.16
40.85,2,62.6,2.74
40.92,2.1,62.7,2.67
40.98,2.1,62.8,3.22
41.04,2.1,62.8,2.3
41.1,2.1,62.9,2.02
41.17,2,62.9,1.27
41.23,2,63,1.31
41.29,1.9,63,0.88
41.36,1.9,63.1,0.25
41.42,1.9,63.2,0.46
41.48,1.9,63.4,0.18
41.54,1.9,63.4,0.45
41.61,2,63.5,1.22
41.67,2,63.6,1.65
41.73,2,63.7,1.65
41.8,1.9,63.8,1.64
41.86,2,63.9,1.66
41.92,2,64,1.95
41.98,2,64.1,2.33
42.05,2,64.2,2.92
42.11,2,64.3,3.57
42.17,2,64.5,3.46
42.23,2.1,64.6,4.23
42.3,2.1,64.8,4.03
42.36,2.1,65,4.33
42.42,2.1,65.2,4.61
42.48,2.1,65.3,5.33
42.54,2.1,65.3,5.25
42.61,2.1,65.4,4.41
42.67,2.1,65.4,4.51
42.73,2.1,65.5,3.71
42.79,2,65.6,3.82
42.86,2,65.7,3.49
42.92,2,65.8,2.9
42.98,1.9,65.9,1.85
43.05,1.9,66,1.38
43.11,1.9,66.1,0.92
43.17,2,66.2,0.3
43.24,2,66.3,0.19
43.3,2,66.4,-0.65
43.36,2,66.6,-0.81
43.42,2,66.7,-0.32
43.49,2,66.9,-0.2
43.55,2,67.1,-0.14
43.61,2,67.2,0.42
43.67,2,67.3,0.56
43.73,2,67.4,1.29
43.8,2.1,67.5,1.58
43.86,2,67.6,1.44
43.92,2,67.7,1.54
43.98,1.9,67.8,1.34
44.04,1.9,68,1.08
44.11,1.8,68.2,0.44
44.17,1.8,68.3,0.41
44.23,1.7,68.5,0.49
44.3,1.8,68.6,1.29
44.36,1.7,68.6,1.96
44.42,1.7,68.7,2.54
44.48,1.8,68.7,1.91
44.55,1.8,68.7,0.78
44.61,1.8,68.8,-1.01
44.67,1.8,68.9,-1.59
44.73,1.8,69,-2.1
44.8,1.8,69.1,-2.56
44.86,1.8,69.2,-2.13
44.92,1.7,69.3,-1.49
44.98,1.7,69.4,-0.82
45.04,1.7,69.6,-1.5
45.11,1.7,69.7,-1.46
45.17,1.7,69.8,-1.48
45.23,1.7,69.9,-1.05
45.3,1.7,69.9,-1.18
45.36,1.8,69.9,-1.93
45.42,1.8,70,-2.15
45.49,1.9,70,-1.16
45.55,1.8,70.1,-2.26
45.61,1.7,70.2,-2.44
45.68,1.7,70.2,-3.37
45.74,1.6,70.3,-3.76
45.8,1.6,70.4,-4.3
45.86,1.6,70.5,-4.49
45.99,1.6,70.6,-4.16
46.05,1.6,70.8,-4.56
46.12,1.6,70.8,-4.5
46.18,1.6,70.9,-4.38
46.24,1.6,71,-3.86
46.31,1.6,71.1,-3.79
46.37,1.6,71.2,-3.6
46.43,1.7,71.3,-2.99
46.49,1.7,71.3,-2.49
46.55,1.7,71.4,-2.9
46.62,1.7,71.6,-2.63
46.68,1.7,71.6,-1.86
46.74,1.8,71.7,-2.47
46.81,1.8,71.8,-2.1
46.87,1.8,71.9,-2.57
46.93,1.7,72,-2.14
46.99,1.7,72,-1.58
47.06,1.7,72.1,-1.2
47.12,1.7,72.2,-1.14
47.18,1.7,72.3,-0.72
47.25,1.7,72.4,-0.73
47.31,1.7,72.5,-0.73
47.37,1.7,72.6,-0.57
47.44,1.7,72.8,-1.14
47.5,1.7,72.9,-1.41
47.56,1.7,73.1,-2.15
47.62,1.8,73.2,-2.06
47.69,1.9,73.3,-1.84
47.75,1.9,73.4,-1.56
47.81,1.9,73.5,-1.72
47.87,1.9,73.5,-0.81
47.94,1.9,73.6,-0.54
48,1.9,73.7,0.39
48.06,1.9,73.8,1.56
48.12,1.9,73.9,1.48
48.19,2,74.1,1.48
48.25,2,74.2,0.86
48.31,2,74.3,0.53
48.38,1.9,74.5,0
48.44,1.9,74.6,-0.51
48.5,1.9,74.7,-0.53
48.57,1.9,74.7,-0.93
48.63,1.8,74.8,-0.24
48.69,1.8,74.8,-0.81
48.75,1.8,74.9,-1.78
48.82,1.7,75,-1.91
48.88,1.7,75.2,-1.99
48.94,1.7,75.3,-2.07
49.01,1.6,75.4,-2.4
49.07,1.6,75.6,-2.38
49.13,1.6,75.7,-2.81
49.19,1.6,75.7,-3.78
49.26,1.6,75.8,-4.23
49.32,1.6,75.9,-3.72
49.38,1.6,76,-3.51
49.45,1.6,76,-2.94
49.51,1.6,76.1,-2.02
49.57,1.7,76.3,-1.09
49.63,1.6,76.4,0.33
49.7,1.7,76.4,0.66
49.76,1.7,76.5,1.34
49.82,1.6,76.6,0.58
49.89,1.6,76.7,-0.34
49.95,1.6,76.8,-1.06
50.01,1.5,76.8,-2.25
50.07,1.5,76.9,-3.02
50.13,1.5,77,-3.92
50.2,1.4,77,-5.25
50.26,1.3,77.1,-6.28
50.32,1.3,77.1,-8.02
50.39,1.2,77.2,-8.87
50.45,1.1,77.2,-10.82
50.51,1.1,77.3,-11.03
50.58,1,77.3,-11.44
50.64,1,77.4,-12.34
50.7,1,77.4,-13
50.76,1,77.4,-13.66
50.82,1,77.5,-15.04
50.89,1,77.4,-16.21
50.95,1,77.4,-16.9
51.01,1,77.4,-17.14
51.08,1.1,77.5,-16.87
51.14,1.1,77.5,-16.88
51.2,1.1,77.5,-16.61
51.26,1.1,77.5,-15.93
51.33,1.1,77.5,-15.34
51.39,1.1,77.6,-14.79
51.45,1.1,77.6,-13.89
51.51,1.1,77.6,-13.13
51.58,1.1,77.7,-12.59
51.64,1.1,77.7,-11.85
51.7,1.1,77.8,-11.15
51.77,1.1,77.8,-10.87
51.83,1.1,77.8,-9.57
51.89,1.1,77.9,-9.41
51.96,1.1,77.9,-8.96
52.02,1.1,77.9,-8.52
52.08,1.1,78,-7.63
52.14,1.1,77.9,-7.11
52.21,1,78,-7.02
52.27,1,78,-6.6
52.33,1,78,-5.52
52.4,1.1,78,-4.94
52.46,1.1,78,-3.92
52.52,1.1,78,-3.01
52.58,1.1,78,-2.23
52.65,1.1,78,-1.51
52.71,1.1,78,-0.5
52.77,1.1,78,0.86
52.83,1.2,78,2.19
52.9,1.1,78,3.16
52.96,1.1,78,4.58
53.02,1.2,78,5.84
53.09,1.2,78,6.37
53.15,1.2,78,7.84
53.22,1.2,77.9,9.22
53.28,1.2,78,10.74
53.34,1,78,12.01
53.4,1,78,12.97
53.47,1,78,14.16
53.53,1,78,15.59
53.59,1,78,17.1
53.66,1,78,18.56
53.72,1,78.1,19.87
53.78,1,78.1,20.99
53.84,1,78.1,22.42
53.91,1,78.1,23.14
53.97,1,78.1,24.13
54.03,1,78.1,24.45
54.1,1,78.1,25.19
54.16,1,78.1,26.03
54.22,1,78.1,26.27
54.29,0.9,78.1,28.69
54.35,0.9,78.1,26.78
54.41,0.9,78,26.39
54.47,0.9,78,25.94
54.54,0.9,78,25.61
54.6,0.9,78,25.51
54.66,0.9,78,25.51
54.73,0.9,78.1,25.94
54.79,1,78.1,26.21
54.85,0.9,78.1,26.21
54.92,1,78.1,27.09
54.98,1,78.1,27.39
55.04,1,78.1,27.66
55.1,1,78.1,27.29
55.17,1,78.1,27.28
55.23,1,78.1,27.25
55.29,1,78.1,27.32
55.35,1,78.1,27.59
55.42,1,78.1,27.68
55.48,1,78.1,28.05
55.54,1,78.1,28.71
55.6,1,78.1,29.47
55.67,1,78.2,29.85
55.73,1,78.1,29.88
55.79,1,78.1,31.3
55.86,1,78.1,32.08
55.92,1,78.1,33.12
55.98,1,78.1,34.19
56.05,1.1,78.1,35.04
56.11,1.1,78.1,36.47
56.17,1.2,78.1,37.86
56.23,1.2,78.1,39.3
56.3,1.3,78,39.58
56.36,1.3,78,39.65
56.42,1.2,78,40.02
56.49,1.3,78,40.63
56.55,1.3,78,40.8
56.61,1.2,78,40.89
56.68,1.2,78,40.76
56.74,1.2,78,40.81
56.8,1.2,78,40.64
56.86,1.2,78,41.78
56.93,1.3,77.9,42.94
56.99,1.3,78,43.95
57.05,1.3,78,45.34
57.12,1.3,78,46.57
57.18,1.4,77.9,46.78
