# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
5.19,1.00,0.00,-20.80,-13.90,1.20,8.60,14.00,22.30
5.25,1.00,0.00,-20.50,-10.00,1.90,8.40,14.00,22.60
5.32,0.00,0.00,-20.50,-10.00,1.90,4.00,12.80,23.60
5.38,1.00,0.00,-17.30,-9.60,2.10,8.90,12.50,22.00
5.44,1.00,0.00,-21.10,-12.40,1.20,9.90,13.30,20.00
5.51,1.00,0.00,-19.30,-12.40,1.50,8.80,13.40,21.30
5.57,1.00,0.00,-18.40,-10.30,0.30,10.20,13.00,21.80
5.64,0.00,0.00,-18.40,-10.30,0.30,9.20,12.30,23.90
5.70,1.00,0.00,-16.90,-9.90,1.00,13.40,11.00,22.90
5.76,1.00,0.00,-16.90,-9.90,1.00,9.70,12.50,18.90
5.83,1.00,0.00,-19.40,-13.00,1.00,11.30,12.10,20.30
5.89,1.00,0.00,-18.70,-11.10,0.60,9.90,10.90,22.10
5.95,1.00,0.00,-17.30,-8.70,1.00,9.40,11.20,22.80
6.01,1.00,0.00,-15.80,-7.90,2.50,7.10,10.30,22.60
6.08,1.00,0.00,-15.80,-7.20,1.30,7.70,10.50,23.50
6.14,1.00,0.00,-17.80,-11.70,1.90,14.00,11.10,20.20
6.20,1.00,0.00,-19.10,-10.60,2.80,13.30,11.20,19.30
6.27,1.00,0.00,-17.80,-9.70,3.00,10.60,10.20,20.70
6.33,1.00,0.00,-16.90,-9.60,3.10,7.50,10.10,21.80
6.39,1.00,0.00,-15.10,-6.40,3.60,7.10,9.80,22.30
6.46,1.00,0.00,-15.10,-6.40,3.60,12.80,9.40,20.70
6.52,1.00,0.00,-16.00,-6.30,2.70,5.50,9.50,21.40
6.59,1.00,0.00,-16.60,-7.20,4.30,6.00,9.60,19.00
6.65,1.00,0.00,-16.60,-7.20,4.30,6.70,9.90,18.60
6.71,1.00,0.00,-20.90,-11.40,7.60,4.90,9.50,19.10
6.78,1.00,0.00,-16.10,-4.50,5.40,8.50,9.00,23.70
6.84,1.00,0.00,-14.80,-6.60,4.20,11.50,9.10,22.40
6.90,1.00,0.00,-14.80,-6.60,4.20,11.20,9.00,22.60
6.97,1.00,0.00,-20.20,-10.30,-1.80,13.50,11.40,22.10
7.03,1.00,0.00,-20.20,-10.30,-1.80,14.80,12.30,24.20
7.09,1.00,0.00,-23.30,-13.20,-3.70,16.10,15.90,14.90
7.16,1.00,0.00,-22.60,-13.20,-4.50,16.50,18.20,7.30
7.22,1.00,0.00,-24.80,-15.80,-8.10,17.60,21.20,5.90
7.28,1.00,0.00,-25.30,-15.10,-6.30,18.40,20.90,4.50
7.35,1.00,0.00,-25.70,-14.80,-8.70,19.70,20.80,4.40
7.41,1.00,0.00,-21.10,-15.10,-11.80,19.70,19.70,4.10
7.47,1.00,0.00,-21.10,-15.10,-11.80,19.60,20.10,3.70
7.54,1.00,0.00,-23.00,-15.80,-10.60,13.80,20.60,3.30
7.60,1.00,0.00,-23.00,-15.80,-10.60,13.60,20.90,3.50
7.66,1.00,0.00,-21.50,-17.00,-10.00,13.30,21.60,3.30
7.73,1.00,0.00,-21.50,-17.00,-10.00,13.20,21.20,3.60
7.79,1.00,0.00,-23.80,-16.60,-4.50,13.70,21.40,4.30
7.85,1.00,0.00,-22.40,-15.20,-4.30,11.60,19.30,3.20
7.92,1.00,0.00,-20.80,-13.50,-4.20,9.60,19.40,3.80
7.98,1.00,0.00,-23.20,-13.00,-3.90,6.10,20.60,4.30
8.05,1.00,0.00,-23.20,-14.10,-3.60,10.10,20.80,4.50
8.11,1.00,0.00,-23.20,-14.10,-3.60,7.10,20.80,4.40
8.17,1.00,0.00,-23.60,-17.20,-2.50,15.80,22.10,5.20
8.23,1.00,0.00,-25.30,-16.10,-0.10,13.50,20.20,5.10
8.30,1.00,0.00,-22.30,-14.70,-2.70,8.90,18.80,4.60
8.36,1.00,0.00,-21.40,-14.10,-2.10,5.90,18.40,4.70
8.43,1.00,0.00,-23.00,-14.70,-0.10,11.00,19.60,5.50
8.49,1.00,0.00,-23.20,-15.20,-1.30,8.40,19.00,5.00
8.55,0.00,0.00,-23.20,-15.20,-1.30,7.50,18.50,5.40
8.62,1.00,0.00,-20.00,-11.70,-3.40,15.90,16.60,4.90
8.68,1.00,0.00,-18.70,-11.40,-3.90,11.80,16.90,4.90
8.74,1.00,0.00,-18.70,-11.40,-3.90,12.50,18.10,6.40
8.81,1.00,0.00,-23.30,-14.70,0.90,12.10,18.10,6.60
8.87,1.00,0.00,-23.90,-15.20,-0.30,11.70,16.60,5.50
8.93,1.00,0.00,-19.30,-12.70,-1.90,14.10,16.70,5.70
9.00,1.00,0.00,-20.50,-12.70,-2.70,10.40,16.90,11.10
9.06,1.00,0.00,-22.90,-15.70,-0.30,11.90,17.60,15.00
9.12,1.00,0.00,-23.30,-15.10,0.10,13.30,16.80,12.70
9.19,1.00,0.00,-22.40,-12.60,-1.30,10.00,16.50,10.70
9.25,1.00,0.00,-20.20,-13.80,-0.30,12.80,16.10,8.80
9.31,1.00,0.00,-20.00,-13.20,-1.20,7.80,16.40,8.30
9.38,1.00,0.00,-20.00,-13.90,-0.10,14.10,16.90,20.10
9.44,1.00,0.00,-26.00,-17.00,3.00,14.00,20.20,18.90
9.51,1.00,0.00,-24.20,-18.70,-0.30,16.20,18.70,19.50
9.57,1.00,0.00,-24.20,-18.70,-0.30,10.50,17.10,20.50
9.63,1.00,0.00,-22.60,-16.10,0.10,8.30,16.10,19.90
9.70,1.00,0.00,-22.30,-12.00,-0.40,9.40,14.80,15.70
9.76,1.00,0.00,-19.00,-10.00,1.20,12.00,14.30,19.00
9.82,1.00,0.00,-18.70,-11.40,1.30,14.50,14.70,21.70
9.89,1.00,0.00,-18.70,-11.40,1.30,13.60,14.90,21.00
9.95,1.00,0.00,-19.70,-11.70,-0.40,14.20,14.50,22.00
10.01,1.00,0.00,-19.70,-11.70,-0.40,16.00,14.00,20.70
10.08,1.00,0.00,-20.80,-14.40,0.90,15.50,13.90,21.20
10.14,1.00,0.00,-18.70,-10.60,1.00,16.60,13.10,21.60
10.20,1.00,0.00,-16.70,-10.00,-0.40,17.10,12.40,22.80
10.33,1.00,0.00,-17.50,-10.50,-0.40,18.50,12.80,22.40
10.40,1.00,0.00,-18.70,-11.10,-1.00,18.30,13.50,20.10
10.46,1.00,0.00,-18.70,-11.10,-1.00,18.10,13.60,20.00
10.52,1.00,0.00,-19.30,-12.40,-1.50,20.90,12.70,20.40
10.58,1.00,0.00,-17.00,-11.70,-1.50,16.70,12.00,22.10
10.65,1.00,0.00,-14.20,-6.60,-1.90,15.10,10.70,22.70
10.71,1.00,0.00,-13.20,-9.10,-0.30,16.10,11.30,19.20
10.77,1.00,0.00,-20.90,-14.50,2.80,11.50,12.10,18.00
10.84,1.00,0.00,-19.90,-12.60,2.50,10.00,11.80,19.00
10.90,1.00,0.00,-19.90,-12.60,2.50,12.60,10.80,20.00
10.96,1.00,0.00,-15.50,-7.80,4.80,11.70,9.60,22.20
11.03,1.00,0.00,-14.50,-5.80,4.20,11.40,9.00,22.50
11.09,1.00,0.00,-14.50,-5.80,4.20,10.30,8.80,23.00
11.16,1.00,0.00,-15.50,-10.00,3.70,13.10,9.30,19.70
11.28,1.00,0.00,-15.50,-10.00,3.70,10.70,9.20,19.60
11.35,1.00,0.00,-15.40,-6.90,3.90,11.00,8.90,21.70
11.41,1.00,0.00,-13.50,-5.80,3.00,17.30,8.80,22.10
11.47,1.00,0.00,-14.80,-9.30,0.90,20.00,9.20,20.90
11.54,1.00,0.00,-17.00,-9.30,0.90,13.30,10.20,24.10
11.60,1.00,0.00,-17.00,-9.30,0.90,7.30,10.90,26.00
11.66,1.00,0.00,-22.30,-10.50,0.90,13.60,13.60,25.50
11.73,1.00,0.00,-22.30,-10.50,0.90,13.70,14.90,27.30
11.79,1.00,0.00,-20.00,-10.50,-4.20,17.00,16.90,7.60
11.85,1.00,0.00,-22.60,-12.00,-3.40,18.40,17.80,7.20
11.92,1.00,0.00,-24.70,-11.40,-3.10,17.00,19.10,9.60
11.98,1.00,0.00,-23.20,-14.50,-5.80,17.30,18.80,7.90
12.04,1.00,0.00,-23.80,-13.20,-1.90,17.20,16.30,9.40
12.11,1.00,0.00,-23.80,-13.20,-1.90,18.90,16.50,7.00
12.17,1.00,0.00,-22.40,-14.10,-2.50,16.40,17.20,6.20
12.23,1.00,0.00,-22.60,-12.40,-0.90,17.10,18.10,6.40
12.30,1.00,0.00,-27.40,-16.60,0.10,15.80,13.60,5.80
12.36,1.00,0.00,-26.50,-19.10,-2.10,12.90,19.20,6.20
12.42,1.00,0.00,-26.50,-19.10,-2.10,11.90,18.30,5.90
12.49,1.00,0.00,-23.80,-10.90,1.90,4.50,17.20,5.50
12.55,1.00,0.00,-23.80,-10.90,1.90,7.10,17.50,5.40
12.61,1.00,3.00,-24.50,-11.70,1.50,6.70,17.90,4.90
12.68,1.00,0.00,-21.10,-11.70,-0.40,7.90,18.70,4.30
12.74,1.00,5.00,-24.70,-13.80,2.10,3.70,15.40,3.70
12.80,1.00,0.00,-24.20,-12.30,-1.00,4.20,18.70,3.00
12.87,1.00,0.00,-22.60,-13.50,-0.90,7.80,18.70,4.30
12.93,1.00,0.00,-21.70,-12.30,-1.00,6.10,17.90,4.90
13.00,1.00,0.00,-21.70,-12.60,1.00,4.30,18.90,5.30
13.06,1.00,0.00,-21.80,-12.00,0.40,6.10,17.10,5.10
13.12,1.00,0.00,-21.80,-12.00,0.40,4.70,16.80,5.50
13.19,1.00,0.00,-21.40,-9.10,1.30,8.10,16.30,5.90
13.25,1.00,0.00,-19.70,-11.70,1.20,13.10,16.10,4.60
13.31,1.00,0.00,-21.40,-12.30,-3.90,10.20,17.10,5.70
13.38,1.00,0.00,-20.90,-15.20,-2.10,6.80,17.60,6.40
13.44,1.00,0.00,-21.70,-15.20,-0.30,7.50,16.70,5.60
13.50,1.00,0.00,-19.70,-12.00,-0.10,8.30,15.40,6.00
13.57,1.00,0.00,-18.70,-10.30,1.00,11.00,14.30,5.50
13.63,1.00,0.00,-18.70,-10.30,1.00,11.30,14.80,6.00
13.69,1.00,0.00,-22.40,-12.30,0.60,6.90,15.80,10.30
13.76,1.00,0.00,-24.20,-15.20,-0.60,9.50,17.00,14.70
13.82,1.00,0.00,-21.80,-15.40,-1.90,6.00,16.50,16.60
13.88,1.00,0.00,-20.80,-13.50,-1.20,7.80,16.00,13.20
13.95,1.00,0.00,-17.80,-8.20,1.20,15.00,14.30,6.60
14.01,1.00,0.00,-17.80,-8.20,1.20,11.70,14.30,6.50
14.07,1.00,0.00,-18.50,-7.80,0.40,11.00,14.20,10.00
14.14,1.00,0.00,-19.00,-12.40,2.20,7.80,15.30,21.60
14.20,1.00,0.00,-22.40,-12.60,0.60,7.90,15.90,20.60
14.27,1.00,0.00,-22.40,-12.60,0.60,7.50,15.70,21.00
14.33,1.00,0.00,-21.40,-13.30,-1.00,8.80,15.50,21.90
14.39,1.00,0.00,-21.40,-13.30,-1.00,7.40,15.20,21.40
14.46,1.00,0.00,-20.60,-12.30,-0.30,7.10,15.20,21.60
14.52,1.00,0.00,-22.40,-13.80,3.10,5.00,15.30,20.80
14.58,1.00,0.00,-21.50,-15.40,3.00,3.90,15.10,21.20
14.65,1.00,0.00,-20.90,-14.10,1.80,7.60,14.70,20.40
14.71,1.00,0.00,-20.80,-13.20,1.90,8.10,13.80,21.20
14.77,1.00,0.00,-20.80,-13.20,1.90,9.90,14.90,20.80
14.84,1.00,0.00,-20.60,-11.80,2.50,10.80,13.70,21.50
14.90,1.00,0.00,-17.60,-9.90,2.50,14.80,13.10,23.00
14.96,1.00,0.00,-17.60,-9.90,2.50,13.10,12.50,22.90
15.03,1.00,0.00,-22.40,-14.80,0.30,16.60,15.10,18.70
15.09,1.00,0.00,-22.40,-14.80,0.30,17.80,15.10,18.40
15.15,1.00,0.00,-19.00,-11.70,-1.90,19.60,12.50,21.00
15.22,1.00,0.00,-19.00,-11.70,-1.90,18.90,12.10,22.20
15.28,1.00,0.00,-16.00,-9.30,0.90,17.90,11.60,23.00
15.34,1.00,0.00,-16.30,-9.30,0.10,18.40,11.80,22.90
15.41,1.00,0.00,-17.90,-8.40,3.10,15.20,11.50,21.80
15.47,1.00,0.00,-17.60,-7.90,3.90,13.90,11.50,21.60
15.53,1.00,0.00,-17.50,-10.00,2.20,16.60,11.40,21.00
15.60,1.00,0.00,-16.60,-8.70,3.60,9.80,10.40,21.60
15.66,1.00,0.00,-17.30,-7.90,3.90,13.80,10.80,20.70
15.72,1.00,0.00,-16.30,-8.50,4.80,13.50,10.70,20.10
15.79,1.00,0.00,-16.30,-8.50,4.80,11.50,10.90,19.80
15.85,1.00,0.00,-18.50,-10.90,4.80,9.60,10.80,19.50
15.91,1.00,0.00,-18.50,-10.90,4.80,10.20,10.60,19.90
15.98,1.00,0.00,-16.60,-8.70,7.60,7.60,9.70,22.20
16.04,0.00,0.00,-14.50,-5.50,7.30,7.70,9.50,23.00
16.11,1.00,0.00,-13.00,-4.30,3.00,14.30,9.60,22.60
16.17,1.00,0.00,-14.40,-7.20,2.50,16.90,10.40,22.30
16.23,1.00,0.00,-18.70,-9.60,3.10,17.90,11.70,24.80
16.30,1.00,0.00,-18.70,-9.60,3.10,16.20,13.00,23.70
16.36,1.00,0.00,-19.90,-13.00,-1.80,18.20,14.40,23.10
16.42,1.00,0.00,-20.90,-11.40,0.30,17.30,15.10,19.40
16.49,1.00,0.00,-23.90,-10.30,2.10,16.50,17.00,9.20
16.55,1.00,0.00,-20.80,-11.70,-1.90,15.00,17.20,6.20
16.61,1.00,0.00,-20.80,-11.70,-1.90,20.80,18.80,4.40
16.68,1.00,0.00,-19.90,-13.00,-5.80,21.30,17.70,5.20
16.74,1.00,0.00,-19.90,-13.00,-5.80,14.40,18.70,4.80
16.80,1.00,0.00,-20.80,-13.20,-5.20,13.80,20.00,4.50
16.87,1.00,0.00,-22.10,-15.70,-5.40,13.60,19.20,4.40
16.93,1.00,0.00,-22.60,-17.30,-8.10,14.40,20.60,4.70
16.99,1.00,0.00,-22.60,-17.30,-8.10,16.40,21.40,5.80
17.06,1.00,0.00,-25.60,-18.80,-2.70,16.90,20.70,5.40
17.12,1.00,0.00,-23.20,-14.80,-2.10,10.20,19.10,5.50
17.18,1.00,0.00,-22.90,-11.80,-1.00,7.90,18.00,4.60
17.24,1.00,0.00,-20.60,-12.30,-3.10,8.40,17.60,5.30
17.31,1.00,0.00,-22.90,-14.50,-3.10,11.10,19.00,6.60
17.37,1.00,0.00,-22.40,-15.70,-1.00,9.20,18.50,6.10
17.43,1.00,0.00,-22.40,-15.70,-1.00,10.30,17.40,5.50
17.50,1.00,0.00,-20.50,-15.40,-2.70,11.30,16.70,6.00
17.56,1.00,0.00,-18.70,-13.00,-0.60,11.70,15.90,8.00
17.63,1.00,0.00,-18.70,-13.00,-0.60,14.70,15.50,9.50
17.69,1.00,0.00,-22.90,-15.70,-1.00,13.10,17.10,18.50
17.75,1.00,0.00,-22.90,-15.70,-1.00,14.20,16.70,16.00
17.82,1.00,0.00,-21.50,-13.20,-0.40,12.60,15.40,9.20
17.88,1.00,0.00,-19.40,-11.80,-1.80,5.30,14.80,8.50
17.94,1.00,0.00,-19.70,-12.40,0.40,7.70,15.00,12.20
18.01,1.00,0.00,-21.80,-13.90,0.40,5.00,16.50,20.70
18.07,1.00,0.00,-22.60,-14.40,0.90,11.40,15.00,21.30
18.13,1.00,0.00,-19.30,-12.40,-0.90,8.60,14.70,22.10
18.20,1.00,0.00,-19.10,-11.40,1.80,7.80,14.20,21.70
18.26,1.00,0.00,-21.10,-13.50,1.90,9.40,14.40,20.50
18.32,1.00,0.00,-21.10,-13.50,1.90,7.60,14.10,19.80
18.39,1.00,0.00,-21.50,-13.50,0.90,13.80,13.80,19.50
18.45,1.00,0.00,-21.50,-13.50,0.90,11.00,13.30,20.50
18.51,1.00,0.00,-17.80,-9.30,1.90,7.60,12.40,22.90
18.58,1.00,0.00,-17.80,-9.30,1.90,12.70,11.40,25.80
18.64,1.00,0.00,-14.70,-4.50,1.00,11.00,11.10,24.50
18.71,1.00,0.00,-15.80,-6.40,1.30,9.50,11.00,23.60
18.77,1.00,0.00,-20.60,-11.10,2.80,8.70,12.40,19.30
18.83,1.00,0.00,-21.70,-14.50,2.50,8.80,12.20,18.10
18.90,1.00,0.00,-21.10,-12.40,3.40,6.90,11.50,18.80
18.96,0.00,0.00,-19.00,-12.70,2.70,9.90,10.30,22.40
19.02,1.00,0.00,-14.80,-3.60,2.70,11.60,9.90,25.60
19.09,1.00,0.00,-13.50,-2.40,4.20,12.30,9.50,27.00
19.15,1.00,0.00,-13.50,-2.40,4.20,9.70,9.70,25.20
19.21,1.00,0.00,-15.40,-9.90,3.60,12.60,9.50,18.70
19.28,1.00,0.00,-15.40,-9.90,3.60,17.70,9.50,17.90
19.34,1.00,0.00,-17.00,-11.70,2.70,10.10,10.20,19.00
19.40,1.00,0.00,-15.80,-7.60,5.80,5.20,9.40,21.10
19.47,1.00,0.00,-14.80,-2.80,4.50,11.20,9.20,24.20
19.53,1.00,0.00,-12.90,0.00,3.60,9.20,9.40,44.20
19.59,1.00,0.00,-12.10,-0.70,3.60,11.70,8.70,29.10
19.66,1.00,0.00,-13.20,-3.40,1.00,10.00,9.00,23.30
19.72,1.00,0.00,-14.40,-6.40,1.80,12.60,9.60,20.70
19.78,1.00,0.00,-14.40,-10.60,-0.30,13.00,9.50,20.60
19.85,1.00,0.00,-20.60,-11.10,0.30,15.30,11.10,23.50
19.85,1.00,0.00,-23.80,-13.90,-2.20,15.90,12.60,23.60
19.97,1.00,0.00,-23.80,-13.90,-2.20,13.30,15.20,33.70
20.04,1.00,0.00,-27.70,-13.00,2.50,14.60,16.10,38.90
20.10,1.00,0.00,-27.70,-11.80,3.90,14.90,17.50,33.30
20.16,1.00,0.00,-28.10,-12.70,2.20,11.60,19.20,39.80
20.23,1.00,0.00,-28.70,-13.00,0.60,12.40,20.10,34.60
20.29,1.00,0.00,-27.20,-13.30,-1.80,12.10,21.10,33.30
20.35,1.00,0.00,-27.20,-13.30,-1.80,16.20,20.20,30.20
20.42,1.00,0.00,-26.20,-13.30,-2.50,24.50,19.90,3.30
20.48,1.00,0.00,-21.50,-12.40,-6.30,22.90,19.40,4.00
20.55,1.00,0.00,-22.10,-15.70,-8.40,21.00,20.60,4.50
20.61,1.00,0.00,-21.40,-15.70,-7.20,11.50,19.40,4.00
20.67,1.00,0.00,-22.30,-15.10,-6.00,11.10,18.70,3.90
20.74,1.00,0.00,-21.70,-16.70,-7.60,13.10,18.30,4.60
20.80,1.00,0.00,-21.40,-16.40,-6.10,12.90,18.60,4.40
20.86,1.00,0.00,-19.30,-13.50,-4.50,15.60,18.00,4.70
20.93,1.00,0.00,-21.80,-14.70,-0.40,17.20,19.10,5.90
20.99,1.00,0.00,-21.80,-14.70,-0.40,16.70,18.80,5.80
21.05,1.00,0.00,-19.70,-12.40,-9.30,16.00,17.90,5.10
21.11,1.00,0.00,-19.70,-12.40,-9.30,11.70,18.00,5.10
21.18,1.00,0.00,-22.40,-14.80,-3.10,10.70,18.30,6.20
21.24,1.00,0.00,-22.10,-14.10,-1.80,11.90,16.30,5.20
21.30,1.00,0.00,-18.50,-10.50,-2.20,16.50,15.40,5.30
21.37,1.00,0.00,-19.00,-13.50,-2.20,18.50,15.50,11.40
21.43,1.00,0.00,-19.00,-13.50,-2.20,13.90,15.80,14.00
21.49,1.00,0.00,-18.50,-12.00,-0.90,16.60,15.20,11.30
