# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
2.40,1.00,0.00,-12.70,26.20,-1.90,15.80,5.90,43.10
2.47,1.00,0.00,-12.30,27.70,-7.30,15.60,5.50,69.00
2.53,1.00,0.00,-10.80,24.20,-0.90,14.30,5.20,63.90
2.59,1.00,0.00,-10.00,22.70,-1.50,14.80,5.20,67.20
2.65,1.00,0.00,-10.00,22.70,-1.50,14.90,6.00,63.80
2.72,1.00,0.00,-10.30,24.80,-1.30,14.70,5.90,62.50
2.78,1.00,0.00,-10.50,24.20,-0.90,15.30,6.20,45.20
2.85,1.00,0.00,-12.00,25.00,-1.90,15.00,6.30,43.80
2.91,1.00,0.00,-12.00,25.00,-1.90,14.90,5.40,67.20
2.97,1.00,0.00,-11.40,24.80,-3.60,14.60,5.70,64.10
3.04,1.00,0.00,-12.00,26.60,-3.40,14.20,6.30,64.20
3.10,1.00,0.00,-9.60,25.30,-1.30,13.80,5.20,62.10
3.16,1.00,0.00,-11.40,21.80,1.30,12.50,4.80,35.90
3.23,1.00,0.00,-10.60,18.70,2.10,12.40,5.30,19.00
3.29,1.00,0.00,-10.60,18.70,2.10,12.10,4.80,18.80
3.35,1.00,0.00,-10.00,16.10,2.20,12.40,5.00,15.00
3.42,1.00,0.00,-8.80,15.20,1.80,12.10,5.10,14.70
3.48,1.00,0.00,-11.20,21.20,1.50,13.40,5.10,20.60
3.54,1.00,0.00,-11.20,21.20,1.50,13.70,5.50,29.40
3.61,1.00,0.00,-11.20,22.30,1.90,12.80,5.20,25.50
3.67,1.00,0.00,-11.20,22.30,1.90,12.40,4.50,16.30
3.73,1.00,0.00,-9.70,15.80,5.20,9.80,3.30,13.70
3.80,1.00,0.00,-11.50,15.40,7.30,13.50,2.50,12.70
3.86,1.00,0.00,-10.30,20.90,7.90,11.50,4.70,15.90
3.92,1.00,0.00,-10.30,20.90,7.90,11.30,4.70,14.20
3.99,1.00,0.00,-10.60,19.40,6.40,11.10,4.30,13.10
4.05,1.00,0.00,-9.70,20.50,6.70,10.60,4.20,12.20
4.11,1.00,0.00,-11.40,18.70,6.90,10.40,4.50,11.10
4.18,1.00,0.00,-10.80,17.00,7.00,10.30,4.40,11.60
4.24,1.00,0.00,-9.90,16.70,5.80,9.70,5.10,12.40
4.30,1.00,0.00,-10.60,16.70,7.60,10.10,4.30,12.80
4.37,1.00,0.00,-10.60,16.70,7.60,9.90,4.70,11.10
4.43,1.00,0.00,-10.80,24.20,6.70,10.20,5.20,12.00
4.50,1.00,0.00,-12.70,23.90,6.30,10.90,5.80,13.50
4.56,1.00,0.00,-11.80,25.30,6.10,12.00,5.80,19.20
4.62,1.00,0.00,-11.80,25.30,6.10,12.30,6.40,37.50
4.69,1.00,0.00,-11.80,30.60,2.80,14.90,6.70,56.10
4.75,1.00,0.00,-13.90,29.80,-1.30,16.00,6.90,56.80
4.81,1.00,0.00,-13.00,28.40,-4.50,18.70,7.40,38.10
4.88,1.00,0.00,-13.60,28.30,-5.10,19.30,6.90,36.20
4.94,1.00,0.00,-13.90,28.00,-5.40,20.20,6.40,29.00
5.00,1.00,0.00,-13.50,26.60,-8.50,20.40,5.20,35.10
5.06,1.00,0.00,-12.00,22.70,-10.00,20.30,4.80,46.30
5.13,1.00,0.00,-10.00,19.30,-11.10,21.40,5.00,49.60
5.19,1.00,0.00,-10.00,19.30,-11.10,21.40,4.40,26.80
5.25,1.00,0.00,-9.90,20.60,-12.70,21.50,4.80,22.30
5.32,1.00,0.00,-12.00,19.30,-10.60,21.60,4.80,21.00
5.38,1.00,0.00,-11.40,17.50,-10.50,21.10,4.80,22.70
5.44,1.00,0.00,-11.40,17.50,-10.50,20.80,4.50,24.90
5.51,1.00,0.00,-11.40,19.10,-7.60,21.60,5.20,21.60
5.57,1.00,0.00,-12.10,25.30,-9.00,22.10,6.40,17.90
5.63,1.00,0.00,-12.70,27.40,-8.80,20.90,5.00,21.20
5.70,1.00,0.00,-12.00,20.00,-6.00,19.30,4.70,42.90
5.76,1.00,0.00,-13.20,21.40,-6.10,21.00,4.70,31.10
5.82,1.00,0.00,-13.20,21.40,-6.10,20.80,5.40,26.50
5.89,1.00,0.00,-12.90,26.30,-4.30,20.20,5.70,24.60
6.01,1.00,0.00,-13.00,22.70,-3.40,20.30,4.80,30.70
6.08,1.00,0.00,-13.00,22.70,-3.40,19.80,4.80,33.90
6.14,1.00,0.00,-12.10,21.40,-5.40,20.30,5.60,21.00
6.21,1.00,0.00,-13.00,23.90,-4.20,20.80,6.30,19.70
6.27,1.00,0.00,-12.40,26.00,-5.10,20.10,6.30,20.60
6.33,1.00,0.00,-12.40,26.00,-5.10,19.50,5.60,25.70
6.40,1.00,0.00,-10.50,22.00,-5.20,19.70,5.60,25.60
6.46,1.00,0.00,-12.00,23.50,-4.50,19.50,6.20,23.30
6.52,1.00,0.00,-12.00,24.70,-3.70,19.10,6.10,22.50
6.59,1.00,0.00,-13.00,23.20,-4.20,19.10,5.60,24.10
6.65,1.00,0.00,-11.80,23.30,-3.90,18.30,5.30,52.00
6.71,1.00,0.00,-11.80,23.30,-3.90,17.80,4.50,57.00
6.78,1.00,0.00,-11.20,23.20,0.40,18.50,5.60,25.90
6.84,1.00,0.00,-11.20,23.20,0.40,18.50,6.00,23.80
6.91,1.00,0.00,-13.20,20.90,0.60,17.70,5.60,28.20
6.97,1.00,0.00,-10.80,18.10,-3.00,16.90,5.20,49.60
7.03,1.00,0.00,-10.00,20.80,-2.70,17.70,5.50,31.10
7.10,1.00,0.00,-10.00,24.70,-2.70,18.20,6.30,27.00
7.16,1.00,0.00,-10.00,24.70,-2.70,18.50,5.80,26.50
7.22,1.00,0.00,-12.40,22.90,-2.80,17.40,5.60,34.90
7.29,1.00,0.00,-11.50,23.50,-2.20,17.10,5.90,33.10
7.35,1.00,0.00,-10.30,23.30,-2.80,17.40,5.60,29.80
7.42,1.00,0.00,-11.80,24.10,-2.10,17.40,6.40,27.90
7.48,1.00,0.00,-12.00,23.20,0.40,16.50,5.20,38.30
7.54,1.00,0.00,-12.30,22.30,-0.40,16.30,6.00,42.70
7.61,1.00,0.00,-12.30,22.30,-0.40,16.50,6.10,33.40
7.67,1.00,0.00,-13.00,28.10,-0.90,16.50,6.90,26.00
7.73,1.00,0.00,-11.20,28.10,-0.90,17.10,6.60,28.80
7.80,1.00,0.00,-12.00,23.90,0.10,15.90,6.10,36.40
7.86,1.00,0.00,-12.00,23.90,0.10,15.30,5.80,37.20
7.92,1.00,0.00,-9.10,20.60,1.30,15.70,6.10,30.10
7.99,0.00,0.00,-10.50,21.50,1.90,15.40,6.80,27.90
8.05,1.00,0.00,-10.80,24.70,1.90,15.60,6.50,26.30
8.12,1.00,0.00,-11.40,22.90,1.00,15.10,6.60,25.90
8.18,1.00,0.00,-11.50,28.40,0.40,17.40,8.20,19.70
8.24,1.00,0.00,-11.50,28.40,0.40,17.80,9.40,16.60
8.31,1.00,0.00,-10.60,25.30,1.80,16.00,7.40,23.50
8.37,1.00,0.00,-10.60,25.30,1.80,15.60,6.90,23.60
8.43,1.00,0.00,-10.00,23.20,0.10,15.20,6.30,28.00
8.50,1.00,0.00,-10.30,23.30,-1.00,14.90,5.70,32.80
8.56,1.00,0.00,-10.50,23.90,0.10,14.40,6.20,31.90
8.62,1.00,0.00,-10.80,23.90,0.10,14.70,6.60,27.20
8.69,1.00,0.00,-10.00,24.70,0.90,14.20,6.50,28.10
8.75,1.00,0.00,-11.40,27.10,2.50,14.40,6.60,28.00
8.81,1.00,0.00,-11.40,27.10,2.50,13.70,7.20,26.20
8.88,1.00,0.00,-10.60,26.30,-0.30,14.40,7.10,26.90
8.94,1.00,0.00,-11.10,24.10,1.80,13.60,6.50,28.10
9.00,1.00,0.00,-10.30,23.60,2.80,13.30,7.20,28.50
9.06,1.00,0.00,-11.80,24.50,2.50,13.10,6.60,30.10
9.13,1.00,0.00,-9.70,21.50,6.70,12.20,5.90,19.30
9.19,1.00,0.00,-9.70,21.50,6.70,12.10,5.50,18.80
9.25,1.00,0.00,-12.00,23.20,3.40,12.30,6.30,21.80
9.32,1.00,0.00,-11.50,23.20,4.20,12.90,6.70,24.10
9.38,1.00,0.00,-12.00,25.40,2.70,12.20,6.90,22.00
9.45,1.00,0.00,-12.40,24.80,3.60,11.90,6.10,18.60
9.51,1.00,0.00,-9.70,25.00,4.20,11.60,6.30,12.30
9.57,1.00,0.00,-9.90,22.60,2.50,10.90,6.20,12.00
9.64,1.00,0.00,-11.80,20.90,6.40,10.20,6.00,11.10
9.70,1.00,0.00,-11.10,18.70,6.10,9.60,5.20,10.60
9.76,1.00,0.00,-11.10,18.70,6.10,9.90,5.50,10.40
9.83,1.00,0.00,-11.20,22.70,6.70,10.40,6.40,10.70
9.89,1.00,0.00,-11.50,23.90,6.30,9.90,6.20,11.00
9.95,1.00,0.00,-11.40,23.30,9.00,9.40,5.60,10.50
10.02,1.00,0.00,-12.30,22.00,8.10,8.70,5.80,10.40
10.08,1.00,0.00,-11.40,19.10,10.50,8.00,5.10,12.50
10.14,1.00,0.00,-12.30,20.80,9.60,7.80,4.90,11.90
10.21,1.00,0.00,-13.50,26.60,9.30,8.80,9.80,10.80
10.27,1.00,0.00,-13.50,26.60,9.30,9.60,9.20,10.90
10.33,1.00,0.00,-13.00,25.70,7.80,9.80,5.70,11.00
10.40,1.00,0.00,-13.00,25.70,7.80,9.80,6.10,11.70
10.46,1.00,0.00,-12.10,25.30,6.40,11.40,7.20,16.50
10.52,1.00,0.00,-13.20,24.50,3.90,12.80,6.70,33.90
10.59,1.00,0.00,-12.90,26.00,-0.30,13.90,6.90,43.90
10.65,1.00,0.00,-11.10,27.10,-1.80,15.30,7.20,39.00
10.71,1.00,0.00,-13.50,29.30,-3.00,18.20,7.20,27.40
10.78,1.00,0.00,-13.20,29.80,-3.90,18.60,6.50,27.40
10.84,1.00,0.00,-13.60,26.80,-6.10,18.80,5.70,27.40
10.90,1.00,0.00,-10.60,28.00,-7.20,18.90,6.10,25.70
10.97,1.00,0.00,-11.50,26.90,-7.30,18.30,6.20,25.00
11.03,1.00,0.00,-10.60,24.80,-5.80,18.80,5.60,23.20
11.10,1.00,0.00,-10.60,24.80,-5.80,19.20,5.60,23.40
11.16,1.00,0.00,-9.30,24.20,-4.80,18.20,5.30,21.20
11.22,1.00,0.00,-10.80,21.50,-5.20,19.10,6.20,20.90
11.28,1.00,0.00,-12.00,23.50,-5.20,19.10,6.10,20.70
11.35,1.00,0.00,-8.40,24.80,-5.80,18.10,5.30,26.30
11.41,1.00,0.00,-7.50,16.10,-6.30,17.20,4.40,48.00
11.48,1.00,0.00,-10.60,21.80,-3.60,17.50,5.10,32.10
11.54,1.00,0.00,-10.80,27.40,-6.30,18.40,5.70,24.80
11.60,1.00,0.00,-12.40,23.60,-2.80,18.20,5.20,28.20
11.67,1.00,0.00,-12.40,23.60,-2.80,17.80,4.60,34.30
11.73,1.00,0.00,-10.60,18.40,-0.60,16.70,5.20,54.40
11.79,1.00,0.00,-10.30,19.90,1.30,16.80,4.80,53.00
11.86,1.00,0.00,-12.10,26.30,-1.80,18.10,5.20,34.30
11.92,1.00,0.00,-13.80,22.70,-1.20,17.40,5.40,38.80
11.99,1.00,0.00,-12.30,22.30,1.20,16.60,4.80,49.20
12.05,1.00,0.00,-10.80,16.10,-0.40,16.60,4.90,45.30
12.11,1.00,0.00,-9.90,21.80,-0.60,17.00,5.60,29.20
12.17,1.00,0.00,-12.10,20.90,0.60,16.90,5.50,29.50
12.24,1.00,0.00,-12.00,21.50,1.50,15.90,4.90,36.50
12.30,1.00,0.00,-12.00,21.50,1.50,14.60,4.90,51.80
12.36,1.00,0.00,-10.80,19.30,-0.40,14.70,5.10,40.80
12.43,1.00,0.00,-10.60,20.60,-2.10,15.40,5.70,37.80
12.49,1.00,0.00,-7.60,25.30,-1.80,15.70,6.20,36.80
12.55,1.00,0.00,-7.60,25.30,-1.80,14.80,5.60,43.30
12.62,1.00,0.00,-9.70,22.30,-0.90,14.60,5.80,43.00
12.68,1.00,0.00,-10.50,24.70,-2.20,15.20,6.20,38.30
12.75,1.00,0.00,-9.90,23.30,0.00,15.00,5.80,39.70
12.81,1.00,0.00,-10.00,19.60,-1.50,14.10,4.60,52.10
12.87,1.00,0.00,-9.10,19.10,1.00,13.50,5.00,50.20
12.93,1.00,0.00,-9.00,20.50,1.90,13.90,5.30,46.00
13.00,1.00,0.00,-9.00,20.50,1.90,13.60,5.30,40.10
13.06,1.00,0.00,-8.70,21.50,0.10,14.10,6.40,31.30
13.13,1.00,0.00,-8.70,21.50,0.10,14.00,5.70,30.30
13.19,1.00,0.00,-11.10,21.80,1.00,15.20,7.10,22.20
13.25,1.00,0.00,-9.60,25.30,0.30,14.50,8.00,16.30
13.32,1.00,0.00,-11.50,25.00,1.50,14.20,7.10,21.70
13.38,1.00,0.00,-11.50,25.00,1.50,13.30,5.50,35.80
13.44,1.00,0.00,-10.50,21.50,3.00,13.00,5.10,24.10
13.51,1.00,0.00,-10.50,21.50,3.00,12.50,5.20,19.70
13.57,1.00,0.00,-10.30,20.20,2.10,11.60,4.70,15.00
13.63,1.00,0.00,-10.30,20.20,2.10,12.70,5.80,19.40
13.70,1.00,0.00,-9.60,25.30,0.60,12.90,6.10,28.30
13.76,1.00,0.00,-9.30,23.90,-0.40,12.40,7.10,19.20
13.82,1.00,0.00,-9.30,23.90,-0.40,11.90,6.60,13.70
13.89,1.00,0.00,-7.60,22.10,0.00,12.10,5.80,11.50
13.95,1.00,0.00,-7.30,22.10,0.00,11.80,6.00,11.50
14.01,1.00,0.00,-7.30,22.10,0.00,11.60,6.60,16.70
14.08,1.00,0.00,-9.00,27.70,-0.40,11.40,6.40,17.80
14.14,1.00,0.00,-9.60,26.30,1.00,11.80,5.90,13.50
14.20,1.00,0.00,-9.10,22.90,5.10,11.50,5.50,11.80
14.27,1.00,0.00,-8.20,18.50,4.20,9.80,4.40,11.00
14.33,1.00,0.00,-8.80,19.90,2.50,10.70,5.60,10.60
14.39,1.00,0.00,-8.20,22.30,4.20,10.80,5.50,10.60
14.52,1.00,0.00,-9.10,24.50,3.60,10.40,5.50,11.40
14.58,1.00,0.00,-9.60,25.30,4.30,10.90,5.60,11.10
14.65,1.00,0.00,-7.90,20.50,4.50,9.50,5.90,10.10
14.71,1.00,0.00,-7.90,20.50,4.50,9.10,5.70,14.30
14.77,1.00,0.00,-9.10,19.40,4.30,8.20,5.50,12.70
14.84,1.00,0.00,-9.10,19.40,4.30,8.80,5.90,11.60
14.90,1.00,0.00,-8.20,22.30,7.00,9.10,4.60,11.10
14.96,1.00,0.00,-12.10,27.10,9.70,9.00,6.80,10.70
15.03,1.00,0.00,-11.80,28.30,9.70,8.30,5.10,12.00
15.09,1.00,0.00,-11.80,28.30,9.70,8.30,5.40,12.10
15.15,1.00,0.00,-12.30,23.20,7.00,8.40,6.10,12.60
15.22,1.00,0.00,-12.30,23.20,7.00,7.80,5.80,12.60
15.28,1.00,0.00,-9.10,26.00,6.90,7.90,5.20,12.60
15.34,1.00,0.00,-9.10,26.00,6.90,9.00,5.10,11.40
15.41,1.00,0.00,-6.60,24.50,0.60,9.20,5.70,10.50
15.47,1.00,0.00,-6.10,25.30,-5.10,10.20,6.70,10.40
15.53,1.00,0.00,-6.10,25.30,-5.10,10.30,6.50,11.60
15.60,1.00,0.00,-6.90,26.30,-8.40,12.20,7.10,15.90
15.66,1.00,4.00,-7.90,28.90,-13.60,12.80,7.10,39.50
15.73,1.00,4.00,-8.70,30.80,-10.30,14.20,8.10,69.70
15.79,1.00,4.00,-12.10,34.40,-8.70,15.30,7.70,67.50
15.85,1.00,4.00,-13.20,31.40,-7.60,16.70,8.00,65.00
15.92,1.00,4.00,-12.90,30.90,-8.40,16.40,7.90,64.00
15.98,1.00,0.00,-11.80,30.90,-11.20,18.00,6.50,57.50
16.04,1.00,0.00,-12.10,30.20,-12.00,19.00,6.60,46.80
16.11,1.00,0.00,-10.50,26.60,-10.30,19.20,5.70,43.00
16.17,1.00,0.00,-10.50,26.60,-10.30,19.90,6.40,35.60
16.23,1.00,0.00,-11.20,26.60,-12.60,19.60,5.90,28.50
16.29,1.00,0.00,-11.20,26.60,-12.90,19.20,6.20,25.10
16.36,1.00,0.00,-11.10,24.10,-14.80,19.30,6.00,20.70
16.42,1.00,0.00,-11.50,26.20,-12.10,20.30,5.80,19.60
16.49,1.00,0.00,-11.20,25.00,-9.60,20.20,6.10,19.80
16.55,1.00,0.00,-9.60,20.90,-8.70,19.80,6.10,19.00
16.61,1.00,0.00,-10.50,21.20,-9.30,20.40,5.20,23.10
16.68,1.00,0.00,-9.60,19.90,-7.60,19.40,4.60,45.90
16.74,1.00,0.00,-9.60,19.90,-7.60,20.30,4.80,39.60
16.80,1.00,0.00,-12.00,23.20,-7.30,20.60,5.70,21.80
16.87,1.00,0.00,-12.40,24.50,-7.60,21.00,5.90,21.00
16.93,1.00,0.00,-12.40,24.50,-7.60,21.10,5.40,19.50
16.99,1.00,0.00,-9.90,21.40,-6.40,19.80,4.60,31.00
17.06,1.00,0.00,-11.20,21.20,-7.00,19.40,5.60,39.50
17.12,1.00,0.00,-11.40,20.20,-6.90,19.40,5.30,25.90
17.19,1.00,0.00,-11.80,26.00,-7.60,19.60,6.30,20.60
17.25,1.00,0.00,-11.20,24.70,-8.10,20.00,5.70,21.70
17.31,1.00,0.00,-9.60,23.60,-9.00,19.50,5.70,21.20
17.38,1.00,0.00,-12.10,17.50,-9.00,19.10,4.90,32.30
17.44,1.00,0.00,-9.30,22.70,-5.50,19.40,5.70,28.50
17.50,1.00,0.00,-10.80,23.90,-7.00,20.20,6.00,26.30
17.56,1.00,0.00,-11.20,28.10,-7.30,19.80,6.10,26.30
17.63,1.00,0.00,-11.20,28.10,-7.30,19.80,5.80,26.20
17.69,1.00,0.00,-12.10,24.80,-6.90,19.60,6.00,33.00
17.76,1.00,0.00,-11.10,21.40,-5.40,18.90,5.70,47.30
17.82,1.00,0.00,-11.20,23.20,-4.20,18.70,5.80,35.10
17.88,1.00,0.00,-11.50,22.70,-7.00,19.40,5.90,28.80
17.94,1.00,0.00,-12.90,26.00,-5.80,19.30,6.40,25.20
18.01,1.00,0.00,-10.80,26.20,-6.30,18.70,5.50,25.30
18.07,1.00,0.00,-10.80,26.20,-6.30,19.20,6.30,25.20
18.14,1.00,0.00,-11.80,30.20,-6.10,19.90,7.50,21.20
18.20,1.00,0.00,-11.80,30.20,-6.10,19.00,7.20,21.40
18.26,1.00,0.00,-12.40,26.30,-5.10,18.40,6.00,34.60
18.33,1.00,0.00,-11.40,24.50,-3.60,18.30,6.50,31.90
18.39,1.00,0.00,-11.80,24.80,-3.60,18.40,6.70,25.40
18.45,1.00,0.00,-11.80,24.80,-3.60,18.90,7.50,21.90
18.52,1.00,0.00,-13.00,29.60,-5.50,18.70,7.40,23.30
18.58,1.00,0.00,-11.80,28.30,-5.80,17.50,6.90,25.80
18.64,1.00,0.00,-11.50,25.00,-3.70,17.30,5.10,42.40
18.71,1.00,0.00,-11.50,25.00,-3.70,17.00,5.30,41.60
18.77,1.00,0.00,-11.80,23.30,-0.60,17.00,6.00,45.00
18.83,1.00,0.00,-13.90,26.80,2.10,17.20,6.50,29.40
18.90,1.00,0.00,-13.90,26.80,2.10,17.40,7.40,24.50
18.96,1.00,0.00,-13.90,30.90,1.80,18.00,8.40,20.50
19.02,1.00,0.00,-13.80,28.90,0.40,16.90,7.90,22.10
19.09,1.00,0.00,-13.80,28.90,0.40,15.90,6.70,27.80
19.15,1.00,0.00,-12.90,25.30,0.30,15.20,6.30,36.30
19.22,1.00,0.00,-12.30,25.00,0.40,15.70,6.40,27.00
19.28,1.00,0.00,-13.00,25.70,0.10,16.40,7.00,27.40
19.34,1.00,0.00,-11.80,25.60,-1.00,15.90,6.30,30.30
19.41,1.00,0.00,-9.60,23.60,-1.80,15.10,5.90,31.20
19.47,1.00,0.00,-10.80,23.90,-3.00,14.30,6.20,43.00
19.53,1.00,0.00,-10.80,23.90,-3.00,14.50,6.80,37.60
19.60,1.00,0.00,-11.40,28.70,-2.80,15.20,8.20,27.30
19.66,1.00,0.00,-12.30,31.10,-3.70,15.40,8.40,23.70
19.72,1.00,0.00,-12.30,31.10,-3.70,15.10,8.40,28.30
19.79,1.00,0.00,-11.10,28.70,-4.30,13.90,7.30,35.30
19.85,1.00,0.00,-11.20,25.40,-1.20,14.40,7.10,33.50
19.91,1.00,0.00,-9.90,23.60,-0.60,13.80,6.70,33.20
19.98,1.00,0.00,-9.90,23.60,-0.60,14.00,7.10,32.90
20.04,1.00,0.00,-11.10,26.30,-1.30,14.40,7.00,27.40
20.10,1.00,0.00,-11.10,26.30,-1.30,14.50,8.40,21.50
20.17,1.00,0.00,-12.40,29.50,-0.60,14.70,8.80,20.00
20.23,1.00,0.00,-12.00,29.60,-1.90,14.30,8.40,21.70
20.29,1.00,0.00,-9.30,24.20,-0.10,13.30,6.30,29.90
20.36,1.00,0.00,-9.30,24.20,-0.10,13.30,5.90,21.10
20.42,1.00,0.00,-12.10,26.30,0.30,13.70,7.20,26.60
20.55,1.00,0.00,-10.80,28.90,-0.90,13.80,8.50,20.00
20.61,1.00,0.00,-10.00,27.40,-0.10,12.20,6.70,25.20
20.67,1.00,0.00,-10.30,20.60,0.00,12.90,6.60,18.10
20.74,1.00,0.00,-9.70,23.90,-1.20,12.40,6.90,24.80
20.80,1.00,0.00,-10.30,25.60,-1.30,13.00,7.50,24.40
20.86,1.00,0.00,-11.10,29.00,-1.00,13.30,7.90,22.80
20.93,1.00,0.00,-10.30,27.50,1.00,12.70,7.90,19.90
20.99,1.00,0.00,-11.10,24.80,0.30,12.40,7.60,19.60
21.05,1.00,0.00,-10.00,26.20,0.10,12.20,7.20,19.50
21.12,1.00,0.00,-11.10,24.80,0.30,12.70,7.20,20.60
21.18,1.00,0.00,-11.10,24.80,0.30,12.00,7.40,21.20
21.24,1.00,0.00,-10.30,27.50,-0.60,12.10,7.60,27.10
21.31,1.00,0.00,-11.20,30.00,-1.20,13.00,7.80,23.30
21.37,1.00,0.00,-13.90,31.70,-1.30,13.20,10.00,22.60
21.44,1.00,0.00,-11.20,31.80,-0.10,12.40,9.00,23.80
21.50,1.00,0.00,-11.50,29.60,-0.40,12.30,7.90,21.10
21.56,1.00,0.00,-10.50,27.70,-1.20,11.60,6.90,12.70
21.62,1.00,0.00,-10.50,27.70,-1.20,10.70,6.70,11.80
21.69,1.00,0.00,-9.90,25.30,0.30,10.70,5.90,12.30
21.75,1.00,0.00,-10.00,27.40,0.10,10.10,6.20,12.30
21.81,1.00,0.00,-11.20,28.10,1.90,10.20,5.60,13.90
21.88,1.00,0.00,-11.20,28.10,1.90,10.60,7.30,13.30
21.94,1.00,0.00,-11.40,29.50,0.60,10.40,10.70,13.70
22.01,1.00,0.00,-11.50,31.10,1.50,10.70,46.50,15.40
22.07,1.00,0.00,-11.80,32.90,2.50,9.80,11.90,12.30
22.13,1.00,0.00,-9.00,29.30,4.20,9.00,9.40,11.40
22.20,1.00,0.00,-9.60,26.30,3.10,8.20,6.50,10.00
22.26,1.00,0.00,-9.60,26.30,3.10,8.70,9.10,10.30
22.32,1.00,0.00,-12.40,28.30,3.60,9.60,12.10,10.90
22.38,1.00,0.00,-11.20,31.10,1.50,9.80,15.40,12.30
22.45,1.00,0.00,-13.00,32.30,2.20,10.70,10.20,16.30
22.51,1.00,0.00,-13.00,32.30,2.20,11.50,8.60,24.00
