# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
1.60,1.00,0.00,-17.90,-11.10,-5.10,15.80,15.70,5.80
1.66,1.00,0.00,-20.20,-12.60,-3.60,18.60,15.50,7.00
1.73,1.00,0.00,-18.50,-12.40,-3.40,15.20,15.10,5.50
1.79,1.00,0.00,-15.80,-11.80,-3.90,17.00,14.70,5.30
1.85,1.00,0.00,-17.00,-10.00,-2.70,15.90,14.90,13.70
1.92,1.00,0.00,-21.10,-13.20,0.90,12.10,15.70,17.00
1.98,1.00,0.00,-16.90,-11.40,-2.50,16.50,13.70,8.90
2.05,1.00,0.00,-17.60,-11.80,-1.80,12.20,14.30,10.00
2.11,1.00,0.00,-17.60,-11.80,-1.80,14.90,14.10,16.60
2.17,1.00,0.00,-20.90,-14.50,-1.00,12.10,14.30,22.10
2.24,1.00,0.00,-21.40,-13.00,0.30,11.00,14.50,22.10
2.30,1.00,0.00,-21.40,-13.00,0.30,7.50,13.90,22.20
2.36,1.00,0.00,-20.20,-10.30,-0.30,16.00,13.10,23.50
2.43,1.00,0.00,-16.70,-10.50,-2.70,15.80,12.90,22.80
2.49,1.00,0.00,-17.90,-12.60,-0.60,17.90,12.40,21.00
2.55,1.00,0.00,-17.60,-12.30,-2.10,19.00,12.90,21.50
2.62,1.00,0.00,-15.50,-10.00,-3.40,15.10,12.10,23.10
2.68,1.00,0.00,-18.40,-10.30,-1.80,11.70,12.10,22.60
2.75,1.00,0.00,-15.50,-7.80,-0.90,13.00,11.90,23.70
2.81,1.00,0.00,-15.20,-10.90,-1.90,22.70,12.20,22.50
2.87,1.00,0.00,-17.30,-11.10,-3.10,20.60,12.20,22.70
2.94,1.00,0.00,-17.30,-11.10,-3.10,22.50,12.50,24.00
3.00,1.00,0.00,-19.00,-12.00,-4.80,21.70,13.00,14.10
3.06,1.00,0.00,-16.70,-10.50,-6.70,23.90,12.90,7.90
3.13,1.00,0.00,-18.40,-9.90,-11.70,21.20,12.40,7.60
3.19,1.00,0.00,-18.40,-9.90,-11.70,21.30,12.70,7.30
3.25,1.00,0.00,-16.60,-7.90,-9.00,20.60,14.30,6.20
3.32,1.00,0.00,-18.20,-9.70,-8.80,19.10,15.30,5.10
3.38,1.00,0.00,-19.00,-10.50,-8.80,16.80,15.70,5.30
3.45,1.00,0.00,-16.70,-11.20,-8.50,15.20,15.10,5.00
3.51,1.00,0.00,-17.00,-8.50,-10.00,14.60,15.60,5.00
3.57,1.00,0.00,-17.90,-12.30,-4.60,13.90,16.80,6.00
3.64,1.00,0.00,-17.90,-12.30,-4.60,12.80,16.80,6.10
3.70,1.00,0.00,-19.30,-11.70,-7.30,16.40,16.10,5.40
3.76,1.00,0.00,-19.30,-11.70,-7.30,18.80,16.00,5.40
3.83,1.00,0.00,-20.00,-13.90,-6.30,12.40,16.70,5.60
3.89,1.00,0.00,-19.70,-12.40,-7.80,12.80,15.50,5.50
3.95,1.00,0.00,-15.20,-8.20,-4.50,16.00,14.20,5.90
4.02,1.00,0.00,-16.00,-7.00,-3.70,11.80,14.20,6.50
4.08,1.00,0.00,-18.40,-9.90,-0.30,13.90,14.60,6.10
4.15,1.00,0.00,-21.80,-12.70,-3.40,13.90,16.10,7.10
4.21,1.00,0.00,-21.80,-12.70,-3.40,5.80,16.10,8.10
4.27,1.00,0.00,-19.10,-14.10,-3.10,14.90,13.70,5.70
4.34,1.00,0.00,-16.00,-5.80,-6.00,16.70,13.00,5.90
4.40,1.00,0.00,-13.50,-6.60,-5.50,15.30,12.70,6.60
4.46,1.00,0.00,-13.50,-6.60,-5.50,11.90,13.00,7.60
4.53,1.00,0.00,-16.60,-8.40,-3.90,10.60,13.60,7.10
4.59,1.00,0.00,-16.60,-8.40,-3.90,11.40,13.10,8.20
4.66,1.00,0.00,-22.60,-12.70,2.20,13.60,14.10,21.80
4.72,1.00,3.00,-23.60,-13.00,1.80,10.40,13.70,21.80
4.78,1.00,0.00,-16.60,-8.70,0.30,11.00,12.60,13.50
4.85,1.00,0.00,-16.30,-6.60,-0.10,13.90,12.50,11.20
4.91,1.00,0.00,-13.90,-9.10,0.00,7.60,12.80,22.70
4.98,1.00,0.00,-18.20,-11.70,-0.90,12.10,12.60,23.00
5.04,1.00,0.00,-18.20,-11.70,-0.90,11.10,12.00,24.40
5.10,1.00,0.00,-15.80,-8.40,-3.60,14.90,12.10,24.20
5.17,1.00,0.00,-19.70,-12.70,-0.40,16.80,12.70,21.30
5.23,1.00,0.00,-17.50,-12.00,0.10,8.70,12.90,21.20
5.29,1.00,0.00,-17.50,-12.00,0.10,10.40,11.70,24.00
5.36,1.00,0.00,-19.30,-9.70,0.40,8.50,12.20,22.80
5.42,1.00,0.00,-19.30,-9.70,0.40,10.20,11.50,22.40
5.48,1.00,0.00,-17.00,-11.20,1.90,10.20,11.20,21.40
5.55,1.00,0.00,-16.30,-9.30,3.40,10.50,11.00,23.10
5.61,1.00,0.00,-15.50,-5.80,0.40,12.30,10.80,25.60
5.68,1.00,0.00,-15.50,-5.80,0.40,13.40,10.40,23.90
5.74,1.00,0.00,-16.30,-7.00,-0.90,12.00,11.20,23.60
5.80,1.00,0.00,-16.90,-8.40,-0.60,10.40,11.80,24.30
5.87,1.00,0.00,-16.90,-11.10,-0.30,12.00,12.10,23.40
5.93,1.00,0.00,-17.80,-11.20,-7.00,21.20,12.50,8.40
5.99,1.00,0.00,-15.80,-9.90,-8.40,22.30,12.70,7.00
6.06,1.00,0.00,-15.40,-8.40,-10.90,19.70,13.60,6.60
6.12,1.00,0.00,-15.40,-8.40,-10.90,18.80,13.40,6.40
6.19,1.00,0.00,-13.90,-4.50,-8.70,17.90,13.30,5.80
6.25,1.00,0.00,-16.30,-7.30,-9.60,19.00,14.20,5.30
6.31,1.00,0.00,-21.70,-15.70,-7.60,16.20,16.70,6.90
6.38,1.00,0.00,-20.50,-13.50,-6.70,17.30,14.80,6.70
6.44,1.00,0.00,-18.70,-11.40,-5.40,9.50,15.00,6.30
6.51,1.00,0.00,-18.70,-11.40,-5.40,13.70,14.50,6.60
6.57,1.00,0.00,-20.20,-12.60,0.60,15.70,16.30,9.30
6.63,1.00,0.00,-22.10,-13.30,-0.60,11.90,14.10,6.60
6.70,1.00,0.00,-16.10,-8.40,-4.30,16.10,14.10,5.70
6.76,1.00,0.00,-15.80,-7.90,-5.10,17.30,14.30,5.70
6.82,1.00,0.00,-16.90,-10.60,-3.90,11.80,15.20,14.10
6.89,1.00,0.00,-17.60,-13.30,-0.60,9.80,14.50,8.50
6.95,1.00,0.00,-17.60,-13.30,-0.60,10.50,14.30,7.40
7.02,1.00,0.00,-19.70,-10.90,-0.40,13.80,14.40,8.20
7.08,1.00,0.00,-17.30,-10.30,-2.80,10.10,14.20,7.40
7.14,1.00,0.00,-17.60,-10.30,-3.60,14.50,13.80,8.80
7.21,1.00,0.00,-16.30,-12.40,-1.20,14.70,14.10,13.30
7.27,1.00,0.00,-20.00,-13.20,-1.20,13.60,14.50,14.20
7.34,1.00,0.00,-18.70,-10.30,-2.50,14.60,13.70,6.80
7.40,1.00,0.00,-18.20,-8.50,-3.70,13.70,13.30,13.40
7.46,1.00,0.00,-17.90,-10.60,-0.30,15.40,13.60,22.30
7.53,1.00,0.00,-17.90,-10.60,-0.30,9.10,13.70,21.20
7.59,1.00,0.00,-19.30,-12.00,-0.90,8.60,13.10,21.10
7.65,1.00,0.00,-19.00,-12.40,-1.50,10.00,14.10,21.90
7.72,1.00,0.00,-18.40,-11.40,0.00,10.10,14.30,21.60
7.78,1.00,0.00,-17.30,-11.80,-2.10,9.60,13.50,22.50
7.84,1.00,0.00,-16.70,-13.20,0.40,12.90,13.20,21.50
7.91,1.00,0.00,-19.00,-11.70,1.20,13.50,13.50,22.00
7.97,1.00,0.00,-18.40,-13.00,-1.30,10.90,13.10,23.20
8.03,1.00,0.00,-19.00,-12.40,-0.90,10.40,13.40,21.60
8.10,1.00,0.00,-18.70,-11.10,0.60,10.90,13.00,22.10
8.16,1.00,0.00,-15.40,-11.10,-2.80,10.80,12.70,23.70
8.22,1.00,0.00,-15.40,-11.10,-2.80,14.30,12.60,22.60
8.29,1.00,0.00,-19.30,-12.00,-1.20,14.90,13.10,20.10
8.35,1.00,0.00,-19.30,-12.00,-1.20,13.90,12.40,20.50
8.41,1.00,0.00,-16.60,-9.10,1.30,12.70,12.10,23.00
8.48,1.00,0.00,-14.50,-8.50,-1.90,12.70,11.20,23.60
8.54,1.00,0.00,-16.00,-12.00,-0.90,10.80,11.60,21.50
8.60,1.00,0.00,-18.50,-14.70,-1.20,14.60,12.20,19.10
8.66,1.00,0.00,-20.00,-15.10,-1.20,12.20,12.70,18.60
8.73,1.00,0.00,-17.90,-11.40,1.80,10.40,11.70,19.80
8.79,1.00,0.00,-14.70,-7.20,0.60,9.40,11.60,21.90
8.86,1.00,0.00,-15.40,-6.10,0.60,13.40,10.70,24.40
8.92,1.00,0.00,-15.40,-6.10,0.60,13.40,10.60,21.30
8.98,1.00,0.00,-17.80,-11.70,1.90,15.00,10.20,19.40
9.05,1.00,0.00,-17.80,-11.70,1.90,11.60,10.60,19.60
9.11,1.00,0.00,-17.50,-11.20,0.40,14.50,10.80,19.00
9.17,1.00,0.00,-18.20,-14.70,2.20,9.80,10.40,18.50
9.24,1.00,0.00,-18.40,-9.10,3.10,11.40,10.30,19.60
9.30,1.00,0.00,-17.30,-7.60,6.10,9.50,10.00,23.10
9.37,1.00,0.00,-14.70,-5.70,3.60,11.70,9.50,24.00
9.43,1.00,0.00,-14.50,-5.80,3.40,13.10,9.70,23.00
9.49,1.00,0.00,-15.40,-5.20,3.10,7.80,10.10,23.60
9.55,1.00,0.00,-19.00,-8.20,1.90,7.70,11.90,23.60
9.62,1.00,0.00,-22.10,-9.90,0.30,9.50,12.80,29.90
9.68,1.00,0.00,-19.10,-7.60,-2.80,23.40,14.10,42.30
9.74,1.00,0.00,-19.10,-7.60,-2.80,23.80,14.40,47.30
9.80,1.00,0.00,-17.00,-4.80,-1.20,24.40,15.10,29.20
9.87,1.00,0.00,-17.00,-4.80,-1.20,19.20,14.60,9.90
9.93,1.00,0.00,-16.60,-4.50,-3.10,19.60,15.20,9.60
10.00,1.00,0.00,-17.90,-6.40,-5.40,21.80,15.50,7.70
10.06,1.00,0.00,-17.90,-5.70,-2.80,19.30,15.70,10.90
10.12,1.00,4.00,-17.90,-5.70,-2.80,18.10,15.70,9.40
10.19,1.00,0.00,-17.30,-4.90,-6.90,16.50,15.90,4.20
10.25,1.00,0.00,-17.60,-10.60,-5.40,18.00,16.90,3.00
10.31,1.00,0.00,-19.70,-10.00,-1.90,13.80,18.10,2.90
10.38,1.00,0.00,-19.10,-9.90,-1.80,14.10,18.00,2.80
10.44,1.00,0.00,-21.40,-11.40,-2.10,12.60,18.50,3.10
10.50,1.00,0.00,-23.30,-12.40,-0.10,6.40,19.80,4.50
10.57,1.00,0.00,-23.30,-12.40,-0.10,9.70,18.40,3.80
10.63,1.00,0.00,-19.00,-10.00,-0.90,14.30,17.70,3.80
10.69,1.00,0.00,-19.00,-10.00,-0.90,13.40,18.20,3.70
10.76,1.00,0.00,-20.00,-10.90,0.40,13.20,18.00,4.40
10.82,1.00,0.00,-20.80,-10.90,1.50,12.40,18.30,4.00
10.88,1.00,0.00,-18.20,-11.70,0.90,13.80,17.50,4.60
10.95,1.00,0.00,-20.20,-12.60,2.10,11.60,17.50,4.30
11.01,1.00,0.00,-20.50,-11.70,0.40,13.90,17.20,4.60
11.08,1.00,0.00,-15.10,-8.40,-2.10,14.90,16.30,3.90
11.14,1.00,0.00,-15.10,-8.40,-2.10,14.00,15.00,4.50
11.20,1.00,0.00,-16.10,-8.70,-6.40,15.00,15.60,4.10
11.27,1.00,0.00,-19.90,-12.60,-1.80,17.70,17.60,11.30
11.33,1.00,0.00,-19.90,-12.60,-1.80,10.80,17.20,18.10
11.40,1.00,0.00,-21.70,-13.80,2.10,13.30,16.70,15.80
11.46,1.00,0.00,-17.80,-10.90,-0.40,15.20,15.50,19.40
11.52,1.00,0.00,-17.80,-10.90,-0.40,18.10,14.60,21.60
11.59,1.00,0.00,-15.20,-8.20,-5.20,17.40,14.40,22.50
11.65,1.00,0.00,-17.00,-10.50,-4.80,21.40,14.70,21.90
11.71,1.00,0.00,-20.80,-14.40,-2.20,21.40,16.10,19.20
11.78,1.00,0.00,-20.80,-14.40,-2.20,24.10,16.20,19.60
11.84,1.00,0.00,-17.50,-13.20,-3.70,21.00,14.50,21.30
11.90,1.00,0.00,-14.50,-9.70,-3.70,19.00,14.50,21.60
11.97,1.00,0.00,-14.70,-7.90,-2.10,14.90,14.00,24.50
12.03,1.00,0.00,-16.10,-9.60,-1.00,16.00,14.10,22.00
12.10,1.00,0.00,-16.10,-9.60,-1.00,9.70,14.70,20.30
12.16,1.00,0.00,-19.40,-12.60,1.30,10.00,13.70,21.50
12.22,1.00,0.00,-17.60,-9.10,3.10,10.40,13.90,21.80
12.29,1.00,0.00,-17.60,-9.10,3.10,12.90,13.80,22.70
12.35,1.00,0.00,-18.70,-10.30,1.30,17.10,12.50,20.10
12.41,1.00,0.00,-18.70,-10.30,1.30,13.70,13.30,20.20
12.48,1.00,0.00,-16.30,-9.00,3.00,17.30,12.50,21.20
12.54,1.00,0.00,-13.80,-6.60,1.20,13.40,11.70,21.30
12.61,1.00,0.00,-13.80,-6.60,1.20,13.80,11.90,22.80
12.67,1.00,0.00,-13.80,-5.50,0.10,12.60,11.50,23.50
12.73,1.00,0.00,-14.40,-6.90,0.60,12.10,11.60,24.90
12.80,1.00,0.00,-15.10,-7.20,3.10,12.80,11.70,22.30
12.86,1.00,0.00,-13.80,-8.50,0.90,10.90,10.90,20.20
12.93,1.00,0.00,-16.70,-7.80,2.70,9.80,10.90,20.10
12.99,1.00,0.00,-18.50,-10.50,2.20,9.00,10.80,19.10
13.05,1.00,0.00,-17.30,-11.40,5.10,9.70,10.60,19.30
13.12,1.00,0.00,-17.90,-7.90,6.40,7.20,10.10,22.50
13.18,1.00,0.00,-15.50,-4.80,4.80,8.40,9.20,25.00
13.24,1.00,0.00,-15.50,-4.80,4.80,13.10,9.70,25.60
13.31,1.00,0.00,-20.20,-11.40,-1.30,13.00,11.60,23.50
13.37,1.00,0.00,-17.30,-6.90,-1.00,11.20,12.60,14.40
13.44,1.00,0.00,-17.30,-6.90,-1.00,16.10,13.40,11.20
13.50,1.00,0.00,-18.20,-4.80,-1.50,16.00,14.50,21.30
13.56,1.00,0.00,-17.60,-4.90,-3.10,16.80,15.40,14.90
13.63,1.00,0.00,-19.00,-7.30,-3.00,20.80,17.90,4.00
13.69,1.00,0.00,-19.00,-10.90,-8.50,16.90,19.40,3.80
13.76,1.00,0.00,-21.50,-14.40,-5.50,20.30,19.40,3.10
13.88,1.00,0.00,-21.50,-14.40,-5.50,21.40,20.60,3.30
13.95,1.00,0.00,-20.60,-13.30,-5.10,9.10,21.60,3.20
14.01,1.00,0.00,-20.90,-12.60,-3.10,13.40,19.90,3.00
14.07,1.00,0.00,-19.40,-13.80,0.00,11.10,19.80,2.60
14.14,1.00,0.00,-21.40,-11.10,-1.80,9.30,19.10,2.90
14.20,1.00,0.00,-20.90,-11.10,-1.00,9.20,19.90,2.90
14.27,1.00,0.00,-20.50,-10.50,-0.40,16.40,19.20,2.30
14.33,1.00,0.00,-19.10,-12.30,-5.40,10.40,18.90,3.10
14.39,1.00,0.00,-21.40,-12.60,-4.30,11.80,20.10,3.50
14.46,1.00,0.00,-21.40,-12.60,-4.30,9.00,20.20,3.70
14.52,1.00,0.00,-21.10,-15.80,-3.70,8.80,20.80,4.00
14.58,1.00,0.00,-23.90,-16.40,-2.10,10.20,20.10,4.40
14.65,0.00,0.00,-20.00,-13.90,-3.00,11.20,19.30,4.10
14.71,1.00,0.00,-19.10,-10.60,-0.60,14.20,18.10,3.50
14.78,1.00,0.00,-19.30,-10.50,-1.90,13.30,17.70,4.60
14.84,1.00,0.00,-20.50,-12.70,-0.90,11.00,18.70,4.50
14.90,1.00,0.00,-23.20,-13.80,-2.80,12.70,19.50,4.70
14.97,1.00,0.00,-23.60,-14.80,-2.50,10.20,20.40,4.90
15.03,1.00,0.00,-23.80,-15.40,-4.20,12.60,19.80,4.80
15.10,1.00,0.00,-20.90,-13.00,-2.10,9.40,18.60,5.20
15.16,1.00,0.00,-20.90,-13.00,-2.10,11.60,17.30,4.80
15.22,1.00,0.00,-20.60,-10.60,-1.00,7.40,17.00,4.80
15.29,1.00,0.00,-20.60,-10.60,-1.00,5.20,17.10,5.00
15.35,1.00,0.00,-21.40,-11.10,3.10,7.00,17.00,5.20
15.41,1.00,0.00,-23.00,-12.70,4.80,10.10,18.70,5.50
15.48,1.00,0.00,-23.90,-12.60,3.10,6.80,18.30,6.50
15.54,1.00,0.00,-24.80,-15.80,4.20,14.50,19.40,11.90
15.61,1.00,3.00,-26.50,-16.70,1.30,13.90,19.60,13.10
15.67,1.00,0.00,-21.50,-14.70,-3.40,18.40,17.70,19.20
15.73,1.00,0.00,-21.70,-15.20,-3.60,14.30,17.40,20.70
15.80,1.00,0.00,-21.50,-12.70,-0.40,16.60,15.70,20.60
15.86,1.00,0.00,-19.00,-12.40,-1.50,16.80,14.80,21.70
15.92,1.00,0.00,-16.70,-12.40,-2.20,18.40,14.40,21.70
15.99,1.00,0.00,-16.70,-12.40,-2.20,20.40,14.40,21.30
16.05,1.00,0.00,-19.10,-13.30,-3.10,23.00,15.00,19.30
16.12,1.00,0.00,-21.70,-14.80,-1.80,21.00,15.30,19.80
16.18,1.00,0.00,-21.70,-14.80,-1.80,18.10,14.80,20.50
16.24,1.00,0.00,-17.30,-13.30,-2.80,19.90,13.70,21.70
16.31,1.00,0.00,-18.40,-11.80,-3.90,16.70,13.90,21.50
16.37,1.00,0.00,-18.20,-12.40,-0.10,11.60,14.40,20.00
16.43,1.00,0.00,-20.50,-13.20,1.90,9.00,14.30,19.70
16.49,1.00,0.00,-19.00,-11.70,2.70,5.60,14.60,19.80
16.56,1.00,0.00,-20.00,-13.50,1.20,6.80,14.10,20.30
16.62,1.00,0.00,-17.30,-10.60,-0.60,12.00,13.50,21.30
16.75,1.00,0.00,-13.80,-10.50,-2.20,13.90,12.00,23.10
16.81,1.00,0.00,-15.50,-8.50,-0.40,12.40,12.30,22.10
16.88,1.00,0.00,-15.50,-8.50,-0.40,10.80,12.50,22.00
16.94,1.00,0.00,-19.40,-11.80,2.80,12.10,12.70,18.80
17.00,1.00,0.00,-20.80,-12.70,6.30,5.20,13.30,18.70
17.07,1.00,0.00,-20.80,-12.70,6.30,4.00,12.60,20.10
17.13,1.00,0.00,-20.50,-10.50,6.70,9.10,11.80,20.30
17.19,1.00,0.00,-15.40,-4.50,5.80,12.40,10.70,25.90
17.26,1.00,0.00,-12.90,-4.20,4.30,11.30,10.80,28.90
17.32,1.00,0.00,-15.10,-1.00,3.90,11.30,10.20,33.90
17.39,1.00,0.00,-14.50,-1.60,4.80,12.50,10.60,32.30
17.45,1.00,0.00,-15.10,-4.90,3.60,11.50,10.00,27.80
17.51,1.00,0.00,-18.20,-7.00,3.70,6.30,10.70,23.30
17.58,1.00,0.00,-18.20,-7.00,3.70,6.90,11.70,23.00
17.64,1.00,0.00,-20.50,-11.20,-2.20,12.80,13.70,24.00
17.70,1.00,0.00,-21.50,-12.00,-2.70,13.40,14.80,17.20
17.77,1.00,0.00,-22.30,-9.70,-3.00,16.00,15.90,9.70
17.83,1.00,0.00,-20.80,-8.50,-3.40,11.20,15.60,15.00
17.83,1.00,0.00,-18.40,-7.20,-5.80,21.10,16.50,3.60
17.96,1.00,0.00,-19.30,-9.70,-7.00,23.80,18.20,3.90
18.02,1.00,0.00,-23.80,-17.00,-10.30,17.90,20.40,4.80
18.09,1.00,0.00,-23.80,-17.00,-10.30,20.20,20.10,4.20
18.15,1.00,0.00,-21.50,-16.60,-10.30,20.80,19.70,3.70
18.21,1.00,0.00,-20.50,-14.40,-10.00,19.60,18.80,3.70
18.28,1.00,0.00,-19.90,-12.30,-8.40,17.10,19.40,2.90
18.34,1.00,0.00,-19.90,-12.60,-5.80,10.40,19.20,3.70
18.41,1.00,0.00,-20.80,-13.50,-3.00,7.10,19.20,4.00
18.47,1.00,0.00,-25.30,-16.10,0.90,15.10,20.80,4.50
18.53,1.00,0.00,-19.90,-12.60,-7.60,16.80,18.70,2.90
18.60,1.00,0.00,-18.70,-14.10,-7.60,15.90,18.70,3.90
18.66,1.00,0.00,-19.00,-13.50,-4.20,8.40,18.80,4.00
18.78,1.00,0.00,-19.90,-13.30,-3.90,10.50,19.00,4.00
18.85,1.00,0.00,-18.40,-11.40,-1.80,15.30,17.60,4.00
18.91,1.00,0.00,-18.40,-11.40,-1.80,15.80,17.60,4.30
18.97,1.00,0.00,-18.40,-11.40,-1.80,11.10,18.60,4.40
19.04,1.00,0.00,-24.80,-17.00,-0.10,6.20,19.20,5.20
19.10,1.00,0.00,-24.80,-17.00,-0.10,8.30,18.90,5.20
19.17,1.00,0.00,-19.10,-13.00,-2.10,8.50,16.90,4.80
19.23,1.00,0.00,-19.00,-12.00,-3.70,8.30,16.60,5.50
19.29,1.00,0.00,-21.80,-15.10,-1.50,8.70,18.30,7.40
19.36,1.00,0.00,-21.80,-15.10,-1.50,10.60,17.60,6.20
19.42,1.00,0.00,-20.80,-14.70,-2.20,9.10,17.00,6.70
19.48,1.00,0.00,-20.80,-14.70,-2.20,10.30,16.40,6.20
19.55,1.00,0.00,-20.50,-13.90,-1.90,9.90,16.70,8.60
19.61,1.00,0.00,-21.40,-15.20,-2.10,12.10,16.60,9.20
19.68,1.00,0.00,-20.20,-14.80,-1.30,9.80,16.30,9.20
19.74,1.00,0.00,-20.60,-11.40,-1.00,9.70,16.30,9.00
19.80,1.00,0.00,-19.70,-12.40,-0.90,12.20,15.80,10.00
19.87,1.00,0.00,-20.90,-14.10,1.00,10.40,15.80,18.60
19.93,1.00,0.00,-20.80,-16.60,-0.90,9.60,16.00,20.90
19.99,1.00,0.00,-20.80,-16.60,-0.90,17.40,15.20,20.80
20.06,1.00,0.00,-17.60,-11.80,-1.80,18.20,15.00,22.10
20.12,1.00,0.00,-16.90,-11.10,-4.30,15.70,13.90,22.20
20.18,1.00,0.00,-16.90,-11.10,-4.30,15.60,13.60,22.40
20.25,1.00,0.00,-18.40,-14.50,-1.30,16.40,13.90,20.90
20.31,1.00,0.00,-17.30,-12.60,-2.10,19.20,13.90,21.10
20.38,1.00,0.00,-16.10,-11.80,-1.00,18.80,13.50,21.80
20.44,1.00,0.00,-19.30,-12.70,-0.90,19.40,13.50,21.20
20.50,1.00,0.00,-17.30,-12.30,-2.10,19.50,13.20,22.00
