# time (s), motion, state, mx, my, mz, distF (cm), distL (cm), distR (cm)
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.00,4.00,-30.90,11.80,-39.30,15.40,28.70,28.00
0.06,1.00,4.00,-30.50,10.60,-37.50,17.50,35.10,27.60
0.12,1.00,4.00,-29.80,6.90,-37.80,17.70,41.30,27.50
0.18,1.00,4.00,-29.80,11.10,-39.30,16.80,120.00,27.70
0.25,1.00,4.00,-28.40,12.30,-40.40,15.60,43.80,28.00
0.31,1.00,4.00,-29.30,10.50,-39.50,16.50,45.60,27.90
0.37,1.00,4.00,-28.00,7.60,-36.30,18.90,45.70,28.50
0.44,1.00,4.00,-28.00,7.60,-36.30,18.80,40.00,28.60
0.50,1.00,4.00,-27.80,9.00,-36.20,17.40,43.40,27.70
0.57,1.00,4.00,-28.40,9.60,-38.10,15.80,35.60,28.40
0.63,1.00,4.00,-27.10,8.20,-37.70,15.80,40.20,28.60
0.69,1.00,4.00,-26.90,10.30,-37.80,16.30,40.50,27.70
0.76,1.00,4.00,-27.40,9.30,-37.70,15.70,42.70,27.90
0.82,1.00,4.00,-28.60,10.50,-38.40,14.60,46.60,26.60
0.89,1.00,4.00,-28.60,10.50,-38.40,13.70,40.60,27.20
0.95,1.00,4.00,-27.80,8.50,-38.40,17.00,42.30,27.10
1.01,1.00,4.00,-27.80,5.50,-35.90,17.50,38.30,27.90
1.08,1.00,4.00,-28.00,6.90,-38.10,16.60,49.90,27.30
1.14,1.00,4.00,-26.60,12.00,-38.40,15.80,55.20,26.80
1.20,1.00,4.00,-26.50,13.30,-37.50,15.70,37.00,27.70
1.27,1.00,4.00,-26.50,13.30,-37.50,15.20,43.60,27.60
1.33,1.00,4.00,-26.90,11.80,-36.30,17.70,39.70,27.60
1.40,1.00,4.00,-25.00,5.70,-36.30,17.30,39.80,27.80
1.46,1.00,4.00,-25.30,11.20,-35.90,16.70,39.50,28.00
1.52,1.00,4.00,-25.60,10.90,-35.90,16.70,42.40,27.80
1.59,1.00,4.00,-25.60,10.90,-35.90,16.60,39.20,27.90
1.65,1.00,4.00,-22.60,11.20,-34.70,16.50,38.30,27.60
1.72,1.00,4.00,-22.60,11.20,-34.70,16.60,36.10,27.70
1.78,1.00,4.00,-23.60,16.70,-36.80,15.20,47.90,27.80
1.84,1.00,4.00,-25.60,15.80,-36.20,15.00,120.00,27.80
1.91,1.00,4.00,-24.80,14.40,-35.40,15.90,42.30,27.60
1.97,1.00,4.00,-25.60,7.80,-34.40,16.60,36.30,27.50
2.03,1.00,4.00,-24.20,14.10,-34.50,16.00,39.00,27.50
2.10,1.00,4.00,-24.20,14.10,-34.50,15.80,39.80,28.50
2.16,1.00,4.00,-23.90,12.30,-34.50,15.40,39.00,27.00
2.22,1.00,4.00,-25.00,8.70,-33.80,14.80,33.30,27.90
2.29,1.00,4.00,-23.90,13.00,-34.50,15.50,38.40,28.00
2.35,1.00,4.00,-23.90,13.00,-34.50,14.60,41.80,29.10
2.41,1.00,4.00,-23.60,13.00,-35.30,15.20,37.80,28.60
